,Nixon Bale,Zhenye Bale,Zipping Pip,Love A Collision,Mt View Bee,Under His Spell,Black Power
12-01-2023 16:05:15.443368,"(4.6, 6.0, 5.926829268292683)","(2.2, 2.5, 2.4808695652173913)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.76923076923077)","(18.0, 26.0, 25.833333333333332)","(7.5, 10.5, 10.094000000000001)","(5.5, 8.0, 7.815384615384615)"
12-01-2023 16:05:16.703107,"(4.6, 6.0, 5.926829268292683)","(2.2, 2.5, 2.4808695652173913)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.285714285714285)","(18.0, 26.0, 26.0)","(7.5, 10.5, 10.094000000000001)","(5.5, 8.0, 7.70204081632653)"
12-01-2023 16:05:17.941700,"(4.6, 6.0, 5.926829268292683)","(2.2, 2.5, 2.4852631578947366)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.8)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.1)","(5.5, 7.8, 7.744)"
12-01-2023 16:05:19.166007,"(4.6, 6.0, 5.926829268292683)","(2.2, 2.5, 2.4852631578947366)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.8)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.1)","(5.5, 7.8, 7.718518518518518)"
12-01-2023 16:05:20.446706,"(4.6, 6.0, 5.926829268292683)","(2.2, 2.5, 2.4852631578947366)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.8)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.1)","(5.5, 7.8, 7.718518518518518)"
12-01-2023 16:05:21.678454,"(4.6, 6.0, 5.926829268292683)","(2.2, 2.5, 2.49)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.8)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.1)","(5.5, 7.8, 7.718518518518518)"
12-01-2023 16:05:23.051812,"(4.6, 6.0, 5.944186046511628)","(2.2, 2.5, 2.493333333333333)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.8)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.088235294117647)","(5.5, 7.8, 7.6909090909090905)"
12-01-2023 16:05:24.175982,"(4.6, 6.0, 5.944186046511628)","(2.2, 2.5, 2.488)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.8)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.088235294117647)","(5.5, 7.8, 7.68)"
12-01-2023 16:05:25.351244,"(4.6, 6.0, 5.944186046511628)","(2.2, 2.5, 2.476)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 44.8)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.088235294117647)","(5.5, 7.8, 7.72)"
12-01-2023 16:05:26.562869,"(4.6, 6.0, 5.952941176470588)","(2.2, 2.48, 2.4657142857142857)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.088235294117647)","(5.5, 7.8, 7.685714285714285)"
12-01-2023 16:05:27.760251,"(4.6, 6.0, 5.952941176470588)","(2.2, 2.48, 2.48)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.088235294117647)","(5.5, 7.8, 7.685714285714285)"
12-01-2023 16:05:28.949638,"(4.6, 6.0, 5.952941176470588)","(2.2, 2.5, 2.48)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.088235294117647)","(5.5, 7.8, 7.776)"
12-01-2023 16:05:30.069952,"(4.6, 6.0, 5.952941176470588)","(2.2, 2.48, 2.468)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.088235294117647)","(5.5, 8.0, 7.728571428571429)"
12-01-2023 16:05:31.201119,"(4.6, 6.2, 6.0875)","(2.2, 2.48, 2.4657142857142857)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.053191489361703)","(5.5, 8.0, 7.716129032258064)"
12-01-2023 16:05:32.446200,"(4.6, 6.2, 6.1)","(2.2, 2.5, 2.4657142857142857)","(5.5, 7.4, 7.371929824561404)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.053191489361703)","(5.5, 8.0, 7.7384615384615385)"
12-01-2023 16:05:34.153754,"(4.6, 6.2, 6.147058823529412)","(2.2, 2.48, 2.4657142857142857)","(5.5, 7.4, 7.3475409836065575)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.053191489361703)","(5.5, 7.8, 7.766666666666667)"
12-01-2023 16:05:36.016732,"(4.6, 6.2, 6.147058823529412)","(2.2, 2.48, 2.4685714285714284)","(5.5, 7.4, 7.3475409836065575)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.053191489361703)","(5.5, 8.0, 7.748148148148148)"
12-01-2023 16:05:37.247616,"(4.6, 6.2, 6.147058823529412)","(2.2, 2.48, 2.4685714285714284)","(5.5, 7.4, 7.3475409836065575)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.064444444444446)","(5.5, 8.0, 7.773333333333333)"
12-01-2023 16:05:38.641896,"(4.6, 6.2, 6.147058823529412)","(2.2, 2.48, 2.4696296296296296)","(5.5, 7.4, 7.3475409836065575)","(26.0, 46.0, 45.2)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.076744186046511)","(5.5, 8.0, 7.914285714285715)"
12-01-2023 16:05:39.946180,"(4.6, 6.2, 6.147058823529412)","(2.2, 2.48, 2.4761290322580645)","(5.5, 7.4, 7.298412698412699)","(26.0, 46.0, 43.0)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.076744186046511)","(5.5, 8.0, 7.752941176470588)"
12-01-2023 16:05:41.135410,"(4.6, 6.2, 6.147058823529412)","(2.2, 2.48, 2.4761290322580645)","(5.5, 7.4, 7.298412698412699)","(26.0, 46.0, 43.0)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.058695652173913)","(5.5, 8.0, 7.752941176470588)"
12-01-2023 16:05:42.291464,"(4.6, 6.2, 6.147058823529412)","(2.2, 2.48, 2.4761290322580645)","(5.5, 7.4, 7.191836734693878)","(26.0, 46.0, 44.285714285714285)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.04888888888889)","(5.5, 8.0, 7.729032258064516)"
12-01-2023 16:05:43.570277,"(4.6, 6.2, 6.188888888888889)","(2.2, 2.48, 2.4761290322580645)","(5.5, 7.2, 7.191836734693878)","(26.0, 46.0, 43.0)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.04888888888889)","(5.5, 8.0, 7.773333333333333)"
12-01-2023 16:05:44.778445,"(4.6, 6.2, 6.188888888888889)","(2.2, 2.48, 2.4761290322580645)","(5.5, 7.2, 7.191836734693878)","(26.0, 46.0, 43.0)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.058695652173913)","(5.5, 8.0, 7.773333333333333)"
12-01-2023 16:05:45.912241,"(4.8, 6.2, 6.186206896551724)","(2.15, 2.48, 2.4761290322580645)","(6.0, 7.2, 7.191836734693878)","(31.0, 46.0, 44.285714285714285)","(18.0, 28.0, 26.0)","(7.5, 10.5, 10.076744186046511)","(5.5, 8.0, 7.773333333333333)"
12-01-2023 16:05:47.006488,"(4.8, 6.2, 6.186206896551724)","(2.15, 2.48, 2.471764705882353)","(6.0, 7.2, 7.191836734693878)","(31.0, 46.0, 43.0)","(18.0, 28.0, 25.76923076923077)","(7.5, 10.5, 10.076744186046511)","(5.5, 8.0, 7.826086956521739)"
12-01-2023 16:05:48.210050,"(4.8, 6.2, 6.153333333333333)","(2.15, 2.48, 2.469767441860465)","(6.0, 7.2, 7.191836734693878)","(31.0, 46.0, 44.285714285714285)","(18.0, 27.0, 26.0)","(7.5, 10.5, 10.053191489361703)","(5.5, 8.0, 7.7625)"
12-01-2023 16:05:49.455844,"(4.8, 6.2, 6.163157894736842)","(2.15, 2.48, 2.4704761904761905)","(6.0, 7.2, 7.191836734693878)","(31.0, 46.0, 43.0)","(18.0, 28.0, 26.25)","(7.5, 10.5, 9.822580645161292)","(5.5, 8.0, 7.7625)"
12-01-2023 16:05:50.583207,"(4.8, 6.2, 6.188571428571429)","(2.15, 2.48, 2.4704761904761905)","(6.0, 7.2, 7.191836734693878)","(31.0, 46.0, 43.0)","(18.0, 28.0, 27.142857142857142)","(7.5, 10.5, 9.863636363636365)","(5.5, 8.0, 7.7625)"
12-01-2023 16:05:52.066360,"(4.8, 6.4, 6.275)","(2.15, 2.48, 2.4694736842105263)","(6.0, 7.2, 7.191836734693878)","(31.0, 46.0, 44.285714285714285)","(18.0, 28.0, 26.5)","(7.5, 10.5, 9.925531914893616)","(5.5, 8.0, 7.7625)"
12-01-2023 16:05:53.502031,"(4.8, 6.4, 6.2844444444444445)","(2.15, 2.48, 2.448)","(6.0, 7.2, 7.309677419354839)","(31.0, 46.0, 44.285714285714285)","(18.0, 28.0, 26.0)","(7.5, 10.5, 9.9)","(5.5, 8.0, 7.785714285714286)"
12-01-2023 16:05:55.177024,"(4.8, 6.4, 6.2844444444444445)","(2.2, 2.46, 2.3878260869565215)","(6.0, 7.4, 7.530769230769231)","(31.0, 46.0, 43.0)","(19.0, 28.0, 26.25)","(8.0, 10.5, 9.923529411764706)","(5.5, 7.8, 7.781818181818181)"
12-01-2023 16:05:56.650626,"(4.8, 6.4, 6.300000000000001)","(2.2, 2.4, 2.384324324324324)","(6.0, 7.6, 7.578947368421052)","(31.0, 46.0, 43.0)","(19.0, 28.0, 26.25)","(8.0, 10.5, 10.012121212121212)","(5.5, 7.8, 7.7749999999999995)"
12-01-2023 16:05:58.168791,"(4.8, 6.4, 6.2555555555555555)","(2.2, 2.4, 2.3805882352941174)","(6.0, 7.6, 7.54074074074074)","(31.0, 46.0, 43.0)","(19.0, 28.0, 27.142857142857142)","(8.0, 10.5, 10.021951219512196)","(5.5, 7.8, 7.91764705882353)"
12-01-2023 16:05:59.945895,"(4.8, 6.4, 6.2875000000000005)","(2.2, 2.4, 2.394285714285714)","(6.0, 7.6, 7.496774193548387)","(31.0, 46.0, 43.0)","(19.0, 28.0, 27.142857142857142)","(8.0, 10.5, 9.98421052631579)","(5.5, 8.0, 7.84)"
12-01-2023 16:06:01.160809,"(4.8, 6.4, 6.2875000000000005)","(2.2, 2.4, 2.394285714285714)","(6.0, 7.6, 7.385365853658537)","(31.0, 46.0, 43.0)","(19.0, 28.0, 27.142857142857142)","(8.0, 10.5, 10.012121212121212)","(5.5, 8.0, 7.8)"
12-01-2023 16:06:02.270611,"(4.8, 6.4, 6.2875000000000005)","(2.2, 2.42, 2.399047619047619)","(6.0, 7.6, 7.385365853658537)","(31.0, 46.0, 43.0)","(19.0, 28.0, 26.0)","(8.0, 10.5, 10.038297872340426)","(5.5, 8.0, 7.826666666666666)"
12-01-2023 16:06:03.385233,"(4.8, 6.4, 6.2690909090909095)","(2.2, 2.42, 2.3899999999999997)","(6.0, 7.4, 7.35483870967742)","(31.0, 46.0, 44.285714285714285)","(19.0, 28.0, 27.0)","(8.0, 10.5, 10.038297872340426)","(5.5, 8.0, 7.88)"
12-01-2023 16:06:04.800637,"(4.8, 6.4, 6.260869565217392)","(2.2, 2.42, 2.3914285714285715)","(6.0, 7.4, 7.39622641509434)","(31.0, 46.0, 42.5)","(19.0, 28.0, 26.058823529411764)","(8.0, 10.5, 10.08108108108108)","(5.5, 8.0, 7.844444444444444)"
12-01-2023 16:06:06.022669,"(4.8, 6.4, 6.2153846153846155)","(2.2, 2.4, 2.3842105263157896)","(6.0, 7.6, 7.377777777777778)","(31.0, 46.0, 42.5)","(19.0, 28.0, 26.058823529411764)","(8.0, 10.5, 10.092105263157896)","(5.5, 8.0, 7.896296296296296)"
12-01-2023 16:06:07.290657,"(4.8, 6.4, 6.387096774193549)","(2.2, 2.4, 2.3892857142857142)","(6.0, 7.4, 7.3375)","(31.0, 46.0, 42.5)","(19.0, 28.0, 25.9375)","(8.0, 10.5, 10.092105263157896)","(5.5, 8.0, 7.866666666666666)"
12-01-2023 16:06:08.509786,"(4.8, 6.4, 6.38974358974359)","(2.2, 2.4, 2.3892857142857142)","(6.0, 7.4, 7.322580645161291)","(31.0, 46.0, 42.5)","(19.0, 28.0, 25.9375)","(8.0, 10.5, 10.094594594594595)","(5.5, 8.0, 7.822222222222222)"
12-01-2023 16:06:09.711063,"(4.8, 6.4, 6.365853658536586)","(2.2, 2.4, 2.3874999999999997)","(6.0, 7.4, 7.329411764705883)","(31.0, 46.0, 42.5)","(19.0, 28.0, 26.058823529411764)","(8.0, 10.5, 10.094594594594595)","(5.5, 8.0, 7.822222222222222)"
12-01-2023 16:06:10.904236,"(4.8, 6.4, 6.338775510204082)","(2.2, 2.4, 2.3874999999999997)","(6.0, 7.4, 7.365217391304348)","(31.0, 46.0, 42.5)","(19.0, 28.0, 26.058823529411764)","(8.0, 10.5, 10.097222222222221)","(5.5, 8.0, 7.79047619047619)"
12-01-2023 16:06:12.092537,"(4.8, 6.4, 6.394594594594595)","(2.2, 2.42, 2.3975999999999997)","(6.0, 7.4, 7.36923076923077)","(31.0, 46.0, 42.5)","(19.0, 28.0, 26.058823529411764)","(8.0, 10.5, 10.097222222222221)","(5.5, 8.0, 7.77391304347826)"
12-01-2023 16:06:13.403992,"(4.8, 6.4, 6.338235294117648)","(2.2, 2.42, 2.3955294117647057)","(6.0, 7.4, 7.36923076923077)","(31.0, 46.0, 42.5)","(19.0, 28.0, 25.9375)","(8.0, 10.5, 10.094594594594595)","(5.5, 8.0, 7.858064516129032)"
12-01-2023 16:06:14.680376,"(4.8, 6.4, 6.3965517241379315)","(2.2, 2.42, 2.3994059405940593)","(6.0, 7.4, 7.383333333333334)","(31.0, 46.0, 42.5)","(19.0, 28.0, 25.9375)","(8.0, 10.5, 10.081395348837209)","(5.5, 8.0, 7.858064516129032)"
12-01-2023 16:06:15.870861,"(4.8, 6.4, 6.395744680851064)","(2.2, 2.42, 2.3994059405940593)","(6.0, 7.4, 7.383333333333334)","(31.0, 46.0, 42.5)","(19.0, 28.0, 25.9375)","(8.0, 10.5, 10.05)","(5.5, 8.0, 7.885714285714285)"
12-01-2023 16:06:17.195828,"(4.8, 6.4, 6.395744680851064)","(2.2, 2.42, 2.401333333333333)","(6.0, 7.4, 7.383333333333334)","(31.0, 46.0, 42.5)","(19.0, 28.0, 26.428571428571427)","(8.0, 10.5, 10.02037037037037)","(5.5, 8.0, 7.885714285714285)"
12-01-2023 16:06:18.547532,"(4.8, 6.4, 6.395744680851064)","(2.2, 2.42, 2.401333333333333)","(6.0, 7.4, 7.376470588235295)","(31.0, 46.0, 44.833333333333336)","(19.0, 28.0, 26.5)","(8.0, 10.5, 10.02037037037037)","(5.5, 8.0, 7.805128205128205)"
12-01-2023 16:06:19.782347,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.3965853658536584)","(6.0, 7.4, 7.218181818181819)","(31.0, 46.0, 47.333333333333336)","(19.0, 28.0, 26.35)","(8.0, 10.5, 9.98030303030303)","(5.5, 8.0, 7.757894736842105)"
12-01-2023 16:06:20.961141,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.4019718309859153)","(6.0, 7.4, 7.268571428571429)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.35)","(8.0, 10.5, 9.98030303030303)","(5.5, 8.0, 7.777777777777778)"
12-01-2023 16:06:22.198408,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.4019718309859153)","(6.0, 7.4, 7.2823529411764705)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.428571428571427)","(8.0, 10.5, 9.977611940298509)","(5.5, 8.0, 7.777777777777778)"
12-01-2023 16:06:23.410348,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.41625)","(6.0, 7.4, 7.293333333333334)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.428571428571427)","(8.0, 10.5, 9.977611940298509)","(5.5, 8.0, 7.793939393939394)"
12-01-2023 16:06:24.564654,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.4153846153846152)","(6.0, 7.4, 7.305555555555555)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.428571428571427)","(8.0, 10.5, 9.98030303030303)","(5.5, 8.0, 7.793939393939394)"
12-01-2023 16:06:26.051638,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.397910447761194)","(6.0, 7.4, 7.305555555555555)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.428571428571427)","(8.0, 10.5, 9.977611940298509)","(5.5, 8.0, 7.793939393939394)"
12-01-2023 16:06:27.407366,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.397910447761194)","(6.0, 7.4, 7.301369863013699)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.428571428571427)","(8.0, 10.5, 9.960655737704919)","(5.5, 8.0, 7.76)"
12-01-2023 16:06:28.700839,"(4.8, 6.4, 6.395652173913044)","(2.2, 2.42, 2.402285714285714)","(6.0, 7.4, 7.301369863013699)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.862068965517242)","(8.0, 10.5, 9.98030303030303)","(5.5, 8.0, 7.846153846153846)"
12-01-2023 16:06:30.063597,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.402285714285714)","(6.0, 7.4, 7.297142857142857)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.655172413793103)","(8.0, 10.5, 9.966101694915254)","(5.5, 8.0, 7.792)"
12-01-2023 16:06:31.248964,"(4.8, 6.4, 6.395652173913044)","(2.2, 2.42, 2.402285714285714)","(6.0, 7.4, 7.297142857142857)","(31.0, 50.0, 46.5)","(19.0, 28.0, 26.655172413793103)","(8.0, 10.5, 9.977611940298509)","(5.5, 8.0, 7.846153846153846)"
12-01-2023 16:06:32.763436,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.44, 2.423396226415094)","(6.0, 7.0, 7.144262295081967)","(31.0, 50.0, 45.69230769230769)","(19.0, 28.0, 26.81818181818182)","(8.0, 10.5, 9.977611940298509)","(5.5, 8.0, 7.752380952380952)"
12-01-2023 16:06:33.992977,"(4.8, 6.4, 6.372881355932204)","(2.2, 2.44, 2.4067924528301887)","(6.0, 7.2, 7.144262295081967)","(31.0, 50.0, 45.69230769230769)","(19.0, 28.0, 26.741935483870968)","(8.0, 10.5, 9.98030303030303)","(5.5, 7.8, 7.7444444444444445)"
12-01-2023 16:06:35.207055,"(4.8, 6.4, 6.395238095238096)","(2.2, 2.42, 2.4017142857142857)","(6.0, 7.4, 7.247619047619048)","(31.0, 50.0, 45.69230769230769)","(19.0, 28.0, 27.035714285714285)","(8.0, 10.5, 10.09)","(5.5, 7.8, 7.75)"
12-01-2023 16:06:36.483108,"(4.8, 6.4, 6.394736842105264)","(2.2, 2.42, 2.404390243902439)","(6.0, 7.4, 7.247619047619048)","(31.0, 50.0, 45.69230769230769)","(19.0, 28.0, 26.32)","(8.0, 10.5, 10.09)","(5.5, 7.8, 7.733333333333333)"
12-01-2023 16:06:37.698087,"(4.8, 6.4, 6.3961538461538465)","(2.2, 2.42, 2.4033846153846152)","(6.0, 7.4, 7.236363636363636)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.5)","(8.0, 10.5, 10.107843137254902)","(5.5, 7.8, 7.357142857142858)"
12-01-2023 16:06:38.821147,"(4.8, 6.4, 6.396000000000001)","(2.2, 2.42, 2.413913043478261)","(6.0, 7.4, 7.236363636363636)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.666666666666668)","(8.0, 10.5, 10.107843137254902)","(5.5, 7.4, 7.423809523809524)"
12-01-2023 16:06:40.046726,"(4.8, 6.4, 6.39672131147541)","(2.2, 2.42, 2.4144)","(6.0, 7.4, 7.236363636363636)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.727272727272727)","(8.0, 10.5, 10.201923076923077)","(5.5, 7.6, 7.461818181818182)"
12-01-2023 16:06:41.308350,"(4.8, 6.6, 6.438383838383838)","(2.2, 2.4, 2.386875)","(6.0, 7.4, 7.323809523809524)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.727272727272727)","(8.0, 10.5, 10.21875)","(5.5, 7.6, 7.480645161290322)"
12-01-2023 16:06:42.588098,"(4.8, 6.6, 6.447422680412371)","(2.2, 2.4, 2.3796078431372547)","(6.0, 7.4, 7.323809523809524)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.727272727272727)","(8.0, 10.5, 10.175)","(5.5, 7.6, 7.470175438596491)"
12-01-2023 16:06:43.722542,"(4.8, 6.6, 6.460465116279069)","(2.2, 2.4, 2.3786046511627905)","(6.0, 7.6, 7.491358024691358)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.5)","(8.0, 10.5, 10.118181818181819)","(5.5, 7.6, 7.514285714285714)"
12-01-2023 16:06:44.929964,"(4.8, 6.6, 6.458823529411765)","(2.2, 2.4, 2.3769491525423727)","(6.0, 7.6, 7.482926829268292)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.071428571428573)","(8.0, 10.5, 10.118181818181819)","(5.5, 7.6, 7.514285714285714)"
12-01-2023 16:06:46.275136,"(4.8, 6.6, 6.441758241758242)","(2.2, 2.4, 2.3784126984126983)","(6.0, 7.6, 7.476190476190476)","(31.0, 50.0, 43.0)","(19.0, 28.0, 26.0)","(8.0, 10.5, 10.181818181818182)","(5.5, 7.6, 7.350847457627119)"
12-01-2023 16:06:47.471521,"(4.8, 6.6, 6.441758241758242)","(2.2, 2.42, 2.3955102040816327)","(6.0, 7.6, 7.476190476190476)","(31.0, 50.0, 43.0)","(19.0, 27.0, 25.75)","(8.0, 10.5, 10.140625)","(5.5, 7.4, 7.423529411764706)"
12-01-2023 16:06:48.494557,"(4.8, 6.6, 6.460465116279069)","(2.2, 2.42, 2.386153846153846)","(6.0, 7.6, 7.462626262626262)","(31.0, 50.0, 43.0)","(19.0, 27.0, 25.666666666666668)","(8.0, 10.5, 10.072727272727272)","(5.5, 7.6, 7.628571428571428)"
12-01-2023 16:06:49.734762,"(4.8, 6.6, 6.435789473684211)","(2.2, 2.4, 2.3907692307692305)","(6.0, 7.6, 7.480952380952381)","(31.0, 50.0, 43.0)","(19.0, 26.0, 25.727272727272727)","(8.0, 10.5, 10.072727272727272)","(5.5, 7.8, 7.574358974358974)"
12-01-2023 16:06:50.945227,"(4.8, 6.6, 6.443478260869565)","(2.15, 2.4, 2.3968)","(6.0, 7.6, 7.472340425531915)","(31.0, 50.0, 43.0)","(19.0, 27.0, 26.125)","(8.0, 10.5, 10.072727272727272)","(5.5, 7.8, 7.57)"
12-01-2023 16:06:52.001479,"(4.8, 6.6, 6.441758241758242)","(2.15, 2.4, 2.3968)","(6.0, 7.6, 7.472340425531915)","(31.0, 50.0, 43.6)","(19.0, 27.0, 26.153846153846153)","(8.0, 10.5, 10.074074074074074)","(5.5, 7.8, 7.616)"
12-01-2023 16:06:53.159448,"(4.8, 6.6, 6.458823529411765)","(2.15, 2.4, 2.3815)","(6.0, 7.6, 7.438532110091743)","(31.0, 50.0, 43.142857142857146)","(19.0, 28.0, 26.4)","(8.0, 10.5, 10.013157894736842)","(5.5, 7.8, 7.766666666666667)"
12-01-2023 16:06:54.317777,"(4.8, 6.6, 6.4125)","(2.15, 2.4, 2.3804878048780487)","(6.0, 7.6, 7.439130434782609)","(31.0, 50.0, 45.411764705882355)","(19.0, 28.0, 26.4)","(8.0, 10.5, 10.057894736842107)","(5.5, 8.0, 7.774545454545454)"
12-01-2023 16:06:55.501074,"(4.8, 6.6, 6.4363636363636365)","(2.15, 2.4, 2.3768115942028984)","(6.0, 7.6, 7.439130434782609)","(31.0, 48.0, 45.714285714285715)","(19.0, 28.0, 26.5)","(8.0, 10.5, 10.084615384615384)","(5.5, 8.0, 7.688888888888888)"
12-01-2023 16:06:56.608877,"(4.8, 6.6, 6.447619047619048)","(2.15, 2.4, 2.3758139534883718)","(6.0, 7.6, 7.436)","(31.0, 46.0, 45.4)","(19.0, 28.0, 26.25)","(8.0, 10.5, 10.290076335877863)","(5.5, 7.8, 7.580645161290322)"
12-01-2023 16:06:57.768929,"(4.8, 6.6, 6.410526315789474)","(2.15, 2.4, 2.3834146341463414)","(6.0, 7.6, 7.408163265306123)","(31.0, 46.0, 45.53846153846154)","(19.0, 27.0, 26.714285714285715)","(8.0, 10.5, 10.273381294964029)","(5.5, 7.6, 7.553333333333333)"
12-01-2023 16:06:58.976485,"(4.8, 6.6, 6.4)","(2.15, 2.4, 2.3886567164179104)","(6.0, 7.6, 7.544827586206896)","(31.0, 46.0, 45.53846153846154)","(19.0, 27.0, 24.684210526315788)","(8.0, 10.5, 10.285714285714286)","(5.5, 7.6, 7.350847457627119)"
12-01-2023 16:07:00.221646,"(4.8, 6.6, 6.392982456140351)","(2.15, 2.4, 2.396)","(6.0, 7.6, 7.557894736842105)","(31.0, 46.0, 45.53846153846154)","(19.0, 27.0, 23.285714285714285)","(8.0, 10.5, 10.306451612903226)","(5.5, 7.4, 7.325842696629214)"
12-01-2023 16:07:01.440190,"(4.8, 6.6, 6.4159292035398225)","(2.15, 2.42, 2.4035897435897433)","(6.0, 7.6, 7.523529411764706)","(31.0, 46.0, 43.6)","(19.0, 25.0, 23.272727272727273)","(8.0, 10.5, 10.274193548387096)","(5.5, 7.4, 6.848484848484849)"
12-01-2023 16:07:02.750250,"(4.8, 6.6, 6.43125)","(2.15, 2.5, 2.5258823529411765)","(6.0, 7.6, 7.527777777777778)","(31.0, 48.0, 43.26315789473684)","(19.0, 24.0, 22.8125)","(8.0, 10.5, 10.26639344262295)","(5.5, 7.0, 6.817647058823529)"
12-01-2023 16:07:03.826106,"(4.8, 6.4, 6.3578947368421055)","(2.15, 2.54, 2.5258823529411765)","(6.0, 7.6, 7.527777777777778)","(31.0, 48.0, 43.26315789473684)","(19.0, 23.0, 22.8125)","(8.0, 10.5, 10.237864077669903)","(5.5, 7.0, 6.817777777777778)"
12-01-2023 16:07:04.903400,"(4.8, 6.6, 6.449411764705882)","(2.15, 2.54, 2.5245)","(6.0, 7.6, 7.527777777777778)","(31.0, 48.0, 43.26315789473684)","(19.0, 22.0, 21.875)","(8.0, 10.5, 10.26126126126126)","(5.5, 7.0, 6.817777777777778)"
12-01-2023 16:07:06.047358,"(4.8, 6.6, 6.455421686746988)","(2.15, 2.54, 2.51)","(6.0, 7.6, 7.54375)","(31.0, 48.0, 43.0)","(19.0, 22.0, 21.767123287671232)","(8.0, 10.5, 10.26126126126126)","(5.5, 7.0, 6.863333333333333)"
12-01-2023 16:07:07.102568,"(4.8, 6.6, 6.475)","(2.15, 2.52, 2.5)","(6.0, 7.6, 7.54375)","(31.0, 48.0, 43.142857142857146)","(19.0, 22.0, 21.767123287671232)","(8.0, 10.5, 10.26126126126126)","(5.5, 7.0, 6.856910569105691)"
12-01-2023 16:07:08.218829,"(4.8, 6.6, 6.479166666666666)","(2.15, 2.52, 2.501639344262295)","(6.0, 7.6, 7.54375)","(31.0, 46.0, 42.8421052631579)","(19.0, 22.0, 21.767123287671232)","(8.0, 10.5, 10.29)","(5.5, 7.0, 6.841860465116279)"
12-01-2023 16:07:09.402544,"(4.8, 6.6, 6.479166666666666)","(2.15, 2.54, 2.5116363636363634)","(6.0, 7.6, 7.527272727272727)","(31.0, 46.0, 43.06666666666667)","(18.0, 22.0, 21.767123287671232)","(8.0, 10.5, 10.26126126126126)","(5.5, 7.0, 6.821052631578947)"
