,Betterthankkylie,Flirts Diva,Our Aunty Ash,Rippin Good Feelin,Brie,Gemmas Express,Mac Stubborn,Blissfull Donna,Faiselle
10-01-2023 17:40:34.856783,"(10.0, 15.0, 14.895833333333334)","(20.0, 34.0, 29.2)","(1.3, 1.59, 1.5876271186440678)","(91.0, 200.0, 176.66666666666666)","(101.0, 230.0, 208.57142857142856)","(51.0, 120.0, 104.44444444444444)","(7.5, 9.2, 8.654166666666667)","(5.5, 9.4, 8.354166666666666)","(71.0, 200.0, 135.0)"
10-01-2023 17:40:36.016010,"(10.0, 15.0, 14.659090909090908)","(20.0, 28.0, 26.333333333333332)","(1.3, 1.64, 1.6335548172757475)","(91.0, 190.0, 156.66666666666666)","(101.0, 230.0, 202.72727272727272)","(51.0, 110.0, 88.75)","(7.5, 8.8, 8.529824561403508)","(5.5, 8.6, 8.31304347826087)","(71.0, 140.0, 116.42857142857143)"
10-01-2023 17:40:37.220119,"(10.0, 14.5, 14.407692307692308)","(20.0, 27.0, 26.333333333333332)","(1.3, 1.64, 1.6335548172757475)","(91.0, 170.0, 156.66666666666666)","(101.0, 230.0, 202.72727272727272)","(51.0, 90.0, 93.33333333333333)","(7.5, 8.6, 9.066666666666666)","(5.5, 8.4, 9.005405405405405)","(71.0, 120.0, 143.75)"
10-01-2023 17:40:38.390872,"(10.0, 15.0, 14.726027397260275)","(20.0, 32.0, 30.285714285714285)","(1.3, 1.63, 1.6175438596491227)","(91.0, 180.0, 146.25)","(101.0, 230.0, 206.9230769230769)","(51.0, 110.0, 91.25)","(7.5, 9.2, 8.977777777777778)","(5.5, 9.2, 8.533333333333333)","(71.0, 160.0, 143.84615384615387)"
10-01-2023 17:40:39.517133,"(10.0, 15.0, 14.921052631578947)","(20.0, 32.0, 30.4)","(1.3, 1.65, 1.643890909090909)","(91.0, 180.0, 146.25)","(101.0, 230.0, 206.9230769230769)","(51.0, 110.0, 95.0)","(7.5, 9.2, 8.8)","(5.5, 9.2, 8.7)","(71.0, 160.0, 133.75)"
10-01-2023 17:40:40.668158,"(10.0, 15.0, 14.972222222222221)","(20.0, 30.0, 28.363636363636363)","(1.3, 1.65, 1.643890909090909)","(91.0, 180.0, 158.88888888888889)","(101.0, 230.0, 206.9230769230769)","(51.0, 100.0, 87.5)","(7.5, 9.2, 8.9)","(5.5, 9.2, 8.763636363636364)","(71.0, 160.0, 133.75)"
10-01-2023 17:40:41.769010,"(10.0, 15.0, 14.977272727272727)","(20.0, 30.0, 28.137931034482758)","(1.3, 1.65, 1.643890909090909)","(91.0, 170.0, 149.16666666666666)","(101.0, 230.0, 196.66666666666666)","(51.0, 100.0, 86.0)","(7.5, 9.2, 8.9)","(5.5, 9.2, 8.988235294117647)","(71.0, 160.0, 133.75)"
10-01-2023 17:40:42.864407,"(10.0, 15.0, 14.977272727272727)","(20.0, 30.0, 28.137931034482758)","(1.3, 1.65, 1.6450261780104711)","(91.0, 170.0, 149.16666666666666)","(101.0, 230.0, 196.66666666666666)","(51.0, 95.0, 86.0)","(7.5, 9.2, 8.9)","(5.5, 9.2, 8.988235294117647)","(71.0, 160.0, 133.75)"
10-01-2023 17:40:44.025181,"(10.0, 15.0, 14.934782608695652)","(20.0, 30.0, 28.137931034482758)","(1.3, 1.65, 1.6357746478873239)","(91.0, 170.0, 155.0)","(101.0, 230.0, 196.66666666666666)","(51.0, 95.0, 91.0)","(7.5, 9.0, 8.88)","(5.5, 9.2, 8.899999999999999)","(71.0, 160.0, 133.75)"
10-01-2023 17:40:45.176471,"(10.0, 15.0, 14.86)","(20.0, 30.0, 28.137931034482758)","(1.3, 1.64, 1.6357746478873239)","(91.0, 170.0, 155.0)","(101.0, 230.0, 196.66666666666666)","(51.0, 95.0, 96.25)","(7.5, 9.0, 8.88)","(5.5, 9.2, 8.77142857142857)","(71.0, 160.0, 132.77777777777777)"
10-01-2023 17:40:46.295879,"(10.0, 15.0, 14.767857142857142)","(19.0, 30.0, 28.137931034482758)","(1.3, 1.64, 1.63646408839779)","(91.0, 170.0, 155.0)","(101.0, 230.0, 196.66666666666666)","(51.0, 100.0, 90.625)","(7.5, 9.0, 8.88)","(5.5, 9.2, 8.7)","(71.0, 160.0, 132.77777777777777)"
10-01-2023 17:40:47.510922,"(10.0, 15.5, 15.03125)","(19.0, 30.0, 25.846153846153847)","(1.3, 1.64, 1.6671376370280147)","(91.0, 170.0, 147.77777777777777)","(101.0, 230.0, 192.5)","(51.0, 100.0, 90.0)","(7.5, 9.0, 8.01)","(5.5, 9.2, 8.903703703703703)","(71.0, 160.0, 127.33333333333334)"
10-01-2023 17:40:48.622664,"(10.0, 13.0, 12.543307086614174)","(19.0, 30.0, 25.846153846153847)","(1.3, 1.67, 1.6713127413127413)","(91.0, 170.0, 147.77777777777777)","(101.0, 230.0, 195.71428571428572)","(51.0, 100.0, 90.0)","(7.5, 8.4, 8.576470588235294)","(5.5, 9.2, 9.08)","(71.0, 160.0, 127.33333333333334)"
10-01-2023 17:40:49.787215,"(10.0, 13.5, 13.125)","(19.0, 30.0, 25.846153846153847)","(1.3, 1.68, 1.610568948891032)","(91.0, 170.0, 147.77777777777777)","(101.0, 230.0, 206.0)","(51.0, 100.0, 90.0)","(7.0, 9.0, 8.4)","(6.0, 9.2, 9.08)","(71.0, 160.0, 138.0)"
10-01-2023 17:40:50.954535,"(10.0, 14.0, 13.25)","(19.0, 30.0, 25.846153846153847)","(1.3, 1.67, 1.6390625)","(91.0, 170.0, 145.0)","(101.0, 230.0, 211.53846153846155)","(51.0, 100.0, 82.5)","(7.0, 9.0, 7.872727272727273)","(6.0, 9.2, 8.666666666666666)","(71.0, 150.0, 125.0)"
10-01-2023 17:40:52.106014,"(10.0, 14.0, 13.210526315789474)","(19.0, 28.0, 25.6)","(1.3, 1.7, 1.725377358490566)","(91.0, 170.0, 151.8181818181818)","(101.0, 230.0, 203.33333333333334)","(51.0, 100.0, 88.33333333333334)","(7.0, 8.0, 8.034482758620689)","(6.0, 9.2, 8.726315789473684)","(71.0, 150.0, 117.5)"
10-01-2023 17:40:53.252611,"(10.0, 14.0, 13.025)","(19.0, 29.0, 24.0)","(1.3, 1.73, 1.725377358490566)","(91.0, 170.0, 151.8181818181818)","(101.0, 230.0, 203.33333333333334)","(51.0, 100.0, 88.33333333333334)","(7.5, 8.2, 8.152941176470588)","(6.0, 9.2, 8.799999999999999)","(71.0, 140.0, 117.5)"
10-01-2023 17:40:54.435319,"(10.0, 13.5, 12.566666666666666)","(19.0, 29.0, 24.0)","(1.3, 1.74, 1.726898395721925)","(91.0, 170.0, 151.8181818181818)","(101.0, 230.0, 203.33333333333334)","(51.0, 100.0, 88.33333333333334)","(7.5, 8.2, 8.138461538461538)","(6.0, 9.2, 8.975)","(71.0, 140.0, 117.5)"
10-01-2023 17:40:55.552006,"(10.0, 13.5, 12.566666666666666)","(19.0, 29.0, 23.866666666666667)","(1.35, 1.74, 1.7073469387755102)","(91.0, 170.0, 151.8181818181818)","(101.0, 230.0, 203.33333333333334)","(51.0, 100.0, 88.33333333333334)","(7.0, 8.2, 8.142307692307691)","(6.0, 9.2, 9.006451612903225)","(71.0, 140.0, 117.5)"
10-01-2023 17:40:56.682208,"(10.0, 13.5, 13.011627906976743)","(19.0, 29.0, 23.866666666666667)","(1.35, 1.74, 1.7175862068965517)","(91.0, 170.0, 151.8181818181818)","(101.0, 220.0, 190.0)","(51.0, 100.0, 87.64705882352942)","(7.0, 8.2, 8.11111111111111)","(6.0, 9.2, 9.075862068965517)","(71.0, 140.0, 117.5)"
10-01-2023 17:40:57.805049,"(10.0, 13.5, 12.54)","(19.0, 29.0, 23.5)","(1.35, 1.7, 1.6980645161290322)","(91.0, 170.0, 151.8181818181818)","(101.0, 220.0, 196.66666666666666)","(51.0, 100.0, 87.64705882352942)","(7.0, 8.2, 8.133333333333333)","(6.0, 9.2, 8.899999999999999)","(71.0, 140.0, 117.5)"
10-01-2023 17:40:58.907031,"(10.0, 13.5, 12.58860759493671)","(19.0, 29.0, 24.11111111111111)","(1.35, 1.71, 1.6634090909090908)","(91.0, 170.0, 151.8181818181818)","(101.0, 210.0, 186.0)","(51.0, 100.0, 90.0)","(7.0, 8.2, 8.08)","(6.0, 9.2, 9.466666666666667)","(71.0, 140.0, 117.5)"
10-01-2023 17:40:59.960701,"(10.0, 13.5, 12.58860759493671)","(19.0, 29.0, 24.11111111111111)","(1.35, 1.67, 1.627396449704142)","(91.0, 170.0, 151.8181818181818)","(101.0, 210.0, 186.0)","(51.0, 100.0, 90.0)","(7.0, 8.2, 8.08)","(6.0, 9.6, 9.466666666666667)","(71.0, 140.0, 117.5)"
10-01-2023 17:41:01.015297,"(10.0, 13.5, 12.5)","(19.0, 29.0, 25.17391304347826)","(1.35, 1.67, 1.6297765363128491)","(91.0, 170.0, 151.8181818181818)","(101.0, 210.0, 186.0)","(51.0, 100.0, 90.0)","(7.0, 8.2, 8.08)","(6.0, 9.6, 9.466666666666667)","(71.0, 140.0, 117.5)"
10-01-2023 17:41:02.122876,"(10.0, 13.5, 12.552631578947368)","(19.0, 29.0, 25.17391304347826)","(1.35, 1.67, 1.6291145833333334)","(91.0, 170.0, 151.8181818181818)","(101.0, 210.0, 186.0)","(51.0, 100.0, 90.0)","(7.0, 8.2, 8.08)","(6.0, 9.6, 9.466666666666667)","(71.0, 140.0, 117.5)"
10-01-2023 17:41:03.257033,"(10.0, 13.5, 12.552631578947368)","(19.0, 29.0, 25.17391304347826)","(1.35, 1.66, 1.6518181818181819)","(91.0, 160.0, 155.0)","(101.0, 210.0, 186.0)","(51.0, 95.0, 92.72727272727273)","(7.0, 8.4, 7.955555555555556)","(6.0, 9.6, 9.466666666666667)","(71.0, 140.0, 114.28571428571428)"
10-01-2023 17:41:04.422553,"(10.0, 13.5, 12.552631578947368)","(19.0, 29.0, 25.17391304347826)","(1.35, 1.65, 1.6411111111111112)","(91.0, 160.0, 155.0)","(101.0, 210.0, 186.0)","(51.0, 95.0, 92.72727272727273)","(7.0, 8.4, 8.057142857142857)","(6.0, 9.6, 9.466666666666667)","(71.0, 140.0, 114.28571428571428)"
10-01-2023 17:41:05.550192,"(10.0, 13.5, 12.552631578947368)","(19.0, 29.0, 25.363636363636363)","(1.35, 1.65, 1.6388372093023256)","(91.0, 160.0, 155.0)","(101.0, 210.0, 186.0)","(51.0, 95.0, 92.72727272727273)","(7.0, 8.4, 8.04)","(6.0, 9.6, 9.466666666666667)","(71.0, 140.0, 114.28571428571428)"
10-01-2023 17:41:06.708775,"(10.0, 13.0, 12.833333333333334)","(19.0, 26.0, 25.5)","(1.35, 1.72, 1.7197642436149312)","(91.0, 160.0, 154.28571428571428)","(101.0, 210.0, 180.0)","(51.0, 95.0, 90.83333333333334)","(7.0, 8.0, 8.223529411764707)","(6.0, 9.2, 9.066666666666666)","(71.0, 140.0, 110.0)"
10-01-2023 17:41:07.825362,"(10.0, 13.0, 12.636363636363637)","(19.0, 29.0, 24.294117647058822)","(1.35, 1.7, 1.6524881516587677)","(91.0, 160.0, 154.28571428571428)","(101.0, 210.0, 180.0)","(51.0, 95.0, 90.83333333333334)","(7.0, 8.4, 8.142857142857142)","(6.0, 9.4, 8.12)","(71.0, 140.0, 110.0)"
10-01-2023 17:41:09.038383,"(10.0, 13.0, 12.724137931034482)","(19.0, 28.0, 27.375)","(1.35, 1.7, 1.719749715585893)","(91.0, 160.0, 156.36363636363637)","(101.0, 210.0, 180.0)","(51.0, 95.0, 90.83333333333334)","(7.0, 8.4, 7.666666666666667)","(6.0, 8.2, 8.113043478260868)","(71.0, 140.0, 110.0)"
10-01-2023 17:41:10.209907,"(10.0, 13.0, 12.566666666666666)","(19.0, 28.0, 24.625)","(1.35, 1.72, 1.6504484304932734)","(91.0, 160.0, 154.28571428571428)","(101.0, 210.0, 180.0)","(51.0, 95.0, 90.83333333333334)","(7.0, 8.2, 8.057142857142857)","(6.0, 8.2, 8.113043478260868)","(71.0, 140.0, 110.0)"
10-01-2023 17:41:11.339396,"(10.0, 13.0, 12.653846153846153)","(19.0, 28.0, 24.625)","(1.35, 1.71, 1.6504484304932734)","(91.0, 160.0, 154.28571428571428)","(101.0, 210.0, 180.0)","(51.0, 95.0, 92.22222222222223)","(7.0, 8.4, 8.328)","(6.0, 8.2, 8.134426229508197)","(71.0, 140.0, 117.5)"
10-01-2023 17:41:12.512187,"(10.0, 13.0, 12.75925925925926)","(19.0, 28.0, 25.5)","(1.35, 1.71, 1.6659251101321586)","(91.0, 160.0, 156.66666666666669)","(101.0, 210.0, 180.0)","(51.0, 95.0, 92.22222222222223)","(7.0, 8.4, 8.328)","(6.0, 8.2, 8.6)","(71.0, 140.0, 118.33333333333333)"
10-01-2023 17:41:13.654382,"(10.0, 13.0, 12.75925925925926)","(19.0, 28.0, 25.333333333333332)","(1.35, 1.71, 1.6778937381404173)","(91.0, 160.0, 156.66666666666669)","(101.0, 210.0, 180.0)","(51.0, 95.0, 92.22222222222223)","(7.0, 8.4, 8.328)","(6.0, 9.4, 8.854545454545454)","(71.0, 130.0, 107.72727272727272)"
10-01-2023 17:41:14.809366,"(10.0, 13.0, 12.818181818181818)","(19.0, 28.0, 25.09090909090909)","(1.35, 1.7, 1.6734892787524367)","(91.0, 160.0, 156.36363636363637)","(101.0, 210.0, 180.0)","(51.0, 95.0, 91.875)","(7.0, 8.4, 7.984615384615385)","(6.0, 9.0, 8.216666666666667)","(71.0, 130.0, 105.5)"
10-01-2023 17:41:15.968328,"(10.0, 13.0, 12.666666666666666)","(19.0, 26.0, 25.333333333333332)","(1.35, 1.71, 1.6917151162790698)","(91.0, 160.0, 156.36363636363637)","(101.0, 210.0, 180.0)","(51.0, 95.0, 91.875)","(7.0, 8.0, 8.280000000000001)","(6.0, 8.4, 8.242105263157894)","(71.0, 130.0, 105.5)"
10-01-2023 17:41:17.081493,"(10.0, 13.0, 12.675)","(19.0, 28.0, 25.333333333333332)","(1.35, 1.7, 1.6917151162790698)","(91.0, 160.0, 156.0)","(101.0, 210.0, 191.25)","(51.0, 95.0, 90.83333333333334)","(7.0, 8.4, 8.03076923076923)","(6.0, 9.0, 8.916666666666666)","(71.0, 130.0, 102.77777777777777)"
10-01-2023 17:41:18.216000,"(10.0, 13.0, 12.666666666666666)","(19.0, 28.0, 25.2)","(1.35, 1.72, 1.7190378006872853)","(91.0, 160.0, 156.0)","(101.0, 210.0, 191.25)","(51.0, 95.0, 90.83333333333334)","(7.0, 8.4, 8.16)","(6.0, 9.0, 8.692307692307693)","(71.0, 130.0, 102.77777777777777)"
10-01-2023 17:41:19.383220,"(10.0, 13.0, 12.666666666666666)","(19.0, 28.0, 25.2)","(1.35, 1.72, 1.700408163265306)","(91.0, 160.0, 155.55555555555554)","(101.0, 210.0, 191.25)","(51.0, 95.0, 91.875)","(7.0, 8.4, 8.584)","(6.0, 8.8, 8.19375)","(71.0, 130.0, 99.375)"
10-01-2023 17:41:20.559103,"(10.0, 13.0, 12.25)","(19.0, 28.0, 24.11111111111111)","(1.35, 1.7, 1.6903030303030302)","(91.0, 160.0, 153.33333333333334)","(101.0, 210.0, 191.25)","(51.0, 95.0, 91.875)","(7.0, 8.6, 8.54375)","(6.0, 8.2, 8.65263157894737)","(71.0, 130.0, 98.88888888888889)"
10-01-2023 17:41:21.771543,"(10.0, 13.0, 12.25)","(19.0, 28.0, 24.11111111111111)","(1.35, 1.7, 1.6903030303030302)","(91.0, 170.0, 166.15384615384616)","(101.0, 210.0, 196.36363636363637)","(51.0, 95.0, 92.22222222222223)","(7.0, 8.6, 8.54375)","(6.0, 8.8, 8.603076923076923)","(71.0, 130.0, 98.88888888888889)"
10-01-2023 17:41:22.962642,"(10.0, 13.0, 12.25)","(19.0, 28.0, 24.11111111111111)","(1.35, 1.7, 1.7389655172413794)","(91.0, 170.0, 156.0)","(101.0, 210.0, 193.33333333333331)","(51.0, 95.0, 91.42857142857143)","(7.0, 8.6, 7.9363636363636365)","(6.0, 8.8, 7.9688888888888885)","(71.0, 130.0, 113.75)"
10-01-2023 17:41:24.190184,"(10.0, 12.0, 11.935483870967742)","(19.0, 24.0, 23.5)","(1.35, 1.75, 1.74158215010142)","(91.0, 160.0, 165.83333333333334)","(101.0, 210.0, 187.77777777777777)","(51.0, 95.0, 91.66666666666667)","(7.0, 8.0, 7.9625)","(6.0, 8.0, 7.733333333333333)","(71.0, 120.0, 110.55555555555556)"
10-01-2023 17:41:25.415514,"(10.0, 12.0, 11.56578947368421)","(19.0, 23.0, 20.833333333333332)","(1.35, 1.78, 1.8395894428152493)","(91.0, 170.0, 153.33333333333334)","(101.0, 210.0, 181.42857142857144)","(51.0, 95.0, 88.0)","(7.0, 8.0, 7.383783783783784)","(6.0, 8.0, 7.4375)","(71.0, 130.0, 100.83333333333333)"
10-01-2023 17:41:26.622748,"(10.0, 11.5, 11.416666666666666)","(19.0, 21.0, 22.272727272727273)","(1.35, 1.84, 1.869447004608295)","(91.0, 160.0, 164.44444444444446)","(101.0, 210.0, 191.8181818181818)","(51.0, 95.0, 80.0)","(7.0, 7.4, 7.939622641509434)","(6.0, 7.6, 7.310344827586207)","(71.0, 130.0, 112.85714285714286)"
10-01-2023 17:41:27.871702,"(10.0, 11.5, 11.25)","(19.0, 25.0, 21.615384615384617)","(1.35, 1.87, 1.8692343387470998)","(91.0, 170.0, 164.44444444444446)","(101.0, 210.0, 196.66666666666669)","(51.0, 90.0, 75.0)","(7.0, 8.0, 8.084615384615384)","(6.0, 8.0, 7.5)","(71.0, 130.0, 112.85714285714286)"
10-01-2023 17:41:29.078396,"(10.0, 11.5, 11.294117647058824)","(19.0, 25.0, 21.615384615384617)","(1.35, 1.87, 1.8691970802919708)","(91.0, 170.0, 163.75)","(101.0, 210.0, 196.66666666666669)","(51.0, 90.0, 78.46153846153845)","(7.0, 8.2, 8.084615384615384)","(6.0, 8.0, 7.5)","(71.0, 130.0, 112.85714285714286)"
10-01-2023 17:41:30.289613,"(10.0, 11.5, 10.862745098039216)","(18.0, 25.0, 21.38095238095238)","(1.4, 1.87, 1.8793617021276594)","(91.0, 170.0, 163.75)","(101.0, 210.0, 191.8181818181818)","(51.0, 90.0, 77.77777777777777)","(7.0, 8.2, 7.548148148148147)","(6.0, 8.0, 7.3125)","(71.0, 130.0, 112.85714285714286)"
10-01-2023 17:41:31.515338,"(10.0, 11.0, 11.294117647058824)","(18.0, 25.0, 21.444444444444443)","(1.4, 1.88, 1.8795876288659792)","(91.0, 170.0, 163.75)","(101.0, 210.0, 191.8181818181818)","(51.0, 80.0, 75.23809523809524)","(7.0, 7.6, 7.5836734693877546)","(6.0, 7.4, 7.5813953488372094)","(71.0, 130.0, 112.85714285714286)"
10-01-2023 17:41:32.684330,"(9.0, 11.5, 10.916666666666666)","(18.0, 25.0, 21.444444444444443)","(1.4, 1.88, 1.8795876288659792)","(91.0, 170.0, 163.75)","(101.0, 210.0, 191.8181818181818)","(41.0, 80.0, 75.23809523809524)","(7.0, 7.6, 7.5836734693877546)","(6.0, 8.0, 7.5813953488372094)","(71.0, 130.0, 112.85714285714286)"
10-01-2023 17:41:33.833899,"(9.0, 10.5, 10.305555555555555)","(18.0, 22.0, 21.4)","(1.4, 1.9, 1.8955555555555554)","(91.0, 160.0, 150.0)","(101.0, 200.0, 190.0)","(41.0, 75.0, 74.54545454545455)","(7.0, 7.4, 7.5673469387755095)","(6.0, 7.2, 7.72)","(71.0, 120.0, 112.85714285714286)"
10-01-2023 17:41:34.944582,"(9.0, 11.5, 10.75)","(18.0, 24.0, 21.5)","(1.4, 1.87, 1.8678798586572438)","(91.0, 170.0, 165.45454545454547)","(101.0, 210.0, 191.8181818181818)","(41.0, 80.0, 74.54545454545455)","(7.0, 7.6, 7.5673469387755095)","(6.0, 7.8, 7.72)","(71.0, 130.0, 112.85714285714286)"
10-01-2023 17:41:36.036221,"(9.0, 10.5, 10.323529411764707)","(18.0, 22.0, 21.4)","(1.4, 1.9, 1.8996252927400468)","(91.0, 160.0, 157.5)","(101.0, 200.0, 181.42857142857144)","(41.0, 75.0, 75.29411764705883)","(7.0, 7.4, 7.546153846153846)","(6.0, 7.2, 7.104761904761904)","(71.0, 120.0, 112.85714285714286)"
10-01-2023 17:41:37.185638,"(9.0, 11.0, 10.275)","(18.0, 24.0, 21.352941176470587)","(1.4, 1.9, 1.8999638554216867)","(91.0, 170.0, 157.5)","(101.0, 210.0, 181.42857142857144)","(41.0, 80.0, 74.66666666666667)","(7.0, 7.6, 7.764705882352941)","(6.0, 7.2, 7.065217391304348)","(71.0, 130.0, 111.53846153846155)"
10-01-2023 17:41:38.321365,"(9.0, 10.5, 9.69)","(18.0, 25.0, 22.5)","(1.4, 1.91, 1.90990625)","(91.0, 170.0, 153.33333333333334)","(101.0, 230.0, 220.0)","(41.0, 80.0, 74.66666666666667)","(7.0, 7.8, 7.705263157894737)","(6.0, 7.2, 7.062222222222222)","(71.0, 130.0, 111.53846153846155)"
10-01-2023 17:41:39.430443,"(9.0, 10.5, 10.1625)","(18.0, 25.0, 22.09090909090909)","(1.4, 1.92, 1.9080965909090908)","(91.0, 170.0, 153.33333333333334)","(101.0, 230.0, 220.0)","(41.0, 80.0, 73.75)","(7.0, 7.8, 7.341666666666667)","(6.0, 7.2, 6.9787878787878785)","(71.0, 130.0, 111.53846153846155)"
10-01-2023 17:41:40.542330,"(9.0, 10.0, 9.717647058823529)","(18.0, 25.0, 24.6)","(1.4, 1.91, 1.9837046004842616)","(91.0, 170.0, 146.0)","(101.0, 230.0, 195.0)","(41.0, 75.0, 70.0)","(7.0, 7.4, 6.869230769230769)","(6.0, 7.0, 6.95)","(71.0, 130.0, 112.5)"
10-01-2023 17:41:41.642836,"(9.0, 9.4, 9.33)","(18.0, 23.0, 22.428571428571427)","(1.4, 1.99, 1.9887409200968522)","(91.0, 170.0, 140.0)","(101.0, 230.0, 175.0)","(41.0, 80.0, 66.66666666666667)","(7.0, 7.0, 6.96)","(6.0, 7.0, 7.485714285714286)","(71.0, 120.0, 108.33333333333333)"
10-01-2023 17:41:42.708428,"(9.0, 10.5, 9.157894736842104)","(18.0, 25.0, 23.434782608695652)","(1.4, 2.0, 1.9996153846153846)","(91.0, 170.0, 152.85714285714286)","(101.0, 220.0, 195.0)","(41.0, 80.0, 66.66666666666667)","(7.0, 7.0, 6.854285714285714)","(5.5, 7.6, 7.633333333333333)","(71.0, 120.0, 108.33333333333333)"
10-01-2023 17:41:43.850812,"(9.0, 10.5, 10.2)","(18.0, 24.0, 23.72222222222222)","(1.4, 2.0, 1.9993969849246231)","(91.0, 160.0, 145.0)","(101.0, 230.0, 190.0)","(41.0, 80.0, 66.66666666666667)","(7.0, 7.0, 6.9)","(5.5, 7.8, 7.605555555555555)","(71.0, 120.0, 108.33333333333333)"
10-01-2023 17:41:44.995797,"(9.0, 10.5, 10.285714285714285)","(18.0, 24.0, 23.25)","(1.4, 2.0, 1.9992394366197184)","(91.0, 150.0, 144.28571428571428)","(101.0, 220.0, 190.0)","(41.0, 80.0, 65.0)","(7.0, 7.0, 6.946835443037975)","(5.5, 7.8, 7.866666666666667)","(71.0, 120.0, 108.33333333333333)"
10-01-2023 17:41:46.187113,"(9.0, 10.5, 9.719999999999999)","(18.0, 24.0, 23.25)","(1.4, 2.0, 2.014642857142857)","(91.0, 150.0, 126.66666666666667)","(101.0, 220.0, 167.5)","(41.0, 80.0, 65.0)","(7.0, 7.2, 6.86896551724138)","(5.5, 8.0, 7.688888888888889)","(71.0, 120.0, 108.33333333333333)"
10-01-2023 17:41:47.315166,"(9.0, 10.0, 9.8)","(18.0, 24.0, 22.695652173913043)","(1.4, 2.02, 1.9616666666666667)","(91.0, 140.0, 122.85714285714286)","(101.0, 220.0, 170.0)","(41.0, 80.0, 63.75)","(7.0, 7.2, 6.88)","(5.5, 7.8, 7.688888888888889)","(71.0, 120.0, 108.33333333333333)"
10-01-2023 17:41:48.419554,"(9.0, 9.8, 9.4)","(17.0, 23.0, 22.09090909090909)","(1.4, 1.97, 1.9245454545454546)","(91.0, 140.0, 122.85714285714286)","(101.0, 210.0, 170.0)","(41.0, 75.0, 62.72727272727273)","(7.0, 7.0, 6.966666666666667)","(5.5, 7.8, 7.589473684210526)","(71.0, 120.0, 108.33333333333333)"
10-01-2023 17:41:49.523042,"(9.0, 9.8, 9.505882352941176)","(17.0, 23.0, 22.09090909090909)","(1.4, 2.04, 1.9983333333333333)","(91.0, 140.0, 122.85714285714286)","(101.0, 210.0, 170.0)","(41.0, 75.0, 56.666666666666664)","(7.0, 7.0, 6.75)","(5.5, 7.8, 7.266666666666667)","(71.0, 120.0, 102.5)"
10-01-2023 17:41:50.644783,"(9.0, 9.8, 8.966666666666667)","(17.0, 23.0, 21.4)","(1.4, 2.06, 2.02)","(91.0, 140.0, 121.53846153846153)","(101.0, 210.0, 201.42857142857144)","(41.0, 75.0, 61.25)","(7.0, 7.2, 6.7)","(5.5, 8.2, 7.125)","(71.0, 120.0, 90.0)"
10-01-2023 17:41:51.750833,"(8.5, 9.8, 9.442857142857143)","(16.0, 23.0, 21.4)","(1.45, 2.06, 2.042222222222222)","(81.0, 140.0, 121.53846153846153)","(101.0, 210.0, 196.0)","(41.0, 75.0, 64.0625)","(6.5, 7.2, 6.800000000000001)","(5.5, 8.0, 7.667924528301887)","(71.0, 120.0, 90.0)"
10-01-2023 17:41:52.852707,"(8.5, 9.6, 9.257142857142858)","(16.0, 23.0, 21.315789473684212)","(1.45, 2.04, 2.0028571428571427)","(81.0, 140.0, 125.0)","(101.0, 220.0, 193.33333333333334)","(41.0, 75.0, 62.5)","(6.5, 7.2, 6.370588235294118)","(5.5, 7.8, 6.866666666666666)","(71.0, 100.0, 88.75)"
10-01-2023 17:41:53.931321,"(8.5, 8.8, 8.7375)","(16.0, 19.0, 18.8)","(1.45, 2.12, 2.119203036053131)","(81.0, 140.0, 110.0)","(101.0, 200.0, 156.11111111111111)","(41.0, 70.0, 60.0)","(6.5, 6.4, 6.0728813559322035)","(5.5, 7.0, 6.6552380952380945)","(71.0, 100.0, 86.5)"
10-01-2023 17:41:55.053295,"(8.5, 9.6, 9.299999999999999)","(16.0, 23.0, 20.375)","(1.45, 2.08, 2.072857142857143)","(81.0, 110.0, 106.66666666666667)","(101.0, 160.0, 156.11111111111111)","(41.0, 70.0, 58.333333333333336)","(6.5, 6.2, 6.059649122807017)","(5.5, 6.8, 6.5046728971962615)","(71.0, 100.0, 86.5)"
10-01-2023 17:41:56.153533,"(8.5, 9.0, 8.907692307692308)","(16.0, 22.0, 21.0)","(1.45, 2.16, 2.15993993993994)","(81.0, 110.0, 108.42105263157895)","(101.0, 160.0, 156.66666666666666)","(41.0, 70.0, 55.0)","(6.5, 6.2, 6.058252427184466)","(5.5, 6.8, 6.511242603550296)","(71.0, 100.0, 86.5)"
10-01-2023 17:41:57.216215,"(8.5, 9.0, 8.96)","(16.0, 22.0, 19.375)","(1.45, 2.16, 2.159937007874016)","(81.0, 110.0, 109.41176470588235)","(101.0, 160.0, 157.08333333333334)","(41.0, 65.0, 55.0)","(6.5, 6.2, 6.0225)","(5.5, 6.8, 6.513939393939395)","(71.0, 100.0, 86.5)"
10-01-2023 17:41:58.338845,"(8.5, 9.4, 9.133333333333333)","(16.0, 22.0, 18.9375)","(1.45, 2.18, 2.166666666666667)","(81.0, 110.0, 109.5)","(101.0, 160.0, 156.2962962962963)","(41.0, 65.0, 49.888888888888886)","(6.5, 6.2, 6.112)","(5.5, 6.8, 6.504575163398693)","(71.0, 100.0, 86.5)"
