,Chromozone Nz,Cmonbabylitemyfire,Lollipop,Ingermarla,Alcatraz Girl,Princess Chilla,Mahindi Nz,Superior Delight,Eastbro Erin,Lady Of The Arts
12-01-2023 18:34:04.575483,"(101.0, 99999, 99990)","(2.9, 3.45, 3.4395833333333337)","(12.0, 19.0, 16.714285714285715)","(26.0, 42.0, 36.44444444444444)","(41.0, 85.0, 70.0)","(31.0, 55.0, 45.25)","(15.0, 99999, 99990)","(2.45, 3.55, 3.4375)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.0476190476190474)"
12-01-2023 18:34:06.270471,"(101.0, 99999, 99990)","(2.9, 3.45, 3.4395833333333337)","(12.0, 18.5, 17.833333333333332)","(26.0, 42.0, 36.44444444444444)","(41.0, 85.0, 67.5)","(31.0, 55.0, 51.25)","(15.0, 99999, 99990)","(2.45, 3.55, 3.506521739130435)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.044186046511628)"
12-01-2023 18:34:07.877867,"(101.0, 99999, 99990)","(2.9, 3.45, 3.4395833333333337)","(12.0, 18.5, 18.0625)","(26.0, 42.0, 36.44444444444444)","(41.0, 85.0, 70.38461538461539)","(31.0, 55.0, 47.2)","(15.0, 99999, 99990)","(2.45, 3.55, 3.506521739130435)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.067857142857143)"
12-01-2023 18:34:09.453060,"(101.0, 99999, 99990)","(2.9, 3.45, 3.4395833333333337)","(12.0, 19.0, 18.0625)","(26.0, 42.0, 36.44444444444444)","(41.0, 80.0, 73.18181818181819)","(31.0, 55.0, 53.0)","(15.0, 99999, 99990)","(2.5, 3.55, 3.506521739130435)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.045833333333333)"
12-01-2023 18:34:10.974060,"(101.0, 99999, 99990)","(2.9, 3.45, 3.4395833333333337)","(12.0, 19.0, 18.0625)","(26.0, 42.0, 36.44444444444444)","(41.0, 80.0, 73.18181818181819)","(31.0, 75.0, 51.8)","(15.0, 99999, 99990)","(2.5, 3.55, 3.45)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.041666666666666)"
12-01-2023 18:34:12.609250,"(101.0, 99999, 99990)","(2.9, 3.45, 3.435714285714286)","(12.0, 19.0, 18.0625)","(26.0, 42.0, 35.55555555555556)","(41.0, 80.0, 73.18181818181819)","(31.0, 70.0, 47.84615384615385)","(15.0, 99999, 99990)","(2.5, 3.55, 3.530952380952381)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.041666666666666)"
12-01-2023 18:34:14.178716,"(101.0, 99999, 99990)","(2.9, 3.45, 3.435714285714286)","(12.0, 19.0, 18.0625)","(26.0, 40.0, 35.55555555555556)","(41.0, 80.0, 73.18181818181819)","(31.0, 70.0, 52.333333333333336)","(15.0, 99999, 99990)","(2.5, 3.55, 3.5220930232558136)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.040425531914893)"
12-01-2023 18:34:15.824697,"(101.0, 99999, 99990)","(2.9, 3.45, 3.435714285714286)","(12.0, 19.0, 18.0625)","(26.0, 40.0, 38.22222222222222)","(41.0, 80.0, 73.75)","(31.0, 65.0, 52.333333333333336)","(15.0, 99999, 99990)","(2.5, 3.55, 3.4857142857142858)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.0339285714285715)"
12-01-2023 18:34:17.530738,"(101.0, 99999, 99990)","(2.9, 3.45, 3.425)","(12.0, 19.0, 17.666666666666668)","(26.0, 46.0, 36.8)","(41.0, 80.0, 73.75)","(31.0, 65.0, 52.333333333333336)","(15.0, 99999, 99990)","(2.5, 3.55, 3.4885714285714284)","(18.0, 24.0, 23.0)","(4.8, 5.1, 5.0375)"
12-01-2023 18:34:19.186338,"(101.0, 99999, 99990)","(2.9, 3.5, 3.414285714285714)","(12.0, 19.0, 18.75)","(26.0, 44.0, 36.8)","(41.0, 80.0, 71.42857142857143)","(31.0, 65.0, 61.22222222222222)","(15.0, 99999, 99990)","(2.5, 3.5, 3.473333333333333)","(18.0, 24.0, 24.71875)","(4.8, 5.1, 4.800000000000001)"
12-01-2023 18:34:20.832439,"(101.0, 99999, 99990)","(2.9, 3.5, 3.368181818181818)","(12.0, 19.0, 18.75)","(26.0, 44.0, 36.8)","(41.0, 80.0, 75.0)","(31.0, 65.0, 59.333333333333336)","(15.0, 99999, 99990)","(2.5, 3.5, 3.4875)","(18.0, 25.0, 25.714285714285715)","(4.8, 4.8, 4.773333333333333)"
12-01-2023 18:34:22.521474,"(101.0, 99999, 99990)","(2.9, 3.55, 3.357142857142857)","(13.0, 19.0, 18.75)","(26.0, 44.0, 36.8)","(41.0, 80.0, 75.0)","(31.0, 65.0, 49.5)","(15.0, 99999, 99990)","(2.5, 3.5, 3.4973684210526317)","(18.0, 27.0, 25.2)","(4.2, 4.8, 4.73448275862069)"
12-01-2023 18:34:25.637237,"(101.0, 99999, 99990)","(2.9, 3.5, 3.414285714285714)","(13.0, 19.0, 18.8125)","(26.0, 44.0, 35.42857142857143)","(41.0, 80.0, 75.0)","(31.0, 65.0, 54.285714285714285)","(15.0, 99999, 99990)","(2.5, 3.4, 3.3875)","(18.0, 27.0, 25.5)","(4.2, 4.7, 4.6410256410256405)"
12-01-2023 18:34:28.334321,"(101.0, 99999, 99990)","(2.9, 3.5, 3.322222222222222)","(13.0, 20.0, 19.5)","(26.0, 44.0, 38.44444444444444)","(51.0, 95.0, 82.5)","(31.0, 60.0, 55.333333333333336)","(15.0, 99999, 99990)","(2.5, 3.45, 3.4400000000000004)","(18.0, 28.0, 27.0)","(4.2, 4.8, 4.707692307692308)"
12-01-2023 18:34:31.241476,"(101.0, 99999, 99990)","(2.9, 3.5, 3.2750000000000004)","(13.0, 20.0, 20.363636363636363)","(26.0, 44.0, 38.44444444444444)","(51.0, 90.0, 74.375)","(31.0, 60.0, 54.0)","(15.0, 99999, 99990)","(2.5, 3.45, 3.4312500000000004)","(18.0, 29.0, 26.4)","(4.2, 4.8, 4.706)"
12-01-2023 18:34:33.697195,"(101.0, 99999, 99990)","(2.9, 3.5, 3.480434782608696)","(13.0, 21.0, 20.0)","(26.0, 44.0, 42.0)","(51.0, 90.0, 82.5)","(31.0, 60.0, 52.8)","(15.0, 99999, 99990)","(2.5, 3.4, 3.3708333333333336)","(18.0, 29.0, 26.75)","(4.2, 4.4, 4.312903225806451)"
12-01-2023 18:34:35.964953,"(101.0, 99999, 99990)","(2.9, 3.5, 3.454166666666667)","(13.0, 26.0, 21.625)","(26.0, 48.0, 39.42857142857143)","(51.0, 90.0, 85.0)","(31.0, 65.0, 51.4)","(15.0, 99999, 99990)","(2.5, 3.3, 3.254639175257732)","(18.0, 29.0, 27.2)","(4.2, 4.4, 4.307228915662651)"
12-01-2023 18:34:37.875083,"(101.0, 99999, 99990)","(2.9, 3.6, 3.453061224489796)","(13.0, 26.0, 20.857142857142858)","(26.0, 48.0, 42.0)","(51.0, 90.0, 85.0)","(31.0, 65.0, 58.333333333333336)","(15.0, 99999, 99990)","(2.5, 3.3, 3.169306930693069)","(18.0, 29.0, 27.2)","(4.2, 4.4, 4.366666666666667)"
12-01-2023 18:34:39.998123,"(101.0, 99999, 99990)","(2.9, 3.6, 3.462244897959184)","(13.0, 26.0, 22.0)","(26.0, 48.0, 42.0)","(51.0, 90.0, 85.0)","(31.0, 65.0, 58.333333333333336)","(15.0, 99999, 99990)","(2.5, 3.3, 3.222222222222222)","(18.0, 29.0, 27.2)","(4.2, 4.4, 4.385714285714286)"
12-01-2023 18:34:42.012547,"(101.0, 99999, 99990)","(2.9, 3.6, 3.5533333333333332)","(13.0, 26.0, 24.125)","(26.0, 48.0, 39.666666666666664)","(51.0, 90.0, 93.63636363636364)","(31.0, 60.0, 57.5)","(15.0, 99999, 99990)","(2.5, 3.3, 3.1973684210526314)","(18.0, 29.0, 27.285714285714285)","(4.2, 4.4, 4.3375)"
12-01-2023 18:34:44.723487,"(101.0, 99999, 99990)","(3.0, 3.6, 3.623529411764706)","(14.0, 26.0, 24.5)","(26.0, 48.0, 40.5)","(51.0, 130.0, 84.54545454545455)","(31.0, 60.0, 57.5)","(15.0, 99999, 99990)","(2.5, 3.3, 3.3455357142857145)","(19.0, 29.0, 27.285714285714285)","(4.2, 4.4, 4.294339622641509)"
12-01-2023 18:34:47.236401,"(101.0, 99999, 99990)","(3.0, 3.7, 3.6783333333333332)","(14.0, 26.0, 24.5)","(26.0, 48.0, 44.666666666666664)","(51.0, 130.0, 84.54545454545455)","(31.0, 60.0, 57.5)","(15.0, 99999, 99990)","(2.5, 3.45, 3.4472727272727273)","(19.0, 29.0, 27.285714285714285)","(4.2, 4.2, 4.160344827586207)"
12-01-2023 18:34:49.198683,"(101.0, 99999, 99990)","(3.0, 3.7, 3.7125000000000004)","(14.0, 26.0, 24.5)","(26.0, 48.0, 30.41860465116279)","(51.0, 130.0, 85.0)","(31.0, 60.0, 57.5)","(15.0, 99999, 99990)","(2.5, 3.45, 3.442105263157895)","(19.0, 29.0, 27.285714285714285)","(4.2, 4.2, 4.158181818181818)"
12-01-2023 18:34:50.913860,"(101.0, 99999, 99990)","(3.0, 3.75, 3.725)","(15.0, 26.0, 23.0)","(26.0, 36.0, 30.41860465116279)","(51.0, 130.0, 85.0)","(31.0, 60.0, 57.5)","(15.0, 99999, 99990)","(2.5, 3.45, 3.442857142857143)","(19.0, 29.0, 27.285714285714285)","(4.2, 4.2, 4.158181818181818)"
12-01-2023 18:34:52.662329,"(101.0, 99999, 99990)","(3.0, 3.75, 3.71)","(15.0, 26.0, 23.0)","(26.0, 36.0, 30.40909090909091)","(51.0, 130.0, 85.0)","(31.0, 60.0, 57.5)","(15.0, 99999, 99990)","(2.6, 3.45, 3.4412790697674422)","(19.0, 29.0, 27.285714285714285)","(3.8, 4.2, 4.089361702127659)"
12-01-2023 18:34:54.474053,"(101.0, 99999, 99990)","(3.0, 3.75, 3.74)","(15.0, 26.0, 23.0)","(26.0, 36.0, 30.558139534883722)","(51.0, 110.0, 87.5)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.45, 3.4000000000000004)","(19.0, 29.0, 27.285714285714285)","(3.8, 4.1, 4.042168674698795)"
12-01-2023 18:34:56.374170,"(101.0, 99999, 99990)","(3.0, 3.75, 3.74)","(15.0, 26.0, 23.0)","(26.0, 36.0, 31.2)","(51.0, 110.0, 87.5)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.45, 3.425)","(19.0, 29.0, 27.285714285714285)","(3.8, 4.2, 4.014285714285714)"
12-01-2023 18:34:58.355697,"(101.0, 99999, 99990)","(3.0, 3.75, 3.747560975609756)","(15.0, 26.0, 23.0)","(26.0, 32.0, 31.2)","(51.0, 110.0, 87.5)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.5, 3.4642857142857144)","(19.0, 29.0, 27.285714285714285)","(3.8, 4.1, 3.9732758620689657)"
12-01-2023 18:35:00.159610,"(101.0, 99999, 99990)","(3.0, 3.75, 3.7477272727272726)","(15.0, 26.0, 23.0)","(26.0, 32.0, 31.2)","(51.0, 110.0, 87.5)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.5, 3.491964285714286)","(19.0, 29.0, 27.285714285714285)","(3.8, 4.1, 3.9732758620689657)"
12-01-2023 18:35:01.967399,"(101.0, 99999, 99990)","(3.0, 3.75, 3.7482758620689656)","(15.0, 26.0, 23.0)","(26.0, 32.0, 31.333333333333332)","(51.0, 110.0, 87.5)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.5, 3.4774193548387093)","(19.0, 29.0, 27.285714285714285)","(3.8, 4.0, 3.916535433070866)"
12-01-2023 18:35:03.767266,"(101.0, 99999, 99990)","(3.0, 3.75, 3.7484848484848485)","(15.0, 26.0, 23.0)","(26.0, 32.0, 30.857142857142858)","(51.0, 110.0, 101.0)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.55, 3.5016129032258063)","(19.0, 29.0, 27.285714285714285)","(3.8, 3.95, 3.8955882352941176)"
12-01-2023 18:35:05.810384,"(101.0, 99999, 99990)","(3.0, 3.75, 3.7794117647058822)","(15.0, 26.0, 22.444444444444443)","(26.0, 32.0, 30.857142857142858)","(51.0, 100.0, 93.33333333333333)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.55, 3.5051724137931033)","(19.0, 29.0, 27.285714285714285)","(3.8, 3.95, 3.8971428571428572)"
12-01-2023 18:35:07.811700,"(101.0, 99999, 99990)","(3.0, 3.8, 3.831818181818182)","(15.0, 26.0, 23.428571428571427)","(26.0, 32.0, 30.857142857142858)","(51.0, 100.0, 88.0)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.55, 3.4921052631578946)","(19.0, 29.0, 27.285714285714285)","(3.8, 3.95, 3.8790322580645165)"
12-01-2023 18:35:10.262926,"(101.0, 99999, 99990)","(3.0, 3.85, 3.835714285714286)","(15.0, 26.0, 23.428571428571427)","(26.0, 32.0, 31.6)","(51.0, 100.0, 88.57142857142857)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.5, 3.490625)","(19.0, 29.0, 27.076923076923077)","(3.8, 3.95, 3.897945205479452)"
12-01-2023 18:35:12.054258,"(101.0, 99999, 99990)","(3.0, 3.85, 3.8636363636363638)","(15.0, 26.0, 23.428571428571427)","(26.0, 32.0, 31.6)","(51.0, 110.0, 88.57142857142857)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.5, 3.531428571428571)","(19.0, 29.0, 26.483870967741936)","(3.8, 3.95, 3.8795081967213116)"
12-01-2023 18:35:13.837461,"(101.0, 99999, 99990)","(3.0, 3.9, 3.8625)","(15.0, 26.0, 23.428571428571427)","(26.0, 32.0, 31.6)","(51.0, 110.0, 88.57142857142857)","(31.0, 60.0, 57.5)","(16.0, 99999, 99990)","(2.6, 3.55, 3.531428571428571)","(19.0, 29.0, 26.483870967741936)","(3.8, 3.95, 3.876470588235294)"
12-01-2023 18:35:15.594805,"(101.0, 99999, 99990)","(3.0, 3.9, 3.8875)","(15.0, 26.0, 23.428571428571427)","(26.0, 32.0, 31.733333333333334)","(51.0, 110.0, 88.57142857142857)","(31.0, 60.0, 59.285714285714285)","(15.0, 99999, 99990)","(2.6, 3.55, 3.5355555555555553)","(19.0, 29.0, 26.483870967741936)","(3.8, 3.9, 3.88)"
12-01-2023 18:35:17.448651,"(101.0, 99999, 99990)","(3.0, 3.9, 3.887662337662338)","(15.0, 26.0, 23.428571428571427)","(26.0, 32.0, 31.733333333333334)","(51.0, 110.0, 88.57142857142857)","(31.0, 60.0, 59.54545454545455)","(15.0, 99999, 99990)","(2.6, 3.55, 3.537)","(19.0, 29.0, 26.470588235294116)","(3.8, 3.9, 3.86875)"
12-01-2023 18:35:19.136466,"(101.0, 99999, 99990)","(3.0, 3.9, 3.906756756756757)","(15.0, 26.0, 23.428571428571427)","(26.0, 32.0, 31.733333333333334)","(51.0, 110.0, 88.57142857142857)","(31.0, 60.0, 59.54545454545455)","(15.0, 99999, 99990)","(2.6, 3.55, 3.59672131147541)","(19.0, 28.0, 26.470588235294116)","(3.8, 3.9, 3.862121212121212)"
12-01-2023 18:35:20.813089,"(101.0, 99999, 99990)","(3.0, 3.95, 3.912)","(15.0, 26.0, 23.3)","(26.0, 32.0, 31.733333333333334)","(51.0, 110.0, 85.0)","(31.0, 60.0, 59.54545454545455)","(15.0, 99999, 99990)","(2.6, 3.6, 3.59672131147541)","(19.0, 28.0, 26.375)","(3.8, 3.9, 3.8430232558139537)"
12-01-2023 18:35:22.492544,"(101.0, 99999, 99990)","(3.0, 3.95, 3.912)","(15.0, 26.0, 23.3)","(26.0, 32.0, 31.733333333333334)","(51.0, 110.0, 84.28571428571429)","(31.0, 60.0, 59.54545454545455)","(15.0, 99999, 99990)","(2.6, 3.6, 3.632608695652174)","(19.0, 28.0, 26.470588235294116)","(3.8, 3.8, 3.783333333333333)"
12-01-2023 18:35:24.056546,"(101.0, 99999, 99990)","(3.0, 3.95, 3.9080000000000004)","(15.0, 26.0, 23.3)","(26.0, 32.0, 31.733333333333334)","(51.0, 110.0, 84.28571428571429)","(31.0, 60.0, 59.54545454545455)","(15.0, 99999, 99990)","(2.6, 3.75, 3.6710526315789473)","(19.0, 28.0, 26.470588235294116)","(3.8, 3.8, 3.7529411764705882)"
12-01-2023 18:35:25.571695,"(101.0, 99999, 99990)","(3.0, 3.95, 3.918181818181818)","(15.0, 26.0, 23.3)","(26.0, 32.0, 31.6)","(51.0, 110.0, 84.28571428571429)","(31.0, 60.0, 70.27777777777777)","(15.0, 99999, 99990)","(2.6, 3.7, 3.668085106382979)","(19.0, 28.0, 26.470588235294116)","(3.8, 3.8, 3.653076923076923)"
12-01-2023 18:35:27.312787,"(101.0, 99999, 99990)","(3.0, 3.95, 3.9162162162162164)","(15.0, 26.0, 23.3)","(26.0, 32.0, 31.263157894736842)","(51.0, 110.0, 84.28571428571429)","(31.0, 80.0, 68.88888888888889)","(15.0, 99999, 99990)","(2.6, 3.7, 3.688888888888889)","(19.0, 28.0, 26.470588235294116)","(3.7, 3.7, 3.628846153846154)"
12-01-2023 18:35:28.962871,"(101.0, 99999, 99990)","(3.0, 3.95, 4.005434782608695)","(15.0, 26.0, 23.3)","(26.0, 36.0, 33.2)","(51.0, 110.0, 86.0)","(31.0, 80.0, 75.83333333333334)","(15.0, 99999, 99990)","(2.6, 3.7, 3.668)","(19.0, 28.0, 26.375)","(3.7, 3.65, 3.6202702702702703)"
12-01-2023 18:35:30.535120,"(101.0, 99999, 99990)","(3.2, 4.1, 4.0115384615384615)","(16.0, 26.0, 23.3)","(21.0, 34.0, 33.2)","(51.0, 110.0, 106.66666666666667)","(41.0, 80.0, 70.0)","(15.0, 99999, 99990)","(2.7, 3.7, 3.6500000000000004)","(19.0, 28.0, 26.375)","(3.4, 3.65, 3.5886138613861385)"
12-01-2023 18:35:32.123536,"(101.0, 99999, 99990)","(3.2, 4.1, 4.032653061224489)","(16.0, 26.0, 23.3)","(21.0, 34.0, 33.2)","(51.0, 120.0, 114.28571428571428)","(41.0, 80.0, 70.0)","(15.0, 99999, 99990)","(2.7, 3.7, 3.632142857142857)","(19.0, 28.0, 26.375)","(3.4, 3.6, 3.5914893617021275)"
12-01-2023 18:35:33.654844,"(101.0, 99999, 99990)","(3.2, 4.1, 4.032653061224489)","(16.0, 26.0, 23.3)","(21.0, 34.0, 33.2)","(51.0, 120.0, 114.28571428571428)","(41.0, 110.0, 70.0)","(15.0, 99999, 99990)","(2.7, 3.65, 3.632142857142857)","(19.0, 28.0, 26.375)","(3.4, 3.6, 3.5914893617021275)"
12-01-2023 18:35:35.128927,"(101.0, 99999, 99990)","(3.2, 4.1, 4.043103448275862)","(16.0, 26.0, 22.5)","(21.0, 34.0, 33.2)","(51.0, 120.0, 110.0)","(41.0, 95.0, 70.0)","(15.0, 99999, 99990)","(2.7, 3.65, 3.6272727272727274)","(19.0, 28.0, 26.75)","(3.4, 3.6, 3.595212765957447)"
12-01-2023 18:35:36.586631,"(101.0, 99999, 99990)","(3.2, 4.1, 4.03)","(16.0, 24.0, 22.227272727272727)","(21.0, 34.0, 33.2)","(51.0, 120.0, 157.85714285714286)","(41.0, 90.0, 70.0)","(15.0, 99999, 99990)","(2.7, 3.65, 3.637777777777778)","(19.0, 27.0, 26.75)","(3.4, 3.6, 3.5205479452054793)"
12-01-2023 18:35:38.040925,"(101.0, 99999, 99990)","(3.2, 4.2, 4.0810126582278485)","(16.0, 24.0, 22.05)","(21.0, 34.0, 33.2)","(51.0, 170.0, 145.0)","(41.0, 90.0, 70.0)","(15.0, 99999, 99990)","(2.7, 3.7, 3.652777777777778)","(19.0, 27.0, 26.75)","(3.4, 3.55, 3.519811320754717)"
12-01-2023 18:35:39.435802,"(101.0, 99999, 99990)","(3.2, 4.2, 4.0810126582278485)","(16.0, 24.0, 22.05)","(21.0, 34.0, 33.2)","(51.0, 170.0, 137.85714285714286)","(41.0, 90.0, 65.0)","(15.0, 99999, 99990)","(2.7, 3.7, 3.7323529411764707)","(19.0, 27.0, 26.75)","(3.4, 3.55, 3.492857142857143)"
12-01-2023 18:35:40.904650,"(101.0, 99999, 99990)","(3.2, 4.1, 4.0)","(16.0, 23.0, 21.615384615384617)","(21.0, 34.0, 33.55555555555556)","(51.0, 170.0, 114.0)","(41.0, 85.0, 63.333333333333336)","(15.0, 99999, 99990)","(2.7, 3.75, 3.7323529411764707)","(19.0, 27.0, 26.352941176470587)","(3.4, 3.55, 3.4964285714285714)"
12-01-2023 18:35:42.649739,"(101.0, 99999, 99990)","(3.2, 4.1, 4.088235294117647)","(16.0, 22.0, 21.571428571428573)","(21.0, 34.0, 33.55555555555556)","(51.0, 170.0, 112.0)","(41.0, 80.0, 68.75)","(15.0, 99999, 99990)","(2.7, 3.7, 3.647222222222222)","(19.0, 28.0, 26.352941176470587)","(3.4, 3.55, 3.53125)"
12-01-2023 18:35:44.153179,"(101.0, 99999, 99990)","(3.2, 4.1, 4.13013698630137)","(16.0, 22.0, 21.571428571428573)","(21.0, 34.0, 33.2)","(51.0, 160.0, 112.0)","(41.0, 75.0, 68.75)","(15.0, 99999, 99990)","(2.7, 3.7, 3.638709677419355)","(19.0, 28.0, 26.352941176470587)","(3.4, 3.55, 3.5078947368421054)"
12-01-2023 18:35:45.704269,"(101.0, 99999, 99990)","(3.2, 4.2, 4.046)","(16.0, 22.0, 20.90909090909091)","(21.0, 34.0, 29.666666666666668)","(51.0, 160.0, 121.11111111111111)","(41.0, 75.0, 68.75)","(15.0, 99999, 99990)","(2.7, 3.7, 3.6935483870967745)","(19.0, 28.0, 26.75)","(3.4, 3.55, 3.552380952380952)"
12-01-2023 18:35:47.145278,"(101.0, 99999, 99990)","(3.2, 4.1, 4.024561403508772)","(16.0, 22.0, 20.476190476190474)","(21.0, 30.0, 29.8)","(51.0, 160.0, 121.11111111111111)","(41.0, 75.0, 65.0)","(15.0, 99999, 99990)","(2.7, 3.7, 3.713157894736842)","(19.0, 27.0, 26.8)","(3.4, 3.6, 3.594642857142857)"
12-01-2023 18:35:48.520914,"(101.0, 99999, 99990)","(3.2, 4.2, 4.0740740740740735)","(16.0, 22.0, 20.555555555555557)","(21.0, 30.0, 29.2)","(51.0, 160.0, 121.11111111111111)","(41.0, 70.0, 65.0)","(15.0, 99999, 99990)","(2.7, 3.75, 3.714864864864865)","(19.0, 27.0, 26.8)","(3.4, 3.6, 3.594392523364486)"
12-01-2023 18:35:50.187465,"(101.0, 99999, 99990)","(3.2, 4.1, 4.129870129870129)","(16.0, 22.0, 20.555555555555557)","(21.0, 30.0, 28.153846153846153)","(51.0, 160.0, 121.11111111111111)","(41.0, 70.0, 65.0)","(15.0, 99999, 99990)","(2.7, 3.75, 3.714864864864865)","(19.0, 27.0, 26.8)","(3.4, 3.6, 3.594392523364486)"
12-01-2023 18:35:51.865578,"(101.0, 99999, 99990)","(3.2, 4.2, 4.060869565217391)","(16.0, 22.0, 20.454545454545453)","(21.0, 30.0, 29.5)","(51.0, 160.0, 118.0)","(41.0, 70.0, 60.0)","(15.0, 99999, 99990)","(2.7, 3.75, 3.775)","(19.0, 28.0, 24.88888888888889)","(3.4, 3.65, 3.6083333333333334)"
12-01-2023 18:35:53.268188,"(101.0, 99999, 99990)","(3.2, 4.1, 4.127536231884058)","(16.0, 22.0, 18.6875)","(21.0, 32.0, 25.057692307692307)","(51.0, 160.0, 120.0)","(41.0, 70.0, 50.0)","(15.0, 99999, 99990)","(2.7, 3.8, 3.812142857142857)","(19.0, 28.0, 25.25)","(3.4, 3.65, 3.636111111111111)"
12-01-2023 18:35:54.707992,"(101.0, 99999, 99990)","(3.2, 4.2, 4.15)","(16.0, 20.0, 18.68421052631579)","(21.0, 26.0, 23.0)","(51.0, 160.0, 140.0)","(41.0, 70.0, 48.25)","(15.0, 99999, 99990)","(2.7, 3.85, 3.8227272727272728)","(19.0, 27.0, 26.25)","(3.4, 3.65, 3.6142857142857143)"
12-01-2023 18:35:56.309462,"(101.0, 99999, 99990)","(3.2, 4.2, 4.138532110091743)","(16.0, 20.0, 18.68103448275862)","(21.0, 25.0, 23.11764705882353)","(51.0, 160.0, 140.0)","(41.0, 55.0, 54.0)","(15.0, 99999, 99990)","(2.7, 3.85, 3.8921052631578945)","(19.0, 27.0, 26.076923076923077)","(3.4, 3.65, 3.62)"
12-01-2023 18:35:57.698181,"(101.0, 99999, 99990)","(3.2, 4.2, 4.127173913043478)","(16.0, 20.0, 19.083333333333332)","(21.0, 25.0, 23.555555555555557)","(51.0, 160.0, 126.66666666666667)","(41.0, 70.0, 55.5)","(15.0, 99999, 99990)","(2.7, 3.9, 3.8833333333333333)","(19.0, 27.0, 26.7)","(3.4, 3.65, 3.6457142857142855)"
12-01-2023 18:35:59.295410,"(101.0, 99999, 99990)","(3.2, 4.2, 4.136792452830188)","(16.0, 19.5, 18.966666666666665)","(21.0, 24.0, 23.32)","(51.0, 160.0, 142.0)","(41.0, 65.0, 55.5)","(15.0, 99999, 99990)","(2.7, 3.9, 3.8833333333333333)","(19.0, 27.0, 25.48148148148148)","(3.4, 3.65, 3.646875)"
12-01-2023 18:36:00.847854,"(101.0, 99999, 99990)","(3.2, 4.2, 4.137864077669903)","(16.0, 19.5, 18.966666666666665)","(21.0, 25.0, 23.285714285714285)","(51.0, 150.0, 142.0)","(41.0, 65.0, 57.66666666666667)","(15.0, 99999, 99990)","(2.7, 3.9, 3.875)","(19.0, 28.0, 25.655172413793103)","(3.4, 3.65, 3.664285714285714)"
12-01-2023 18:36:02.936639,"(101.0, 99999, 99990)","(3.2, 4.2, 4.197222222222222)","(16.0, 19.5, 17.166666666666668)","(21.0, 25.0, 23.384615384615383)","(51.0, 150.0, 141.66666666666669)","(41.0, 60.0, 54.0)","(15.0, 99999, 99990)","(2.7, 3.9, 3.9482142857142857)","(19.0, 28.0, 26.133333333333333)","(3.4, 3.7, 3.6226415094339623)"
12-01-2023 18:36:05.030052,"(101.0, 99999, 99990)","(3.2, 4.2, 4.043877551020408)","(16.0, 19.0, 17.75)","(21.0, 25.0, 23.09090909090909)","(51.0, 150.0, 131.25)","(41.0, 60.0, 51.5)","(15.0, 99999, 99990)","(2.7, 4.1, 3.9776315789473684)","(19.0, 28.0, 26.133333333333333)","(3.2, 3.7, 3.6411764705882352)"
12-01-2023 18:36:07.025938,"(101.0, 99999, 99990)","(3.3, 4.1, 3.985483870967742)","(16.0, 18.5, 17.375)","(21.0, 25.0, 23.09090909090909)","(61.0, 150.0, 120.0)","(41.0, 55.0, 51.85)","(14.0, 99999, 99990)","(2.8, 4.1, 4.025)","(19.0, 28.0, 26.25)","(3.2, 3.7, 3.624390243902439)"
12-01-2023 18:36:08.479855,"(101.0, 99999, 99990)","(3.3, 4.1, 3.95)","(16.0, 18.5, 17.833333333333332)","(21.0, 25.0, 24.45945945945946)","(61.0, 150.0, 120.0)","(41.0, 55.0, 50.333333333333336)","(14.0, 99999, 99990)","(2.8, 4.1, 4.058695652173913)","(19.0, 28.0, 26.25)","(3.2, 3.7, 3.6791666666666667)"
12-01-2023 18:36:10.036962,"(101.0, 99999, 99990)","(3.4, 3.95, 3.9469135802469135)","(16.0, 18.5, 18.0)","(21.0, 26.0, 24.597014925373134)","(71.0, 150.0, 123.33333333333333)","(41.0, 55.0, 51.85)","(14.0, 99999, 99990)","(2.9, 4.2, 4.086666666666666)","(19.0, 28.0, 26.235294117647058)","(3.1, 3.7, 3.6863636363636365)"
