,My Best Buddy,No Plans,Alaska Black,Woodside Bella,Banana Girl,Fancy Nancy
04-01-2023 11:27:21.727632,"(1.55, 1.69, 1.5943478260869566)","(10.0, 21.0, 17.153846153846153)","(3.9, 5.5, 4.583333333333334)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.0)","(31.0, 80.0, 46.66666666666667)"
04-01-2023 11:27:22.736675,"(1.55, 1.69, 1.6114285714285714)","(10.0, 21.0, 17.153846153846153)","(3.9, 5.5, 4.583333333333334)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.6)","(31.0, 80.0, 46.66666666666667)"
04-01-2023 11:27:23.721785,"(1.55, 1.69, 1.6114285714285714)","(10.0, 21.0, 17.153846153846153)","(3.9, 5.5, 4.583333333333334)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.6)","(31.0, 80.0, 46.66666666666667)"
04-01-2023 11:27:24.655317,"(1.55, 1.69, 1.6114285714285714)","(10.0, 21.0, 17.153846153846153)","(3.9, 5.5, 4.583333333333334)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.6)","(31.0, 80.0, 46.66666666666667)"
04-01-2023 11:27:25.539879,"(1.55, 1.69, 1.6114285714285714)","(10.0, 21.0, 17.153846153846153)","(3.9, 5.5, 4.583333333333334)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.6)","(31.0, 80.0, 46.66666666666667)"
04-01-2023 11:27:26.440280,"(1.55, 1.69, 1.6114285714285714)","(10.0, 25.0, 16.333333333333332)","(3.9, 5.5, 4.583333333333334)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.6)","(31.0, 80.0, 43.333333333333336)"
04-01-2023 11:27:27.390406,"(1.55, 1.69, 1.6114285714285714)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.5, 4.8125)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.8)","(31.0, 70.0, 50.2)"
04-01-2023 11:27:28.387043,"(1.55, 1.69, 1.6233333333333333)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.7, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.5)","(31.0, 75.0, 50.2)"
04-01-2023 11:27:29.396695,"(1.55, 1.69, 1.6136363636363638)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.5)","(31.0, 75.0, 50.2)"
04-01-2023 11:27:30.402304,"(1.55, 1.69, 1.6136363636363638)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.5)","(31.0, 75.0, 50.2)"
04-01-2023 11:27:31.384789,"(1.55, 1.69, 1.6136363636363638)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.5)","(31.0, 75.0, 50.2)"
04-01-2023 11:27:32.310062,"(1.55, 1.69, 1.6136363636363638)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.5)","(31.0, 75.0, 50.2)"
04-01-2023 11:27:33.209045,"(1.55, 1.69, 1.6136363636363638)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.5)","(31.0, 75.0, 50.2)"
04-01-2023 11:27:34.091247,"(1.55, 1.69, 1.6136363636363638)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 10.5)","(31.0, 75.0, 50.2)"
04-01-2023 11:27:35.091758,"(1.55, 1.69, 1.6136363636363638)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.8)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 12.0)","(31.0, 75.0, 63.333333333333336)"
04-01-2023 11:27:36.049783,"(1.55, 1.69, 1.6143243243243244)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.5, 4.583333333333334)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 12.0)","(31.0, 80.0, 46.66666666666667)"
04-01-2023 11:27:37.049598,"(1.55, 1.69, 1.6233333333333333)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.7, 4.5625)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 12.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:38.026048,"(1.55, 1.69, 1.6233333333333333)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.550000000000001)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 12.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:39.009694,"(1.55, 1.69, 1.6233333333333333)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.550000000000001)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.5)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:39.961387,"(1.55, 1.69, 1.6233333333333333)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.550000000000001)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.5)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:40.923789,"(1.55, 1.69, 1.6233333333333333)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.6, 4.492307692307692)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:41.874565,"(1.55, 1.72, 1.7113333333333334)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.5, 4.449999999999999)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:42.846695,"(1.55, 1.73, 1.7226315789473685)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.5, 4.449999999999999)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:43.752128,"(1.55, 1.75, 1.7266666666666666)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.5, 5.1)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:44.655109,"(1.55, 1.75, 1.7266666666666666)","(10.0, 22.0, 17.76923076923077)","(3.9, 5.5, 5.0285714285714285)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:45.592341,"(1.55, 1.75, 1.7266666666666666)","(10.0, 22.0, 13.25)","(3.9, 5.6, 4.795238095238095)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:46.535091,"(1.55, 1.75, 1.7266666666666666)","(10.0, 22.0, 13.25)","(3.9, 5.5, 5.172727272727273)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:47.475012,"(1.55, 1.75, 1.7266666666666666)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.85)","(10.0, 22.0, 15.571428571428571)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:48.417860,"(1.55, 1.75, 1.7266666666666666)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.78125)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:49.356362,"(1.55, 1.75, 1.7266666666666666)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.78125)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:50.312251,"(1.55, 1.75, 1.7316666666666667)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.78125)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:51.225678,"(1.55, 1.75, 1.6949999999999998)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.78125)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:52.161064,"(1.55, 1.75, 1.6949999999999998)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.78125)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:53.116005,"(1.55, 1.78, 1.7333333333333334)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.78125)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:54.012902,"(1.55, 1.78, 1.6749999999999998)","(10.0, 22.0, 13.25)","(3.9, 5.4, 4.78125)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:54.995041,"(1.55, 1.78, 1.6749999999999998)","(10.0, 22.0, 13.25)","(3.9, 5.1, 4.711111111111111)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:55.949480,"(1.55, 1.78, 1.6749999999999998)","(10.0, 22.0, 13.25)","(3.9, 5.1, 4.711111111111111)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 63.333333333333336)"
04-01-2023 11:27:56.933541,"(1.55, 1.78, 1.7166666666666668)","(10.0, 22.0, 13.25)","(3.9, 5.1, 4.8)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 80.0, 45.714285714285715)"
04-01-2023 11:27:57.908580,"(1.55, 1.78, 1.72)","(10.0, 22.0, 13.25)","(3.9, 5.1, 4.8)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:27:58.942629,"(1.55, 1.78, 1.72)","(10.0, 22.0, 13.25)","(3.9, 5.1, 4.8)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:27:59.928239,"(1.55, 1.78, 1.72)","(10.0, 22.0, 13.25)","(3.9, 5.1, 4.8)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:00.856714,"(1.55, 1.78, 1.72)","(10.0, 22.0, 13.25)","(3.9, 5.1, 4.8)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:01.777782,"(1.55, 1.78, 1.72)","(10.0, 22.0, 13.25)","(3.9, 5.0, 4.833333333333333)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:02.666509,"(1.55, 1.78, 1.72)","(10.0, 22.0, 13.25)","(3.9, 5.0, 4.866666666666666)","(10.0, 23.0, 18.75)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:03.619559,"(1.55, 1.78, 1.7539130434782608)","(10.0, 22.0, 14.5)","(3.9, 5.0, 4.833333333333333)","(10.0, 23.0, 20.875)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:04.569925,"(1.55, 1.78, 1.7585714285714287)","(10.0, 22.0, 13.833333333333334)","(3.9, 5.0, 4.833333333333333)","(10.0, 22.0, 20.125)","(8.5, 14.0, 11.0)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:05.515243,"(1.55, 1.78, 1.7414285714285713)","(10.0, 22.0, 13.833333333333334)","(3.9, 5.0, 4.833333333333333)","(10.0, 22.0, 20.125)","(8.5, 14.0, 10.446153846153846)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:06.465428,"(1.55, 1.78, 1.77)","(10.0, 22.0, 13.833333333333334)","(3.9, 5.0, 4.833333333333333)","(10.0, 22.0, 20.125)","(8.5, 14.0, 10.446153846153846)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:07.364859,"(1.55, 1.78, 1.77)","(10.0, 22.0, 13.833333333333334)","(3.9, 5.0, 4.833333333333333)","(10.0, 22.0, 20.6)","(8.5, 14.0, 10.446153846153846)","(31.0, 85.0, 45.714285714285715)"
04-01-2023 11:28:08.267062,"(1.55, 1.78, 1.74)","(10.0, 21.0, 15.3)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 21.125)","(8.5, 14.0, 10.850000000000001)","(31.0, 85.0, 59.11764705882353)"
04-01-2023 11:28:09.186662,"(1.55, 1.78, 1.74)","(10.0, 21.0, 15.3)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 21.125)","(8.5, 14.0, 10.850000000000001)","(31.0, 85.0, 39.666666666666664)"
04-01-2023 11:28:10.178921,"(1.55, 1.78, 1.74)","(10.0, 21.0, 15.3)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 21.125)","(8.5, 14.0, 10.850000000000001)","(31.0, 85.0, 39.666666666666664)"
04-01-2023 11:28:11.182271,"(1.55, 1.78, 1.7683333333333333)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 21.125)","(8.5, 14.0, 10.850000000000001)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:12.160578,"(1.55, 1.78, 1.7683333333333333)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 21.125)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:13.161646,"(1.55, 1.78, 1.7683333333333333)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 21.125)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:14.226053,"(1.55, 1.78, 1.7683333333333333)","(10.0, 21.0, 13.875)","(3.9, 5.1, 5.300000000000001)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:15.181501,"(1.55, 1.78, 1.7683333333333333)","(10.0, 21.0, 13.875)","(3.9, 5.4, 5.300000000000001)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:16.120962,"(1.55, 1.78, 1.7683333333333333)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:17.033979,"(1.55, 1.78, 1.7683333333333333)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:17.903435,"(1.55, 1.78, 1.775)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:18.871515,"(1.55, 1.78, 1.775)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:19.833573,"(1.55, 1.78, 1.7733333333333334)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 53.61538461538461)"
04-01-2023 11:28:20.809374,"(1.55, 1.78, 1.7733333333333334)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 65.875)"
04-01-2023 11:28:21.779905,"(1.55, 1.78, 1.7733333333333334)","(10.0, 21.0, 13.875)","(3.9, 5.1, 4.891666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:22.764395,"(1.55, 1.78, 1.7733333333333334)","(10.0, 21.0, 13.875)","(3.9, 5.4, 4.8)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:23.749147,"(1.55, 1.8, 1.75875)","(10.0, 21.0, 15.0)","(3.9, 5.3, 4.766666666666667)","(10.0, 22.0, 18.75)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:24.772947,"(1.55, 1.8, 1.75875)","(10.0, 22.0, 13.555555555555555)","(3.9, 5.3, 4.66)","(10.0, 22.0, 20.916666666666664)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:25.725746,"(1.55, 1.8, 1.75875)","(10.0, 21.0, 13.714285714285714)","(3.9, 5.3, 4.66)","(10.0, 22.0, 20.7)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:26.687723,"(1.55, 1.8, 1.75875)","(10.0, 21.0, 13.714285714285714)","(3.9, 5.3, 4.66)","(10.0, 22.0, 20.7)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:27.578064,"(1.55, 1.8, 1.75875)","(10.0, 21.0, 13.714285714285714)","(3.9, 5.3, 4.66)","(10.0, 22.0, 20.7)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:28.454513,"(1.55, 1.8, 1.75875)","(10.0, 22.0, 15.666666666666666)","(3.9, 5.3, 4.66)","(10.0, 22.0, 20.7)","(8.5, 14.0, 10.8)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:29.401101,"(1.55, 1.8, 1.75875)","(10.0, 22.0, 14.875)","(3.9, 5.3, 4.866666666666666)","(10.0, 22.0, 20.7)","(8.5, 13.0, 12.085714285714285)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:30.310396,"(1.55, 1.8, 1.79)","(10.0, 22.0, 15.666666666666666)","(3.9, 5.3, 4.866666666666666)","(10.0, 22.0, 20.7)","(8.5, 13.0, 11.254545454545454)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:31.251250,"(1.55, 1.8, 1.79)","(10.0, 22.0, 15.666666666666666)","(3.9, 5.3, 4.963157894736842)","(10.0, 22.0, 20.7)","(8.5, 13.0, 12.23076923076923)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:32.366543,"(1.55, 1.79, 1.7747619047619048)","(10.0, 22.0, 15.666666666666666)","(3.9, 5.3, 4.963157894736842)","(10.0, 22.0, 20.7)","(8.5, 13.0, 11.7)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:33.479669,"(1.55, 1.79, 1.7716666666666667)","(10.0, 22.0, 15.214285714285715)","(3.9, 5.3, 4.963157894736842)","(10.0, 22.0, 20.7)","(8.5, 13.5, 11.7)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:34.482198,"(1.55, 1.79, 1.7726086956521738)","(10.0, 22.0, 15.214285714285715)","(3.9, 5.3, 4.963157894736842)","(10.0, 22.0, 20.7)","(8.5, 13.5, 11.59090909090909)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:35.572234,"(1.55, 1.79, 1.7726086956521738)","(10.0, 22.0, 15.214285714285715)","(3.9, 5.3, 5.128571428571428)","(10.0, 22.0, 20.7)","(8.5, 13.5, 11.59090909090909)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:36.647790,"(1.55, 1.79, 1.7726086956521738)","(10.0, 22.0, 15.214285714285715)","(3.9, 5.3, 4.775)","(10.0, 22.0, 20.7)","(8.5, 13.5, 11.59090909090909)","(31.0, 85.0, 57.18181818181819)"
04-01-2023 11:28:37.767219,"(1.55, 1.79, 1.7544444444444445)","(10.0, 22.0, 16.933333333333334)","(3.9, 4.9, 4.775)","(10.0, 22.0, 20.7)","(8.5, 13.5, 11.59090909090909)","(31.0, 85.0, 51.0)"
04-01-2023 11:28:38.848447,"(1.55, 1.79, 1.7544444444444445)","(10.0, 22.0, 17.2)","(3.9, 4.9, 4.775)","(10.0, 22.0, 20.7)","(8.5, 13.5, 11.59090909090909)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:39.914924,"(1.55, 1.79, 1.7277777777777779)","(10.0, 22.0, 17.2)","(3.9, 4.9, 4.775)","(10.0, 22.0, 20.7)","(8.5, 13.5, 11.59090909090909)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:40.931306,"(1.55, 1.79, 1.75)","(10.0, 22.0, 17.2)","(3.9, 4.9, 4.775)","(10.0, 22.0, 21.5)","(8.5, 13.5, 11.59090909090909)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:41.934492,"(1.55, 1.79, 1.75)","(10.0, 22.0, 17.846153846153847)","(3.9, 4.9, 4.775)","(10.0, 23.0, 18.833333333333332)","(8.5, 13.5, 11.7)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:42.866431,"(1.55, 1.79, 1.7349999999999999)","(10.0, 22.0, 17.846153846153847)","(3.9, 4.9, 4.775)","(10.0, 23.0, 18.227272727272727)","(8.5, 13.5, 11.7)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:43.782988,"(1.55, 1.76, 1.6836363636363636)","(10.0, 22.0, 17.142857142857142)","(3.9, 5.0, 4.84375)","(10.0, 22.0, 17.863636363636363)","(8.5, 13.5, 11.7)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:44.664345,"(1.55, 1.76, 1.6836363636363636)","(10.0, 22.0, 17.142857142857142)","(3.9, 5.0, 4.84375)","(10.0, 22.0, 17.863636363636363)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:45.590180,"(1.55, 1.75, 1.725)","(10.0, 22.0, 17.142857142857142)","(3.9, 5.0, 4.84375)","(10.0, 22.0, 17.863636363636363)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:46.477560,"(1.55, 1.75, 1.725)","(10.0, 22.0, 17.428571428571427)","(3.9, 5.0, 4.84375)","(10.0, 22.0, 17.863636363636363)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:47.543119,"(1.55, 1.75, 1.7)","(10.0, 22.0, 19.09090909090909)","(3.9, 5.0, 4.84375)","(10.0, 22.0, 17.863636363636363)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:48.593853,"(1.55, 1.75, 1.7)","(10.0, 22.0, 18.25)","(3.9, 5.0, 4.84375)","(10.0, 22.0, 19.0)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:49.544616,"(1.55, 1.75, 1.7)","(10.0, 22.0, 17.714285714285715)","(3.9, 5.0, 4.84375)","(10.0, 22.0, 19.0)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:50.516835,"(1.55, 1.75, 1.7)","(10.0, 22.0, 18.0)","(3.9, 5.3, 5.194736842105263)","(10.0, 22.0, 18.333333333333332)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:51.762987,"(1.55, 1.75, 1.685)","(10.0, 22.0, 18.0)","(3.9, 5.3, 5.194736842105263)","(10.0, 22.0, 18.18181818181818)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:52.934885,"(1.55, 1.75, 1.685)","(10.0, 22.0, 21.125)","(3.9, 5.3, 5.194736842105263)","(10.0, 22.0, 17.863636363636363)","(8.5, 13.5, 11.5)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:54.039036,"(1.55, 1.75, 1.6658823529411764)","(10.0, 22.0, 21.125)","(3.9, 5.3, 5.194736842105263)","(10.0, 22.0, 17.863636363636363)","(8.5, 13.5, 11.75)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:55.043296,"(1.55, 1.75, 1.685)","(10.0, 22.0, 21.125)","(3.9, 5.3, 5.194736842105263)","(10.0, 22.0, 17.233333333333334)","(8.5, 13.0, 11.75)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:56.068462,"(1.55, 1.75, 1.685)","(10.0, 22.0, 21.125)","(3.9, 5.3, 5.218181818181819)","(10.0, 22.0, 17.233333333333334)","(8.5, 13.0, 11.75)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:57.058979,"(1.55, 1.75, 1.685)","(10.0, 22.0, 21.125)","(3.9, 5.4, 5.218181818181819)","(10.0, 22.0, 17.357142857142858)","(8.5, 13.0, 11.90625)","(31.0, 85.0, 59.5)"
04-01-2023 11:28:57.975692,"(1.55, 1.66, 1.571125)","(10.0, 23.0, 19.666666666666664)","(3.9, 5.4, 5.215789473684211)","(10.0, 22.0, 17.357142857142858)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:28:58.836697,"(1.55, 1.66, 1.5711111111111111)","(10.0, 23.0, 20.5)","(3.9, 5.4, 5.215789473684211)","(10.0, 22.0, 18.176470588235293)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:28:59.814763,"(1.55, 1.66, 1.6007407407407408)","(10.0, 25.0, 24.444444444444443)","(3.9, 5.4, 5.215789473684211)","(10.0, 22.0, 18.176470588235293)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:29:00.808182,"(1.55, 1.66, 1.6007407407407408)","(10.0, 25.0, 24.444444444444443)","(3.9, 5.4, 5.215789473684211)","(10.0, 22.0, 17.0)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:29:01.774879,"(1.55, 1.65, 1.6476923076923076)","(10.0, 25.0, 24.444444444444443)","(3.9, 5.4, 5.215789473684211)","(10.0, 22.0, 17.0)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:29:02.761338,"(1.55, 1.65, 1.6455)","(10.0, 25.0, 24.444444444444443)","(3.9, 5.4, 5.215789473684211)","(10.0, 22.0, 17.0)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:29:03.734551,"(1.55, 1.65, 1.6455)","(10.0, 25.0, 24.444444444444443)","(3.9, 5.4, 5.2)","(10.0, 22.0, 17.0)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:29:04.704176,"(1.55, 1.68, 1.668235294117647)","(10.0, 25.0, 24.444444444444443)","(3.9, 5.4, 5.172727272727273)","(10.0, 22.0, 17.0)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:29:05.675477,"(1.55, 1.7, 1.689090909090909)","(10.0, 25.0, 22.625)","(3.9, 5.4, 5.172727272727273)","(10.0, 22.0, 17.0)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
04-01-2023 11:29:06.678763,"(1.55, 1.7, 1.676)","(10.0, 25.0, 22.875)","(3.9, 5.4, 5.172727272727273)","(10.0, 22.0, 17.0)","(8.5, 13.0, 12.078947368421053)","(31.0, 85.0, 76.5)"
