,Maritima,Moonlight Grace,Marelle,Marigolds Dream,Vincetta,Double Scoop,Zizette,Lalaguna,Memphis Sky,Queen Astrid,Ballon Bleu,Kingston Charm
11-01-2023 13:53:46.989907,"(6.0, 7.4, 7.18848167539267)","(4.0, 4.7, 4.68298969072165)","(10.0, 13.0, 12.614035087719298)","(41.0, 50.0, 49.59090909090909)","(31.0, 38.0, 36.096256684491976)","(11.0, 12.0, 12.102941176470589)","(17.0, 19.5, 19.178272980501394)","(5.5, 6.2, 6.012631578947368)","(101.0, 510.0, 464.54545454545456)","(17.0, 20.0, 19.625)","(6.0, 7.0, 6.825909090909091)","(21.0, 30.0, 28.48)"
11-01-2023 13:53:48.781898,"(6.0, 7.4, 7.163440860215054)","(4.0, 4.7, 4.689944134078212)","(10.0, 13.0, 13.963414634146341)","(41.0, 50.0, 49.707317073170735)","(31.0, 38.0, 36.086021505376344)","(11.0, 12.5, 11.944444444444445)","(17.0, 19.5, 19.185286103542236)","(5.5, 6.2, 6.0471264367816095)","(101.0, 510.0, 500.90909090909093)","(17.0, 20.0, 19.631147540983605)","(6.0, 7.0, 6.826696832579185)","(21.0, 30.0, 29.11904761904762)"
11-01-2023 13:53:50.803644,"(6.0, 7.4, 7.163440860215054)","(4.0, 4.7, 4.711267605633803)","(10.0, 14.0, 14.39922480620155)","(41.0, 50.0, 49.75)","(31.0, 38.0, 36.17391304347826)","(11.0, 12.0, 11.455555555555556)","(17.0, 19.5, 19.18970189701897)","(5.5, 6.2, 6.0016)","(101.0, 510.0, 455.45454545454544)","(17.0, 20.0, 19.573529411764707)","(6.0, 7.0, 6.824766355140187)","(21.0, 30.0, 29.326923076923077)"
11-01-2023 13:53:52.704846,"(6.0, 7.2, 7.173941368078176)","(4.0, 4.8, 4.698392282958199)","(10.0, 14.5, 14.378787878787879)","(41.0, 50.0, 49.75)","(31.0, 38.0, 36.108695652173914)","(11.0, 11.5, 11.993150684931507)","(17.0, 19.5, 19.181451612903224)","(5.5, 6.4, 6.2678787878787885)","(101.0, 510.0, 455.45454545454544)","(17.0, 20.0, 19.521978021978022)","(6.0, 7.0, 6.825054945054945)","(21.0, 30.0, 29.135593220338983)"
11-01-2023 13:53:54.535019,"(6.0, 7.2, 7.093333333333334)","(4.0, 4.7, 4.698456790123457)","(10.0, 14.5, 14.324742268041238)","(41.0, 50.0, 49.75)","(31.0, 38.0, 36.0)","(11.0, 12.0, 11.993150684931507)","(17.0, 19.5, 19.10460251046025)","(5.5, 6.4, 6.262025316455697)","(101.0, 510.0, 455.45454545454544)","(17.0, 20.0, 19.521978021978022)","(6.0, 7.0, 6.825054945054945)","(21.0, 30.0, 29.135593220338983)"
11-01-2023 13:53:56.147137,"(6.0, 7.2, 7.1466666666666665)","(4.0, 4.7, 4.769028871391076)","(10.0, 14.5, 14.324742268041238)","(41.0, 50.0, 49.75)","(31.0, 38.0, 36.0)","(11.0, 12.0, 11.994708994708995)","(17.0, 19.5, 19.10460251046025)","(5.5, 6.4, 6.153623188405797)","(101.0, 510.0, 428.1818181818182)","(17.0, 20.0, 19.473118279569892)","(6.0, 7.0, 6.816589861751152)","(21.0, 30.0, 29.125)"
11-01-2023 13:53:57.699863,"(6.0, 7.4, 7.194791666666667)","(4.0, 4.8, 4.749068322981366)","(10.0, 14.5, 14.201754385964913)","(41.0, 50.0, 49.75)","(31.0, 38.0, 35.988571428571426)","(11.0, 12.0, 11.96135265700483)","(17.0, 19.5, 19.153846153846153)","(5.5, 6.2, 6.153284671532846)","(101.0, 510.0, 446.6666666666667)","(17.0, 19.5, 19.471910112359552)","(6.0, 7.0, 6.8166281755196305)","(21.0, 30.0, 29.096774193548388)"
11-01-2023 13:53:59.272177,"(6.0, 7.2, 7.315611814345992)","(4.2, 4.8, 4.7342342342342345)","(11.0, 14.5, 13.886363636363637)","(41.0, 50.0, 49.75609756097561)","(31.0, 38.0, 35.988571428571426)","(11.0, 12.0, 11.96116504854369)","(17.0, 19.5, 19.148698884758364)","(5.5, 6.2, 6.143448275862069)","(101.0, 500.0, 426.6666666666667)","(17.0, 19.5, 19.46875)","(6.0, 7.0, 6.818087855297158)","(21.0, 30.0, 29.096774193548388)"
11-01-2023 13:54:01.000008,"(6.0, 7.4, 7.313114754098361)","(4.2, 4.8, 4.774015748031496)","(11.0, 14.5, 13.475609756097562)","(41.0, 50.0, 51.0)","(31.0, 38.0, 35.988571428571426)","(11.0, 12.0, 11.96116504854369)","(17.0, 19.5, 19.06651376146789)","(5.5, 6.2, 6.133870967741935)","(101.0, 500.0, 426.6666666666667)","(17.0, 19.5, 19.46153846153846)","(6.0, 7.0, 6.844591611479029)","(21.0, 30.0, 29.096774193548388)"
11-01-2023 13:54:02.499834,"(6.0, 7.4, 7.313114754098361)","(4.2, 4.8, 4.774015748031496)","(11.0, 13.5, 12.994736842105263)","(41.0, 55.0, 51.34146341463415)","(31.0, 38.0, 35.934065934065934)","(11.0, 12.0, 11.95673076923077)","(17.0, 19.5, 19.074324324324323)","(5.5, 6.2, 5.9471428571428575)","(101.0, 500.0, 426.6666666666667)","(17.0, 19.5, 19.425531914893618)","(6.0, 7.0, 6.710843373493976)","(21.0, 30.0, 29.138461538461538)"
11-01-2023 13:54:04.478778,"(6.0, 7.4, 7.373540856031129)","(4.2, 4.9, 4.788194444444445)","(11.0, 13.0, 13.625)","(41.0, 55.0, 51.42857142857143)","(31.0, 36.0, 35.93478260869565)","(11.0, 12.0, 12.242424242424242)","(17.0, 19.5, 19.08)","(5.5, 6.2, 6.278612716763006)","(101.0, 500.0, 426.6666666666667)","(17.0, 19.5, 19.416666666666668)","(6.0, 6.8, 6.766265060240964)","(21.0, 30.0, 29.138461538461538)"
11-01-2023 13:54:06.669572,"(6.0, 7.4, 7.335254988913525)","(4.2, 4.8, 4.783687943262411)","(11.0, 14.0, 13.382352941176471)","(41.0, 55.0, 51.42857142857143)","(31.0, 36.0, 35.93103448275862)","(11.0, 12.5, 12.224907063197026)","(17.0, 19.5, 19.08)","(5.5, 6.4, 6.276136363636364)","(101.0, 500.0, 426.6666666666667)","(17.0, 19.5, 19.441666666666666)","(6.0, 6.6, 6.565605095541401)","(21.0, 30.0, 29.138461538461538)"
11-01-2023 13:54:08.585215,"(6.0, 7.6, 7.318828451882845)","(4.2, 4.8, 4.8151219512195125)","(11.0, 13.5, 12.355263157894736)","(41.0, 55.0, 51.92307692307692)","(31.0, 36.0, 40.05128205128205)","(11.0, 12.5, 13.931818181818182)","(17.0, 19.5, 19.0484693877551)","(5.5, 6.4, 6.336929460580913)","(101.0, 500.0, 423.3333333333333)","(17.0, 19.5, 19.38157894736842)","(6.0, 6.6, 5.865517241379311)","(21.0, 30.0, 29.098039215686274)"
11-01-2023 13:54:10.292561,"(6.0, 7.6, 7.453012048192771)","(4.2, 4.9, 4.843461538461539)","(11.0, 12.5, 12.405228758169935)","(41.0, 55.0, 52.227722772277225)","(31.0, 42.0, 40.03389830508475)","(11.0, 14.0, 13.982142857142858)","(17.0, 19.5, 19.196902654867255)","(5.5, 6.4, 6.324894514767933)","(101.0, 490.0, 440.0)","(17.0, 20.0, 19.61061946902655)","(6.0, 6.0, 6.012121212121213)","(21.0, 30.0, 29.22689075630252)"
11-01-2023 13:54:11.798663,"(6.0, 7.6, 7.453012048192771)","(4.2, 4.9, 4.84169741697417)","(11.0, 12.5, 12.44718309859155)","(41.0, 55.0, 52.232142857142854)","(31.0, 42.0, 40.26865671641791)","(11.0, 14.0, 13.989583333333334)","(17.0, 19.5, 19.087349397590362)","(5.5, 6.4, 6.33201581027668)","(101.0, 490.0, 440.0)","(17.0, 20.0, 18.805555555555557)","(6.0, 6.2, 6.0524064171123)","(21.0, 30.0, 29.26271186440678)"
11-01-2023 13:54:13.476190,"(6.0, 7.6, 7.482089552238806)","(4.2, 4.9, 4.848132780082987)","(11.0, 12.5, 12.473333333333333)","(41.0, 55.0, 52.232142857142854)","(31.0, 42.0, 39.15151515151515)","(11.0, 14.0, 13.75)","(17.0, 19.5, 19.099415204678362)","(5.5, 6.4, 6.324561403508772)","(101.0, 490.0, 440.0)","(17.0, 19.0, 18.846491228070175)","(6.0, 6.2, 6.037837837837838)","(21.0, 30.0, 29.155339805825243)"
11-01-2023 13:54:14.962060,"(6.0, 7.6, 7.53840830449827)","(4.2, 4.9, 4.837864077669903)","(11.0, 12.5, 12.473333333333333)","(41.0, 55.0, 52.256637168141594)","(31.0, 40.0, 39.3)","(11.0, 14.0, 13.46031746031746)","(17.0, 19.5, 18.807692307692307)","(5.5, 6.4, 6.3218884120171674)","(101.0, 490.0, 450.0)","(17.0, 19.0, 18.84536082474227)","(6.0, 6.2, 6.049438202247191)","(21.0, 30.0, 29.155339805825243)"
11-01-2023 13:54:16.469142,"(6.0, 7.6, 7.53840830449827)","(4.2, 4.9, 4.837864077669903)","(11.0, 12.5, 12.473333333333333)","(41.0, 55.0, 52.15596330275229)","(31.0, 40.0, 39.2695652173913)","(12.0, 13.5, 13.391304347826086)","(17.0, 19.0, 18.8015873015873)","(5.5, 6.4, 6.3218884120171674)","(101.0, 490.0, 458.33333333333337)","(17.0, 19.0, 18.84536082474227)","(6.0, 6.2, 6.049438202247191)","(26.0, 30.0, 29.112244897959183)"
11-01-2023 13:54:18.042775,"(6.0, 7.6, 7.543157894736842)","(4.2, 4.9, 4.846120689655172)","(10.0, 12.5, 12.47163120567376)","(41.0, 55.0, 52.23809523809524)","(31.0, 40.0, 39.03448275862069)","(12.0, 13.5, 13.391304347826086)","(17.0, 19.0, 18.72992700729927)","(5.5, 6.4, 6.3218884120171674)","(101.0, 490.0, 400.0)","(17.0, 19.0, 18.84536082474227)","(6.0, 6.2, 6.049438202247191)","(26.0, 30.0, 29.06451612903226)"
11-01-2023 13:54:19.807743,"(6.0, 7.6, 7.722222222222222)","(4.2, 4.9, 4.824812030075188)","(10.0, 12.5, 12.668367346938776)","(41.0, 55.0, 52.45614035087719)","(31.0, 40.0, 38.89156626506024)","(12.0, 13.5, 13.368181818181817)","(17.0, 19.0, 18.68)","(5.5, 6.4, 6.339130434782609)","(101.0, 500.0, 403.75)","(17.0, 19.0, 18.84328358208955)","(6.0, 6.0, 5.979775280898877)","(26.0, 30.0, 29.170731707317074)"
11-01-2023 13:54:21.893676,"(6.0, 7.8, 7.738888888888889)","(4.2, 4.9, 4.845652173913043)","(10.0, 13.0, 12.719827586206897)","(41.0, 55.0, 52.45614035087719)","(31.0, 40.0, 38.8780487804878)","(12.0, 13.5, 13.289285714285715)","(17.0, 19.0, 18.482954545454547)","(5.5, 6.4, 6.3420689655172415)","(101.0, 500.0, 438.75)","(17.0, 19.0, 18.85810810810811)","(6.0, 6.0, 5.997260273972603)","(26.0, 30.0, 29.170731707317074)"
11-01-2023 13:54:23.628615,"(6.0, 7.8, 7.977070063694267)","(4.2, 4.9, 4.951957295373665)","(11.0, 13.0, 12.858288770053475)","(41.0, 55.0, 52.851851851851855)","(31.0, 40.0, 39.10679611650485)","(12.0, 13.5, 13.286931818181818)","(17.0, 18.5, 19.03146853146853)","(5.5, 6.4, 6.163492063492064)","(101.0, 500.0, 491.42857142857144)","(17.0, 19.0, 18.896039603960396)","(6.0, 6.0, 6.128)","(26.0, 30.0, 29.32)"
11-01-2023 13:54:25.422044,"(6.0, 8.0, 7.977070063694267)","(4.2, 5.0, 4.967234042553192)","(11.0, 13.0, 12.847826086956522)","(41.0, 55.0, 52.12871287128713)","(31.0, 40.0, 38.19607843137255)","(12.0, 13.5, 13.343537414965986)","(17.0, 19.5, 18.81979695431472)","(5.5, 6.2, 6.168707482993198)","(101.0, 500.0, 491.42857142857144)","(17.0, 19.0, 18.896039603960396)","(6.0, 6.2, 6.131687242798354)","(26.0, 30.0, 29.32)"
11-01-2023 13:54:26.933243,"(6.0, 8.0, 7.994774346793349)","(4.2, 5.0, 4.955918367346939)","(11.0, 13.0, 12.841807909604519)","(41.0, 55.0, 52.36363636363637)","(31.0, 40.0, 37.44444444444444)","(12.0, 13.5, 13.343537414965986)","(17.0, 19.5, 18.78125)","(5.5, 6.2, 6.165886287625418)","(101.0, 500.0, 491.42857142857144)","(17.0, 19.0, 18.896039603960396)","(6.0, 6.2, 6.146031746031746)","(26.0, 30.0, 29.072727272727274)"
11-01-2023 13:54:28.384362,"(6.0, 8.0, 7.994774346793349)","(4.2, 5.0, 4.955918367346939)","(11.0, 13.0, 12.836257309941521)","(41.0, 55.0, 52.36363636363637)","(31.0, 38.0, 37.142857142857146)","(12.0, 13.5, 13.343537414965986)","(17.0, 19.0, 18.778761061946902)","(5.5, 6.2, 6.194219653179191)","(101.0, 500.0, 491.42857142857144)","(17.0, 19.0, 18.85)","(6.0, 6.2, 6.153990610328639)","(26.0, 30.0, 29.072727272727274)"
11-01-2023 13:54:30.126924,"(6.5, 8.0, 7.996698113207547)","(4.2, 5.0, 4.953305785123967)","(11.0, 13.0, 12.940340909090908)","(41.0, 55.0, 52.387387387387385)","(31.0, 38.0, 37.04347826086956)","(11.0, 13.5, 13.343537414965986)","(17.0, 19.0, 18.778761061946902)","(5.5, 6.2, 6.190909090909091)","(101.0, 500.0, 491.6666666666667)","(17.0, 19.0, 18.85)","(6.0, 6.2, 5.99010989010989)","(26.0, 30.0, 29.02857142857143)"
11-01-2023 13:54:31.825464,"(6.5, 8.0, 8.375)","(4.2, 5.0, 4.714438502673797)","(11.0, 13.0, 12.979289940828401)","(41.0, 55.0, 52.43362831858407)","(31.0, 38.0, 36.705882352941174)","(11.0, 13.5, 13.343537414965986)","(17.0, 19.0, 18.666666666666668)","(5.5, 6.2, 5.918079096045198)","(101.0, 500.0, 491.6666666666667)","(17.0, 19.0, 18.863636363636363)","(6.0, 5.9, 5.851136363636364)","(26.0, 30.0, 28.732919254658384)"
11-01-2023 13:54:33.236603,"(6.5, 8.6, 8.552272727272728)","(4.2, 4.8, 4.721192893401016)","(11.0, 13.0, 13.43661971830986)","(41.0, 55.0, 52.66393442622951)","(31.0, 38.0, 37.163636363636364)","(11.0, 13.5, 13.420353982300885)","(17.0, 19.0, 18.52857142857143)","(5.5, 6.0, 6.154545454545454)","(101.0, 500.0, 502.85714285714283)","(17.0, 19.0, 19.050359712230215)","(6.0, 5.9, 5.861146496815286)","(26.0, 30.0, 29.166666666666668)"
11-01-2023 13:54:34.672153,"(6.5, 8.6, 8.545652173913043)","(4.2, 4.8, 4.733372921615202)","(11.0, 13.5, 13.455445544554456)","(41.0, 55.0, 52.66393442622951)","(31.0, 38.0, 37.163636363636364)","(11.0, 13.5, 13.420353982300885)","(17.0, 19.5, 18.676470588235293)","(5.5, 6.2, 6.148780487804879)","(101.0, 510.0, 482.72727272727275)","(17.0, 20.0, 19.079545454545453)","(6.0, 5.9, 5.938345864661654)","(26.0, 30.0, 29.022988505747126)"
11-01-2023 13:54:36.116761,"(6.5, 8.6, 8.322222222222221)","(4.2, 4.8, 4.740232312565998)","(11.0, 13.5, 13.45631067961165)","(41.0, 55.0, 52.66393442622951)","(31.0, 38.0, 36.357142857142854)","(12.0, 13.5, 13.420353982300885)","(17.0, 19.5, 18.676470588235293)","(5.5, 6.2, 6.141104294478528)","(101.0, 510.0, 482.72727272727275)","(17.0, 20.0, 19.079545454545453)","(6.0, 6.0, 5.902145922746781)","(26.0, 30.0, 29.022988505747126)"
11-01-2023 13:54:37.606950,"(6.5, 8.6, 8.322222222222221)","(4.2, 4.8, 4.740232312565998)","(11.0, 13.5, 13.45631067961165)","(41.0, 55.0, 52.66393442622951)","(31.0, 38.0, 36.904761904761905)","(12.0, 13.5, 13.330645161290322)","(17.0, 19.5, 19.08282208588957)","(5.5, 6.2, 6.148717948717949)","(101.0, 510.0, 500.90909090909093)","(17.0, 20.0, 19.621495327102803)","(6.0, 6.0, 5.932592592592592)","(26.0, 30.0, 29.19811320754717)"
11-01-2023 13:54:38.965242,"(6.5, 8.4, 8.231784841075793)","(4.2, 4.8, 4.742557651991614)","(11.0, 14.0, 13.892156862745098)","(41.0, 55.0, 54.00990099009901)","(31.0, 38.0, 36.904761904761905)","(12.0, 13.5, 13.343283582089553)","(17.0, 19.5, 19.087096774193547)","(5.5, 6.2, 6.153488372093023)","(101.0, 510.0, 502.3076923076923)","(17.0, 20.0, 18.2)","(6.0, 6.0, 5.783333333333333)","(26.0, 30.0, 29.285714285714285)"
11-01-2023 13:54:40.496860,"(6.5, 8.4, 8.21455525606469)","(4.2, 4.8, 4.742557651991614)","(11.0, 14.0, 13.892156862745098)","(41.0, 55.0, 54.00990099009901)","(31.0, 38.0, 36.68571428571428)","(12.0, 13.5, 13.37704918032787)","(17.0, 19.5, 19.087096774193547)","(5.5, 6.2, 6.137931034482759)","(101.0, 510.0, 488.0)","(17.0, 20.0, 18.137931034482758)","(6.0, 5.8, 5.849152542372881)","(26.0, 30.0, 29.28813559322034)"
11-01-2023 13:54:42.296276,"(6.5, 8.4, 8.218469656992085)","(4.0, 4.8, 4.7421645997745205)","(11.0, 14.0, 13.90983606557377)","(41.0, 55.0, 54.04761904761905)","(31.0, 38.0, 36.68571428571428)","(11.0, 13.5, 13.23)","(17.0, 19.5, 19.107361963190183)","(5.5, 6.2, 6.139597315436242)","(101.0, 500.0, 486.0)","(17.0, 18.5, 18.0625)","(5.5, 6.0, 5.9543478260869565)","(26.0, 30.0, 29.28813559322034)"
11-01-2023 13:54:43.801937,"(6.5, 8.4, 8.241552511415525)","(4.0, 4.8, 4.742075892857143)","(11.0, 14.0, 14.333333333333334)","(41.0, 55.0, 54.5)","(31.0, 38.0, 36.977777777777774)","(11.0, 13.5, 13.271186440677965)","(17.0, 19.5, 19.186274509803923)","(5.5, 6.2, 6.124050632911392)","(101.0, 500.0, 440.0)","(17.0, 19.5, 19.011111111111113)","(5.5, 6.0, 5.981603773584906)","(26.0, 30.0, 29.424657534246574)"
11-01-2023 13:54:45.453081,"(6.5, 8.4, 8.241552511415525)","(4.2, 4.8, 4.746775956284153)","(11.0, 14.5, 14.297872340425531)","(41.0, 55.0, 54.5)","(31.0, 38.0, 36.888888888888886)","(11.0, 13.5, 13.097014925373134)","(17.0, 19.5, 19.186274509803923)","(5.5, 6.2, 6.142307692307693)","(101.0, 500.0, 440.0)","(17.0, 19.5, 18.176470588235293)","(5.5, 6.0, 5.97877358490566)","(26.0, 30.0, 29.446043165467625)"
11-01-2023 13:54:47.379896,"(6.5, 8.4, 8.238228438228438)","(4.2, 4.8, 4.748198198198198)","(11.0, 14.5, 14.0)","(41.0, 55.0, 54.31818181818182)","(31.0, 40.0, 38.03508771929825)","(11.0, 13.5, 12.895408163265307)","(17.0, 19.5, 19.18780487804878)","(5.5, 6.2, 5.995625)","(101.0, 500.0, 440.0)","(17.0, 19.5, 18.52173913043478)","(5.5, 6.0, 6.017760617760618)","(26.0, 30.0, 29.446043165467625)"
11-01-2023 13:54:48.967191,"(6.5, 8.4, 8.254201680672269)","(4.2, 4.8, 4.749781181619256)","(11.0, 14.5, 14.333333333333334)","(41.0, 55.0, 54.716981132075475)","(31.0, 40.0, 39.529411764705884)","(11.0, 13.0, 12.76086956521739)","(17.0, 19.5, 19.236725663716815)","(5.5, 6.0, 5.847872340425532)","(101.0, 500.0, 406.0)","(17.0, 19.5, 19.569148936170212)","(5.5, 6.2, 6.036960276338514)","(26.0, 30.0, 29.539877300613497)"
11-01-2023 13:54:50.327358,"(6.5, 8.4, 8.254201680672269)","(4.2, 4.8, 4.813286713286713)","(11.0, 14.5, 14.36)","(41.0, 55.0, 54.72222222222222)","(31.0, 40.0, 40.23157894736842)","(11.0, 13.0, 12.731707317073171)","(17.0, 19.5, 19.248945147679326)","(5.5, 5.9, 5.8525)","(101.0, 510.0, 406.0)","(17.0, 20.0, 19.54494382022472)","(5.5, 6.2, 6.074064837905237)","(26.0, 30.0, 29.537037037037038)"
11-01-2023 13:54:51.802604,"(6.5, 8.4, 8.254201680672269)","(4.2, 4.9, 4.63210332103321)","(11.0, 14.5, 14.409090909090908)","(41.0, 55.0, 54.72727272727273)","(31.0, 42.0, 40.35616438356164)","(11.0, 13.0, 12.761363636363637)","(17.0, 19.5, 19.233183856502244)","(5.5, 5.9, 5.857627118644068)","(101.0, 510.0, 397.5)","(17.0, 20.0, 19.569148936170212)","(5.5, 6.2, 6.090140845070422)","(26.0, 30.0, 29.192307692307693)"
11-01-2023 13:54:53.293090,"(6.5, 8.4, 8.254201680672269)","(4.2, 4.9, 4.7210909090909094)","(11.0, 14.5, 14.409090909090908)","(41.0, 55.0, 54.72727272727273)","(31.0, 42.0, 39.588235294117645)","(11.0, 13.0, 12.761363636363637)","(17.0, 19.5, 19.227064220183486)","(5.5, 5.9, 5.857627118644068)","(101.0, 510.0, 397.05882352941177)","(17.0, 20.0, 19.58125)","(5.5, 6.2, 6.114437367303609)","(26.0, 30.0, 29.185185185185187)"
11-01-2023 13:54:54.610910,"(6.5, 8.4, 8.254201680672269)","(4.2, 4.9, 4.7210909090909094)","(11.0, 14.5, 14.409090909090908)","(41.0, 55.0, 54.72727272727273)","(31.0, 40.0, 39.588235294117645)","(11.0, 13.0, 12.761363636363637)","(17.0, 19.5, 19.227064220183486)","(5.5, 5.9, 5.7020979020979015)","(101.0, 510.0, 397.05882352941177)","(17.0, 20.0, 18.987179487179485)","(5.5, 6.2, 6.113688212927757)","(26.0, 30.0, 29.192660550458715)"
11-01-2023 13:54:55.968553,"(6.5, 8.4, 8.23408521303258)","(4.2, 4.7, 4.691816920943134)","(11.0, 15.0, 14.916030534351146)","(41.0, 55.0, 58.392857142857146)","(31.0, 40.0, 39.28888888888889)","(11.0, 13.0, 12.44308943089431)","(17.0, 19.5, 19.246575342465754)","(5.5, 5.8, 5.70728476821192)","(101.0, 510.0, 397.05882352941177)","(17.0, 19.5, 19.013513513513512)","(5.5, 6.2, 6.1125)","(26.0, 30.0, 29.08139534883721)"
11-01-2023 13:54:57.315706,"(6.5, 8.4, 8.126050420168067)","(4.2, 4.8, 4.799371069182389)","(11.0, 15.0, 14.916030534351146)","(41.0, 60.0, 58.392857142857146)","(31.0, 40.0, 39.28888888888889)","(11.0, 12.5, 12.734806629834255)","(17.0, 19.5, 19.270750988142293)","(5.5, 5.8, 5.762765957446808)","(101.0, 510.0, 397.05882352941177)","(17.0, 19.5, 19.16176470588235)","(5.5, 6.2, 6.115845070422536)","(26.0, 30.0, 29.357723577235774)"
11-01-2023 13:54:58.654854,"(6.5, 8.4, 8.2185303514377)","(4.2, 4.9, 4.795121951219512)","(11.0, 15.0, 14.923728813559322)","(41.0, 60.0, 58.90909090909091)","(31.0, 40.0, 39.37931034482759)","(11.0, 13.0, 12.790697674418604)","(17.0, 19.5, 19.324766355140188)","(5.5, 5.8, 5.753719008264462)","(101.0, 510.0, 397.05882352941177)","(17.0, 19.5, 18.876068376068375)","(5.5, 6.2, 6.111317254174397)","(26.0, 30.0, 29.275229357798164)"
11-01-2023 13:54:59.982668,"(6.5, 8.4, 8.220820189274447)","(4.2, 4.9, 4.7960451977401135)","(11.0, 15.0, 14.923728813559322)","(41.0, 60.0, 58.90909090909091)","(31.0, 40.0, 38.689655172413794)","(11.0, 13.0, 12.88888888888889)","(17.0, 19.5, 19.324766355140188)","(5.5, 5.8, 5.699999999999999)","(101.0, 510.0, 397.05882352941177)","(17.0, 19.5, 19.026315789473685)","(5.5, 6.2, 6.108429118773946)","(26.0, 30.0, 29.141304347826086)"
11-01-2023 13:55:01.429243,"(6.5, 8.4, 8.159322033898306)","(4.2, 4.9, 4.817611940298508)","(11.0, 15.0, 14.92671009771987)","(41.0, 60.0, 58.90909090909091)","(31.0, 42.0, 38.70967741935484)","(11.0, 13.0, 13.5625)","(17.0, 19.5, 19.32638888888889)","(5.5, 5.8, 5.692929292929293)","(101.0, 510.0, 397.05882352941177)","(17.0, 19.5, 19.352941176470587)","(5.5, 6.2, 6.108341323106424)","(26.0, 30.0, 29.08139534883721)"
11-01-2023 13:55:03.257756,"(6.5, 8.4, 8.15966735966736)","(4.2, 4.9, 4.716)","(11.0, 15.0, 14.92671009771987)","(41.0, 60.0, 58.90909090909091)","(31.0, 42.0, 38.31325301204819)","(11.0, 14.0, 13.15702479338843)","(17.0, 19.5, 19.33408071748879)","(5.5, 5.8, 5.690625)","(101.0, 510.0, 397.05882352941177)","(17.0, 19.5, 19.366666666666667)","(5.5, 6.2, 6.110318949343339)","(26.0, 30.0, 29.025)"
11-01-2023 13:55:04.825362,"(6.5, 8.4, 8.15966735966736)","(4.2, 4.9, 4.732786885245901)","(11.0, 15.0, 14.92671009771987)","(41.0, 60.0, 58.25)","(31.0, 42.0, 37.78378378378378)","(11.0, 14.0, 12.61344537815126)","(17.0, 19.5, 19.278443113772454)","(5.5, 5.8, 5.783333333333333)","(101.0, 510.0, 397.05882352941177)","(17.0, 19.5, 18.96875)","(5.5, 6.2, 6.162017804154303)","(26.0, 30.0, 29.025)"
11-01-2023 13:55:06.623330,"(6.5, 8.4, 8.161006289308176)","(4.2, 4.8, 4.7323076923076925)","(11.0, 15.0, 14.927184466019417)","(41.0, 65.0, 58.51145038167939)","(31.0, 42.0, 40.10909090909091)","(11.0, 14.0, 12.58974358974359)","(17.0, 19.5, 19.295031055900623)","(5.5, 5.9, 5.775)","(101.0, 510.0, 397.05882352941177)","(17.0, 20.0, 18.957894736842107)","(5.5, 6.2, 6.102127659574468)","(26.0, 30.0, 29.037037037037038)"
11-01-2023 13:55:08.344074,"(6.5, 8.4, 8.163485477178423)","(4.2, 4.8, 4.7323076923076925)","(11.0, 15.0, 14.942953020134228)","(41.0, 65.0, 58.7956204379562)","(31.0, 42.0, 39.81818181818182)","(11.0, 14.0, 12.25925925925926)","(17.0, 19.5, 19.29801324503311)","(5.5, 5.9, 5.882142857142857)","(101.0, 510.0, 406.0)","(17.0, 20.0, 19.0)","(5.5, 6.2, 6.035611510791367)","(26.0, 30.0, 29.142857142857142)"
11-01-2023 13:55:09.994957,"(6.5, 8.4, 8.163485477178423)","(4.2, 4.8, 4.748275862068966)","(11.0, 15.0, 14.952054794520548)","(41.0, 65.0, 59.04255319148936)","(31.0, 40.0, 39.81818181818182)","(11.0, 13.0, 12.076086956521738)","(17.0, 19.5, 19.29801324503311)","(5.5, 5.9, 5.848936170212766)","(101.0, 510.0, 397.05882352941177)","(17.0, 20.0, 20.133333333333333)","(5.5, 6.2, 6.116346153846154)","(26.0, 30.0, 28.513761467889907)"
11-01-2023 13:55:11.674343,"(6.5, 8.4, 8.178137651821862)","(4.2, 4.9, 4.787179487179487)","(11.0, 15.0, 14.952380952380953)","(41.0, 65.0, 59.12587412587413)","(31.0, 40.0, 39.833333333333336)","(11.0, 12.5, 12.117647058823529)","(17.0, 19.5, 19.31418918918919)","(5.5, 5.9, 5.829411764705882)","(101.0, 510.0, 397.5)","(17.0, 21.0, 20.21212121212121)","(5.5, 6.2, 6.017045454545454)","(26.0, 30.0, 28.54054054054054)"
11-01-2023 13:55:13.157484,"(6.5, 8.4, 8.17448559670782)","(4.2, 4.9, 4.787179487179487)","(11.0, 15.0, 14.952380952380953)","(41.0, 65.0, 59.12587412587413)","(31.0, 40.0, 39.84615384615385)","(11.0, 12.5, 12.157894736842104)","(17.0, 19.5, 19.316666666666666)","(5.5, 5.9, 5.932098765432099)","(101.0, 510.0, 397.5)","(17.0, 21.0, 20.129032258064516)","(5.5, 6.2, 6.023627287853578)","(26.0, 30.0, 28.346938775510203)"
