,Knobiesmagicsonde,Swiss Horizon,Bank Card,Warriorinthehouse,Gattolottasparkle,Little O Little E,Weavinyouinthedust,Lauras Grand,Iminchargenow,Vegas Princess
12-01-2023 13:52:26.098576,"(7.5, 9.0, 8.88)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.862857142857143)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:27.436525,"(7.5, 9.0, 8.88)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.862857142857143)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:28.812305,"(7.5, 9.0, 8.88)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.862857142857143)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:30.075362,"(7.5, 9.0, 8.88)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.862857142857143)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:31.492512,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:32.881468,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:34.182573,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:35.686336,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:36.834306,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:38.170068,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:39.758461,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:41.183468,"(7.5, 9.0, 8.906666666666666)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.6)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:42.568115,"(7.5, 9.0, 8.906666666666666)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.6)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:43.810337,"(7.5, 9.0, 8.906666666666666)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:45.060335,"(7.5, 9.0, 8.906666666666666)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:46.372135,"(7.5, 9.0, 8.906666666666666)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:48.056221,"(7.5, 9.0, 8.906666666666666)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:49.606408,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:51.313240,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:52.927120,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:54.412847,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:55.799193,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:57.213243,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.82857142857143)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.91081081081081)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:58.610194,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.911111111111111)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.1, 4.88)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:52:59.987671,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.911111111111111)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.8)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:01.413663,"(7.5, 9.0, 8.886486486486486)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.6)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:02.895177,"(7.5, 9.0, 8.886486486486486)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.6)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:04.318752,"(7.5, 9.0, 8.886486486486486)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 152.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:05.764944,"(7.5, 9.0, 8.886486486486486)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:07.281102,"(7.5, 9.0, 8.886486486486486)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:08.800256,"(7.5, 9.0, 8.886486486486486)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:10.339620,"(7.5, 9.0, 8.886486486486486)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:11.851088,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:13.223151,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:14.716904,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:16.223277,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.82857142857143)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:17.933993,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.6)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.937692307692308)"
12-01-2023 13:53:19.888431,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:21.616542,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:23.180817,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:24.769341,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:26.169102,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:27.638088,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:28.995635,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:30.493270,"(7.5, 9.0, 8.889473684210527)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:32.037989,"(7.5, 9.0, 8.872727272727273)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:33.611741,"(7.5, 9.0, 8.872727272727273)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:35.077463,"(7.5, 9.0, 8.872727272727273)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:36.602544,"(7.5, 9.0, 8.872727272727273)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:38.137864,"(7.5, 9.0, 8.872727272727273)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:39.811359,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:41.738872,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:43.619501,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:45.112329,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:46.529363,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 18.555555555555557)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:48.046602,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:49.662416,"(7.5, 9.0, 8.897560975609757)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:51.182556,"(7.5, 9.0, 8.897560975609757)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:52.546361,"(7.5, 9.0, 8.897560975609757)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:53.957914,"(7.5, 9.0, 8.897560975609757)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:55.425251,"(7.5, 9.0, 8.897560975609757)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:56.889127,"(7.5, 9.0, 8.897560975609757)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:58.370802,"(7.5, 9.0, 8.897560975609757)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:53:59.881092,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:54:01.411767,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:54:02.856578,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:54:04.385442,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 152.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
12-01-2023 13:54:05.849801,"(7.5, 9.0, 8.832)","(7.0, 9.0, 8.961904761904762)","(21.0, 180.0, 132.66666666666669)","(12.0, 21.0, 19.53333333333333)","(31.0, 160.0, 101.0)","(15.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.52)","(31.0, 120.0, 82.0)","(4.0, 5.0, 4.917241379310345)","(2.45, 3.0, 2.9295652173913043)"
