,Lavradore Nz,Evas Image,Chicago H Nz,Kell Road Kid,Aldebaran Sundown,Line The Starzzz
11-01-2023 20:50:10.392689,"(15.0, 99999, 99990)","(1.3, 1.6, 1.587049180327869)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.818181818181818)","(5.5, 6.0, 5.964912280701754)"
11-01-2023 20:50:11.363646,"(15.0, 99999, 99990)","(1.3, 1.6, 1.587049180327869)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.818181818181818)","(5.5, 6.0, 5.964912280701754)"
11-01-2023 20:50:12.428338,"(15.0, 99999, 99990)","(1.3, 1.6, 1.587049180327869)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.75)","(5.5, 6.0, 5.422413793103448)"
11-01-2023 20:50:13.578782,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6139622641509435)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.6)","(5.5, 5.5, 5.496296296296296)"
11-01-2023 20:50:14.730313,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6147540983606559)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.5625)","(5.5, 5.5, 5.544444444444444)"
11-01-2023 20:50:15.792490,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6161111111111113)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.65)","(5.5, 5.6, 5.544444444444444)"
11-01-2023 20:50:16.836471,"(15.0, 99999, 99990)","(1.3, 1.61, 1.6031578947368421)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.65)","(5.5, 5.6, 5.544444444444444)"
11-01-2023 20:50:17.779682,"(15.0, 99999, 99990)","(1.3, 1.61, 1.6031578947368421)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.65)","(5.5, 5.6, 5.5633333333333335)"
11-01-2023 20:50:18.804195,"(15.0, 99999, 99990)","(1.3, 1.61, 1.603076923076923)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.73076923076923)","(5.5, 5.6, 5.431034482758621)"
11-01-2023 20:50:19.874513,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6171428571428572)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.73076923076923)","(5.5, 5.7, 5.448387096774194)"
11-01-2023 20:50:20.866024,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6171428571428572)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.73076923076923)","(5.5, 5.7, 5.448387096774194)"
11-01-2023 20:50:21.847126,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6129411764705883)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.558823529411764)","(5.5, 5.7, 5.688888888888889)"
11-01-2023 20:50:22.855384,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6129411764705883)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.558823529411764)","(5.5, 5.8, 5.65)"
11-01-2023 20:50:23.899033,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6088)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.375)","(4.8, 5.8, 5.636363636363637)"
11-01-2023 20:50:25.030906,"(15.0, 99999, 99990)","(1.3, 1.61, 1.6029729729729731)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.4)","(4.8, 5.8, 5.596774193548387)"
11-01-2023 20:50:25.974959,"(15.0, 99999, 99990)","(1.3, 1.61, 1.6027777777777779)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 12.318181818181818)","(4.8, 5.8, 5.75)"
11-01-2023 20:50:26.913711,"(15.0, 99999, 99990)","(1.3, 1.61, 1.6027777777777779)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 13.0, 11.8)","(4.8, 5.8, 5.800000000000001)"
11-01-2023 20:50:27.927636,"(15.0, 99999, 99990)","(1.3, 1.61, 1.6027777777777779)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.941176470588236)","(4.8, 5.9, 5.775)"
11-01-2023 20:50:28.997381,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6150000000000002)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.928571428571429)","(4.8, 5.9, 5.797435897435898)"
11-01-2023 20:50:30.052905,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6150000000000002)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.928571428571429)","(4.8, 5.9, 5.595238095238095)"
11-01-2023 20:50:31.087559,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6150000000000002)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.928571428571429)","(4.8, 5.9, 5.595238095238095)"
11-01-2023 20:50:32.149894,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6150000000000002)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.944444444444445)","(4.8, 5.9, 5.595238095238095)"
11-01-2023 20:50:33.144825,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6150000000000002)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.970588235294118)","(4.8, 5.9, 5.605263157894737)"
11-01-2023 20:50:34.149581,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6150000000000002)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.970588235294118)","(4.8, 5.9, 5.605263157894737)"
11-01-2023 20:50:35.162692,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6149019607843138)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.970588235294118)","(4.8, 5.9, 5.692592592592593)"
11-01-2023 20:50:36.216442,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6149019607843138)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.970588235294118)","(4.8, 5.9, 5.692592592592593)"
11-01-2023 20:50:37.224776,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6149019607843138)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.972222222222221)","(4.8, 5.9, 5.36896551724138)"
11-01-2023 20:50:38.156490,"(15.0, 99999, 99990)","(1.3, 1.62, 1.6150000000000002)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.984848484848484)","(4.8, 5.4, 5.315740740740741)"
11-01-2023 20:50:39.155775,"(15.0, 99999, 99990)","(1.3, 1.63, 1.628)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.5, 11.894736842105264)","(4.8, 5.4, 5.253333333333334)"
11-01-2023 20:50:40.184848,"(15.0, 99999, 99990)","(1.3, 1.64, 1.6254054054054055)","(11.0, 99999, 99990)","(101.0, 350.0, 310.0)","(10.0, 12.0, 11.933333333333334)","(4.8, 5.4, 5.121518987341772)"
11-01-2023 20:50:41.203296,"(15.0, 99999, 99990)","(1.3, 1.66, 1.646)","(11.0, 99999, 99990)","(101.0, 350.0, 285.0)","(10.0, 12.5, 11.913793103448276)","(4.8, 5.2, 5.110989010989011)"
11-01-2023 20:50:42.117924,"(15.0, 99999, 99990)","(1.3, 1.66, 1.6503030303030302)","(11.0, 99999, 99990)","(101.0, 340.0, 285.0)","(10.0, 12.5, 11.852941176470589)","(4.8, 5.2, 5.083333333333333)"
11-01-2023 20:50:43.113503,"(15.0, 99999, 99990)","(1.3, 1.66, 1.6570833333333332)","(11.0, 99999, 99990)","(101.0, 340.0, 303.3333333333333)","(10.0, 12.0, 12.892857142857142)","(4.8, 5.1, 5.133333333333334)"
11-01-2023 20:50:44.172430,"(15.0, 99999, 99990)","(1.3, 1.66, 1.6319354838709677)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 13.0, 12.428571428571429)","(4.8, 5.3, 5.12)"
11-01-2023 20:50:45.270306,"(15.0, 99999, 99990)","(1.3, 1.66, 1.6197222222222223)","(11.0, 99999, 99990)","(101.0, 330.0, 296.6666666666667)","(10.0, 13.0, 12.428571428571429)","(4.8, 5.3, 5.18)"
11-01-2023 20:50:46.402575,"(15.0, 99999, 99990)","(1.3, 1.66, 1.6173529411764707)","(11.0, 99999, 99990)","(101.0, 330.0, 296.6666666666667)","(10.0, 13.0, 12.428571428571429)","(4.6, 5.2, 5.171428571428572)"
11-01-2023 20:50:47.446984,"(15.0, 99999, 99990)","(1.3, 1.64, 1.6123809523809525)","(11.0, 99999, 99990)","(101.0, 330.0, 296.6666666666667)","(10.0, 13.0, 12.272727272727273)","(4.6, 5.2, 5.171428571428572)"
11-01-2023 20:50:48.458429,"(15.0, 99999, 99990)","(1.3, 1.63, 1.6123809523809525)","(11.0, 99999, 99990)","(101.0, 330.0, 296.6666666666667)","(10.0, 13.0, 12.272727272727273)","(4.6, 5.2, 5.171428571428572)"
11-01-2023 20:50:49.455102,"(15.0, 99999, 99990)","(1.3, 1.63, 1.6123809523809525)","(11.0, 99999, 99990)","(101.0, 330.0, 297.5)","(10.0, 13.0, 12.636363636363637)","(4.6, 5.2, 5.171428571428572)"
11-01-2023 20:50:50.479348,"(15.0, 99999, 99990)","(1.3, 1.63, 1.612)","(11.0, 99999, 99990)","(101.0, 330.0, 297.5)","(10.0, 13.0, 12.636363636363637)","(4.6, 5.2, 5.123255813953488)"
11-01-2023 20:50:51.501423,"(15.0, 99999, 99990)","(1.3, 1.63, 1.6040384615384615)","(11.0, 99999, 99990)","(101.0, 330.0, 297.5)","(10.0, 13.0, 12.636363636363637)","(4.6, 5.3, 5.157692307692307)"
11-01-2023 20:50:52.477760,"(15.0, 99999, 99990)","(1.3, 1.63, 1.6041176470588236)","(11.0, 99999, 99990)","(101.0, 330.0, 297.5)","(10.0, 13.0, 12.514563106796116)","(4.6, 5.4, 5.264)"
11-01-2023 20:50:53.454406,"(15.0, 99999, 99990)","(1.3, 1.63, 1.624054054054054)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 11.0, 11.55)","(4.6, 5.3, 5.274074074074075)"
11-01-2023 20:50:54.431892,"(15.0, 99999, 99990)","(1.3, 1.65, 1.6125)","(11.0, 99999, 99990)","(101.0, 340.0, 314.0)","(10.0, 12.0, 11.25)","(4.6, 5.4, 5.266666666666667)"
11-01-2023 20:50:55.476926,"(15.0, 99999, 99990)","(1.3, 1.65, 1.6212328767123287)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 12.0, 11.545454545454545)","(4.6, 5.3, 5.502941176470588)"
11-01-2023 20:50:56.587178,"(15.0, 99999, 99990)","(1.3, 1.64, 1.6083783783783785)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 12.0, 11.823529411764707)","(4.6, 5.6, 5.54)"
11-01-2023 20:50:57.698040,"(15.0, 99999, 99990)","(1.3, 1.6, 1.5911688311688312)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 12.0, 12.108695652173914)","(4.6, 5.6, 5.571428571428571)"
11-01-2023 20:50:58.724238,"(16.0, 99999, 99990)","(1.35, 1.6, 1.5947286821705426)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 12.5, 12.125)","(4.6, 5.8, 5.6)"
11-01-2023 20:50:59.651507,"(16.0, 99999, 99990)","(1.35, 1.59, 1.5827272727272728)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 12.5, 12.125)","(4.6, 5.8, 5.709090909090909)"
11-01-2023 20:51:00.651785,"(16.0, 99999, 99990)","(1.35, 1.59, 1.5891666666666668)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 12.5, 12.4375)","(4.6, 5.8, 5.7)"
11-01-2023 20:51:01.792907,"(16.0, 99999, 99990)","(1.35, 1.6, 1.5881818181818184)","(11.0, 99999, 99990)","(101.0, 340.0, 296.6666666666667)","(10.0, 12.5, 12.38888888888889)","(4.6, 5.8, 5.68)"
11-01-2023 20:51:02.870340,"(16.0, 99999, 99990)","(1.35, 1.6, 1.5881818181818184)","(11.0, 99999, 99990)","(101.0, 340.0, 288.0)","(10.0, 12.5, 12.421052631578947)","(4.6, 5.7, 5.647058823529412)"
11-01-2023 20:51:03.952316,"(16.0, 99999, 99990)","(1.35, 1.64, 1.619)","(11.0, 99999, 99990)","(101.0, 340.0, 282.0)","(10.0, 12.5, 12.318181818181818)","(4.6, 5.7, 5.653846153846154)"
11-01-2023 20:51:04.995320,"(16.0, 99999, 99990)","(1.35, 1.6, 1.5978571428571429)","(11.0, 99999, 99990)","(101.0, 330.0, 282.0)","(10.0, 13.0, 12.318181818181818)","(4.6, 5.7, 5.653846153846154)"
11-01-2023 20:51:06.044504,"(16.0, 99999, 99990)","(1.35, 1.6, 1.595263157894737)","(11.0, 99999, 99990)","(101.0, 330.0, 282.0)","(10.0, 13.0, 12.318181818181818)","(4.6, 5.7, 5.653846153846154)"
11-01-2023 20:51:07.093241,"(16.0, 99999, 99990)","(1.35, 1.61, 1.5683333333333334)","(11.0, 99999, 99990)","(101.0, 330.0, 282.0)","(10.0, 13.0, 12.7)","(4.6, 5.7, 5.54)"
11-01-2023 20:51:08.109565,"(16.0, 99999, 99990)","(1.35, 1.6, 1.5706666666666667)","(11.0, 99999, 99990)","(101.0, 330.0, 282.0)","(10.0, 13.5, 12.7)","(4.6, 5.6, 5.54)"
11-01-2023 20:51:09.142306,"(16.0, 99999, 99990)","(1.35, 1.6, 1.582857142857143)","(11.0, 99999, 99990)","(101.0, 330.0, 270.0)","(10.0, 13.5, 12.7)","(4.6, 5.6, 5.54)"
11-01-2023 20:51:10.131399,"(16.0, 99999, 99990)","(1.35, 1.59, 1.581219512195122)","(11.0, 99999, 99990)","(101.0, 330.0, 270.0)","(10.0, 13.5, 12.941860465116278)","(4.6, 5.6, 5.594117647058823)"
11-01-2023 20:51:11.226677,"(16.0, 99999, 99990)","(1.35, 1.61, 1.5725)","(11.0, 99999, 99990)","(101.0, 330.0, 282.0)","(10.0, 13.0, 12.6)","(4.6, 5.6, 5.671428571428572)"
11-01-2023 20:51:12.399657,"(16.0, 99999, 99990)","(1.35, 1.61, 1.5749122807017544)","(11.0, 99999, 99990)","(101.0, 330.0, 300.0)","(10.0, 13.0, 12.2)","(4.6, 5.8, 5.646153846153846)"
11-01-2023 20:51:13.551615,"(16.0, 99999, 99990)","(1.35, 1.57, 1.5632000000000001)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(10.0, 13.0, 11.421052631578947)","(4.6, 5.8, 5.550000000000001)"
11-01-2023 20:51:14.925442,"(16.0, 99999, 99990)","(1.35, 1.66, 1.6696996996996996)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(10.0, 11.5, 11.2)","(4.6, 5.7, 5.396153846153846)"
11-01-2023 20:51:16.120448,"(16.0, 99999, 99990)","(1.35, 1.67, 1.6652380952380952)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(10.0, 12.0, 10.642857142857142)","(4.6, 5.8, 5.371428571428571)"
11-01-2023 20:51:17.455916,"(16.0, 99999, 99990)","(1.35, 1.67, 1.6683870967741934)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(10.0, 11.5, 10.9)","(4.6, 5.5, 5.29537037037037)"
11-01-2023 20:51:18.746304,"(16.0, 99999, 99990)","(1.35, 1.67, 1.6882666666666666)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(10.0, 11.5, 11.075)","(4.6, 5.3, 5.435714285714286)"
11-01-2023 20:51:19.906403,"(17.0, 99999, 99990)","(1.35, 1.69, 1.6882666666666666)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(10.0, 11.5, 10.625)","(4.6, 5.5, 5.45)"
11-01-2023 20:51:21.085581,"(17.0, 99999, 99990)","(1.35, 1.69, 1.6882666666666666)","(11.0, 99999, 99990)","(101.0, 330.0, 270.0)","(10.0, 12.0, 10.727272727272728)","(4.6, 5.5, 5.45)"
11-01-2023 20:51:22.235048,"(17.0, 99999, 99990)","(1.35, 1.69, 1.6882666666666666)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(10.0, 11.5, 10.791666666666668)","(4.6, 5.5, 5.45)"
11-01-2023 20:51:23.399679,"(17.0, 99999, 99990)","(1.35, 1.69, 1.6882666666666666)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(9.0, 11.5, 10.164285714285715)","(4.6, 5.5, 5.45)"
11-01-2023 20:51:24.519255,"(17.0, 99999, 99990)","(1.35, 1.69, 1.6882666666666666)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(9.0, 11.5, 10.066666666666666)","(4.6, 5.5, 5.297297297297297)"
11-01-2023 20:51:25.558005,"(17.0, 99999, 99990)","(1.35, 1.71, 1.7081818181818182)","(11.0, 99999, 99990)","(101.0, 330.0, 290.0)","(9.0, 11.0, 10.236363636363636)","(4.6, 5.3, 5.379130434782609)"
11-01-2023 20:51:26.633664,"(17.0, 99999, 99990)","(1.35, 1.73, 1.7080722891566265)","(11.0, 99999, 99990)","(101.0, 330.0, 265.0)","(9.0, 11.0, 9.56)","(4.6, 5.4, 5.368831168831169)"
11-01-2023 20:51:27.738441,"(17.0, 99999, 99990)","(1.35, 1.72, 1.7172972972972973)","(11.0, 99999, 99990)","(101.0, 320.0, 276.6666666666667)","(9.0, 9.6, 10.0)","(4.6, 5.4, 5.368831168831169)"
11-01-2023 20:51:28.847936,"(17.0, 99999, 99990)","(1.35, 1.72, 1.7172972972972973)","(11.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(9.0, 10.5, 10.0)","(4.6, 5.4, 5.470833333333333)"
11-01-2023 20:51:30.015825,"(18.0, 99999, 99990)","(1.4, 1.72, 1.7172222222222222)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.5, 10.0)","(4.6, 5.6, 5.470833333333333)"
11-01-2023 20:51:30.952584,"(18.0, 99999, 99990)","(1.4, 1.72, 1.7172222222222222)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.5, 10.0)","(4.6, 5.5, 5.461818181818182)"
11-01-2023 20:51:32.007231,"(18.0, 99999, 99990)","(1.4, 1.73, 1.723170731707317)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.5, 9.95)","(4.6, 5.5, 5.461818181818182)"
11-01-2023 20:51:33.097237,"(18.0, 99999, 99990)","(1.4, 1.72, 1.72232)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.5, 9.95)","(4.6, 5.5, 5.461818181818182)"
11-01-2023 20:51:34.233703,"(18.0, 99999, 99990)","(1.4, 1.73, 1.72232)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.5, 9.95)","(4.6, 5.5, 5.341176470588236)"
11-01-2023 20:51:35.344699,"(18.0, 99999, 99990)","(1.4, 1.72, 1.7103846153846154)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.5, 9.84)","(4.6, 5.4, 5.341176470588236)"
11-01-2023 20:51:36.409162,"(18.0, 99999, 99990)","(1.4, 1.72, 1.7103846153846154)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.5, 9.810526315789474)","(4.6, 5.4, 5.341176470588236)"
11-01-2023 20:51:37.439682,"(18.0, 99999, 99990)","(1.4, 1.72, 1.7066510538641686)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.0, 9.636363636363637)","(4.6, 5.4, 5.331034482758621)"
11-01-2023 20:51:38.512847,"(18.0, 99999, 99990)","(1.4, 1.72, 1.6998507462686567)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.0, 9.6)","(4.6, 5.4, 5.288372093023256)"
11-01-2023 20:51:39.489317,"(18.0, 99999, 99990)","(1.4, 1.72, 1.6817391304347826)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 10.0, 9.6)","(4.6, 5.3, 5.286842105263157)"
11-01-2023 20:51:40.467381,"(18.0, 99999, 99990)","(1.4, 1.72, 1.6877064220183486)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.6, 9.573913043478262)","(4.6, 5.3, 5.286842105263157)"
11-01-2023 20:51:41.503397,"(18.0, 99999, 99990)","(1.4, 1.72, 1.6871028037383178)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.8, 9.573913043478262)","(4.6, 5.3, 5.286842105263157)"
11-01-2023 20:51:42.545970,"(18.0, 99999, 99990)","(1.4, 1.72, 1.6871028037383178)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.8, 9.371428571428572)","(4.6, 5.3, 5.274074074074074)"
11-01-2023 20:51:43.663327,"(18.0, 99999, 99990)","(1.4, 1.73, 1.6931944444444444)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.8, 9.228571428571428)","(4.6, 5.3, 5.23)"
11-01-2023 20:51:44.768631,"(18.0, 99999, 99990)","(1.4, 1.74, 1.6922727272727272)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.6, 9.342857142857143)","(4.6, 5.3, 5.285714285714286)"
11-01-2023 20:51:45.828640,"(18.0, 99999, 99990)","(1.4, 1.74, 1.7368789808917198)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.6, 9.342857142857143)","(4.6, 5.3, 5.2846153846153845)"
11-01-2023 20:51:46.773947,"(18.0, 99999, 99990)","(1.4, 1.74, 1.7276470588235293)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.6, 9.246153846153847)","(4.6, 5.3, 5.2846153846153845)"
11-01-2023 20:51:47.786816,"(18.0, 99999, 99990)","(1.4, 1.74, 1.7038235294117647)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.4, 8.977777777777778)","(4.6, 5.3, 5.17948717948718)"
11-01-2023 20:51:48.883919,"(18.0, 99999, 99990)","(1.4, 1.74, 1.7235294117647058)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.0, 9.11111111111111)","(4.6, 5.2, 5.2894736842105265)"
11-01-2023 20:51:49.921282,"(18.0, 99999, 99990)","(1.4, 1.74, 1.7164705882352942)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.4, 9.11111111111111)","(4.6, 5.3, 5.290697674418604)"
11-01-2023 20:51:50.955782,"(19.0, 99999, 99990)","(1.4, 1.73, 1.7166666666666666)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.4, 9.11111111111111)","(4.6, 5.3, 5.290697674418604)"
11-01-2023 20:51:51.885256,"(19.0, 99999, 99990)","(1.4, 1.73, 1.707142857142857)","(10.0, 99999, 99990)","(101.0, 310.0, 276.6666666666667)","(8.5, 9.4, 8.974193548387095)","(4.6, 5.3, 5.233333333333333)"
11-01-2023 20:51:52.771430,"(19.0, 99999, 99990)","(1.4, 1.76, 1.7366666666666666)","(10.0, 99999, 99990)","(101.0, 310.0, 260.0)","(8.5, 9.2, 8.974193548387095)","(4.6, 5.3, 5.259090909090909)"
11-01-2023 20:51:53.822986,"(19.0, 99999, 99990)","(1.4, 1.78, 1.7546875)","(10.0, 99999, 99990)","(101.0, 310.0, 260.0)","(8.5, 9.2, 9.02051282051282)","(4.6, 5.3, 5.199999999999999)"
11-01-2023 20:51:54.854569,"(19.0, 99999, 99990)","(1.4, 1.78, 1.7524137931034482)","(10.0, 99999, 99990)","(101.0, 310.0, 280.0)","(8.0, 9.2, 9.133333333333333)","(4.6, 5.3, 5.228571428571429)"
11-01-2023 20:51:55.845056,"(19.0, 99999, 99990)","(1.4, 1.79, 1.7037499999999999)","(10.0, 99999, 99990)","(101.0, 350.0, 275.0)","(8.0, 9.4, 9.133333333333333)","(4.6, 5.4, 5.228571428571429)"
11-01-2023 20:51:56.907842,"(19.0, 99999, 99990)","(1.4, 1.79, 1.7037499999999999)","(10.0, 99999, 99990)","(101.0, 340.0, 250.0)","(8.0, 9.4, 9.133333333333333)","(4.6, 5.4, 5.2153846153846155)"
11-01-2023 20:51:57.933555,"(19.0, 99999, 99990)","(1.4, 1.79, 1.7348387096774194)","(10.0, 99999, 99990)","(101.0, 330.0, 253.33333333333334)","(8.0, 9.4, 9.133333333333333)","(4.6, 5.4, 5.24)"
11-01-2023 20:51:58.955983,"(19.0, 99999, 99990)","(1.4, 1.79, 1.726)","(10.0, 99999, 99990)","(101.0, 340.0, 253.33333333333334)","(8.0, 9.4, 9.133333333333333)","(4.6, 5.4, 5.121621621621621)"
11-01-2023 20:52:00.069040,"(19.0, 99999, 99990)","(1.4, 1.78, 1.7258333333333333)","(10.0, 99999, 99990)","(101.0, 340.0, 270.0)","(8.0, 9.4, 9.190909090909091)","(4.6, 5.3, 5.1899999999999995)"
11-01-2023 20:52:01.049598,"(19.0, 99999, 99990)","(1.4, 1.79, 1.7469565217391305)","(10.0, 99999, 99990)","(101.0, 330.0, 270.0)","(8.0, 9.6, 9.242857142857142)","(4.6, 5.4, 5.052)"
11-01-2023 20:52:02.032478,"(19.0, 99999, 99990)","(1.4, 1.78, 1.7735135135135136)","(10.0, 99999, 99990)","(101.0, 340.0, 275.0)","(8.0, 9.6, 10.260000000000002)","(4.6, 5.1, 4.283333333333333)"
11-01-2023 20:52:03.075917,"(19.0, 99999, 99990)","(1.4, 2.38, 2.1530434782608694)","(10.0, 99999, 99990)","(101.0, 350.0, 222.5)","(8.0, 36.0, 10.260000000000002)","(4.6, 6.2, 4.283333333333333)"
11-01-2023 20:52:04.000266,"(19.0, 99999, 99990)","(1.4, 2.38, 2.1530434782608694)","(10.0, 99999, 99990)","(101.0, 350.0, 222.5)","(8.0, 36.0, 15.600000000000001)","(4.6, 6.2, 4.283333333333333)"
11-01-2023 20:52:05.010567,"(19.0, 99999, 99990)","(1.4, 2.38, 2.1530434782608694)","(10.0, 99999, 99990)","(101.0, 350.0, 222.5)","(8.0, 32.0, 10.6)","(4.6, 6.2, 4.283333333333333)"
11-01-2023 20:52:06.134951,"(19.0, 99999, 99990)","(1.4, 2.36, 2.2325)","(10.0, 99999, 99990)","(101.0, 350.0, 222.5)","(8.0, 17.0, 12.266666666666666)","(4.6, 6.2, 5.37)"
11-01-2023 20:52:07.172656,"(19.0, 99999, 99990)","(1.4, 2.36, 2.15)","(10.0, 99999, 99990)","(101.0, 350.0, 222.5)","(8.0, 22.0, 20.83478260869565)","(4.6, 6.0, 4.7)"
11-01-2023 20:52:08.137679,"(19.0, 99999, 99990)","(1.4, 2.26, 2.1599999999999997)","(10.0, 99999, 99990)","(101.0, 350.0, 222.5)","(8.0, 22.0, 19.008695652173913)","(4.6, 5.4, 4.7)"
11-01-2023 20:52:09.067804,"(19.0, 99999, 99990)","(1.4, 2.26, 2.1599999999999997)","(10.0, 99999, 99990)","(101.0, 350.0, 222.5)","(8.0, 20.0, 19.008695652173913)","(4.6, 5.4, 4.35)"
