,Mega Star,Mac Stubborn,Uptotrix,What Now Shannon,Shannons Shadow,Seven Rippin Aces,Always Bopping,Cronin,A Kerry Man,Sheza Rose Nz
05-01-2023 16:08:53.256734,"(2.8, 3.35, 3.1625)","(5.0, 6.6, 5.85)","(31.0, 60.0, 50.0)","(2.9, 3.85, 3.816666666666667)","(21.0, 55.0, 49.75)","(31.0, 180.0, 103.33333333333334)","(10.0, 16.0, 14.833333333333334)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:08:54.506347,"(2.8, 3.35, 3.1625)","(5.0, 6.6, 6.145454545454545)","(31.0, 60.0, 48.0)","(2.9, 3.85, 3.816666666666667)","(21.0, 50.0, 49.75)","(31.0, 180.0, 103.33333333333334)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:08:55.753244,"(2.8, 3.35, 3.1625)","(5.0, 6.6, 6.145454545454545)","(31.0, 55.0, 44.8)","(2.9, 3.85, 3.816666666666667)","(21.0, 55.0, 49.75)","(31.0, 180.0, 103.33333333333334)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:08:57.003262,"(2.8, 3.35, 3.1625)","(5.0, 6.6, 6.145454545454545)","(31.0, 55.0, 45.55555555555556)","(2.9, 3.85, 3.816666666666667)","(21.0, 55.0, 42.4)","(31.0, 180.0, 103.33333333333334)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:08:58.240611,"(2.8, 3.35, 3.2447368421052634)","(5.0, 6.6, 6.145454545454545)","(31.0, 50.0, 45.714285714285715)","(2.9, 3.85, 3.816666666666667)","(21.0, 48.0, 49.75)","(31.0, 180.0, 106.66666666666666)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:08:59.436997,"(2.8, 3.35, 3.2447368421052634)","(5.0, 6.6, 6.449999999999999)","(31.0, 50.0, 45.714285714285715)","(2.9, 3.85, 3.816666666666667)","(21.0, 55.0, 42.666666666666664)","(31.0, 180.0, 117.5)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:09:00.656800,"(2.8, 3.35, 3.2195652173913043)","(5.0, 7.6, 7.427272727272727)","(31.0, 80.0, 66.66666666666667)","(2.9, 3.85, 3.816666666666667)","(21.0, 60.0, 44.5)","(31.0, 180.0, 117.5)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:09:01.802363,"(2.8, 3.35, 3.2195652173913043)","(5.0, 7.6, 6.65)","(31.0, 70.0, 59.5)","(2.9, 3.85, 3.816666666666667)","(21.0, 55.0, 44.5)","(31.0, 180.0, 117.5)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:09:02.955127,"(2.8, 3.35, 3.213636363636364)","(5.0, 7.4, 6.914285714285715)","(31.0, 65.0, 58.42857142857143)","(2.9, 3.85, 3.816666666666667)","(21.0, 55.0, 49.75)","(31.0, 180.0, 117.5)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:09:04.154957,"(2.8, 3.35, 3.213636363636364)","(5.0, 7.2, 6.141176470588236)","(31.0, 65.0, 61.16666666666667)","(2.9, 3.85, 3.8)","(21.0, 55.0, 42.0)","(31.0, 180.0, 92.0)","(10.0, 16.0, 15.0)","(41.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:09:05.327837,"(2.8, 3.35, 3.213636363636364)","(5.0, 6.6, 6.046153846153846)","(31.0, 60.0, 57.0)","(2.9, 3.85, 3.8)","(21.0, 50.0, 39.333333333333336)","(31.0, 180.0, 108.66666666666666)","(10.0, 16.0, 15.0)","(41.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:09:06.651506,"(2.8, 3.35, 3.213636363636364)","(5.0, 6.4, 5.991666666666667)","(31.0, 60.0, 58.42857142857143)","(2.9, 3.85, 3.8)","(21.0, 50.0, 38.666666666666664)","(31.0, 230.0, 105.33333333333334)","(10.0, 16.0, 15.0)","(41.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(6.5, 99999, 99990)"
05-01-2023 16:09:07.938193,"(2.7, 3.35, 3.213636363636364)","(5.0, 6.6, 6.046153846153846)","(31.0, 65.0, 58.42857142857143)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 16.0, 17.636363636363637)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:09.207415,"(2.7, 3.35, 3.213636363636364)","(5.0, 6.6, 6.046153846153846)","(31.0, 65.0, 58.42857142857143)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 18.0, 16.25)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:10.531690,"(2.7, 3.35, 3.213636363636364)","(5.0, 6.6, 6.658333333333333)","(31.0, 65.0, 53.5)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 18.0, 17.25)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:11.812216,"(2.7, 3.35, 3.213636363636364)","(5.0, 8.0, 6.745454545454546)","(31.0, 65.0, 57.0)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 18.0, 17.25)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:13.081278,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.6, 6.491666666666667)","(31.0, 60.0, 52.83333333333333)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 18.0, 17.25)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:14.275486,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.4, 6.408333333333333)","(31.0, 55.0, 52.83333333333333)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 18.0, 17.25)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:15.465014,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.0, 6.094117647058823)","(31.0, 60.0, 57.0)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 18.0, 17.625)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:16.717223,"(2.7, 3.35, 3.213636363636364)","(5.0, 6.6, 6.8)","(31.0, 65.0, 55.8)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 105.33333333333334)","(11.0, 18.0, 17.25)","(51.0, 100.0, 96.42857142857143)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:18.034978,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.0, 6.8)","(31.0, 65.0, 55.8)","(2.9, 3.85, 3.8)","(21.0, 48.0, 38.666666666666664)","(41.0, 220.0, 146.28571428571428)","(11.0, 18.0, 17.25)","(51.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:19.315617,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.6, 7.177777777777777)","(31.0, 60.0, 54.666666666666664)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 42.4)","(41.0, 220.0, 147.14285714285714)","(11.0, 18.0, 17.25)","(51.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:20.624797,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.4, 6.8375)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 38.0)","(41.0, 210.0, 150.0)","(11.0, 18.0, 16.25)","(51.0, 100.0, 90.0)","(91.0, 160.0, 142.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:21.861171,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.0, 6.45)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 40.0)","(41.0, 200.0, 143.33333333333331)","(11.0, 18.0, 17.25)","(51.0, 100.0, 90.0)","(91.0, 160.0, 213.75)","(7.0, 99999, 99990)"
05-01-2023 16:09:23.121374,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.0, 6.45)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 40.0)","(41.0, 190.0, 136.66666666666669)","(11.0, 18.0, 16.25)","(51.0, 100.0, 90.0)","(91.0, 230.0, 193.33333333333334)","(7.0, 99999, 99990)"
05-01-2023 16:09:24.331929,"(2.7, 3.35, 3.213636363636364)","(5.0, 7.0, 6.4)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 40.0)","(41.0, 180.0, 136.66666666666669)","(11.0, 18.0, 16.916666666666668)","(51.0, 100.0, 90.0)","(91.0, 220.0, 193.33333333333334)","(7.0, 99999, 99990)"
05-01-2023 16:09:25.564815,"(2.7, 3.35, 3.213636363636364)","(5.0, 6.8, 6.12)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 37.714285714285715)","(41.0, 180.0, 136.66666666666669)","(11.0, 17.5, 16.153846153846153)","(51.0, 100.0, 90.0)","(91.0, 220.0, 193.33333333333334)","(7.0, 99999, 99990)"
05-01-2023 16:09:26.744881,"(2.7, 3.35, 3.213636363636364)","(5.0, 6.6, 6.12)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 40.0)","(41.0, 180.0, 136.66666666666669)","(11.0, 17.5, 16.153846153846153)","(51.0, 100.0, 90.0)","(91.0, 220.0, 196.25)","(7.0, 99999, 99990)"
05-01-2023 16:09:27.940295,"(2.7, 3.35, 3.2)","(5.0, 7.6, 6.2)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 40.0)","(41.0, 180.0, 144.28571428571428)","(11.0, 17.5, 16.153846153846153)","(51.0, 100.0, 90.0)","(91.0, 210.0, 185.55555555555554)","(7.0, 99999, 99990)"
05-01-2023 16:09:29.239369,"(2.7, 3.35, 3.2)","(5.0, 7.2, 6.5)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 40.0)","(41.0, 180.0, 140.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 90.0)","(91.0, 210.0, 177.77777777777777)","(7.0, 99999, 99990)"
05-01-2023 16:09:30.528919,"(2.7, 3.35, 3.2)","(5.0, 6.8, 6.2444444444444445)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.7750000000000004)","(21.0, 48.0, 37.714285714285715)","(41.0, 180.0, 140.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 90.0)","(91.0, 200.0, 177.77777777777777)","(7.0, 99999, 99990)"
05-01-2023 16:09:31.933819,"(2.7, 3.35, 3.2)","(5.0, 6.6, 6.184615384615385)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.81)","(21.0, 48.0, 40.0)","(41.0, 180.0, 140.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 90.0)","(91.0, 200.0, 177.77777777777777)","(7.0, 99999, 99990)"
05-01-2023 16:09:33.205950,"(2.7, 3.2, 3.166666666666667)","(5.0, 6.6, 7.1)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.81)","(21.0, 48.0, 40.0)","(41.0, 180.0, 140.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 96.42857142857143)","(91.0, 200.0, 177.77777777777777)","(7.0, 99999, 99990)"
05-01-2023 16:09:34.408921,"(2.7, 3.2, 3.166666666666667)","(5.0, 7.6, 7.1)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.83)","(21.0, 48.0, 40.0)","(41.0, 180.0, 140.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 96.42857142857143)","(91.0, 200.0, 177.77777777777777)","(7.0, 99999, 99990)"
05-01-2023 16:09:35.560150,"(2.7, 3.2, 3.185185185185185)","(5.0, 7.4, 6.550000000000001)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.83)","(21.0, 48.0, 40.0)","(41.0, 180.0, 140.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 96.42857142857143)","(91.0, 200.0, 177.77777777777777)","(7.0, 99999, 99990)"
05-01-2023 16:09:36.801465,"(2.7, 3.2, 3.1500000000000004)","(5.0, 7.0, 6.74)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.83)","(21.0, 48.0, 40.0)","(41.0, 180.0, 100.0)","(11.0, 18.0, 17.125)","(51.0, 100.0, 96.42857142857143)","(91.0, 200.0, 177.77777777777777)","(7.0, 99999, 99990)"
05-01-2023 16:09:37.980246,"(2.7, 3.2, 3.1045454545454545)","(5.0, 6.8, 6.14)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.83)","(21.0, 48.0, 37.714285714285715)","(41.0, 180.0, 100.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 96.42857142857143)","(91.0, 200.0, 178.75)","(7.0, 99999, 99990)"
05-01-2023 16:09:39.149374,"(2.7, 3.2, 3.1045454545454545)","(5.0, 6.8, 6.328571428571428)","(31.0, 60.0, 51.6)","(2.9, 3.85, 3.83)","(21.0, 48.0, 37.714285714285715)","(41.0, 180.0, 100.0)","(11.0, 17.5, 16.0)","(51.0, 100.0, 96.42857142857143)","(91.0, 190.0, 178.75)","(7.0, 99999, 99990)"
05-01-2023 16:09:40.312400,"(2.7, 3.2, 3.125)","(5.0, 6.6, 6.42)","(31.0, 60.0, 51.6)","(2.9, 3.85, 4.36)","(21.0, 48.0, 40.0)","(41.0, 230.0, 113.33333333333334)","(11.0, 17.5, 16.0)","(51.0, 100.0, 96.42857142857143)","(91.0, 190.0, 178.75)","(7.0, 99999, 99990)"
05-01-2023 16:09:41.587208,"(2.7, 3.2, 3.1333333333333333)","(5.0, 7.0, 6.745454545454546)","(31.0, 60.0, 51.6)","(2.9, 4.4, 4.36)","(21.0, 48.0, 41.45454545454545)","(41.0, 220.0, 135.0)","(11.0, 17.5, 16.8)","(51.0, 100.0, 96.42857142857143)","(91.0, 190.0, 161.25)","(7.0, 99999, 99990)"
05-01-2023 16:09:42.970210,"(2.7, 3.2, 3.146666666666667)","(5.0, 7.2, 6.909090909090909)","(31.0, 60.0, 52.0)","(2.9, 4.3, 4.09)","(21.0, 48.0, 40.36363636363636)","(41.0, 210.0, 106.66666666666666)","(11.0, 17.5, 16.0)","(51.0, 100.0, 96.42857142857143)","(91.0, 170.0, 161.25)","(7.0, 99999, 99990)"
05-01-2023 16:09:44.239968,"(2.7, 3.15, 3.066)","(5.0, 7.0, 6.418181818181818)","(31.0, 55.0, 51.6)","(2.9, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 200.0, 115.0)","(11.0, 17.0, 16.4)","(51.0, 100.0, 95.83333333333334)","(91.0, 170.0, 161.25)","(7.0, 99999, 99990)"
05-01-2023 16:09:45.474747,"(2.7, 3.2, 3.146666666666667)","(5.0, 6.6, 6.05)","(31.0, 60.0, 51.6)","(2.9, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 170.0, 115.0)","(11.0, 17.0, 17.692307692307693)","(51.0, 100.0, 95.83333333333334)","(91.0, 170.0, 161.25)","(7.0, 99999, 99990)"
05-01-2023 16:09:46.644193,"(2.7, 3.2, 3.146666666666667)","(5.0, 6.4, 6.05)","(31.0, 60.0, 51.6)","(2.9, 4.3, 4.1038461538461535)","(21.0, 48.0, 40.0)","(41.0, 170.0, 93.33333333333334)","(11.0, 18.0, 17.692307692307693)","(51.0, 100.0, 91.66666666666667)","(91.0, 170.0, 161.25)","(7.0, 99999, 99990)"
05-01-2023 16:09:47.955665,"(2.7, 3.15, 3.161764705882353)","(5.0, 6.4, 5.933333333333334)","(31.0, 60.0, 57.0)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 160.0, 132.0)","(11.0, 18.0, 16.25)","(51.0, 95.0, 94.0)","(91.0, 170.0, 167.5)","(7.0, 99999, 99990)"
05-01-2023 16:09:49.240804,"(2.7, 3.25, 3.161764705882353)","(5.0, 6.4, 5.866666666666667)","(31.0, 60.0, 58.75)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 18.0, 16.25)","(51.0, 95.0, 94.0)","(91.0, 170.0, 167.5)","(7.0, 99999, 99990)"
05-01-2023 16:09:50.547787,"(2.7, 3.25, 3.176923076923077)","(5.0, 6.2, 5.866666666666667)","(31.0, 65.0, 60.0)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 18.0, 16.25)","(51.0, 95.0, 94.0)","(91.0, 170.0, 167.5)","(7.0, 99999, 99990)"
05-01-2023 16:09:51.799710,"(2.7, 3.2, 3.171111111111111)","(5.0, 6.2, 5.866666666666667)","(31.0, 65.0, 60.0)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 18.0, 16.25)","(51.0, 95.0, 94.0)","(91.0, 170.0, 185.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:53.061622,"(2.7, 3.2, 3.068)","(5.0, 6.4, 5.875)","(31.0, 80.0, 71.66666666666667)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 18.0, 16.25)","(51.0, 95.0, 94.0)","(91.0, 190.0, 185.0)","(7.0, 99999, 99990)"
05-01-2023 16:09:54.295848,"(2.7, 3.15, 3.065)","(5.0, 6.4, 5.7700000000000005)","(31.0, 70.0, 62.5)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 21.0, 19.142857142857142)","(51.0, 95.0, 94.0)","(91.0, 180.0, 152.85714285714286)","(7.0, 99999, 99990)"
05-01-2023 16:09:55.680322,"(2.7, 3.15, 3.065)","(5.0, 6.4, 5.7700000000000005)","(31.0, 70.0, 59.285714285714285)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 20.0, 17.6)","(51.0, 95.0, 94.0)","(91.0, 160.0, 101.66666666666667)","(7.0, 99999, 99990)"
05-01-2023 16:09:57.013895,"(2.7, 3.15, 3.065)","(5.0, 6.2, 5.783333333333333)","(31.0, 70.0, 61.0)","(3.0, 4.3, 4.09)","(21.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 20.0, 18.5)","(51.0, 95.0, 94.0)","(101.0, 140.0, 106.66666666666667)","(7.0, 99999, 99990)"
05-01-2023 16:09:58.316949,"(2.6, 3.1, 3.04)","(5.0, 6.2, 5.866666666666666)","(31.0, 70.0, 61.0)","(3.0, 4.3, 4.09)","(26.0, 48.0, 37.714285714285715)","(41.0, 150.0, 132.0)","(11.0, 20.0, 18.5)","(51.0, 95.0, 94.0)","(101.0, 140.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:09:59.679038,"(2.6, 3.1, 3.04)","(5.0, 6.2, 5.735294117647059)","(31.0, 70.0, 61.0)","(3.0, 4.3, 3.964)","(26.0, 48.0, 37.714285714285715)","(41.0, 150.0, 108.0)","(11.0, 20.0, 18.5)","(51.0, 95.0, 94.0)","(101.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:00.954215,"(2.6, 3.1, 3.04)","(5.0, 6.0, 5.735294117647059)","(31.0, 70.0, 58.68421052631579)","(3.0, 4.3, 3.757142857142857)","(26.0, 48.0, 40.0)","(41.0, 120.0, 108.0)","(11.0, 20.0, 18.5)","(51.0, 95.0, 94.0)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:02.270933,"(2.6, 3.25, 3.1342857142857143)","(5.0, 6.0, 5.890909090909091)","(31.0, 90.0, 75.0)","(3.0, 3.9, 3.757142857142857)","(26.0, 48.0, 40.0)","(41.0, 120.0, 85.0)","(11.0, 20.0, 18.5)","(51.0, 95.0, 94.0)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:03.648267,"(2.6, 3.25, 3.078181818181818)","(5.0, 6.0, 5.890909090909091)","(31.0, 80.0, 72.5)","(3.0, 3.9, 3.757142857142857)","(26.0, 48.0, 40.0)","(41.0, 110.0, 76.66666666666667)","(11.0, 20.0, 18.5)","(51.0, 95.0, 94.0)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:05.552123,"(2.6, 3.2, 3.025)","(5.0, 6.0, 5.923076923076923)","(31.0, 80.0, 71.66666666666667)","(3.0, 3.9, 3.757142857142857)","(26.0, 48.0, 54.8)","(41.0, 100.0, 73.33333333333333)","(11.0, 20.0, 19.5)","(51.0, 100.0, 95.0)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:06.850055,"(2.6, 3.2, 3.025)","(5.0, 6.0, 5.923076923076923)","(31.0, 75.0, 71.66666666666667)","(3.0, 3.9, 3.757142857142857)","(26.0, 130.0, 54.8)","(41.0, 100.0, 76.66666666666667)","(11.0, 22.0, 21.25)","(51.0, 100.0, 97.5)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:08.118582,"(2.6, 3.15, 3.029166666666667)","(5.0, 6.0, 5.9)","(31.0, 75.0, 71.66666666666667)","(3.0, 3.9, 3.757142857142857)","(26.0, 46.0, 44.0)","(41.0, 100.0, 75.0)","(11.0, 22.0, 21.3)","(51.0, 100.0, 97.5)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:09.347471,"(2.6, 3.15, 3.029166666666667)","(5.0, 6.0, 5.9)","(31.0, 75.0, 71.66666666666667)","(3.0, 3.9, 3.757142857142857)","(26.0, 46.0, 44.0)","(41.0, 100.0, 75.0)","(11.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:10.579712,"(2.6, 3.15, 3.029166666666667)","(5.0, 6.0, 5.9)","(31.0, 75.0, 71.66666666666667)","(3.0, 3.9, 3.757142857142857)","(26.0, 46.0, 42.0)","(41.0, 100.0, 64.0)","(11.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:11.799787,"(2.6, 3.1, 3.046666666666667)","(5.0, 6.6, 6.4799999999999995)","(31.0, 75.0, 71.66666666666667)","(3.0, 3.9, 3.757142857142857)","(26.0, 46.0, 42.0)","(41.0, 100.0, 75.11111111111111)","(11.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 130.0, 103.33333333333333)","(7.0, 99999, 99990)"
05-01-2023 16:10:13.041068,"(2.6, 3.05, 3.01625)","(5.0, 6.4, 6.222222222222222)","(31.0, 75.0, 71.66666666666667)","(3.0, 4.0, 3.8722222222222222)","(26.0, 46.0, 42.0)","(41.0, 100.0, 72.0)","(11.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 130.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:14.606787,"(2.6, 3.25, 2.992)","(5.0, 6.4, 6.511111111111111)","(31.0, 75.0, 61.53846153846153)","(3.0, 3.95, 3.8181818181818183)","(26.0, 46.0, 42.0)","(41.0, 100.0, 84.8)","(11.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:16.266509,"(2.6, 3.25, 3.1133333333333333)","(5.0, 6.6, 6.511111111111111)","(31.0, 65.0, 59.09090909090909)","(3.0, 3.9, 3.8)","(26.0, 46.0, 42.0)","(41.0, 95.0, 74.66666666666667)","(12.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:17.866962,"(2.6, 3.25, 3.037272727272727)","(5.0, 6.6, 6.25)","(31.0, 60.0, 59.09090909090909)","(3.0, 3.9, 3.85)","(26.0, 46.0, 43.6)","(41.0, 90.0, 77.6)","(12.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:19.245242,"(2.6, 3.25, 3.037272727272727)","(5.0, 6.6, 6.25)","(31.0, 60.0, 59.09090909090909)","(3.0, 3.95, 3.85)","(26.0, 46.0, 43.6)","(41.0, 85.0, 69.14285714285714)","(12.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:20.528836,"(2.6, 3.25, 3.0244444444444443)","(5.0, 6.6, 6.25)","(31.0, 60.0, 58.75)","(3.0, 3.95, 3.861764705882353)","(26.0, 46.0, 44.0)","(41.0, 80.0, 66.28571428571428)","(12.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:21.790489,"(2.6, 3.2, 3.18448275862069)","(5.0, 6.6, 6.5249999999999995)","(31.0, 60.0, 59.09090909090909)","(3.0, 3.95, 3.9142857142857146)","(26.0, 120.0, 84.54545454545455)","(41.0, 70.0, 54.285714285714285)","(12.0, 22.0, 20.5)","(51.0, 100.0, 97.5)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:23.007974,"(2.6, 3.0, 2.8545762711864406)","(5.0, 6.6, 6.4)","(31.0, 60.0, 59.09090909090909)","(3.0, 3.95, 3.91875)","(26.0, 100.0, 73.0)","(41.0, 65.0, 61.22222222222222)","(12.0, 22.0, 19.5)","(51.0, 100.0, 95.0)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
05-01-2023 16:10:24.424787,"(2.6, 2.96, 2.928)","(5.0, 6.8, 6.466666666666667)","(31.0, 55.0, 46.0)","(3.0, 3.95, 3.9142857142857146)","(26.0, 100.0, 75.0)","(41.0, 60.0, 58.5)","(12.0, 22.0, 18.34375)","(51.0, 100.0, 95.0)","(71.0, 110.0, 97.5)","(7.0, 99999, 99990)"
