,Velocity Lara,Chasing Jason,Sunset Shieva,More Beers,Press Agent,Hurricane Villa,Sunset Bling
11-01-2023 21:14:32.221769,"(3.5, 4.6, 4.540816326530612)","(2.7, 3.25, 3.2169014084507044)","(5.0, 6.4, 6.291428571428572)","(12.0, 16.0, 15.2)","(14.0, 15.0, 14.375)","(17.0, 21.0, 20.333333333333332)","(6.0, 7.6, 7.51875)"
11-01-2023 21:14:33.365129,"(3.5, 4.6, 4.552459016393443)","(2.7, 3.25, 3.212698412698413)","(5.0, 6.4, 6.291428571428572)","(12.0, 16.0, 15.4)","(14.0, 15.0, 14.5)","(17.0, 22.0, 21.772727272727273)","(6.0, 7.6, 7.565217391304348)"
11-01-2023 21:14:34.482838,"(3.5, 4.6, 4.552459016393443)","(2.7, 3.25, 3.200980392156863)","(5.0, 6.6, 6.275294117647059)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.448275862068966)","(17.0, 22.0, 20.4)","(6.0, 7.6, 7.51)"
11-01-2023 21:14:35.674592,"(3.5, 4.6, 4.552459016393443)","(2.7, 3.25, 3.2008620689655176)","(5.0, 6.6, 6.275294117647059)","(12.0, 15.5, 15.380952380952381)","(14.0, 15.0, 14.466666666666667)","(17.0, 22.0, 21.555555555555557)","(6.0, 7.6, 7.514285714285714)"
11-01-2023 21:14:37.014982,"(3.5, 4.6, 4.545588235294117)","(2.7, 3.3, 3.261842105263158)","(5.0, 6.4, 6.271794871794872)","(12.0, 16.0, 15.444444444444445)","(14.0, 15.0, 14.411764705882353)","(17.0, 22.0, 21.555555555555557)","(6.0, 7.6, 7.371428571428572)"
11-01-2023 21:14:38.131098,"(3.5, 4.6, 4.5339285714285715)","(2.7, 3.3, 3.261842105263158)","(5.0, 6.4, 6.271794871794872)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.411764705882353)","(17.0, 22.0, 21.555555555555557)","(6.0, 7.4, 7.371428571428572)"
11-01-2023 21:14:39.256776,"(3.5, 4.6, 4.5339285714285715)","(2.7, 3.3, 3.2684210526315787)","(5.0, 6.4, 6.271794871794872)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.4)","(17.0, 22.0, 21.555555555555557)","(6.0, 7.6, 7.394594594594595)"
11-01-2023 21:14:40.365405,"(3.5, 4.6, 4.532203389830508)","(2.7, 3.3, 3.2684210526315787)","(5.0, 6.4, 6.271794871794872)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.34375)","(17.0, 22.0, 21.555555555555557)","(6.0, 7.6, 7.394594594594595)"
11-01-2023 21:14:41.407942,"(3.5, 4.6, 4.5339285714285715)","(2.7, 3.3, 3.2684210526315787)","(5.0, 6.4, 6.271794871794872)","(12.0, 15.5, 15.444444444444445)","(14.0, 14.5, 14.181818181818182)","(17.0, 22.0, 21.473684210526315)","(6.0, 7.6, 7.394594594594595)"
11-01-2023 21:14:42.458127,"(3.5, 4.6, 4.532203389830508)","(2.7, 3.3, 3.255357142857143)","(5.0, 6.4, 6.271794871794872)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.76923076923077)","(17.0, 22.0, 21.333333333333332)","(6.0, 7.6, 7.394594594594595)"
11-01-2023 21:14:43.486797,"(3.5, 4.5, 4.473809523809524)","(2.7, 3.3, 3.257142857142857)","(5.0, 6.4, 6.261111111111111)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.76923076923077)","(17.0, 22.0, 21.333333333333332)","(6.0, 7.6, 7.394594594594595)"
11-01-2023 21:14:44.544652,"(3.5, 4.5, 4.48139534883721)","(2.7, 3.3, 3.2653846153846153)","(5.0, 6.4, 6.24)","(12.0, 16.0, 15.32)","(14.0, 15.0, 14.76923076923077)","(17.0, 22.0, 21.333333333333332)","(6.0, 7.6, 7.4322580645161285)"
11-01-2023 21:14:45.623254,"(3.5, 4.5, 4.4795454545454545)","(2.7, 3.35, 3.3108832807570976)","(5.0, 6.4, 6.24)","(12.0, 16.0, 15.32)","(14.0, 15.0, 14.76923076923077)","(17.0, 22.0, 21.333333333333332)","(6.0, 7.6, 7.4322580645161285)"
11-01-2023 21:14:46.743278,"(3.5, 4.5, 4.458181818181818)","(2.7, 3.35, 3.311006289308176)","(5.0, 6.4, 6.24)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.823529411764707)","(17.0, 22.0, 21.1)","(6.0, 7.6, 7.4322580645161285)"
11-01-2023 21:14:47.800461,"(3.5, 4.5, 4.457407407407407)","(2.7, 3.35, 3.309344262295082)","(5.0, 6.4, 6.24)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.823529411764707)","(17.0, 22.0, 21.333333333333332)","(6.0, 7.6, 7.4322580645161285)"
11-01-2023 21:14:48.795184,"(3.5, 4.5, 4.457407407407407)","(2.7, 3.35, 3.309344262295082)","(5.0, 6.4, 6.230769230769231)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.0, 14.892857142857142)","(17.0, 22.0, 21.333333333333332)","(6.0, 7.6, 7.4322580645161285)"
11-01-2023 21:14:49.770632,"(3.5, 4.5, 4.456603773584906)","(2.7, 3.35, 3.309344262295082)","(5.0, 6.4, 6.230769230769231)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.5, 15.23913043478261)","(17.0, 22.0, 21.333333333333332)","(6.0, 7.6, 7.4322580645161285)"
11-01-2023 21:14:50.873716,"(3.5, 4.5, 4.458181818181818)","(2.7, 3.35, 3.309344262295082)","(5.0, 6.4, 6.1125)","(12.0, 15.5, 15.444444444444445)","(14.0, 15.5, 15.23913043478261)","(17.0, 22.0, 21.05263157894737)","(6.0, 7.6, 7.4322580645161285)"
11-01-2023 21:14:51.998780,"(3.5, 4.5, 4.465957446808511)","(2.7, 3.3, 3.2627450980392156)","(5.0, 6.4, 6.1125)","(12.0, 15.5, 15.36)","(14.0, 15.5, 15.6)","(17.0, 22.0, 21.05263157894737)","(6.0, 7.6, 7.448275862068965)"
11-01-2023 21:14:53.102856,"(3.5, 4.5, 4.48139534883721)","(2.7, 3.3, 3.256818181818182)","(5.0, 6.4, 6.1125)","(12.0, 16.0, 15.36)","(14.0, 16.0, 15.6)","(17.0, 22.0, 19.604166666666668)","(6.0, 7.6, 7.448275862068965)"
11-01-2023 21:14:54.177372,"(3.5, 4.5, 4.48139534883721)","(2.7, 3.3, 3.2546511627906978)","(5.0, 6.4, 6.1125)","(12.0, 16.0, 15.961538461538462)","(14.0, 16.0, 15.666666666666666)","(17.0, 20.0, 19.105263157894736)","(6.0, 7.6, 7.487179487179487)"
11-01-2023 21:14:55.244214,"(3.5, 4.5, 4.48139534883721)","(2.7, 3.3, 3.2546511627906978)","(5.0, 6.4, 6.1125)","(12.0, 16.5, 16.166666666666668)","(14.0, 16.0, 15.6)","(17.0, 20.0, 19.055555555555557)","(6.0, 7.6, 7.569230769230769)"
11-01-2023 21:14:56.259511,"(3.5, 4.5, 4.48139534883721)","(2.7, 3.3, 3.266949152542373)","(5.0, 6.4, 6.1125)","(12.0, 16.5, 16.166666666666668)","(14.0, 16.0, 15.68)","(17.0, 20.0, 19.055555555555557)","(6.0, 7.8, 7.569230769230769)"
11-01-2023 21:14:57.280733,"(3.5, 4.5, 4.48139534883721)","(2.7, 3.3, 3.2638655462184873)","(5.0, 6.4, 6.1)","(12.0, 16.5, 16.071428571428573)","(14.0, 16.0, 15.45945945945946)","(17.0, 20.0, 19.105263157894736)","(6.0, 7.8, 7.551724137931035)"
11-01-2023 21:14:58.322526,"(3.5, 4.5, 4.466666666666667)","(2.7, 3.3, 3.259375)","(5.0, 6.4, 6.1)","(12.0, 16.5, 16.25)","(14.0, 16.0, 15.45)","(17.0, 20.0, 20.466666666666665)","(6.0, 7.8, 7.647058823529411)"
11-01-2023 21:14:59.331707,"(3.5, 4.6, 4.490243902439024)","(2.7, 3.2, 3.106516587677725)","(5.0, 6.4, 6.220338983050848)","(12.0, 17.5, 16.115384615384617)","(14.0, 16.0, 15.518518518518519)","(17.0, 21.0, 20.941176470588236)","(6.0, 7.8, 7.7379310344827585)"
11-01-2023 21:15:00.397034,"(3.5, 4.6, 4.478947368421053)","(2.7, 3.15, 3.066216216216216)","(5.0, 6.4, 6.101408450704225)","(12.0, 17.5, 16.441176470588236)","(12.0, 16.0, 15.520833333333334)","(17.0, 22.0, 20.941176470588236)","(6.0, 8.0, 7.7379310344827585)"
11-01-2023 21:15:01.478458,"(3.5, 4.6, 4.478947368421053)","(2.7, 3.2, 3.083488372093023)","(5.0, 6.4, 6.136842105263158)","(12.0, 17.5, 16.32608695652174)","(12.0, 16.0, 15.520833333333334)","(17.0, 22.0, 20.727272727272727)","(6.0, 8.0, 7.721212121212121)"
11-01-2023 21:15:02.418025,"(3.5, 4.5, 4.4906976744186045)","(2.7, 3.2, 3.1189320388349517)","(5.0, 6.4, 6.136842105263158)","(12.0, 17.5, 16.32608695652174)","(12.0, 16.0, 15.5)","(17.0, 22.0, 20.0)","(6.0, 8.0, 7.568)"
11-01-2023 21:15:03.421198,"(3.5, 4.6, 4.5019607843137255)","(2.7, 3.35, 3.2792134831460675)","(5.0, 6.2, 6.13)","(12.0, 17.0, 16.363636363636363)","(12.0, 15.5, 15.31578947368421)","(17.0, 21.0, 19.625)","(6.0, 7.6, 7.813793103448275)"
11-01-2023 21:15:04.390777,"(3.5, 4.6, 4.49811320754717)","(2.7, 3.35, 3.3128571428571427)","(5.0, 6.2, 6.023809523809524)","(12.0, 16.0, 15.954545454545455)","(12.0, 15.5, 15.26086956521739)","(17.0, 21.0, 19.625)","(6.0, 8.0, 7.919402985074627)"
11-01-2023 21:15:05.368019,"(3.5, 4.5, 4.470769230769231)","(2.7, 3.35, 3.3125)","(5.0, 6.2, 6.035555555555556)","(12.0, 16.0, 15.916666666666666)","(12.0, 15.5, 15.26086956521739)","(17.0, 21.0, 19.625)","(6.0, 8.0, 7.919402985074627)"
11-01-2023 21:15:06.407992,"(3.5, 4.5, 4.458571428571429)","(2.7, 3.35, 3.3140625)","(5.0, 6.2, 6.072)","(12.0, 16.0, 15.735294117647058)","(12.0, 15.5, 15.26086956521739)","(17.0, 21.0, 19.928571428571427)","(6.0, 8.0, 7.919402985074627)"
11-01-2023 21:15:07.443775,"(3.5, 4.4, 4.361764705882353)","(2.7, 3.4, 3.396610169491525)","(5.0, 6.2, 6.072)","(12.0, 16.0, 15.735294117647058)","(12.0, 15.5, 15.036585365853659)","(17.0, 21.0, 20.25)","(6.0, 8.0, 7.816)"
11-01-2023 21:15:08.533686,"(3.5, 4.5, 4.426315789473684)","(2.7, 3.4, 3.392)","(5.0, 6.0, 6.044897959183674)","(12.0, 16.0, 15.571428571428571)","(12.0, 15.5, 14.75)","(17.0, 21.0, 20.25)","(6.0, 8.0, 7.905882352941177)"
11-01-2023 21:15:09.669580,"(3.5, 4.5, 4.429545454545455)","(2.7, 3.4, 3.385820895522388)","(5.0, 6.2, 6.155)","(12.0, 16.0, 15.470588235294118)","(12.0, 15.0, 14.851851851851851)","(17.0, 21.0, 20.4)","(6.0, 8.0, 7.973109243697479)"
11-01-2023 21:15:10.741494,"(3.5, 4.4, 4.286206896551724)","(2.7, 3.4, 3.3966666666666665)","(5.0, 6.2, 6.155)","(12.0, 16.0, 15.454545454545455)","(12.0, 15.0, 14.76923076923077)","(17.0, 21.0, 20.4)","(6.0, 8.0, 7.973584905660378)"
11-01-2023 21:15:11.746503,"(3.5, 4.4, 4.295238095238095)","(2.7, 3.4, 3.387755102040816)","(5.0, 6.2, 6.155)","(12.0, 16.0, 15.454545454545455)","(12.0, 15.0, 14.76923076923077)","(17.0, 21.0, 20.4)","(6.0, 8.0, 7.983018867924528)"
11-01-2023 21:15:12.686738,"(3.5, 4.4, 4.256896551724138)","(2.7, 3.4, 3.384259259259259)","(5.0, 6.2, 6.155)","(12.0, 16.0, 15.454545454545455)","(12.0, 15.0, 14.76923076923077)","(17.0, 21.0, 20.352941176470587)","(6.0, 8.0, 8.062222222222221)"
11-01-2023 21:15:13.608188,"(3.5, 4.3, 4.235294117647059)","(2.7, 3.45, 3.436274509803922)","(5.0, 6.2, 6.129166666666666)","(12.0, 16.0, 15.454545454545455)","(12.0, 15.0, 14.76923076923077)","(17.0, 21.0, 20.352941176470587)","(6.0, 8.2, 8.163636363636364)"
11-01-2023 21:15:14.540839,"(3.5, 4.2, 4.1922077922077925)","(2.7, 3.45, 3.4394736842105265)","(5.0, 6.2, 6.1169811320754715)","(12.0, 16.0, 15.454545454545455)","(12.0, 15.0, 14.11111111111111)","(17.0, 21.0, 20.352941176470587)","(6.0, 8.4, 8.206666666666667)"
11-01-2023 21:15:15.489754,"(3.5, 4.3, 4.208333333333333)","(2.7, 3.5, 3.429411764705882)","(5.0, 6.2, 6.115384615384616)","(12.0, 16.0, 15.571428571428571)","(12.0, 14.0, 13.846153846153847)","(17.0, 21.0, 20.571428571428573)","(6.0, 8.4, 8.217543859649123)"
11-01-2023 21:15:16.485281,"(3.5, 4.3, 4.22)","(2.7, 3.45, 3.4361111111111113)","(5.0, 6.2, 6.171428571428572)","(12.0, 16.0, 15.76923076923077)","(12.0, 13.5, 13.058823529411764)","(17.0, 22.0, 20.6)","(6.0, 8.4, 8.319444444444445)"
11-01-2023 21:15:17.472679,"(3.5, 4.3, 4.2172413793103445)","(2.7, 3.45, 3.4303921568627453)","(5.0, 6.2, 6.186486486486487)","(12.0, 16.0, 15.76923076923077)","(12.0, 13.5, 13.112903225806452)","(17.0, 22.0, 20.666666666666668)","(6.0, 8.4, 8.317241379310346)"
11-01-2023 21:15:18.494481,"(3.5, 4.3, 4.163414634146341)","(2.7, 3.45, 3.4423913043478263)","(5.0, 6.4, 6.213953488372093)","(12.0, 16.0, 15.833333333333334)","(12.0, 13.5, 13.227272727272727)","(17.0, 22.0, 21.1)","(6.0, 8.4, 8.288235294117646)"
11-01-2023 21:15:19.510859,"(3.5, 4.2, 4.108888888888889)","(2.7, 3.55, 3.493956043956044)","(5.0, 6.4, 6.19016393442623)","(12.0, 16.0, 15.807692307692308)","(12.0, 13.5, 13.227272727272727)","(17.0, 22.0, 21.1)","(6.0, 8.4, 8.28108108108108)"
11-01-2023 21:15:20.474317,"(3.5, 4.1, 4.085964912280701)","(2.7, 3.5, 3.486516853932584)","(5.0, 6.4, 6.19016393442623)","(12.0, 16.0, 15.807692307692308)","(12.0, 13.5, 13.14)","(17.0, 22.0, 21.1)","(6.0, 8.4, 8.235714285714286)"
11-01-2023 21:15:21.500116,"(3.5, 4.2, 4.128947368421052)","(2.7, 3.5, 3.493333333333333)","(5.0, 6.4, 6.222222222222222)","(12.0, 16.0, 15.807692307692308)","(12.0, 13.5, 13.419354838709678)","(17.0, 22.0, 21.789473684210527)","(6.0, 8.4, 8.24406779661017)"
11-01-2023 21:15:22.472234,"(3.5, 4.2, 4.158730158730159)","(2.7, 3.4, 3.363)","(5.0, 6.4, 6.328571428571429)","(12.0, 16.5, 16.153846153846153)","(12.0, 13.5, 13.40625)","(17.0, 22.0, 21.555555555555557)","(6.0, 8.4, 8.178378378378378)"
11-01-2023 21:15:23.493408,"(3.5, 4.2, 4.1375)","(2.7, 3.4, 3.3798387096774194)","(5.0, 6.4, 6.362637362637363)","(12.0, 16.5, 16.086206896551722)","(12.0, 13.5, 13.414285714285715)","(17.0, 22.0, 21.625)","(6.0, 8.2, 8.161111111111111)"
11-01-2023 21:15:24.494292,"(3.5, 4.2, 4.107317073170732)","(2.7, 3.4, 3.37890625)","(5.0, 6.4, 6.362637362637363)","(12.0, 16.5, 16.086206896551722)","(12.0, 13.5, 13.315217391304348)","(17.0, 22.0, 21.76923076923077)","(6.0, 8.2, 8.380952380952381)"
11-01-2023 21:15:25.492950,"(3.5, 4.3, 4.205785123966942)","(2.8, 3.25, 3.230612244897959)","(5.0, 6.6, 6.484705882352941)","(12.0, 17.0, 16.545454545454547)","(12.0, 14.0, 13.564102564102564)","(17.0, 22.0, 21.666666666666668)","(6.0, 8.4, 8.36)"
11-01-2023 21:15:26.395346,"(3.5, 4.3, 4.212280701754386)","(2.8, 3.25, 3.2271739130434782)","(5.0, 6.6, 6.484705882352941)","(12.0, 17.0, 16.523809523809526)","(12.0, 14.0, 13.564102564102564)","(17.0, 22.0, 21.714285714285715)","(6.0, 8.4, 8.447826086956521)"
11-01-2023 21:15:27.320009,"(3.5, 4.3, 4.2585858585858585)","(2.8, 3.1, 3.070949074074074)","(5.0, 6.6, 6.531851851851852)","(12.0, 17.0, 16.678571428571427)","(12.0, 14.0, 13.645833333333334)","(17.0, 22.0, 21.75)","(6.0, 8.6, 8.447826086956521)"
11-01-2023 21:15:28.277373,"(3.4, 4.3, 4.2101449275362315)","(2.8, 3.15, 3.143333333333333)","(5.0, 6.8, 6.683870967741935)","(12.0, 17.5, 16.944444444444443)","(12.0, 14.0, 13.547619047619047)","(17.0, 23.0, 22.22222222222222)","(6.0, 8.6, 8.399999999999999)"
11-01-2023 21:15:29.306124,"(3.4, 4.3, 4.215068493150684)","(2.8, 3.15, 3.111818181818182)","(5.0, 6.8, 6.694545454545454)","(12.0, 17.5, 17.125)","(12.0, 14.0, 13.5)","(17.0, 23.0, 22.3)","(6.0, 8.6, 8.314285714285715)"
11-01-2023 21:15:30.383644,"(3.4, 4.3, 4.253571428571428)","(2.8, 3.15, 3.108955223880597)","(5.0, 6.8, 6.683333333333333)","(12.0, 18.0, 17.125)","(12.0, 14.0, 13.487179487179487)","(17.0, 23.0, 22.3)","(6.0, 8.4, 8.22962962962963)"
11-01-2023 21:15:31.488283,"(3.4, 4.4, 4.314285714285714)","(2.7, 3.15, 3.118208092485549)","(5.0, 6.8, 6.841379310344827)","(12.0, 17.5, 17.38888888888889)","(12.0, 14.0, 13.59375)","(17.0, 23.0, 22.903225806451612)","(6.0, 8.4, 8.34)"
11-01-2023 21:15:32.569642,"(3.4, 4.4, 4.355882352941177)","(2.7, 3.0, 2.986068965517241)","(5.0, 7.0, 6.97741935483871)","(12.0, 17.5, 17.38888888888889)","(12.0, 14.0, 13.741935483870968)","(17.0, 24.0, 22.71794871794872)","(6.0, 8.4, 8.330434782608695)"
11-01-2023 21:15:33.649278,"(3.4, 4.4, 4.340425531914893)","(2.7, 2.98, 2.972)","(5.0, 7.0, 6.92)","(12.0, 17.5, 17.357142857142858)","(12.0, 14.0, 13.764705882352942)","(17.0, 24.0, 22.651162790697676)","(6.0, 8.6, 8.314285714285715)"
11-01-2023 21:15:34.687235,"(3.4, 4.4, 4.343478260869565)","(2.7, 2.98, 2.9690909090909092)","(5.0, 7.2, 7.0600000000000005)","(12.0, 17.5, 17.357142857142858)","(12.0, 14.0, 13.86)","(17.0, 24.0, 22.933333333333334)","(6.0, 8.4, 8.293333333333333)"
11-01-2023 21:15:35.726560,"(3.4, 4.4, 4.342222222222222)","(2.7, 2.98, 2.967843137254902)","(5.0, 7.2, 7.014814814814815)","(12.0, 17.5, 17.3)","(12.0, 14.0, 13.86)","(17.0, 23.0, 22.7)","(6.0, 8.4, 8.28)"
11-01-2023 21:15:36.628834,"(3.4, 4.4, 4.348)","(2.7, 2.98, 2.9643076923076923)","(5.0, 7.2, 7.09010989010989)","(12.0, 17.5, 17.3)","(12.0, 14.0, 13.86)","(17.0, 23.0, 22.571428571428573)","(6.0, 8.4, 8.28)"
11-01-2023 21:15:37.567244,"(3.5, 4.4, 4.340425531914893)","(2.7, 2.98, 2.9646753246753246)","(5.0, 7.2, 7.07027027027027)","(12.0, 17.5, 17.3)","(12.0, 14.0, 13.909090909090908)","(17.0, 23.0, 22.347826086956523)","(6.0, 8.4, 8.321428571428571)"
11-01-2023 21:15:38.532120,"(3.5, 4.4, 4.335483870967742)","(2.7, 2.98, 2.9648)","(5.0, 7.2, 7.078787878787879)","(12.0, 17.5, 17.3)","(12.0, 14.0, 13.733333333333333)","(17.0, 23.0, 22.318181818181817)","(6.0, 8.4, 8.379591836734694)"
11-01-2023 21:15:39.511941,"(3.5, 4.4, 4.32258064516129)","(2.7, 2.98, 2.966938775510204)","(5.0, 7.0, 6.957894736842105)","(12.0, 18.0, 17.6875)","(12.0, 14.0, 13.733333333333333)","(17.0, 23.0, 22.318181818181817)","(6.0, 8.6, 8.366037735849057)"
11-01-2023 21:15:40.523577,"(3.5, 4.4, 4.3175)","(2.7, 2.98, 2.9634615384615386)","(5.0, 7.2, 7.046153846153846)","(12.0, 18.5, 17.681818181818183)","(12.0, 14.0, 13.733333333333333)","(17.0, 23.0, 22.032258064516128)","(6.0, 8.6, 8.366037735849057)"
11-01-2023 21:15:41.592379,"(3.5, 4.4, 4.317647058823529)","(2.7, 2.98, 2.9654777070063694)","(5.0, 7.2, 7.1020408163265305)","(12.0, 18.5, 18.0)","(12.0, 14.0, 13.733333333333333)","(17.0, 23.0, 22.333333333333332)","(6.0, 8.6, 8.35813953488372)"
11-01-2023 21:15:42.598337,"(3.5, 4.4, 4.344)","(2.7, 2.98, 2.966086956521739)","(5.0, 7.0, 6.963265306122449)","(12.0, 18.5, 18.0)","(12.0, 14.0, 13.84)","(17.0, 23.0, 22.454545454545453)","(6.0, 8.6, 8.395121951219512)"
11-01-2023 21:15:43.611203,"(3.5, 4.4, 4.3175)","(2.7, 2.96, 2.945846153846154)","(5.0, 7.2, 7.024)","(12.0, 18.0, 17.852941176470587)","(12.0, 14.0, 13.84)","(17.0, 23.0, 22.714285714285715)","(6.0, 8.6, 8.444444444444445)"
11-01-2023 21:15:44.606623,"(3.5, 4.4, 4.3351851851851855)","(2.7, 2.96, 2.945510835913313)","(5.0, 7.0, 6.992592592592593)","(12.0, 18.0, 17.892857142857142)","(12.0, 14.0, 13.793103448275861)","(17.0, 23.0, 22.91891891891892)","(6.0, 8.6, 8.435294117647059)"
11-01-2023 21:15:45.592329,"(3.5, 4.4, 4.339622641509434)","(2.7, 2.94, 2.925945945945946)","(5.0, 7.0, 6.992592592592593)","(12.0, 18.0, 17.892857142857142)","(12.0, 14.0, 14.14)","(17.0, 24.0, 23.296296296296298)","(6.0, 8.6, 8.692307692307692)"
11-01-2023 21:15:46.570857,"(3.5, 4.3, 4.139572192513369)","(2.7, 2.94, 2.935862068965517)","(5.0, 7.2, 7.052941176470588)","(12.0, 18.5, 18.083333333333332)","(12.0, 14.5, 14.409090909090908)","(17.0, 24.0, 23.333333333333332)","(6.0, 8.8, 8.758333333333335)"
11-01-2023 21:15:47.578472,"(3.5, 4.2, 4.171428571428572)","(2.7, 2.94, 2.9227906976744187)","(5.0, 7.2, 7.113793103448276)","(12.0, 18.5, 18.22222222222222)","(12.0, 14.5, 14.333333333333334)","(17.0, 24.0, 23.285714285714285)","(6.0, 8.8, 8.816216216216215)"
11-01-2023 21:15:48.665094,"(3.5, 4.2, 4.145205479452055)","(2.7, 2.96, 2.929333333333333)","(5.0, 7.2, 7.16140350877193)","(12.0, 18.5, 18.166666666666668)","(12.0, 15.0, 14.560975609756097)","(17.0, 24.0, 23.285714285714285)","(6.0, 9.0, 8.781818181818183)"
11-01-2023 21:15:49.751330,"(3.5, 4.2, 4.135576923076923)","(2.7, 2.98, 2.958245614035088)","(5.0, 7.2, 7.126153846153846)","(12.0, 18.5, 18.125)","(12.0, 15.0, 14.5)","(17.0, 24.0, 22.85)","(6.0, 8.8, 8.783333333333333)"
11-01-2023 21:15:50.789058,"(3.5, 4.2, 4.131632653061224)","(2.7, 2.98, 2.9579310344827587)","(5.0, 7.2, 7.1322580645161295)","(12.0, 18.5, 18.125)","(12.0, 15.0, 14.608695652173914)","(17.0, 24.0, 22.85)","(6.0, 8.8, 8.783333333333333)"
11-01-2023 21:15:51.764352,"(3.5, 4.2, 4.130851063829787)","(2.7, 2.96, 2.923)","(5.0, 7.2, 7.176923076923077)","(12.0, 18.5, 18.2)","(12.0, 15.0, 14.608695652173914)","(17.0, 24.0, 22.85)","(6.0, 8.8, 8.875)"
11-01-2023 21:15:52.732551,"(3.5, 4.2, 4.126966292134831)","(2.7, 2.96, 2.9510344827586206)","(5.0, 7.0, 6.9816666666666665)","(12.0, 18.5, 18.236842105263158)","(12.0, 15.0, 14.442307692307692)","(17.0, 24.0, 22.74418604651163)","(6.0, 9.0, 8.863157894736842)"
11-01-2023 21:15:53.793718,"(3.5, 4.2, 4.134042553191489)","(2.7, 3.0, 2.9621311475409837)","(5.0, 7.0, 7.034782608695652)","(12.0, 18.5, 18.016129032258064)","(12.0, 14.5, 14.666666666666666)","(17.0, 24.0, 23.129032258064516)","(6.0, 9.0, 8.266666666666666)"
11-01-2023 21:15:54.884960,"(3.5, 4.2, 4.131111111111111)","(2.7, 3.05, 3.0228260869565218)","(5.0, 7.2, 7.034042553191489)","(12.0, 18.5, 17.964285714285715)","(12.0, 15.0, 14.851063829787234)","(17.0, 24.0, 22.5)","(6.0, 8.6, 8.153846153846153)"
11-01-2023 21:15:55.986649,"(3.5, 4.2, 4.1370786516853935)","(2.7, 3.05, 3.0296747967479676)","(5.0, 7.2, 7.036363636363636)","(12.0, 18.0, 17.914634146341463)","(12.0, 15.0, 14.877358490566039)","(17.0, 23.0, 22.25)","(6.0, 8.2, 8.25263157894737)"
11-01-2023 21:15:57.039464,"(3.5, 4.2, 4.129761904761905)","(2.7, 3.0, 2.9995604395604394)","(5.0, 7.2, 7.032558139534884)","(12.0, 18.5, 17.86842105263158)","(12.0, 15.0, 14.877358490566039)","(17.0, 23.0, 21.8)","(6.0, 8.4, 8.29795918367347)"
11-01-2023 21:15:58.142064,"(3.5, 4.2, 4.154807692307692)","(2.7, 3.05, 3.0027173913043477)","(5.0, 7.2, 7.032558139534884)","(12.0, 18.5, 17.86842105263158)","(12.0, 15.0, 14.86734693877551)","(17.0, 22.0, 22.1875)","(6.0, 8.4, 8.333333333333334)"
11-01-2023 21:15:59.205580,"(3.5, 4.2, 4.121333333333333)","(2.7, 3.05, 2.9975492957746477)","(5.0, 7.2, 7.032558139534884)","(12.0, 18.5, 17.823529411764707)","(12.0, 15.0, 14.864583333333334)","(17.0, 23.0, 22.2)","(6.0, 8.4, 8.351219512195122)"
11-01-2023 21:16:00.183721,"(3.5, 4.2, 4.135507246376811)","(2.7, 3.0, 2.9929333333333332)","(5.0, 7.2, 7.061538461538461)","(12.0, 18.0, 17.823529411764707)","(12.0, 15.0, 14.864583333333334)","(17.0, 23.0, 22.11111111111111)","(6.0, 8.4, 8.341935483870968)"
11-01-2023 21:16:01.190149,"(3.5, 4.2, 4.126126126126126)","(2.7, 3.0, 2.9886206896551726)","(5.0, 7.2, 7.046913580246914)","(12.0, 18.5, 17.894736842105264)","(12.0, 15.5, 15.461538461538462)","(17.0, 23.0, 22.904761904761905)","(6.0, 8.4, 8.290566037735848)"
11-01-2023 21:16:02.261125,"(3.3, 4.3, 4.20123839009288)","(2.7, 2.9, 2.880744066709429)","(5.0, 7.2, 7.185714285714286)","(12.0, 18.5, 18.933333333333334)","(12.0, 15.5, 15.423076923076923)","(17.0, 23.0, 22.806451612903224)","(6.5, 8.6, 8.466666666666667)"
11-01-2023 21:16:03.331607,"(3.3, 4.2, 4.124444444444444)","(2.7, 2.86, 2.8511627906976744)","(5.0, 7.6, 7.466666666666667)","(12.0, 19.0, 18.666666666666668)","(12.0, 15.5, 16.2)","(17.0, 23.0, 23.071428571428573)","(6.5, 8.6, 8.63103448275862)"
11-01-2023 21:16:04.402737,"(3.3, 4.3, 4.156470588235294)","(2.7, 2.82, 2.819230769230769)","(5.0, 7.6, 7.446666666666667)","(12.0, 19.0, 18.571428571428573)","(12.0, 16.5, 15.678571428571429)","(17.0, 24.0, 23.073170731707318)","(6.5, 8.8, 8.60909090909091)"
