,Sirius Lulu,Little Joe,Charlotte Dream,Winlock Lad,Indigo,Pick Up Gus,Baby Magic,Tara Swift
11-01-2023 15:57:23.674166,"(8.0, 10.5, 10.215625000000001)","(21.0, 34.0, 33.53333333333333)","(3.9, 5.0, 4.869230769230769)","(13.0, 16.5, 16.476190476190474)","(11.0, 14.0, 13.88)","(2.45, 2.78, 2.7536)","(5.0, 6.8, 6.672727272727273)","(51.0, 85.0, 75.43478260869566)"
11-01-2023 15:57:24.836178,"(8.0, 10.5, 10.275)","(21.0, 32.0, 31.375)","(3.9, 5.0, 4.85)","(13.0, 16.5, 16.476190476190474)","(11.0, 14.0, 13.88)","(2.45, 2.78, 2.7752)","(5.0, 6.8, 6.672727272727273)","(51.0, 85.0, 78.33333333333333)"
11-01-2023 15:57:26.107341,"(8.0, 10.5, 10.311538461538461)","(21.0, 32.0, 31.75)","(3.9, 5.0, 4.846153846153846)","(13.0, 16.5, 16.357142857142858)","(11.0, 14.0, 13.875)","(2.45, 2.78, 2.778788522848034)","(5.0, 6.8, 6.672727272727273)","(51.0, 85.0, 75.43478260869566)"
11-01-2023 15:57:27.482522,"(8.0, 10.5, 10.292592592592593)","(21.0, 32.0, 31.75)","(3.9, 4.9, 4.9)","(13.0, 16.5, 16.338709677419356)","(11.0, 14.0, 13.875)","(2.45, 2.78, 2.7600000000000002)","(5.0, 6.8, 6.672727272727273)","(51.0, 85.0, 75.43478260869566)"
11-01-2023 15:57:28.754338,"(8.0, 10.5, 10.292592592592593)","(21.0, 32.0, 31.75)","(3.9, 5.0, 4.947826086956522)","(13.0, 16.5, 16.32758620689655)","(11.0, 14.0, 13.875)","(2.45, 2.8, 2.756153846153846)","(5.0, 6.8, 6.672727272727273)","(51.0, 85.0, 78.33333333333333)"
11-01-2023 15:57:29.856094,"(8.0, 10.5, 10.200000000000001)","(21.0, 32.0, 31.642857142857142)","(3.9, 5.0, 4.929032258064516)","(13.0, 16.5, 16.205882352941178)","(11.0, 14.0, 13.785714285714286)","(2.45, 2.76, 2.755238095238095)","(5.0, 6.8, 6.672727272727273)","(51.0, 85.0, 75.43478260869566)"
11-01-2023 15:57:30.983950,"(8.0, 10.5, 10.200000000000001)","(21.0, 32.0, 31.75)","(3.9, 5.0, 4.929032258064516)","(13.0, 16.5, 16.205882352941178)","(11.0, 14.0, 13.785714285714286)","(2.45, 2.76, 2.7736842105263158)","(5.0, 6.8, 6.67906976744186)","(51.0, 85.0, 75.43478260869566)"
11-01-2023 15:57:32.093882,"(8.0, 10.5, 10.380851063829788)","(21.0, 32.0, 31.75)","(3.9, 5.0, 4.9818181818181815)","(13.0, 16.5, 16.205882352941178)","(11.0, 14.0, 13.785714285714286)","(2.45, 2.78, 2.7733333333333334)","(5.0, 6.8, 6.67906976744186)","(51.0, 85.0, 75.43478260869566)"
11-01-2023 15:57:33.238405,"(8.0, 10.5, 10.257692307692308)","(21.0, 32.0, 31.75)","(3.9, 5.0, 4.948148148148148)","(13.0, 16.5, 16.32758620689655)","(11.0, 14.0, 13.785714285714286)","(2.45, 2.78, 2.7729411764705882)","(5.0, 6.8, 6.67906976744186)","(51.0, 85.0, 78.33333333333333)"
11-01-2023 15:57:34.405930,"(8.0, 10.5, 10.248000000000001)","(21.0, 32.0, 31.72222222222222)","(3.9, 5.0, 4.948148148148148)","(13.0, 16.5, 16.1875)","(11.0, 14.0, 12.709677419354838)","(2.45, 2.78, 2.772)","(5.0, 6.8, 6.702702702702703)","(51.0, 85.0, 73.57142857142857)"
11-01-2023 15:57:35.516633,"(8.0, 10.5, 10.292592592592593)","(21.0, 32.0, 31.72222222222222)","(3.9, 5.0, 4.966666666666667)","(13.0, 16.5, 16.1875)","(11.0, 13.5, 12.944444444444445)","(2.45, 2.78, 2.7787755102040816)","(5.0, 6.8, 6.711111111111111)","(51.0, 85.0, 74.23076923076923)"
11-01-2023 15:57:36.586285,"(8.0, 10.5, 10.266666666666667)","(21.0, 32.0, 31.705882352941178)","(3.9, 5.0, 4.966666666666667)","(13.0, 16.5, 16.38)","(11.0, 13.0, 13.019607843137255)","(2.45, 2.78, 2.776470588235294)","(5.0, 6.8, 6.642857142857142)","(51.0, 85.0, 74.65517241379311)"
11-01-2023 15:57:37.786242,"(8.0, 10.0, 9.857142857142858)","(21.0, 32.0, 31.705882352941178)","(3.9, 5.0, 4.966666666666667)","(13.0, 16.0, 16.12962962962963)","(11.0, 13.5, 12.5625)","(2.45, 2.78, 2.7845161290322578)","(5.0, 6.8, 6.714285714285714)","(51.0, 85.0, 76.66666666666667)"
11-01-2023 15:57:38.995007,"(8.0, 10.0, 9.857142857142858)","(21.0, 32.0, 31.583333333333336)","(3.9, 5.0, 4.966666666666667)","(13.0, 16.5, 16.045454545454547)","(11.0, 13.0, 12.511627906976743)","(2.45, 2.8, 2.781111111111111)","(5.0, 6.8, 6.725)","(51.0, 85.0, 74.65517241379311)"
11-01-2023 15:57:40.205157,"(8.0, 10.0, 9.873684210526315)","(21.0, 32.0, 31.705882352941178)","(3.9, 5.0, 4.8875)","(13.0, 16.5, 16.045454545454547)","(11.0, 13.0, 12.262295081967213)","(2.45, 2.8, 2.7861224489795915)","(5.0, 6.8, 6.963636363636364)","(51.0, 85.0, 74.65517241379311)"
11-01-2023 15:57:41.379125,"(8.0, 10.0, 9.873684210526315)","(21.0, 32.0, 31.705882352941178)","(3.9, 5.0, 4.9037037037037035)","(13.0, 16.5, 16.4)","(11.0, 13.0, 12.482758620689655)","(2.45, 2.8, 2.764705882352941)","(5.0, 7.0, 6.976470588235294)","(51.0, 85.0, 76.66666666666667)"
11-01-2023 15:57:42.656141,"(8.0, 10.0, 9.85)","(21.0, 32.0, 31.583333333333336)","(3.9, 5.0, 4.9071428571428575)","(13.0, 16.5, 15.212765957446809)","(11.0, 13.0, 12.434782608695652)","(2.45, 2.8, 2.793103448275862)","(5.0, 7.0, 6.856)","(51.0, 85.0, 76.66666666666667)"
11-01-2023 15:57:43.833769,"(8.0, 10.0, 9.85)","(21.0, 32.0, 31.583333333333336)","(3.9, 5.0, 4.913333333333333)","(13.0, 15.5, 15.136363636363637)","(11.0, 13.0, 12.32258064516129)","(2.45, 2.82, 2.7611834319526625)","(5.0, 7.0, 6.88)","(51.0, 85.0, 74.65517241379311)"
11-01-2023 15:57:44.883557,"(8.0, 10.0, 9.85)","(21.0, 32.0, 31.705882352941178)","(3.9, 5.0, 4.913333333333333)","(13.0, 15.5, 15.31578947368421)","(11.0, 13.0, 12.454545454545455)","(2.45, 2.84, 2.8)","(5.0, 7.0, 6.88)","(51.0, 85.0, 74.65517241379311)"
11-01-2023 15:57:45.993615,"(8.0, 10.0, 9.866666666666667)","(21.0, 32.0, 31.705882352941178)","(3.9, 5.0, 4.913333333333333)","(13.0, 15.5, 15.428571428571429)","(11.0, 13.0, 12.454545454545455)","(2.45, 2.82, 2.8)","(5.0, 7.0, 6.828571428571428)","(51.0, 85.0, 76.66666666666667)"
11-01-2023 15:57:47.172799,"(8.0, 10.5, 10.18695652173913)","(21.0, 32.0, 31.583333333333336)","(3.9, 5.0, 4.913333333333333)","(13.0, 15.5, 15.428571428571429)","(11.0, 13.0, 12.26923076923077)","(2.45, 2.82, 2.7832923368022704)","(5.0, 7.0, 6.672727272727273)","(51.0, 85.0, 76.66666666666667)"
11-01-2023 15:57:48.384517,"(8.0, 10.5, 10.1)","(21.0, 32.0, 31.583333333333336)","(3.9, 5.0, 4.910344827586207)","(13.0, 15.5, 15.31578947368421)","(11.0, 13.0, 12.26923076923077)","(2.45, 2.84, 2.815478260869565)","(5.0, 6.8, 6.7124999999999995)","(51.0, 85.0, 74.33333333333333)"
11-01-2023 15:57:49.545126,"(8.0, 10.5, 10.1)","(21.0, 32.0, 30.514285714285712)","(3.9, 5.0, 4.910344827586207)","(13.0, 15.5, 14.847826086956522)","(11.0, 13.0, 12.26923076923077)","(2.45, 2.82, 2.818846153846154)","(5.0, 6.8, 6.7124999999999995)","(51.0, 85.0, 73.14814814814815)"
11-01-2023 15:57:50.683651,"(8.0, 10.5, 10.1)","(21.0, 34.0, 31.771428571428572)","(3.9, 5.0, 4.914285714285715)","(13.0, 15.0, 14.775)","(11.0, 13.0, 12.26923076923077)","(2.45, 2.82, 2.813090909090909)","(5.0, 6.8, 6.729411764705882)","(51.0, 85.0, 75.9090909090909)"
11-01-2023 15:57:51.779004,"(8.0, 10.5, 10.1)","(21.0, 34.0, 31.333333333333332)","(3.9, 5.0, 4.914285714285715)","(13.0, 15.0, 14.775)","(11.0, 13.0, 12.26923076923077)","(2.45, 2.82, 2.80958904109589)","(5.0, 6.8, 6.729411764705882)","(51.0, 85.0, 71.36363636363636)"
11-01-2023 15:57:52.910868,"(8.0, 10.5, 10.1)","(21.0, 34.0, 31.176470588235293)","(3.9, 5.0, 4.903225806451613)","(13.0, 15.0, 14.659090909090908)","(11.0, 13.0, 12.23076923076923)","(2.45, 2.82, 2.8073417721518985)","(5.0, 6.8, 6.71)","(51.0, 85.0, 70.88235294117646)"
11-01-2023 15:57:54.040871,"(8.0, 10.5, 10.214285714285714)","(20.0, 34.0, 32.8)","(3.9, 5.0, 4.951612903225806)","(13.0, 15.0, 14.75)","(11.0, 13.0, 12.23076923076923)","(2.45, 2.82, 2.7823653846153844)","(5.0, 6.8, 6.818181818181818)","(51.0, 85.0, 72.2)"
11-01-2023 15:57:55.196575,"(8.0, 10.5, 10.235135135135135)","(20.0, 34.0, 32.8)","(3.9, 5.0, 4.910256410256411)","(13.0, 15.0, 14.857142857142858)","(11.0, 13.0, 12.444444444444445)","(2.45, 2.84, 2.815)","(5.0, 7.0, 6.7894736842105265)","(51.0, 85.0, 70.71428571428571)"
11-01-2023 15:57:56.371880,"(8.0, 10.5, 10.235135135135135)","(20.0, 34.0, 32.56)","(3.9, 5.0, 4.879310344827586)","(13.0, 15.0, 14.857142857142858)","(11.0, 13.0, 12.444444444444445)","(2.45, 2.82, 2.818620689655172)","(5.0, 7.0, 6.593939393939394)","(51.0, 85.0, 66.66666666666667)"
11-01-2023 15:57:57.537483,"(8.0, 10.5, 10.336666666666666)","(20.0, 34.0, 32.8)","(3.9, 5.0, 4.879310344827586)","(13.0, 15.0, 14.64)","(11.0, 13.0, 12.45)","(2.45, 2.82, 2.8178378378378377)","(5.0, 6.8, 6.48)","(51.0, 85.0, 73.94736842105263)"
11-01-2023 15:57:58.738633,"(8.0, 10.5, 10.375)","(20.0, 34.0, 32.92857142857143)","(3.9, 5.0, 4.90566037735849)","(13.0, 15.0, 14.761904761904763)","(11.0, 12.5, 12.283783783783784)","(2.45, 2.82, 2.8194366197183096)","(5.0, 6.6, 6.414814814814815)","(51.0, 85.0, 74.16666666666667)"
11-01-2023 15:57:59.878885,"(8.0, 10.5, 10.441176470588236)","(20.0, 34.0, 32.92857142857143)","(3.9, 5.0, 4.90566037735849)","(13.0, 15.0, 14.319148936170214)","(11.0, 12.5, 12.264705882352942)","(2.45, 2.82, 2.7820309477756284)","(5.0, 6.6, 6.425454545454546)","(51.0, 85.0, 80.41666666666667)"
11-01-2023 15:58:01.122189,"(8.0, 10.5, 10.194444444444445)","(20.0, 34.0, 30.91891891891892)","(3.9, 5.0, 5.013513513513513)","(13.0, 15.0, 14.6)","(11.0, 12.5, 12.241935483870968)","(2.45, 2.84, 2.780859259259259)","(5.0, 6.6, 6.444897959183673)","(51.0, 85.0, 81.12903225806451)"
11-01-2023 15:58:02.322581,"(8.0, 10.5, 10.115384615384615)","(20.0, 34.0, 30.91891891891892)","(3.9, 5.1, 5.013513513513513)","(13.0, 15.0, 14.391304347826086)","(11.0, 12.5, 12.340909090909092)","(2.45, 2.84, 2.7811787819253437)","(5.0, 6.6, 6.404878048780487)","(51.0, 85.0, 79.58333333333333)"
11-01-2023 15:58:03.419681,"(8.0, 10.5, 10.158139534883722)","(20.0, 34.0, 31.5)","(3.9, 5.1, 4.978947368421053)","(13.0, 15.0, 14.391304347826086)","(11.0, 12.5, 12.340909090909092)","(2.45, 2.84, 2.780888450148075)","(5.0, 6.6, 6.364705882352941)","(51.0, 85.0, 80.66666666666667)"
11-01-2023 15:58:04.564261,"(8.0, 10.5, 10.108695652173912)","(20.0, 34.0, 31.36111111111111)","(3.9, 5.1, 4.978947368421053)","(13.0, 15.0, 14.666666666666666)","(11.0, 12.5, 12.25925925925926)","(2.45, 2.84, 2.771304347826087)","(5.0, 6.6, 6.36)","(51.0, 85.0, 82.0)"
11-01-2023 15:58:05.711956,"(8.0, 10.5, 10.14)","(20.0, 34.0, 31.36111111111111)","(3.9, 5.1, 5.0875)","(13.0, 15.0, 14.833333333333334)","(11.0, 13.0, 12.25925925925926)","(2.45, 2.82, 2.785142857142857)","(5.0, 6.6, 6.274074074074075)","(51.0, 85.0, 78.88888888888889)"
11-01-2023 15:58:06.877579,"(8.0, 10.5, 10.14)","(20.0, 34.0, 31.36111111111111)","(3.9, 5.2, 5.1085714285714285)","(13.0, 15.0, 14.245454545454546)","(11.0, 13.0, 12.758333333333333)","(2.45, 2.8, 2.8105263157894735)","(5.0, 6.6, 6.221052631578948)","(51.0, 85.0, 77.96875)"
11-01-2023 15:58:08.045048,"(8.0, 10.5, 10.176470588235293)","(20.0, 34.0, 31.363636363636363)","(3.9, 5.2, 4.933333333333334)","(13.0, 15.5, 14.245454545454546)","(11.0, 13.0, 12.76875)","(2.45, 2.82, 2.780999510044096)","(5.0, 6.6, 6.250909090909091)","(51.0, 85.0, 75.35714285714286)"
11-01-2023 15:58:09.264477,"(8.0, 10.5, 10.288461538461538)","(20.0, 32.0, 30.727272727272727)","(3.9, 5.0, 4.865384615384616)","(13.0, 15.5, 14.55)","(11.0, 13.0, 13.147058823529411)","(2.45, 2.84, 2.772)","(5.0, 6.6, 6.287719298245614)","(51.0, 85.0, 75.45454545454545)"
11-01-2023 15:58:10.487590,"(8.0, 10.5, 10.394736842105264)","(20.0, 34.0, 30.727272727272727)","(3.9, 5.0, 4.840740740740741)","(13.0, 15.5, 14.283018867924529)","(11.0, 13.5, 13.208333333333334)","(2.45, 2.78, 2.8202447381302007)","(5.0, 6.6, 6.284033613445378)","(51.0, 85.0, 75.37037037037037)"
11-01-2023 15:58:11.594449,"(8.0, 11.0, 10.625)","(20.0, 34.0, 31.23076923076923)","(3.9, 5.0, 4.85)","(13.0, 15.5, 14.283018867924529)","(11.0, 13.5, 13.208333333333334)","(2.45, 2.84, 2.7614084507042254)","(5.0, 6.6, 6.290909090909091)","(51.0, 85.0, 75.37037037037037)"
11-01-2023 15:58:12.708137,"(8.0, 11.0, 10.76923076923077)","(20.0, 34.0, 30.5625)","(3.9, 5.0, 4.872727272727273)","(13.0, 15.5, 14.306122448979592)","(11.0, 13.5, 13.208333333333334)","(2.45, 2.82, 2.774736842105263)","(5.0, 6.6, 6.288073394495413)","(51.0, 85.0, 77.97297297297297)"
11-01-2023 15:58:13.741248,"(8.0, 11.0, 10.416666666666666)","(20.0, 34.0, 29.714285714285715)","(3.9, 5.0, 4.872727272727273)","(13.0, 15.5, 14.333333333333334)","(11.0, 13.5, 13.208333333333334)","(2.45, 2.8, 2.7665116279069766)","(5.0, 6.6, 6.28135593220339)","(51.0, 85.0, 78.4375)"
11-01-2023 15:58:14.878811,"(8.0, 11.0, 10.416666666666666)","(21.0, 34.0, 30.11111111111111)","(3.9, 5.0, 4.8707692307692305)","(13.0, 15.5, 14.571428571428571)","(11.0, 13.5, 13.208333333333334)","(2.45, 2.8, 2.774736842105263)","(5.0, 6.6, 6.261261261261262)","(51.0, 85.0, 77.97297297297297)"
11-01-2023 15:58:16.027021,"(8.0, 11.0, 10.569230769230769)","(21.0, 30.0, 29.22222222222222)","(3.9, 5.0, 4.8707692307692305)","(13.0, 15.5, 14.391304347826086)","(11.0, 13.5, 13.31578947368421)","(2.45, 2.8, 2.7825454545454544)","(5.0, 6.6, 6.250450450450451)","(51.0, 85.0, 80.18518518518519)"
11-01-2023 15:58:17.315232,"(8.0, 11.0, 10.621212121212121)","(21.0, 30.0, 29.38888888888889)","(3.9, 5.0, 4.878260869565217)","(13.0, 15.0, 14.391304347826086)","(11.0, 13.5, 13.31578947368421)","(2.45, 2.8, 2.797725118483412)","(5.0, 6.6, 6.2596491228070175)","(51.0, 85.0, 80.18518518518519)"
11-01-2023 15:58:18.579313,"(8.0, 11.0, 10.621212121212121)","(21.0, 30.0, 29.38888888888889)","(3.9, 5.0, 4.873469387755102)","(13.0, 15.0, 13.60344827586207)","(11.0, 13.5, 13.31578947368421)","(2.45, 2.8, 2.812)","(5.0, 6.6, 6.2596491228070175)","(51.0, 85.0, 80.22727272727273)"
11-01-2023 15:58:19.782735,"(8.0, 11.0, 10.68)","(21.0, 30.0, 29.38888888888889)","(3.9, 5.0, 4.908196721311476)","(13.0, 14.0, 13.546875)","(11.0, 13.5, 13.31578947368421)","(2.45, 2.82, 2.807)","(5.0, 6.6, 6.24375)","(51.0, 85.0, 81.48648648648648)"
11-01-2023 15:58:20.951276,"(8.0, 11.0, 10.709302325581396)","(21.0, 30.0, 29.42105263157895)","(3.9, 5.0, 4.908196721311476)","(13.0, 14.0, 13.546875)","(11.0, 13.5, 13.31578947368421)","(2.45, 2.82, 2.805945945945946)","(5.0, 6.4, 6.24375)","(51.0, 85.0, 81.48648648648648)"
11-01-2023 15:58:22.127571,"(8.0, 11.0, 10.709302325581396)","(21.0, 30.0, 29.42105263157895)","(3.9, 5.0, 4.908196721311476)","(13.0, 14.0, 13.615384615384615)","(11.0, 13.5, 13.31578947368421)","(2.45, 2.82, 2.817142857142857)","(5.0, 6.4, 6.252631578947368)","(51.0, 85.0, 81.7741935483871)"
11-01-2023 15:58:23.221050,"(8.0, 11.0, 10.709302325581396)","(21.0, 30.0, 29.38888888888889)","(3.9, 5.0, 4.878260869565217)","(13.0, 14.0, 14.694444444444445)","(11.0, 13.5, 12.75609756097561)","(2.45, 2.82, 2.8158032786885245)","(5.0, 6.4, 6.235714285714286)","(51.0, 85.0, 81.7741935483871)"
11-01-2023 15:58:24.292441,"(8.0, 11.0, 10.709302325581396)","(21.0, 30.0, 29.38888888888889)","(3.8, 5.0, 4.878260869565217)","(12.0, 15.0, 14.609756097560975)","(11.0, 13.0, 12.67741935483871)","(2.45, 2.82, 2.817142857142857)","(5.5, 6.4, 6.235714285714286)","(51.0, 85.0, 81.48648648648648)"
11-01-2023 15:58:25.379522,"(8.0, 11.0, 10.709302325581396)","(21.0, 30.0, 29.42105263157895)","(3.8, 5.0, 4.88)","(12.0, 15.0, 14.444444444444445)","(11.0, 13.0, 12.67741935483871)","(2.45, 2.82, 2.817093425605536)","(5.5, 6.4, 6.237037037037037)","(51.0, 85.0, 81.48648648648648)"
11-01-2023 15:58:26.558571,"(8.0, 11.0, 10.709302325581396)","(21.0, 30.0, 29.38888888888889)","(3.8, 5.0, 4.873469387755102)","(12.0, 15.0, 14.533333333333333)","(11.0, 13.0, 12.67741935483871)","(2.45, 2.82, 2.806875)","(5.5, 6.4, 6.258823529411765)","(51.0, 85.0, 81.7741935483871)"
11-01-2023 15:58:27.811254,"(8.0, 11.0, 10.709302325581396)","(21.0, 30.0, 29.38888888888889)","(3.8, 5.0, 4.911864406779661)","(12.0, 15.0, 14.533333333333333)","(11.0, 13.0, 12.67741935483871)","(2.45, 2.82, 2.817254901960784)","(5.5, 6.4, 6.245454545454546)","(51.0, 85.0, 75.45454545454545)"
11-01-2023 15:58:28.992414,"(8.0, 11.0, 10.743243243243244)","(21.0, 30.0, 29.38888888888889)","(3.8, 5.0, 4.911864406779661)","(12.0, 15.0, 14.444444444444445)","(11.0, 13.0, 12.657142857142857)","(2.45, 2.82, 2.817254901960784)","(5.5, 6.4, 6.218181818181819)","(51.0, 80.0, 75.29411764705883)"
11-01-2023 15:58:30.169162,"(8.0, 11.0, 10.743243243243244)","(21.0, 30.0, 29.541666666666668)","(3.8, 5.0, 4.942857142857143)","(12.0, 15.0, 14.444444444444445)","(11.0, 13.0, 12.657142857142857)","(2.45, 2.82, 2.8024157303370787)","(5.5, 6.4, 6.185714285714286)","(51.0, 80.0, 75.27777777777777)"
11-01-2023 15:58:31.298255,"(8.0, 11.0, 10.743243243243244)","(21.0, 30.0, 29.541666666666668)","(3.8, 5.0, 4.942857142857143)","(12.0, 15.0, 14.592592592592592)","(11.0, 13.0, 12.612903225806452)","(2.45, 2.84, 2.819848484848485)","(5.5, 6.4, 6.155102040816327)","(51.0, 80.0, 75.41666666666667)"
11-01-2023 15:58:32.456411,"(8.0, 11.0, 10.743243243243244)","(21.0, 30.0, 29.541666666666668)","(3.8, 5.0, 5.076666666666666)","(12.0, 15.0, 14.516129032258064)","(11.0, 13.0, 12.612903225806452)","(2.45, 2.82, 2.819848484848485)","(5.5, 6.4, 6.15)","(51.0, 80.0, 75.41666666666667)"
11-01-2023 15:58:33.559029,"(8.0, 11.0, 10.743243243243244)","(21.0, 30.0, 29.5)","(3.8, 5.1, 5.076666666666666)","(12.0, 15.0, 14.516129032258064)","(11.0, 13.0, 12.606060606060606)","(2.45, 2.82, 2.8182417582417583)","(5.5, 6.4, 6.218181818181819)","(51.0, 80.0, 75.41666666666667)"
11-01-2023 15:58:34.759408,"(8.0, 11.0, 10.714285714285714)","(21.0, 30.0, 29.44)","(3.8, 5.2, 5.070833333333334)","(12.0, 15.0, 14.516129032258064)","(11.0, 13.0, 12.606060606060606)","(2.45, 2.82, 2.8182417582417583)","(5.5, 6.4, 6.218181818181819)","(51.0, 80.0, 75.0)"
11-01-2023 15:58:36.045630,"(8.0, 11.0, 10.714285714285714)","(21.0, 30.0, 29.46153846153846)","(3.8, 5.2, 5.070833333333334)","(12.0, 15.0, 14.516129032258064)","(11.0, 13.0, 12.606060606060606)","(2.45, 2.82, 2.7962145110410095)","(5.5, 6.4, 6.218181818181819)","(51.0, 80.0, 74.58333333333333)"
11-01-2023 15:58:37.291843,"(8.0, 11.0, 10.714285714285714)","(21.0, 30.0, 29.428571428571427)","(3.8, 5.2, 5.070833333333334)","(12.0, 15.0, 14.545454545454545)","(11.0, 13.0, 12.606060606060606)","(2.45, 2.8, 2.7956989247311825)","(5.5, 6.4, 6.316666666666667)","(51.0, 80.0, 74.58333333333333)"
11-01-2023 15:58:38.466293,"(8.0, 11.0, 10.714285714285714)","(21.0, 30.0, 29.272727272727273)","(3.8, 5.2, 5.080952380952381)","(12.0, 15.0, 14.545454545454545)","(11.0, 13.0, 12.606060606060606)","(2.45, 2.8, 2.7956989247311825)","(5.5, 6.4, 6.316666666666667)","(51.0, 80.0, 74.58333333333333)"
11-01-2023 15:58:39.650421,"(8.0, 11.0, 10.625)","(21.0, 30.0, 29.272727272727273)","(3.8, 5.2, 5.080952380952381)","(12.0, 15.0, 14.545454545454545)","(11.0, 13.0, 12.606060606060606)","(2.45, 2.8, 2.795729537366548)","(5.5, 6.4, 6.316666666666667)","(51.0, 80.0, 74.58333333333333)"
11-01-2023 15:58:40.884837,"(8.0, 11.0, 10.625)","(21.0, 29.0, 28.705882352941178)","(3.8, 5.2, 5.036842105263158)","(12.0, 15.0, 13.82)","(11.0, 13.0, 12.985294117647058)","(2.45, 2.8, 2.7684615384615383)","(5.5, 6.4, 6.293333333333333)","(51.0, 80.0, 76.875)"
11-01-2023 15:58:42.091524,"(8.0, 11.5, 11.38888888888889)","(21.0, 30.0, 29.714285714285715)","(3.8, 5.2, 5.058333333333334)","(12.0, 15.5, 14.083333333333334)","(11.0, 14.0, 13.227272727272727)","(2.45, 2.78, 2.75)","(5.5, 6.6, 6.481481481481481)","(51.0, 80.0, 76.875)"
11-01-2023 15:58:43.271288,"(8.0, 11.5, 11.06)","(21.0, 32.0, 29.9)","(3.8, 5.2, 5.04)","(12.0, 15.0, 14.052631578947368)","(11.0, 13.5, 12.880952380952381)","(2.45, 2.76, 2.7458823529411767)","(5.5, 6.6, 6.52)","(51.0, 80.0, 76.875)"
11-01-2023 15:58:44.395387,"(8.0, 11.5, 10.924242424242424)","(21.0, 32.0, 29.9)","(3.8, 5.2, 5.04)","(12.0, 15.0, 14.052631578947368)","(11.0, 13.5, 12.863636363636363)","(2.45, 2.76, 2.744)","(5.5, 6.6, 6.52)","(51.0, 80.0, 76.875)"
11-01-2023 15:58:45.526437,"(8.0, 11.5, 10.957142857142857)","(21.0, 32.0, 31.0)","(3.8, 5.2, 5.041176470588235)","(12.0, 15.0, 14.052631578947368)","(11.0, 13.5, 12.863636363636363)","(2.45, 2.76, 2.755778364116095)","(5.5, 6.6, 6.52)","(51.0, 80.0, 76.875)"
11-01-2023 15:58:46.827336,"(8.0, 11.5, 10.957142857142857)","(21.0, 32.0, 31.0)","(3.8, 5.2, 5.041176470588235)","(12.0, 15.0, 14.052631578947368)","(11.0, 13.5, 12.863636363636363)","(2.45, 2.76, 2.755778364116095)","(5.5, 6.6, 6.52)","(51.0, 80.0, 76.15384615384616)"
11-01-2023 15:58:48.077464,"(8.0, 11.5, 10.957142857142857)","(21.0, 32.0, 31.0)","(3.8, 5.2, 5.041176470588235)","(12.0, 15.0, 14.052631578947368)","(11.0, 13.5, 12.863636363636363)","(2.45, 2.76, 2.757355371900826)","(5.5, 6.6, 6.5058823529411764)","(51.0, 80.0, 76.15384615384616)"
11-01-2023 15:58:49.315248,"(8.0, 11.5, 9411.441176470587)","(21.0, 32.0, 9998.5)","(3.8, 5.2, 9998.5)","(12.0, 15.0, 9998.5)","(11.0, 13.5, 9998.5)","(2.45, 2.76, 9998.5)","(5.5, 6.6, 9998.5)","(51.0, 80.0, 9998.5)"
11-01-2023 15:58:50.666300,"(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(5.5, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 15:58:51.777575,"(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(5.5, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 15:58:52.887511,"(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(5.5, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 15:58:54.081406,"(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(5.5, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 15:58:55.281153,"(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(5.5, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 15:58:56.492414,"(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(5.5, 99998, 9998.5)","(51.0, 99998, 9998.5)"
11-01-2023 15:58:57.605169,"(8.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(12.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(5.5, 99998, 9998.5)","(51.0, 99998, 9998.5)"
