,Bellicose,Dinnys A Suspect,Jimmy Neutron,Skilled Artist,Anthropica,Courtingrock,Kaique,Russian Warrior,Stellar
12-01-2023 17:37:07.926769,"(14.0, 19.0, 18.615384615384617)","(17.0, 21.0, 20.273076923076925)","(10.0, 12.0, 11.645)","(21.0, 36.0, 34.93333333333333)","(9.0, 12.0, 11.83)","(71.0, 150.0, 136.66666666666666)","(31.0, 60.0, 59.03225806451613)","(1.26, 1.49, 1.4828832116788322)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:09.203354,"(14.0, 18.5, 18.25)","(17.0, 21.0, 20.205882352941178)","(10.0, 12.0, 11.991071428571429)","(21.0, 36.0, 35.05882352941177)","(9.0, 12.0, 11.779661016949152)","(71.0, 150.0, 140.76923076923077)","(31.0, 60.0, 59.09090909090909)","(1.26, 1.49, 1.4819421487603306)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:10.475912,"(14.0, 18.5, 18.275)","(17.0, 21.0, 20.543478260869566)","(10.0, 12.0, 11.91566265060241)","(21.0, 36.0, 35.05882352941177)","(9.0, 12.0, 11.328947368421053)","(71.0, 150.0, 141.66666666666666)","(31.0, 60.0, 59.09090909090909)","(1.26, 1.49, 1.4898307692307693)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:11.764986,"(14.0, 18.5, 18.275)","(17.0, 21.0, 20.176470588235293)","(10.0, 12.0, 11.909090909090908)","(21.0, 36.0, 35.05882352941177)","(9.0, 11.5, 11.25909090909091)","(71.0, 150.0, 114.0)","(31.0, 60.0, 59.09090909090909)","(1.26, 1.49, 1.4969965277777777)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:12.954650,"(14.0, 18.5, 18.275)","(17.0, 21.0, 20.333333333333332)","(10.0, 12.0, 11.881443298969073)","(21.0, 36.0, 35.30434782608695)","(9.0, 11.5, 11.25462962962963)","(71.0, 120.0, 112.85714285714286)","(31.0, 60.0, 59.16666666666667)","(1.26, 1.5, 1.4862080173347778)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:14.170092,"(14.0, 18.5, 18.275)","(17.0, 21.0, 20.19178082191781)","(10.0, 12.0, 12.456896551724139)","(21.0, 36.0, 35.05882352941177)","(9.0, 11.5, 11.18018018018018)","(71.0, 120.0, 112.85714285714286)","(31.0, 60.0, 59.09090909090909)","(1.26, 1.49, 1.485679012345679)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:15.384542,"(14.0, 18.5, 18.275)","(17.0, 21.0, 20.040816326530614)","(10.0, 12.5, 12.561224489795919)","(21.0, 36.0, 35.05882352941177)","(9.0, 11.5, 11.206611570247935)","(71.0, 120.0, 112.85714285714286)","(31.0, 60.0, 59.0)","(1.26, 1.49, 1.4783296213808463)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:16.608609,"(14.0, 18.5, 18.26086956521739)","(17.0, 21.0, 20.05504587155963)","(10.0, 13.0, 12.57)","(21.0, 36.0, 35.1578947368421)","(9.0, 11.5, 11.18421052631579)","(71.0, 120.0, 112.85714285714286)","(31.0, 60.0, 59.11764705882353)","(1.26, 1.48, 1.47936797752809)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:17.794672,"(14.0, 18.5, 18.26086956521739)","(17.0, 21.0, 20.080357142857142)","(10.0, 13.0, 12.574257425742575)","(21.0, 36.0, 35.2)","(9.0, 11.5, 11.209677419354838)","(71.0, 120.0, 113.75)","(31.0, 60.0, 59.14285714285714)","(1.3, 1.48, 1.4755545774647887)","(101.0, 480.0, 440.0)"
12-01-2023 17:37:19.038718,"(14.0, 18.5, 18.384615384615383)","(17.0, 21.0, 19.96551724137931)","(10.0, 13.0, 12.587209302325581)","(21.0, 36.0, 34.888888888888886)","(9.0, 11.5, 11.20754716981132)","(71.0, 120.0, 114.28571428571429)","(31.0, 60.0, 63.37837837837838)","(1.3, 1.48, 1.472007926023778)","(101.0, 480.0, 456.66666666666663)"
12-01-2023 17:37:20.187297,"(14.0, 18.5, 18.384615384615383)","(17.0, 20.0, 19.96551724137931)","(10.0, 13.0, 12.547244094488189)","(21.0, 38.0, 36.888888888888886)","(9.0, 11.5, 11.594202898550725)","(71.0, 120.0, 117.0)","(31.0, 65.0, 62.33333333333333)","(1.3, 1.48, 1.4671333333333334)","(101.0, 480.0, 456.66666666666663)"
12-01-2023 17:37:21.314702,"(14.0, 19.0, 18.263157894736842)","(17.0, 20.0, 19.991071428571427)","(10.0, 13.5, 13.023622047244094)","(21.0, 38.0, 36.888888888888886)","(9.0, 12.0, 11.586666666666666)","(71.0, 120.0, 117.0)","(31.0, 65.0, 62.735849056603776)","(1.3, 1.47, 1.46398891966759)","(101.0, 480.0, 456.66666666666663)"
12-01-2023 17:37:22.532859,"(14.0, 19.0, 18.232558139534884)","(17.0, 21.0, 20.372093023255815)","(10.0, 13.5, 13.016)","(21.0, 38.0, 36.888888888888886)","(9.0, 12.0, 11.592105263157896)","(71.0, 120.0, 117.27272727272727)","(31.0, 65.0, 62.5)","(1.3, 1.47, 1.4654343434343433)","(101.0, 480.0, 456.66666666666663)"
12-01-2023 17:37:23.730727,"(14.0, 19.0, 18.25)","(17.0, 21.0, 20.027272727272727)","(10.0, 13.5, 13.170731707317072)","(21.0, 38.0, 36.888888888888886)","(9.0, 12.0, 11.570707070707071)","(71.0, 120.0, 117.27272727272727)","(31.0, 65.0, 57.5)","(1.28, 1.47, 1.4593785310734464)","(101.0, 480.0, 456.66666666666663)"
12-01-2023 17:37:24.962318,"(14.0, 19.0, 18.23404255319149)","(17.0, 21.0, 20.027272727272727)","(10.0, 13.5, 13.170731707317072)","(21.0, 38.0, 37.2)","(9.0, 12.0, 11.544943820224718)","(71.0, 120.0, 117.5)","(31.0, 65.0, 58.888888888888886)","(1.28, 1.46, 1.4593503937007875)","(101.0, 480.0, 456.66666666666663)"
12-01-2023 17:37:26.061398,"(14.0, 19.0, 18.28)","(17.0, 21.0, 20.049180327868854)","(10.0, 13.5, 13.181102362204724)","(21.0, 38.0, 37.2)","(9.0, 12.0, 11.542553191489361)","(71.0, 120.0, 117.5)","(31.0, 65.0, 61.76470588235294)","(1.28, 1.46, 1.4584586466165412)","(101.0, 480.0, 433.3333333333333)"
12-01-2023 17:37:27.153764,"(14.0, 18.5, 18.266666666666666)","(17.0, 21.0, 20.045801526717558)","(10.0, 14.0, 13.67816091954023)","(21.0, 38.0, 37.2)","(9.0, 12.0, 11.535714285714286)","(71.0, 120.0, 117.5)","(31.0, 65.0, 61.51785714285714)","(1.28, 1.46, 1.4563546798029556)","(101.0, 480.0, 433.3333333333333)"
12-01-2023 17:37:28.402941,"(14.0, 18.5, 18.363636363636363)","(17.0, 21.0, 20.007407407407406)","(10.0, 15.0, 14.257575757575758)","(21.0, 38.0, 37.2)","(9.0, 12.0, 11.48768472906404)","(71.0, 120.0, 116.92307692307692)","(31.0, 65.0, 61.51785714285714)","(1.28, 1.46, 1.45645)","(101.0, 480.0, 433.3333333333333)"
12-01-2023 17:37:29.587752,"(14.0, 18.5, 18.35)","(17.0, 21.0, 20.057142857142857)","(10.0, 15.0, 14.277777777777779)","(21.0, 38.0, 37.2)","(9.0, 12.0, 11.497584541062801)","(71.0, 120.0, 173.0)","(31.0, 65.0, 61.51785714285714)","(1.28, 1.46, 1.4579639175257733)","(101.0, 480.0, 433.3333333333333)"
12-01-2023 17:37:30.812783,"(14.0, 19.0, 18.18918918918919)","(17.0, 20.0, 19.991935483870968)","(10.0, 14.5, 14.333333333333334)","(21.0, 38.0, 37.2)","(9.0, 12.0, 11.48768472906404)","(71.0, 180.0, 140.0)","(31.0, 65.0, 56.42857142857143)","(1.28, 1.46, 1.4576737967914437)","(101.0, 480.0, 433.3333333333333)"
12-01-2023 17:37:31.937022,"(14.0, 19.0, 18.142857142857142)","(17.0, 20.0, 19.991935483870968)","(10.0, 14.5, 14.294117647058824)","(21.0, 38.0, 37.2)","(9.0, 12.0, 11.48768472906404)","(71.0, 180.0, 140.0)","(31.0, 65.0, 56.25)","(1.28, 1.46, 1.4567977528089888)","(101.0, 480.0, 433.3333333333333)"
12-01-2023 17:37:33.087315,"(14.0, 19.0, 18.142857142857142)","(17.0, 20.0, 19.991803278688526)","(10.0, 14.5, 14.294117647058824)","(21.0, 38.0, 37.2)","(9.0, 11.5, 11.478632478632479)","(71.0, 140.0, 137.0)","(31.0, 65.0, 56.76470588235294)","(1.28, 1.46, 1.4570189701897018)","(101.0, 480.0, 433.3333333333333)"
12-01-2023 17:37:34.246438,"(14.0, 19.0, 18.2)","(17.0, 20.0, 19.9921875)","(10.0, 14.5, 14.294117647058824)","(21.0, 38.0, 37.09090909090909)","(9.0, 11.5, 11.541062801932368)","(71.0, 140.0, 137.0)","(31.0, 65.0, 58.333333333333336)","(1.28, 1.46, 1.4570289855072462)","(101.0, 480.0, 468.1818181818182)"
12-01-2023 17:37:35.459261,"(14.0, 18.5, 18.147058823529413)","(17.0, 20.0, 19.9921875)","(10.0, 14.5, 14.294117647058824)","(21.0, 38.0, 36.75)","(9.0, 12.0, 11.530805687203792)","(71.0, 140.0, 137.69230769230768)","(31.0, 65.0, 59.166666666666664)","(1.28, 1.46, 1.4614285714285713)","(101.0, 480.0, 468.1818181818182)"
12-01-2023 17:37:36.655794,"(14.0, 18.5, 18.147058823529413)","(17.0, 20.0, 19.9921875)","(10.0, 14.5, 14.446428571428571)","(21.0, 38.0, 35.111111111111114)","(9.0, 12.0, 11.626923076923077)","(71.0, 140.0, 141.42857142857144)","(31.0, 65.0, 59.166666666666664)","(1.28, 1.47, 1.4471142520612486)","(101.0, 480.0, 467.0)"
12-01-2023 17:37:37.908528,"(14.0, 18.5, 18.25)","(17.0, 21.0, 20.0)","(10.0, 14.5, 14.446428571428571)","(21.0, 38.0, 35.111111111111114)","(9.0, 12.0, 11.626923076923077)","(71.0, 150.0, 141.42857142857144)","(31.0, 65.0, 59.166666666666664)","(1.28, 1.45, 1.4398958333333334)","(101.0, 480.0, 470.7142857142857)"
12-01-2023 17:37:39.154394,"(14.0, 18.5, 18.357142857142858)","(17.0, 21.0, 20.073529411764707)","(10.0, 15.0, 14.525)","(21.0, 38.0, 35.09090909090909)","(9.0, 12.0, 11.69811320754717)","(71.0, 140.0, 134.0)","(31.0, 65.0, 59.166666666666664)","(1.28, 1.44, 1.439876712328767)","(101.0, 480.0, 470.7142857142857)"
12-01-2023 17:37:40.418538,"(14.0, 18.5, 18.4)","(17.0, 21.0, 20.073529411764707)","(10.0, 15.0, 14.549019607843137)","(21.0, 38.0, 35.44)","(9.0, 12.0, 11.719298245614034)","(71.0, 140.0, 135.0)","(31.0, 65.0, 59.61538461538461)","(1.28, 1.44, 1.4398883374689826)","(101.0, 480.0, 470.7142857142857)"
12-01-2023 17:37:41.646689,"(14.0, 18.5, 18.44736842105263)","(17.0, 21.0, 20.1203007518797)","(10.0, 15.0, 14.604395604395604)","(21.0, 38.0, 35.8)","(9.0, 12.0, 11.719298245614034)","(71.0, 140.0, 131.42857142857142)","(31.0, 65.0, 59.81481481481482)","(1.28, 1.44, 1.439936788874842)","(101.0, 480.0, 470.7142857142857)"
12-01-2023 17:37:42.909238,"(14.0, 18.5, 18.44736842105263)","(17.0, 21.0, 20.1203007518797)","(10.0, 15.0, 14.412087912087912)","(21.0, 36.0, 35.77777777777778)","(9.0, 12.0, 11.69548872180451)","(71.0, 140.0, 125.0)","(31.0, 65.0, 59.61538461538461)","(1.28, 1.44, 1.4409245742092456)","(101.0, 480.0, 470.7142857142857)"
12-01-2023 17:37:44.270488,"(14.0, 18.5, 18.184782608695652)","(17.0, 21.0, 20.797619047619047)","(10.0, 14.5, 14.5)","(21.0, 36.0, 35.77777777777778)","(9.0, 12.0, 11.732142857142858)","(71.0, 140.0, 125.0)","(31.0, 65.0, 59.61538461538461)","(1.28, 1.45, 1.4432181818181817)","(101.0, 480.0, 468.1818181818182)"
12-01-2023 17:37:45.547720,"(14.0, 18.5, 18.152173913043477)","(17.0, 21.0, 20.55263157894737)","(10.0, 15.0, 14.474683544303797)","(21.0, 36.0, 35.77777777777778)","(9.0, 12.0, 11.742753623188406)","(71.0, 140.0, 125.0)","(31.0, 65.0, 59.285714285714285)","(1.28, 1.45, 1.4413856812933026)","(101.0, 480.0, 470.7142857142857)"
12-01-2023 17:37:46.775371,"(14.0, 18.5, 18.152173913043477)","(17.0, 21.0, 20.55263157894737)","(10.0, 14.5, 14.452941176470588)","(21.0, 36.0, 35.38461538461539)","(9.0, 12.0, 11.751724137931035)","(71.0, 140.0, 114.44444444444444)","(31.0, 60.0, 58.8235294117647)","(1.28, 1.45, 1.4418201754385964)","(101.0, 480.0, 442.8571428571429)"
12-01-2023 17:37:47.974701,"(14.0, 18.5, 18.25438596491228)","(17.0, 21.0, 20.458333333333332)","(10.0, 14.5, 14.36697247706422)","(21.0, 38.0, 37.69230769230769)","(9.0, 12.0, 11.751724137931035)","(71.0, 130.0, 114.44444444444444)","(31.0, 60.0, 59.57142857142857)","(1.28, 1.45, 1.4422129436325677)","(101.0, 450.0, 440.90909090909093)"
12-01-2023 17:37:49.138634,"(14.0, 18.5, 18.274193548387096)","(17.0, 21.0, 20.57377049180328)","(10.0, 14.5, 14.336134453781513)","(21.0, 38.0, 37.5)","(9.0, 12.0, 11.766233766233766)","(71.0, 130.0, 116.66666666666667)","(31.0, 60.0, 59.516129032258064)","(1.28, 1.45, 1.4426429980276134)","(101.0, 450.0, 440.90909090909093)"
12-01-2023 17:37:50.300178,"(14.0, 18.5, 18.102564102564102)","(17.0, 21.0, 20.58730158730159)","(10.0, 14.5, 14.083333333333334)","(21.0, 38.0, 37.241379310344826)","(9.0, 12.0, 11.76923076923077)","(71.0, 130.0, 116.66666666666667)","(31.0, 60.0, 59.516129032258064)","(1.28, 1.45, 1.4427680311890838)","(101.0, 450.0, 436.6666666666667)"
12-01-2023 17:37:51.517209,"(15.0, 18.5, 18.092105263157894)","(17.0, 21.0, 20.763636363636362)","(11.0, 14.5, 14.301369863013699)","(21.0, 40.0, 37.2)","(10.0, 12.0, 11.76923076923077)","(71.0, 130.0, 116.66666666666667)","(41.0, 60.0, 59.516129032258064)","(1.3, 1.45, 1.4420842105263156)","(101.0, 450.0, 442.8571428571429)"
12-01-2023 17:37:52.716033,"(15.0, 18.5, 18.07608695652174)","(17.0, 21.0, 20.763636363636362)","(11.0, 14.5, 14.102739726027398)","(21.0, 40.0, 37.5)","(10.0, 12.0, 11.767857142857142)","(71.0, 130.0, 118.57142857142857)","(41.0, 60.0, 59.54545454545455)","(1.3, 1.45, 1.442449799196787)","(101.0, 450.0, 438.2352941176471)"
12-01-2023 17:37:53.922381,"(15.0, 18.5, 17.72680412371134)","(17.0, 21.0, 20.766355140186917)","(11.0, 14.5, 14.082781456953642)","(21.0, 38.0, 37.6)","(10.0, 12.0, 11.751908396946565)","(71.0, 130.0, 116.66666666666667)","(41.0, 60.0, 59.54545454545455)","(1.3, 1.45, 1.443011152416357)","(101.0, 450.0, 434.61538461538464)"
12-01-2023 17:37:55.042560,"(15.0, 18.0, 17.886363636363637)","(17.0, 21.0, 20.766355140186917)","(11.0, 14.5, 14.082781456953642)","(21.0, 40.0, 37.666666666666664)","(10.0, 12.0, 11.781954887218046)","(71.0, 120.0, 117.5)","(41.0, 60.0, 59.54545454545455)","(1.3, 1.45, 1.443457711442786)","(101.0, 450.0, 438.2352941176471)"
12-01-2023 17:37:56.231382,"(15.0, 18.0, 17.723684210526315)","(17.0, 21.0, 20.766355140186917)","(11.0, 14.5, 14.120481927710843)","(21.0, 40.0, 37.666666666666664)","(10.0, 12.0, 11.802721088435375)","(71.0, 120.0, 117.5)","(41.0, 60.0, 59.60526315789474)","(1.3, 1.45, 1.4448228346456693)","(101.0, 450.0, 441.66666666666663)"
12-01-2023 17:37:57.473498,"(15.0, 18.0, 17.594594594594593)","(17.0, 21.0, 20.814814814814813)","(11.0, 14.5, 13.904411764705882)","(26.0, 40.0, 38.2)","(10.0, 12.0, 11.83695652173913)","(71.0, 120.0, 118.33333333333333)","(41.0, 60.0, 59.88095238095238)","(1.3, 1.45, 1.4445967741935484)","(101.0, 460.0, 441.66666666666663)"
12-01-2023 17:37:58.714240,"(15.0, 18.0, 17.72826086956522)","(17.0, 21.0, 20.84251968503937)","(11.0, 14.0, 13.904411764705882)","(26.0, 40.0, 38.666666666666664)","(10.0, 12.0, 11.788461538461538)","(71.0, 120.0, 119.0909090909091)","(41.0, 60.0, 64.72222222222223)","(1.3, 1.45, 1.4436049723756905)","(101.0, 460.0, 441.66666666666663)"
12-01-2023 17:37:59.956656,"(15.0, 18.0, 17.533333333333335)","(17.0, 21.0, 20.85)","(11.0, 14.5, 14.109375)","(26.0, 40.0, 38.22222222222222)","(10.0, 12.0, 11.810344827586206)","(71.0, 120.0, 119.0909090909091)","(41.0, 65.0, 59.86486486486486)","(1.3, 1.45, 1.4391749174917492)","(101.0, 460.0, 441.66666666666663)"
12-01-2023 17:38:01.202159,"(15.0, 18.0, 17.59090909090909)","(17.0, 22.0, 21.352941176470587)","(11.0, 14.5, 14.392592592592592)","(26.0, 40.0, 37.36363636363637)","(10.0, 12.0, 11.911764705882353)","(71.0, 120.0, 111.25)","(41.0, 60.0, 59.18604651162791)","(1.3, 1.44, 1.4429088050314465)","(101.0, 460.0, 418.1818181818182)"
12-01-2023 17:38:02.669626,"(15.0, 18.0, 17.928571428571427)","(17.0, 21.0, 20.425)","(11.0, 14.5, 14.597222222222221)","(26.0, 38.0, 38.588235294117645)","(10.0, 12.0, 12.080808080808081)","(71.0, 120.0, 110.58823529411765)","(41.0, 60.0, 59.705882352941174)","(1.3, 1.45, 1.4339950980392155)","(101.0, 450.0, 421.42857142857144)"
12-01-2023 17:38:04.198233,"(15.0, 18.0, 17.962962962962962)","(17.0, 22.0, 20.48854961832061)","(11.0, 15.0, 14.723076923076924)","(26.0, 40.0, 39.0)","(10.0, 12.5, 11.996969696969696)","(71.0, 120.0, 110.47619047619048)","(41.0, 60.0, 59.76744186046511)","(1.3, 1.44, 1.4346607142857142)","(101.0, 450.0, 422.72727272727275)"
12-01-2023 17:38:05.615585,"(15.0, 18.0, 17.962962962962962)","(17.0, 22.0, 20.64814814814815)","(11.0, 15.0, 14.822033898305085)","(26.0, 40.0, 37.07692307692308)","(10.0, 12.5, 12.022988505747126)","(71.0, 120.0, 107.58620689655173)","(41.0, 60.0, 58.7)","(1.3, 1.44, 1.43478431372549)","(101.0, 450.0, 422.72727272727275)"
12-01-2023 17:38:07.070012,"(15.0, 18.0, 17.954545454545453)","(17.0, 21.0, 20.857142857142858)","(11.0, 15.0, 14.85344827586207)","(26.0, 38.0, 37.07692307692308)","(10.0, 12.5, 12.022988505747126)","(71.0, 120.0, 108.75)","(41.0, 60.0, 58.72549019607843)","(1.3, 1.44, 1.4346178686759956)","(101.0, 450.0, 425.0)"
12-01-2023 17:38:08.393759,"(15.0, 18.0, 17.954545454545453)","(17.0, 21.0, 20.857142857142858)","(11.0, 15.0, 14.675)","(26.0, 38.0, 37.07692307692308)","(10.0, 12.5, 12.144859813084112)","(71.0, 120.0, 108.75)","(41.0, 60.0, 58.36734693877551)","(1.3, 1.44, 1.4319101123595506)","(101.0, 450.0, 425.0)"
12-01-2023 17:38:09.698065,"(15.0, 18.0, 17.944444444444443)","(17.0, 22.0, 21.298804780876495)","(11.0, 15.0, 14.634615384615385)","(26.0, 38.0, 37.07692307692308)","(10.0, 12.5, 12.144859813084112)","(71.0, 120.0, 108.38709677419355)","(41.0, 60.0, 58.36734693877551)","(1.3, 1.44, 1.4319101123595506)","(101.0, 450.0, 425.0)"
12-01-2023 17:38:10.872061,"(15.0, 18.0, 17.944444444444443)","(17.0, 22.0, 21.298804780876495)","(11.0, 15.0, 14.659090909090908)","(26.0, 38.0, 37.07692307692308)","(10.0, 12.5, 12.127450980392156)","(71.0, 120.0, 110.0)","(41.0, 60.0, 58.51063829787234)","(1.3, 1.44, 1.4325176056338027)","(101.0, 450.0, 473.1578947368421)"
12-01-2023 17:38:12.036513,"(15.0, 18.0, 17.944444444444443)","(17.0, 22.0, 21.473053892215567)","(11.0, 15.0, 14.488636363636363)","(26.0, 38.0, 37.172413793103445)","(10.0, 12.5, 12.18)","(71.0, 120.0, 110.37037037037037)","(41.0, 60.0, 58.541666666666664)","(1.3, 1.44, 1.4333385579937303)","(101.0, 480.0, 473.1578947368421)"
12-01-2023 17:38:13.282154,"(15.0, 18.0, 17.958333333333332)","(17.0, 22.0, 21.473053892215567)","(11.0, 14.5, 14.272151898734178)","(26.0, 38.0, 37.214285714285715)","(10.0, 12.5, 12.171875)","(71.0, 120.0, 110.37037037037037)","(41.0, 60.0, 58.40909090909091)","(1.3, 1.44, 1.4336349924585219)","(101.0, 480.0, 473.1578947368421)"
12-01-2023 17:38:14.594529,"(15.0, 18.5, 18.8130081300813)","(17.0, 22.0, 21.480825958702066)","(11.0, 15.0, 14.544303797468354)","(26.0, 38.0, 37.214285714285715)","(10.0, 12.5, 12.171875)","(71.0, 120.0, 110.37037037037037)","(41.0, 60.0, 58.57142857142857)","(1.3, 1.44, 1.4319920713577798)","(101.0, 480.0, 473.1578947368421)"
12-01-2023 17:38:15.792677,"(15.0, 19.0, 18.805084745762713)","(17.0, 22.0, 21.480825958702066)","(11.0, 15.0, 14.544303797468354)","(26.0, 38.0, 37.416666666666664)","(10.0, 12.5, 12.261904761904763)","(71.0, 120.0, 111.2)","(41.0, 60.0, 58.80434782608695)","(1.3, 1.44, 1.423393501805054)","(101.0, 480.0, 473.1578947368421)"
12-01-2023 17:38:16.925471,"(15.0, 19.5, 19.104166666666668)","(17.0, 22.0, 21.509375)","(11.0, 15.0, 14.640625)","(21.0, 38.0, 37.904761904761905)","(10.0, 12.5, 12.261904761904763)","(71.0, 120.0, 111.2)","(41.0, 60.0, 58.9)","(1.3, 1.43, 1.4207822808671065)","(101.0, 480.0, 473.1578947368421)"
12-01-2023 17:38:18.140115,"(15.0, 19.5, 19.052083333333332)","(17.0, 23.0, 22.514285714285712)","(11.0, 15.0, 14.557692307692308)","(21.0, 38.0, 38.46153846153846)","(10.0, 12.5, 12.41875)","(71.0, 120.0, 114.73684210526315)","(41.0, 60.0, 59.148936170212764)","(1.3, 1.43, 1.4147131147540983)","(101.0, 480.0, 473.1578947368421)"
12-01-2023 17:38:19.394953,"(15.0, 19.5, 19.0625)","(17.0, 23.0, 22.782608695652172)","(11.0, 15.0, 14.74)","(21.0, 40.0, 38.53658536585366)","(10.0, 12.5, 12.477099236641221)","(71.0, 120.0, 115.23809523809524)","(41.0, 60.0, 59.2)","(1.3, 1.42, 1.4130641821946168)","(101.0, 480.0, 478.5)"
12-01-2023 17:38:20.640275,"(15.0, 19.5, 19.05128205128205)","(17.0, 22.0, 21.831632653061224)","(11.0, 15.0, 15.318181818181818)","(21.0, 40.0, 38.36363636363637)","(10.0, 13.0, 12.664772727272727)","(71.0, 120.0, 120.0)","(41.0, 60.0, 65.47619047619048)","(1.28, 1.42, 1.402700296735905)","(101.0, 480.0, 488.0)"
12-01-2023 17:38:21.880150,"(15.0, 19.0, 18.568181818181817)","(17.0, 24.0, 22.625)","(11.0, 15.5, 15.275862068965518)","(21.0, 42.0, 38.5)","(10.0, 13.0, 12.597014925373134)","(71.0, 130.0, 111.66666666666667)","(41.0, 70.0, 64.38775510204081)","(1.28, 1.41, 1.3978954607977991)","(101.0, 490.0, 488.0)"
12-01-2023 17:38:23.071488,"(15.0, 19.0, 18.514705882352942)","(17.0, 24.0, 22.933333333333334)","(11.0, 16.0, 15.416666666666666)","(21.0, 42.0, 38.5)","(10.0, 13.0, 12.680722891566266)","(71.0, 130.0, 111.66666666666667)","(41.0, 65.0, 64.0)","(1.28, 1.41, 1.3965151515151515)","(101.0, 490.0, 488.0)"
12-01-2023 17:38:24.226130,"(15.0, 19.5, 19.352272727272727)","(17.0, 24.0, 22.584415584415584)","(11.0, 16.0, 15.3)","(21.0, 42.0, 38.44444444444444)","(10.0, 13.0, 12.6875)","(71.0, 130.0, 111.66666666666667)","(41.0, 65.0, 64.39393939393939)","(1.28, 1.4, 1.3952341597796143)","(101.0, 490.0, 488.0)"
12-01-2023 17:38:25.339828,"(15.0, 19.5, 19.215686274509803)","(17.0, 24.0, 22.592105263157894)","(11.0, 16.0, 15.319148936170214)","(21.0, 42.0, 38.36363636363637)","(10.0, 13.0, 12.78)","(71.0, 130.0, 112.0)","(41.0, 65.0, 66.625)","(1.28, 1.4, 1.394513981358189)","(101.0, 490.0, 623.4782608695652)"
12-01-2023 17:38:26.531666,"(15.0, 19.5, 19.21875)","(17.0, 24.0, 22.587412587412587)","(11.0, 16.0, 15.763157894736842)","(21.0, 42.0, 38.5)","(10.0, 13.0, 12.71774193548387)","(71.0, 130.0, 112.0)","(41.0, 70.0, 66.07142857142857)","(1.26, 1.4, 1.3930745341614905)","(101.0, 660.0, 623.4782608695652)"
12-01-2023 17:38:27.709234,"(15.0, 19.5, 19.21875)","(17.0, 24.0, 22.688524590163933)","(11.0, 16.0, 15.891891891891891)","(21.0, 40.0, 38.5)","(10.0, 13.0, 12.721590909090908)","(71.0, 130.0, 112.0)","(41.0, 70.0, 66.20689655172414)","(1.26, 1.4, 1.4003142857142856)","(101.0, 660.0, 625.0)"
12-01-2023 17:38:28.743854,"(15.0, 19.5, 19.267241379310345)","(17.0, 23.0, 22.71641791044776)","(11.0, 16.0, 15.891891891891891)","(21.0, 40.0, 38.25)","(10.0, 13.0, 12.715116279069768)","(71.0, 130.0, 113.63636363636364)","(41.0, 70.0, 66.20689655172414)","(1.26, 1.41, 1.404749620637329)","(101.0, 660.0, 625.0)"
12-01-2023 17:38:29.929246,"(15.0, 19.5, 19.232758620689655)","(17.0, 23.0, 22.66)","(11.0, 16.0, 15.903846153846153)","(21.0, 40.0, 38.8235294117647)","(10.0, 13.0, 12.796875)","(71.0, 130.0, 117.6923076923077)","(41.0, 70.0, 64.95049504950495)","(1.26, 1.41, 1.398814531548757)","(101.0, 660.0, 631.8181818181819)"
12-01-2023 17:38:31.119637,"(15.0, 19.5, 19.088607594936708)","(17.0, 23.0, 22.66)","(11.0, 16.0, 15.875)","(21.0, 40.0, 39.27272727272727)","(10.0, 13.0, 12.844444444444445)","(71.0, 130.0, 121.66666666666667)","(41.0, 70.0, 60.810810810810814)","(1.26, 1.4, 1.4042857142857141)","(101.0, 650.0, 631.8181818181819)"
12-01-2023 17:38:32.359252,"(15.0, 19.0, 18.615384615384617)","(17.0, 23.0, 22.694915254237287)","(11.0, 16.0, 15.925531914893616)","(21.0, 40.0, 39.42857142857143)","(10.0, 13.0, 12.78125)","(71.0, 130.0, 121.66666666666667)","(41.0, 70.0, 61.707317073170735)","(1.26, 1.41, 1.4040841248303935)","(101.0, 650.0, 621.4285714285714)"
