,Our Roys Dream,Point Oh Five,Rainbow Jet,Zoemagic,Balboa Shannon,Sir Macador Nz,Mythos,Brie,Montana Nights
05-01-2023 14:19:45.227504,"(4.2, 4.6, 4.48169014084507)","(1.75, 2.08, 1.986896551724138)","(9.0, 19.0, 16.5)","(5.0, 8.2, 7.622222222222222)","(26.0, 55.0, 47.5)","(31.0, 99999, 99990)","(26.0, 130.0, 100.0)","(31.0, 55.0, 47.06666666666666)","(31.0, 95.0, 88.57142857142857)"
05-01-2023 14:19:46.818703,"(4.0, 4.6, 4.472222222222222)","(1.75, 2.08, 1.9203030303030302)","(10.0, 19.0, 17.46153846153846)","(5.0, 8.2, 7.8)","(26.0, 55.0, 47.5)","(31.0, 99999, 99990)","(26.0, 120.0, 100.9090909090909)","(31.0, 55.0, 47.06666666666666)","(31.0, 95.0, 88.57142857142857)"
05-01-2023 14:19:48.384236,"(4.0, 4.6, 4.476470588235294)","(1.75, 2.08, 2.0075)","(10.0, 19.0, 17.333333333333332)","(5.0, 8.0, 7.636363636363637)","(26.0, 55.0, 50.875)","(31.0, 99999, 99990)","(26.0, 110.0, 109.0909090909091)","(31.0, 55.0, 47.06666666666666)","(31.0, 95.0, 88.57142857142857)"
05-01-2023 14:19:49.930605,"(4.0, 4.6, 4.476470588235294)","(1.75, 2.08, 2.0075)","(10.0, 19.0, 17.333333333333332)","(5.0, 8.0, 7.65)","(26.0, 55.0, 50.875)","(31.0, 99999, 99990)","(26.0, 120.0, 110.0)","(31.0, 55.0, 47.06666666666666)","(31.0, 95.0, 88.57142857142857)"
05-01-2023 14:19:51.692775,"(4.0, 4.6, 4.466666666666667)","(1.75, 2.08, 1.966046511627907)","(10.0, 19.0, 17.26923076923077)","(5.5, 7.8, 7.68)","(31.0, 55.0, 50.111111111111114)","(31.0, 99999, 99990)","(31.0, 120.0, 88.57142857142857)","(31.0, 55.0, 47.06666666666666)","(41.0, 95.0, 75.0)"
05-01-2023 14:19:53.529257,"(3.9, 4.6, 4.455263157894737)","(1.7, 2.08, 2.03375)","(10.0, 19.0, 17.26923076923077)","(5.5, 7.8, 7.636363636363637)","(31.0, 55.0, 50.416666666666664)","(31.0, 99999, 99990)","(31.0, 100.0, 80.83333333333334)","(31.0, 55.0, 46.5)","(41.0, 95.0, 70.0)"
05-01-2023 14:19:55.059505,"(3.9, 4.6, 4.422580645161291)","(1.7, 2.14, 2.0975)","(10.0, 19.0, 16.96153846153846)","(5.5, 7.8, 8.044444444444444)","(31.0, 55.0, 45.833333333333336)","(31.0, 99999, 99990)","(31.0, 85.0, 80.83333333333334)","(31.0, 55.0, 45.93333333333334)","(41.0, 80.0, 70.0)"
05-01-2023 14:19:56.593377,"(3.9, 4.6, 4.320353982300885)","(1.7, 2.02, 1.988888888888889)","(10.0, 18.5, 14.666666666666666)","(5.5, 8.4, 8.114285714285714)","(31.0, 55.0, 45.833333333333336)","(31.0, 99999, 99990)","(31.0, 85.0, 80.83333333333334)","(31.0, 55.0, 45.93333333333334)","(41.0, 80.0, 67.5)"
05-01-2023 14:19:58.132515,"(3.9, 4.5, 4.322222222222222)","(1.7, 1.99, 2.0514285714285716)","(10.0, 18.0, 16.0)","(5.5, 8.4, 8.015384615384615)","(31.0, 55.0, 49.583333333333336)","(31.0, 99999, 99990)","(31.0, 85.0, 76.66666666666667)","(31.0, 55.0, 40.074074074074076)","(41.0, 80.0, 67.5)"
05-01-2023 14:19:59.581490,"(3.9, 4.5, 4.322222222222222)","(1.7, 2.12, 1.976)","(10.0, 17.0, 16.857142857142858)","(5.5, 8.2, 8.4)","(31.0, 55.0, 45.833333333333336)","(31.0, 99999, 99990)","(31.0, 80.0, 77.85714285714286)","(31.0, 46.0, 39.53846153846154)","(41.0, 80.0, 63.57142857142857)"
05-01-2023 14:20:01.179824,"(3.9, 4.4, 4.21)","(1.7, 2.0, 2.066666666666667)","(10.0, 17.5, 16.166666666666668)","(5.5, 9.0, 8.181818181818182)","(31.0, 55.0, 46.2)","(31.0, 99999, 99990)","(31.0, 85.0, 77.85714285714286)","(31.0, 46.0, 40.666666666666664)","(41.0, 85.0, 63.57142857142857)"
05-01-2023 14:20:02.638012,"(3.9, 4.4, 4.21)","(1.7, 2.12, 2.1)","(10.0, 17.5, 17.083333333333332)","(5.5, 9.0, 8.4)","(31.0, 55.0, 49.5)","(31.0, 99999, 99990)","(31.0, 85.0, 71.66666666666667)","(31.0, 42.0, 39.6)","(41.0, 85.0, 75.83333333333334)"
05-01-2023 14:20:04.356467,"(3.9, 4.4, 4.1931034482758625)","(1.7, 2.12, 2.092)","(10.0, 18.0, 17.083333333333332)","(5.5, 8.8, 8.4)","(31.0, 55.0, 49.5)","(31.0, 99999, 99990)","(31.0, 85.0, 70.0)","(31.0, 42.0, 39.6)","(41.0, 80.0, 57.5)"
05-01-2023 14:20:05.932798,"(3.9, 4.1, 3.8499999999999996)","(1.7, 2.12, 2.0991304347826087)","(10.0, 18.0, 17.083333333333332)","(5.5, 8.8, 8.622222222222224)","(31.0, 55.0, 49.5)","(31.0, 99999, 99990)","(31.0, 85.0, 70.0)","(31.0, 42.0, 39.6)","(41.0, 65.0, 57.5)"
05-01-2023 14:20:07.621834,"(3.9, 4.1, 3.9718750000000003)","(1.7, 2.02, 1.9910546875)","(10.0, 17.0, 15.75)","(5.5, 9.2, 8.56)","(31.0, 55.0, 53.2)","(31.0, 99999, 99990)","(31.0, 120.0, 90.0)","(31.0, 42.0, 39.0)","(41.0, 65.0, 58.1578947368421)"
05-01-2023 14:20:09.251874,"(3.9, 4.1, 3.9535714285714287)","(1.75, 2.02, 2.0000851063829788)","(10.0, 17.0, 15.5)","(5.5, 9.2, 9.062068965517241)","(31.0, 55.0, 56.5)","(31.0, 99999, 99990)","(31.0, 120.0, 90.0)","(31.0, 40.0, 39.2)","(41.0, 65.0, 55.714285714285715)"
05-01-2023 14:20:10.830437,"(3.9, 4.1, 3.9510309278350517)","(1.75, 2.02, 2.0033198380566803)","(10.0, 17.5, 15.666666666666666)","(5.5, 9.2, 9.4)","(31.0, 60.0, 64.0)","(31.0, 99999, 99990)","(31.0, 120.0, 83.33333333333333)","(31.0, 40.0, 43.111111111111114)","(41.0, 65.0, 56.81818181818182)"
05-01-2023 14:20:12.321031,"(3.9, 4.0, 3.9510309278350517)","(1.75, 2.02, 2.0033469387755103)","(10.0, 17.0, 15.666666666666666)","(5.5, 10.0, 9.4)","(31.0, 80.0, 56.0)","(31.0, 99999, 99990)","(31.0, 120.0, 92.5)","(31.0, 44.0, 38.96296296296296)","(41.0, 65.0, 56.81818181818182)"
05-01-2023 14:20:13.794808,"(3.8, 4.0, 3.9512820512820515)","(1.75, 2.02, 2.011122448979592)","(10.0, 17.0, 16.5)","(5.5, 10.0, 9.633333333333333)","(31.0, 80.0, 67.5)","(31.0, 99999, 99990)","(31.0, 120.0, 101.66666666666666)","(31.0, 46.0, 40.56)","(41.0, 65.0, 57.666666666666664)"
05-01-2023 14:20:15.189442,"(3.8, 4.0, 3.9511627906976745)","(1.75, 2.02, 2.011122448979592)","(10.0, 18.0, 15.75)","(5.5, 10.0, 8.833333333333334)","(31.0, 80.0, 63.333333333333336)","(31.0, 99999, 99990)","(31.0, 120.0, 92.5)","(31.0, 46.0, 40.9)","(41.0, 65.0, 61.5)"
05-01-2023 14:20:16.668126,"(3.8, 4.0, 3.9511627906976745)","(1.75, 2.02, 2.014248366013072)","(10.0, 17.5, 16.75)","(5.5, 9.0, 8.866666666666667)","(31.0, 80.0, 70.0)","(31.0, 99999, 99990)","(31.0, 120.0, 106.25)","(31.0, 46.0, 40.94736842105263)","(41.0, 65.0, 62.5)"
05-01-2023 14:20:18.151334,"(3.8, 3.85, 3.807841328413284)","(1.75, 2.02, 2.068888888888889)","(10.0, 17.5, 16.7)","(5.5, 9.0, 7.636363636363636)","(31.0, 85.0, 98.33333333333334)","(31.0, 99999, 99990)","(31.0, 120.0, 100.0)","(31.0, 46.0, 41.333333333333336)","(41.0, 65.0, 76.0)"
05-01-2023 14:20:19.661320,"(3.8, 3.85, 3.8083653846153847)","(1.75, 2.08, 2.0393548387096776)","(10.0, 18.5, 17.733333333333334)","(5.5, 8.0, 7.687272727272727)","(31.0, 120.0, 111.25)","(31.0, 99999, 99990)","(31.0, 130.0, 108.75)","(31.0, 46.0, 41.666666666666664)","(41.0, 80.0, 77.77777777777777)"
05-01-2023 14:20:21.090022,"(3.8, 3.85, 3.8082857142857143)","(1.75, 2.14, 2.0553488372093023)","(10.0, 21.0, 18.0)","(5.5, 8.0, 7.4222222222222225)","(31.0, 130.0, 106.66666666666666)","(31.0, 99999, 99990)","(31.0, 140.0, 108.75)","(31.0, 46.0, 40.8)","(41.0, 80.0, 78.0)"
05-01-2023 14:20:22.525068,"(3.8, 3.85, 3.7524498886414253)","(1.75, 2.14, 2.0553488372093023)","(10.0, 21.0, 17.18181818181818)","(5.5, 8.2, 7.833333333333333)","(31.0, 130.0, 106.66666666666666)","(31.0, 99999, 99990)","(31.0, 140.0, 90.0)","(31.0, 46.0, 40.8)","(41.0, 80.0, 76.0)"
05-01-2023 14:20:23.975803,"(3.8, 3.85, 3.6522573363431152)","(1.75, 2.14, 2.143216783216783)","(10.0, 21.0, 18.428571428571427)","(5.5, 8.0, 7.043333333333333)","(31.0, 130.0, 100.0)","(31.0, 99999, 99990)","(31.0, 140.0, 115.0)","(31.0, 46.0, 43.523809523809526)","(41.0, 80.0, 79.16666666666667)"
05-01-2023 14:20:25.517006,"(3.8, 3.8, 3.6632911392405063)","(1.75, 2.16, 2.124615384615385)","(10.0, 21.0, 22.25)","(5.5, 7.4, 7.15)","(31.0, 130.0, 78.18181818181819)","(31.0, 99999, 99990)","(31.0, 140.0, 166.66666666666669)","(31.0, 46.0, 44.666666666666664)","(41.0, 80.0, 140.0)"
05-01-2023 14:20:26.954956,"(3.8, 3.8, 3.7513513513513512)","(1.75, 2.14, 2.124615384615385)","(10.0, 26.0, 17.75)","(5.5, 7.4, 6.903333333333333)","(31.0, 160.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 210.0, 166.66666666666669)","(31.0, 48.0, 44.666666666666664)","(41.0, 150.0, 112.5)"
05-01-2023 14:20:28.551600,"(3.8, 3.8, 3.751851851851852)","(1.75, 2.14, 2.055)","(10.0, 26.0, 24.333333333333336)","(5.5, 7.0, 7.157894736842105)","(31.0, 140.0, 110.0)","(31.0, 99999, 99990)","(31.0, 210.0, 145.71428571428572)","(31.0, 48.0, 45.86666666666667)","(41.0, 180.0, 122.72727272727272)"
05-01-2023 14:20:30.024295,"(3.6, 3.8, 3.6142857142857143)","(1.8, 2.14, 2.055)","(10.0, 29.0, 26.5)","(5.5, 7.4, 7.12)","(41.0, 140.0, 112.5)","(31.0, 99999, 99990)","(31.0, 220.0, 172.72727272727275)","(31.0, 48.0, 45.86666666666667)","(41.0, 180.0, 102.5)"
05-01-2023 14:20:31.563154,"(3.6, 3.8, 3.5556962025316454)","(1.8, 2.14, 2.0771428571428574)","(10.0, 32.0, 25.6)","(5.5, 7.4, 7.308695652173913)","(41.0, 140.0, 120.0)","(31.0, 99999, 99990)","(31.0, 220.0, 186.0)","(31.0, 48.0, 45.09090909090909)","(41.0, 140.0, 120.0)"
05-01-2023 14:20:33.423408,"(3.6, 3.7, 3.4574074074074077)","(1.8, 2.12, 2.106666666666667)","(10.0, 32.0, 25.6)","(5.5, 7.4, 7.697435897435897)","(41.0, 140.0, 125.0)","(31.0, 99999, 99990)","(31.0, 200.0, 145.0)","(31.0, 48.0, 43.63636363636363)","(41.0, 140.0, 126.25)"
05-01-2023 14:20:35.066786,"(3.6, 3.55, 3.202413793103448)","(1.8, 2.14, 2.0505263157894738)","(10.0, 32.0, 25.6)","(5.5, 7.8, 7.6536585365853655)","(41.0, 140.0, 112.5)","(31.0, 99999, 99990)","(31.0, 200.0, 144.0)","(31.0, 48.0, 44.57142857142857)","(41.0, 140.0, 126.25)"
05-01-2023 14:20:36.425178,"(3.4, 3.55, 3.2214285714285715)","(1.8, 2.16, 2.093125)","(10.0, 32.0, 30.5)","(5.5, 7.8, 7.5)","(41.0, 140.0, 112.5)","(31.0, 99999, 99990)","(41.0, 180.0, 143.33333333333334)","(31.0, 48.0, 45.45454545454545)","(41.0, 140.0, 129.0)"
05-01-2023 14:20:37.701776,"(3.4, 3.55, 3.2214285714285715)","(1.8, 2.14, 2.093125)","(10.0, 32.0, 30.5)","(5.5, 7.8, 7.622222222222222)","(41.0, 140.0, 126.25)","(31.0, 99999, 99990)","(41.0, 170.0, 138.0)","(31.0, 48.0, 45.375)","(41.0, 140.0, 123.33333333333334)"
05-01-2023 14:20:38.978501,"(3.4, 3.55, 3.251851851851852)","(1.8, 2.14, 2.0958823529411768)","(10.0, 32.0, 30.5)","(5.5, 7.8, 7.676923076923077)","(41.0, 140.0, 112.5)","(31.0, 99999, 99990)","(31.0, 150.0, 143.33333333333334)","(31.0, 48.0, 45.45454545454545)","(41.0, 140.0, 123.33333333333334)"
05-01-2023 14:20:40.317184,"(3.4, 3.55, 3.301111111111111)","(1.8, 2.14, 2.0958823529411768)","(10.0, 32.0, 31.0)","(5.5, 7.8, 7.56)","(41.0, 140.0, 116.66666666666667)","(31.0, 99999, 99990)","(31.0, 170.0, 115.0)","(31.0, 48.0, 45.666666666666664)","(41.0, 140.0, 132.5)"
05-01-2023 14:20:41.702260,"(3.4, 3.55, 3.3253623188405794)","(1.8, 2.14, 2.131228070175439)","(10.0, 32.0, 30.5)","(5.5, 7.8, 7.542857142857143)","(41.0, 130.0, 115.0)","(31.0, 99999, 99990)","(41.0, 160.0, 96.66666666666667)","(31.0, 48.0, 45.666666666666664)","(41.0, 170.0, 120.0)"
05-01-2023 14:20:43.168797,"(3.4, 3.55, 3.3921052631578945)","(1.8, 2.14, 2.132063492063492)","(10.0, 32.0, 27.772727272727273)","(5.5, 7.8, 7.542857142857143)","(41.0, 140.0, 106.66666666666667)","(31.0, 99999, 99990)","(41.0, 150.0, 93.33333333333333)","(31.0, 48.0, 45.666666666666664)","(41.0, 220.0, 134.28571428571428)"
05-01-2023 14:20:44.625007,"(3.4, 3.55, 3.3380434782608694)","(1.8, 2.14, 2.0947368421052635)","(10.0, 32.0, 27.61111111111111)","(5.5, 7.8, 7.414285714285715)","(41.0, 140.0, 97.77777777777777)","(31.0, 99999, 99990)","(31.0, 140.0, 87.5)","(31.0, 48.0, 45.666666666666664)","(41.0, 190.0, 130.0)"
05-01-2023 14:20:46.034326,"(3.4, 3.55, 3.3574074074074076)","(1.8, 2.16, 2.1333333333333333)","(10.0, 29.0, 25.0)","(5.5, 7.8, 7.48695652173913)","(41.0, 160.0, 92.0)","(31.0, 99999, 99990)","(31.0, 140.0, 80.0)","(31.0, 48.0, 45.666666666666664)","(41.0, 190.0, 130.0)"
05-01-2023 14:20:47.478850,"(3.4, 3.55, 3.359782608695652)","(1.8, 2.18, 2.1716279069767443)","(10.0, 29.0, 25.0)","(5.5, 7.8, 7.56)","(41.0, 140.0, 107.5)","(31.0, 99999, 99990)","(31.0, 140.0, 100.0)","(31.0, 48.0, 45.666666666666664)","(41.0, 150.0, 135.0)"
05-01-2023 14:20:48.883764,"(3.4, 3.5, 3.3759615384615387)","(1.8, 2.18, 2.1584615384615384)","(10.0, 29.0, 25.0)","(5.5, 7.8, 7.384615384615385)","(41.0, 130.0, 107.5)","(31.0, 99999, 99990)","(31.0, 130.0, 106.66666666666666)","(31.0, 48.0, 47.666666666666664)","(41.0, 150.0, 150.0)"
05-01-2023 14:20:50.409573,"(3.4, 3.5, 3.3346153846153843)","(1.8, 2.18, 2.045925925925926)","(10.0, 29.0, 23.5)","(5.5, 7.8, 7.542857142857143)","(41.0, 130.0, 115.71428571428572)","(31.0, 99999, 99990)","(31.0, 130.0, 88.0)","(31.0, 55.0, 47.6)","(41.0, 160.0, 97.5)"
05-01-2023 14:20:51.927797,"(3.4, 3.5, 3.3356435643564355)","(1.8, 2.2, 2.067153284671533)","(10.0, 30.0, 27.5)","(5.5, 7.8, 7.195238095238095)","(41.0, 130.0, 115.71428571428572)","(31.0, 99999, 99990)","(31.0, 130.0, 86.66666666666667)","(31.0, 50.0, 47.6)","(41.0, 160.0, 106.66666666666667)"
05-01-2023 14:20:53.278293,"(3.4, 3.5, 3.4158783783783786)","(1.8, 2.2, 2.067153284671533)","(10.0, 30.0, 27.5)","(5.5, 7.2, 7.68)","(41.0, 130.0, 100.0)","(31.0, 99999, 99990)","(31.0, 100.0, 86.66666666666667)","(31.0, 50.0, 49.5)","(41.0, 150.0, 94.28571428571429)"
05-01-2023 14:20:54.475388,"(3.4, 3.5, 3.412323943661972)","(1.8, 2.18, 2.1366666666666667)","(10.0, 30.0, 25.2)","(5.5, 7.8, 7.68)","(41.0, 130.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 100.0, 70.0)","(31.0, 50.0, 49.5)","(41.0, 150.0, 112.5)"
05-01-2023 14:20:55.841946,"(3.4, 3.5, 3.412323943661972)","(1.8, 2.18, 2.0933333333333333)","(10.0, 27.0, 25.3)","(5.5, 7.8, 7.65)","(41.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 100.0, 77.85714285714286)","(31.0, 50.0, 49.25)","(41.0, 140.0, 98.75)"
05-01-2023 14:20:57.236047,"(3.4, 3.45, 3.4197674418604653)","(1.8, 2.1, 2.0933333333333333)","(10.0, 27.0, 24.875)","(5.5, 7.8, 7.5777777777777775)","(41.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 95.0, 83.0)","(31.0, 50.0, 49.5)","(41.0, 140.0, 112.5)"
05-01-2023 14:20:58.698523,"(3.4, 3.45, 3.3985981308411217)","(1.8, 2.18, 2.115)","(10.0, 27.0, 22.75)","(5.5, 7.8, 7.633333333333333)","(41.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 50.0, 49.25)","(41.0, 140.0, 112.5)"
05-01-2023 14:21:00.210920,"(3.3, 3.45, 3.3985981308411217)","(1.8, 2.18, 2.129677419354839)","(11.0, 27.0, 22.75)","(6.0, 7.8, 7.633333333333333)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 85.0, 71.66666666666667)","(31.0, 50.0, 49.25)","(51.0, 140.0, 112.5)"
05-01-2023 14:21:01.616102,"(3.3, 3.45, 3.3985981308411217)","(1.8, 2.18, 2.141)","(11.0, 27.0, 23.25)","(6.0, 7.8, 7.633333333333333)","(51.0, 120.0, 97.5)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(31.0, 50.0, 49.25)","(51.0, 140.0, 112.5)"
05-01-2023 14:21:03.234431,"(3.2, 3.45, 3.3985981308411217)","(1.8, 2.18, 2.141)","(13.0, 28.0, 22.0)","(6.0, 7.8, 7.633333333333333)","(51.0, 110.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 80.0, 65.0)","(31.0, 50.0, 49.53846153846154)","(51.0, 140.0, 112.5)"
05-01-2023 14:21:05.002509,"(3.2, 3.45, 3.3985981308411217)","(1.8, 2.18, 2.1536)","(13.0, 29.0, 23.25)","(6.0, 7.8, 7.68)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 75.0, 47.5)","(31.0, 50.0, 49.53846153846154)","(51.0, 140.0, 112.5)"
05-01-2023 14:21:06.410576,"(3.2, 3.45, 3.3985981308411217)","(1.8, 2.16, 2.1523076923076925)","(13.0, 28.0, 23.75)","(6.0, 8.0, 7.68)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 48.0, 57.4)","(31.0, 50.0, 49.53846153846154)","(51.0, 140.0, 112.5)"
05-01-2023 14:21:07.937170,"(3.2, 3.45, 3.3985981308411217)","(1.8, 2.16, 2.14)","(13.0, 29.0, 23.75)","(6.0, 8.0, 7.36)","(51.0, 120.0, 97.5)","(31.0, 99999, 99990)","(31.0, 65.0, 57.4)","(31.0, 50.0, 49.53846153846154)","(51.0, 140.0, 112.5)"
05-01-2023 14:21:09.361308,"(3.2, 3.45, 3.3535087719298247)","(1.8, 2.16, 2.14)","(13.0, 29.0, 22.75)","(6.0, 8.0, 7.288888888888889)","(51.0, 110.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 65.0, 73.2)","(31.0, 50.0, 49.53846153846154)","(51.0, 140.0, 98.75)"
05-01-2023 14:21:10.678189,"(3.2, 3.45, 3.3535087719298247)","(1.8, 2.16, 2.14)","(13.0, 27.0, 25.25)","(6.0, 8.0, 7.263309352517986)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 80.0, 52.92307692307692)","(31.0, 50.0, 49.4)","(51.0, 140.0, 137.5)"
05-01-2023 14:21:12.035424,"(3.2, 3.45, 3.354651162790698)","(1.8, 2.16, 2.1422222222222222)","(13.0, 32.0, 25.25)","(6.0, 8.0, 7.72)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 80.0, 53.333333333333336)","(31.0, 50.0, 47.285714285714285)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:13.302529,"(3.2, 3.45, 3.3537974683544305)","(1.8, 2.16, 2.1422222222222222)","(13.0, 32.0, 21.875)","(6.0, 7.8, 7.72)","(51.0, 120.0, 97.5)","(31.0, 99999, 99990)","(31.0, 80.0, 53.333333333333336)","(31.0, 55.0, 47.285714285714285)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:14.546565,"(3.2, 3.45, 3.3126506024096383)","(1.8, 2.16, 2.12)","(13.0, 32.0, 21.875)","(6.0, 7.8, 7.72)","(51.0, 110.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 80.0, 53.333333333333336)","(31.0, 55.0, 47.285714285714285)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:15.763345,"(3.2, 3.45, 3.3126506024096383)","(1.8, 2.14, 2.145263157894737)","(13.0, 32.0, 21.875)","(6.0, 7.8, 7.72)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 80.0, 53.333333333333336)","(31.0, 55.0, 49.0)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:16.992553,"(3.2, 3.45, 3.3126506024096383)","(1.8, 2.16, 2.145263157894737)","(13.0, 32.0, 29.975)","(6.0, 7.8, 7.725)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 80.0, 53.333333333333336)","(31.0, 55.0, 49.0)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:18.182932,"(3.2, 3.45, 3.404782608695652)","(1.8, 2.16, 2.1500000000000004)","(13.0, 32.0, 27.65)","(6.0, 7.8, 7.745454545454545)","(51.0, 120.0, 96.66666666666667)","(31.0, 99999, 99990)","(31.0, 80.0, 53.333333333333336)","(31.0, 55.0, 49.0)","(31.0, 190.0, 137.5)"
05-01-2023 14:21:19.380431,"(3.2, 3.45, 3.2875)","(1.8, 2.16, 2.2993957703927492)","(13.0, 32.0, 27.65)","(6.0, 7.8, 7.6)","(51.0, 120.0, 97.5)","(31.0, 99999, 99990)","(31.0, 80.0, 59.0)","(31.0, 55.0, 50.714285714285715)","(31.0, 190.0, 137.5)"
05-01-2023 14:21:20.625635,"(3.2, 3.45, 3.328125)","(1.8, 2.3, 2.2993957703927492)","(13.0, 32.0, 27.65)","(6.0, 7.8, 7.6)","(51.0, 110.0, 97.5)","(31.0, 99999, 99990)","(31.0, 70.0, 61.33333333333333)","(31.0, 55.0, 50.714285714285715)","(31.0, 190.0, 137.5)"
05-01-2023 14:21:22.001318,"(3.2, 3.45, 3.3318181818181816)","(1.8, 2.36, 2.3590490341753343)","(13.0, 32.0, 26.0)","(6.0, 7.8, 7.746666666666666)","(51.0, 120.0, 97.5)","(31.0, 99999, 99990)","(31.0, 70.0, 54.285714285714285)","(31.0, 55.0, 48.25)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:23.342651,"(3.2, 3.45, 3.3318181818181816)","(1.8, 2.36, 2.3590490341753343)","(13.0, 25.0, 19.166666666666668)","(6.0, 7.8, 7.509090909090909)","(51.0, 110.0, 96.66666666666667)","(41.0, 99999, 99990)","(31.0, 80.0, 61.714285714285715)","(31.0, 55.0, 48.25)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:24.618825,"(3.2, 3.45, 3.3318181818181816)","(1.8, 2.36, 2.358879159369527)","(13.0, 24.0, 22.8)","(6.0, 7.8, 7.509090909090909)","(51.0, 120.0, 96.66666666666667)","(41.0, 99999, 99990)","(31.0, 75.0, 61.714285714285715)","(31.0, 55.0, 48.25)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:25.856780,"(3.2, 3.45, 3.3318181818181816)","(1.8, 2.36, 2.358879159369527)","(13.0, 24.0, 22.8)","(6.0, 7.8, 7.746666666666666)","(51.0, 120.0, 96.66666666666667)","(41.0, 99999, 99990)","(31.0, 70.0, 54.4)","(31.0, 55.0, 50.714285714285715)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:27.005627,"(3.2, 3.45, 3.3318181818181816)","(1.8, 2.36, 2.343030303030303)","(13.0, 24.0, 21.428571428571427)","(6.0, 7.8, 7.757894736842105)","(51.0, 120.0, 96.66666666666667)","(41.0, 99999, 99990)","(31.0, 70.0, 60.8)","(31.0, 55.0, 50.714285714285715)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:28.190139,"(3.2, 3.45, 3.323170731707317)","(1.8, 2.42, 2.3814285714285712)","(13.0, 24.0, 21.5625)","(6.0, 7.8, 7.765217391304348)","(51.0, 120.0, 97.5)","(41.0, 99999, 99990)","(31.0, 65.0, 60.8)","(31.0, 55.0, 47.2)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:29.379975,"(3.2, 3.45, 3.316666666666667)","(1.8, 2.42, 2.39)","(13.0, 24.0, 19.125)","(6.0, 7.8, 7.68)","(51.0, 110.0, 96.66666666666667)","(41.0, 99999, 99990)","(31.0, 65.0, 58.0)","(31.0, 55.0, 48.21739130434783)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:30.628911,"(3.2, 3.25, 3.2389204545454544)","(1.8, 2.42, 2.393333333333333)","(13.0, 17.5, 17.09090909090909)","(6.0, 7.8, 7.746666666666666)","(51.0, 120.0, 96.66666666666667)","(41.0, 99999, 99990)","(31.0, 65.0, 58.0)","(31.0, 55.0, 44.84615384615385)","(51.0, 190.0, 137.5)"
05-01-2023 14:21:31.957261,"(3.2, 3.25, 3.2400641025641024)","(1.8, 2.42, 2.2387709497206707)","(13.0, 17.5, 16.0)","(6.0, 7.8, 7.61391304347826)","(51.0, 120.0, 96.66666666666667)","(41.0, 99999, 99990)","(31.0, 65.0, 54.285714285714285)","(31.0, 55.0, 48.27777777777778)","(51.0, 190.0, 126.66666666666666)"
05-01-2023 14:21:33.249517,"(3.2, 3.35, 3.28256880733945)","(1.8, 2.22, 2.1809467455621303)","(13.0, 18.5, 16.43103448275862)","(6.0, 8.0, 7.660869565217391)","(51.0, 120.0, 102.5)","(41.0, 99999, 99990)","(31.0, 80.0, 49.88235294117647)","(31.0, 55.0, 46.94736842105263)","(51.0, 210.0, 123.33333333333334)"
05-01-2023 14:21:34.505132,"(3.2, 3.35, 3.2779411764705886)","(1.8, 2.22, 2.181073825503356)","(13.0, 18.5, 16.125)","(6.0, 7.8, 7.758974358974359)","(51.0, 120.0, 111.25)","(41.0, 99999, 99990)","(31.0, 80.0, 50.285714285714285)","(31.0, 55.0, 48.77777777777778)","(51.0, 200.0, 126.66666666666666)"
