,Tinker Yvonne,Go Gigi Go,Lamont Bale,Atomic Cabang,Autumn Doll,Rebel May Road,Dr Xander,Ricky Bobby Riot
07-12-2022 14:04:48.183028,"(11.0, 15.0, 14.578947368421053)","(11.0, 14.5, 14.271084337349398)","(16.0, 23.0, 22.568627450980394)","(3.7, 4.4, 4.305769230769231)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 58.75)","(9.0, 13.0, 12.861702127659575)","(1.9, 2.22, 2.2054545454545456)"
07-12-2022 14:04:49.495932,"(11.0, 15.0, 14.478260869565217)","(11.0, 14.5, 14.271084337349398)","(16.0, 23.0, 22.568627450980394)","(3.7, 4.4, 4.274576271186441)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 58.75)","(9.0, 13.0, 12.845238095238095)","(1.9, 2.22, 2.2074074074074077)"
07-12-2022 14:04:50.775677,"(11.0, 15.0, 14.478260869565217)","(11.0, 14.5, 14.271084337349398)","(16.0, 23.0, 22.568627450980394)","(3.7, 4.4, 4.273333333333333)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 58.75)","(9.0, 13.0, 12.972222222222221)","(1.9, 2.24, 2.2074074074074077)"
07-12-2022 14:04:51.956892,"(11.0, 15.0, 14.478260869565217)","(11.0, 14.5, 14.283132530120483)","(16.0, 23.0, 22.568627450980394)","(3.7, 4.3, 4.2272727272727275)","(20.0, 32.0, 31.963636363636365)","(31.0, 70.0, 58.75)","(9.0, 13.0, 12.972222222222221)","(1.9, 2.24, 2.216666666666667)"
07-12-2022 14:04:53.124474,"(11.0, 15.0, 14.478260869565217)","(11.0, 14.5, 14.283132530120483)","(16.0, 23.0, 22.3125)","(3.7, 4.3, 4.25)","(20.0, 32.0, 31.963636363636365)","(31.0, 70.0, 58.75)","(9.0, 13.0, 12.988888888888889)","(1.9, 2.22, 2.216666666666667)"
07-12-2022 14:04:54.351038,"(11.0, 15.0, 14.478260869565217)","(11.0, 14.5, 14.283132530120483)","(16.0, 23.0, 22.3125)","(3.7, 4.3, 4.233333333333333)","(20.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.0, 12.988888888888889)","(1.9, 2.22, 2.216666666666667)"
07-12-2022 14:04:55.518693,"(11.0, 15.0, 14.478260869565217)","(11.0, 14.5, 14.333333333333334)","(16.0, 23.0, 22.3125)","(3.7, 4.3, 4.196774193548387)","(20.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.0, 13.214285714285714)","(1.9, 2.22, 2.197931034482759)"
07-12-2022 14:04:56.673859,"(11.0, 15.0, 14.538461538461538)","(11.0, 14.5, 14.333333333333334)","(16.0, 23.0, 22.3125)","(3.7, 4.3, 4.205882352941177)","(20.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.5, 13.125)","(1.9, 2.22, 2.1892857142857145)"
07-12-2022 14:04:57.746895,"(11.0, 15.5, 14.6)","(11.0, 14.5, 14.333333333333334)","(16.0, 23.0, 22.333333333333332)","(3.7, 4.3, 4.205882352941177)","(20.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.5, 13.3)","(1.9, 2.2, 2.1744444444444446)"
07-12-2022 14:04:58.834367,"(11.0, 15.0, 14.6)","(11.0, 14.5, 14.333333333333334)","(16.0, 23.0, 22.333333333333332)","(3.7, 4.3, 4.205882352941177)","(20.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.5, 13.363636363636363)","(1.9, 2.2, 2.172093023255814)"
07-12-2022 14:04:59.958905,"(11.0, 15.0, 14.6)","(11.0, 14.5, 14.378378378378379)","(16.0, 23.0, 22.333333333333332)","(3.7, 4.3, 4.185714285714285)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.5, 13.363636363636363)","(1.9, 2.2, 2.172093023255814)"
07-12-2022 14:05:01.197204,"(11.0, 15.5, 15.192307692307692)","(11.0, 14.5, 14.378378378378379)","(16.0, 23.0, 22.333333333333332)","(3.7, 4.3, 4.14516129032258)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.5, 13.40625)","(1.9, 2.22, 2.207956989247312)"
07-12-2022 14:05:02.374006,"(11.0, 15.5, 15.25)","(11.0, 14.5, 14.3875)","(16.0, 22.0, 20.857142857142858)","(3.7, 4.3, 4.109999999999999)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(9.0, 13.5, 13.461538461538462)","(1.9, 2.22, 2.217241379310345)"
07-12-2022 14:05:03.455887,"(11.0, 15.5, 15.25)","(11.0, 14.0, 13.978571428571428)","(16.0, 22.0, 20.142857142857142)","(3.7, 4.3, 4.156521739130435)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 61.0)","(9.0, 13.5, 13.489583333333334)","(1.9, 2.22, 2.2134020618556702)"
07-12-2022 14:05:04.560072,"(11.0, 15.5, 15.214285714285714)","(11.0, 14.0, 13.961538461538462)","(16.0, 22.0, 20.636363636363637)","(3.7, 4.3, 4.145833333333333)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 63.57142857142857)","(9.0, 13.5, 13.489795918367347)","(1.9, 2.22, 2.2011538461538462)"
07-12-2022 14:05:05.663619,"(11.0, 15.5, 14.847826086956522)","(11.0, 14.0, 13.95945945945946)","(16.0, 22.0, 20.636363636363637)","(3.7, 4.3, 4.167857142857143)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 64.0)","(9.0, 13.5, 13.68421052631579)","(1.9, 2.22, 2.2058823529411766)"
07-12-2022 14:05:06.745120,"(11.0, 15.5, 14.5625)","(11.0, 14.0, 13.95945945945946)","(16.0, 21.0, 20.333333333333332)","(3.7, 4.3, 4.167857142857143)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 64.0)","(9.0, 14.0, 13.63076923076923)","(1.9, 2.22, 2.2043243243243245)"
07-12-2022 14:05:07.779922,"(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.956521739130435)","(16.0, 21.0, 20.055555555555557)","(3.7, 4.3, 4.167857142857143)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 65.9090909090909)","(9.0, 14.0, 13.640625)","(1.9, 2.22, 2.195918367346939)"
07-12-2022 14:05:08.855613,"(11.0, 15.5, 14.916666666666666)","(11.0, 14.0, 13.984615384615385)","(16.0, 21.0, 20.071428571428573)","(3.7, 4.3, 4.166666666666666)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 65.9090909090909)","(9.0, 14.0, 13.634920634920634)","(1.9, 2.22, 2.196774193548387)"
07-12-2022 14:05:10.011325,"(11.0, 15.5, 14.566666666666666)","(11.0, 14.0, 13.984615384615385)","(16.0, 21.0, 20.071428571428573)","(3.7, 4.3, 4.166666666666666)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 67.35294117647058)","(9.0, 14.0, 13.634920634920634)","(1.9, 2.22, 2.2338461538461543)"
07-12-2022 14:05:11.210014,"(11.0, 15.5, 14.916666666666666)","(11.0, 14.5, 14.320512820512821)","(16.0, 21.0, 20.025)","(3.7, 4.2, 4.135714285714285)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 66.78571428571428)","(9.0, 14.0, 13.4875)","(1.9, 2.24, 2.2216)"
07-12-2022 14:05:12.302804,"(11.0, 15.5, 14.8)","(11.0, 14.5, 14.446428571428571)","(16.0, 21.0, 19.9375)","(3.7, 4.2, 4.137704918032787)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 67.0)","(9.0, 13.5, 13.4875)","(1.9, 2.24, 2.236774193548387)"
07-12-2022 14:05:13.364856,"(11.0, 15.5, 14.566666666666666)","(11.0, 14.5, 14.390625)","(16.0, 21.0, 19.9375)","(3.7, 4.2, 4.13448275862069)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 66.25)","(9.0, 13.5, 13.482758620689655)","(1.9, 2.24, 2.23625)"
07-12-2022 14:05:14.482434,"(11.0, 15.5, 14.916666666666666)","(11.0, 14.5, 14.390625)","(16.0, 21.0, 19.9375)","(3.7, 4.2, 4.137704918032787)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 66.78571428571428)","(9.0, 13.5, 13.482758620689655)","(1.9, 2.26, 2.235873015873016)"
07-12-2022 14:05:15.610817,"(11.0, 14.5, 14.446428571428571)","(11.0, 14.5, 14.387096774193548)","(16.0, 21.0, 19.9375)","(3.6, 4.2, 4.116279069767442)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 67.0)","(9.0, 13.5, 13.4875)","(1.9, 2.26, 2.2570093457943923)"
07-12-2022 14:05:16.667574,"(11.0, 14.5, 14.446428571428571)","(11.0, 14.5, 14.4)","(16.0, 21.0, 19.9375)","(3.6, 4.2, 4.116279069767442)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 67.0)","(9.0, 13.5, 13.48936170212766)","(1.9, 2.26, 2.2875294117647056)"
07-12-2022 14:05:17.721600,"(11.0, 14.5, 14.44)","(11.0, 14.5, 14.436363636363636)","(16.0, 21.0, 19.9375)","(3.6, 4.1, 4.034375)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 67.0)","(9.0, 13.5, 13.48936170212766)","(1.9, 2.3, 2.26)"
07-12-2022 14:05:18.823413,"(11.0, 14.5, 14.208333333333334)","(11.0, 14.5, 14.436363636363636)","(16.0, 21.0, 20.454545454545453)","(3.6, 4.1, 4.035897435897436)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 67.0)","(10.0, 13.5, 13.48936170212766)","(1.95, 2.28, 2.2572972972972973)"
07-12-2022 14:05:20.073832,"(11.0, 14.5, 14.266666666666667)","(11.0, 14.5, 14.436363636363636)","(16.0, 21.0, 20.625)","(3.6, 4.1, 4.08235294117647)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 58.75)","(10.0, 13.5, 13.48611111111111)","(1.95, 2.28, 2.269644670050761)"
07-12-2022 14:05:21.191753,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.431372549019608)","(16.0, 21.0, 20.454545454545453)","(3.6, 4.1, 4.059375)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 63.57142857142857)","(10.0, 13.5, 13.48611111111111)","(1.95, 2.28, 2.2470588235294118)"
07-12-2022 14:05:22.191669,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.44)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.1, 4.059375)","(21.0, 32.0, 31.966666666666665)","(31.0, 70.0, 63.57142857142857)","(10.0, 13.5, 13.48936170212766)","(1.95, 2.28, 2.259259259259259)"
07-12-2022 14:05:23.278050,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.397435897435898)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.1, 4.059375)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 65.5)","(10.0, 13.5, 13.7012987012987)","(1.95, 2.28, 2.2576)"
07-12-2022 14:05:24.359857,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.397435897435898)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.1, 4.059375)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 65.5)","(10.0, 14.0, 13.7012987012987)","(1.95, 2.28, 2.2495238095238097)"
07-12-2022 14:05:25.427971,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.382352941176471)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.1, 4.059375)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 65.9090909090909)","(10.0, 14.0, 13.58)","(1.95, 2.28, 2.252808988764045)"
07-12-2022 14:05:26.489251,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.382352941176471)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.1, 4.064864864864864)","(21.0, 32.0, 31.967741935483872)","(31.0, 70.0, 65.9090909090909)","(10.0, 14.0, 13.476744186046512)","(1.95, 2.26, 2.2555029585798816)"
07-12-2022 14:05:27.490084,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.346153846153847)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.2, 4.168888888888889)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 65.5)","(10.0, 13.5, 13.39423076923077)","(1.95, 2.26, 2.2339890710382515)"
07-12-2022 14:05:28.538851,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.346153846153847)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.3, 4.210091743119266)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.5)","(10.0, 13.5, 13.4)","(1.95, 2.24, 2.233404255319149)"
07-12-2022 14:05:29.611451,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.328125)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.3, 4.210091743119266)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.9090909090909)","(10.0, 13.5, 13.39344262295082)","(1.95, 2.24, 2.233404255319149)"
07-12-2022 14:05:30.646406,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.362068965517242)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.3, 4.210091743119266)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.9090909090909)","(10.0, 13.5, 12.979166666666666)","(1.95, 2.24, 2.2501840490797544)"
07-12-2022 14:05:31.699022,"(11.0, 14.5, 14.31578947368421)","(11.0, 14.5, 14.362068965517242)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.2, 4.180769230769231)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.5)","(10.0, 13.0, 12.858695652173912)","(1.95, 2.26, 2.2476404494382023)"
07-12-2022 14:05:32.761377,"(11.0, 14.5, 14.183333333333334)","(11.0, 14.5, 14.34)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.3, 4.153968253968253)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.5)","(10.0, 13.0, 12.814285714285715)","(1.95, 2.26, 2.2465921787709497)"
07-12-2022 14:05:33.802489,"(11.0, 14.5, 14.110169491525424)","(11.0, 14.5, 14.28)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.2, 4.15593220338983)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 65.9090909090909)","(10.0, 13.0, 12.804878048780488)","(1.95, 2.26, 2.2473446327683617)"
07-12-2022 14:05:34.878013,"(11.0, 14.5, 14.154545454545454)","(11.0, 14.5, 14.35)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.2, 4.15438596491228)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 65.9090909090909)","(10.0, 13.0, 12.804878048780488)","(1.95, 2.26, 2.246808510638298)"
07-12-2022 14:05:35.926657,"(11.0, 14.5, 14.154545454545454)","(11.0, 14.5, 14.38888888888889)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.2, 4.190909090909091)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.9090909090909)","(10.0, 13.0, 12.846153846153847)","(1.95, 2.26, 2.2408333333333337)"
07-12-2022 14:05:37.049117,"(11.0, 14.5, 14.154545454545454)","(11.0, 14.5, 14.404761904761905)","(16.0, 21.0, 20.714285714285715)","(3.6, 4.2, 4.190909090909091)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.5)","(10.0, 13.0, 12.846153846153847)","(1.95, 2.26, 2.247654320987654)"
07-12-2022 14:05:38.244854,"(11.0, 14.5, 14.154545454545454)","(11.0, 14.5, 14.404761904761905)","(16.0, 21.0, 20.625)","(3.6, 4.3, 4.244067796610169)","(21.0, 32.0, 31.964912280701753)","(31.0, 70.0, 65.5)","(10.0, 13.0, 12.741071428571429)","(1.95, 2.26, 2.2516339869281046)"
07-12-2022 14:05:39.422862,"(11.0, 14.5, 14.110169491525424)","(11.0, 14.5, 14.357142857142858)","(16.0, 21.0, 20.625)","(3.6, 4.3, 4.29074074074074)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 65.9090909090909)","(10.0, 13.0, 12.571428571428571)","(1.95, 2.26, 2.2384375000000003)"
07-12-2022 14:05:40.542905,"(11.0, 14.5, 14.154545454545454)","(11.0, 14.5, 14.109756097560975)","(16.0, 21.0, 20.625)","(3.6, 4.3, 4.29074074074074)","(21.0, 32.0, 31.963636363636365)","(31.0, 70.0, 65.9090909090909)","(10.0, 13.0, 12.586206896551724)","(1.95, 2.24, 2.2480851063829785)"
07-12-2022 14:05:41.672948,"(11.0, 14.5, 14.154545454545454)","(11.0, 14.5, 14.109756097560975)","(16.0, 21.0, 20.625)","(3.6, 4.3, 4.28503937007874)","(21.0, 32.0, 33.673469387755105)","(31.0, 70.0, 72.64705882352942)","(10.0, 13.0, 12.666666666666666)","(1.95, 2.26, 2.246153846153846)"
07-12-2022 14:05:42.795516,"(11.0, 14.5, 14.174418604651162)","(11.0, 14.5, 14.071428571428571)","(16.0, 21.0, 20.727272727272727)","(3.6, 4.4, 4.295412844036697)","(21.0, 34.0, 34.583333333333336)","(31.0, 75.0, 72.14285714285714)","(10.0, 13.0, 12.62962962962963)","(1.95, 2.26, 2.217818181818182)"
07-12-2022 14:05:43.958482,"(11.0, 14.5, 14.144444444444444)","(11.0, 14.0, 13.952380952380953)","(16.0, 22.0, 20.727272727272727)","(3.6, 4.4, 4.3130434782608695)","(21.0, 38.0, 34.16326530612245)","(31.0, 75.0, 72.14285714285714)","(10.0, 13.0, 12.677966101694915)","(1.95, 2.22, 2.2162962962962967)"
07-12-2022 14:05:45.128620,"(11.0, 14.5, 14.107843137254902)","(11.0, 14.5, 14.027777777777779)","(16.0, 22.0, 21.266666666666666)","(3.6, 4.4, 4.32)","(21.0, 38.0, 33.26086956521739)","(31.0, 75.0, 67.85714285714286)","(10.0, 13.0, 12.677966101694915)","(1.95, 2.22, 2.2063636363636365)"
07-12-2022 14:05:46.267361,"(11.0, 14.5, 14.107843137254902)","(11.0, 14.0, 13.977272727272727)","(16.0, 22.0, 21.266666666666666)","(3.6, 4.4, 4.426415094339623)","(21.0, 36.0, 33.319148936170215)","(31.0, 70.0, 67.6923076923077)","(10.0, 13.0, 12.604166666666666)","(1.95, 2.22, 2.207727272727273)"
07-12-2022 14:05:47.338524,"(11.0, 14.5, 14.107843137254902)","(11.0, 14.5, 14.117647058823529)","(16.0, 22.0, 20.842105263157894)","(3.6, 4.5, 4.4399999999999995)","(21.0, 36.0, 33.262135922330096)","(31.0, 70.0, 67.6923076923077)","(10.0, 13.0, 12.649122807017545)","(1.95, 2.22, 2.205205479452055)"
07-12-2022 14:05:48.437000,"(11.0, 14.5, 14.107843137254902)","(11.0, 14.5, 14.13888888888889)","(16.0, 22.0, 20.842105263157894)","(3.6, 4.5, 4.435483870967742)","(21.0, 36.0, 33.154639175257735)","(31.0, 70.0, 67.85714285714286)","(10.0, 13.0, 12.75)","(1.95, 2.22, 2.2061016949152545)"
07-12-2022 14:05:49.579195,"(11.0, 14.5, 14.333333333333334)","(11.0, 14.5, 14.189655172413794)","(16.0, 22.0, 20.533333333333335)","(3.6, 4.5, 4.435779816513762)","(21.0, 36.0, 33.388888888888886)","(31.0, 70.0, 67.85714285714286)","(10.0, 13.0, 12.733333333333334)","(1.95, 2.22, 2.196521739130435)"
07-12-2022 14:05:50.680931,"(11.0, 14.5, 14.357142857142858)","(11.0, 13.5, 13.441176470588236)","(16.0, 22.0, 20.75)","(3.6, 4.5, 4.45578947368421)","(21.0, 36.0, 33.20792079207921)","(31.0, 70.0, 64.0909090909091)","(10.0, 13.0, 12.575)","(1.95, 2.2, 2.175764705882353)"
07-12-2022 14:05:51.818018,"(11.0, 14.5, 14.4)","(11.0, 13.5, 13.45)","(16.0, 22.0, 21.0)","(3.6, 4.5, 4.445945945945946)","(21.0, 36.0, 33.24)","(31.0, 85.0, 65.0)","(10.0, 13.0, 13.023809523809524)","(1.95, 2.18, 2.1749367088607596)"
07-12-2022 14:05:52.885156,"(11.0, 15.0, 14.45945945945946)","(11.0, 14.0, 13.75)","(16.0, 22.0, 21.0)","(3.6, 4.5, 4.378787878787879)","(21.0, 36.0, 33.1764705882353)","(31.0, 85.0, 66.53846153846153)","(10.0, 13.5, 12.763157894736842)","(1.95, 2.18, 2.1558333333333333)"
07-12-2022 14:05:53.964457,"(11.0, 15.0, 14.454545454545455)","(11.0, 14.5, 13.375)","(16.0, 22.0, 21.0)","(3.6, 4.5, 4.312582781456954)","(21.0, 36.0, 33.30612244897959)","(31.0, 85.0, 61.470588235294116)","(10.0, 13.5, 13.088235294117647)","(1.95, 2.16, 2.151219512195122)"
07-12-2022 14:05:55.063327,"(11.0, 15.0, 14.745454545454546)","(11.0, 14.5, 13.535087719298245)","(16.0, 22.0, 21.0)","(3.6, 4.4, 4.3133333333333335)","(21.0, 36.0, 34.42857142857143)","(31.0, 85.0, 61.5625)","(10.0, 13.5, 13.275)","(1.95, 2.16, 2.17304347826087)"
07-12-2022 14:05:56.084711,"(11.0, 15.0, 14.72549019607843)","(11.0, 14.5, 13.590909090909092)","(16.0, 22.0, 21.615384615384617)","(3.6, 4.4, 4.315584415584416)","(21.0, 36.0, 34.42857142857143)","(31.0, 85.0, 61.666666666666664)","(10.0, 13.5, 13.28048780487805)","(1.95, 2.18, 2.1672000000000002)"
07-12-2022 14:05:57.186312,"(11.0, 15.0, 14.5)","(11.0, 14.5, 13.580645161290322)","(16.0, 22.0, 20.763636363636362)","(3.6, 4.4, 4.308547008547008)","(21.0, 36.0, 35.471698113207545)","(31.0, 85.0, 61.666666666666664)","(10.0, 13.5, 13.091549295774648)","(1.95, 2.18, 2.156)"
07-12-2022 14:05:58.296763,"(11.0, 15.0, 14.454545454545455)","(11.0, 14.5, 13.572463768115941)","(16.0, 21.0, 20.763636363636362)","(3.6, 4.4, 4.308695652173913)","(21.0, 36.0, 35.54471544715447)","(31.0, 65.0, 61.666666666666664)","(10.0, 13.5, 13.015625)","(1.95, 2.18, 2.1615929203539825)"
07-12-2022 14:05:59.383344,"(11.0, 15.0, 14.423076923076923)","(11.0, 14.5, 13.544776119402986)","(16.0, 21.0, 20.79245283018868)","(3.6, 4.4, 4.287700534759359)","(21.0, 36.0, 35.54471544715447)","(31.0, 65.0, 61.666666666666664)","(10.0, 13.5, 13.016666666666667)","(1.95, 2.18, 2.1449612403100775)"
07-12-2022 14:06:00.441862,"(11.0, 15.0, 14.464285714285714)","(11.0, 14.5, 13.635135135135135)","(16.0, 21.0, 20.79245283018868)","(3.6, 4.4, 4.287700534759359)","(21.0, 36.0, 35.6140350877193)","(31.0, 65.0, 61.81818181818182)","(10.0, 13.5, 13.016666666666667)","(1.95, 2.18, 2.14625)"
07-12-2022 14:06:01.585873,"(11.0, 14.5, 14.454545454545455)","(11.0, 14.5, 13.585714285714285)","(16.0, 21.0, 20.742857142857144)","(3.6, 4.4, 4.30952380952381)","(21.0, 36.0, 35.67857142857143)","(31.0, 100.0, 76.53846153846155)","(10.0, 13.5, 13.018518518518519)","(1.95, 2.18, 2.1383050847457628)"
07-12-2022 14:06:02.740977,"(11.0, 15.0, 14.38)","(11.0, 14.5, 13.69718309859155)","(16.0, 21.0, 20.742857142857144)","(3.6, 4.4, 4.309009009009009)","(21.0, 36.0, 35.80952380952381)","(31.0, 95.0, 78.33333333333333)","(10.0, 13.5, 13.018518518518519)","(1.95, 2.18, 2.137777777777778)"
07-12-2022 14:06:03.848026,"(11.0, 15.0, 14.387755102040817)","(11.0, 14.5, 13.7)","(16.0, 21.0, 20.742857142857144)","(3.6, 4.4, 4.309009009009009)","(21.0, 36.0, 35.80952380952381)","(31.0, 90.0, 78.33333333333333)","(10.0, 13.5, 13.018518518518519)","(1.95, 2.16, 2.137777777777778)"
07-12-2022 14:06:04.970764,"(11.0, 15.0, 14.387755102040817)","(11.0, 14.5, 13.7)","(16.0, 21.0, 20.742857142857144)","(3.6, 4.4, 4.309009009009009)","(21.0, 38.0, 39.265306122448976)","(31.0, 90.0, 64.42307692307692)","(10.0, 13.5, 13.695652173913043)","(1.95, 2.16, 2.1455737704918034)"
07-12-2022 14:06:06.034355,"(11.0, 15.0, 14.387755102040817)","(11.0, 14.5, 13.945544554455445)","(16.0, 21.0, 20.742857142857144)","(3.6, 4.4, 4.308695652173913)","(21.0, 40.0, 39.28)","(31.0, 90.0, 65.37037037037037)","(10.0, 14.0, 13.673076923076923)","(1.95, 2.16, 2.134871794871795)"
07-12-2022 14:06:07.243351,"(11.0, 15.0, 14.387755102040817)","(11.0, 14.5, 14.040983606557377)","(16.0, 21.0, 20.55263157894737)","(3.6, 4.4, 4.316)","(21.0, 40.0, 39.45454545454545)","(31.0, 90.0, 66.66666666666667)","(10.0, 14.0, 13.673076923076923)","(1.95, 2.16, 2.135064935064935)"
07-12-2022 14:06:08.454413,"(11.0, 15.0, 14.565217391304348)","(11.0, 14.5, 14.042372881355933)","(16.0, 21.0, 20.19148936170213)","(3.6, 4.4, 4.308920187793427)","(21.0, 40.0, 38.78260869565217)","(31.0, 90.0, 62.17948717948718)","(10.0, 14.0, 13.763157894736842)","(1.95, 2.16, 2.135263157894737)"
07-12-2022 14:06:09.578698,"(11.0, 15.0, 14.565217391304348)","(11.0, 14.5, 14.071428571428571)","(16.0, 21.0, 20.19148936170213)","(3.6, 4.4, 4.3)","(21.0, 40.0, 37.95959595959596)","(31.0, 90.0, 75.0)","(10.0, 14.0, 13.810344827586206)","(1.95, 2.16, 2.139090909090909)"
07-12-2022 14:06:10.645241,"(11.0, 15.0, 14.6)","(11.0, 14.5, 14.071428571428571)","(16.0, 21.0, 20.19148936170213)","(3.6, 4.3, 4.29322033898305)","(21.0, 38.0, 37.95959595959596)","(31.0, 85.0, 78.33333333333334)","(10.0, 14.0, 13.785714285714286)","(1.95, 2.16, 2.139090909090909)"
07-12-2022 14:06:11.753637,"(11.0, 15.0, 14.6)","(11.0, 14.5, 14.097014925373134)","(16.0, 21.0, 20.2)","(3.6, 4.3, 4.2853211009174315)","(21.0, 38.0, 37.93939393939394)","(31.0, 85.0, 78.33333333333334)","(10.0, 14.0, 13.767605633802816)","(1.95, 2.16, 2.1386046511627907)"
07-12-2022 14:06:12.824714,"(11.0, 15.0, 14.6)","(11.0, 14.5, 14.084615384615384)","(16.0, 21.0, 20.2)","(3.6, 4.3, 4.2853211009174315)","(21.0, 38.0, 37.48837209302326)","(31.0, 85.0, 76.66666666666667)","(10.0, 14.0, 13.767605633802816)","(1.95, 2.16, 2.1208510638297873)"
07-12-2022 14:06:13.904346,"(11.0, 15.0, 14.6)","(11.0, 14.5, 14.084615384615384)","(16.0, 21.0, 20.19148936170213)","(3.6, 4.4, 4.259237536656892)","(21.0, 40.0, 38.97674418604651)","(31.0, 85.0, 80.0)","(10.0, 14.0, 13.767605633802816)","(1.95, 2.16, 2.1293023255813956)"
07-12-2022 14:06:14.907815,"(11.0, 15.0, 14.634615384615385)","(11.0, 15.5, 15.271428571428572)","(16.0, 21.0, 20.346153846153847)","(3.6, 4.4, 4.259237536656892)","(21.0, 40.0, 38.97674418604651)","(31.0, 85.0, 80.0)","(10.0, 14.0, 13.767605633802816)","(1.95, 2.16, 2.111358024691358)"
07-12-2022 14:06:15.996943,"(11.0, 15.0, 14.672413793103448)","(11.0, 15.5, 15.214285714285714)","(16.0, 21.0, 20.52173913043478)","(3.6, 4.3, 4.2631250000000005)","(21.0, 40.0, 39.17460317460318)","(31.0, 85.0, 71.66666666666667)","(10.0, 14.0, 13.844594594594595)","(1.95, 2.14, 2.09625)"
