,Boo Too,Jefferson Security,Sweet T,Allegheny Hero,Jubas Yankee One,Monkey Wrench,Chartered Course
12-01-2023 10:36:28.845764,"(13.0, 17.5, 16.9)","(1.26, 1.43, 1.4021226415094339)","(7.5, 9.6, 9.536)","(20.0, 55.0, 52.0)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.416666666666666)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:29.899122,"(13.0, 17.5, 16.9)","(1.26, 1.43, 1.4021226415094339)","(7.5, 9.6, 9.536)","(20.0, 55.0, 52.0)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.416666666666666)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:30.889721,"(13.0, 17.5, 16.9)","(1.26, 1.43, 1.4021226415094339)","(7.5, 9.6, 9.536)","(20.0, 55.0, 52.0)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.416666666666666)","(15.0, 32.0, 28.785714285714285)"
12-01-2023 10:36:31.929936,"(13.0, 17.5, 16.375)","(1.26, 1.4, 1.3901830282861896)","(7.5, 9.4, 9.39090909090909)","(20.0, 55.0, 52.5)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.68421052631579)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:33.006415,"(13.0, 17.5, 16.772727272727273)","(1.26, 1.42, 1.418448275862069)","(7.5, 9.8, 9.700000000000001)","(21.0, 55.0, 52.0)","(51.0, 220.0, 186.66666666666669)","(12.0, 16.0, 15.192307692307692)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:34.086337,"(13.0, 17.5, 16.772727272727273)","(1.26, 1.42, 1.4163076923076923)","(7.5, 9.8, 9.600000000000001)","(21.0, 55.0, 52.375)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.538461538461538)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:35.161555,"(13.0, 17.5, 15.5)","(1.26, 1.43, 1.4133333333333333)","(7.5, 9.8, 9.600000000000001)","(21.0, 55.0, 45.5)","(51.0, 220.0, 186.66666666666669)","(12.0, 16.0, 15.538461538461538)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:36.196753,"(13.0, 17.5, 15.5)","(1.26, 1.43, 1.414705882352941)","(7.5, 9.8, 9.600000000000001)","(21.0, 55.0, 45.5)","(51.0, 220.0, 186.66666666666669)","(12.0, 16.0, 15.055555555555555)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:37.234079,"(13.0, 17.0, 16.73913043478261)","(1.26, 1.44, 1.4301602564102565)","(7.5, 9.8, 9.571428571428571)","(21.0, 55.0, 52.66666666666667)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.125)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:38.321824,"(13.0, 17.0, 15.333333333333334)","(1.26, 1.43, 1.4153979238754324)","(7.5, 9.8, 9.571428571428571)","(21.0, 55.0, 50.8)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.125)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:39.419227,"(13.0, 17.0, 15.333333333333334)","(1.26, 1.43, 1.4153979238754324)","(7.5, 9.8, 9.571428571428571)","(21.0, 55.0, 49.27272727272727)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.125)","(15.0, 32.0, 28.53846153846154)"
12-01-2023 10:36:40.530146,"(13.0, 17.0, 15.333333333333334)","(1.26, 1.43, 1.4153979238754324)","(7.5, 9.8, 9.571428571428571)","(21.0, 55.0, 49.27272727272727)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.25)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:41.470437,"(13.0, 17.0, 16.583333333333332)","(1.26, 1.43, 1.4200925925925925)","(7.5, 9.8, 9.676923076923078)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 16.0, 15.25)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:42.619785,"(13.0, 17.0, 16.583333333333332)","(1.26, 1.42, 1.4175714285714285)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 16.0, 15.0)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:43.782607,"(13.0, 17.0, 16.285714285714285)","(1.26, 1.43, 1.4175714285714285)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.0)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:44.909292,"(13.0, 17.0, 16.285714285714285)","(1.26, 1.43, 1.4175714285714285)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.0)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:45.916382,"(13.0, 17.0, 16.5)","(1.26, 1.43, 1.4188461538461539)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 15.0)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:47.009813,"(13.0, 17.0, 16.772727272727273)","(1.26, 1.43, 1.4114895947426067)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.5, 14.9)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:48.187076,"(13.0, 17.0, 16.772727272727273)","(1.26, 1.43, 1.4217919075144507)","(7.5, 9.8, 9.63448275862069)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 16.0, 14.25)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:49.356089,"(13.0, 17.0, 16.772727272727273)","(1.26, 1.44, 1.4339306358381503)","(7.5, 9.8, 9.63448275862069)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 14.5, 14.333333333333334)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:50.398161,"(13.0, 17.0, 16.772727272727273)","(1.26, 1.44, 1.4207339449541283)","(7.5, 9.8, 9.608)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 14.333333333333334)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:51.512582,"(13.0, 16.5, 16.0)","(1.26, 1.44, 1.4239240506329114)","(7.5, 10.0, 9.88)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 14.6)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:52.819549,"(13.0, 16.5, 16.0)","(1.26, 1.44, 1.426195652173913)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 14.5)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:54.056006,"(13.0, 16.5, 16.0)","(1.26, 1.44, 1.426195652173913)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 14.5)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:55.174372,"(13.0, 16.0, 15.7)","(1.26, 1.44, 1.426195652173913)","(7.5, 9.8, 9.72)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 14.5)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:56.271401,"(13.0, 16.0, 15.7)","(1.26, 1.44, 1.4263440860215053)","(7.5, 9.8, 9.433333333333334)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 14.5)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:57.493727,"(13.0, 16.0, 15.625)","(1.26, 1.44, 1.43)","(7.5, 9.6, 9.06)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 14.538461538461538)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:58.659118,"(13.0, 16.5, 15.642857142857142)","(1.26, 1.43, 1.4233928571428571)","(7.5, 9.4, 9.078260869565216)","(21.0, 50.0, 48.4)","(51.0, 220.0, 186.66666666666669)","(12.0, 15.0, 15.0)","(15.0, 32.0, 29.0)"
12-01-2023 10:36:59.844298,"(13.0, 16.5, 15.7)","(1.26, 1.43, 1.4122857142857141)","(7.5, 9.6, 9.1)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.571428571428571)","(15.0, 32.0, 29.23076923076923)"
12-01-2023 10:37:00.985069,"(13.0, 16.5, 15.642857142857142)","(1.26, 1.42, 1.416159420289855)","(7.5, 9.6, 9.266666666666666)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.571428571428571)","(15.0, 32.0, 29.23076923076923)"
12-01-2023 10:37:02.033966,"(13.0, 16.5, 15.642857142857142)","(1.26, 1.42, 1.416159420289855)","(7.5, 9.6, 9.266666666666666)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.23076923076923)"
12-01-2023 10:37:03.173806,"(13.0, 16.0, 15.666666666666666)","(1.26, 1.43, 1.4189690721649484)","(7.5, 9.4, 9.36)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.23076923076923)"
12-01-2023 10:37:04.313251,"(13.0, 16.0, 15.666666666666666)","(1.26, 1.43, 1.4235928143712575)","(7.5, 9.4, 9.36)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.428571428571427)"
12-01-2023 10:37:05.422865,"(13.0, 16.0, 15.666666666666666)","(1.26, 1.43, 1.4236309523809523)","(7.5, 9.4, 9.36)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.428571428571427)"
12-01-2023 10:37:06.520560,"(13.0, 16.0, 15.727272727272727)","(1.26, 1.43, 1.4236309523809523)","(7.5, 9.4, 9.36)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.282608695652174)","(15.0, 32.0, 29.428571428571427)"
12-01-2023 10:37:07.700707,"(13.0, 16.0, 15.666666666666666)","(1.26, 1.43, 1.4236309523809523)","(7.5, 9.4, 9.36)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.282608695652174)","(15.0, 32.0, 29.428571428571427)"
12-01-2023 10:37:08.885833,"(13.0, 16.0, 15.666666666666666)","(1.26, 1.43, 1.424120879120879)","(7.5, 9.4, 9.36)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.282608695652174)","(15.0, 32.0, 29.428571428571427)"
12-01-2023 10:37:09.951334,"(13.0, 16.0, 15.666666666666666)","(1.26, 1.43, 1.424120879120879)","(7.5, 9.4, 9.36)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.6)"
12-01-2023 10:37:11.096273,"(13.0, 16.5, 15.9)","(1.26, 1.42, 1.415441176470588)","(7.5, 9.6, 9.328)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:12.220411,"(13.0, 16.5, 16.0)","(1.26, 1.42, 1.415441176470588)","(7.5, 9.6, 9.328)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:13.381442,"(13.0, 16.5, 16.0)","(1.26, 1.42, 1.4143023255813953)","(7.5, 9.6, 9.328)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:14.591756,"(13.0, 16.5, 16.0)","(1.26, 1.42, 1.4190243902439024)","(7.5, 9.6, 9.316666666666666)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:15.781622,"(13.0, 16.5, 16.0)","(1.26, 1.42, 1.4190243902439024)","(7.5, 9.6, 9.26)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:16.858075,"(13.0, 16.5, 16.2)","(1.26, 1.42, 1.4190243902439024)","(7.5, 9.6, 9.26)","(21.0, 50.0, 48.666666666666664)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:17.957987,"(13.0, 16.5, 16.2)","(1.26, 1.42, 1.4137499999999998)","(7.5, 9.6, 9.26)","(21.0, 50.0, 47.2)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:19.073038,"(13.0, 16.5, 16.2)","(1.26, 1.42, 1.4143999999999999)","(7.5, 9.6, 9.26)","(21.0, 50.0, 48.833333333333336)","(51.0, 220.0, 195.0)","(12.0, 16.0, 15.214285714285714)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:20.276601,"(13.0, 16.5, 16.2)","(1.26, 1.42, 1.4143999999999999)","(7.5, 9.6, 9.26)","(21.0, 50.0, 46.0)","(51.0, 220.0, 195.0)","(12.0, 16.0, 14.033018867924529)","(15.0, 32.0, 29.75)"
12-01-2023 10:37:21.372441,"(13.0, 16.5, 16.214285714285715)","(1.26, 1.43, 1.4170498084291188)","(7.5, 9.6, 9.36551724137931)","(21.0, 50.0, 46.5)","(51.0, 220.0, 195.0)","(12.0, 14.5, 14.033018867924529)","(15.0, 32.0, 33.666666666666664)"
12-01-2023 10:37:22.421222,"(13.0, 16.5, 16.214285714285715)","(1.26, 1.43, 1.4165873015873016)","(7.5, 9.6, 9.36551724137931)","(21.0, 55.0, 46.5)","(51.0, 220.0, 195.0)","(12.0, 14.5, 14.033018867924529)","(15.0, 36.0, 33.666666666666664)"
12-01-2023 10:37:23.570395,"(13.0, 16.5, 16.214285714285715)","(1.26, 1.42, 1.418469387755102)","(7.5, 9.6, 9.9)","(21.0, 55.0, 46.5)","(51.0, 220.0, 195.0)","(12.0, 14.5, 14.033018867924529)","(15.0, 36.0, 33.666666666666664)"
12-01-2023 10:37:24.756383,"(13.0, 17.0, 16.357142857142858)","(1.26, 1.42, 1.4093749999999998)","(7.5, 10.5, 9.9)","(21.0, 55.0, 50.0)","(51.0, 220.0, 195.0)","(12.0, 14.5, 13.605263157894736)","(15.0, 36.0, 33.666666666666664)"
12-01-2023 10:37:26.022747,"(13.0, 17.0, 16.5)","(1.26, 1.41, 1.4113375796178342)","(7.5, 10.5, 9.93157894736842)","(21.0, 55.0, 50.0)","(51.0, 220.0, 195.0)","(12.0, 14.5, 13.428571428571429)","(15.0, 36.0, 33.666666666666664)"
12-01-2023 10:37:27.176297,"(13.0, 17.5, 16.357142857142858)","(1.26, 1.42, 1.4113375796178342)","(7.5, 10.5, 9.93157894736842)","(21.0, 55.0, 50.0)","(51.0, 220.0, 195.0)","(12.0, 14.0, 13.176470588235293)","(15.0, 36.0, 33.666666666666664)"
12-01-2023 10:37:28.302903,"(13.0, 17.5, 16.357142857142858)","(1.26, 1.42, 1.4127777777777777)","(7.5, 10.5, 9.93157894736842)","(21.0, 55.0, 45.0)","(51.0, 220.0, 195.0)","(12.0, 14.0, 13.176470588235293)","(15.0, 36.0, 33.666666666666664)"
12-01-2023 10:37:29.464273,"(13.0, 17.5, 16.357142857142858)","(1.26, 1.41, 1.4031012658227848)","(7.5, 10.5, 10.030434782608696)","(21.0, 55.0, 46.333333333333336)","(51.0, 220.0, 195.0)","(12.0, 14.0, 13.277777777777779)","(15.0, 36.0, 33.666666666666664)"
12-01-2023 10:37:30.653215,"(13.0, 17.5, 16.357142857142858)","(1.26, 1.41, 1.4031012658227848)","(7.5, 10.5, 10.166666666666666)","(21.0, 55.0, 46.333333333333336)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.208333333333334)","(15.0, 36.0, 35.4)"
12-01-2023 10:37:31.825230,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.41, 1.416619718309859)","(7.5, 10.5, 10.072222222222223)","(21.0, 55.0, 52.27272727272727)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.208333333333334)","(16.0, 36.0, 35.4)"
12-01-2023 10:37:32.896219,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.42, 1.4183098591549295)","(7.5, 10.5, 9.986666666666666)","(21.0, 55.0, 52.27272727272727)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.208333333333334)","(16.0, 36.0, 35.4)"
12-01-2023 10:37:34.096260,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.43, 1.4234653465346534)","(7.5, 10.5, 9.91764705882353)","(21.0, 55.0, 52.27272727272727)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.208333333333334)","(16.0, 36.0, 35.4)"
12-01-2023 10:37:35.317240,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.43, 1.4234146341463414)","(7.5, 10.5, 9.91764705882353)","(21.0, 55.0, 52.27272727272727)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.28125)","(16.0, 36.0, 35.4)"
12-01-2023 10:37:36.585405,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.43, 1.4208571428571428)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.125)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.305555555555555)","(16.0, 36.0, 35.4)"
12-01-2023 10:37:37.767068,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.43, 1.412732558139535)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.125)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.305555555555555)","(16.0, 36.0, 35.4)"
12-01-2023 10:37:38.922233,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.43, 1.412732558139535)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.125)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.305555555555555)","(16.0, 36.0, 35.4)"
12-01-2023 10:37:40.128574,"(13.0, 17.5, 16.97826086956522)","(1.26, 1.43, 1.412732558139535)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.23529411764706)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.305555555555555)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:41.341033,"(13.0, 17.5, 16.9)","(1.26, 1.42, 1.40890243902439)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.23529411764706)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.305555555555555)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:42.578860,"(13.0, 17.5, 16.9)","(1.26, 1.43, 1.4143553008595988)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.23529411764706)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.305555555555555)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:43.784135,"(13.0, 17.5, 16.9)","(1.26, 1.43, 1.4129906542056074)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.23529411764706)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.5)","(16.0, 36.0, 35.45454545454545)"
12-01-2023 10:37:44.915904,"(13.0, 17.5, 16.794117647058822)","(1.26, 1.43, 1.4153225806451613)","(7.5, 10.5, 9.91764705882353)","(21.0, 55.0, 53.125)","(51.0, 220.0, 203.33333333333334)","(12.0, 14.0, 13.2)","(16.0, 36.0, 35.45454545454545)"
12-01-2023 10:37:46.289954,"(13.0, 17.5, 16.794117647058822)","(1.26, 1.43, 1.416056338028169)","(7.5, 10.5, 10.028571428571428)","(21.0, 55.0, 53.23529411764706)","(51.0, 220.0, 203.33333333333334)","(12.0, 14.0, 13.166666666666666)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:47.706248,"(13.0, 17.5, 16.9)","(1.26, 1.42, 1.4027536231884057)","(7.5, 10.5, 9.978947368421052)","(21.0, 55.0, 53.23529411764706)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:49.259092,"(13.0, 17.5, 16.9)","(1.26, 1.42, 1.4086363636363635)","(7.5, 10.5, 9.978947368421052)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:50.560961,"(13.0, 17.5, 16.9)","(1.26, 1.41, 1.4086363636363635)","(7.5, 10.5, 9.978947368421052)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:51.766443,"(13.0, 17.5, 16.9)","(1.26, 1.41, 1.4086363636363635)","(7.5, 10.5, 9.978947368421052)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:53.168140,"(13.0, 17.5, 16.9)","(1.26, 1.41, 1.4086363636363635)","(7.5, 10.5, 10.11923076923077)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:54.513226,"(13.0, 17.5, 16.954545454545453)","(1.26, 1.41, 1.4073076923076921)","(7.5, 10.5, 10.11923076923077)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:55.988443,"(13.0, 17.5, 16.954545454545453)","(1.26, 1.41, 1.4073076923076921)","(7.5, 10.5, 10.11923076923077)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:57.299922,"(13.0, 17.5, 16.954545454545453)","(1.26, 1.41, 1.4073076923076921)","(7.5, 10.5, 10.11923076923077)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 203.33333333333334)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:58.599129,"(13.0, 17.5, 16.5)","(1.26, 1.41, 1.4073076923076921)","(7.5, 10.5, 9.986666666666666)","(21.0, 55.0, 51.333333333333336)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:37:59.885662,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.41, 1.4073076923076921)","(7.5, 10.5, 9.986666666666666)","(21.0, 55.0, 51.857142857142854)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.4)","(16.0, 36.0, 35.5)"
12-01-2023 10:38:01.165319,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.41, 1.408)","(7.5, 10.5, 10.200000000000001)","(21.0, 55.0, 51.857142857142854)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.382352941176471)","(16.0, 36.0, 35.5)"
12-01-2023 10:38:02.448671,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.41, 1.403623188405797)","(7.5, 10.5, 10.200000000000001)","(21.0, 55.0, 51.857142857142854)","(51.0, 220.0, 208.88888888888889)","(12.0, 13.5, 13.404761904761905)","(16.0, 36.0, 35.5)"
12-01-2023 10:38:03.740754,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.41, 1.403623188405797)","(7.5, 10.5, 10.200000000000001)","(21.0, 55.0, 51.857142857142854)","(51.0, 220.0, 205.0)","(12.0, 13.5, 13.404761904761905)","(16.0, 36.0, 35.5)"
12-01-2023 10:38:05.023061,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.41, 1.3994)","(7.5, 10.5, 10.200000000000001)","(21.0, 55.0, 51.857142857142854)","(51.0, 220.0, 205.0)","(12.0, 13.5, 13.404761904761905)","(16.0, 36.0, 35.5)"
12-01-2023 10:38:06.266826,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.4, 1.3994)","(7.5, 10.5, 10.200000000000001)","(21.0, 55.0, 51.857142857142854)","(51.0, 220.0, 367.5)","(12.0, 13.5, 13.404761904761905)","(16.0, 36.0, 35.75)"
12-01-2023 10:38:07.499298,"(13.0, 17.5, 16.3)","(1.26, 1.4, 1.3994)","(7.5, 10.5, 10.200000000000001)","(21.0, 55.0, 51.857142857142854)","(51.0, 510.0, 288.0)","(12.0, 13.5, 13.404761904761905)","(16.0, 36.0, 35.75)"
12-01-2023 10:38:08.645326,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.4, 1.3994)","(7.5, 10.5, 10.309090909090909)","(21.0, 55.0, 51.857142857142854)","(51.0, 510.0, 288.0)","(12.0, 13.5, 13.404761904761905)","(16.0, 36.0, 35.75)"
12-01-2023 10:38:09.833205,"(13.0, 17.5, 16.166666666666668)","(1.26, 1.4, 1.3994)","(7.5, 10.5, 10.364705882352942)","(21.0, 55.0, 51.857142857142854)","(51.0, 510.0, 306.66666666666663)","(12.0, 13.5, 13.4)","(16.0, 36.0, 43.5)"
12-01-2023 10:38:11.050096,"(13.0, 17.5, 16.433333333333334)","(1.26, 1.4, 1.3957142857142857)","(7.5, 11.0, 10.364705882352942)","(21.0, 55.0, 51.857142857142854)","(51.0, 640.0, 306.66666666666663)","(12.0, 14.5, 13.4)","(16.0, 55.0, 54.0)"
12-01-2023 10:38:12.293320,"(13.0, 17.5, 16.433333333333334)","(1.26, 1.4, 1.3933333333333333)","(7.5, 11.0, 10.4)","(21.0, 55.0, 51.857142857142854)","(51.0, 640.0, 528.0)","(12.0, 14.5, 13.782608695652174)","(16.0, 55.0, 43.5)"
12-01-2023 10:38:13.493638,"(13.0, 17.5, 16.433333333333334)","(1.26, 1.4, 1.3847999999999998)","(7.5, 11.0, 10.4)","(21.0, 55.0, 51.857142857142854)","(51.0, 630.0, 460.0)","(12.0, 14.5, 13.782608695652174)","(16.0, 55.0, 54.0)"
12-01-2023 10:38:14.741960,"(13.0, 17.5, 16.433333333333334)","(1.26, 1.4, 1.3847999999999998)","(7.5, 11.0, 10.4)","(21.0, 55.0, 51.857142857142854)","(51.0, 630.0, 337.1428571428571)","(12.0, 14.5, 13.782608695652174)","(16.0, 55.0, 54.0)"
12-01-2023 10:38:16.001337,"(13.0, 17.5, 16.433333333333334)","(1.26, 1.4, 1.3825714285714286)","(7.5, 11.0, 10.4)","(21.0, 55.0, 51.857142857142854)","(51.0, 500.0, 453.0)","(12.0, 14.5, 13.782608695652174)","(16.0, 55.0, 54.0)"
12-01-2023 10:38:17.311594,"(13.0, 17.5, 16.433333333333334)","(1.26, 1.4, 1.3825714285714286)","(7.5, 11.0, 10.4)","(21.0, 55.0, 51.857142857142854)","(51.0, 490.0, 456.3636363636363)","(12.0, 14.5, 13.782608695652174)","(16.0, 55.0, 43.5)"
12-01-2023 10:38:18.616632,"(13.0, 17.5, 16.433333333333334)","(1.26, 1.39, 1.3875)","(7.5, 11.0, 10.4)","(21.0, 55.0, 51.857142857142854)","(51.0, 490.0, 456.3636363636363)","(12.0, 14.5, 13.910714285714286)","(16.0, 55.0, 43.5)"
