,Solar Toby,Kraken Stan,Crymelon Ivy,Crymelon Neptune,Targan Bale,Sin City Angel
10-01-2023 14:51:37.633043,"(8.5, 18.0, 12.4)","(19.0, 60.0, 28.875)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.36, 1.891)","(2.45, 3.4, 2.952)"
10-01-2023 14:51:38.544052,"(8.5, 18.0, 12.4)","(19.0, 60.0, 28.875)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.36, 1.891)","(2.45, 3.4, 2.952)"
10-01-2023 14:51:39.498602,"(8.5, 18.0, 15.65)","(19.0, 60.0, 28.875)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.36, 1.891)","(2.45, 3.4, 2.952)"
10-01-2023 14:51:40.607081,"(8.5, 18.0, 12.533333333333333)","(19.0, 60.0, 32.1875)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.36, 2.0426666666666664)","(2.45, 3.4, 2.952)"
10-01-2023 14:51:41.632851,"(8.5, 18.0, 12.533333333333333)","(19.0, 55.0, 32.1875)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.36, 1.892)","(2.45, 3.4, 2.952)"
10-01-2023 14:51:42.567074,"(8.5, 17.5, 12.366666666666667)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.892)","(2.45, 3.4, 2.952)"
10-01-2023 14:51:43.602698,"(8.5, 17.5, 12.366666666666667)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.892)","(2.45, 3.4, 2.964)"
10-01-2023 14:51:44.599406,"(8.5, 17.5, 12.366666666666667)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.871)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:45.519319,"(8.5, 17.5, 12.366666666666667)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.871)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:46.648771,"(8.5, 17.5, 12.366666666666667)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.871)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:47.681640,"(8.5, 17.5, 12.366666666666667)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.8849999999999998)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:48.750273,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.8849999999999998)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:49.928021,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.34, 1.7036486486486486)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:51.128946,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.5, 1.8218181818181818)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:52.241079,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.8)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:53.315098,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.8)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:54.421251,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.7828571428571427)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:55.451052,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.8218181818181818)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:56.545296,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.8)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:57.543537,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.8)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:58.502041,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.8)","(2.45, 3.75, 2.964)"
10-01-2023 14:51:59.461225,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.46, 1.7458666666666667)","(2.45, 3.75, 2.964)"
10-01-2023 14:52:00.502508,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 181.11111111111111)","(1.7, 2.56, 1.8257142857142856)","(2.45, 3.75, 2.964)"
10-01-2023 14:52:01.456976,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 143.33333333333331)","(1.7, 2.52, 1.8257142857142856)","(2.45, 3.75, 2.964)"
10-01-2023 14:52:02.439886,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 143.33333333333331)","(1.7, 2.52, 1.8257142857142856)","(2.45, 3.75, 2.964)"
10-01-2023 14:52:03.464227,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 143.33333333333331)","(1.7, 2.52, 1.8257142857142856)","(2.45, 3.75, 2.964)"
10-01-2023 14:52:04.536376,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 143.33333333333331)","(1.7, 2.52, 1.7914285714285714)","(2.45, 3.75, 2.8013793103448275)"
10-01-2023 14:52:05.553321,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 143.33333333333331)","(1.7, 2.52, 1.7914285714285714)","(2.45, 3.75, 2.8013793103448275)"
10-01-2023 14:52:06.613885,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 30.666666666666664)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.8085714285714285)","(2.45, 3.75, 2.8013793103448275)"
10-01-2023 14:52:07.586029,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 27.088235294117645)","(13.0, 32.0, 19.666666666666668)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.9329999999999998)","(2.45, 3.75, 2.8013793103448275)"
10-01-2023 14:52:08.530305,"(8.5, 17.0, 12.200000000000001)","(19.0, 55.0, 27.088235294117645)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.919)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:09.515244,"(8.5, 17.0, 11.933333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 200.0, 111.0)","(1.7, 2.5, 1.7945)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:10.529970,"(8.5, 17.0, 11.933333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.8361904761904762)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:11.508564,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.8114999999999999)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:12.438662,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.8114999999999999)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:13.390828,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.7945)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:14.332206,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.7945)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:15.394964,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.9142857142857141)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:16.367492,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 2.281081081081081)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:17.327387,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.571428571428573)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.8846153846153846)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:18.329788,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.0)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 2.3)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:19.337341,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.0)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 2.3)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:20.374975,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.0)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.7818181818181817)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:21.436608,"(8.5, 17.0, 12.333333333333334)","(19.0, 55.0, 21.0)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.7818181818181817)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:22.496794,"(8.5, 17.0, 12.333333333333334)","(19.0, 50.0, 24.166666666666668)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.7818181818181817)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:23.398553,"(8.5, 17.0, 12.333333333333334)","(19.0, 50.0, 24.166666666666668)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.7818181818181817)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:24.315227,"(8.5, 17.0, 12.333333333333334)","(19.0, 50.0, 24.166666666666668)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 1.7818181818181817)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:25.295153,"(8.5, 17.0, 12.333333333333334)","(19.0, 50.0, 24.166666666666668)","(13.0, 32.0, 22.75)","(31.0, 190.0, 111.0)","(1.7, 2.5, 2.00625)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:26.320012,"(8.5, 17.5, 12.5)","(19.0, 50.0, 24.166666666666668)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.9)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:27.279250,"(8.5, 17.5, 12.5)","(19.0, 55.0, 23.0)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.7818181818181817)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:28.307815,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.7818181818181817)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:29.363518,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 2.00625)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:30.425243,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.9)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:31.495711,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.9)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:32.533697,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.7363636363636363)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:33.499769,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.94)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:34.392434,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.94)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:35.380312,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.94)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:36.385482,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.94)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:37.372748,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.94)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:38.354555,"(8.5, 17.5, 12.5)","(19.0, 55.0, 21.76923076923077)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.907142857142857)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:39.318378,"(8.5, 17.5, 12.1)","(19.0, 55.0, 35.36363636363636)","(13.0, 32.0, 22.75)","(31.0, 200.0, 116.0)","(1.7, 2.5, 1.8692307692307693)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:40.312017,"(8.5, 17.5, 12.1)","(19.0, 55.0, 38.05882352941177)","(13.0, 32.0, 20.0)","(31.0, 200.0, 111.0)","(1.7, 2.5, 1.92)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:41.378778,"(8.5, 17.5, 12.1)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.48, 1.7021052631578946)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:42.367700,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.833913043478261)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:43.299627,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.8136363636363635)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:44.330705,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.7914285714285714)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:45.292970,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.7914285714285714)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:46.255518,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.7914285714285714)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:47.322782,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.7021052631578946)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:48.308041,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.7021052631578946)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:49.191051,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.46, 1.6724999999999999)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:50.150332,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.56, 2.026666666666667)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:51.132991,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.54, 1.8469565217391304)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:52.071645,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.52, 1.7999999999999998)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:53.027377,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 20.0)","(31.0, 190.0, 111.0)","(1.7, 2.52, 1.7999999999999998)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:54.051679,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 28.4)","(31.0, 190.0, 111.0)","(1.7, 2.52, 1.7052631578947368)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:55.033931,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 28.6)","(31.0, 190.0, 111.0)","(1.7, 2.52, 1.8469565217391304)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:56.062759,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 23.75)","(31.0, 190.0, 116.0)","(1.7, 2.52, 1.9466666666666665)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:57.049466,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 23.75)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.9466666666666665)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:57.980893,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 23.75)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.9466666666666665)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:58.837679,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 23.75)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.9466666666666665)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:52:59.813924,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 23.75)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.9466666666666665)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:00.845552,"(8.5, 17.5, 12.833333333333334)","(19.0, 55.0, 39.0)","(13.0, 32.0, 23.75)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:01.880671,"(8.5, 17.5, 12.833333333333334)","(19.0, 48.0, 41.30769230769231)","(13.0, 32.0, 23.75)","(31.0, 200.0, 116.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:02.970176,"(8.5, 17.5, 12.833333333333334)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:03.907715,"(8.5, 17.5, 12.833333333333334)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:04.887052,"(8.5, 17.5, 12.833333333333334)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:05.972253,"(8.5, 17.5, 12.833333333333334)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:07.119035,"(8.5, 17.5, 12.833333333333334)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:08.044343,"(8.5, 17.5, 12.833333333333334)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 1.8691891891891892)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:09.053143,"(8.5, 17.5, 12.833333333333334)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:10.101110,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 101.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:11.077001,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 137.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:12.052779,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 104.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:12.930299,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 105.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:13.801243,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 105.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:14.826321,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 105.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:16.016283,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 105.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:16.998679,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 105.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:17.954707,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 105.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:19.260093,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 105.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:20.482469,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 170.0, 53.07692307692308)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:21.585920,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 210.0, 120.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:22.602329,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 200.0, 120.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:23.521429,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 200.0, 120.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
10-01-2023 14:53:24.532888,"(8.5, 17.5, 12.233333333333333)","(19.0, 50.0, 39.66666666666667)","(13.0, 32.0, 23.75)","(31.0, 200.0, 120.0)","(1.7, 2.52, 2.125245901639344)","(2.45, 3.75, 2.5186363636363636)"
