,Mitcham Xena,Rowdys Rebel,Homebush Zip,Oliviero,Homebush Flick,Nighthawk Blazer,Baptiste,Mr Bigwig
06-01-2023 09:33:33.559639,"(5.0, 6.4, 6.355555555555556)","(4.2, 4.6, 4.517241379310344)","(19.0, 27.0, 22.2)","(13.0, 14.0, 11.152542372881356)","(41.0, 55.0, 46.6)","(31.0, 95.0, 89.0)","(2.25, 3.1, 2.923673469387755)","(4.2, 7.8, 6.317647058823529)"
06-01-2023 09:33:34.543180,"(5.0, 6.4, 6.355555555555556)","(4.2, 4.6, 4.42)","(19.0, 27.0, 20.25)","(13.0, 14.0, 11.152542372881356)","(41.0, 55.0, 46.6)","(31.0, 95.0, 89.0)","(2.25, 3.1, 2.94)","(4.2, 7.8, 6.323076923076923)"
06-01-2023 09:33:35.535492,"(5.0, 6.4, 6.355555555555556)","(4.2, 4.6, 4.42)","(19.0, 27.0, 22.714285714285715)","(13.0, 13.5, 12.071428571428571)","(41.0, 55.0, 35.46478873239437)","(31.0, 95.0, 87.5)","(2.25, 3.1, 3.123913043478261)","(4.2, 7.8, 6.933333333333334)"
06-01-2023 09:33:36.597302,"(5.0, 6.6, 6.3999999999999995)","(4.2, 4.6, 4.553846153846154)","(19.0, 25.0, 22.333333333333332)","(13.0, 13.5, 11.416666666666666)","(41.0, 60.0, 46.66666666666667)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.123913043478261)","(4.2, 9.0, 6.2176470588235295)"
06-01-2023 09:33:37.561507,"(5.0, 6.6, 6.3999999999999995)","(4.2, 4.6, 4.553846153846154)","(19.0, 25.0, 21.0)","(13.0, 13.5, 11.416666666666666)","(41.0, 55.0, 46.66666666666667)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.1166666666666667)","(4.2, 8.6, 6.699999999999999)"
06-01-2023 09:33:38.566899,"(5.0, 6.6, 6.3999999999999995)","(4.2, 4.6, 4.553846153846154)","(19.0, 25.0, 21.0)","(13.0, 11.0, 10.892156862745098)","(41.0, 55.0, 46.66666666666667)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.1166666666666667)","(4.2, 8.4, 5.904)"
06-01-2023 09:33:39.559526,"(5.0, 6.6, 6.3999999999999995)","(4.2, 4.6, 4.553846153846154)","(19.0, 25.0, 21.0)","(13.0, 13.5, 13.166666666666666)","(41.0, 55.0, 46.66666666666667)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.1166666666666667)","(4.2, 8.4, 5.904)"
06-01-2023 09:33:40.542323,"(5.0, 6.6, 6.466666666666667)","(4.2, 4.6, 4.4714285714285715)","(19.0, 25.0, 17.263157894736842)","(13.0, 13.5, 12.568965517241379)","(41.0, 55.0, 46.66666666666667)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.1166666666666667)","(4.2, 8.4, 5.904)"
06-01-2023 09:33:41.501220,"(5.0, 6.6, 6.388235294117647)","(4.2, 4.6, 4.506666666666667)","(19.0, 25.0, 17.285714285714285)","(13.0, 13.5, 12.25)","(41.0, 55.0, 46.66666666666667)","(31.0, 95.0, 89.0)","(2.25, 3.15, 3.154109589041096)","(4.2, 8.4, 6.126315789473685)"
06-01-2023 09:33:42.495568,"(5.0, 6.6, 6.45)","(4.2, 4.6, 4.388235294117647)","(19.0, 23.0, 20.25)","(13.0, 13.0, 12.625)","(41.0, 55.0, 42.5)","(31.0, 95.0, 89.0)","(2.25, 3.25, 3.175)","(4.2, 8.4, 6.092307692307693)"
06-01-2023 09:33:43.465194,"(5.0, 6.6, 6.45)","(4.2, 4.6, 4.388235294117647)","(19.0, 23.0, 20.25)","(13.0, 13.0, 12.625)","(41.0, 55.0, 42.5)","(31.0, 95.0, 89.0)","(2.25, 3.2, 3.2033333333333336)","(4.2, 8.4, 6.092307692307693)"
06-01-2023 09:33:44.442286,"(5.0, 6.6, 6.45)","(4.2, 4.5, 4.416666666666667)","(19.0, 23.0, 20.25)","(13.0, 13.0, 12.55)","(41.0, 55.0, 47.85714285714286)","(31.0, 95.0, 89.0)","(2.25, 3.25, 3.2874999999999996)","(4.2, 8.4, 5.95)"
06-01-2023 09:33:45.415798,"(5.0, 6.6, 6.45)","(4.2, 4.4, 4.3375)","(19.0, 23.0, 18.285714285714285)","(13.0, 13.0, 12.55)","(41.0, 55.0, 47.85714285714286)","(31.0, 95.0, 89.0)","(2.25, 3.3, 3.33125)","(4.2, 8.4, 5.811320754716981)"
06-01-2023 09:33:46.416507,"(5.0, 6.6, 6.45)","(4.2, 4.4, 4.275)","(20.0, 23.0, 18.678571428571427)","(12.0, 13.0, 12.653846153846153)","(51.0, 55.0, 41.0)","(41.0, 95.0, 90.0)","(2.35, 3.4, 3.45)","(4.4, 8.4, 5.330927835051546)"
06-01-2023 09:33:47.390209,"(5.0, 7.0, 6.68)","(4.2, 4.4, 4.25)","(20.0, 23.0, 18.72222222222222)","(12.0, 13.0, 12.4375)","(51.0, 55.0, 41.0)","(41.0, 95.0, 90.0)","(2.35, 3.5, 3.4210526315789473)","(4.4, 5.9, 5.402702702702703)"
06-01-2023 09:33:48.400281,"(5.0, 7.2, 6.675)","(4.2, 4.4, 4.24)","(20.0, 23.0, 21.166666666666668)","(12.0, 13.0, 12.470588235294118)","(51.0, 55.0, 41.0)","(41.0, 95.0, 90.0)","(2.35, 3.55, 3.333333333333333)","(4.4, 5.9, 5.6611111111111105)"
06-01-2023 09:33:49.376012,"(5.0, 7.2, 6.640000000000001)","(4.2, 4.4, 4.3076923076923075)","(20.0, 22.0, 20.5)","(12.0, 13.0, 12.470588235294118)","(51.0, 55.0, 41.0)","(41.0, 95.0, 90.0)","(2.35, 3.4, 3.338461538461538)","(4.4, 5.8, 5.6125)"
06-01-2023 09:33:50.358905,"(5.0, 6.8, 6.618181818181818)","(4.2, 4.4, 4.300000000000001)","(20.0, 22.0, 18.733333333333334)","(12.0, 13.0, 12.470588235294118)","(51.0, 55.0, 34.38235294117647)","(41.0, 95.0, 156.66666666666666)","(2.35, 3.4, 3.4499999999999997)","(4.4, 5.8, 5.408571428571428)"
06-01-2023 09:33:51.358670,"(5.0, 7.2, 6.783333333333333)","(4.2, 4.4, 4.2)","(20.0, 22.0, 18.53846153846154)","(12.0, 13.0, 12.88888888888889)","(51.0, 60.0, 34.38235294117647)","(41.0, 230.0, 135.45454545454544)","(2.35, 3.55, 3.412962962962963)","(4.4, 5.9, 5.408571428571428)"
06-01-2023 09:33:52.388169,"(5.0, 7.2, 6.815384615384616)","(4.2, 4.4, 4.133333333333334)","(17.0, 22.0, 18.53846153846154)","(12.0, 13.0, 12.88888888888889)","(31.0, 60.0, 34.38235294117647)","(41.0, 220.0, 185.83333333333334)","(2.35, 3.45, 3.412962962962963)","(4.4, 5.9, 5.408571428571428)"
06-01-2023 09:33:53.400962,"(5.0, 7.2, 6.815384615384616)","(4.2, 4.4, 4.133333333333334)","(17.0, 22.0, 18.53846153846154)","(12.0, 13.0, 12.88888888888889)","(31.0, 60.0, 34.38235294117647)","(41.0, 210.0, 185.83333333333334)","(2.35, 3.45, 3.4071428571428575)","(4.4, 5.9, 5.6034482758620685)"
06-01-2023 09:33:54.434769,"(5.0, 6.6, 6.418181818181818)","(4.2, 4.4, 4.266666666666667)","(17.0, 22.0, 19.0)","(12.0, 13.0, 12.88888888888889)","(31.0, 60.0, 34.38235294117647)","(41.0, 210.0, 185.83333333333334)","(2.35, 3.45, 3.543478260869565)","(4.4, 5.9, 5.452083333333333)"
06-01-2023 09:33:55.441804,"(5.0, 6.6, 6.377777777777777)","(4.2, 4.4, 4.276923076923077)","(17.0, 22.0, 19.75)","(12.0, 13.0, 12.88888888888889)","(31.0, 60.0, 34.38235294117647)","(41.0, 210.0, 185.83333333333334)","(2.35, 3.55, 3.6416666666666666)","(4.4, 5.9, 5.452083333333333)"
06-01-2023 09:33:56.492237,"(5.0, 7.2, 6.7)","(4.2, 4.1, 4.009090909090909)","(17.0, 20.0, 19.772727272727273)","(12.0, 13.0, 12.88888888888889)","(31.0, 60.0, 34.38235294117647)","(41.0, 210.0, 185.83333333333334)","(2.35, 3.65, 3.586842105263158)","(4.4, 5.9, 5.430769230769231)"
06-01-2023 09:33:57.516480,"(5.0, 7.2, 6.699999999999999)","(4.2, 4.1, 4.009090909090909)","(17.0, 20.0, 19.772727272727273)","(12.0, 13.0, 12.88888888888889)","(31.0, 60.0, 34.38235294117647)","(41.0, 210.0, 185.83333333333334)","(2.35, 3.6, 3.5861111111111112)","(4.4, 5.8, 5.426315789473684)"
06-01-2023 09:33:58.513761,"(5.0, 7.2, 6.7)","(4.2, 4.3, 4.065217391304348)","(17.0, 20.0, 19.772727272727273)","(12.0, 13.0, 12.954545454545455)","(31.0, 55.0, 36.625)","(41.0, 210.0, 178.88888888888889)","(2.35, 3.6, 3.5861111111111112)","(4.4, 5.7, 5.5)"
06-01-2023 09:33:59.511667,"(5.0, 7.2, 6.7)","(4.2, 4.3, 4.166666666666667)","(17.0, 20.0, 19.772727272727273)","(12.0, 13.0, 12.954545454545455)","(31.0, 55.0, 36.625)","(41.0, 210.0, 178.88888888888889)","(2.35, 3.6, 3.625)","(4.4, 5.7, 5.540366972477064)"
06-01-2023 09:34:00.543130,"(5.0, 7.2, 6.7)","(4.2, 4.3, 4.166666666666667)","(17.0, 20.0, 18.69047619047619)","(12.0, 13.0, 12.444444444444445)","(31.0, 55.0, 37.666666666666664)","(41.0, 210.0, 178.88888888888889)","(2.35, 3.7, 3.625)","(4.4, 5.9, 5.688888888888888)"
06-01-2023 09:34:01.541548,"(5.0, 7.2, 6.783333333333333)","(4.2, 4.3, 4.2125)","(17.0, 20.0, 18.69047619047619)","(12.0, 12.5, 12.444444444444445)","(31.0, 60.0, 42.52173913043478)","(41.0, 210.0, 178.88888888888889)","(2.35, 3.7, 3.6526315789473687)","(4.4, 5.8, 5.545454545454546)"
06-01-2023 09:34:02.549223,"(5.0, 7.2, 6.783333333333333)","(4.2, 4.3, 4.1125)","(17.0, 20.0, 18.69047619047619)","(12.0, 12.5, 12.45)","(31.0, 60.0, 42.52173913043478)","(41.0, 210.0, 178.88888888888889)","(2.4, 3.7, 3.6526315789473687)","(4.4, 5.8, 5.545454545454546)"
06-01-2023 09:34:03.547185,"(5.0, 7.2, 6.658333333333333)","(4.2, 4.3, 4.109090909090909)","(17.0, 20.0, 18.98148148148148)","(12.0, 12.5, 12.636363636363637)","(31.0, 60.0, 42.52173913043478)","(41.0, 230.0, 171.8181818181818)","(2.4, 3.7, 3.6642857142857146)","(4.4, 5.8, 5.538095238095238)"
06-01-2023 09:34:04.584602,"(5.0, 7.2, 6.609090909090909)","(4.2, 4.2, 4.152380952380953)","(17.0, 20.0, 19.023809523809526)","(12.0, 13.0, 12.882352941176471)","(31.0, 60.0, 42.52173913043478)","(41.0, 230.0, 171.8181818181818)","(2.4, 3.7, 3.7785714285714285)","(4.4, 5.8, 5.54390243902439)"
06-01-2023 09:34:05.582158,"(5.0, 7.2, 6.628571428571429)","(4.2, 4.2, 4.16)","(17.0, 19.5, 19.023809523809526)","(12.0, 13.0, 12.882352941176471)","(31.0, 60.0, 42.52173913043478)","(41.0, 230.0, 171.8181818181818)","(2.4, 3.95, 3.66)","(4.4, 5.8, 5.635714285714286)"
06-01-2023 09:34:06.598751,"(5.0, 7.2, 6.591304347826087)","(4.2, 4.2, 4.177142857142857)","(17.0, 19.5, 18.944444444444443)","(12.0, 13.0, 12.666666666666666)","(31.0, 60.0, 42.52173913043478)","(41.0, 230.0, 171.8181818181818)","(2.4, 3.75, 3.6405405405405404)","(4.4, 5.7, 5.496)"
06-01-2023 09:34:07.622005,"(5.0, 7.2, 6.769230769230769)","(4.2, 4.2, 4.177142857142857)","(17.0, 19.5, 18.944444444444443)","(12.0, 13.0, 12.666666666666666)","(31.0, 60.0, 42.52173913043478)","(41.0, 230.0, 150.76923076923077)","(2.4, 3.75, 3.6405405405405404)","(4.4, 5.7, 5.496)"
06-01-2023 09:34:08.663459,"(5.0, 7.2, 6.769230769230769)","(4.2, 4.2, 4.177142857142857)","(17.0, 19.5, 18.944444444444443)","(12.0, 13.0, 12.666666666666666)","(31.0, 60.0, 42.52173913043478)","(41.0, 220.0, 150.76923076923077)","(2.4, 3.75, 3.7409090909090907)","(4.4, 5.7, 5.496)"
06-01-2023 09:34:09.679876,"(5.0, 7.2, 6.864)","(4.2, 4.2, 4.177142857142857)","(17.0, 19.5, 18.944444444444443)","(12.0, 13.0, 12.666666666666666)","(31.0, 60.0, 42.52173913043478)","(41.0, 220.0, 150.76923076923077)","(2.4, 3.75, 3.842156862745098)","(4.4, 5.7, 5.496)"
06-01-2023 09:34:10.709006,"(5.0, 7.2, 6.910344827586207)","(4.2, 4.2, 4.15)","(17.0, 20.0, 19.85)","(12.0, 13.0, 12.555555555555555)","(31.0, 60.0, 42.52173913043478)","(41.0, 220.0, 122.5)","(2.4, 3.85, 3.833435582822086)","(4.4, 5.7, 5.56)"
06-01-2023 09:34:11.771150,"(5.0, 7.2, 6.910344827586207)","(4.2, 4.3, 4.147272727272727)","(17.0, 20.0, 19.85)","(12.0, 13.0, 12.555555555555555)","(31.0, 60.0, 42.52173913043478)","(41.0, 160.0, 103.15789473684211)","(2.4, 3.85, 3.8338323353293413)","(4.4, 5.6, 5.56)"
06-01-2023 09:34:12.803860,"(5.0, 7.2, 6.910344827586207)","(4.2, 4.3, 4.135)","(17.0, 20.0, 19.85)","(12.0, 13.0, 12.555555555555555)","(31.0, 60.0, 42.52173913043478)","(41.0, 160.0, 88.75)","(2.4, 3.85, 3.8338323353293413)","(4.4, 5.6, 5.56)"
06-01-2023 09:34:13.887892,"(5.0, 7.2, 7.013333333333334)","(4.2, 4.3, 4.135)","(17.0, 20.0, 19.7)","(12.0, 12.0, 11.666666666666666)","(31.0, 60.0, 42.52173913043478)","(41.0, 160.0, 88.75)","(2.4, 3.85, 3.8338323353293413)","(4.4, 5.6, 5.56)"
06-01-2023 09:34:14.954795,"(5.0, 7.2, 7.013333333333334)","(4.0, 4.3, 4.135)","(17.0, 20.0, 19.5)","(12.0, 12.0, 11.571428571428571)","(31.0, 60.0, 34.96296296296296)","(41.0, 160.0, 88.75)","(2.4, 3.85, 3.8026315789473686)","(4.4, 5.6, 5.56)"
06-01-2023 09:34:16.024732,"(5.0, 7.2, 7.0962962962962965)","(4.0, 4.3, 4.135)","(17.0, 20.0, 20.166666666666668)","(12.0, 12.0, 11.470588235294118)","(31.0, 60.0, 37.714285714285715)","(41.0, 160.0, 88.75)","(2.4, 3.85, 3.8)","(4.4, 5.6, 5.429411764705883)"
06-01-2023 09:34:17.083674,"(5.0, 7.4, 7.142857142857143)","(4.0, 4.3, 4.135)","(17.0, 21.0, 20.6875)","(12.0, 12.0, 11.470588235294118)","(31.0, 60.0, 51.5)","(41.0, 160.0, 88.75)","(2.4, 3.9, 3.8181818181818183)","(4.4, 5.5, 5.414285714285715)"
06-01-2023 09:34:18.178872,"(5.0, 7.4, 7.142857142857143)","(4.0, 4.2, 4.192857142857143)","(17.0, 21.0, 20.72222222222222)","(12.0, 12.0, 11.181818181818182)","(31.0, 55.0, 51.5)","(41.0, 160.0, 88.75)","(2.4, 3.9, 3.85)","(4.4, 5.5, 5.441935483870968)"
06-01-2023 09:34:19.275888,"(5.0, 7.4, 7.133333333333334)","(4.0, 4.2, 4.192857142857143)","(17.0, 21.0, 20.72222222222222)","(12.0, 12.0, 11.181818181818182)","(31.0, 55.0, 38.333333333333336)","(41.0, 160.0, 88.75)","(2.4, 3.95, 3.8964285714285714)","(4.4, 5.5, 5.414285714285715)"
06-01-2023 09:34:20.401583,"(5.0, 7.4, 7.2153846153846155)","(4.0, 4.2, 4.183333333333334)","(17.0, 21.0, 20.72222222222222)","(12.0, 12.0, 11.181818181818182)","(31.0, 40.0, 34.0)","(41.0, 160.0, 110.43478260869566)","(2.4, 3.95, 3.8955357142857143)","(4.4, 5.5, 5.414285714285715)"
06-01-2023 09:34:21.465482,"(5.0, 7.4, 7.2153846153846155)","(4.0, 4.2, 4.183333333333334)","(17.0, 21.0, 20.72222222222222)","(12.0, 12.0, 11.181818181818182)","(31.0, 40.0, 34.0)","(41.0, 160.0, 110.43478260869566)","(2.4, 4.0, 3.91375)","(4.4, 5.5, 5.477777777777778)"
06-01-2023 09:34:22.554284,"(5.0, 7.4, 7.2153846153846155)","(4.0, 4.2, 4.141666666666667)","(17.0, 21.0, 20.6875)","(12.0, 12.0, 11.523809523809524)","(31.0, 40.0, 39.368421052631575)","(41.0, 160.0, 110.43478260869566)","(2.4, 4.0, 3.912962962962963)","(4.4, 5.5, 5.408163265306123)"
06-01-2023 09:34:23.637488,"(5.0, 7.4, 7.2153846153846155)","(4.0, 4.2, 4.148148148148148)","(17.0, 21.0, 20.6875)","(12.0, 12.0, 11.565217391304348)","(31.0, 40.0, 39.65714285714286)","(41.0, 160.0, 110.43478260869566)","(2.4, 3.95, 3.9956521739130433)","(4.4, 5.5, 5.4799999999999995)"
06-01-2023 09:34:24.672249,"(5.0, 7.4, 7.034782608695653)","(4.0, 4.2, 4.122222222222223)","(17.0, 22.0, 20.03125)","(12.0, 12.0, 11.565217391304348)","(31.0, 40.0, 39.65714285714286)","(41.0, 160.0, 110.43478260869566)","(2.4, 4.1, 3.9956521739130433)","(4.4, 5.6, 5.4799999999999995)"
06-01-2023 09:34:25.691481,"(5.0, 7.2, 7.042105263157895)","(4.0, 4.2, 4.122222222222223)","(17.0, 22.0, 20.03125)","(12.0, 12.0, 11.565217391304348)","(31.0, 40.0, 39.45945945945946)","(41.0, 160.0, 110.43478260869566)","(2.4, 4.1, 4.095555555555555)","(4.4, 5.6, 5.4799999999999995)"
06-01-2023 09:34:26.741537,"(5.0, 7.0, 6.873684210526315)","(4.0, 4.2, 4.176666666666667)","(17.0, 22.0, 20.541666666666668)","(12.0, 12.0, 11.722222222222221)","(31.0, 40.0, 39.875)","(41.0, 160.0, 108.18181818181819)","(2.4, 4.1, 4.16)","(4.4, 5.6, 5.515)"
06-01-2023 09:34:27.801761,"(5.5, 7.0, 6.769230769230769)","(3.6, 4.2, 4.138461538461539)","(16.0, 22.0, 20.06896551724138)","(10.0, 12.0, 11.285714285714286)","(31.0, 40.0, 39.875)","(51.0, 160.0, 130.3846153846154)","(2.7, 4.2, 4.169230769230769)","(4.8, 5.6, 5.24)"
06-01-2023 09:34:28.831201,"(5.5, 7.0, 6.817391304347826)","(3.6, 4.2, 4.138461538461539)","(16.0, 22.0, 19.6)","(10.0, 12.0, 12.125)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.169230769230769)","(4.8, 5.4, 5.075)"
06-01-2023 09:34:29.899452,"(5.5, 7.0, 6.817391304347826)","(3.6, 4.2, 4.138461538461539)","(16.0, 22.0, 19.6)","(10.0, 12.5, 12.25)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.169230769230769)","(4.8, 5.2, 5.054545454545455)"
06-01-2023 09:34:30.944453,"(5.5, 7.0, 6.640000000000001)","(3.6, 4.2, 4.138461538461539)","(16.0, 22.0, 19.6)","(10.0, 13.0, 12.25)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.169230769230769)","(4.8, 5.2, 5.026086956521739)"
06-01-2023 09:34:31.991474,"(5.5, 6.8, 6.707692307692308)","(3.6, 4.2, 4.066666666666666)","(16.0, 22.0, 20.26086956521739)","(10.0, 13.0, 12.411764705882353)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.177419354838709)","(4.8, 5.2, 5.026086956521739)"
06-01-2023 09:34:33.086058,"(5.5, 6.8, 6.5600000000000005)","(3.6, 4.2, 4.066666666666666)","(16.0, 22.0, 20.26086956521739)","(10.0, 13.0, 12.411764705882353)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.177419354838709)","(4.8, 5.2, 5.011111111111111)"
06-01-2023 09:34:34.143465,"(5.5, 6.8, 6.50909090909091)","(3.6, 4.3, 4.15090909090909)","(16.0, 20.0, 19.772727272727273)","(10.0, 13.0, 12.411764705882353)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.177419354838709)","(4.8, 5.1, 5.025)"
06-01-2023 09:34:35.226783,"(5.5, 6.8, 6.50909090909091)","(3.6, 4.3, 4.241463414634146)","(16.0, 20.0, 19.75)","(10.0, 12.5, 12.333333333333334)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.177419354838709)","(4.8, 5.1, 5.025)"
06-01-2023 09:34:36.316898,"(5.5, 6.8, 6.50909090909091)","(3.6, 4.3, 4.1878787878787875)","(16.0, 20.0, 19.75)","(10.0, 12.5, 12.333333333333334)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.177419354838709)","(4.8, 5.1, 5.025)"
06-01-2023 09:34:37.376127,"(5.5, 6.8, 6.50909090909091)","(3.6, 4.3, 4.195081967213114)","(16.0, 20.0, 19.75)","(10.0, 12.5, 12.333333333333334)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.177419354838709)","(4.8, 5.1, 5.025)"
06-01-2023 09:34:38.465825,"(5.5, 6.8, 6.125)","(3.6, 4.3, 4.195081967213114)","(16.0, 20.0, 19.75)","(10.0, 12.5, 12.333333333333334)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.3, 4.28)","(4.8, 5.1, 5.025)"
06-01-2023 09:34:39.549610,"(5.5, 6.4, 6.08)","(3.6, 4.3, 4.215789473684211)","(16.0, 22.0, 20.5)","(10.0, 12.5, 12.130434782608695)","(31.0, 40.0, 39.875)","(51.0, 150.0, 130.3846153846154)","(2.7, 4.4, 4.42)","(4.8, 5.1, 5.025)"
06-01-2023 09:34:40.635005,"(5.5, 6.2, 5.876190476190476)","(3.6, 4.3, 4.215789473684211)","(16.0, 22.0, 20.8)","(10.0, 13.5, 12.87037037037037)","(31.0, 40.0, 39.875)","(51.0, 150.0, 118.125)","(2.7, 4.5, 4.36)","(4.8, 5.1, 5.027272727272727)"
06-01-2023 09:34:41.728031,"(5.5, 6.0, 5.8533333333333335)","(3.6, 4.2, 4.165909090909091)","(16.0, 24.0, 22.4)","(10.0, 13.5, 12.87037037037037)","(31.0, 40.0, 39.875)","(51.0, 150.0, 118.125)","(2.7, 4.4, 4.36)","(4.8, 5.1, 5.027272727272727)"
06-01-2023 09:34:42.849015,"(5.5, 6.0, 5.8533333333333335)","(3.6, 4.2, 4.165909090909091)","(16.0, 24.0, 22.25)","(10.0, 13.5, 12.5625)","(31.0, 40.0, 39.375)","(51.0, 150.0, 118.125)","(2.7, 4.4, 4.36)","(4.8, 5.1, 5.027272727272727)"
06-01-2023 09:34:44.012361,"(5.5, 6.0, 5.85)","(3.6, 4.2, 4.165909090909091)","(16.0, 23.0, 21.0)","(10.0, 13.0, 12.5625)","(31.0, 40.0, 39.857142857142854)","(51.0, 150.0, 118.125)","(2.7, 4.4, 4.381818181818182)","(4.8, 5.1, 5.027272727272727)"
06-01-2023 09:34:45.128670,"(5.0, 6.0, 5.85)","(3.6, 4.2, 4.165909090909091)","(16.0, 21.0, 20.4375)","(10.0, 13.0, 12.652173913043478)","(31.0, 40.0, 39.857142857142854)","(51.0, 150.0, 118.125)","(2.7, 4.4, 4.434782608695652)","(4.6, 5.1, 5.022222222222222)"
06-01-2023 09:34:46.497503,"(5.0, 6.0, 5.85)","(3.6, 4.3, 4.1878787878787875)","(16.0, 21.0, 20.32)","(10.0, 13.0, 12.652173913043478)","(31.0, 40.0, 39.857142857142854)","(51.0, 150.0, 64.64285714285714)","(2.7, 4.6, 4.546666666666667)","(4.6, 5.1, 4.844444444444444)"
06-01-2023 09:34:47.858182,"(5.0, 6.0, 5.828571428571428)","(3.6, 4.3, 4.195081967213114)","(16.0, 21.0, 19.15)","(10.0, 13.0, 12.652173913043478)","(31.0, 40.0, 39.857142857142854)","(51.0, 65.0, 64.64285714285714)","(2.7, 4.6, 4.527272727272727)","(4.6, 5.0, 4.833333333333333)"
06-01-2023 09:34:49.122845,"(5.0, 6.0, 5.828571428571428)","(3.6, 4.3, 4.156603773584905)","(16.0, 20.0, 19.133333333333333)","(10.0, 13.0, 12.555555555555555)","(31.0, 40.0, 39.857142857142854)","(51.0, 65.0, 64.64285714285714)","(2.9, 4.6, 4.6230769230769235)","(4.6, 5.0, 4.834782608695652)"
06-01-2023 09:34:50.376417,"(5.0, 6.0, 5.816666666666666)","(3.6, 4.3, 4.249324324324324)","(16.0, 20.0, 19.133333333333333)","(10.0, 13.0, 12.555555555555555)","(31.0, 40.0, 39.1764705882353)","(51.0, 65.0, 64.64285714285714)","(2.9, 4.7, 4.6)","(4.6, 5.0, 5.240952380952381)"
06-01-2023 09:34:51.561228,"(5.0, 6.0, 5.816666666666666)","(3.6, 4.3, 4.2)","(16.0, 20.0, 19.445205479452056)","(10.0, 13.0, 12.555555555555555)","(31.0, 40.0, 34.25)","(51.0, 65.0, 64.61538461538461)","(2.9, 4.7, 4.58235294117647)","(4.6, 5.3, 5.226315789473684)"
06-01-2023 09:34:52.738315,"(5.0, 5.9, 5.86)","(3.6, 4.2, 4.104347826086956)","(16.0, 20.0, 19.445205479452056)","(10.0, 13.0, 12.555555555555555)","(31.0, 36.0, 32.705882352941174)","(51.0, 65.0, 64.61538461538461)","(2.9, 4.7, 4.6722222222222225)","(4.6, 5.3, 5.236363636363636)"
06-01-2023 09:34:53.897098,"(5.0, 5.9, 5.78)","(3.6, 4.2, 4.104347826086956)","(16.0, 20.0, 19.276785714285715)","(10.0, 13.0, 12.71590909090909)","(31.0, 36.0, 33.84615384615385)","(51.0, 65.0, 64.5)","(2.9, 4.7, 4.6)","(4.6, 5.3, 5.379166666666667)"
06-01-2023 09:34:55.045908,"(5.0, 5.6, 5.59)","(3.6, 4.2, 4.166666666666667)","(16.0, 20.0, 19.818181818181817)","(10.0, 13.5, 12.833333333333334)","(31.0, 36.0, 33.84615384615385)","(51.0, 65.0, 64.5)","(2.9, 4.7, 4.632941176470588)","(4.6, 5.4, 5.3808510638297875)"
06-01-2023 09:34:56.200672,"(5.0, 5.7, 5.689795918367347)","(3.6, 4.2, 4.168181818181818)","(16.0, 19.0, 18.27777777777778)","(10.0, 13.0, 11.85820895522388)","(31.0, 36.0, 37.333333333333336)","(51.0, 65.0, 64.5)","(2.9, 4.7, 4.594444444444444)","(4.6, 5.4, 5.447540983606557)"
06-01-2023 09:34:57.315558,"(5.0, 5.7, 5.678260869565217)","(3.6, 4.2, 4.168181818181818)","(16.0, 18.5, 18.27777777777778)","(10.0, 12.0, 11.85820895522388)","(31.0, 40.0, 37.333333333333336)","(51.0, 65.0, 64.5)","(2.9, 4.7, 4.594444444444444)","(4.6, 5.5, 5.463636363636364)"
06-01-2023 09:34:58.389491,"(5.0, 5.8, 5.767567567567568)","(3.6, 4.2, 4.176923076923077)","(16.0, 18.5, 18.27777777777778)","(10.0, 12.0, 11.85820895522388)","(31.0, 38.0, 35.84615384615385)","(51.0, 65.0, 64.73684210526315)","(2.9, 4.6, 4.567741935483871)","(4.6, 5.5, 5.423076923076923)"
06-01-2023 09:34:59.497378,"(5.0, 5.8, 5.780952380952381)","(3.6, 4.2, 4.176923076923077)","(16.0, 18.5, 18.25)","(10.0, 12.0, 11.85820895522388)","(31.0, 38.0, 35.84615384615385)","(51.0, 65.0, 64.73684210526315)","(2.9, 4.6, 4.575609756097561)","(4.6, 5.5, 5.397674418604651)"
