,Sirius Bill,Shes Sleek,Galloping Black,Just As Nice,Rubeson,Silver Skylark,Sirius Suzie,Skylark Bully
06-01-2023 14:00:16.897879,"(4.8, 6.6, 6.356521739130435)","(10.0, 14.5, 14.071428571428571)","(4.6, 5.2, 5.10625)","(12.0, 17.5, 17.0)","(2.6, 3.2, 3.164)","(31.0, 40.0, 37.6)","(4.6, 6.0, 5.942857142857143)","(101.0, 250.0, 202.0)"
06-01-2023 14:00:18.212147,"(4.8, 6.6, 6.326315789473684)","(10.0, 14.5, 14.076923076923077)","(4.6, 5.2, 5.141176470588236)","(12.0, 17.5, 16.847826086956523)","(2.6, 3.2, 3.153448275862069)","(31.0, 40.0, 37.06666666666667)","(4.6, 6.0, 5.942857142857143)","(101.0, 250.0, 202.0)"
06-01-2023 14:00:19.495309,"(4.8, 6.6, 6.394594594594595)","(10.0, 14.5, 13.863636363636363)","(4.6, 5.2, 5.1230769230769235)","(12.0, 17.5, 16.82)","(2.6, 3.2, 3.146511627906977)","(31.0, 40.0, 37.06666666666667)","(4.6, 6.0, 5.92)","(101.0, 250.0, 202.0)"
06-01-2023 14:00:20.573153,"(4.8, 7.2, 6.729411764705882)","(10.0, 14.5, 13.863636363636363)","(4.6, 5.2, 5.113333333333333)","(12.0, 17.5, 16.77777777777778)","(2.6, 3.2, 3.1526315789473687)","(31.0, 40.0, 37.142857142857146)","(4.6, 6.0, 5.728571428571429)","(101.0, 250.0, 202.0)"
06-01-2023 14:00:21.956835,"(4.8, 7.0, 6.890909090909091)","(10.0, 14.0, 13.8)","(4.6, 5.2, 5.142857142857143)","(12.0, 17.0, 16.692307692307693)","(2.6, 3.2, 3.128947368421053)","(31.0, 40.0, 37.06666666666667)","(4.6, 5.9, 5.728571428571429)","(101.0, 250.0, 202.0)"
06-01-2023 14:00:23.324548,"(4.8, 7.0, 6.88235294117647)","(10.0, 14.0, 13.838709677419354)","(4.6, 5.2, 5.142857142857143)","(12.0, 17.0, 16.692307692307693)","(2.6, 3.2, 3.128947368421053)","(31.0, 40.0, 37.06666666666667)","(4.6, 5.9, 5.728571428571429)","(101.0, 250.0, 202.0)"
06-01-2023 14:00:24.727517,"(4.8, 7.0, 6.8933333333333335)","(10.0, 14.0, 13.89655172413793)","(4.6, 5.2, 5.142857142857143)","(12.0, 17.0, 16.884615384615383)","(2.6, 3.2, 3.1394736842105266)","(31.0, 40.0, 37.142857142857146)","(4.6, 5.9, 5.702222222222222)","(101.0, 250.0, 202.0)"
06-01-2023 14:00:25.923262,"(4.8, 7.0, 6.768)","(10.0, 14.0, 13.666666666666666)","(4.6, 5.2, 5.142857142857143)","(12.0, 17.5, 16.884615384615383)","(2.6, 3.2, 3.1394736842105266)","(31.0, 40.0, 37.06666666666667)","(4.6, 5.8, 5.6899999999999995)","(101.0, 250.0, 252.5)"
06-01-2023 14:00:27.220798,"(4.8, 7.0, 6.876190476190476)","(10.0, 14.0, 13.37037037037037)","(4.6, 5.2, 5.13939393939394)","(12.0, 17.5, 16.717391304347824)","(2.6, 3.2, 3.1285714285714286)","(31.0, 40.0, 37.06666666666667)","(4.6, 5.8, 5.683720930232558)","(101.0, 260.0, 222.5)"
06-01-2023 14:00:28.757597,"(4.8, 7.0, 6.881818181818182)","(10.0, 14.0, 13.522727272727273)","(4.6, 5.2, 5.114285714285715)","(12.0, 17.5, 16.6)","(2.6, 3.2, 3.155555555555556)","(31.0, 40.0, 37.06666666666667)","(4.6, 5.8, 5.614285714285715)","(101.0, 260.0, 230.0)"
06-01-2023 14:00:30.098370,"(4.8, 7.0, 6.876190476190476)","(10.0, 14.0, 13.285714285714286)","(4.6, 5.2, 5.114285714285715)","(12.0, 17.5, 16.5625)","(2.6, 3.2, 3.1641025641025644)","(31.0, 40.0, 37.142857142857146)","(4.6, 5.7, 5.675)","(101.0, 260.0, 230.0)"
06-01-2023 14:00:31.523755,"(4.8, 7.0, 6.9037037037037035)","(10.0, 14.0, 13.55)","(4.6, 5.2, 5.111111111111112)","(12.0, 17.5, 16.444444444444443)","(2.6, 3.2, 3.132)","(31.0, 40.0, 37.06666666666667)","(4.6, 5.7, 5.677777777777778)","(101.0, 260.0, 248.0)"
06-01-2023 14:00:33.106461,"(4.8, 7.0, 6.93125)","(10.0, 14.0, 13.594594594594595)","(4.6, 5.2, 5.046153846153846)","(12.0, 16.5, 16.6)","(2.6, 3.2, 3.1591666666666667)","(31.0, 40.0, 37.142857142857146)","(4.6, 5.7, 5.6066666666666665)","(101.0, 260.0, 248.0)"
06-01-2023 14:00:34.628182,"(4.8, 7.0, 6.915384615384616)","(10.0, 14.0, 13.432432432432432)","(4.6, 5.2, 5.072222222222222)","(12.0, 17.0, 16.416666666666668)","(2.6, 3.2, 3.1475728155339806)","(31.0, 40.0, 39.0)","(4.6, 5.7, 5.59)","(101.0, 260.0, 248.0)"
06-01-2023 14:00:36.017212,"(4.8, 7.0, 6.915384615384616)","(10.0, 14.0, 13.538461538461538)","(4.6, 5.1, 5.097297297297297)","(12.0, 17.0, 16.75)","(2.6, 3.2, 3.144954128440367)","(31.0, 40.0, 39.2)","(4.6, 5.7, 5.570588235294117)","(101.0, 260.0, 249.23076923076923)"
06-01-2023 14:00:37.225818,"(4.8, 7.0, 6.873684210526315)","(10.0, 14.0, 13.875)","(4.6, 5.1, 5.150943396226415)","(12.0, 17.0, 16.88)","(2.6, 3.2, 3.061067193675889)","(31.0, 40.0, 39.2)","(4.6, 5.6, 5.46)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:38.526842,"(4.8, 7.2, 7.1454545454545455)","(10.0, 14.0, 13.875)","(4.6, 5.2, 5.163265306122449)","(12.0, 17.0, 17.108695652173914)","(2.6, 3.15, 3.0585365853658537)","(31.0, 40.0, 39.55555555555556)","(4.6, 5.5, 5.509090909090909)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:39.881312,"(4.8, 7.4, 7.1012048192771084)","(10.0, 14.0, 13.85)","(4.6, 5.2, 5.161538461538462)","(12.0, 17.5, 17.15)","(2.6, 3.15, 3.035483870967742)","(31.0, 40.0, 39.61904761904762)","(4.6, 5.6, 5.527272727272727)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:41.232985,"(4.8, 7.4, 7.182608695652174)","(10.0, 14.0, 14.033333333333333)","(4.6, 5.2, 5.186792452830188)","(12.0, 17.5, 17.0)","(2.6, 3.1, 3.0473684210526315)","(31.0, 40.0, 39.42857142857143)","(4.6, 5.6, 5.373949579831932)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:42.570766,"(4.8, 7.4, 7.182608695652174)","(10.0, 14.5, 14.033333333333333)","(4.6, 5.3, 5.195833333333333)","(12.0, 17.5, 17.40909090909091)","(2.6, 3.05, 3.033333333333333)","(31.0, 40.0, 38.0)","(4.6, 5.5, 5.367256637168142)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:43.888709,"(4.8, 7.4, 7.318181818181818)","(10.0, 14.5, 14.214285714285714)","(4.6, 5.3, 5.195833333333333)","(12.0, 17.5, 17.40909090909091)","(2.6, 3.1, 3.033333333333333)","(31.0, 40.0, 38.0)","(4.6, 5.5, 5.367256637168142)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:45.193007,"(4.8, 7.4, 7.318181818181818)","(10.0, 14.5, 14.34)","(4.6, 5.3, 5.212280701754386)","(12.0, 17.5, 17.705882352941178)","(2.6, 3.1, 3.0383561643835617)","(31.0, 40.0, 37.84615384615385)","(4.6, 5.5, 5.361111111111111)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:46.576418,"(4.8, 7.4, 7.331578947368421)","(10.0, 14.5, 14.34)","(4.6, 5.3, 5.224444444444444)","(12.0, 18.0, 17.76923076923077)","(2.6, 3.1, 3.0342105263157895)","(31.0, 40.0, 37.84615384615385)","(4.6, 5.5, 5.367256637168142)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:48.066501,"(4.8, 7.4, 7.45)","(10.0, 14.5, 14.2)","(4.6, 5.3, 5.224444444444444)","(12.0, 18.0, 17.846153846153847)","(2.6, 3.05, 3.01025641025641)","(31.0, 40.0, 38.0)","(4.6, 5.5, 5.367256637168142)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:49.502597,"(4.8, 7.6, 7.410526315789474)","(10.0, 14.5, 14.26)","(4.6, 5.3, 5.224444444444444)","(12.0, 18.0, 17.78125)","(2.6, 3.05, 3.013333333333333)","(31.0, 40.0, 37.714285714285715)","(4.6, 5.5, 5.367256637168142)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:51.258314,"(4.8, 7.6, 7.4363636363636365)","(10.0, 14.5, 14.26)","(4.6, 5.3, 5.204)","(12.0, 18.0, 17.78125)","(2.6, 3.05, 3.022093023255814)","(31.0, 38.0, 37.714285714285715)","(4.6, 5.5, 5.367256637168142)","(101.0, 360.0, 249.23076923076923)"
06-01-2023 14:00:52.753697,"(4.8, 7.6, 7.491891891891892)","(10.0, 14.5, 14.038461538461538)","(4.6, 5.3, 5.390000000000001)","(12.0, 18.0, 18.08695652173913)","(2.6, 3.05, 2.986829268292683)","(31.0, 38.0, 37.666666666666664)","(4.6, 5.5, 5.348543689320389)","(101.0, 360.0, 218.46153846153845)"
06-01-2023 14:00:54.254630,"(4.8, 7.6, 7.449275362318841)","(10.0, 14.5, 13.947368421052632)","(4.6, 5.4, 5.416666666666667)","(12.0, 19.0, 17.95)","(2.6, 3.05, 2.950188679245283)","(31.0, 38.0, 37.714285714285715)","(4.6, 5.5, 5.348543689320389)","(101.0, 260.0, 218.46153846153845)"
06-01-2023 14:00:55.572308,"(4.8, 7.6, 7.449275362318841)","(10.0, 14.5, 14.042857142857143)","(4.6, 5.5, 5.536363636363636)","(12.0, 18.0, 17.76086956521739)","(2.6, 3.0, 2.9517391304347824)","(31.0, 38.0, 34.5)","(4.6, 5.5, 5.160869565217391)","(101.0, 260.0, 218.46153846153845)"
06-01-2023 14:00:56.990865,"(4.8, 7.6, 7.444776119402985)","(10.0, 14.5, 14.042857142857143)","(4.6, 5.6, 5.54)","(12.0, 18.0, 17.29310344827586)","(2.6, 3.0, 2.9699999999999998)","(31.0, 38.0, 33.4)","(4.6, 5.3, 5.214754098360656)","(101.0, 260.0, 197.0)"
06-01-2023 14:00:58.386143,"(4.8, 7.6, 7.504)","(10.0, 14.5, 14.357142857142858)","(4.6, 5.7, 5.466666666666667)","(12.0, 17.5, 17.214285714285715)","(2.6, 3.0, 2.97375)","(31.0, 34.0, 35.0)","(4.6, 5.3, 5.241176470588235)","(101.0, 260.0, 214.28571428571428)"
06-01-2023 14:00:59.661020,"(4.8, 7.6, 7.4884615384615385)","(10.0, 14.5, 14.357142857142858)","(4.6, 5.6, 5.470588235294118)","(12.0, 17.5, 17.214285714285715)","(2.6, 3.0, 2.9729032258064514)","(31.0, 38.0, 35.61904761904762)","(4.6, 5.5, 5.3517241379310345)","(101.0, 260.0, 214.28571428571428)"
06-01-2023 14:01:00.921677,"(4.8, 7.6, 7.515)","(10.0, 14.5, 14.45)","(4.6, 5.6, 5.470588235294118)","(12.0, 17.5, 17.24074074074074)","(2.6, 3.0, 2.986153846153846)","(31.0, 36.0, 35.61904761904762)","(4.6, 5.4, 5.3128205128205135)","(101.0, 260.0, 214.28571428571428)"
06-01-2023 14:01:02.186985,"(4.8, 7.6, 7.438461538461539)","(10.0, 14.5, 14.272727272727273)","(4.6, 5.6, 5.596590909090909)","(12.0, 17.5, 16.9)","(2.6, 3.0, 2.979512195121951)","(31.0, 36.0, 33.64705882352941)","(4.6, 5.4, 5.286666666666667)","(101.0, 260.0, 214.28571428571428)"
06-01-2023 14:01:03.545868,"(4.8, 7.6, 7.491666666666667)","(10.0, 14.5, 14.375)","(4.6, 5.6, 5.687443946188341)","(12.0, 17.0, 16.9375)","(2.6, 3.0, 2.9963636363636366)","(31.0, 36.0, 32.92307692307692)","(4.6, 5.4, 5.252941176470588)","(101.0, 260.0, 195.3846153846154)"
06-01-2023 14:01:04.853907,"(4.8, 7.6, 7.525714285714286)","(10.0, 14.5, 14.166666666666666)","(4.6, 5.7, 5.692951541850221)","(12.0, 17.0, 16.464285714285715)","(2.6, 3.0, 2.9902941176470588)","(31.0, 36.0, 32.72727272727273)","(4.6, 5.4, 5.252941176470588)","(101.0, 260.0, 195.3846153846154)"
06-01-2023 14:01:06.030791,"(4.8, 7.6, 7.485714285714286)","(10.0, 14.5, 14.166666666666666)","(4.6, 5.7, 5.6558718861209965)","(12.0, 16.5, 15.978260869565217)","(2.6, 3.05, 2.995135135135135)","(31.0, 36.0, 32.96)","(4.6, 5.4, 5.3428571428571425)","(101.0, 260.0, 195.3846153846154)"
06-01-2023 14:01:07.264357,"(4.8, 7.6, 7.493333333333333)","(10.0, 14.5, 13.944444444444445)","(4.6, 5.7, 5.649488054607509)","(12.0, 16.5, 16.083333333333332)","(2.6, 3.05, 2.9919148936170212)","(31.0, 36.0, 32.92307692307692)","(4.6, 5.4, 5.326086956521739)","(101.0, 260.0, 195.3846153846154)"
06-01-2023 14:01:08.547544,"(4.8, 7.6, 7.503030303030303)","(10.0, 14.5, 13.944444444444445)","(4.6, 5.7, 5.7889908256880735)","(12.0, 16.5, 16.115384615384617)","(2.6, 3.05, 2.988235294117647)","(31.0, 36.0, 32.92307692307692)","(4.6, 5.4, 5.304545454545455)","(101.0, 260.0, 195.3846153846154)"
06-01-2023 14:01:09.856567,"(4.8, 7.6, 7.513513513513513)","(10.0, 14.5, 13.944444444444445)","(4.6, 5.8, 5.792391304347826)","(12.0, 16.5, 16.166666666666668)","(2.6, 3.05, 3.0416666666666665)","(31.0, 36.0, 33.2)","(4.6, 5.4, 5.3304347826086955)","(101.0, 260.0, 195.3846153846154)"
06-01-2023 14:01:11.410585,"(5.0, 7.6, 7.466666666666667)","(10.0, 14.5, 13.9)","(4.6, 5.8, 5.792391304347826)","(12.0, 16.5, 15.944444444444445)","(2.6, 3.05, 3.0418803418803417)","(26.0, 34.0, 33.0)","(4.6, 5.4, 5.314705882352941)","(101.0, 260.0, 210.0)"
06-01-2023 14:01:12.776077,"(5.0, 7.6, 7.382456140350877)","(10.0, 14.0, 13.9)","(4.6, 5.8, 5.792391304347826)","(12.0, 16.5, 16.227272727272727)","(2.6, 3.05, 3.0465811965811964)","(26.0, 34.0, 33.714285714285715)","(4.6, 5.4, 5.357692307692308)","(101.0, 250.0, 210.0)"
06-01-2023 14:01:14.370797,"(5.0, 7.6, 7.706666666666666)","(10.0, 14.0, 12.316901408450704)","(4.6, 5.8, 5.562790697674418)","(12.0, 17.0, 16.75)","(2.6, 3.05, 3.09327731092437)","(26.0, 34.0, 32.63157894736842)","(4.6, 5.4, 5.470588235294118)","(101.0, 250.0, 210.0)"
06-01-2023 14:01:15.975592,"(5.0, 7.8, 7.706666666666666)","(10.0, 13.5, 10.796296296296296)","(4.6, 5.8, 5.654545454545454)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.1, 3.0639534883720927)","(26.0, 34.0, 37.47826086956522)","(4.6, 5.6, 5.718181818181819)","(101.0, 250.0, 235.0)"
06-01-2023 14:01:17.440342,"(5.0, 7.2, 6.91588785046729)","(10.0, 11.5, 11.203703703703704)","(4.6, 5.8, 5.675)","(12.0, 17.0, 16.5)","(2.6, 3.15, 3.088888888888889)","(26.0, 38.0, 37.07692307692308)","(4.6, 5.8, 5.718181818181819)","(101.0, 250.0, 244.0)"
06-01-2023 14:01:18.795706,"(5.0, 7.2, 6.909473684210527)","(10.0, 11.5, 11.08974358974359)","(4.6, 5.7, 5.68)","(12.0, 17.0, 16.666666666666668)","(2.6, 3.1, 3.088888888888889)","(26.0, 38.0, 36.31578947368421)","(4.6, 5.8, 5.783333333333333)","(101.0, 250.0, 244.28571428571428)"
06-01-2023 14:01:20.269396,"(5.0, 7.2, 7.008333333333334)","(10.0, 11.5, 11.18)","(4.6, 5.7, 5.675)","(12.0, 17.0, 16.944444444444443)","(2.6, 3.1, 3.0944444444444446)","(26.0, 38.0, 36.54545454545455)","(4.6, 5.8, 5.7625)","(101.0, 250.0, 240.0)"
06-01-2023 14:01:21.710739,"(5.0, 7.2, 6.890756302521008)","(10.0, 11.5, 11.228813559322035)","(4.6, 5.8, 5.68)","(12.0, 17.0, 16.9)","(2.6, 3.1, 3.0823529411764707)","(26.0, 38.0, 35.86666666666667)","(4.6, 5.8, 5.743478260869566)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:23.049399,"(5.0, 7.2, 6.90752688172043)","(10.0, 11.5, 11.216666666666667)","(4.6, 5.8, 5.74)","(12.0, 17.0, 16.90909090909091)","(2.6, 3.1, 3.075)","(26.0, 38.0, 36.0)","(4.6, 6.0, 5.841379310344827)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:24.375676,"(5.0, 7.0, 6.827027027027027)","(10.0, 11.0, 10.646341463414634)","(4.6, 5.8, 5.741666666666667)","(12.0, 17.0, 16.916666666666668)","(2.6, 3.1, 3.093518518518519)","(26.0, 38.0, 36.72727272727273)","(4.8, 6.0, 6.05)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:25.986192,"(5.0, 7.0, 6.843636363636364)","(10.0, 11.0, 10.684782608695652)","(4.6, 5.8, 5.741666666666667)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.1, 3.089166666666667)","(26.0, 38.0, 37.0)","(4.8, 6.2, 6.061111111111111)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:27.520226,"(5.0, 7.0, 6.843636363636364)","(10.0, 11.0, 10.621212121212121)","(4.6, 5.8, 5.709090909090909)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.1, 3.0956140350877193)","(26.0, 38.0, 35.89473684210526)","(4.8, 6.2, 5.965625)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:28.985495,"(5.0, 7.0, 6.843636363636364)","(10.0, 11.0, 10.648148148148149)","(4.6, 5.8, 5.709090909090909)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.1, 3.0947916666666666)","(26.0, 38.0, 36.0)","(4.8, 6.2, 5.965625)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:30.337005,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.317808219178083)","(4.6, 5.8, 5.709090909090909)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.1, 3.093220338983051)","(26.0, 38.0, 36.0)","(4.8, 6.2, 5.972413793103448)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:31.628143,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.378947368421052)","(4.6, 5.8, 5.621052631578947)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.1, 3.0955357142857145)","(26.0, 38.0, 36.0)","(4.8, 6.2, 6.091803278688525)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:32.887438,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.403252032520324)","(4.6, 5.8, 5.622222222222222)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.1, 3.1054347826086954)","(26.0, 38.0, 35.333333333333336)","(4.8, 6.2, 6.096969696969697)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:34.127623,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.16)","(4.6, 5.7, 5.553731343283582)","(12.0, 17.0, 16.833333333333332)","(2.6, 3.15, 3.1054347826086954)","(26.0, 38.0, 35.142857142857146)","(4.8, 6.2, 6.107142857142858)","(101.0, 250.0, 237.3684210526316)"
06-01-2023 14:01:35.362909,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.36923076923077)","(4.6, 5.7, 5.55625)","(12.0, 17.0, 16.916666666666668)","(2.6, 3.15, 3.1086206896551722)","(26.0, 38.0, 35.142857142857146)","(4.8, 6.2, 6.123529411764706)","(101.0, 250.0, 226.95652173913044)"
06-01-2023 14:01:36.687396,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.36923076923077)","(4.6, 5.7, 5.55625)","(12.0, 17.0, 16.954545454545453)","(2.6, 3.15, 3.1086206896551722)","(26.0, 38.0, 35.142857142857146)","(4.8, 6.2, 6.140909090909091)","(101.0, 240.0, 226.95652173913044)"
06-01-2023 14:01:37.938481,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.452513966480447)","(4.6, 5.7, 5.55625)","(12.0, 17.0, 16.954545454545453)","(2.6, 3.15, 3.1483240223463684)","(26.0, 38.0, 35.142857142857146)","(4.8, 6.2, 6.126086956521739)","(101.0, 240.0, 226.95652173913044)"
06-01-2023 14:01:39.237053,"(5.0, 7.0, 6.843636363636364)","(10.0, 10.5, 10.445054945054945)","(4.6, 5.7, 5.518518518518518)","(12.0, 17.0, 16.928571428571427)","(2.6, 3.15, 3.1625)","(26.0, 38.0, 34.857142857142854)","(4.8, 6.2, 6.0606060606060606)","(101.0, 240.0, 226.95652173913044)"
06-01-2023 14:01:40.555683,"(5.0, 7.0, 6.840740740740741)","(10.0, 10.5, 10.435483870967742)","(4.6, 5.6, 5.504347826086956)","(12.0, 17.0, 16.875)","(2.6, 3.2, 3.164705882352941)","(26.0, 36.0, 34.6)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 226.36363636363637)"
06-01-2023 14:01:41.750313,"(5.0, 7.0, 6.840740740740741)","(10.0, 10.5, 10.435483870967742)","(4.6, 5.6, 5.532857142857143)","(12.0, 17.0, 16.666666666666668)","(2.6, 3.2, 3.1671232876712327)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 226.36363636363637)"
06-01-2023 14:01:42.937301,"(5.0, 7.0, 6.840740740740741)","(10.0, 10.5, 10.435483870967742)","(4.6, 5.6, 5.536507936507936)","(12.0, 17.0, 16.666666666666668)","(2.6, 3.2, 3.1671232876712327)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 228.0)"
06-01-2023 14:01:44.185297,"(5.0, 7.0, 6.840740740740741)","(10.0, 10.5, 10.435483870967742)","(4.6, 5.6, 5.536507936507936)","(12.0, 17.0, 16.625)","(2.6, 3.2, 3.1671232876712327)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 214.73684210526315)"
06-01-2023 14:01:45.409203,"(5.0, 7.0, 6.840740740740741)","(10.0, 10.5, 10.435483870967742)","(4.6, 5.6, 5.536507936507936)","(12.0, 17.0, 16.625)","(2.6, 3.2, 3.1678571428571427)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 214.73684210526315)"
06-01-2023 14:01:46.616373,"(5.0, 7.0, 6.840740740740741)","(10.0, 10.5, 10.31875)","(4.6, 5.6, 5.536507936507936)","(12.0, 17.0, 16.625)","(2.6, 3.2, 3.1789719626168225)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 214.73684210526315)"
06-01-2023 14:01:47.912188,"(5.0, 7.0, 6.840740740740741)","(9.0, 10.5, 10.34)","(4.6, 5.6, 5.536507936507936)","(12.0, 17.0, 16.625)","(2.6, 3.25, 3.1844444444444444)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 214.73684210526315)"
06-01-2023 14:01:49.157908,"(5.0, 7.0, 6.84)","(9.0, 10.5, 10.335227272727273)","(4.6, 5.6, 5.540350877192982)","(12.0, 17.0, 16.53846153846154)","(2.6, 3.25, 3.2879765395894425)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 205.71428571428572)"
06-01-2023 14:01:50.675328,"(5.0, 7.0, 6.749019607843137)","(9.0, 10.5, 10.333333333333334)","(4.6, 5.6, 5.537704918032786)","(12.0, 17.0, 16.071428571428573)","(2.6, 3.3, 3.2942477876106193)","(26.0, 36.0, 34.54545454545455)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 205.71428571428572)"
06-01-2023 14:01:52.175636,"(5.0, 6.8, 6.749019607843137)","(9.0, 10.5, 10.333333333333334)","(4.6, 5.6, 5.540350877192982)","(12.0, 16.5, 16.227272727272727)","(2.6, 3.3, 3.2942477876106193)","(26.0, 36.0, 34.666666666666664)","(4.8, 6.2, 6.03125)","(101.0, 240.0, 200.0)"
06-01-2023 14:01:53.663916,"(5.0, 6.8, 6.661538461538461)","(9.0, 10.5, 10.329411764705883)","(4.6, 5.6, 5.459633027522936)","(12.0, 16.5, 16.227272727272727)","(2.6, 3.3, 3.2946666666666666)","(26.0, 36.0, 34.666666666666664)","(4.8, 6.2, 6.15952380952381)","(101.0, 230.0, 200.0)"
06-01-2023 14:01:55.069169,"(5.0, 6.8, 6.661538461538461)","(9.0, 10.5, 10.329411764705883)","(4.6, 5.5, 5.45327868852459)","(12.0, 16.5, 16.227272727272727)","(2.6, 3.3, 3.314077669902913)","(26.0, 36.0, 34.666666666666664)","(4.8, 6.2, 6.15952380952381)","(101.0, 230.0, 207.27272727272728)"
06-01-2023 14:01:56.263201,"(5.0, 6.8, 6.661538461538461)","(9.0, 10.5, 10.329411764705883)","(4.6, 5.5, 5.45327868852459)","(12.0, 16.5, 16.125)","(2.6, 3.35, 3.316666666666667)","(26.0, 36.0, 34.666666666666664)","(4.8, 6.2, 6.16304347826087)","(101.0, 230.0, 207.27272727272728)"
06-01-2023 14:01:57.624065,"(5.0, 6.8, 6.661538461538461)","(9.0, 10.5, 10.329411764705883)","(4.6, 5.5, 5.4512820512820515)","(12.0, 16.5, 16.125)","(2.7, 3.35, 3.3179611650485437)","(26.0, 36.0, 34.666666666666664)","(4.8, 6.2, 6.16304347826087)","(101.0, 230.0, 207.27272727272728)"
06-01-2023 14:01:58.828374,"(5.0, 6.8, 6.661538461538461)","(9.0, 10.5, 10.329411764705883)","(4.6, 5.5, 5.4512820512820515)","(12.0, 16.5, 16.125)","(2.7, 3.35, 3.30982905982906)","(26.0, 36.0, 35.77777777777778)","(4.8, 6.2, 6.16304347826087)","(101.0, 230.0, 231.42857142857144)"
06-01-2023 14:01:59.977350,"(5.0, 6.8, 6.685106382978723)","(9.0, 10.5, 10.329411764705883)","(4.6, 5.5, 5.4512820512820515)","(12.0, 16.5, 16.125)","(2.7, 3.35, 3.304954954954955)","(26.0, 36.0, 35.84615384615385)","(4.8, 6.2, 6.16304347826087)","(101.0, 260.0, 231.42857142857144)"
06-01-2023 14:02:01.127198,"(5.0, 6.8, 6.685106382978723)","(9.0, 10.5, 10.35)","(4.6, 5.5, 5.3125)","(12.0, 16.5, 16.214285714285715)","(2.7, 3.35, 3.330701754385965)","(26.0, 36.0, 35.77777777777778)","(4.8, 6.2, 6.16304347826087)","(101.0, 260.0, 231.42857142857144)"
06-01-2023 14:02:02.258035,"(5.0, 6.8, 6.7106382978723405)","(9.0, 10.5, 10.35)","(4.6, 5.4, 5.27319587628866)","(12.0, 17.0, 16.375)","(2.7, 3.35, 3.364503816793893)","(26.0, 36.0, 35.77777777777778)","(4.8, 6.2, 6.16304347826087)","(101.0, 260.0, 231.42857142857144)"
06-01-2023 14:02:03.500202,"(5.0, 6.8, 6.7106382978723405)","(9.0, 10.5, 10.363636363636363)","(4.6, 5.3, 5.246153846153846)","(12.0, 17.0, 16.41176470588235)","(2.7, 3.4, 3.3719512195121952)","(26.0, 36.0, 35.77777777777778)","(4.8, 6.2, 6.16304347826087)","(101.0, 260.0, 231.42857142857144)"
