,Amuri Andy,Know Ratio,Caesar Lies,Made The Cut,Nighthawk Jink,Right On Ramsay,Miss Adobe,Homebush Archie
16-12-2022 11:58:09.875577,"(1.75, 2.0, 1.99784)","(15.0, 25.0, 20.714285714285715)","(10.0, 12.0, 11.538461538461538)","(3.1, 3.75, 3.6924242424242424)","(26.0, 90.0, 54.0)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 28.9375)","(21.0, 55.0, 38.8)"
16-12-2022 11:58:11.003193,"(1.75, 2.0, 1.99748031496063)","(15.0, 25.0, 24.17241379310345)","(10.0, 12.0, 11.552631578947368)","(3.1, 3.75, 3.6924242424242424)","(26.0, 90.0, 51.1875)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 29.153846153846153)","(21.0, 55.0, 38.8)"
16-12-2022 11:58:12.074978,"(1.75, 2.0, 1.99748031496063)","(15.0, 25.0, 24.636363636363637)","(10.0, 12.0, 11.595238095238095)","(3.1, 3.75, 3.6866666666666665)","(26.0, 90.0, 47.15384615384615)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 31.16216216216216)","(21.0, 55.0, 38.8)"
16-12-2022 11:58:13.108041,"(1.75, 2.0, 1.99748031496063)","(15.0, 25.0, 24.636363636363637)","(10.0, 12.0, 11.595238095238095)","(3.1, 3.75, 3.6866666666666665)","(26.0, 85.0, 47.15384615384615)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 31.16216216216216)","(21.0, 55.0, 38.666666666666664)"
16-12-2022 11:58:14.222836,"(1.75, 2.0, 1.9977868852459015)","(15.0, 25.0, 24.636363636363637)","(10.0, 12.0, 11.595238095238095)","(3.1, 3.75, 3.6636363636363636)","(26.0, 85.0, 47.15384615384615)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 38.7)","(21.0, 55.0, 46.09090909090909)"
16-12-2022 11:58:15.334495,"(1.75, 2.0, 1.9977868852459015)","(15.0, 25.0, 24.692307692307693)","(10.0, 12.0, 11.595238095238095)","(3.1, 3.75, 3.669491525423729)","(26.0, 85.0, 47.15384615384615)","(31.0, 180.0, 78.80952380952381)","(19.0, 40.0, 38.631578947368425)","(21.0, 55.0, 46.09090909090909)"
16-12-2022 11:58:16.398522,"(1.75, 2.0, 1.9970754716981132)","(15.0, 25.0, 24.692307692307693)","(10.0, 12.0, 11.595238095238095)","(3.1, 3.75, 3.6666666666666665)","(26.0, 85.0, 47.15384615384615)","(31.0, 180.0, 78.80952380952381)","(19.0, 40.0, 37.04545454545455)","(21.0, 55.0, 46.09090909090909)"
16-12-2022 11:58:17.470117,"(1.75, 2.0, 1.9970754716981132)","(15.0, 25.0, 24.692307692307693)","(10.0, 12.0, 11.595238095238095)","(3.1, 3.75, 3.6425)","(26.0, 85.0, 52.6)","(31.0, 180.0, 67.5)","(19.0, 40.0, 29.21951219512195)","(21.0, 55.0, 47.09090909090909)"
16-12-2022 11:58:18.477300,"(1.75, 2.08, 2.0407518796992483)","(15.0, 25.0, 23.956521739130434)","(10.0, 12.0, 11.378378378378379)","(3.1, 3.8, 3.6363636363636362)","(26.0, 85.0, 52.6)","(31.0, 180.0, 67.5)","(19.0, 40.0, 29.476190476190474)","(21.0, 50.0, 46.10810810810811)"
16-12-2022 11:58:19.486986,"(1.75, 2.08, 2.0290909090909093)","(15.0, 25.0, 23.956521739130434)","(10.0, 12.0, 11.41025641025641)","(3.1, 3.75, 3.6793478260869565)","(26.0, 85.0, 52.6)","(31.0, 180.0, 67.5)","(19.0, 40.0, 29.476190476190474)","(21.0, 48.0, 46.10810810810811)"
16-12-2022 11:58:20.744675,"(1.75, 2.08, 1.9962222222222221)","(15.0, 25.0, 22.83076923076923)","(10.0, 12.0, 11.030927835051546)","(3.1, 3.75, 3.6431818181818185)","(26.0, 85.0, 57.5)","(31.0, 180.0, 77.3913043478261)","(19.0, 40.0, 29.476190476190474)","(21.0, 48.0, 39.75)"
16-12-2022 11:58:21.975757,"(1.75, 2.08, 1.9713513513513514)","(15.0, 28.0, 22.75)","(10.0, 12.0, 11.047619047619047)","(3.1, 3.7, 3.626923076923077)","(26.0, 60.0, 55.5)","(31.0, 140.0, 75.38461538461539)","(19.0, 40.0, 29.476190476190474)","(21.0, 48.0, 37.8)"
16-12-2022 11:58:23.267831,"(1.75, 2.08, 1.9826923076923078)","(15.0, 28.0, 22.971830985915492)","(10.0, 12.0, 11.047619047619047)","(3.1, 3.65, 3.626923076923077)","(26.0, 60.0, 57.75)","(31.0, 140.0, 72.0)","(19.0, 40.0, 29.476190476190474)","(21.0, 48.0, 37.8)"
16-12-2022 11:58:24.457822,"(1.75, 2.08, 2.057058823529412)","(15.0, 28.0, 23.041666666666668)","(10.0, 12.0, 11.047619047619047)","(3.1, 3.65, 3.5820000000000003)","(26.0, 60.0, 57.75)","(31.0, 140.0, 72.0)","(19.0, 40.0, 29.96825396825397)","(21.0, 48.0, 39.75)"
16-12-2022 11:58:25.559075,"(1.75, 2.08, 2.04789156626506)","(15.0, 28.0, 23.070422535211268)","(10.0, 12.0, 11.047619047619047)","(3.1, 3.75, 3.5820000000000003)","(26.0, 60.0, 46.878787878787875)","(31.0, 140.0, 72.0)","(19.0, 38.0, 29.955223880597014)","(21.0, 46.0, 40.44444444444444)"
16-12-2022 11:58:26.673701,"(1.75, 2.08, 2.0484848484848484)","(15.0, 28.0, 25.2)","(10.0, 12.0, 11.047619047619047)","(3.1, 3.75, 3.5456521739130435)","(26.0, 65.0, 46.878787878787875)","(31.0, 140.0, 72.0)","(19.0, 38.0, 29.955223880597014)","(21.0, 46.0, 37.666666666666664)"
16-12-2022 11:58:27.742514,"(1.75, 2.08, 2.0484848484848484)","(15.0, 28.0, 25.2)","(10.0, 12.0, 11.047619047619047)","(3.1, 3.75, 3.5330769230769232)","(26.0, 65.0, 46.878787878787875)","(31.0, 140.0, 98.75)","(19.0, 38.0, 28.392156862745097)","(21.0, 46.0, 50.03125)"
16-12-2022 11:58:28.955844,"(1.75, 2.08, 2.0484848484848484)","(15.0, 27.0, 26.727272727272727)","(10.0, 12.0, 9998.5)","(3.1, 3.75, 9998.5)","(26.0, 65.0, 9998.5)","(31.0, 130.0, 9998.5)","(19.0, 38.0, 9998.5)","(21.0, 60.0, 9998.5)"
16-12-2022 11:58:30.178923,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:31.410821,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:32.646709,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:34.143478,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:35.456641,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:36.519018,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:37.546859,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:38.567200,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
16-12-2022 11:58:39.588644,"(1.75, 99998, 9998.5)","(15.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
