,Fenton,Ovoid,Reckless Intention,Zillions,Cmon Mate,Charlie Foxtrot,Cyclone Rupert,Lims Synergy,Pennypacker,Star Legacy
08-01-2023 14:59:48.442824,"(8.5, 14.0, 13.069767441860465)","(6.0, 8.6, 8.388888888888888)","(61.0, 190.0, 166.47058823529412)","(101.0, 610.0, 362.5)","(51.0, 230.0, 190.0)","(12.0, 16.5, 15.73076923076923)","(15.0, 29.0, 28.017241379310345)","(3.2, 3.5, 3.4527667984189727)","(2.3, 2.54, 2.4699999999999998)","(91.0, 470.0, 414.0)"
08-01-2023 14:59:49.547839,"(8.5, 14.0, 13.083333333333334)","(6.0, 8.8, 8.475675675675676)","(61.0, 190.0, 166.47058823529412)","(101.0, 610.0, 440.0)","(51.0, 230.0, 190.0)","(12.0, 16.0, 15.77659574468085)","(15.0, 29.0, 28.017241379310345)","(3.2, 3.5, 3.4527667984189727)","(2.3, 2.54, 2.4885714285714284)","(91.0, 470.0, 335.0)"
08-01-2023 14:59:50.655549,"(8.5, 14.0, 13.25)","(6.0, 8.8, 8.47)","(61.0, 190.0, 166.47058823529412)","(101.0, 600.0, 440.0)","(51.0, 230.0, 190.0)","(12.0, 16.0, 15.77659574468085)","(15.0, 29.0, 28.017241379310345)","(3.2, 3.5, 3.4527667984189727)","(2.3, 2.54, 2.5354887218045112)","(91.0, 470.0, 335.0)"
08-01-2023 14:59:51.803414,"(9.0, 14.0, 13.25)","(6.5, 8.8, 8.541176470588235)","(71.0, 190.0, 166.47058823529412)","(101.0, 600.0, 357.5)","(61.0, 230.0, 190.0)","(12.0, 16.0, 15.77659574468085)","(16.0, 29.0, 28.017241379310345)","(3.1, 3.5, 3.455075187969925)","(2.3, 2.54, 2.4607407407407407)","(101.0, 470.0, 335.0)"
08-01-2023 14:59:52.923135,"(9.0, 14.0, 13.25)","(6.5, 8.8, 8.36)","(71.0, 190.0, 166.47058823529412)","(101.0, 590.0, 383.3333333333333)","(61.0, 230.0, 190.0)","(12.0, 16.0, 15.31081081081081)","(16.0, 29.0, 28.017241379310345)","(3.1, 3.5, 3.454981549815498)","(2.3, 2.52, 2.4592)","(101.0, 470.0, 335.0)"
08-01-2023 14:59:54.036568,"(9.0, 14.0, 13.25)","(6.5, 8.8, 8.542857142857143)","(71.0, 190.0, 172.14285714285714)","(101.0, 580.0, 334.54545454545456)","(61.0, 230.0, 212.5)","(12.0, 16.0, 15.88888888888889)","(16.0, 29.0, 28.01290322580645)","(3.1, 3.5, 3.4606299212598426)","(2.3, 2.5, 2.3257142857142856)","(101.0, 470.0, 440.0)"
08-01-2023 14:59:55.115679,"(9.0, 15.5, 13.944444444444445)","(6.5, 9.4, 8.885714285714286)","(71.0, 190.0, 172.14285714285714)","(101.0, 580.0, 466.66666666666663)","(61.0, 230.0, 200.0)","(12.0, 16.0, 15.8)","(16.0, 29.0, 28.01290322580645)","(3.1, 3.5, 3.4619469026548675)","(2.3, 2.48, 2.446341463414634)","(101.0, 680.0, 445.0)"
08-01-2023 14:59:56.233203,"(9.0, 15.5, 13.852941176470589)","(6.5, 9.4, 9.1)","(71.0, 190.0, 173.33333333333334)","(101.0, 560.0, 415.0)","(61.0, 230.0, 200.0)","(12.0, 16.0, 15.8)","(16.0, 29.0, 28.013333333333332)","(3.1, 3.5, 3.464166666666667)","(2.3, 2.46, 2.4147368421052633)","(101.0, 680.0, 612.8571428571429)"
08-01-2023 14:59:57.394956,"(9.0, 15.5, 14.264705882352942)","(6.5, 9.6, 8.772413793103448)","(71.0, 190.0, 173.33333333333334)","(101.0, 550.0, 334.0)","(61.0, 230.0, 200.0)","(12.0, 16.0, 15.666666666666666)","(16.0, 29.0, 28.019867549668874)","(3.1, 3.5, 3.464166666666667)","(2.3, 2.44, 2.3979783393501806)","(101.0, 680.0, 612.8571428571429)"
08-01-2023 14:59:58.553625,"(9.0, 15.5, 14.264705882352942)","(6.5, 10.5, 10.1)","(71.0, 190.0, 173.33333333333334)","(101.0, 550.0, 453.33333333333337)","(61.0, 230.0, 200.0)","(12.0, 16.0, 15.666666666666666)","(16.0, 29.0, 28.019867549668874)","(3.1, 3.5, 3.464166666666667)","(2.3, 2.4, 2.4062295081967213)","(101.0, 680.0, 570.0)"
08-01-2023 14:59:59.721475,"(9.0, 17.5, 15.166666666666666)","(6.5, 9.8, 9.4)","(71.0, 190.0, 173.33333333333334)","(101.0, 540.0, 453.33333333333337)","(61.0, 230.0, 200.0)","(12.0, 16.0, 15.51086956521739)","(16.0, 29.0, 28.019867549668874)","(3.1, 3.5, 3.4537634408602154)","(2.3, 2.42, 2.3698507462686567)","(101.0, 690.0, 570.0)"
08-01-2023 15:00:00.829843,"(9.0, 16.5, 16.205882352941178)","(6.5, 9.8, 9.4)","(71.0, 190.0, 173.33333333333334)","(101.0, 540.0, 345.0)","(61.0, 230.0, 216.66666666666666)","(12.0, 16.0, 15.50925925925926)","(16.0, 29.0, 27.252747252747252)","(3.1, 3.5, 3.4537634408602154)","(2.3, 2.42, 2.3698507462686567)","(101.0, 690.0, 570.0)"
08-01-2023 15:00:01.967153,"(9.0, 16.5, 15.833333333333334)","(6.5, 9.8, 9.3)","(71.0, 190.0, 173.33333333333334)","(101.0, 530.0, 363.3333333333333)","(61.0, 230.0, 216.66666666666666)","(12.0, 16.0, 15.50925925925926)","(16.0, 29.0, 27.252747252747252)","(3.1, 3.5, 3.4542168674698797)","(2.3, 2.42, 2.3698507462686567)","(101.0, 690.0, 570.0)"
08-01-2023 15:00:03.108212,"(9.0, 16.5, 15.833333333333334)","(6.5, 9.6, 9.485714285714286)","(71.0, 190.0, 175.71428571428572)","(101.0, 530.0, 363.3333333333333)","(61.0, 230.0, 216.66666666666666)","(12.0, 16.0, 15.50925925925926)","(16.0, 29.0, 27.71875)","(3.1, 3.5, 3.454605263157895)","(2.3, 2.42, 2.3698507462686567)","(101.0, 690.0, 570.0)"
08-01-2023 15:00:04.265536,"(9.0, 17.0, 16.166666666666668)","(6.5, 9.6, 9.28)","(71.0, 190.0, 168.57142857142858)","(101.0, 530.0, 363.3333333333333)","(61.0, 230.0, 216.66666666666666)","(12.0, 16.0, 15.50925925925926)","(16.0, 28.0, 27.71875)","(3.1, 3.5, 3.454605263157895)","(2.3, 2.42, 2.34695652173913)","(101.0, 690.0, 570.0)"
08-01-2023 15:00:05.401634,"(9.0, 17.0, 16.166666666666668)","(6.5, 10.0, 9.0)","(71.0, 190.0, 175.0)","(101.0, 530.0, 363.3333333333333)","(61.0, 230.0, 227.5)","(12.0, 16.0, 15.120967741935484)","(16.0, 28.0, 27.389830508474578)","(3.1, 3.5, 3.455737704918033)","(2.3, 2.42, 2.369473684210526)","(101.0, 690.0, 480.0)"
08-01-2023 15:00:06.560139,"(9.0, 17.0, 16.166666666666668)","(6.5, 9.6, 8.865882352941178)","(71.0, 190.0, 183.33333333333334)","(101.0, 530.0, 400.0)","(61.0, 230.0, 228.0)","(12.0, 15.5, 15.094827586206897)","(16.0, 28.0, 27.313725490196077)","(3.1, 3.5, 3.455737704918033)","(2.3, 2.42, 2.388)","(101.0, 600.0, 480.0)"
08-01-2023 15:00:07.716773,"(9.0, 17.0, 16.166666666666668)","(6.5, 9.4, 9.100000000000001)","(71.0, 190.0, 184.44444444444446)","(101.0, 520.0, 395.0)","(61.0, 230.0, 228.0)","(12.0, 15.5, 15.094827586206897)","(16.0, 28.0, 27.213333333333335)","(3.1, 3.5, 3.455737704918033)","(2.3, 2.42, 2.388)","(101.0, 600.0, 501.42857142857144)"
08-01-2023 15:00:08.831357,"(9.0, 17.0, 16.166666666666668)","(6.5, 9.4, 8.990909090909092)","(71.0, 190.0, 185.55555555555554)","(101.0, 510.0, 433.33333333333337)","(61.0, 230.0, 335.0)","(12.0, 15.5, 15.157142857142857)","(16.0, 28.0, 27.373333333333335)","(3.1, 3.5, 3.6605263157894736)","(2.3, 2.42, 2.2875)","(101.0, 590.0, 423.33333333333337)"
08-01-2023 15:00:09.933498,"(10.0, 18.0, 15.725)","(6.5, 9.6, 8.658823529411764)","(71.0, 190.0, 187.14285714285714)","(101.0, 510.0, 433.33333333333337)","(61.0, 450.0, 395.0)","(12.0, 15.5, 15.220930232558139)","(17.0, 28.0, 27.15841584158416)","(3.1, 3.7, 3.5392857142857146)","(2.25, 2.4, 2.378)","(101.0, 710.0, 580.0)"
08-01-2023 15:00:11.026493,"(10.0, 16.0, 15.285714285714286)","(6.5, 9.4, 9.275)","(71.0, 190.0, 187.5)","(101.0, 510.0, 433.33333333333337)","(61.0, 430.0, 345.0)","(12.0, 15.5, 15.220930232558139)","(16.0, 28.0, 27.15841584158416)","(3.1, 3.7, 3.575)","(2.25, 2.42, 2.4171153846153843)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:12.146086,"(10.0, 16.0, 15.23076923076923)","(6.5, 9.4, 9.114285714285714)","(71.0, 190.0, 185.0)","(101.0, 510.0, 433.33333333333337)","(61.0, 420.0, 345.0)","(12.0, 15.5, 15.220930232558139)","(16.0, 28.0, 27.15841584158416)","(3.1, 3.65, 3.575)","(2.25, 2.42, 2.4143037974683543)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:13.278051,"(10.0, 17.5, 16.25)","(6.5, 9.4, 9.114285714285714)","(71.0, 190.0, 185.0)","(101.0, 510.0, 433.33333333333337)","(61.0, 420.0, 361.66666666666663)","(12.0, 15.5, 15.18421052631579)","(16.0, 28.0, 27.15841584158416)","(3.1, 3.65, 3.575)","(2.25, 2.42, 2.4141935483870967)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:14.392410,"(10.0, 17.5, 16.796875)","(6.5, 9.2, 8.933333333333334)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 433.33333333333337)","(61.0, 390.0, 305.0)","(12.0, 15.5, 15.18421052631579)","(16.0, 28.0, 27.15841584158416)","(3.1, 3.65, 3.575)","(2.25, 2.42, 2.4164285714285714)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:15.486631,"(10.0, 17.5, 16.796875)","(6.5, 9.0, 8.618181818181819)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 433.33333333333337)","(61.0, 390.0, 323.3333333333333)","(12.0, 15.5, 14.966666666666667)","(16.0, 28.0, 27.15841584158416)","(3.1, 3.65, 3.575)","(2.25, 2.42, 2.419004149377593)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:16.585778,"(10.0, 17.5, 16.666666666666668)","(6.5, 9.0, 8.618181818181819)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 433.33333333333337)","(61.0, 380.0, 352.22222222222223)","(12.0, 15.5, 15.029411764705882)","(16.0, 28.0, 27.132653061224488)","(3.1, 3.65, 3.575)","(2.25, 2.42, 2.4244736842105263)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:17.685517,"(10.0, 17.5, 16.666666666666668)","(6.5, 9.0, 8.778947368421052)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 370.0, 352.22222222222223)","(12.0, 15.5, 14.902985074626866)","(16.0, 28.0, 27.132653061224488)","(3.1, 3.65, 3.488888888888889)","(2.25, 2.44, 2.4099999999999997)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:18.794149,"(10.0, 17.5, 16.796875)","(6.5, 9.0, 8.742857142857144)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 370.0, 330.0)","(12.0, 15.5, 14.902985074626866)","(16.0, 28.0, 27.132653061224488)","(3.1, 3.5, 3.4980392156862745)","(2.25, 2.44, 2.449090909090909)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:19.914471,"(10.0, 17.0, 16.695652173913043)","(6.5, 9.0, 8.808510638297873)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 360.0, 330.0)","(12.0, 15.5, 14.902985074626866)","(16.0, 28.0, 27.132653061224488)","(3.1, 3.5, 3.548901098901099)","(2.25, 2.46, 2.459036144578313)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:21.057680,"(10.0, 17.0, 16.045454545454547)","(6.5, 9.0, 8.678571428571429)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 360.0, 330.0)","(12.0, 15.5, 14.875)","(16.0, 28.0, 27.132653061224488)","(3.1, 3.6, 3.5341121495327106)","(2.25, 2.46, 2.459047619047619)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:22.173748,"(10.0, 17.0, 15.833333333333334)","(6.5, 9.0, 8.678571428571429)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 280.0, 234.34782608695653)","(12.0, 15.5, 14.875)","(16.0, 28.0, 27.086021505376344)","(3.1, 3.6, 3.5341121495327106)","(2.25, 2.46, 2.455)","(101.0, 700.0, 595.0)"
08-01-2023 15:00:23.290324,"(10.0, 17.0, 15.555555555555555)","(6.5, 9.0, 8.678571428571429)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 280.0, 182.5)","(12.0, 15.5, 14.95945945945946)","(16.0, 28.0, 27.04494382022472)","(3.1, 3.6, 3.5341121495327106)","(2.25, 2.46, 2.431052631578947)","(101.0, 700.0, 426.66666666666663)"
08-01-2023 15:00:24.433822,"(10.0, 17.0, 15.852941176470589)","(6.5, 9.2, 8.561702127659574)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 210.0, 192.85714285714286)","(12.0, 15.5, 14.987179487179487)","(16.0, 28.0, 27.04494382022472)","(3.1, 3.6, 3.5341121495327106)","(2.25, 2.46, 2.4385650224215247)","(101.0, 700.0, 426.66666666666663)"
08-01-2023 15:00:25.633359,"(10.0, 17.0, 15.852941176470589)","(6.5, 9.0, 8.747368421052633)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 200.0, 180.0)","(12.0, 15.5, 15.091836734693878)","(16.0, 28.0, 27.04494382022472)","(3.1, 3.6, 3.5341121495327106)","(2.25, 2.44, 2.43864406779661)","(101.0, 700.0, 426.66666666666663)"
08-01-2023 15:00:26.778558,"(10.0, 17.0, 15.852941176470589)","(6.5, 9.0, 8.747368421052633)","(71.0, 180.0, 178.1818181818182)","(101.0, 510.0, 452.5)","(61.0, 200.0, 180.0)","(12.0, 15.5, 14.54)","(16.0, 28.0, 27.060606060606062)","(3.1, 3.6, 3.5341121495327106)","(2.25, 2.44, 2.41748502994012)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:27.876961,"(10.0, 17.0, 15.852941176470589)","(6.5, 9.0, 8.895652173913044)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 200.0, 180.0)","(12.0, 15.5, 14.588235294117647)","(16.0, 28.0, 27.060606060606062)","(3.1, 3.6, 3.54)","(2.25, 2.42, 2.4174468085106384)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:28.990257,"(10.0, 17.0, 15.852941176470589)","(6.5, 9.0, 8.830188679245284)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 200.0, 180.0)","(12.0, 15.0, 14.681818181818182)","(16.0, 28.0, 26.41025641025641)","(3.1, 3.6, 3.5250000000000004)","(2.25, 2.42, 2.417529411764706)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:30.135246,"(10.0, 17.0, 15.58955223880597)","(6.5, 9.0, 8.916)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 200.0, 154.16666666666666)","(12.0, 15.0, 14.588235294117647)","(16.0, 28.0, 26.41025641025641)","(3.1, 3.6, 3.5250000000000004)","(2.25, 2.42, 2.4390588235294115)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:31.294334,"(10.0, 17.0, 15.58955223880597)","(6.5, 9.0, 8.855172413793104)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 160.0, 155.0)","(12.0, 15.0, 14.588235294117647)","(16.0, 28.0, 26.41025641025641)","(3.1, 3.6, 3.5250000000000004)","(2.25, 2.44, 2.421818181818182)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:32.489389,"(10.0, 16.5, 15.863636363636363)","(6.5, 9.0, 8.8)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 160.0, 155.0)","(12.0, 15.0, 14.588235294117647)","(16.0, 28.0, 26.45)","(3.1, 3.6, 3.5381443298969075)","(2.25, 2.46, 2.4346996466431094)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:33.617459,"(10.0, 16.5, 15.961538461538462)","(6.5, 8.8, 8.652631578947368)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 160.0, 155.0)","(12.0, 15.0, 14.588235294117647)","(16.0, 28.0, 26.45)","(3.1, 3.6, 3.5381443298969075)","(2.25, 2.44, 2.431156462585034)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:34.720570,"(11.0, 16.5, 15.785714285714286)","(7.0, 8.8, 8.652631578947368)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 160.0, 155.0)","(12.0, 15.0, 14.588235294117647)","(16.0, 28.0, 26.257142857142856)","(3.0, 3.6, 3.534782608695652)","(2.2, 2.44, 2.3874999999999997)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:35.810489,"(11.0, 16.5, 15.25)","(7.0, 8.8, 8.652631578947368)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 160.0, 155.0)","(12.0, 15.0, 14.897058823529411)","(16.0, 27.0, 25.44776119402985)","(3.0, 3.55, 3.5365384615384614)","(2.2, 2.44, 2.447142857142857)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:36.928613,"(11.0, 16.5, 14.526315789473685)","(7.0, 8.8, 8.63030303030303)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(61.0, 160.0, 155.0)","(12.0, 15.0, 14.91358024691358)","(16.0, 27.0, 25.535211267605632)","(3.0, 3.55, 3.5365384615384614)","(2.2, 2.46, 2.431186440677966)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:38.079066,"(11.0, 16.0, 15.066666666666666)","(7.0, 8.8, 8.600000000000001)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(71.0, 160.0, 155.0)","(12.0, 15.0, 14.91358024691358)","(17.0, 27.0, 25.535211267605632)","(3.0, 3.55, 3.515)","(2.2, 2.46, 2.4532384341637012)","(101.0, 700.0, 433.33333333333337)"
08-01-2023 15:00:39.191979,"(11.0, 16.0, 14.695652173913043)","(7.0, 8.8, 8.600000000000001)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(71.0, 160.0, 155.0)","(12.0, 15.0, 14.91358024691358)","(17.0, 27.0, 25.535211267605632)","(3.0, 3.55, 3.5274193548387096)","(2.2, 2.46, 2.4254545454545453)","(101.0, 700.0, 430.0)"
08-01-2023 15:00:40.306990,"(11.0, 16.0, 14.695652173913043)","(7.0, 8.8, 8.600000000000001)","(71.0, 180.0, 176.36363636363637)","(101.0, 510.0, 452.5)","(71.0, 170.0, 162.5)","(12.0, 14.5, 14.4625)","(17.0, 27.0, 25.535211267605632)","(3.0, 3.55, 3.531578947368421)","(2.2, 2.46, 2.4248148148148148)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:41.385410,"(11.0, 16.0, 14.81578947368421)","(7.0, 8.8, 8.643478260869566)","(71.0, 180.0, 176.36363636363637)","(101.0, 510.0, 452.5)","(71.0, 170.0, 160.0)","(12.0, 14.5, 14.914634146341463)","(17.0, 27.0, 25.535211267605632)","(3.0, 3.55, 3.531578947368421)","(2.2, 2.46, 2.4552100840336135)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:42.483993,"(11.0, 16.0, 14.695652173913043)","(7.0, 9.0, 8.825000000000001)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(71.0, 170.0, 160.0)","(12.0, 15.0, 14.914634146341463)","(17.0, 27.0, 25.612903225806452)","(3.0, 3.55, 3.531578947368421)","(2.2, 2.46, 2.4558050847457626)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:43.631584,"(11.0, 15.5, 15.043478260869565)","(7.0, 9.0, 8.825000000000001)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(71.0, 170.0, 160.0)","(12.0, 15.0, 14.862068965517242)","(17.0, 27.0, 25.612903225806452)","(3.0, 3.55, 3.531578947368421)","(2.2, 2.46, 2.4370464135021095)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:44.747038,"(11.0, 15.0, 14.615384615384615)","(7.0, 9.0, 8.825000000000001)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 452.5)","(71.0, 170.0, 160.0)","(12.0, 15.0, 14.807692307692308)","(17.0, 27.0, 25.612903225806452)","(3.0, 3.55, 3.523076923076923)","(2.2, 2.44, 2.4292307692307693)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:45.855970,"(11.0, 15.0, 14.615384615384615)","(7.0, 9.0, 8.676923076923076)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 395.0)","(71.0, 170.0, 160.0)","(12.0, 15.0, 14.6875)","(17.0, 27.0, 25.612903225806452)","(3.0, 3.55, 3.5125)","(2.2, 2.44, 2.428)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:46.944542,"(11.0, 15.0, 14.67741935483871)","(7.0, 9.0, 8.676923076923076)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 400.0)","(71.0, 170.0, 162.5)","(12.0, 15.0, 14.642857142857142)","(17.0, 27.0, 25.612903225806452)","(3.0, 3.55, 3.481034482758621)","(2.2, 2.44, 2.4396296296296294)","(101.0, 690.0, 560.0)"
08-01-2023 15:00:48.046242,"(11.0, 15.5, 14.875)","(7.0, 8.4, 8.346153846153847)","(71.0, 180.0, 173.33333333333334)","(101.0, 510.0, 400.0)","(71.0, 170.0, 210.0)","(12.0, 15.5, 14.73076923076923)","(17.0, 27.0, 25.65625)","(3.0, 3.55, 3.481034482758621)","(2.2, 2.44, 2.4133603238866397)","(101.0, 690.0, 560.0)"
08-01-2023 15:00:49.175188,"(11.0, 15.5, 14.617647058823529)","(7.0, 9.0, 8.618181818181819)","(71.0, 190.0, 180.0)","(101.0, 510.0, 400.0)","(71.0, 270.0, 193.33333333333334)","(12.0, 15.0, 14.73076923076923)","(17.0, 27.0, 25.65625)","(3.0, 3.55, 3.481034482758621)","(2.2, 2.42, 2.4168695652173913)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:50.329239,"(11.0, 15.5, 14.617647058823529)","(7.0, 9.0, 8.618181818181819)","(71.0, 190.0, 173.33333333333334)","(101.0, 510.0, 400.0)","(71.0, 260.0, 193.33333333333334)","(12.0, 15.0, 14.761363636363637)","(17.0, 27.0, 25.50602409638554)","(3.0, 3.55, 3.481034482758621)","(2.2, 2.42, 2.4346153846153844)","(101.0, 690.0, 560.0)"
08-01-2023 15:00:51.467309,"(11.0, 15.5, 14.617647058823529)","(7.0, 9.0, 8.618181818181819)","(71.0, 200.0, 173.33333333333334)","(101.0, 510.0, 400.0)","(71.0, 260.0, 182.5)","(12.0, 15.0, 14.822033898305085)","(17.0, 27.0, 25.50602409638554)","(3.0, 3.55, 3.4944444444444445)","(2.2, 2.46, 2.5300000000000002)","(101.0, 690.0, 560.0)"
08-01-2023 15:00:52.597619,"(11.0, 15.5, 14.59090909090909)","(7.0, 9.0, 8.65)","(71.0, 200.0, 173.33333333333334)","(101.0, 510.0, 400.0)","(71.0, 250.0, 207.14285714285714)","(12.0, 15.0, 14.537593984962406)","(17.0, 27.0, 25.50602409638554)","(3.0, 3.55, 3.4872093023255815)","(2.2, 2.56, 2.437837837837838)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:53.761925,"(11.0, 15.5, 14.46551724137931)","(7.0, 9.0, 8.65)","(71.0, 200.0, 173.33333333333334)","(101.0, 510.0, 489.0)","(71.0, 250.0, 210.0)","(12.0, 15.0, 14.51953125)","(17.0, 27.0, 25.03846153846154)","(3.0, 3.55, 3.4872093023255815)","(2.2, 2.54, 2.4496296296296296)","(101.0, 690.0, 560.0)"
08-01-2023 15:00:54.874348,"(11.0, 15.5, 13.869565217391305)","(7.0, 9.0, 8.65)","(71.0, 200.0, 173.33333333333334)","(101.0, 510.0, 489.0)","(71.0, 240.0, 210.0)","(12.0, 15.0, 14.465217391304348)","(17.0, 26.0, 25.03846153846154)","(3.0, 3.55, 3.4872093023255815)","(2.2, 2.5, 2.4442424242424243)","(101.0, 690.0, 430.0)"
08-01-2023 15:00:55.996278,"(11.0, 15.5, 13.921052631578947)","(7.0, 9.0, 8.49090909090909)","(71.0, 200.0, 173.33333333333334)","(101.0, 510.0, 487.77777777777777)","(71.0, 240.0, 203.33333333333334)","(12.0, 15.0, 14.450892857142858)","(17.0, 26.0, 25.01)","(3.0, 3.55, 3.4872093023255815)","(2.2, 2.5, 2.4076923076923076)","(101.0, 690.0, 433.3333333333333)"
08-01-2023 15:00:57.131977,"(11.0, 15.5, 13.921052631578947)","(7.0, 9.0, 8.49090909090909)","(71.0, 200.0, 167.27272727272728)","(101.0, 510.0, 487.77777777777777)","(71.0, 230.0, 203.33333333333334)","(12.0, 15.0, 14.450892857142858)","(17.0, 26.0, 25.01)","(3.0, 3.55, 3.4872093023255815)","(2.2, 2.5, 2.4148936170212765)","(101.0, 680.0, 433.3333333333333)"
08-01-2023 15:00:58.292472,"(11.0, 15.5, 13.921052631578947)","(7.0, 9.0, 8.977777777777778)","(71.0, 200.0, 167.27272727272728)","(101.0, 510.0, 487.77777777777777)","(71.0, 230.0, 203.33333333333334)","(12.0, 15.0, 14.450892857142858)","(17.0, 26.0, 25.01)","(3.0, 3.55, 3.484146341463415)","(2.2, 2.5, 2.4163636363636365)","(101.0, 680.0, 433.3333333333333)"
08-01-2023 15:00:59.473433,"(11.0, 15.5, 13.921052631578947)","(7.0, 9.0, 8.977777777777778)","(71.0, 200.0, 173.33333333333334)","(101.0, 510.0, 487.77777777777777)","(71.0, 230.0, 203.33333333333334)","(12.0, 15.0, 14.284883720930232)","(17.0, 26.0, 25.01)","(3.0, 3.55, 3.477027027027027)","(2.2, 2.46, 2.424)","(101.0, 680.0, 433.3333333333333)"
08-01-2023 15:01:00.624489,"(11.0, 15.5, 13.921052631578947)","(7.0, 9.0, 8.977777777777778)","(71.0, 200.0, 167.27272727272728)","(101.0, 510.0, 487.77777777777777)","(71.0, 230.0, 203.33333333333334)","(12.0, 15.0, 14.284883720930232)","(17.0, 26.0, 25.01)","(3.0, 3.55, 3.477027027027027)","(2.2, 2.46, 2.4588571428571426)","(101.0, 680.0, 433.3333333333333)"
08-01-2023 15:01:01.734064,"(11.0, 15.5, 13.921052631578947)","(7.0, 9.0, 8.89090909090909)","(71.0, 200.0, 167.27272727272728)","(101.0, 510.0, 487.77777777777777)","(71.0, 230.0, 178.0)","(12.0, 15.0, 14.284883720930232)","(17.0, 26.0, 25.01)","(3.0, 3.55, 3.477027027027027)","(2.2, 2.46, 2.432876712328767)","(101.0, 680.0, 440.0)"
08-01-2023 15:01:02.825122,"(11.0, 15.5, 14.0)","(7.0, 9.0, 8.89090909090909)","(71.0, 170.0, 163.07692307692307)","(101.0, 510.0, 490.0)","(71.0, 220.0, 190.0)","(12.0, 15.0, 14.108695652173912)","(17.0, 26.0, 25.01)","(3.0, 3.55, 3.477027027027027)","(2.2, 2.44, 2.4330666666666665)","(101.0, 680.0, 440.0)"
