,Floral Marg,Limitless Speed,Inconsequential,Wild Rumour,New To Me,Jebrynah Astra,Galileo Brae
16-12-2022 13:08:09.158926,"(4.6, 6.6, 6.311111111111111)","(6.0, 7.4, 7.116129032258065)","(2.25, 2.68, 2.6500000000000004)","(7.0, 9.0, 8.747368421052633)","(5.0, 5.9, 5.753846153846154)","(51.0, 120.0, 98.61111111111111)","(20.0, 44.0, 40.57142857142857)"
16-12-2022 13:08:10.315387,"(4.6, 6.6, 6.311111111111111)","(6.0, 7.4, 7.116129032258065)","(2.25, 2.66, 2.6525000000000003)","(7.0, 9.0, 8.747368421052633)","(5.0, 5.9, 5.753846153846154)","(51.0, 120.0, 97.89473684210526)","(20.0, 44.0, 40.57142857142857)"
16-12-2022 13:08:11.422155,"(4.6, 6.6, 6.311111111111111)","(6.0, 7.4, 7.116129032258065)","(2.25, 2.66, 2.654)","(7.0, 9.0, 8.753846153846153)","(5.0, 5.9, 5.672)","(51.0, 120.0, 97.89473684210526)","(20.0, 44.0, 42.54838709677419)"
16-12-2022 13:08:12.488611,"(4.6, 6.6, 6.352380952380952)","(6.0, 7.4, 7.116129032258065)","(2.25, 2.66, 2.654)","(7.0, 9.0, 8.875)","(5.0, 5.9, 5.672)","(51.0, 120.0, 97.89473684210526)","(20.0, 44.0, 40.8)"
16-12-2022 13:08:13.651956,"(4.6, 6.6, 6.413333333333333)","(6.0, 7.2, 7.014285714285714)","(2.25, 2.66, 2.651111111111111)","(7.0, 9.0, 9.045)","(5.0, 5.9, 5.672)","(51.0, 120.0, 99.58333333333333)","(20.0, 44.0, 40.8)"
16-12-2022 13:08:14.784128,"(4.6, 6.6, 6.4)","(6.0, 7.2, 7.014285714285714)","(2.25, 2.66, 2.654)","(7.0, 9.6, 8.715789473684211)","(5.0, 5.9, 5.672)","(51.0, 110.0, 100.38461538461539)","(20.0, 44.0, 40.8)"
16-12-2022 13:08:15.891137,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 6.988235294117647)","(2.25, 2.66, 2.664)","(7.0, 9.0, 8.75)","(4.8, 5.9, 5.672)","(51.0, 110.0, 100.38461538461539)","(21.0, 44.0, 40.8)"
16-12-2022 13:08:17.273040,"(4.6, 6.6, 6.52)","(6.0, 7.2, 6.993548387096774)","(2.2, 2.68, 2.671111111111111)","(7.0, 8.8, 8.75)","(4.8, 5.9, 5.672)","(51.0, 110.0, 100.38461538461539)","(21.0, 44.0, 40.8)"
16-12-2022 13:08:18.542586,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 7.0)","(2.2, 2.68, 2.6685714285714286)","(7.0, 8.8, 8.75)","(4.8, 5.9, 5.672)","(51.0, 110.0, 100.38461538461539)","(21.0, 44.0, 41.53846153846154)"
16-12-2022 13:08:19.655733,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 7.0)","(2.2, 2.68, 2.6685714285714286)","(7.0, 8.8, 8.75)","(4.8, 5.9, 5.672)","(51.0, 110.0, 100.38461538461539)","(21.0, 42.0, 41.42857142857143)"
16-12-2022 13:08:21.010626,"(4.6, 6.6, 6.4526315789473685)","(6.0, 7.2, 7.0)","(2.2, 2.68, 2.6533333333333333)","(7.0, 8.8, 8.75)","(4.8, 5.9, 5.672)","(51.0, 110.0, 99.58333333333333)","(21.0, 44.0, 42.10526315789474)"
16-12-2022 13:08:22.193582,"(4.6, 6.6, 6.4526315789473685)","(6.0, 7.2, 7.0)","(2.2, 2.68, 2.6685714285714286)","(7.0, 8.8, 8.75)","(4.8, 5.9, 5.672)","(51.0, 110.0, 99.58333333333333)","(21.0, 44.0, 41.30769230769231)"
16-12-2022 13:08:23.251446,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 7.0)","(2.2, 2.68, 2.6685714285714286)","(7.0, 8.8, 8.75)","(4.8, 5.9, 5.666666666666666)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 40.758620689655174)"
16-12-2022 13:08:24.584604,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.68, 2.6533333333333333)","(7.0, 8.8, 8.75)","(4.8, 5.9, 5.666666666666666)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 40.758620689655174)"
16-12-2022 13:08:25.762084,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.68, 2.6500000000000004)","(7.0, 8.8, 8.757894736842104)","(4.8, 5.9, 5.666666666666666)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 40.758620689655174)"
16-12-2022 13:08:26.697344,"(4.6, 6.6, 6.413333333333333)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.68, 2.6500000000000004)","(7.0, 9.2, 8.757894736842104)","(4.8, 5.9, 5.666666666666666)","(51.0, 110.0, 93.33333333333333)","(21.0, 42.0, 40.758620689655174)"
16-12-2022 13:08:27.918662,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.68, 2.646666666666667)","(7.0, 9.2, 8.821052631578947)","(4.8, 5.9, 5.666666666666666)","(51.0, 110.0, 93.33333333333333)","(21.0, 42.0, 41.30769230769231)"
16-12-2022 13:08:29.152456,"(4.6, 6.6, 6.413333333333333)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.66, 2.622745098039216)","(7.0, 9.2, 8.821052631578947)","(4.8, 5.9, 5.666666666666666)","(51.0, 110.0, 93.33333333333333)","(21.0, 42.0, 41.519999999999996)"
16-12-2022 13:08:30.132356,"(4.6, 6.6, 6.413333333333333)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.64, 2.622745098039216)","(7.0, 9.2, 8.821052631578947)","(4.8, 5.9, 5.666666666666666)","(51.0, 110.0, 93.33333333333333)","(21.0, 42.0, 41.519999999999996)"
16-12-2022 13:08:31.186010,"(4.6, 6.6, 6.49090909090909)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.64, 2.6208163265306124)","(7.0, 9.2, 8.88695652173913)","(4.8, 5.9, 5.707142857142857)","(51.0, 110.0, 93.33333333333333)","(21.0, 42.0, 41.519999999999996)"
16-12-2022 13:08:32.266088,"(4.6, 6.6, 6.525)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.64, 2.622592592592593)","(7.0, 9.2, 8.88695652173913)","(4.8, 5.9, 5.676190476190476)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:33.346491,"(4.6, 6.6, 6.483333333333333)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.64, 2.63)","(7.0, 9.2, 8.88695652173913)","(4.8, 5.8, 5.6421052631578945)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:34.413173,"(4.6, 6.6, 6.533333333333333)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.64, 2.6333333333333333)","(7.0, 9.2, 8.830769230769231)","(4.8, 5.8, 5.676190476190476)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.76470588235294)"
16-12-2022 13:08:35.589020,"(4.6, 6.6, 6.533333333333333)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.66, 2.6333333333333333)","(7.0, 9.2, 8.830769230769231)","(4.8, 5.8, 5.6421052631578945)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:36.585078,"(4.6, 6.8, 6.533333333333333)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.66, 2.6333333333333333)","(7.0, 9.2, 8.830769230769231)","(4.8, 5.8, 5.6)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:37.612300,"(4.6, 6.8, 6.584615384615384)","(6.0, 7.2, 7.030769230769231)","(2.2, 2.68, 2.67)","(7.0, 9.2, 8.87)","(4.8, 5.6, 5.492)","(51.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:38.758756,"(4.8, 6.8, 6.584615384615384)","(5.5, 7.2, 7.030769230769231)","(2.25, 2.68, 2.6763636363636367)","(7.0, 9.0, 8.923809523809524)","(4.8, 5.5, 5.4135135135135135)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.55555555555556)"
16-12-2022 13:08:39.828590,"(4.8, 6.8, 6.666666666666667)","(5.5, 7.2, 7.030769230769231)","(2.25, 2.66, 2.659047619047619)","(7.0, 9.0, 8.923809523809524)","(4.8, 5.5, 5.4135135135135135)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:40.845566,"(4.8, 6.8, 6.6)","(5.5, 7.2, 7.030769230769231)","(2.25, 2.66, 2.65875)","(7.0, 9.0, 8.923809523809524)","(4.8, 5.4, 5.34)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:41.915501,"(4.8, 7.0, 6.61)","(5.5, 7.2, 7.0)","(2.25, 2.66, 2.65875)","(7.0, 9.0, 8.923809523809524)","(4.8, 5.4, 5.34)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.55555555555556)"
16-12-2022 13:08:42.984469,"(4.8, 7.0, 6.5826086956521745)","(5.5, 7.2, 7.022222222222222)","(2.25, 2.66, 2.65875)","(7.0, 9.0, 8.9)","(4.8, 5.4, 5.309090909090909)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:43.936043,"(4.8, 7.0, 6.630769230769231)","(5.5, 7.2, 7.022222222222222)","(2.25, 2.68, 2.6750000000000003)","(7.0, 9.0, 8.975)","(4.8, 5.4, 5.309090909090909)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:44.975994,"(4.8, 7.0, 6.68)","(5.5, 7.2, 7.022222222222222)","(2.25, 2.66, 2.658666666666667)","(7.0, 9.2, 9.0)","(4.8, 5.4, 5.2379310344827585)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:46.079590,"(4.8, 7.0, 6.822222222222222)","(5.5, 7.2, 7.022222222222222)","(2.25, 2.68, 2.6592857142857143)","(7.0, 9.2, 9.1)","(4.8, 5.3, 5.253846153846154)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:47.099900,"(4.8, 7.0, 6.739130434782609)","(5.5, 7.2, 7.136363636363637)","(2.25, 2.66, 2.6593103448275865)","(7.0, 9.2, 9.1)","(4.8, 5.4, 5.248275862068966)","(61.0, 110.0, 99.58333333333333)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:48.089070,"(4.8, 7.0, 6.7)","(5.5, 7.6, 7.373913043478261)","(2.25, 2.66, 2.6533333333333333)","(7.0, 9.2, 9.169230769230769)","(4.8, 5.4, 5.248275862068966)","(61.0, 110.0, 50.80508474576271)","(21.0, 42.0, 41.75)"
16-12-2022 13:08:49.114370,"(4.8, 7.0, 6.731034482758621)","(5.5, 7.4, 7.333333333333334)","(2.25, 2.68, 2.6611764705882353)","(7.0, 9.2, 9.066666666666666)","(4.8, 5.4, 5.248275862068966)","(61.0, 55.0, 50.53921568627451)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:50.103818,"(4.8, 7.0, 6.7)","(5.5, 7.6, 7.371428571428571)","(2.25, 2.68, 2.6622222222222223)","(7.0, 9.2, 9.149999999999999)","(4.8, 5.4, 5.248275862068966)","(61.0, 55.0, 50.53921568627451)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:51.126869,"(4.8, 7.0, 6.7214285714285715)","(5.5, 7.4, 7.371428571428572)","(2.25, 2.68, 2.665)","(7.0, 9.2, 9.149999999999999)","(4.8, 5.4, 5.248275862068966)","(61.0, 55.0, 50.53921568627451)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:52.162456,"(4.8, 7.0, 6.7)","(5.5, 7.4, 7.3090909090909095)","(2.25, 2.7, 2.6858823529411766)","(7.0, 9.2, 9.133333333333333)","(4.8, 5.4, 5.208333333333334)","(61.0, 55.0, 50.2906976744186)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:53.157017,"(4.8, 7.0, 6.8)","(5.5, 7.6, 7.3677419354838705)","(2.25, 2.7, 2.6858823529411766)","(7.0, 9.2, 9.16)","(4.8, 5.3, 5.238888888888889)","(61.0, 55.0, 50.54945054945055)","(21.0, 42.0, 41.75)"
16-12-2022 13:08:54.129352,"(4.8, 7.0, 6.72)","(5.5, 7.6, 7.374358974358974)","(2.25, 2.7, 2.6858823529411766)","(7.0, 9.2, 9.133333333333333)","(4.8, 5.3, 5.177777777777777)","(61.0, 55.0, 50.34090909090909)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:55.112177,"(4.8, 7.0, 6.72)","(5.5, 7.6, 7.374358974358974)","(2.25, 2.74, 2.724)","(7.0, 9.2, 9.133333333333333)","(4.8, 5.3, 5.177777777777777)","(61.0, 55.0, 50.34090909090909)","(21.0, 42.0, 41.75)"
16-12-2022 13:08:56.149797,"(4.8, 7.2, 6.85)","(5.5, 7.6, 7.374358974358974)","(2.25, 2.72, 2.702)","(7.0, 9.2, 9.133333333333333)","(4.8, 5.3, 5.14375)","(51.0, 55.0, 50.59139784946237)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:57.136449,"(4.8, 7.2, 6.888888888888888)","(5.5, 7.6, 7.374358974358974)","(2.25, 2.7, 2.685263157894737)","(7.0, 9.2, 9.1)","(4.8, 5.2, 5.114285714285714)","(51.0, 55.0, 46.25806451612903)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:58.140056,"(4.8, 7.2, 6.99)","(5.5, 7.6, 7.374358974358974)","(2.25, 2.7, 2.683529411764706)","(7.0, 9.4, 9.35)","(4.8, 5.2, 5.107692307692307)","(51.0, 50.0, 46.317460317460316)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:08:59.188324,"(4.8, 7.2, 6.9714285714285715)","(5.5, 7.6, 7.374358974358974)","(2.25, 2.7, 2.681739130434783)","(7.0, 9.6, 9.52)","(4.8, 5.2, 5.140909090909091)","(51.0, 50.0, 46.529411764705884)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:09:00.211074,"(4.8, 7.2, 7.16)","(5.5, 7.6, 7.374358974358974)","(2.25, 2.7, 2.6766666666666667)","(7.0, 9.6, 9.52)","(4.8, 5.2, 5.140909090909091)","(51.0, 50.0, 46.23529411764706)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:09:01.232805,"(4.8, 7.4, 7.11875)","(5.5, 7.6, 7.3478260869565215)","(2.25, 2.7, 2.683529411764706)","(7.0, 9.6, 9.44)","(4.8, 5.2, 5.140909090909091)","(51.0, 50.0, 47.6)","(21.0, 42.0, 41.529411764705884)"
16-12-2022 13:09:02.229494,"(4.8, 7.4, 7.1647058823529415)","(5.5, 7.6, 7.372549019607843)","(2.25, 2.68, 2.6533333333333333)","(7.0, 9.6, 9.571428571428571)","(4.8, 5.2, 5.135185185185185)","(51.0, 48.0, 47.8)","(21.0, 42.0, 41.75)"
16-12-2022 13:09:03.305623,"(4.8, 7.4, 7.254545454545455)","(6.0, 7.6, 7.392857142857142)","(2.25, 2.66, 2.64)","(7.5, 9.8, 9.56)","(4.6, 5.2, 5.12)","(41.0, 48.0, 47.333333333333336)","(26.0, 42.0, 41.42857142857143)"
16-12-2022 13:09:04.361419,"(4.8, 7.4, 7.232258064516129)","(6.0, 7.4, 7.281481481481482)","(2.25, 2.66, 2.6352)","(7.5, 9.6, 9.488888888888889)","(4.6, 5.3, 5.304)","(41.0, 48.0, 46.666666666666664)","(26.0, 42.0, 41.724137931034484)"
16-12-2022 13:09:05.325839,"(4.8, 7.4, 7.248275862068966)","(6.0, 7.2, 7.089655172413793)","(2.25, 2.66, 2.640923076923077)","(7.5, 9.6, 9.488888888888889)","(4.6, 5.4, 5.285714285714286)","(41.0, 48.0, 46.625)","(26.0, 42.0, 41.857142857142854)"
16-12-2022 13:09:06.281202,"(4.8, 7.4, 7.347826086956522)","(6.0, 7.0, 6.88)","(2.25, 2.66, 2.653170731707317)","(7.5, 9.6, 9.497142857142856)","(4.6, 5.4, 5.285714285714286)","(41.0, 48.0, 44.333333333333336)","(26.0, 42.0, 41.857142857142854)"
16-12-2022 13:09:07.266883,"(4.8, 7.4, 7.276923076923077)","(6.0, 7.0, 6.87027027027027)","(2.25, 2.66, 2.6461111111111113)","(7.5, 9.6, 9.463414634146341)","(4.6, 5.4, 5.285714285714286)","(41.0, 48.0, 44.333333333333336)","(26.0, 42.0, 41.857142857142854)"
16-12-2022 13:09:08.291782,"(4.8, 7.4, 7.276923076923077)","(6.0, 7.0, 6.87027027027027)","(2.25, 2.66, 2.6461111111111113)","(7.5, 9.6, 9.463414634146341)","(4.6, 5.4, 5.305000000000001)","(41.0, 48.0, 46.42857142857143)","(26.0, 42.0, 41.724137931034484)"
16-12-2022 13:09:09.301438,"(4.8, 7.4, 7.205128205128205)","(6.0, 7.0, 6.845945945945946)","(2.25, 2.66, 2.6305555555555555)","(7.5, 9.6, 9.463414634146341)","(4.6, 5.5, 5.458823529411765)","(41.0, 48.0, 46.53333333333333)","(26.0, 42.0, 41.724137931034484)"
16-12-2022 13:09:10.320134,"(4.8, 7.4, 7.184615384615385)","(6.0, 6.8, 6.76)","(2.25, 2.64, 2.638095238095238)","(7.5, 9.6, 9.456410256410257)","(4.6, 5.6, 5.5777777777777775)","(41.0, 48.0, 46.63636363636363)","(26.0, 42.0, 44.666666666666664)"
16-12-2022 13:09:11.282835,"(4.8, 7.4, 7.184615384615385)","(6.0, 6.8, 6.749152542372881)","(2.25, 2.64, 2.62)","(7.5, 9.6, 9.47027027027027)","(4.6, 5.6, 5.5777777777777775)","(41.0, 48.0, 46.63636363636363)","(26.0, 46.0, 43.333333333333336)"
16-12-2022 13:09:12.228732,"(4.8, 7.4, 7.195121951219512)","(6.0, 6.8, 6.751612903225806)","(2.25, 2.66, 2.616451612903226)","(7.5, 9.4, 9.263414634146342)","(4.6, 5.6, 5.545454545454545)","(41.0, 48.0, 46.57142857142857)","(26.0, 44.0, 42.5)"
16-12-2022 13:09:13.237036,"(4.8, 7.4, 7.32)","(6.0, 6.8, 6.751612903225806)","(2.25, 2.64, 2.6161904761904764)","(7.5, 9.4, 9.386206896551725)","(4.6, 5.6, 5.529411764705882)","(41.0, 48.0, 46.57142857142857)","(26.0, 44.0, 42.4)"
16-12-2022 13:09:14.317103,"(4.8, 7.6, 7.380645161290323)","(6.0, 7.0, 6.758558558558558)","(2.25, 2.6, 2.588)","(7.5, 9.4, 9.294736842105264)","(4.6, 5.6, 5.529411764705882)","(41.0, 48.0, 46.57142857142857)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:15.312382,"(4.8, 7.6, 7.458823529411765)","(6.0, 7.0, 6.758558558558558)","(2.25, 2.6, 2.5851162790697675)","(7.5, 9.4, 9.294736842105264)","(4.6, 5.6, 5.5625)","(41.0, 48.0, 46.24)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:16.334672,"(4.8, 7.6, 7.493333333333333)","(6.0, 7.0, 6.764912280701754)","(2.25, 2.58, 2.5752380952380953)","(7.5, 9.4, 9.299999999999999)","(4.6, 5.6, 5.576923076923077)","(41.0, 48.0, 46.24)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:17.331140,"(4.8, 7.6, 7.451428571428571)","(6.0, 7.0, 6.754098360655737)","(2.25, 2.58, 2.5619607843137255)","(7.5, 9.6, 9.299999999999999)","(4.6, 5.7, 5.461538461538462)","(41.0, 48.0, 46.24)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:18.269151,"(4.8, 7.6, 7.555555555555555)","(6.0, 7.0, 6.754098360655737)","(2.25, 2.58, 2.5619607843137255)","(7.5, 9.6, 9.426086956521738)","(4.6, 5.6, 5.461538461538462)","(41.0, 48.0, 46.333333333333336)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:19.300503,"(4.8, 7.8, 7.688888888888888)","(6.0, 7.0, 6.7478991596638656)","(2.25, 2.58, 2.561298701298701)","(7.5, 9.6, 9.45)","(4.6, 5.6, 5.46875)","(41.0, 48.0, 46.333333333333336)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:20.328249,"(4.8, 7.8, 7.735483870967742)","(6.0, 7.0, 6.7478991596638656)","(2.25, 2.58, 2.559718309859155)","(7.5, 9.6, 9.435294117647059)","(4.6, 5.5, 5.488)","(41.0, 48.0, 46.4)","(26.0, 44.0, 42.142857142857146)"
16-12-2022 13:09:21.384735,"(4.8, 7.8, 7.711111111111111)","(6.0, 7.0, 6.754098360655737)","(2.25, 2.58, 2.5569014084507042)","(7.5, 9.6, 9.435294117647059)","(4.6, 5.6, 5.509677419354839)","(41.0, 48.0, 46.78787878787879)","(26.0, 44.0, 42.142857142857146)"
16-12-2022 13:09:22.360865,"(5.0, 7.8, 7.75)","(6.0, 7.0, 6.754098360655737)","(2.25, 2.58, 2.555584415584416)","(7.5, 9.6, 9.435294117647059)","(4.6, 5.6, 5.509677419354839)","(41.0, 48.0, 46.78787878787879)","(26.0, 44.0, 42.142857142857146)"
16-12-2022 13:09:23.321470,"(5.0, 7.8, 7.711111111111111)","(6.0, 7.0, 6.7478991596638656)","(2.25, 2.56, 2.5566666666666666)","(7.5, 9.6, 9.45)","(4.6, 5.6, 5.509677419354839)","(41.0, 48.0, 46.78787878787879)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:24.318700,"(5.0, 7.8, 7.75)","(6.0, 7.0, 6.774257425742574)","(2.25, 2.58, 2.558974358974359)","(7.5, 9.6, 9.542857142857143)","(4.6, 5.6, 5.522222222222222)","(41.0, 48.0, 46.666666666666664)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:25.323117,"(5.0, 8.0, 7.785714285714286)","(6.0, 7.0, 6.896875)","(2.25, 2.52, 2.5166666666666666)","(7.5, 9.8, 9.68)","(4.6, 5.6, 5.509677419354839)","(41.0, 48.0, 46.666666666666664)","(26.0, 44.0, 42.074074074074076)"
16-12-2022 13:09:26.392465,"(5.0, 8.0, 7.805405405405406)","(6.0, 7.0, 6.901639344262295)","(2.25, 2.52, 2.504)","(7.5, 9.8, 9.72)","(4.6, 5.6, 5.509677419354839)","(41.0, 48.0, 46.666666666666664)","(26.0, 44.0, 42.142857142857146)"
16-12-2022 13:09:27.460994,"(5.0, 8.0, 7.805405405405406)","(6.0, 7.0, 6.901639344262295)","(2.25, 2.52, 2.501714285714286)","(7.5, 9.8, 9.72)","(4.6, 5.6, 5.509677419354839)","(41.0, 48.0, 46.78787878787879)","(26.0, 44.0, 42.142857142857146)"
16-12-2022 13:09:28.483831,"(5.0, 8.0, 7.904761904761905)","(6.0, 7.0, 6.896551724137931)","(2.25, 2.52, 2.501333333333333)","(7.5, 9.8, 9.683333333333334)","(4.6, 5.6, 5.515151515151515)","(41.0, 48.0, 46.78787878787879)","(26.0, 44.0, 42.142857142857146)"
16-12-2022 13:09:29.526637,"(5.0, 8.0, 7.8604651162790695)","(6.0, 7.0, 6.837142857142857)","(2.25, 2.5, 2.4886363636363638)","(7.5, 10.0, 9.812765957446809)","(4.6, 5.6, 5.515789473684211)","(41.0, 48.0, 46.57142857142857)","(26.0, 44.0, 42.142857142857146)"
16-12-2022 13:09:30.607401,"(5.0, 8.0, 7.851428571428571)","(6.0, 7.0, 6.83235294117647)","(2.25, 2.5, 2.46)","(7.5, 10.0, 9.793939393939395)","(4.6, 5.6, 5.508333333333333)","(41.0, 48.0, 46.62068965517241)","(26.0, 44.0, 42.0)"
16-12-2022 13:09:31.701672,"(5.0, 8.0, 7.952)","(6.0, 7.0, 6.842666666666666)","(2.2, 2.46, 2.458965517241379)","(7.5, 9.8, 9.833333333333334)","(4.6, 5.6, 5.54074074074074)","(41.0, 48.0, 46.4)","(26.0, 44.0, 42.0)"
16-12-2022 13:09:32.681814,"(5.0, 8.0, 7.992857142857143)","(6.0, 7.0, 6.836363636363636)","(2.2, 2.46, 2.4563636363636365)","(7.5, 10.0, 9.833333333333334)","(4.6, 5.6, 5.44)","(41.0, 48.0, 46.4)","(26.0, 44.0, 42.0)"
16-12-2022 13:09:33.641816,"(5.0, 8.2, 8.187096774193547)","(6.0, 7.0, 6.868571428571428)","(2.2, 2.48, 2.464)","(7.5, 10.0, 9.863157894736842)","(4.6, 5.6, 5.4)","(41.0, 48.0, 46.4)","(26.0, 44.0, 42.0)"
16-12-2022 13:09:34.652467,"(5.0, 8.2, 8.148387096774194)","(6.0, 7.0, 6.8133333333333335)","(2.2, 2.54, 2.518181818181818)","(7.5, 10.0, 9.821538461538461)","(4.6, 5.4, 5.3925)","(41.0, 48.0, 46.57142857142857)","(26.0, 44.0, 42.0)"
16-12-2022 13:09:35.630014,"(5.0, 8.2, 8.105263157894736)","(6.0, 6.8, 6.783050847457627)","(2.2, 2.56, 2.5518095238095237)","(7.5, 10.0, 9.6)","(4.6, 5.4, 5.3744680851063835)","(41.0, 48.0, 46.18181818181818)","(26.0, 44.0, 41.333333333333336)"
16-12-2022 13:09:36.619690,"(5.0, 8.2, 7.973913043478261)","(6.0, 6.8, 6.770370370370371)","(2.2, 2.58, 2.5716666666666668)","(7.5, 9.6, 9.5)","(4.6, 5.4, 5.392105263157895)","(41.0, 48.0, 45.84615384615385)","(26.0, 44.0, 41.333333333333336)"
16-12-2022 13:09:37.742423,"(5.0, 8.2, 7.99047619047619)","(6.0, 6.8, 6.770370370370371)","(2.2, 2.58, 2.585714285714286)","(7.5, 9.4, 9.3)","(4.6, 5.4, 5.2924999999999995)","(41.0, 46.0, 45.89473684210526)","(26.0, 44.0, 41.333333333333336)"
16-12-2022 13:09:38.754937,"(5.0, 8.2, 8.087179487179487)","(6.0, 6.8, 6.770370370370371)","(2.2, 2.6, 2.585714285714286)","(7.5, 9.4, 9.3)","(4.6, 5.3, 5.296969696969697)","(41.0, 48.0, 45.8)","(26.0, 44.0, 41.333333333333336)"
16-12-2022 13:09:39.723190,"(5.0, 8.2, 8.04)","(6.0, 6.8, 6.7709090909090905)","(2.2, 2.6, 2.592235294117647)","(7.5, 9.4, 9.3)","(4.6, 5.4, 5.3014492753623195)","(41.0, 48.0, 45.142857142857146)","(26.0, 44.0, 41.333333333333336)"
16-12-2022 13:09:40.767944,"(5.0, 8.2, 8.04)","(6.0, 7.0, 6.78252427184466)","(2.2, 2.6, 2.5959398496240604)","(7.5, 9.2, 8.9375)","(4.6, 5.4, 5.313888888888889)","(41.0, 48.0, 46.15384615384615)","(26.0, 44.0, 41.4)"
16-12-2022 13:09:41.806342,"(5.0, 8.2, 8.062068965517241)","(6.0, 7.0, 6.7690721649484535)","(2.2, 2.62, 2.5989954337899546)","(7.5, 9.0, 9.044444444444444)","(4.6, 5.4, 5.323809523809524)","(41.0, 48.0, 51.857142857142854)","(26.0, 44.0, 41.4)"
16-12-2022 13:09:42.869946,"(5.0, 8.2, 8.042105263157895)","(6.0, 7.0, 6.76)","(2.2, 2.58, 2.567169811320755)","(7.5, 9.2, 9.064)","(4.6, 5.4, 5.315384615384616)","(41.0, 55.0, 50.16)","(26.0, 44.0, 41.6)"
16-12-2022 13:09:43.970497,"(5.0, 8.0, 7.8875)","(6.0, 7.0, 6.775700934579439)","(2.2, 2.58, 2.573846153846154)","(7.5, 9.2, 9.064)","(4.6, 5.4, 5.402222222222222)","(41.0, 55.0, 46.42857142857143)","(26.0, 44.0, 42.0)"
