,Rich Link,Hidden Agenda,Shaye,Thatll Do Neo,Blue Hornet,Just Like Mick,Run West,Milligan
12-01-2023 18:51:55.858724,"(4.0, 5.8, 5.585714285714285)","(6.5, 9.2, 8.48)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:51:57.034143,"(4.0, 5.8, 5.585714285714285)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:51:58.273941,"(4.0, 5.8, 5.585714285714285)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:51:59.493263,"(4.0, 5.8, 5.585714285714285)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:52:00.651012,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:52:01.784138,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.4509009009009013)"
12-01-2023 18:52:03.046112,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:04.259185,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.5200000000000005)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:05.421613,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.6, 6.566666666666667)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:06.609484,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.566666666666667)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:07.741130,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:08.797659,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:09.893142,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:10.955500,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.03)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:12.049539,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.021428571428571)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:13.052863,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.021428571428571)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:14.076074,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.188571428571429)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:15.162600,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.3, 4.22)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:16.263321,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.2, 8.378947368421052)","(3.7, 4.6, 4.4)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:17.393366,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.0, 8.6)","(3.7, 4.5, 4.466666666666667)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.77777777777778)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:18.552335,"(4.0, 5.8, 5.572727272727272)","(6.5, 9.0, 8.333333333333334)","(3.7, 4.5, 4.466666666666667)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.28)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:19.666506,"(4.0, 5.8, 5.5)","(6.5, 9.0, 8.333333333333334)","(3.7, 4.5, 4.466666666666667)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 30.57142857142857)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:20.817164,"(4.0, 5.8, 5.5)","(6.5, 9.0, 8.333333333333334)","(3.7, 4.6, 4.306666666666667)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.88235294117647)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:22.015692,"(4.0, 5.8, 5.5)","(6.5, 9.0, 8.333333333333334)","(3.7, 4.6, 4.381818181818182)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.88235294117647)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:23.225228,"(4.0, 5.8, 5.5)","(6.5, 9.0, 8.333333333333334)","(3.7, 4.6, 4.381818181818182)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 30.57142857142857)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:24.464940,"(4.0, 5.8, 5.5)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 30.57142857142857)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:25.864197,"(4.0, 5.8, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 27.333333333333332)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:27.095005,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.6)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.451005025125628)"
12-01-2023 18:52:28.319396,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.24)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:29.508320,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:30.723286,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.416666666666667)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:32.037845,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:33.390069,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:34.508729,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:35.724572,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:36.869080,"(4.0, 5.7, 5.45)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:38.088330,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 116.66666666666667)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:39.404583,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 110.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:40.623111,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 130.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:42.029767,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:43.357629,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:44.642273,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:45.801401,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:47.094169,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:48.412286,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:52:49.773318,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.475)"
12-01-2023 18:52:50.995377,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:52:52.195482,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:52:53.592073,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:52:54.893423,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:52:55.965079,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.39047619047619)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:52:57.162107,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.504347826086956)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:52:58.363405,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.504347826086956)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:52:59.427068,"(4.0, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.7, 4.6, 4.505263157894737)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:53:00.492244,"(4.2, 5.8, 5.44)","(6.5, 9.0, 8.5)","(3.6, 4.6, 4.505263157894737)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 32.35294117647059)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:53:01.553980,"(4.2, 5.8, 5.44)","(6.5, 9.0, 8.307692307692308)","(3.6, 4.6, 4.517647058823529)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.488888888888889)"
12-01-2023 18:53:02.593997,"(4.2, 5.8, 5.38)","(6.5, 9.0, 8.222222222222221)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.488888888888889)"
12-01-2023 18:53:03.687451,"(4.2, 5.8, 5.38)","(6.5, 9.0, 8.222222222222221)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.5, 3.475)"
12-01-2023 18:53:04.936032,"(4.2, 5.8, 5.38)","(6.5, 9.0, 8.222222222222221)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 500.0, 440.0)","(3.0, 3.5, 3.4540462427745666)"
12-01-2023 18:53:06.001890,"(4.2, 5.8, 5.38)","(6.5, 9.0, 8.222222222222221)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:53:07.031970,"(4.2, 5.8, 5.38)","(6.5, 9.0, 7.88)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 30.909090909090907)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:53:08.126892,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.600000000000001)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 30.909090909090907)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4540462427745666)"
12-01-2023 18:53:09.283835,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:53:10.377054,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 30.909090909090907)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:53:11.451721,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4540462427745666)"
12-01-2023 18:53:12.551875,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 30.909090909090907)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:53:13.815558,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4540462427745666)"
12-01-2023 18:53:14.906995,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 31.4)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4540462427745666)"
12-01-2023 18:53:16.059820,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.65)","(13.0, 38.0, 31.4)","(101.0, 490.0, 448.57142857142856)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:53:17.282854,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.9)","(13.0, 38.0, 31.4)","(101.0, 500.0, 448.57142857142856)","(3.0, 3.55, 3.4540462427745666)"
12-01-2023 18:53:18.440515,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.066666666666667)","(13.0, 38.0, 31.4)","(101.0, 500.0, 440.0)","(3.0, 3.55, 3.4540462427745666)"
12-01-2023 18:53:19.606405,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.800000000000001)","(13.0, 38.0, 31.4)","(101.0, 490.0, 440.0)","(3.0, 3.55, 3.4511904761904764)"
12-01-2023 18:53:20.784505,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(13.0, 38.0, 30.909090909090907)","(101.0, 490.0, 431.42857142857144)","(3.0, 3.55, 3.4540462427745666)"
12-01-2023 18:53:21.887810,"(4.2, 5.8, 5.38)","(6.5, 8.8, 8.3)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 7.1000000000000005)","(14.0, 38.0, 30.909090909090907)","(101.0, 480.0, 423.3333333333333)","(3.0, 3.55, 3.4705882352941178)"
12-01-2023 18:53:23.071428,"(4.2, 5.8, 5.32)","(6.5, 8.8, 7.855555555555555)","(3.6, 4.6, 4.536363636363636)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.533333333333334)","(14.0, 38.0, 30.909090909090907)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.4583333333333335)"
12-01-2023 18:53:24.301615,"(4.2, 5.8, 5.338461538461538)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.5562499999999995)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.75)","(14.0, 38.0, 27.785714285714285)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.4814814814814814)"
12-01-2023 18:53:25.491584,"(4.2, 5.8, 5.338461538461538)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.5562499999999995)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.4714285714285715)","(14.0, 38.0, 34.07142857142857)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.4814814814814814)"
12-01-2023 18:53:26.646489,"(4.2, 5.7, 5.283333333333333)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.5562499999999995)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.715789473684211)","(14.0, 36.0, 32.869565217391305)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.4772727272727275)"
12-01-2023 18:53:27.809206,"(4.2, 5.7, 5.233333333333333)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.5562499999999995)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.715789473684211)","(14.0, 36.0, 28.88888888888889)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.479166666666667)"
12-01-2023 18:53:28.970537,"(4.2, 5.7, 5.245454545454546)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.5562499999999995)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.4714285714285715)","(14.0, 36.0, 30.0)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.479166666666667)"
12-01-2023 18:53:30.198642,"(4.2, 5.7, 5.245454545454546)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.5562499999999995)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.715789473684211)","(14.0, 36.0, 32.0)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.4615384615384617)"
12-01-2023 18:53:31.381310,"(4.2, 5.7, 5.245454545454546)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.548148148148148)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.4714285714285715)","(14.0, 36.0, 34.857142857142854)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.4722222222222223)"
12-01-2023 18:53:32.781486,"(4.2, 5.7, 5.223809523809524)","(6.5, 8.8, 7.8625)","(3.6, 4.6, 4.548148148148148)","(41.0, 120.0, 117.0)","(5.0, 7.4, 6.4714285714285715)","(14.0, 36.0, 34.857142857142854)","(101.0, 480.0, 431.42857142857144)","(3.0, 3.5, 3.4722222222222223)"
