,Russian Berry,Black Compass,Aston Samba,Rear View Mirror,Zilker Park,Kaheem Bale,Meteor Monelli,Call Me Marley
06-01-2023 16:31:00.807656,"(4.6, 7.6, 7.5249999999999995)","(2.7, 3.45, 3.3195652173913044)","(21.0, 34.0, 29.263157894736842)","(10.0, 24.0, 22.714285714285715)","(26.0, 42.0, 37.4)","(10.0, 11.5, 11.166666666666666)","(11.0, 17.0, 14.972972972972974)","(3.1, 3.35, 3.342857142857143)"
06-01-2023 16:31:02.358553,"(4.6, 7.6, 7.323076923076923)","(2.7, 3.45, 3.3195652173913044)","(21.0, 34.0, 30.235294117647058)","(10.0, 24.0, 22.714285714285715)","(26.0, 42.0, 37.4)","(10.0, 11.5, 11.166666666666666)","(11.0, 17.0, 14.727272727272727)","(3.1, 3.35, 3.3461538461538463)"
06-01-2023 16:31:03.562170,"(4.6, 7.6, 7.323076923076923)","(2.7, 3.45, 3.3195652173913044)","(21.0, 34.0, 30.235294117647058)","(10.0, 24.0, 22.714285714285715)","(26.0, 42.0, 37.4)","(10.0, 11.5, 11.166666666666666)","(11.0, 17.0, 14.702702702702704)","(3.1, 3.35, 3.325)"
06-01-2023 16:31:04.686743,"(4.6, 7.6, 7.323076923076923)","(2.7, 3.45, 3.3195652173913044)","(21.0, 34.0, 30.235294117647058)","(10.0, 24.0, 23.428571428571427)","(26.0, 42.0, 37.42857142857143)","(10.0, 12.0, 11.261904761904763)","(11.0, 17.0, 14.926829268292684)","(3.1, 3.35, 3.388888888888889)"
06-01-2023 16:31:05.819588,"(4.6, 7.6, 7.5249999999999995)","(2.7, 3.45, 3.3195652173913044)","(21.0, 34.0, 28.666666666666668)","(10.0, 24.0, 23.428571428571427)","(26.0, 42.0, 37.42857142857143)","(10.0, 12.0, 11.255813953488373)","(11.0, 17.0, 14.702702702702704)","(3.1, 3.4, 3.370967741935484)"
06-01-2023 16:31:06.945501,"(4.6, 7.6, 7.5249999999999995)","(2.7, 3.45, 3.3195652173913044)","(21.0, 34.0, 28.666666666666668)","(10.0, 24.0, 23.428571428571427)","(26.0, 42.0, 37.42857142857143)","(10.0, 12.0, 11.255813953488373)","(11.0, 17.0, 14.702702702702704)","(3.1, 3.4, 3.388888888888889)"
06-01-2023 16:31:08.146079,"(4.6, 7.6, 7.323076923076923)","(2.7, 3.35, 3.325)","(21.0, 32.0, 28.5)","(10.0, 24.0, 23.428571428571427)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.282051282051283)","(11.0, 17.0, 14.702702702702704)","(3.1, 3.4, 3.3333333333333335)"
06-01-2023 16:31:09.375836,"(5.0, 7.6, 7.5249999999999995)","(2.7, 3.35, 3.3066666666666666)","(21.0, 32.0, 29.11764705882353)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.282051282051283)","(11.0, 17.0, 14.926829268292684)","(2.9, 3.35, 3.3306451612903225)"
06-01-2023 16:31:10.667825,"(5.0, 7.6, 7.5249999999999995)","(2.7, 3.4, 3.2962962962962963)","(21.0, 32.0, 27.916666666666668)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.282051282051283)","(11.0, 17.0, 15.375)","(2.9, 3.35, 3.3333333333333335)"
06-01-2023 16:31:11.951286,"(5.0, 7.6, 7.5249999999999995)","(2.7, 3.4, 3.26)","(21.0, 32.0, 29.2)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.640625)","(2.9, 3.35, 3.3333333333333335)"
06-01-2023 16:31:13.219092,"(5.0, 7.6, 7.247058823529412)","(2.7, 3.4, 3.265)","(21.0, 32.0, 29.25)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.289473684210526)","(11.0, 16.0, 14.640625)","(2.9, 3.35, 3.3333333333333335)"
06-01-2023 16:31:14.378836,"(5.0, 7.6, 7.247058823529412)","(2.7, 3.4, 3.265)","(21.0, 30.0, 28.666666666666664)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.289473684210526)","(11.0, 16.0, 14.640625)","(2.9, 3.35, 3.370967741935484)"
06-01-2023 16:31:15.477464,"(5.0, 7.6, 7.247058823529412)","(2.7, 3.4, 3.265)","(21.0, 30.0, 28.666666666666664)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.289473684210526)","(11.0, 16.0, 14.640625)","(2.9, 3.4, 3.3333333333333335)"
06-01-2023 16:31:16.616188,"(5.0, 7.6, 7.35)","(2.7, 3.4, 3.265)","(21.0, 30.0, 27.818181818181817)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.289473684210526)","(11.0, 16.0, 14.640625)","(2.9, 3.35, 3.3333333333333335)"
06-01-2023 16:31:17.784559,"(5.0, 7.6, 7.247058823529412)","(2.7, 3.4, 3.265)","(21.0, 30.0, 27.818181818181817)","(12.0, 24.0, 23.272727272727273)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.372093023255815)","(11.0, 16.0, 14.640625)","(2.9, 3.35, 3.36)"
06-01-2023 16:31:18.939906,"(5.0, 7.6, 7.35)","(2.7, 3.4, 3.265)","(21.0, 30.0, 28.666666666666664)","(12.0, 24.0, 23.304347826086957)","(26.0, 42.0, 37.022222222222226)","(10.0, 12.0, 11.289473684210526)","(11.0, 16.0, 14.640625)","(2.9, 3.4, 3.3483870967741933)"
06-01-2023 16:31:20.216651,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 29.0, 26.5)","(12.0, 24.0, 23.304347826086957)","(26.0, 42.0, 38.421052631578945)","(10.0, 12.0, 11.255813953488373)","(11.0, 16.0, 14.628571428571428)","(2.9, 3.45, 3.3666666666666667)"
06-01-2023 16:31:21.488543,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 27.0, 26.5)","(12.0, 24.0, 23.304347826086957)","(26.0, 42.0, 38.421052631578945)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.640625)","(2.9, 3.4, 3.3449999999999998)"
06-01-2023 16:31:22.686168,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 27.0, 26.764705882352942)","(12.0, 24.0, 22.8)","(26.0, 42.0, 38.421052631578945)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.640625)","(2.9, 3.4, 3.3449999999999998)"
06-01-2023 16:31:23.772371,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 27.0, 27.166666666666668)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.421052631578945)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.640625)","(2.9, 3.4, 3.3352941176470585)"
06-01-2023 16:31:24.956072,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 27.166666666666668)","(12.0, 24.0, 22.5)","(26.0, 42.0, 38.421052631578945)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.75)","(2.9, 3.4, 3.3541666666666665)"
06-01-2023 16:31:26.175143,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 27.166666666666668)","(12.0, 24.0, 22.5)","(26.0, 42.0, 38.83720930232558)","(10.0, 12.0, 11.282051282051283)","(11.0, 15.0, 14.6875)","(2.9, 3.4, 3.3499999999999996)"
06-01-2023 16:31:27.343561,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 25.6)","(12.0, 24.0, 22.5)","(26.0, 42.0, 37.75)","(10.0, 12.0, 11.282051282051283)","(11.0, 15.0, 14.695652173913043)","(2.9, 3.4, 3.34)"
06-01-2023 16:31:28.521384,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 26.5)","(12.0, 24.0, 22.5)","(26.0, 42.0, 37.75)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.695652173913043)","(2.9, 3.35, 3.335294117647059)"
06-01-2023 16:31:29.791066,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 27.347826086956523)","(12.0, 24.0, 22.5)","(26.0, 42.0, 37.75)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.75)","(2.9, 3.35, 3.335294117647059)"
06-01-2023 16:31:30.979043,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 27.347826086956523)","(12.0, 24.0, 22.5)","(26.0, 42.0, 37.75)","(10.0, 12.0, 11.282051282051283)","(11.0, 16.0, 14.75)","(2.9, 3.35, 3.4000000000000004)"
06-01-2023 16:31:32.214998,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 27.076923076923077)","(12.0, 24.0, 22.5)","(26.0, 42.0, 37.75)","(10.0, 12.0, 11.255813953488373)","(11.0, 16.0, 14.928571428571429)","(2.9, 3.45, 3.4000000000000004)"
06-01-2023 16:31:33.389467,"(5.0, 7.6, 7.221052631578948)","(2.7, 3.4, 3.2744186046511627)","(21.0, 28.0, 27.076923076923077)","(12.0, 24.0, 22.5)","(26.0, 42.0, 37.44827586206897)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.45, 3.340909090909091)"
06-01-2023 16:31:34.545463,"(5.0, 7.6, 7.175)","(2.7, 3.4, 3.2875)","(21.0, 30.0, 29.375)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 37.44827586206897)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.4, 3.340909090909091)"
06-01-2023 16:31:35.712743,"(5.0, 7.6, 7.175)","(2.7, 3.4, 3.2875)","(21.0, 32.0, 30.25)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 37.906976744186046)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.4, 3.340909090909091)"
06-01-2023 16:31:36.818389,"(5.0, 7.6, 7.175)","(2.7, 3.4, 3.2875)","(21.0, 32.0, 30.25)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 36.72)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.4, 3.342857142857143)"
06-01-2023 16:31:38.027260,"(5.0, 7.6, 7.175)","(2.7, 3.4, 3.2875)","(21.0, 30.0, 29.444444444444443)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 36.72)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.35, 3.342857142857143)"
06-01-2023 16:31:39.172296,"(5.0, 7.6, 7.175)","(2.7, 3.4, 3.2875)","(21.0, 32.0, 31.5)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.48)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.4, 3.32972972972973)"
06-01-2023 16:31:40.348109,"(5.0, 7.6, 7.175)","(2.7, 3.4, 3.2875)","(21.0, 32.0, 31.5)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.48)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.4, 3.3241379310344827)"
06-01-2023 16:31:41.754616,"(5.0, 7.4, 7.103703703703704)","(2.7, 3.4, 3.3018181818181818)","(21.0, 32.0, 28.956521739130434)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 36.72)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.117647058823529)","(2.9, 3.35, 3.3241379310344827)"
06-01-2023 16:31:43.204633,"(5.0, 7.4, 7.103703703703704)","(2.7, 3.4, 3.307692307692308)","(21.0, 32.0, 28.862068965517242)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.48)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.35, 3.3142857142857145)"
06-01-2023 16:31:44.538090,"(5.0, 7.4, 7.103703703703704)","(2.7, 3.4, 3.3)","(21.0, 32.0, 28.862068965517242)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.48)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.35, 3.3142857142857145)"
06-01-2023 16:31:45.902970,"(5.0, 7.4, 7.103703703703704)","(2.7, 3.4, 3.3)","(21.0, 32.0, 28.862068965517242)","(12.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.48)","(10.0, 12.0, 11.363636363636363)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.35, 3.296774193548387)"
06-01-2023 16:31:47.279748,"(5.0, 7.4, 7.103703703703704)","(2.7, 3.4, 3.304)","(21.0, 32.0, 28.862068965517242)","(13.0, 24.0, 22.857142857142858)","(26.0, 42.0, 37.81818181818182)","(10.0, 12.0, 11.272727272727273)","(11.0, 16.0, 15.090909090909092)","(2.9, 3.35, 3.2807692307692307)"
06-01-2023 16:31:48.619692,"(5.0, 7.4, 7.103703703703704)","(2.7, 3.4, 3.3052631578947365)","(21.0, 32.0, 28.862068965517242)","(13.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.166666666666664)","(10.0, 12.0, 11.272727272727273)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.3, 3.286842105263158)"
06-01-2023 16:31:49.826847,"(5.0, 7.4, 7.103703703703704)","(2.7, 3.4, 3.3052631578947365)","(21.0, 36.0, 34.75)","(13.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.166666666666664)","(10.0, 12.0, 11.272727272727273)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.3, 3.286842105263158)"
06-01-2023 16:31:50.925859,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.4, 3.3052631578947365)","(21.0, 34.0, 32.25)","(13.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.166666666666664)","(10.0, 12.0, 11.272727272727273)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.3, 3.3983695652173913)"
06-01-2023 16:31:52.110188,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.4, 3.30625)","(21.0, 34.0, 33.0)","(13.0, 24.0, 22.857142857142858)","(26.0, 42.0, 38.166666666666664)","(10.0, 12.0, 11.272727272727273)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.4, 3.448850574712644)"
06-01-2023 16:31:53.574545,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.35, 3.29)","(21.0, 34.0, 33.0)","(13.0, 24.0, 22.41176470588235)","(26.0, 42.0, 38.166666666666664)","(10.0, 12.0, 11.238095238095237)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.45, 3.428181818181818)"
06-01-2023 16:31:54.774449,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.35, 3.29)","(21.0, 34.0, 33.0)","(13.0, 24.0, 22.41176470588235)","(26.0, 42.0, 36.48)","(10.0, 12.0, 11.25531914893617)","(11.0, 16.0, 15.121951219512194)","(2.9, 3.45, 3.3986842105263158)"
06-01-2023 16:31:55.982801,"(5.0, 7.4, 7.133333333333334)","(2.7, 3.35, 3.2794117647058827)","(21.0, 34.0, 30.25)","(13.0, 24.0, 21.3)","(26.0, 42.0, 36.48)","(10.0, 12.0, 11.25531914893617)","(11.0, 16.0, 15.0)","(2.9, 3.4, 3.436842105263158)"
06-01-2023 16:31:57.346070,"(5.0, 7.4, 7.133333333333334)","(2.7, 3.35, 3.2794117647058827)","(21.0, 32.0, 31.85)","(13.0, 24.0, 21.3)","(26.0, 42.0, 36.48)","(10.0, 12.0, 11.25531914893617)","(11.0, 16.0, 15.0)","(2.9, 3.5, 3.4221311475409837)"
06-01-2023 16:31:58.655635,"(5.0, 7.4, 7.133333333333334)","(2.7, 3.35, 3.2772727272727273)","(21.0, 32.0, 31.59090909090909)","(13.0, 24.0, 21.3)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.31578947368421)","(11.0, 16.0, 15.0)","(2.9, 3.45, 3.442)"
06-01-2023 16:31:59.822621,"(5.0, 7.4, 7.133333333333334)","(2.7, 3.35, 3.2772727272727273)","(21.0, 32.0, 31.59090909090909)","(13.0, 24.0, 21.3)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.31578947368421)","(11.0, 16.0, 15.0)","(2.9, 3.45, 3.442)"
06-01-2023 16:32:01.126809,"(5.0, 7.4, 7.133333333333334)","(2.7, 3.35, 3.2772727272727273)","(21.0, 32.0, 31.59090909090909)","(13.0, 24.0, 21.3)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.342857142857143)","(11.0, 16.0, 15.0)","(2.9, 3.45, 3.4336363636363636)"
06-01-2023 16:32:02.318033,"(5.0, 7.4, 7.133333333333334)","(2.7, 3.35, 3.2814285714285716)","(21.0, 32.0, 31.85)","(13.0, 24.0, 21.3)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.342857142857143)","(11.0, 16.0, 15.0)","(2.9, 3.45, 3.395098039215686)"
06-01-2023 16:32:03.576132,"(5.0, 7.4, 7.133333333333334)","(2.7, 3.35, 3.2814285714285716)","(21.0, 32.0, 31.85)","(13.0, 24.0, 21.3)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.178571428571429)","(11.0, 16.0, 15.0)","(2.9, 3.4, 3.395098039215686)"
06-01-2023 16:32:04.821410,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.35, 3.273076923076923)","(21.0, 32.0, 31.85)","(13.0, 24.0, 21.272727272727273)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.394736842105264)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.4, 3.391509433962264)"
06-01-2023 16:32:06.096607,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.35, 3.273076923076923)","(21.0, 32.0, 31.85)","(13.0, 24.0, 22.846153846153847)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.394736842105264)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.4, 3.391509433962264)"
06-01-2023 16:32:07.343142,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.35, 3.273076923076923)","(21.0, 32.0, 31.85)","(13.0, 24.0, 22.92)","(26.0, 42.0, 36.42857142857143)","(10.0, 12.0, 11.394736842105264)","(11.0, 16.0, 15.027027027027026)","(2.9, 3.4, 3.3952830188679246)"
06-01-2023 16:32:08.515426,"(5.0, 7.4, 7.116666666666667)","(2.7, 3.35, 3.273076923076923)","(21.0, 32.0, 31.85)","(13.0, 24.0, 23.347826086956523)","(26.0, 42.0, 36.46153846153846)","(10.0, 12.0, 11.631578947368421)","(11.0, 16.0, 15.222222222222221)","(2.9, 3.4, 3.434375)"
06-01-2023 16:32:09.713909,"(5.0, 7.4, 7.2444444444444445)","(2.7, 3.1, 3.06)","(21.0, 40.0, 29.305555555555557)","(13.0, 24.0, 23.11764705882353)","(26.0, 42.0, 38.52173913043478)","(10.0, 12.0, 12.409090909090908)","(11.0, 16.0, 16.7)","(2.9, 3.45, 3.428571428571429)"
06-01-2023 16:32:10.905988,"(5.0, 7.4, 7.1571428571428575)","(2.7, 3.15, 3.1421052631578945)","(21.0, 40.0, 30.666666666666668)","(13.0, 24.0, 22.733333333333334)","(26.0, 42.0, 38.52173913043478)","(10.0, 12.5, 12.571428571428571)","(11.0, 17.0, 16.285714285714285)","(2.9, 3.45, 3.427777777777778)"
06-01-2023 16:32:12.026214,"(5.0, 7.4, 7.1571428571428575)","(2.7, 3.15, 3.1421052631578945)","(21.0, 38.0, 30.666666666666668)","(13.0, 23.0, 22.555555555555557)","(26.0, 42.0, 38.8)","(10.0, 13.0, 12.605263157894736)","(11.0, 18.0, 17.25)","(2.9, 3.45, 3.4306451612903226)"
06-01-2023 16:32:13.193943,"(5.0, 7.4, 6.9363636363636365)","(2.7, 3.1, 3.092)","(21.0, 38.0, 33.2)","(13.0, 23.0, 22.772727272727273)","(26.0, 42.0, 38.8)","(10.0, 13.0, 12.558823529411764)","(11.0, 18.0, 17.428571428571427)","(2.9, 3.45, 3.307142857142857)"
06-01-2023 16:32:14.494501,"(5.0, 7.0, 6.870588235294117)","(2.7, 3.2, 3.1069767441860465)","(21.0, 38.0, 33.15384615384615)","(13.0, 24.0, 22.96153846153846)","(26.0, 42.0, 41.02439024390244)","(10.0, 13.0, 12.5)","(11.0, 18.0, 17.36842105263158)","(2.9, 3.4, 3.307142857142857)"
06-01-2023 16:32:16.277921,"(5.0, 7.0, 6.79047619047619)","(2.7, 3.2, 3.1402985074626866)","(21.0, 38.0, 33.935483870967744)","(13.0, 24.0, 22.96153846153846)","(26.0, 42.0, 41.04761904761905)","(10.0, 13.0, 12.5)","(11.0, 18.0, 17.4)","(2.9, 3.35, 3.314285714285714)"
06-01-2023 16:32:17.648295,"(5.0, 7.0, 6.85)","(2.7, 3.2, 3.183333333333333)","(21.0, 38.0, 32.96)","(13.0, 24.0, 23.314285714285713)","(26.0, 42.0, 41.21568627450981)","(10.0, 13.0, 12.5)","(11.0, 18.0, 17.4)","(2.9, 3.35, 3.261764705882353)"
06-01-2023 16:32:19.043862,"(5.0, 7.0, 6.852631578947368)","(2.7, 3.25, 3.27)","(21.0, 38.0, 32.96)","(13.0, 24.0, 23.314285714285713)","(26.0, 42.0, 41.21568627450981)","(10.0, 13.0, 12.4375)","(11.0, 18.0, 16.88888888888889)","(2.9, 3.35, 3.213636363636364)"
06-01-2023 16:32:20.853251,"(5.0, 7.2, 6.846153846153846)","(2.7, 3.3, 3.28)","(21.0, 38.0, 32.11764705882353)","(13.0, 24.0, 23.314285714285713)","(26.0, 42.0, 41.5)","(10.0, 12.5, 12.4)","(11.0, 18.0, 17.285714285714285)","(2.9, 3.35, 3.213636363636364)"
06-01-2023 16:32:22.422731,"(5.0, 7.2, 6.846153846153846)","(2.7, 3.3, 3.28)","(21.0, 38.0, 32.11764705882353)","(13.0, 24.0, 23.314285714285713)","(26.0, 42.0, 44.857142857142854)","(10.0, 12.5, 12.375)","(11.0, 18.0, 16.88888888888889)","(2.9, 3.35, 3.2525)"
06-01-2023 16:32:24.273264,"(5.0, 7.2, 6.760975609756097)","(2.7, 3.35, 3.265217391304348)","(21.0, 38.0, 32.23076923076923)","(13.0, 24.0, 23.314285714285713)","(26.0, 50.0, 44.857142857142854)","(10.0, 12.5, 12.375)","(11.0, 18.0, 17.0)","(2.9, 3.35, 3.297727272727273)"
06-01-2023 16:32:25.823932,"(5.0, 7.0, 6.966666666666667)","(2.7, 3.35, 3.2344444444444442)","(21.0, 34.0, 33.0)","(13.0, 24.0, 23.83783783783784)","(26.0, 50.0, 46.75)","(10.0, 12.5, 12.375)","(11.0, 18.0, 17.333333333333332)","(2.9, 3.4, 3.3083333333333336)"
06-01-2023 16:32:27.273909,"(5.0, 7.2, 6.8125)","(2.7, 3.3, 3.28)","(21.0, 34.0, 32.666666666666664)","(13.0, 24.0, 23.823529411764707)","(26.0, 50.0, 46.75)","(10.0, 12.5, 12.375)","(11.0, 18.0, 17.333333333333332)","(2.9, 3.35, 3.29375)"
06-01-2023 16:32:28.598073,"(5.0, 7.2, 6.817391304347826)","(2.7, 3.3, 3.2473684210526317)","(21.0, 34.0, 32.0)","(13.0, 24.0, 23.823529411764707)","(26.0, 50.0, 46.75)","(10.0, 12.5, 12.444444444444445)","(11.0, 18.0, 16.94736842105263)","(2.9, 3.35, 3.2222222222222223)"
06-01-2023 16:32:30.064677,"(5.0, 7.2, 6.988235294117647)","(2.7, 3.35, 3.3473821989528796)","(21.0, 34.0, 33.733333333333334)","(13.0, 24.0, 23.823529411764707)","(26.0, 50.0, 47.17391304347826)","(10.0, 12.5, 12.48076923076923)","(11.0, 18.0, 16.875)","(2.9, 3.3, 3.2583333333333333)"
06-01-2023 16:32:31.398312,"(4.8, 7.0, 6.966666666666667)","(2.7, 3.35, 3.3473821989528796)","(21.0, 34.0, 32.0)","(13.0, 24.0, 23.823529411764707)","(26.0, 50.0, 47.17391304347826)","(10.0, 12.5, 12.555555555555555)","(13.0, 17.0, 16.75)","(2.9, 3.3, 3.2583333333333333)"
06-01-2023 16:32:32.734145,"(4.8, 6.8, 6.633333333333334)","(2.7, 3.4, 3.39)","(21.0, 34.0, 33.0)","(13.0, 24.0, 23.823529411764707)","(26.0, 50.0, 47.17391304347826)","(10.0, 13.0, 12.555555555555555)","(13.0, 17.0, 16.52173913043478)","(2.9, 3.3, 3.2785714285714285)"
06-01-2023 16:32:34.038991,"(4.8, 6.8, 6.296)","(2.7, 3.45, 3.412686567164179)","(21.0, 34.0, 28.413793103448278)","(13.0, 24.0, 26.857142857142858)","(26.0, 50.0, 47.17391304347826)","(10.0, 13.0, 12.649122807017545)","(13.0, 17.5, 16.59090909090909)","(2.9, 3.35, 3.2661290322580645)"
06-01-2023 16:32:35.388725,"(4.8, 6.6, 6.276190476190476)","(2.7, 3.45, 3.403846153846154)","(21.0, 30.0, 26.307692307692307)","(13.0, 27.0, 25.75)","(26.0, 50.0, 47.111111111111114)","(10.0, 13.0, 12.685185185185185)","(13.0, 17.5, 15.9)","(2.9, 3.3, 3.238095238095238)"
06-01-2023 16:32:36.731544,"(4.8, 6.6, 6.45)","(2.7, 3.4, 3.3935897435897435)","(21.0, 30.0, 26.307692307692307)","(13.0, 28.0, 25.75)","(26.0, 50.0, 47.111111111111114)","(10.0, 13.0, 12.649122807017545)","(13.0, 17.5, 16.375)","(2.9, 3.3, 3.230434782608696)"
06-01-2023 16:32:37.948359,"(4.8, 6.6, 6.415384615384616)","(2.7, 3.4, 3.3944444444444444)","(21.0, 30.0, 28.0)","(13.0, 28.0, 25.94736842105263)","(26.0, 50.0, 47.111111111111114)","(10.0, 13.0, 12.649122807017545)","(13.0, 17.5, 16.375)","(2.9, 3.3, 3.2111111111111112)"
06-01-2023 16:32:39.331954,"(4.8, 6.6, 6.415384615384616)","(2.7, 3.4, 3.3944444444444444)","(21.0, 30.0, 28.0)","(13.0, 28.0, 25.94736842105263)","(26.0, 50.0, 47.111111111111114)","(10.0, 13.0, 12.649122807017545)","(13.0, 17.5, 16.375)","(2.9, 3.3, 3.2111111111111112)"
06-01-2023 16:32:40.607444,"(4.8, 6.6, 6.415384615384616)","(2.7, 3.45, 3.411538461538462)","(21.0, 32.0, 30.0)","(13.0, 28.0, 26.81818181818182)","(26.0, 50.0, 47.111111111111114)","(10.0, 13.0, 12.649122807017545)","(13.0, 17.5, 16.375)","(2.9, 3.3, 3.2111111111111112)"
06-01-2023 16:32:41.783806,"(4.8, 6.6, 6.415384615384616)","(2.7, 3.45, 3.411538461538462)","(21.0, 32.0, 30.0)","(13.0, 28.0, 26.81818181818182)","(26.0, 50.0, 47.111111111111114)","(10.0, 13.0, 12.649122807017545)","(13.0, 17.5, 16.375)","(2.9, 3.3, 3.2111111111111112)"
06-01-2023 16:32:43.068921,"(4.8, 6.6, 6.415384615384616)","(2.7, 3.45, 3.411538461538462)","(21.0, 32.0, 30.0)","(13.0, 28.0, 26.81818181818182)","(26.0, 50.0, 47.111111111111114)","(10.0, 13.0, 12.649122807017545)","(13.0, 17.5, 16.375)","(2.9, 3.3, 3.2111111111111112)"
