,Ravioli,Awesome Fred,Tralee Doll,Bundy Rose,Shimmy Debacle,Little Olivia,Full Of Zip,Hidden Houdini
04-01-2023 11:38:48.745547,"(1.85, 2.54, 2.521818181818182)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 5.318181818181818)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 250.0)","(4.6, 5.4, 4.6625)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.8, 7.68)"
04-01-2023 11:38:49.745173,"(1.85, 2.54, 2.51)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 5.333333333333333)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 250.0)","(4.6, 5.1, 4.5375)","(16.0, 75.0, 55.400000000000006)","(6.5, 8.0, 7.8)"
04-01-2023 11:38:50.784218,"(1.85, 2.54, 2.51)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 5.333333333333333)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 5.026470588235294)","(16.0, 75.0, 55.400000000000006)","(6.5, 8.0, 7.8)"
04-01-2023 11:38:51.807346,"(1.85, 2.54, 2.51)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 5.28125)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 5.026470588235294)","(16.0, 75.0, 55.400000000000006)","(6.5, 8.0, 7.527272727272727)"
04-01-2023 11:38:52.865674,"(1.85, 2.54, 2.51)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 5.453333333333333)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 5.026470588235294)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.8, 7.527272727272727)"
04-01-2023 11:38:53.872333,"(1.85, 2.54, 2.51)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 5.188888888888889)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 5.026470588235294)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.8, 7.527272727272727)"
04-01-2023 11:38:54.900142,"(1.85, 2.54, 2.51)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 5.188888888888889)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 4.9625)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.8, 7.527272727272727)"
04-01-2023 11:38:55.950775,"(1.85, 2.54, 2.5166666666666666)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 4.8)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.4, 4.9625)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.8, 7.527272727272727)"
04-01-2023 11:38:56.992656,"(1.85, 2.54, 2.5166666666666666)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.5, 4.8)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 195.45454545454544)","(4.6, 5.4, 4.889473684210526)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.8, 7.527272727272727)"
04-01-2023 11:38:58.191894,"(1.85, 2.54, 2.5166666666666666)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 4.736363636363636)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.8, 7.352380952380953)"
04-01-2023 11:38:59.283090,"(1.85, 2.54, 2.5166666666666666)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 4.736363636363636)","(16.0, 75.0, 55.400000000000006)","(6.5, 7.4, 7.3500000000000005)"
04-01-2023 11:39:00.447762,"(1.85, 2.54, 2.5166666666666666)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 4.736363636363636)","(16.0, 75.0, 40.625)","(6.5, 7.4, 7.3500000000000005)"
04-01-2023 11:39:01.608250,"(1.85, 2.56, 2.533333333333333)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 4.736363636363636)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.3500000000000005)"
04-01-2023 11:39:02.847649,"(1.85, 2.58, 2.576216216216216)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 5.1, 4.8545454545454545)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.3500000000000005)"
04-01-2023 11:39:03.945348,"(1.85, 2.58, 2.576216216216216)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.9, 4.8545454545454545)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.344444444444445)"
04-01-2023 11:39:05.021259,"(1.85, 2.58, 2.5770212765957448)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.9, 4.8545454545454545)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.344444444444445)"
04-01-2023 11:39:06.107473,"(1.85, 2.58, 2.576888888888889)","(41.0, 270.0, 101.11111111111111)","(3.7, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.9, 4.7953488372093025)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.344444444444445)"
04-01-2023 11:39:07.270943,"(1.85, 2.58, 2.576888888888889)","(41.0, 270.0, 101.11111111111111)","(3.8, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.9, 4.7953488372093025)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.344444444444445)"
04-01-2023 11:39:08.404827,"(1.9, 2.58, 2.576888888888889)","(41.0, 270.0, 101.11111111111111)","(3.8, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.9, 4.821052631578947)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.344444444444445)"
04-01-2023 11:39:09.521690,"(1.9, 2.58, 2.5767441860465117)","(41.0, 270.0, 101.11111111111111)","(3.8, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.9, 4.7696969696969695)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.344444444444445)"
04-01-2023 11:39:10.655255,"(1.9, 2.58, 2.5770833333333334)","(41.0, 270.0, 101.11111111111111)","(3.8, 5.4, 4.84)","(31.0, 110.0, 44.54545454545455)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.8, 4.7696969696969695)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.344444444444445)"
04-01-2023 11:39:11.802004,"(1.9, 2.58, 2.5770833333333334)","(41.0, 270.0, 101.11111111111111)","(3.8, 5.4, 4.84)","(31.0, 110.0, 45.2)","(101.0, 650.0, 233.33333333333331)","(4.6, 4.8, 4.747368421052632)","(16.0, 65.0, 36.63636363636364)","(6.5, 7.4, 7.84)"
04-01-2023 11:39:12.936618,"(1.9, 2.56, 2.442307692307692)","(41.0, 270.0, 143.33333333333334)","(3.8, 5.4, 4.84)","(31.0, 110.0, 45.2)","(101.0, 650.0, 221.42857142857144)","(4.6, 4.8, 4.716666666666667)","(16.0, 65.0, 36.63636363636364)","(6.5, 8.0, 7.84)"
04-01-2023 11:39:13.981857,"(1.9, 2.54, 2.4309090909090907)","(41.0, 290.0, 110.0)","(3.8, 5.4, 4.746666666666667)","(31.0, 110.0, 45.2)","(101.0, 650.0, 221.42857142857144)","(4.6, 4.8, 4.684848484848485)","(16.0, 65.0, 36.63636363636364)","(6.5, 8.0, 7.92)"
04-01-2023 11:39:15.043568,"(1.9, 2.54, 2.4766666666666666)","(41.0, 290.0, 110.0)","(3.8, 5.4, 4.746666666666667)","(31.0, 110.0, 45.2)","(101.0, 650.0, 221.42857142857144)","(4.6, 4.7, 4.684848484848485)","(16.0, 65.0, 36.63636363636364)","(6.5, 8.0, 7.92)"
04-01-2023 11:39:16.239443,"(1.9, 2.54, 2.4676190476190474)","(41.0, 290.0, 110.0)","(3.8, 5.4, 4.746666666666667)","(31.0, 110.0, 45.2)","(101.0, 650.0, 221.42857142857144)","(4.6, 4.7, 4.684848484848485)","(16.0, 65.0, 36.63636363636364)","(6.5, 8.0, 7.927272727272728)"
04-01-2023 11:39:17.381832,"(1.9, 2.54, 2.4676190476190474)","(41.0, 290.0, 110.0)","(3.8, 5.4, 4.746666666666667)","(31.0, 110.0, 58.66666666666667)","(101.0, 650.0, 256.6666666666667)","(4.6, 4.7, 4.665116279069768)","(16.0, 65.0, 46.4)","(6.5, 8.0, 7.356521739130435)"
04-01-2023 11:39:18.451794,"(1.9, 2.54, 2.4676190476190474)","(41.0, 280.0, 146.66666666666669)","(3.8, 5.3, 4.82)","(31.0, 100.0, 58.66666666666667)","(101.0, 630.0, 267.5)","(4.6, 4.7, 4.665116279069768)","(16.0, 60.0, 48.33333333333333)","(6.5, 7.4, 7.356521739130435)"
04-01-2023 11:39:19.538661,"(1.9, 2.54, 2.513333333333333)","(41.0, 270.0, 107.14285714285714)","(3.8, 5.3, 4.82)","(31.0, 100.0, 58.66666666666667)","(101.0, 620.0, 235.45454545454544)","(4.6, 4.7, 4.667391304347826)","(16.0, 60.0, 48.33333333333333)","(6.5, 7.4, 7.362962962962963)"
04-01-2023 11:39:20.653379,"(1.9, 2.52, 2.46)","(41.0, 270.0, 107.14285714285714)","(3.8, 5.3, 4.74)","(31.0, 100.0, 58.66666666666667)","(101.0, 620.0, 235.45454545454544)","(4.6, 4.7, 4.6607843137254905)","(16.0, 60.0, 46.4)","(6.5, 7.4, 7.356521739130435)"
04-01-2023 11:39:21.864927,"(1.9, 2.52, 2.445)","(41.0, 270.0, 107.14285714285714)","(3.8, 5.3, 4.74)","(31.0, 100.0, 58.66666666666667)","(101.0, 620.0, 235.45454545454544)","(4.6, 4.7, 4.653488372093023)","(16.0, 60.0, 46.4)","(6.5, 7.4, 7.356521739130435)"
04-01-2023 11:39:22.991136,"(1.9, 2.52, 2.4514285714285715)","(41.0, 270.0, 107.14285714285714)","(3.8, 5.3, 4.74)","(31.0, 100.0, 58.66666666666667)","(101.0, 620.0, 375.0)","(4.6, 4.7, 4.653488372093023)","(16.0, 60.0, 46.4)","(6.5, 7.4, 7.356521739130435)"
04-01-2023 11:39:24.092572,"(1.9, 2.52, 2.4514285714285715)","(41.0, 270.0, 107.14285714285714)","(3.8, 5.3, 4.74)","(31.0, 100.0, 38.68181818181818)","(101.0, 600.0, 262.5)","(4.6, 4.7, 4.63939393939394)","(16.0, 60.0, 48.66666666666667)","(6.5, 7.4, 7.372413793103449)"
04-01-2023 11:39:25.222473,"(1.9, 2.52, 2.48875)","(41.0, 260.0, 67.05882352941177)","(3.8, 5.3, 4.8625)","(31.0, 95.0, 36.90909090909091)","(101.0, 600.0, 231.8181818181818)","(4.6, 4.7, 4.415384615384616)","(16.0, 60.0, 42.2)","(6.5, 7.4, 7.825)"
04-01-2023 11:39:26.406678,"(1.9, 2.52, 2.4033333333333333)","(41.0, 260.0, 65.25)","(3.8, 5.3, 4.833333333333333)","(31.0, 46.0, 36.476190476190474)","(91.0, 600.0, 231.8181818181818)","(4.8, 4.6, 4.4)","(17.0, 80.0, 44.0)","(6.5, 8.0, 7.942857142857143)"
04-01-2023 11:39:27.560265,"(1.9, 2.52, 2.42)","(41.0, 260.0, 67.05882352941177)","(3.8, 5.3, 4.833333333333333)","(31.0, 46.0, 36.476190476190474)","(91.0, 600.0, 247.77777777777777)","(4.8, 4.5, 4.388888888888888)","(17.0, 80.0, 49.14285714285714)","(6.5, 8.0, 7.914285714285715)"
04-01-2023 11:39:28.728406,"(1.9, 2.52, 2.45)","(41.0, 260.0, 67.05882352941177)","(3.8, 5.3, 4.833333333333333)","(31.0, 46.0, 36.476190476190474)","(91.0, 590.0, 436.6666666666667)","(4.8, 4.5, 4.388888888888888)","(17.0, 80.0, 49.14285714285714)","(6.5, 8.0, 7.914285714285715)"
04-01-2023 11:39:29.867256,"(1.9, 2.52, 2.45)","(41.0, 260.0, 67.05882352941177)","(3.8, 5.3, 4.833333333333333)","(31.0, 46.0, 36.476190476190474)","(91.0, 580.0, 436.6666666666667)","(4.8, 4.5, 4.388888888888888)","(17.0, 80.0, 49.14285714285714)","(6.5, 8.0, 7.85)"
04-01-2023 11:39:31.064632,"(1.9, 2.52, 2.45)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.833333333333333)","(31.0, 46.0, 37.666666666666664)","(91.0, 580.0, 365.0)","(4.8, 4.5, 4.333333333333333)","(17.0, 80.0, 49.14285714285714)","(6.5, 8.0, 7.85)"
04-01-2023 11:39:32.181357,"(1.9, 2.52, 2.45)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.833333333333333)","(31.0, 46.0, 36.476190476190474)","(91.0, 580.0, 365.0)","(4.8, 4.5, 4.321428571428571)","(17.0, 80.0, 49.14285714285714)","(6.5, 8.0, 7.957142857142857)"
04-01-2023 11:39:33.272692,"(1.9, 2.52, 2.445)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.833333333333333)","(31.0, 46.0, 36.476190476190474)","(91.0, 580.0, 365.0)","(4.8, 4.5, 4.203703703703703)","(17.0, 80.0, 49.14285714285714)","(6.5, 8.0, 7.957142857142857)"
04-01-2023 11:39:34.427480,"(1.9, 2.52, 2.445)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.95)","(31.0, 46.0, 36.476190476190474)","(91.0, 580.0, 365.0)","(4.8, 4.5, 4.342105263157895)","(17.0, 80.0, 42.5)","(6.5, 8.0, 7.554545454545455)"
04-01-2023 11:39:35.580371,"(1.9, 2.52, 2.495)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.95)","(31.0, 46.0, 36.476190476190474)","(91.0, 580.0, 243.33333333333331)","(4.8, 4.5, 4.328571428571428)","(17.0, 80.0, 56.85714285714286)","(6.5, 7.6, 7.55)"
04-01-2023 11:39:36.753563,"(1.9, 2.58, 2.52)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.88)","(31.0, 46.0, 36.476190476190474)","(91.0, 570.0, 226.36363636363637)","(4.8, 4.5, 4.328571428571428)","(17.0, 80.0, 56.85714285714286)","(6.5, 7.6, 7.55)"
04-01-2023 11:39:38.008043,"(1.9, 2.58, 2.52)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.88)","(31.0, 46.0, 36.476190476190474)","(91.0, 570.0, 226.36363636363637)","(4.8, 4.5, 4.328571428571428)","(17.0, 80.0, 56.85714285714286)","(6.5, 7.6, 7.55)"
04-01-2023 11:39:39.284532,"(1.9, 2.58, 2.52)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.731578947368421)","(31.0, 46.0, 36.476190476190474)","(91.0, 570.0, 340.9090909090909)","(4.8, 4.5, 4.2615384615384615)","(17.0, 80.0, 37.19230769230769)","(6.5, 7.6, 7.576470588235294)"
04-01-2023 11:39:40.514931,"(1.9, 2.62, 2.6044444444444443)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.747368421052632)","(31.0, 46.0, 37.23076923076923)","(91.0, 570.0, 340.9090909090909)","(4.8, 4.3, 4.295454545454546)","(17.0, 80.0, 42.38709677419355)","(6.5, 7.6, 7.953846153846154)"
04-01-2023 11:39:41.680128,"(1.9, 2.66, 2.6275)","(41.0, 260.0, 110.9090909090909)","(3.8, 5.3, 4.871428571428571)","(31.0, 46.0, 37.23076923076923)","(91.0, 570.0, 340.9090909090909)","(4.8, 4.5, 4.295454545454546)","(17.0, 80.0, 37.483870967741936)","(6.5, 8.0, 7.953846153846154)"
04-01-2023 11:39:42.873270,"(1.9, 2.52, 2.46)","(41.0, 230.0, 110.26315789473685)","(3.8, 5.3, 4.871428571428571)","(31.0, 46.0, 37.23076923076923)","(91.0, 570.0, 340.9090909090909)","(4.8, 4.5, 4.3)","(17.0, 70.0, 37.483870967741936)","(6.5, 8.0, 7.953846153846154)"
04-01-2023 11:39:44.102875,"(1.9, 2.52, 2.46)","(41.0, 210.0, 97.63157894736842)","(3.8, 5.3, 4.88)","(31.0, 46.0, 37.111111111111114)","(91.0, 570.0, 340.9090909090909)","(4.8, 4.5, 4.303448275862069)","(17.0, 70.0, 32.666666666666664)","(6.5, 8.0, 7.9625)"
04-01-2023 11:39:45.292523,"(1.9, 2.62, 2.5925000000000002)","(41.0, 190.0, 97.63157894736842)","(3.8, 5.3, 4.7749999999999995)","(31.0, 46.0, 38.11764705882353)","(91.0, 570.0, 340.9090909090909)","(4.8, 4.5, 4.303448275862069)","(17.0, 70.0, 32.666666666666664)","(6.5, 8.0, 7.9625)"
04-01-2023 11:39:46.492366,"(1.9, 2.62, 2.5966666666666667)","(41.0, 170.0, 83.75)","(3.8, 5.3, 4.7749999999999995)","(31.0, 44.0, 39.333333333333336)","(91.0, 570.0, 360.0)","(4.8, 4.5, 4.193333333333333)","(17.0, 70.0, 32.666666666666664)","(6.5, 8.0, 7.957142857142857)"
04-01-2023 11:39:47.672825,"(1.9, 2.62, 2.5966666666666667)","(41.0, 150.0, 111.66666666666667)","(3.8, 5.3, 4.7749999999999995)","(31.0, 42.0, 39.333333333333336)","(91.0, 570.0, 360.0)","(4.8, 4.5, 4.280392156862745)","(17.0, 70.0, 32.15384615384615)","(6.5, 8.0, 7.957142857142857)"
04-01-2023 11:39:48.791101,"(1.9, 2.62, 2.5966666666666667)","(41.0, 140.0, 111.66666666666667)","(3.8, 5.3, 4.7749999999999995)","(31.0, 42.0, 39.333333333333336)","(91.0, 570.0, 340.9090909090909)","(4.8, 4.5, 4.3)","(17.0, 70.0, 34.44444444444444)","(6.5, 8.0, 7.957142857142857)"
04-01-2023 11:39:50.025365,"(1.9, 2.62, 2.5966666666666667)","(41.0, 130.0, 105.0)","(3.8, 5.3, 4.88)","(31.0, 42.0, 39.333333333333336)","(101.0, 570.0, 340.9090909090909)","(4.6, 4.5, 4.3)","(17.0, 70.0, 39.03225806451613)","(6.5, 8.0, 7.957142857142857)"
04-01-2023 11:39:51.209813,"(1.9, 2.62, 2.5966666666666667)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.957142857142857)","(31.0, 42.0, 36.285714285714285)","(101.0, 570.0, 340.9090909090909)","(4.6, 4.5, 4.1863636363636365)","(17.0, 70.0, 41.61290322580645)","(6.5, 8.0, 7.544444444444444)"
04-01-2023 11:39:52.542636,"(1.9, 2.62, 2.6100000000000003)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(101.0, 570.0, 340.9090909090909)","(4.6, 4.2, 4.313513513513514)","(17.0, 70.0, 41.61290322580645)","(6.5, 7.6, 7.516666666666667)"
04-01-2023 11:39:53.981061,"(1.9, 2.66, 2.5442857142857145)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(91.0, 570.0, 340.9090909090909)","(4.4, 4.5, 4.27741935483871)","(17.0, 70.0, 41.61290322580645)","(6.5, 7.6, 7.516666666666667)"
04-01-2023 11:39:55.270473,"(1.95, 2.66, 2.5442857142857145)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(91.0, 570.0, 340.9090909090909)","(4.4, 4.5, 4.27741935483871)","(17.0, 70.0, 41.61290322580645)","(6.5, 7.6, 7.516666666666667)"
04-01-2023 11:39:56.490043,"(1.95, 2.66, 2.5442857142857145)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(91.0, 570.0, 340.9090909090909)","(4.4, 4.5, 4.27741935483871)","(17.0, 70.0, 41.61290322580645)","(6.5, 7.6, 7.516666666666667)"
04-01-2023 11:39:57.559834,"(1.95, 2.66, 2.5442857142857145)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(91.0, 570.0, 340.9090909090909)","(4.4, 4.5, 4.323076923076924)","(17.0, 70.0, 41.61290322580645)","(6.5, 7.6, 7.925)"
04-01-2023 11:39:58.685749,"(1.95, 2.66, 2.588)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(91.0, 570.0, 340.9090909090909)","(4.4, 4.4, 4.323076923076924)","(17.0, 70.0, 41.61290322580645)","(6.5, 8.0, 7.7)"
04-01-2023 11:39:59.861909,"(1.95, 2.66, 2.588)","(41.0, 130.0, 86.25)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(91.0, 570.0, 318.0)","(4.4, 4.4, 4.288888888888889)","(17.0, 70.0, 61.5)","(6.5, 8.0, 7.571428571428572)"
04-01-2023 11:40:01.044438,"(1.95, 2.66, 2.646)","(41.0, 130.0, 88.33333333333334)","(3.8, 5.3, 4.88)","(31.0, 42.0, 36.285714285714285)","(91.0, 570.0, 416.6666666666667)","(4.4, 4.4, 4.257142857142857)","(17.0, 65.0, 61.5)","(6.5, 8.0, 7.571428571428572)"
04-01-2023 11:40:02.239316,"(1.95, 2.66, 2.646)","(41.0, 95.0, 83.84615384615384)","(3.8, 5.3, 4.843478260869565)","(31.0, 42.0, 36.44444444444444)","(91.0, 550.0, 416.6666666666667)","(4.4, 4.4, 4.257142857142857)","(17.0, 65.0, 41.61290322580645)","(6.5, 8.0, 7.571428571428572)"
04-01-2023 11:40:03.353810,"(1.95, 2.66, 2.646)","(41.0, 130.0, 83.84615384615384)","(3.8, 5.3, 4.747368421052632)","(31.0, 42.0, 37.23809523809524)","(91.0, 550.0, 416.6666666666667)","(4.4, 4.4, 4.257142857142857)","(17.0, 70.0, 39.0)","(6.5, 8.0, 7.5)"
04-01-2023 11:40:04.838342,"(1.95, 2.66, 2.63)","(41.0, 130.0, 83.84615384615384)","(3.8, 5.3, 4.747368421052632)","(31.0, 42.0, 37.23809523809524)","(91.0, 550.0, 416.6666666666667)","(4.4, 4.4, 4.257142857142857)","(17.0, 65.0, 39.0)","(6.5, 8.0, 7.5)"
04-01-2023 11:40:06.630825,"(1.95, 2.7, 2.6833333333333336)","(41.0, 130.0, 88.33333333333334)","(3.8, 5.3, 4.690909090909091)","(31.0, 42.0, 35.55555555555556)","(91.0, 550.0, 345.0)","(4.4, 4.4, 4.257142857142857)","(17.0, 65.0, 39.0)","(6.5, 8.0, 7.5)"
04-01-2023 11:40:07.755619,"(1.95, 2.7, 2.6833333333333336)","(41.0, 95.0, 88.33333333333334)","(3.8, 5.2, 4.577777777777778)","(31.0, 40.0, 35.55555555555556)","(91.0, 540.0, 306.0)","(4.4, 4.4, 4.269565217391305)","(17.0, 65.0, 39.26470588235294)","(6.5, 8.0, 7.550000000000001)"
04-01-2023 11:40:09.178291,"(2.05, 2.7, 2.6456)","(41.0, 95.0, 88.33333333333334)","(3.8, 5.2, 4.546666666666667)","(31.0, 40.0, 35.27272727272727)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.232)","(20.0, 65.0, 39.26470588235294)","(6.5, 8.0, 7.65)"
04-01-2023 11:40:10.405451,"(2.05, 2.66, 2.6493333333333333)","(41.0, 95.0, 88.33333333333334)","(3.8, 5.2, 4.546666666666667)","(31.0, 40.0, 36.0)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.214634146341464)","(20.0, 65.0, 35.303030303030305)","(6.5, 8.0, 7.876923076923077)"
04-01-2023 11:40:11.701777,"(2.05, 2.66, 2.6493333333333333)","(41.0, 95.0, 88.33333333333334)","(3.8, 5.2, 4.546666666666667)","(31.0, 40.0, 36.0)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.214634146341464)","(20.0, 65.0, 35.303030303030305)","(6.5, 8.0, 7.818181818181818)"
04-01-2023 11:40:13.176129,"(2.05, 2.66, 2.646666666666667)","(41.0, 95.0, 88.33333333333334)","(3.8, 5.2, 4.546666666666667)","(31.0, 40.0, 36.0)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.242857142857143)","(20.0, 65.0, 35.303030303030305)","(6.5, 8.0, 7.818181818181818)"
04-01-2023 11:40:14.583893,"(2.05, 2.66, 2.646666666666667)","(41.0, 95.0, 88.33333333333334)","(3.8, 5.2, 4.688235294117647)","(31.0, 40.0, 34.666666666666664)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.231578947368421)","(20.0, 65.0, 48.75)","(6.5, 8.0, 7.818181818181818)"
04-01-2023 11:40:15.914619,"(2.05, 2.66, 2.684)","(41.0, 95.0, 83.33333333333333)","(3.8, 5.1, 4.575)","(31.0, 40.0, 35.78947368421053)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.245161290322581)","(20.0, 60.0, 33.07692307692308)","(6.5, 8.0, 7.666666666666667)"
04-01-2023 11:40:17.162986,"(2.05, 2.74, 2.684)","(41.0, 95.0, 83.33333333333333)","(3.8, 5.1, 4.520689655172414)","(31.0, 40.0, 35.78947368421053)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.2125)","(20.0, 60.0, 33.07692307692308)","(6.5, 8.0, 7.666666666666667)"
04-01-2023 11:40:18.398436,"(2.05, 2.74, 2.686666666666667)","(41.0, 95.0, 83.33333333333333)","(3.8, 5.1, 4.42)","(31.0, 40.0, 36.25)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.2125)","(20.0, 60.0, 33.07692307692308)","(6.5, 8.0, 7.666666666666667)"
04-01-2023 11:40:19.701506,"(2.05, 2.86, 2.7666666666666666)","(41.0, 95.0, 83.33333333333333)","(3.8, 5.1, 4.663157894736842)","(31.0, 40.0, 36.25)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.2153846153846155)","(20.0, 60.0, 33.07692307692308)","(6.5, 8.0, 7.542857142857143)"
04-01-2023 11:40:20.946213,"(2.05, 2.86, 2.79)","(41.0, 95.0, 93.33333333333334)","(3.8, 5.0, 4.416666666666666)","(31.0, 40.0, 36.25)","(101.0, 540.0, 306.0)","(4.0, 4.4, 4.116666666666666)","(20.0, 60.0, 33.03703703703704)","(6.5, 7.8, 7.542857142857143)"
04-01-2023 11:40:22.266173,"(2.05, 2.86, 2.86)","(41.0, 110.0, 93.33333333333334)","(3.8, 5.0, 4.586206896551724)","(31.0, 40.0, 35.78947368421053)","(101.0, 540.0, 306.0)","(4.0, 4.2, 4.088888888888889)","(20.0, 60.0, 33.03703703703704)","(6.5, 7.8, 7.4)"
04-01-2023 11:40:23.614780,"(2.05, 2.9, 2.8466666666666667)","(41.0, 110.0, 93.33333333333334)","(3.8, 5.0, 4.612903225806452)","(31.0, 40.0, 35.78947368421053)","(101.0, 540.0, 306.0)","(4.0, 4.2, 4.088888888888889)","(20.0, 60.0, 33.03703703703704)","(6.5, 7.8, 7.4)"
