,Danish Prince,Tympanist,Green Shadows,Wategos,Wineglass Bay,Semana
07-01-2023 11:51:49.775297,"(7.5, 8.2, 8.177049180327868)","(8.0, 9.4, 9.19)","(2.8, 3.55, 3.513235294117647)","(8.5, 10.0, 9.911864406779662)","(6.0, 6.8, 6.794373401534527)","(3.8, 4.5, 4.459851049424509)"
07-01-2023 11:51:50.809750,"(7.5, 8.4, 8.28051948051948)","(8.0, 9.0, 8.986666666666666)","(2.8, 3.6, 3.51)","(8.5, 10.0, 9.909826589595376)","(6.0, 6.8, 6.794270833333333)","(3.8, 4.5, 4.459494535519126)"
07-01-2023 11:51:51.758133,"(7.5, 8.4, 8.38019801980198)","(8.0, 9.0, 8.985714285714286)","(2.8, 3.55, 3.478)","(8.5, 10.0, 9.909826589595376)","(6.0, 6.8, 6.794037940379404)","(3.8, 4.5, 4.463984674329502)"
07-01-2023 11:51:52.641498,"(7.5, 8.4, 8.38019801980198)","(8.0, 9.0, 8.985714285714286)","(2.8, 3.55, 3.4792576419213974)","(8.5, 10.0, 9.958333333333334)","(6.0, 6.8, 6.90468085106383)","(3.8, 4.5, 4.463211951447246)"
07-01-2023 11:51:53.541694,"(7.5, 8.4, 8.393939393939394)","(8.0, 9.0, 8.966666666666667)","(2.8, 3.5, 3.4954545454545456)","(8.5, 10.0, 9.931578947368422)","(6.0, 7.0, 6.801680672268907)","(3.8, 4.5, 4.464784688995215)"
07-01-2023 11:51:54.481783,"(7.5, 8.6, 8.228571428571428)","(8.0, 9.2, 9.156521739130435)","(2.8, 3.55, 3.5158227848101267)","(8.5, 10.5, 10.383928571428571)","(6.0, 7.0, 6.897058823529411)","(3.8, 4.5, 4.467497507477567)"
07-01-2023 11:51:55.493711,"(7.5, 8.6, 8.22875816993464)","(8.0, 9.4, 8.950617283950617)","(2.8, 3.45, 3.4273445212240867)","(8.5, 10.5, 10.39090909090909)","(6.0, 7.0, 6.897058823529411)","(3.8, 4.5, 4.470447450572321)"
07-01-2023 11:51:56.438506,"(7.5, 8.6, 8.22875816993464)","(8.0, 9.2, 9.068131868131868)","(2.8, 3.45, 3.4250226654578424)","(8.5, 11.0, 10.647887323943662)","(6.0, 7.0, 6.897810218978102)","(3.8, 4.5, 4.476105263157895)"
07-01-2023 11:51:57.611661,"(7.5, 8.6, 8.301052631578946)","(8.0, 9.2, 9.083495145631067)","(2.8, 3.45, 3.4254446640316205)","(8.5, 11.0, 10.75912408759124)","(6.0, 7.0, 6.897058823529411)","(3.8, 4.5, 4.483736559139785)"
07-01-2023 11:51:58.521010,"(7.5, 8.6, 8.297872340425531)","(8.0, 9.2, 9.083495145631067)","(2.8, 3.45, 3.4254446640316205)","(8.5, 11.0, 10.75912408759124)","(6.0, 7.0, 6.897058823529411)","(3.8, 4.5, 4.481526717557252)"
07-01-2023 11:51:59.528452,"(7.5, 8.6, 8.297872340425531)","(8.0, 9.2, 8.996610169491525)","(2.8, 3.45, 3.423976982097187)","(8.5, 11.0, 10.75912408759124)","(6.0, 7.0, 6.783586626139817)","(3.8, 4.5, 4.538403041825095)"
07-01-2023 11:52:00.534362,"(7.5, 8.6, 8.297872340425531)","(8.0, 9.2, 8.834)","(2.8, 3.45, 3.4236739974126777)","(8.5, 11.0, 10.701219512195122)","(6.0, 6.8, 6.767975830815709)","(3.8, 4.6, 4.535897435897436)"
07-01-2023 11:52:01.509371,"(7.5, 8.4, 8.305)","(8.0, 8.8, 8.694736842105263)","(2.8, 3.45, 3.42281045751634)","(8.5, 11.0, 10.58108108108108)","(6.0, 6.8, 6.766666666666667)","(3.8, 4.6, 4.562888482632541)"
07-01-2023 11:52:02.457510,"(7.5, 8.6, 8.447441860465116)","(8.0, 8.6, 8.549618320610687)","(2.8, 3.45, 3.421085164835165)","(8.5, 11.0, 10.58108108108108)","(6.0, 6.8, 6.770469798657718)","(3.8, 4.6, 4.588793103448276)"
07-01-2023 11:52:03.412362,"(7.5, 8.6, 8.451776649746193)","(8.0, 8.6, 8.558333333333334)","(2.8, 3.45, 3.431588132635253)","(8.5, 11.0, 10.444444444444445)","(6.0, 6.8, 6.780405405405405)","(3.8, 4.6, 4.5996)"
07-01-2023 11:52:04.520420,"(7.5, 8.6, 8.410666666666668)","(8.0, 8.6, 8.581954887218044)","(2.8, 3.45, 3.4312854442344047)","(8.5, 11.0, 10.425)","(6.0, 6.8, 6.777777777777778)","(3.8, 4.6, 4.597658862876254)"
07-01-2023 11:52:05.419181,"(7.5, 8.6, 8.410738255033557)","(8.0, 9.0, 8.719999999999999)","(2.8, 3.45, 3.4312854442344047)","(8.5, 10.5, 10.425)","(6.0, 6.8, 6.780821917808219)","(3.8, 4.6, 4.5685082872928175)"
07-01-2023 11:52:06.309639,"(7.5, 8.6, 8.410738255033557)","(8.0, 9.0, 8.960747663551402)","(2.8, 3.45, 3.434857723577236)","(8.5, 10.5, 10.485294117647058)","(6.0, 6.8, 6.780821917808219)","(3.8, 4.7, 4.593373493975903)"
07-01-2023 11:52:07.267893,"(7.5, 8.4, 8.336585365853658)","(8.0, 9.2, 8.874285714285714)","(2.8, 3.45, 3.437900641025641)","(8.5, 10.5, 10.268292682926829)","(6.0, 6.8, 6.776588628762542)","(3.8, 4.6, 4.570253164556962)"
07-01-2023 11:52:08.273135,"(7.5, 8.4, 8.291803278688525)","(8.0, 8.8, 8.77204301075269)","(2.8, 3.5, 3.4620567375886524)","(8.5, 10.5, 10.293577981651376)","(6.0, 6.8, 6.787188612099644)","(3.8, 4.6, 4.48796169630643)"
07-01-2023 11:52:09.250936,"(7.5, 8.4, 8.317391304347826)","(8.0, 9.2, 8.941935483870967)","(2.8, 3.5, 3.4597744360902256)","(8.5, 10.5, 10.293577981651376)","(6.0, 6.8, 6.787965616045845)","(3.8, 4.5, 4.486891891891892)"
07-01-2023 11:52:10.134608,"(7.5, 8.4, 8.317391304347826)","(8.0, 9.2, 8.971428571428572)","(2.8, 3.5, 3.45388198757764)","(8.5, 10.5, 10.293577981651376)","(6.0, 6.8, 6.787965616045845)","(3.8, 4.5, 4.561224489795918)"
07-01-2023 11:52:11.090118,"(7.5, 8.4, 8.28076923076923)","(8.0, 8.8, 8.785714285714286)","(2.8, 3.5, 3.4539184952978057)","(8.5, 10.5, 10.271929824561404)","(6.0, 6.8, 6.788505747126437)","(3.8, 4.6, 4.494611727416799)"
07-01-2023 11:52:11.990071,"(7.5, 8.4, 8.302439024390244)","(8.0, 9.0, 8.911475409836065)","(2.8, 3.5, 3.4655826558265583)","(8.5, 10.5, 10.322314049586776)","(6.0, 6.8, 6.877966101694915)","(3.8, 4.5, 4.502150537634408)"
07-01-2023 11:52:12.904948,"(7.5, 8.4, 8.218181818181817)","(8.0, 9.0, 8.896153846153846)","(2.8, 3.5, 3.4781954887218043)","(8.5, 10.5, 10.316326530612244)","(6.0, 7.0, 6.997619047619048)","(3.8, 4.7, 4.569999999999999)"
07-01-2023 11:52:13.818104,"(7.5, 8.4, 8.218181818181817)","(8.0, 9.0, 8.825000000000001)","(2.8, 3.45, 3.4494979919678714)","(8.5, 10.5, 10.334782608695653)","(6.0, 6.8, 6.795894428152493)","(3.8, 4.6, 4.573065015479876)"
07-01-2023 11:52:14.720467,"(7.5, 8.2, 8.063736263736264)","(8.0, 9.0, 8.825000000000001)","(2.8, 3.5, 3.4779829545454546)","(8.5, 10.5, 10.431558935361217)","(6.0, 6.8, 6.87007299270073)","(3.8, 4.6, 4.499113475177305)"
07-01-2023 11:52:15.657805,"(7.5, 8.2, 8.063272727272727)","(8.0, 9.0, 8.821739130434784)","(2.8, 3.5, 3.4519886363636365)","(8.5, 10.5, 10.441964285714286)","(6.0, 7.0, 6.873846153846154)","(3.8, 4.5, 4.499267399267399)"
07-01-2023 11:52:16.687161,"(7.5, 8.2, 8.062921348314607)","(8.0, 9.0, 8.807547169811322)","(2.8, 3.5, 3.4635135135135138)","(8.5, 10.5, 10.4390625)","(6.0, 7.0, 6.9350210970464135)","(3.8, 4.5, 4.499271402550091)"
07-01-2023 11:52:17.860319,"(7.5, 8.2, 8.05890909090909)","(8.0, 9.0, 8.782978723404256)","(2.8, 3.5, 3.4758373205741626)","(8.5, 10.5, 10.427692307692308)","(6.0, 7.0, 6.919457013574661)","(3.8, 4.5, 4.511059907834102)"
07-01-2023 11:52:18.792400,"(7.5, 8.2, 8.05890909090909)","(8.0, 8.8, 8.782978723404256)","(2.8, 3.5, 3.4758373205741626)","(8.5, 10.5, 10.427692307692308)","(6.0, 7.0, 6.919457013574661)","(3.8, 4.6, 4.486788154897495)"
07-01-2023 11:52:19.792923,"(7.5, 8.2, 8.06280193236715)","(8.0, 9.0, 8.855102040816327)","(2.8, 3.5, 3.4742616033755276)","(8.5, 10.5, 10.393491124260356)","(6.0, 7.0, 6.922270742358078)","(3.8, 4.5, 4.506259541984733)"
07-01-2023 11:52:20.857822,"(7.5, 8.2, 8.07027027027027)","(8.0, 8.8, 8.771232876712329)","(2.8, 3.5, 3.4683937823834197)","(8.5, 10.5, 10.393491124260356)","(6.0, 7.0, 6.922270742358078)","(3.8, 4.6, 4.507142857142857)"
07-01-2023 11:52:21.877738,"(7.5, 8.2, 8.067708333333334)","(8.0, 8.8, 8.764473684210527)","(2.8, 3.5, 3.468020304568528)","(8.5, 10.5, 10.479423868312757)","(6.0, 7.0, 7.032258064516129)","(3.8, 4.6, 4.504771371769384)"
07-01-2023 11:52:22.949850,"(7.5, 8.2, 8.046052631578947)","(8.0, 8.8, 8.779439252336449)","(2.8, 3.45, 3.4473880597014928)","(8.5, 10.5, 10.450592885375494)","(6.0, 7.2, 7.018705035971223)","(3.8, 4.6, 4.517474048442907)"
07-01-2023 11:52:23.942864,"(7.5, 8.2, 8.044295302013422)","(8.0, 8.8, 8.779245283018868)","(2.9, 3.45, 3.441845140032949)","(9.0, 10.5, 10.473469387755102)","(6.0, 7.2, 7.077611940298508)","(3.9, 4.6, 4.506172839506172)"
07-01-2023 11:52:25.056973,"(7.5, 8.2, 8.0336)","(8.0, 9.0, 8.749333333333333)","(2.9, 3.5, 3.449129593810445)","(9.0, 10.5, 10.46215139442231)","(6.0, 7.2, 7.087306501547988)","(3.9, 4.6, 4.5094142259414225)"
07-01-2023 11:52:26.088682,"(7.5, 8.2, 8.067515923566878)","(8.0, 9.0, 8.719786096256684)","(2.9, 3.45, 3.4433928571428574)","(9.0, 10.5, 10.443359375)","(6.0, 7.2, 6.982905982905983)","(3.9, 4.6, 4.523409090909091)"
07-01-2023 11:52:27.080644,"(7.5, 8.2, 8.053521126760563)","(8.0, 9.0, 8.719786096256684)","(2.9, 3.45, 3.4433928571428574)","(9.0, 10.5, 10.443359375)","(6.0, 7.2, 6.979831932773109)","(3.9, 4.6, 4.527611940298508)"
07-01-2023 11:52:28.029609,"(7.5, 8.2, 8.053521126760563)","(8.0, 9.0, 8.719786096256684)","(2.9, 3.45, 3.4438741721854305)","(9.0, 10.5, 10.46900826446281)","(6.0, 7.2, 7.035019455252918)","(3.9, 4.6, 4.524666666666667)"
07-01-2023 11:52:28.931699,"(7.5, 8.2, 8.078350515463917)","(8.0, 9.0, 8.650666666666666)","(2.9, 3.45, 3.4438741721854305)","(9.0, 10.5, 10.477203647416413)","(6.0, 7.2, 6.984761904761905)","(3.9, 4.6, 4.525403225806452)"
07-01-2023 11:52:29.931218,"(7.5, 8.2, 8.068468468468469)","(8.0, 9.0, 8.818055555555556)","(2.9, 3.45, 3.44160125588697)","(9.0, 10.5, 10.454113924050633)","(6.0, 7.0, 6.95962441314554)","(3.9, 4.6, 4.5273084479371315)"
07-01-2023 11:52:30.906734,"(7.5, 8.2, 8.066666666666666)","(8.0, 9.0, 8.896442687747037)","(2.9, 3.45, 3.4415037593984965)","(9.0, 10.5, 10.446096654275093)","(6.0, 7.0, 6.962114537444934)","(3.9, 4.6, 4.487569573283859)"
07-01-2023 11:52:31.844958,"(7.5, 8.4, 8.305714285714286)","(8.0, 9.0, 8.853435114503817)","(2.9, 3.45, 3.442321116928447)","(9.0, 10.5, 10.446096654275093)","(6.0, 7.0, 6.987755102040817)","(3.9, 4.5, 4.496103896103896)"
07-01-2023 11:52:32.732007,"(7.5, 8.4, 8.246511627906976)","(8.0, 9.0, 8.834482758620691)","(2.9, 3.45, 3.4476424361493123)","(9.0, 10.5, 10.459349593495935)","(6.0, 7.0, 6.986363636363636)","(3.9, 4.5, 4.496103896103896)"
07-01-2023 11:52:33.764537,"(7.5, 8.4, 8.117647058823529)","(8.0, 9.0, 8.685245901639345)","(3.0, 3.5, 3.4723684210526318)","(9.0, 10.5, 10.469696969696969)","(6.0, 7.2, 6.980790960451977)","(3.9, 4.6, 4.492741935483871)"
07-01-2023 11:52:34.866859,"(7.5, 8.2, 8.134883720930231)","(8.0, 9.0, 8.858823529411765)","(3.0, 3.5, 3.4574468085106385)","(9.0, 10.5, 10.428571428571429)","(6.0, 7.0, 6.97025641025641)","(3.9, 4.5, 4.488235294117647)"
07-01-2023 11:52:35.910949,"(7.5, 8.2, 8.087719298245613)","(8.0, 9.0, 8.8625)","(3.0, 3.5, 3.4637681159420293)","(9.0, 10.5, 10.428571428571429)","(6.0, 7.0, 6.9383333333333335)","(3.9, 4.5, 4.43970080552359)"
07-01-2023 11:52:36.946088,"(7.5, 8.2, 8.087719298245613)","(8.0, 9.0, 8.8625)","(3.0, 3.5, 3.4637681159420293)","(9.0, 10.5, 10.428571428571429)","(6.0, 7.0, 6.958715596330276)","(3.9, 4.5, 4.234596211365902)"
07-01-2023 11:52:37.841276,"(7.5, 8.4, 8.172413793103448)","(8.0, 9.0, 8.816666666666666)","(3.0, 3.5, 3.491228070175439)","(9.0, 10.5, 10.469696969696969)","(6.0, 7.0, 6.958715596330276)","(3.9, 4.3, 4.234596211365902)"
07-01-2023 11:52:38.813620,"(7.5, 8.4, 8.172413793103448)","(8.0, 9.0, 8.816666666666666)","(3.0, 3.55, 3.5164031620553358)","(9.0, 10.5, 10.469696969696969)","(6.0, 7.0, 6.966292134831461)","(3.9, 4.3, 4.232258064516129)"
07-01-2023 11:52:39.720767,"(7.5, 8.4, 8.172413793103448)","(8.0, 9.0, 8.816666666666666)","(3.0, 3.55, 3.4923728813559323)","(9.0, 10.5, 10.469696969696969)","(6.0, 7.0, 6.966292134831461)","(3.9, 4.3, 4.235885167464115)"
07-01-2023 11:52:40.646313,"(7.5, 8.4, 8.219178082191782)","(8.0, 9.0, 8.816666666666666)","(3.0, 3.55, 3.5145833333333334)","(9.0, 10.5, 10.468911917098445)","(6.0, 7.0, 6.966292134831461)","(3.9, 4.3, 4.233663366336634)"
07-01-2023 11:52:41.576748,"(7.5, 8.4, 8.317154811715481)","(8.0, 9.0, 8.816666666666666)","(3.0, 3.55, 3.5145833333333334)","(9.0, 10.5, 10.473094170403588)","(6.0, 7.0, 6.966292134831461)","(3.9, 4.3, 4.233663366336634)"
07-01-2023 11:52:42.726386,"(7.5, 8.4, 8.237037037037037)","(8.0, 9.0, 8.834782608695653)","(3.0, 3.55, 3.5352435530085957)","(9.0, 10.5, 10.756272401433693)","(6.0, 7.0, 6.966292134831461)","(3.9, 4.3, 4.2328320802005015)"
07-01-2023 11:52:43.751288,"(7.5, 8.0, 7.99634703196347)","(8.0, 8.8, 8.71304347826087)","(3.0, 3.55, 3.5352435530085957)","(9.0, 11.0, 10.756272401433693)","(6.0, 7.0, 6.967588932806324)","(3.9, 4.3, 4.234794156706507)"
07-01-2023 11:52:44.707570,"(7.5, 8.0, 7.99634703196347)","(8.0, 8.8, 8.648837209302325)","(3.0, 3.6, 3.5827272727272725)","(9.0, 11.0, 10.76551724137931)","(6.0, 7.0, 6.967588932806324)","(3.9, 4.3, 4.248119122257053)"
07-01-2023 11:52:45.691186,"(7.5, 8.2, 8.046153846153846)","(8.0, 8.8, 8.651648351648351)","(3.0, 3.6, 3.5911290322580647)","(9.0, 11.0, 10.755172413793103)","(6.0, 7.0, 6.967588932806324)","(3.8, 4.3, 4.257372262773723)"
07-01-2023 11:52:46.642633,"(7.5, 8.2, 8.046153846153846)","(8.0, 8.8, 8.651648351648351)","(3.0, 3.6, 3.594392523364486)","(9.0, 11.0, 10.267379679144385)","(6.0, 7.0, 6.929268292682927)","(3.8, 4.3, 4.25136476426799)"
07-01-2023 11:52:47.595998,"(7.5, 8.4, 8.270833333333332)","(8.0, 8.8, 8.680286738351255)","(3.0, 3.6, 3.5766961651917404)","(9.0, 11.0, 10.633689839572192)","(6.0, 7.0, 6.929268292682927)","(3.8, 4.3, 4.261119515885023)"
07-01-2023 11:52:48.539471,"(7.5, 8.4, 8.366)","(8.0, 8.8, 8.684848484848485)","(3.0, 3.6, 3.5604999999999998)","(9.0, 11.0, 10.67605633802817)","(6.0, 7.0, 6.954578754578755)","(3.8, 4.3, 4.272027972027972)"
07-01-2023 11:52:49.564669,"(7.5, 8.4, 8.374736842105264)","(8.0, 8.8, 8.632876712328766)","(3.0, 3.6, 3.5637931034482757)","(9.0, 11.0, 10.685185185185185)","(6.0, 7.0, 6.944385026737968)","(3.8, 4.3, 4.288115942028985)"
07-01-2023 11:52:50.523925,"(7.5, 8.4, 8.384444444444444)","(8.0, 8.8, 8.617283950617283)","(3.0, 3.6, 3.554708520179372)","(9.0, 11.0, 10.711864406779661)","(6.0, 7.0, 6.943421052631579)","(3.8, 4.3, 4.07200557103064)"
07-01-2023 11:52:51.598862,"(7.5, 8.4, 8.36)","(8.0, 8.8, 8.672549019607844)","(3.0, 3.65, 3.5607142857142855)","(9.0, 11.0, 10.650602409638553)","(6.0, 7.0, 7.002631578947368)","(3.8, 4.1, 4.096285979572888)"
07-01-2023 11:52:52.652683,"(7.5, 8.4, 8.376576576576577)","(8.0, 8.8, 8.672549019607844)","(3.0, 3.65, 3.617088607594937)","(9.0, 11.0, 10.650602409638553)","(6.0, 7.2, 6.99020979020979)","(3.8, 4.1, 4.1376329787234045)"
07-01-2023 11:52:53.613259,"(7.5, 8.4, 8.370786516853933)","(8.0, 8.8, 8.673170731707318)","(3.0, 3.65, 3.617088607594937)","(9.0, 11.0, 10.650602409638553)","(6.0, 7.2, 6.937373737373737)","(3.8, 4.2, 4.107487520798669)"
07-01-2023 11:52:54.546785,"(7.5, 8.4, 8.33157894736842)","(8.0, 8.8, 8.633009708737864)","(3.0, 3.65, 3.6160804020100503)","(9.0, 11.0, 10.663551401869158)","(6.0, 7.0, 6.9743589743589745)","(3.8, 4.2, 4.117943925233645)"
07-01-2023 11:52:55.453580,"(7.5, 8.6, 8.335042735042734)","(8.0, 8.8, 8.656221198156683)","(3.0, 3.65, 3.6126984126984127)","(9.0, 11.0, 10.613333333333333)","(6.0, 7.0, 6.980582524271845)","(3.8, 4.2, 4.12077922077922)"
07-01-2023 11:52:56.528712,"(7.5, 8.6, 8.335042735042734)","(8.0, 8.8, 8.656221198156683)","(3.0, 3.65, 3.6126984126984127)","(9.0, 11.0, 10.944444444444445)","(6.0, 7.0, 6.713543599257885)","(3.8, 4.2, 4.119512195121951)"
07-01-2023 11:52:57.566289,"(7.5, 8.6, 8.343636363636364)","(8.0, 8.8, 8.672549019607844)","(3.0, 3.65, 3.6528735632183906)","(9.0, 11.0, 10.973684210526315)","(6.0, 6.8, 6.712293577981651)","(3.8, 4.2, 4.118823529411764)"
07-01-2023 11:52:58.502858,"(7.5, 8.6, 8.446315789473685)","(8.0, 8.6, 8.594444444444445)","(3.0, 3.7, 3.6528735632183906)","(9.0, 11.0, 10.942622950819672)","(6.0, 6.8, 6.705587668593449)","(3.8, 4.2, 4.286503067484662)"
07-01-2023 11:52:59.475731,"(7.5, 8.6, 8.420370370370371)","(8.0, 8.6, 8.57391304347826)","(3.0, 3.65, 3.623404255319149)","(9.0, 11.0, 10.865384615384615)","(6.0, 6.8, 6.705476673427992)","(3.8, 4.3, 4.298461538461539)"
07-01-2023 11:53:00.404481,"(7.5, 8.6, 8.167857142857143)","(8.0, 8.8, 8.536111111111111)","(3.0, 3.7, 3.6278260869565218)","(9.0, 11.0, 10.865384615384615)","(6.0, 6.8, 6.705476673427992)","(3.8, 4.4, 4.298461538461539)"
07-01-2023 11:53:01.419874,"(7.5, 8.2, 8.192156862745097)","(8.0, 8.6, 8.52814371257485)","(3.0, 3.7, 3.6614583333333335)","(9.0, 11.0, 10.914634146341463)","(6.0, 6.6, 6.555873015873016)","(3.8, 4.4, 4.338494623655914)"
07-01-2023 11:53:02.411019,"(7.5, 8.2, 8.160655737704918)","(8.0, 8.6, 8.555555555555555)","(3.0, 3.7, 3.676179245283019)","(9.0, 11.0, 10.814814814814815)","(6.0, 6.6, 6.542942942942942)","(3.8, 4.4, 4.290282131661442)"
07-01-2023 11:53:03.326265,"(7.5, 8.2, 8.180487804878048)","(8.0, 8.8, 8.689473684210528)","(3.0, 3.75, 3.71978021978022)","(9.0, 11.0, 10.772727272727273)","(6.0, 6.6, 6.5663580246913575)","(3.8, 4.3, 4.2928395061728395)"
07-01-2023 11:53:04.286355,"(7.5, 8.2, 8.179487179487179)","(8.0, 8.8, 8.691891891891892)","(3.0, 3.75, 3.7160194174757284)","(9.0, 11.0, 10.755555555555556)","(6.0, 6.6, 6.566518518518518)","(3.8, 4.3, 4.292339544513458)"
07-01-2023 11:53:05.241249,"(7.5, 8.2, 8.177777777777777)","(8.0, 8.8, 8.676923076923078)","(3.0, 3.75, 3.7190265486725664)","(9.0, 11.0, 10.84375)","(6.0, 6.6, 6.569183359013867)","(3.8, 4.3, 4.2973926380368095)"
07-01-2023 11:53:06.229783,"(7.5, 8.2, 8.168)","(8.0, 8.8, 8.703448275862069)","(3.0, 3.75, 3.718518518518519)","(9.0, 11.0, 10.666666666666666)","(6.0, 6.6, 6.563768115942029)","(3.8, 4.3, 4.338578680203046)"
07-01-2023 11:53:07.103917,"(7.5, 8.0, 7.998104265402843)","(8.0, 8.6, 8.45)","(3.0, 3.75, 3.7459016393442623)","(9.0, 11.0, 10.666666666666666)","(6.0, 6.6, 6.563768115942029)","(3.8, 4.4, 4.338578680203046)"
07-01-2023 11:53:08.098883,"(7.5, 8.0, 7.998104265402843)","(8.0, 8.6, 8.45)","(3.0, 3.75, 3.726086956521739)","(9.0, 11.0, 10.636363636363637)","(6.0, 6.6, 6.563805970149254)","(3.8, 4.4, 4.376076555023924)"
07-01-2023 11:53:09.065197,"(7.5, 8.2, 8.089273356401383)","(8.0, 8.6, 8.568421052631578)","(3.0, 3.8, 3.7495412844036697)","(9.0, 11.0, 10.59375)","(6.0, 6.6, 6.567755991285403)","(3.8, 4.4, 4.382638888888889)"
07-01-2023 11:53:10.093811,"(7.5, 8.2, 8.089273356401383)","(8.0, 8.6, 8.571428571428571)","(3.0, 3.8, 3.746601941747573)","(9.0, 11.0, 10.95674300254453)","(6.0, 6.6, 6.56768149882904)","(3.8, 4.4, 4.34975)"
07-01-2023 11:53:11.060105,"(7.5, 8.2, 8.073359073359073)","(8.0, 8.6, 8.5375)","(3.0, 3.8, 3.7691176470588235)","(9.0, 11.0, 10.47938144329897)","(6.0, 6.6, 6.557494407158837)","(3.8, 4.5, 4.387296416938111)"
07-01-2023 11:53:11.983846,"(7.5, 8.2, 8.107142857142856)","(8.0, 8.8, 8.704615384615385)","(3.0, 3.75, 3.7185483870967744)","(9.0, 10.5, 10.497326203208557)","(6.0, 6.6, 6.57191011235955)","(3.8, 4.4, 4.406700167504188)"
07-01-2023 11:53:12.972586,"(7.5, 8.2, 8.127272727272727)","(8.0, 8.6, 8.569230769230769)","(3.0, 3.75, 3.71875)","(9.0, 10.5, 10.924870466321243)","(6.0, 6.6, 6.675598086124402)","(3.8, 4.5, 4.388482834994464)"
07-01-2023 11:53:13.893240,"(7.5, 8.4, 8.295833333333333)","(8.0, 8.8, 8.678431372549019)","(3.0, 3.75, 3.731672025723473)","(9.0, 11.0, 10.921195652173912)","(6.0, 6.8, 6.673809523809523)","(3.8, 4.4, 4.298671096345514)"
07-01-2023 11:53:14.830543,"(7.5, 8.4, 8.212121212121211)","(8.0, 8.6, 8.588888888888889)","(3.0, 3.75, 3.7363636363636363)","(9.0, 10.5, 10.498456790123457)","(6.0, 6.8, 6.663333333333333)","(3.8, 4.3, 4.415178571428572)"
07-01-2023 11:53:15.805971,"(7.5, 8.0, 7.980769230769231)","(8.0, 8.6, 8.301694915254236)","(3.0, 3.7, 3.6988532110091743)","(9.0, 10.5, 10.497975708502024)","(6.0, 6.8, 6.623809523809523)","(3.8, 4.5, 4.4051993067590995)"
07-01-2023 11:53:16.833940,"(7.5, 8.0, 7.994594594594594)","(8.0, 8.6, 8.28)","(3.0, 3.7, 3.725892857142857)","(9.0, 10.5, 10.9031007751938)","(6.0, 6.8, 6.659405940594059)","(3.8, 4.5, 4.3125)"
07-01-2023 11:53:17.906170,"(7.5, 8.4, 8.232)","(7.5, 8.8, 8.472727272727273)","(3.0, 3.75, 3.7086206896551723)","(9.0, 11.0, 10.475982532751091)","(6.0, 6.8, 6.650420168067226)","(3.8, 4.5, 4.388976377952757)"
07-01-2023 11:53:18.916960,"(7.5, 8.2, 8.101234567901233)","(7.5, 8.4, 8.303448275862069)","(3.0, 3.75, 3.717391304347826)","(9.0, 10.5, 10.943722943722944)","(6.0, 6.8, 6.597350993377483)","(3.8, 4.4, 4.352680652680653)"
07-01-2023 11:53:19.954150,"(7.5, 8.2, 8.070689655172414)","(7.5, 8.6, 8.381818181818181)","(3.0, 3.75, 3.7441935483870967)","(9.0, 11.0, 10.493212669683258)","(6.0, 6.6, 6.593506493506493)","(3.8, 4.5, 4.396979865771812)"
07-01-2023 11:53:20.935672,"(7.5, 8.2, 8.067768595041322)","(7.5, 8.4, 8.386206896551725)","(3.0, 3.8, 3.751557632398754)","(9.0, 10.5, 10.826086956521738)","(6.0, 6.6, 6.701808785529716)","(3.8, 4.4, 4.376224398931433)"
07-01-2023 11:53:21.878851,"(7.5, 8.2, 8.08095238095238)","(7.5, 8.6, 8.527891156462585)","(3.0, 3.8, 3.7200956937799043)","(9.0, 11.0, 10.476833976833976)","(6.0, 6.8, 6.5867132867132865)","(3.8, 4.5, 4.393654266958425)"
07-01-2023 11:53:22.849486,"(7.5, 8.2, 8.057812499999999)","(7.5, 8.4, 8.388095238095238)","(3.0, 3.8, 3.7551987767584096)","(9.0, 10.5, 10.904225352112675)","(6.0, 6.6, 6.566834170854271)","(3.8, 4.4, 4.387904599659285)"
07-01-2023 11:53:23.829796,"(7.5, 8.2, 8.054166666666667)","(8.0, 8.6, 8.520300751879699)","(3.0, 3.8, 3.796031746031746)","(9.0, 11.0, 10.908831908831909)","(6.0, 6.8, 6.565957446808511)","(3.8, 4.5, 4.4049180327868855)"
07-01-2023 11:53:24.744309,"(7.5, 8.4, 8.22857142857143)","(8.0, 8.6, 8.58018018018018)","(3.0, 3.75, 3.747340425531915)","(9.0, 11.0, 10.908831908831909)","(6.0, 6.8, 6.565957446808511)","(3.8, 4.5, 4.389740082079344)"
07-01-2023 11:53:25.656568,"(7.5, 8.2, 8.033333333333333)","(8.0, 8.4, 8.392888888888889)","(3.0, 3.75, 3.739732142857143)","(9.0, 10.5, 10.454415954415955)","(6.0, 6.8, 6.6625)","(3.8, 4.4, 4.38586387434555)"
07-01-2023 11:53:26.705382,"(7.5, 8.2, 8.16082474226804)","(8.0, 8.4, 8.392619926199263)","(3.0, 3.75, 3.710267857142857)","(9.0, 10.5, 10.917721518987342)","(6.0, 6.8, 6.584126984126984)","(3.8, 4.4, 4.398901098901099)"
07-01-2023 11:53:27.742172,"(7.5, 8.4, 8.35)","(8.0, 8.6, 8.580357142857142)","(3.0, 3.75, 3.747211155378486)","(9.0, 11.0, 10.917721518987342)","(6.0, 6.8, 6.5731343283582095)","(3.8, 4.4, 4.398876404494382)"
