,Bundy Traveller,Stuck In Mud,Miss Maggie May,Abby Road,Zambora Blaster,Pure Devil,Gagan Singlets,Sadie Seahorse
04-01-2023 12:00:02.662459,"(1.95, 2.26, 2.240253164556962)","(17.0, 32.0, 28.36986301369863)","(21.0, 32.0, 29.5)","(17.0, 23.0, 20.166666666666668)","(6.0, 8.0, 7.858823529411765)","(11.0, 14.0, 13.576923076923077)","(7.5, 9.8, 9.215384615384615)","(5.5, 7.8, 7.5600000000000005)"
04-01-2023 12:00:03.720648,"(1.95, 2.26, 2.251578947368421)","(17.0, 32.0, 28.07547169811321)","(21.0, 32.0, 29.857142857142858)","(17.0, 23.0, 20.176470588235293)","(6.0, 7.6, 7.428571428571428)","(11.0, 14.0, 13.576923076923077)","(7.5, 9.8, 9.215384615384615)","(5.5, 7.8, 7.714285714285714)"
04-01-2023 12:00:04.695183,"(1.95, 2.28, 2.258)","(17.0, 32.0, 28.07547169811321)","(21.0, 32.0, 29.857142857142858)","(17.0, 23.0, 20.176470588235293)","(6.0, 7.8, 7.466666666666667)","(11.0, 13.5, 13.40625)","(7.5, 9.8, 9.285714285714286)","(5.5, 7.8, 7.714285714285714)"
04-01-2023 12:00:05.721791,"(1.95, 2.28, 2.2453333333333334)","(17.0, 32.0, 28.413793103448278)","(21.0, 32.0, 29.4)","(17.0, 23.0, 20.176470588235293)","(6.0, 7.8, 7.615384615384615)","(11.0, 13.5, 13.083333333333334)","(7.5, 9.6, 9.563636363636363)","(5.5, 8.2, 7.8999999999999995)"
04-01-2023 12:00:06.744362,"(1.95, 2.26, 2.2294117647058824)","(17.0, 32.0, 28.413793103448278)","(21.0, 32.0, 29.4)","(17.0, 23.0, 20.176470588235293)","(6.0, 7.8, 7.51304347826087)","(11.0, 13.5, 13.083333333333334)","(7.5, 9.6, 8.985714285714286)","(5.5, 8.2, 7.6)"
04-01-2023 12:00:07.767620,"(1.95, 2.32, 2.317096774193548)","(17.0, 32.0, 28.49122807017544)","(21.0, 32.0, 30.09090909090909)","(17.0, 23.0, 21.0)","(6.0, 7.6, 7.2)","(11.0, 13.5, 12.928571428571429)","(7.5, 9.0, 9.352941176470589)","(5.5, 8.2, 7.717391304347826)"
04-01-2023 12:00:08.831358,"(1.95, 2.42, 2.3499999999999996)","(17.0, 30.0, 29.029411764705884)","(21.0, 30.0, 28.666666666666668)","(17.0, 23.0, 21.545454545454547)","(6.0, 7.4, 7.366666666666667)","(11.0, 13.5, 12.807692307692308)","(7.5, 9.4, 9.16470588235294)","(5.5, 8.0, 7.44)"
04-01-2023 12:00:10.042518,"(1.95, 2.42, 2.342758620689655)","(17.0, 30.0, 28.904761904761905)","(21.0, 30.0, 28.5)","(17.0, 23.0, 22.3)","(6.0, 7.4, 7.253846153846154)","(11.0, 13.0, 13.23913043478261)","(7.5, 9.2, 9.355555555555556)","(5.5, 8.0, 7.5285714285714285)"
04-01-2023 12:00:11.218864,"(1.95, 2.42, 2.3258823529411767)","(17.0, 29.0, 28.904761904761905)","(21.0, 30.0, 28.5)","(17.0, 23.0, 22.3)","(6.0, 7.6, 7.371428571428572)","(11.0, 13.5, 12.056818181818182)","(7.5, 9.4, 9.355555555555556)","(5.5, 8.0, 7.494736842105263)"
04-01-2023 12:00:12.435791,"(1.95, 2.42, 2.313333333333333)","(17.0, 29.0, 28.916666666666668)","(21.0, 30.0, 28.5)","(17.0, 23.0, 22.263157894736842)","(6.0, 7.4, 7.333333333333333)","(11.0, 12.5, 12.117647058823529)","(7.5, 9.4, 9.280000000000001)","(5.5, 7.6, 7.410526315789474)"
04-01-2023 12:00:13.486112,"(1.95, 2.42, 2.3317241379310345)","(17.0, 30.0, 29.217391304347828)","(21.0, 32.0, 28.333333333333332)","(17.0, 23.0, 22.454545454545453)","(6.0, 7.6, 7.433333333333333)","(11.0, 12.5, 11.76923076923077)","(7.5, 9.4, 8.75)","(5.5, 7.6, 7.42)"
04-01-2023 12:00:14.520674,"(1.95, 2.42, 2.3021052631578947)","(17.0, 32.0, 28.771929824561404)","(21.0, 32.0, 30.58823529411765)","(17.0, 23.0, 22.454545454545453)","(6.0, 7.6, 7.311999999999999)","(11.0, 12.5, 12.09375)","(7.5, 9.2, 8.7)","(5.5, 7.6, 7.42)"
04-01-2023 12:00:15.618647,"(1.95, 2.42, 2.2980952380952377)","(17.0, 32.0, 29.06122448979592)","(21.0, 32.0, 30.285714285714285)","(17.0, 23.0, 22.25)","(6.0, 7.6, 7.296296296296296)","(11.0, 13.5, 12.571428571428571)","(7.5, 9.0, 8.466666666666667)","(5.5, 7.6, 7.428571428571429)"
04-01-2023 12:00:16.700647,"(1.95, 2.4, 2.3362499999999997)","(17.0, 32.0, 30.5)","(21.0, 32.0, 31.157894736842106)","(17.0, 23.0, 22.571428571428573)","(6.0, 7.8, 7.490322580645161)","(11.0, 13.5, 12.95)","(7.5, 9.0, 8.616)","(5.5, 7.8, 7.428571428571429)"
04-01-2023 12:00:17.750839,"(1.95, 2.4, 2.3368421052631576)","(17.0, 32.0, 30.25)","(21.0, 32.0, 31.157894736842106)","(17.0, 23.0, 22.571428571428573)","(6.0, 7.8, 7.606451612903226)","(11.0, 13.0, 12.8)","(7.5, 9.0, 8.757142857142858)","(5.5, 7.8, 7.6)"
04-01-2023 12:00:18.790748,"(1.95, 2.4, 2.375)","(17.0, 32.0, 31.833333333333332)","(21.0, 32.0, 30.666666666666668)","(17.0, 23.0, 22.571428571428573)","(6.0, 7.8, 7.56)","(11.0, 13.0, 12.340909090909092)","(7.5, 8.8, 8.6875)","(5.5, 7.8, 7.433333333333334)"
04-01-2023 12:00:19.858211,"(1.95, 2.4, 2.3428571428571425)","(17.0, 34.0, 32.75)","(21.0, 32.0, 30.58823529411765)","(18.0, 23.0, 22.647058823529413)","(6.0, 7.8, 7.771428571428571)","(11.0, 12.5, 11.790697674418604)","(7.5, 8.8, 8.655555555555557)","(5.5, 7.8, 7.433333333333334)"
04-01-2023 12:00:20.886934,"(1.95, 2.44, 2.4393908629441623)","(17.0, 34.0, 33.75)","(21.0, 32.0, 30.736842105263158)","(18.0, 23.0, 22.647058823529413)","(6.0, 8.0, 7.5)","(11.0, 12.0, 11.784090909090908)","(7.5, 8.8, 8.540983606557377)","(5.5, 7.8, 7.433333333333334)"
04-01-2023 12:00:21.935388,"(1.95, 2.44, 2.439391891891892)","(17.0, 34.0, 32.72727272727273)","(21.0, 32.0, 30.736842105263158)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.8, 7.415384615384616)","(11.0, 12.0, 11.485507246376812)","(7.5, 8.6, 8.392727272727273)","(5.5, 7.8, 7.542857142857143)"
04-01-2023 12:00:22.962225,"(1.95, 2.48, 2.4611428571428573)","(17.0, 34.0, 33.38461538461539)","(21.0, 32.0, 30.736842105263158)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.4399999999999995)","(11.0, 11.5, 11.484615384615385)","(7.5, 8.4, 8.51290322580645)","(5.5, 7.6, 7.410526315789474)"
04-01-2023 12:00:24.000062,"(1.95, 2.48, 2.473333333333333)","(17.0, 34.0, 33.42857142857143)","(21.0, 32.0, 30.58823529411765)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.4896551724137925)","(11.0, 11.5, 11.484375)","(7.5, 8.6, 8.51290322580645)","(5.5, 7.6, 7.3428571428571425)"
04-01-2023 12:00:25.060517,"(1.95, 2.48, 2.479045996592845)","(17.0, 34.0, 32.78260869565217)","(21.0, 32.0, 30.2)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.4896551724137925)","(11.0, 11.5, 11.428571428571429)","(7.5, 8.6, 8.475862068965517)","(5.5, 7.6, 7.36)"
04-01-2023 12:00:26.088485,"(1.95, 2.48, 2.467027027027027)","(18.0, 34.0, 33.0)","(21.0, 32.0, 30.285714285714285)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.4896551724137925)","(11.0, 11.5, 11.40983606557377)","(7.0, 8.6, 8.376744186046512)","(5.5, 7.6, 7.36)"
04-01-2023 12:00:27.184178,"(1.95, 2.48, 2.4605405405405407)","(18.0, 34.0, 33.0)","(21.0, 32.0, 30.285714285714285)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.4222222222222225)","(11.0, 11.5, 11.48076923076923)","(7.0, 8.6, 8.263414634146342)","(5.5, 7.6, 7.4875)"
04-01-2023 12:00:28.240995,"(1.95, 2.48, 2.458823529411765)","(18.0, 34.0, 32.4)","(21.0, 32.0, 30.2)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.419354838709677)","(11.0, 11.5, 11.462962962962964)","(7.0, 8.4, 8.257777777777777)","(5.5, 7.6, 7.410526315789474)"
04-01-2023 12:00:29.313292,"(1.95, 2.42, 2.4198615916955015)","(18.0, 34.0, 33.0)","(21.0, 32.0, 30.2)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.419354838709677)","(11.0, 11.5, 11.430769230769231)","(7.0, 8.4, 8.266666666666667)","(5.5, 7.6, 7.288888888888889)"
04-01-2023 12:00:30.330788,"(1.95, 2.46, 2.4472727272727273)","(18.0, 34.0, 32.78260869565217)","(21.0, 32.0, 30.363636363636363)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.462068965517242)","(11.0, 11.5, 11.425)","(7.0, 8.4, 8.266666666666667)","(5.5, 7.6, 7.3)"
04-01-2023 12:00:31.397070,"(1.95, 2.46, 2.4576470588235293)","(18.0, 34.0, 33.0)","(21.0, 32.0, 30.363636363636363)","(18.0, 23.0, 22.684210526315788)","(6.0, 7.6, 7.546666666666666)","(11.0, 11.5, 11.418181818181818)","(7.0, 8.4, 8.243137254901962)","(5.5, 7.6, 7.314285714285714)"
04-01-2023 12:00:32.446412,"(2.0, 2.46, 2.437297297297297)","(19.0, 34.0, 33.0)","(21.0, 32.0, 30.363636363636363)","(17.0, 23.0, 22.684210526315788)","(6.5, 7.6, 7.546666666666666)","(11.0, 11.5, 11.418181818181818)","(7.0, 8.4, 8.243137254901962)","(5.5, 7.6, 7.314285714285714)"
04-01-2023 12:00:33.483749,"(2.0, 2.42, 2.4166910688140555)","(19.0, 34.0, 32.4)","(21.0, 32.0, 30.2)","(17.0, 23.0, 21.142857142857142)","(6.5, 7.6, 7.5)","(11.0, 11.5, 11.452380952380953)","(7.0, 8.4, 8.233333333333334)","(5.5, 7.2, 7.1891891891891895)"
04-01-2023 12:00:34.562077,"(2.0, 2.46, 2.4594871794871795)","(19.0, 34.0, 33.0)","(21.0, 32.0, 30.363636363636363)","(17.0, 23.0, 21.142857142857142)","(6.5, 7.6, 7.545454545454545)","(11.0, 11.5, 11.402173913043478)","(7.0, 8.4, 8.186666666666667)","(5.5, 7.4, 7.4319999999999995)"
04-01-2023 12:00:35.570710,"(2.0, 2.48, 2.473344)","(19.0, 34.0, 33.2)","(21.0, 32.0, 30.363636363636363)","(17.0, 23.0, 21.142857142857142)","(6.5, 7.6, 7.547826086956522)","(11.0, 11.5, 11.402173913043478)","(7.0, 8.4, 8.21904761904762)","(5.5, 7.6, 7.354098360655738)"
04-01-2023 12:00:36.569349,"(2.0, 2.48, 2.4619354838709677)","(19.0, 34.0, 32.4)","(21.0, 32.0, 30.363636363636363)","(17.0, 23.0, 21.142857142857142)","(6.5, 7.6, 7.2)","(11.0, 11.5, 11.444444444444445)","(7.0, 8.4, 8.353846153846154)","(5.5, 7.6, 7.36923076923077)"
04-01-2023 12:00:37.637331,"(2.0, 2.5, 2.4657142857142857)","(19.0, 34.0, 33.0)","(21.0, 32.0, 30.2)","(17.0, 23.0, 21.22222222222222)","(6.5, 7.2, 6.878504672897196)","(11.0, 11.5, 11.444444444444445)","(7.0, 8.4, 8.372972972972972)","(5.5, 7.4, 7.248648648648649)"
04-01-2023 12:00:38.734569,"(2.0, 2.54, 2.525714285714286)","(19.0, 34.0, 32.4)","(21.0, 32.0, 30.0)","(17.0, 23.0, 22.11111111111111)","(6.5, 7.2, 6.875471698113207)","(11.0, 11.5, 11.392857142857142)","(7.0, 8.6, 8.32857142857143)","(5.5, 7.4, 7.157575757575758)"
04-01-2023 12:00:39.727971,"(2.0, 2.52, 2.5163636363636366)","(19.0, 34.0, 33.2)","(21.0, 32.0, 30.0)","(17.0, 23.0, 22.11111111111111)","(6.5, 7.2, 6.996491228070175)","(11.0, 11.5, 11.397727272727273)","(7.0, 8.6, 8.32857142857143)","(5.5, 7.4, 7.157575757575758)"
04-01-2023 12:00:40.707776,"(2.0, 2.54, 2.53943161634103)","(19.0, 34.0, 33.0)","(21.0, 32.0, 30.363636363636363)","(17.0, 23.0, 22.157894736842106)","(6.5, 7.0, 6.792982456140351)","(11.0, 11.5, 11.384615384615385)","(7.0, 8.6, 8.366666666666667)","(5.5, 7.4, 7.088888888888889)"
04-01-2023 12:00:41.714049,"(2.0, 2.56, 2.5458823529411765)","(19.0, 34.0, 32.4)","(21.0, 32.0, 31.11111111111111)","(17.0, 23.0, 22.77777777777778)","(6.0, 6.8, 6.6454545454545455)","(10.0, 12.0, 11.431818181818182)","(6.5, 8.6, 8.366666666666667)","(5.5, 7.4, 7.072727272727273)"
04-01-2023 12:00:42.710575,"(2.0, 2.56, 2.553846153846154)","(19.0, 34.0, 31.666666666666668)","(21.0, 32.0, 30.5)","(17.0, 24.0, 22.170731707317074)","(6.0, 7.0, 6.795121951219512)","(10.0, 11.5, 11.106060606060606)","(6.5, 8.6, 8.254545454545454)","(5.5, 7.4, 7.154285714285715)"
04-01-2023 12:00:43.709859,"(2.0, 2.58, 2.5453846153846156)","(19.0, 34.0, 31.666666666666668)","(21.0, 32.0, 30.5)","(17.0, 23.0, 22.0)","(6.0, 7.6, 7.538461538461538)","(10.0, 11.5, 11.106060606060606)","(6.5, 8.6, 8.304761904761905)","(5.5, 7.2, 6.993548387096774)"
04-01-2023 12:00:44.728253,"(2.05, 2.58, 2.5527272727272727)","(19.0, 32.0, 31.25)","(21.0, 32.0, 30.5)","(18.0, 23.0, 22.333333333333332)","(6.0, 7.6, 7.212121212121212)","(10.0, 11.5, 11.13888888888889)","(6.5, 8.4, 8.3)","(5.5, 7.2, 6.993548387096774)"
04-01-2023 12:00:45.714869,"(2.05, 2.58, 2.56)","(19.0, 32.0, 31.25)","(21.0, 32.0, 30.5)","(18.0, 23.0, 22.333333333333332)","(6.0, 7.6, 7.376119402985075)","(10.0, 11.5, 11.021739130434783)","(6.5, 8.6, 8.444444444444445)","(5.5, 7.2, 6.933333333333334)"
04-01-2023 12:00:46.689423,"(2.05, 2.58, 2.5245)","(19.0, 32.0, 31.25)","(21.0, 32.0, 30.5)","(18.0, 23.0, 22.142857142857142)","(6.0, 7.6, 7.187234042553191)","(10.0, 11.5, 10.472972972972974)","(6.5, 8.6, 8.363636363636363)","(5.5, 7.2, 6.846153846153846)"
04-01-2023 12:00:47.761321,"(2.05, 2.7, 2.6986596119929454)","(19.0, 32.0, 31.0)","(21.0, 32.0, 31.428571428571427)","(18.0, 22.0, 21.88888888888889)","(6.0, 7.2, 7.278260869565218)","(10.0, 10.5, 10.708333333333334)","(6.5, 8.4, 8.32)","(5.5, 7.0, 6.709090909090909)"
04-01-2023 12:00:48.795397,"(2.05, 2.74, 2.7381632653061225)","(19.0, 30.0, 29.666666666666668)","(21.0, 32.0, 28.923076923076923)","(18.0, 22.0, 21.285714285714285)","(6.0, 7.4, 7.263414634146342)","(10.0, 11.0, 10.65625)","(6.5, 8.4, 8.172413793103448)","(5.5, 6.8, 6.688888888888888)"
04-01-2023 12:00:49.828137,"(2.05, 2.74, 2.737829457364341)","(19.0, 32.0, 29.81818181818182)","(21.0, 32.0, 28.923076923076923)","(18.0, 23.0, 21.285714285714285)","(6.0, 7.4, 7.120930232558139)","(10.0, 11.0, 10.8)","(6.5, 8.4, 8.11111111111111)","(5.5, 6.8, 6.688888888888888)"
04-01-2023 12:00:50.936429,"(2.05, 2.74, 2.7398395721925137)","(19.0, 32.0, 29.81818181818182)","(21.0, 32.0, 28.727272727272727)","(18.0, 22.0, 20.75)","(6.0, 7.2, 7.105555555555556)","(10.0, 11.0, 11.375)","(6.5, 8.2, 8.093333333333332)","(5.5, 6.8, 6.76)"
04-01-2023 12:00:52.080510,"(2.05, 2.74, 2.738373493975904)","(19.0, 30.0, 29.81818181818182)","(21.0, 32.0, 28.727272727272727)","(18.0, 22.0, 20.75)","(6.0, 7.2, 7.115)","(10.0, 11.5, 11.153846153846153)","(6.5, 8.2, 7.980645161290322)","(5.5, 7.0, 6.684210526315789)"
04-01-2023 12:00:53.147581,"(2.05, 2.74, 2.736842105263158)","(19.0, 30.0, 29.88235294117647)","(21.0, 32.0, 28.866666666666667)","(18.0, 22.0, 20.363636363636363)","(6.0, 7.2, 7.096969696969697)","(10.0, 11.5, 11.13265306122449)","(6.5, 8.2, 7.928)","(5.5, 7.0, 6.654545454545454)"
04-01-2023 12:00:54.310069,"(2.05, 2.72, 2.718171428571429)","(19.0, 30.0, 30.37037037037037)","(21.0, 29.0, 28.37142857142857)","(18.0, 22.0, 20.46153846153846)","(6.0, 7.2, 7.1190476190476195)","(10.0, 11.5, 11.255555555555556)","(6.5, 8.2, 8.36)","(5.5, 7.0, 6.675)"
04-01-2023 12:00:55.540415,"(2.05, 2.7, 2.6990849673202617)","(19.0, 32.0, 29.764705882352942)","(21.0, 30.0, 27.142857142857142)","(18.0, 22.0, 19.75)","(6.0, 7.2, 6.872727272727273)","(10.0, 11.5, 11.244186046511627)","(6.5, 8.6, 8.399999999999999)","(5.5, 7.0, 6.6)"
04-01-2023 12:00:56.723720,"(2.05, 2.78, 2.7745578231292516)","(19.0, 30.0, 29.764705882352942)","(21.0, 30.0, 27.142857142857142)","(18.0, 21.0, 19.603448275862068)","(6.0, 7.2, 6.7727272727272725)","(10.0, 11.5, 10.91025641025641)","(6.5, 8.6, 8.155555555555555)","(5.5, 6.8, 6.290243902439025)"
04-01-2023 12:00:57.790074,"(2.05, 2.78, 2.779730941704036)","(19.0, 30.0, 29.655172413793103)","(21.0, 28.0, 27.8)","(18.0, 23.0, 22.785714285714285)","(6.0, 7.0, 6.713333333333333)","(10.0, 11.5, 10.847826086956522)","(6.5, 8.6, 8.08)","(5.5, 6.4, 6.219230769230769)"
04-01-2023 12:00:58.914113,"(2.05, 2.88, 2.8228571428571425)","(19.0, 32.0, 31.0)","(21.0, 28.0, 27.823529411764707)","(18.0, 22.0, 21.714285714285715)","(6.0, 6.8, 6.713333333333333)","(10.0, 11.0, 10.729166666666666)","(6.5, 8.4, 8.066666666666666)","(5.5, 6.4, 6.219230769230769)"
04-01-2023 12:01:00.062183,"(2.05, 2.86, 2.8428571428571425)","(19.0, 32.0, 31.11111111111111)","(21.0, 28.0, 27.4)","(18.0, 22.0, 21.81818181818182)","(6.0, 6.8, 6.697142857142857)","(10.0, 11.0, 10.729166666666666)","(6.5, 8.4, 8.05)","(5.5, 6.4, 6.220408163265306)"
04-01-2023 12:01:01.168124,"(2.1, 2.9, 2.8271641791044773)","(19.0, 32.0, 30.94736842105263)","(21.0, 28.0, 27.11764705882353)","(17.0, 22.0, 21.5)","(6.0, 6.8, 6.632)","(10.0, 11.0, 10.6)","(6.5, 8.4, 8.2)","(5.5, 6.4, 6.214545454545455)"
04-01-2023 12:01:02.293133,"(2.1, 2.88, 2.8238297872340423)","(19.0, 32.0, 30.81081081081081)","(21.0, 27.0, 26.875)","(17.0, 22.0, 20.666666666666668)","(6.0, 6.8, 6.6258064516129025)","(10.0, 11.0, 10.586538461538462)","(6.5, 8.4, 8.16)","(5.5, 6.4, 6.214545454545455)"
04-01-2023 12:01:03.614944,"(2.1, 2.88, 2.8291199999999996)","(19.0, 32.0, 30.0)","(21.0, 28.0, 27.36842105263158)","(17.0, 21.0, 20.75)","(6.0, 6.8, 6.657894736842105)","(10.0, 11.0, 10.5375)","(6.5, 8.4, 8.181818181818182)","(5.5, 6.4, 6.216)"
04-01-2023 12:01:04.866826,"(2.1, 2.86, 2.8476923076923075)","(19.0, 32.0, 27.666666666666668)","(21.0, 28.0, 26.833333333333332)","(17.0, 21.0, 20.857142857142858)","(6.0, 6.8, 6.667924528301887)","(10.0, 11.0, 10.53125)","(6.5, 8.4, 8.126315789473685)","(5.5, 6.4, 6.214545454545455)"
04-01-2023 12:01:06.015081,"(2.1, 2.86, 2.835384615384615)","(19.0, 28.0, 27.666666666666668)","(21.0, 27.0, 26.833333333333332)","(17.0, 21.0, 19.647058823529413)","(6.0, 6.8, 6.945454545454545)","(10.0, 11.0, 10.606299212598426)","(6.5, 8.4, 8.03076923076923)","(5.5, 6.4, 6.2138888888888895)"
04-01-2023 12:01:07.204747,"(2.1, 2.82, 2.819071729957806)","(19.0, 27.0, 26.18181818181818)","(21.0, 27.0, 27.0)","(17.0, 22.0, 20.27027027027027)","(6.0, 7.2, 7.126315789473685)","(10.0, 11.0, 10.557251908396946)","(6.5, 8.2, 8.023529411764706)","(5.5, 6.4, 6.097872340425532)"
04-01-2023 12:01:08.414952,"(2.1, 2.88, 2.854285714285714)","(19.0, 27.0, 25.142857142857142)","(21.0, 28.0, 27.142857142857142)","(17.0, 22.0, 20.31578947368421)","(6.0, 7.2, 7.126315789473685)","(10.0, 11.0, 10.584)","(6.5, 8.2, 8.023529411764706)","(5.5, 6.4, 6.097872340425532)"
04-01-2023 12:01:09.686150,"(2.15, 2.88, 2.852307692307692)","(19.0, 27.0, 25.142857142857142)","(21.0, 28.0, 26.097560975609756)","(17.0, 22.0, 20.31578947368421)","(6.0, 7.2, 7.069230769230769)","(9.0, 11.0, 10.557251908396946)","(6.5, 8.2, 8.017391304347827)","(5.5, 6.4, 6.093877551020408)"
04-01-2023 12:01:10.736154,"(2.15, 2.92, 2.888780487804878)","(19.0, 27.0, 25.304347826086957)","(21.0, 28.0, 26.097560975609756)","(17.0, 22.0, 20.31578947368421)","(6.0, 7.2, 7.080701754385965)","(9.0, 11.0, 10.553846153846154)","(6.5, 8.2, 8.017391304347827)","(5.5, 6.4, 6.099082568807339)"
04-01-2023 12:01:11.936189,"(2.15, 2.9, 2.888888888888889)","(19.0, 27.0, 25.304347826086957)","(21.0, 28.0, 26.054054054054053)","(17.0, 22.0, 20.31578947368421)","(6.0, 7.2, 7.080701754385965)","(9.0, 11.0, 10.283950617283951)","(6.5, 8.2, 8.017391304347827)","(5.5, 6.4, 6.099082568807339)"
04-01-2023 12:01:13.132101,"(2.15, 2.92, 2.873125)","(19.0, 27.0, 25.266666666666666)","(21.0, 28.0, 26.666666666666668)","(17.0, 22.0, 21.74025974025974)","(6.0, 7.2, 7.064)","(9.0, 11.0, 10.958333333333334)","(6.5, 8.2, 8.023529411764706)","(5.5, 6.4, 6.058823529411765)"
04-01-2023 12:01:14.313098,"(2.15, 2.84, 2.82225)","(19.0, 27.0, 25.545454545454547)","(21.0, 29.0, 26.46153846153846)","(17.0, 22.0, 21.802816901408452)","(6.0, 7.2, 7.1)","(9.0, 11.5, 10.833333333333334)","(6.5, 8.2, 8.019047619047619)","(5.5, 6.2, 5.9750000000000005)"
04-01-2023 12:01:15.422091,"(2.15, 2.82, 2.8155208333333333)","(19.0, 27.0, 25.545454545454547)","(21.0, 28.0, 26.46153846153846)","(17.0, 22.0, 21.802816901408452)","(6.0, 7.2, 7.066666666666666)","(9.0, 11.5, 10.848314606741573)","(6.5, 8.2, 8.033333333333333)","(5.5, 6.2, 5.98)"
04-01-2023 12:01:16.509141,"(2.15, 2.82, 2.8149402390438247)","(19.0, 27.0, 25.545454545454547)","(21.0, 28.0, 26.46153846153846)","(17.0, 22.0, 21.850746268656717)","(6.0, 7.2, 7.066666666666666)","(9.0, 11.5, 10.848314606741573)","(6.5, 8.2, 8.08)","(5.5, 6.2, 5.948)"
04-01-2023 12:01:17.666457,"(2.15, 2.82, 2.8145275590551178)","(19.0, 27.0, 25.22222222222222)","(21.0, 28.0, 26.181818181818183)","(17.0, 22.0, 21.850746268656717)","(6.0, 7.2, 6.934736842105263)","(9.0, 11.5, 10.661764705882353)","(6.5, 8.2, 7.733333333333333)","(5.5, 6.2, 5.908333333333333)"
04-01-2023 12:01:18.817489,"(2.15, 2.82, 2.8190747330960853)","(19.0, 26.0, 25.5)","(21.0, 28.0, 27.09090909090909)","(17.0, 22.0, 21.84375)","(6.0, 7.2, 6.962264150943396)","(9.0, 11.5, 11.0078125)","(6.5, 8.4, 8.03265306122449)","(5.5, 6.0, 5.907500000000001)"
04-01-2023 12:01:19.912399,"(2.15, 2.82, 2.818609625668449)","(19.0, 26.0, 25.25)","(21.0, 28.0, 27.09090909090909)","(17.0, 22.0, 21.84375)","(6.0, 7.2, 7.092307692307692)","(9.0, 11.5, 11.008474576271187)","(6.5, 8.4, 8.05)","(5.5, 6.0, 5.876666666666667)"
04-01-2023 12:01:20.954163,"(2.15, 2.82, 2.816307692307692)","(19.0, 26.0, 25.125)","(21.0, 28.0, 26.181818181818183)","(17.0, 22.0, 21.848484848484848)","(6.0, 7.4, 7.2465753424657535)","(9.0, 11.5, 10.976190476190476)","(6.5, 8.2, 8.05)","(5.5, 6.0, 5.915909090909091)"
04-01-2023 12:01:22.079587,"(2.15, 2.84, 2.81377990430622)","(19.0, 26.0, 25.636363636363637)","(21.0, 28.0, 26.666666666666668)","(17.0, 22.0, 21.848484848484848)","(6.0, 7.4, 7.105882352941177)","(9.0, 11.0, 10.976190476190476)","(6.5, 8.2, 8.05)","(5.5, 6.0, 5.876666666666667)"
04-01-2023 12:01:23.241412,"(2.15, 2.84, 2.81377990430622)","(19.0, 26.0, 25.636363636363637)","(21.0, 28.0, 27.615384615384617)","(17.0, 22.0, 21.848484848484848)","(6.0, 7.4, 7.105882352941177)","(9.0, 11.0, 10.87037037037037)","(6.5, 8.2, 7.8999999999999995)","(5.5, 6.0, 5.876666666666667)"
04-01-2023 12:01:24.378221,"(2.15, 2.84, 2.825654008438818)","(19.0, 26.0, 25.2)","(21.0, 29.0, 27.363636363636363)","(17.0, 22.0, 21.848484848484848)","(6.0, 7.4, 7.105882352941177)","(9.0, 11.0, 10.914634146341463)","(6.5, 8.2, 7.8999999999999995)","(5.5, 6.0, 5.880645161290323)"
04-01-2023 12:01:25.479904,"(2.15, 2.84, 2.827142857142857)","(18.0, 26.0, 25.2)","(21.0, 29.0, 27.363636363636363)","(17.0, 22.0, 21.84375)","(6.0, 7.4, 7.0875)","(9.0, 11.0, 10.766666666666667)","(6.5, 8.2, 7.942857142857142)","(5.5, 6.0, 6.158139534883721)"
04-01-2023 12:01:26.592882,"(2.15, 2.84, 2.8296703296703294)","(18.0, 28.0, 27.58974358974359)","(21.0, 29.0, 27.333333333333332)","(17.0, 22.0, 21.841269841269842)","(6.0, 7.4, 7.151351351351352)","(9.0, 11.0, 10.604166666666666)","(6.5, 8.2, 7.8999999999999995)","(5.5, 6.2, 6.1692307692307695)"
04-01-2023 12:01:27.705532,"(2.15, 2.84, 2.833818181818182)","(18.0, 27.0, 25.285714285714285)","(21.0, 29.0, 27.181818181818183)","(17.0, 22.0, 21.841269841269842)","(6.0, 7.2, 7.175)","(9.0, 11.0, 10.75)","(6.5, 8.2, 7.6292682926829265)","(5.5, 6.2, 6.184722222222223)"
04-01-2023 12:01:29.113144,"(2.15, 2.84, 2.821428571428571)","(18.0, 27.0, 25.285714285714285)","(21.0, 29.0, 27.2)","(17.0, 22.0, 21.841269841269842)","(6.0, 7.2, 7.062068965517241)","(9.0, 11.0, 10.807692307692308)","(6.5, 7.8, 7.644444444444444)","(5.5, 6.2, 6.185135135135135)"
