,Greek Flame,Greek Temptation,Typhoon Nellie,Sketchy Russ,Winlock Augustus,Be Good Beach,Stinger Casey,Winlock Too Much
05-01-2023 15:42:26.433476,"(8.5, 12.5, 12.11111111111111)","(8.0, 12.0, 11.944444444444445)","(10.0, 13.0, 12.810344827586206)","(5.5, 7.8, 7.48421052631579)","(61.0, 160.0, 115.0)","(3.6, 4.2, 4.24)","(2.9, 3.5, 3.445)","(9.0, 12.5, 11.566666666666666)"
05-01-2023 15:42:27.440600,"(8.5, 12.5, 12.11111111111111)","(8.0, 12.0, 11.863636363636363)","(10.0, 13.0, 12.810344827586206)","(5.5, 7.8, 7.527272727272727)","(61.0, 160.0, 115.0)","(3.6, 4.3, 4.202439024390244)","(2.9, 3.5, 3.4321428571428574)","(9.0, 12.5, 12.736842105263158)"
05-01-2023 15:42:28.501062,"(8.5, 12.5, 12.1)","(8.0, 12.0, 11.95)","(10.0, 13.0, 12.828125)","(5.5, 7.8, 7.527272727272727)","(61.0, 160.0, 115.0)","(3.6, 4.3, 4.16875)","(2.9, 3.45, 3.4272727272727272)","(9.0, 13.0, 11.971428571428572)"
05-01-2023 15:42:29.566465,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.833333333333334)","(10.0, 13.0, 12.816666666666666)","(5.5, 7.8, 7.527272727272727)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.2, 4.194999999999999)","(2.9, 3.45, 3.4178571428571427)","(9.0, 13.0, 11.971428571428572)"
05-01-2023 15:42:30.669917,"(9.0, 12.5, 12.14102564102564)","(8.5, 12.0, 11.852941176470589)","(10.0, 13.0, 12.816666666666666)","(5.5, 7.8, 7.527272727272727)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.194999999999999)","(2.9, 3.45, 3.4208333333333334)","(9.0, 13.0, 12.416666666666666)"
05-01-2023 15:42:31.766394,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.694444444444445)","(10.0, 13.0, 12.816666666666666)","(5.5, 7.8, 7.6)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.194999999999999)","(2.9, 3.45, 3.4208333333333334)","(9.0, 12.5, 12.416666666666666)"
05-01-2023 15:42:32.896615,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.770833333333334)","(10.0, 13.0, 12.833333333333334)","(5.5, 7.8, 7.615384615384615)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.204)","(2.9, 3.45, 3.414705882352941)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:33.957230,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.810344827586206)","(10.0, 13.0, 12.833333333333334)","(5.5, 7.8, 7.615384615384615)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.204)","(2.9, 3.45, 3.4541666666666666)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:35.027868,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.770833333333334)","(10.0, 13.0, 12.833333333333334)","(5.5, 7.8, 7.495238095238095)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.204)","(2.9, 3.5, 3.446428571428571)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:36.022915,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.76086956521739)","(10.0, 13.0, 12.847222222222221)","(5.5, 7.8, 7.495238095238095)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.177272727272728)","(2.9, 3.5, 3.465625)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:36.991802,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.76086956521739)","(10.0, 13.0, 12.847222222222221)","(5.5, 7.6, 7.458823529411765)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.2, 4.177272727272728)","(2.9, 3.5, 3.465625)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:38.008184,"(9.0, 12.5, 12.1)","(8.5, 12.0, 11.676470588235293)","(10.0, 13.0, 12.847222222222221)","(5.5, 7.6, 7.391304347826087)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.204)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:39.103414,"(9.0, 12.5, 12.14102564102564)","(8.5, 11.5, 11.366666666666667)","(10.0, 13.0, 12.833333333333334)","(5.5, 7.6, 7.333333333333333)","(61.0, 160.0, 113.33333333333333)","(3.5, 4.3, 4.204)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:40.161108,"(9.0, 12.5, 12.14102564102564)","(9.0, 11.5, 11.275)","(10.0, 13.0, 12.833333333333334)","(6.0, 7.6, 7.333333333333333)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.3, 4.204)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:41.303441,"(9.0, 12.5, 12.1)","(9.0, 11.5, 11.4)","(10.0, 13.0, 12.833333333333334)","(6.0, 7.6, 7.333333333333333)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.3, 4.2106382978723405)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:42.428218,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.551724137931034)","(10.0, 13.0, 12.833333333333334)","(6.0, 7.6, 7.333333333333333)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.3, 4.2106382978723405)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:43.571481,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.551724137931034)","(10.0, 13.0, 12.828125)","(6.0, 7.6, 7.333333333333333)","(61.0, 160.0, 122.66666666666667)","(3.6, 4.2, 4.1722222222222225)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:44.770510,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.5)","(10.0, 13.0, 12.828125)","(6.0, 7.6, 7.339130434782609)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.2, 4.174509803921568)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:45.968847,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.5)","(10.0, 13.0, 12.828125)","(6.0, 7.6, 7.369230769230769)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.3, 4.163414634146341)","(2.9, 3.55, 3.5272727272727273)","(9.0, 12.5, 12.38888888888889)"
05-01-2023 15:42:47.161861,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.407407407407407)","(10.0, 13.0, 12.838235294117647)","(6.0, 7.6, 7.369230769230769)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.3, 4.168421052631579)","(2.9, 3.55, 3.523076923076923)","(9.0, 12.5, 11.722222222222221)"
05-01-2023 15:42:48.316854,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.407407407407407)","(10.0, 13.0, 12.838235294117647)","(6.0, 7.6, 7.369230769230769)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.2, 4.168421052631579)","(2.9, 3.6, 3.525)","(9.0, 12.5, 11.722222222222221)"
05-01-2023 15:42:49.453490,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.407407407407407)","(10.0, 13.0, 12.728260869565217)","(6.0, 7.6, 7.3517241379310345)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.2, 4.175)","(2.9, 3.6, 3.525)","(9.0, 12.5, 11.714285714285714)"
05-01-2023 15:42:50.540588,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.666666666666666)","(10.0, 13.0, 12.705882352941176)","(6.0, 7.6, 7.3517241379310345)","(61.0, 160.0, 115.0)","(3.6, 4.2, 4.175)","(2.9, 3.6, 3.533333333333333)","(9.0, 12.0, 11.7)"
05-01-2023 15:42:51.614249,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.710526315789474)","(10.0, 13.0, 12.6875)","(6.0, 7.6, 7.3517241379310345)","(61.0, 160.0, 115.0)","(3.6, 4.2, 4.175)","(2.9, 3.6, 3.5391304347826087)","(9.0, 12.0, 11.61111111111111)"
05-01-2023 15:42:52.663608,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.710526315789474)","(10.0, 13.0, 12.6875)","(6.0, 7.6, 7.3517241379310345)","(61.0, 160.0, 115.0)","(3.6, 4.2, 4.175)","(2.9, 3.6, 3.5)","(9.0, 12.0, 11.818181818181818)"
05-01-2023 15:42:53.685948,"(9.0, 12.5, 12.1)","(9.0, 12.0, 11.738095238095237)","(10.0, 13.0, 12.6875)","(6.0, 7.6, 7.3517241379310345)","(61.0, 160.0, 115.0)","(3.6, 4.2, 4.203448275862069)","(2.9, 3.5, 3.4951612903225806)","(9.0, 12.0, 11.826086956521738)"
05-01-2023 15:42:54.730698,"(9.0, 12.5, 12.227272727272727)","(9.0, 12.0, 11.738095238095237)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.369230769230769)","(61.0, 160.0, 115.0)","(3.6, 4.3, 4.184745762711864)","(2.9, 3.5, 3.4924242424242427)","(9.0, 12.0, 11.76923076923077)"
05-01-2023 15:42:55.748060,"(9.0, 12.5, 12.038461538461538)","(9.0, 12.0, 11.694444444444445)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.3517241379310345)","(61.0, 160.0, 124.0)","(3.6, 4.3, 4.184745762711864)","(2.9, 3.5, 3.4924242424242427)","(9.0, 12.0, 11.76923076923077)"
05-01-2023 15:42:56.808175,"(9.0, 12.5, 12.038461538461538)","(9.0, 12.0, 11.694444444444445)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.3517241379310345)","(61.0, 160.0, 124.0)","(3.6, 4.3, 4.184745762711864)","(2.9, 3.5, 3.49)","(9.0, 12.0, 11.88888888888889)"
05-01-2023 15:42:57.881440,"(9.0, 12.5, 12.038461538461538)","(9.0, 12.0, 11.770833333333334)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.310344827586207)","(61.0, 160.0, 122.66666666666667)","(3.6, 4.2, 4.022900763358779)","(2.9, 3.55, 3.5263888888888886)","(9.0, 13.0, 12.994152046783626)"
05-01-2023 15:42:58.974893,"(9.0, 12.5, 12.029411764705882)","(9.0, 12.0, 11.732142857142858)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.323076923076923)","(61.0, 160.0, 122.66666666666667)","(3.6, 4.1, 4.012931034482759)","(2.9, 3.55, 3.5205128205128204)","(9.0, 13.0, 13.233333333333333)"
05-01-2023 15:43:00.119264,"(9.0, 12.5, 12.038461538461538)","(9.0, 12.5, 12.371794871794872)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.339130434782609)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.1, 3.9470588235294115)","(2.9, 3.55, 3.5205128205128204)","(9.0, 13.5, 13.204545454545455)"
05-01-2023 15:43:01.220779,"(9.0, 12.5, 12.038461538461538)","(9.0, 12.5, 12.372093023255815)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.339130434782609)","(61.0, 160.0, 113.33333333333333)","(3.6, 4.0, 3.9314285714285715)","(2.9, 3.55, 3.517857142857143)","(9.0, 13.5, 13.25)"
05-01-2023 15:43:02.308831,"(9.0, 12.5, 12.038461538461538)","(9.0, 12.5, 12.372093023255815)","(10.0, 13.0, 12.691489361702128)","(6.0, 7.6, 7.329411764705882)","(61.0, 160.0, 112.63157894736842)","(3.6, 4.0, 3.93)","(2.9, 3.55, 3.5166666666666666)","(9.0, 13.5, 13.307692307692308)"
05-01-2023 15:43:03.355525,"(9.0, 12.5, 12.023809523809524)","(9.0, 12.5, 12.225)","(10.0, 13.0, 12.721153846153847)","(6.0, 7.6, 7.375609756097561)","(61.0, 160.0, 112.63157894736842)","(3.6, 3.95, 3.932926829268293)","(2.9, 3.55, 3.518)","(9.0, 13.5, 13.195652173913043)"
05-01-2023 15:43:04.395972,"(9.0, 12.5, 12.022727272727273)","(9.0, 12.5, 12.227272727272727)","(10.0, 13.0, 12.71)","(6.0, 7.6, 7.371428571428571)","(61.0, 160.0, 113.57142857142857)","(3.6, 3.95, 3.927906976744186)","(2.9, 3.55, 3.51)","(9.0, 13.5, 13.208333333333334)"
05-01-2023 15:43:05.368100,"(9.0, 12.5, 12.022727272727273)","(9.0, 12.5, 12.3125)","(10.0, 13.0, 12.71)","(6.0, 7.6, 7.371428571428571)","(61.0, 160.0, 113.57142857142857)","(3.6, 4.0, 3.9285714285714284)","(2.9, 3.55, 3.5308823529411764)","(9.0, 13.5, 13.115384615384615)"
05-01-2023 15:43:06.357532,"(9.0, 12.5, 11.833333333333334)","(9.0, 12.5, 12.264705882352942)","(10.0, 13.0, 12.705882352941176)","(6.0, 7.6, 7.365853658536586)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.9473684210526314)","(2.9, 3.55, 3.531578947368421)","(9.0, 13.5, 13.314814814814815)"
05-01-2023 15:43:07.412314,"(9.0, 12.0, 11.839285714285714)","(9.0, 12.5, 12.264705882352942)","(10.0, 13.0, 12.705882352941176)","(6.0, 7.6, 7.378947368421053)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.944262295081967)","(2.9, 3.55, 3.531578947368421)","(9.0, 13.5, 13.265625)"
05-01-2023 15:43:08.486725,"(9.0, 12.0, 11.839285714285714)","(9.0, 12.5, 12.277777777777779)","(10.0, 13.0, 12.705882352941176)","(6.0, 7.6, 7.374358974358974)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.9627906976744187)","(2.9, 3.55, 3.531578947368421)","(9.0, 13.5, 13.211538461538462)"
05-01-2023 15:43:09.604726,"(9.0, 12.0, 11.839285714285714)","(9.0, 12.5, 12.277777777777779)","(10.0, 13.0, 12.705882352941176)","(6.0, 7.6, 7.39047619047619)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.963636363636364)","(2.9, 3.55, 3.468)","(9.0, 13.5, 13.291666666666666)"
05-01-2023 15:43:10.733253,"(9.0, 12.0, 11.839285714285714)","(9.0, 12.5, 12.192307692307692)","(10.0, 13.0, 12.6875)","(6.0, 7.6, 7.39047619047619)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.9567567567567568)","(2.9, 3.5, 3.470909090909091)","(9.0, 13.5, 13.291666666666666)"
05-01-2023 15:43:11.772058,"(9.0, 12.0, 11.867647058823529)","(9.0, 12.5, 12.264705882352942)","(10.0, 13.0, 12.683673469387756)","(6.0, 7.6, 7.4)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.9567567567567568)","(2.9, 3.5, 3.470909090909091)","(9.0, 13.5, 13.98502994011976)"
05-01-2023 15:43:12.842263,"(9.0, 12.0, 11.930232558139535)","(9.0, 12.0, 11.940677966101696)","(10.0, 13.0, 12.765151515151516)","(6.0, 7.6, 7.40952380952381)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.9753846153846153)","(2.9, 3.5, 3.470909090909091)","(9.0, 14.0, 13.98502994011976)"
05-01-2023 15:43:13.950350,"(9.0, 12.0, 11.938775510204081)","(9.0, 12.0, 11.940677966101696)","(10.0, 13.0, 12.765151515151516)","(6.0, 7.6, 7.40952380952381)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.9714285714285715)","(2.9, 3.5, 3.470909090909091)","(9.0, 14.0, 13.99090909090909)"
05-01-2023 15:43:15.008560,"(9.0, 12.0, 11.913461538461538)","(9.0, 12.0, 11.936363636363636)","(10.0, 13.0, 12.765151515151516)","(6.0, 7.6, 7.40952380952381)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.9714285714285715)","(2.9, 3.5, 3.470909090909091)","(9.0, 14.0, 13.99090909090909)"
05-01-2023 15:43:16.072261,"(9.0, 12.0, 11.87719298245614)","(9.0, 12.0, 11.936363636363636)","(10.0, 13.0, 12.765151515151516)","(6.0, 7.6, 7.40952380952381)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.975)","(2.9, 3.5, 3.470909090909091)","(9.0, 14.0, 13.927966101694915)"
05-01-2023 15:43:17.167748,"(9.0, 12.0, 11.913461538461538)","(9.0, 12.5, 12.11111111111111)","(10.0, 13.0, 12.765151515151516)","(6.0, 7.6, 7.391304347826087)","(61.0, 160.0, 112.94117647058823)","(3.6, 4.0, 3.97741935483871)","(2.9, 3.5, 3.4776315789473684)","(10.0, 14.0, 13.920833333333333)"
05-01-2023 15:43:18.262525,"(9.0, 12.0, 11.913461538461538)","(9.0, 12.5, 12.080246913580247)","(10.0, 13.0, 12.732758620689655)","(6.0, 7.6, 7.391304347826087)","(61.0, 160.0, 122.3529411764706)","(3.6, 4.0, 3.97741935483871)","(2.9, 3.5, 3.4776315789473684)","(10.0, 14.0, 13.920833333333333)"
05-01-2023 15:43:19.286121,"(9.0, 12.0, 11.883928571428571)","(9.0, 12.5, 12.080246913580247)","(10.0, 13.0, 12.732758620689655)","(6.0, 7.6, 7.391304347826087)","(71.0, 160.0, 122.3529411764706)","(3.3, 4.0, 3.9941176470588236)","(2.9, 3.5, 3.4776315789473684)","(10.0, 14.0, 13.92436974789916)"
05-01-2023 15:43:20.354813,"(9.0, 12.0, 11.875)","(9.0, 12.5, 12.064102564102564)","(10.0, 13.0, 12.732758620689655)","(6.0, 7.6, 7.4)","(71.0, 160.0, 122.85714285714286)","(3.3, 4.1, 3.993269230769231)","(2.9, 3.5, 3.469911504424779)","(10.0, 14.0, 13.92436974789916)"
05-01-2023 15:43:21.402911,"(9.0, 12.0, 11.885964912280702)","(9.0, 12.5, 12.064102564102564)","(10.0, 13.0, 12.732758620689655)","(6.0, 7.6, 7.4)","(71.0, 160.0, 122.85714285714286)","(3.3, 4.1, 3.993269230769231)","(2.9, 3.5, 3.469911504424779)","(10.0, 14.0, 13.92436974789916)"
05-01-2023 15:43:22.530495,"(9.0, 12.0, 11.911214953271028)","(9.0, 12.5, 12.064102564102564)","(10.0, 13.0, 12.772058823529411)","(6.0, 7.6, 7.266666666666667)","(71.0, 160.0, 122.85714285714286)","(3.3, 4.1, 4.0075)","(2.9, 3.5, 3.4693693693693697)","(10.0, 14.0, 13.917355371900827)"
05-01-2023 15:43:23.689748,"(9.0, 12.5, 11.896396396396396)","(9.0, 12.5, 12.156716417910447)","(10.0, 13.0, 12.772058823529411)","(6.0, 7.4, 7.323076923076924)","(71.0, 160.0, 122.85714285714286)","(3.3, 4.1, 4.0075)","(2.9, 3.5, 3.468518518518519)","(10.0, 14.0, 13.92436974789916)"
05-01-2023 15:43:24.851209,"(9.0, 12.5, 11.896396396396396)","(9.0, 12.5, 12.21951219512195)","(10.0, 13.0, 12.772058823529411)","(6.0, 7.4, 7.303225806451613)","(71.0, 160.0, 122.85714285714286)","(3.3, 4.1, 4.002631578947368)","(2.9, 3.5, 3.4692307692307693)","(10.0, 14.0, 13.92436974789916)"
05-01-2023 15:43:25.983532,"(9.0, 12.5, 11.896396396396396)","(9.0, 12.5, 12.21951219512195)","(10.0, 13.0, 12.776119402985074)","(6.0, 7.4, 7.311764705882354)","(71.0, 160.0, 122.85714285714286)","(3.3, 4.1, 4.013953488372093)","(2.9, 3.5, 3.469607843137255)","(10.0, 14.0, 13.917355371900827)"
05-01-2023 15:43:27.087472,"(9.0, 12.5, 11.896396396396396)","(9.0, 12.5, 12.226190476190476)","(10.0, 13.0, 12.776119402985074)","(6.0, 7.4, 7.311764705882354)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.034020618556701)","(2.9, 3.5, 3.466304347826087)","(10.0, 14.0, 13.922764227642276)"
05-01-2023 15:43:28.240271,"(9.0, 12.5, 11.896396396396396)","(9.0, 12.5, 12.226190476190476)","(10.0, 13.0, 12.776119402985074)","(6.0, 7.4, 7.311764705882354)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.034020618556701)","(2.9, 3.5, 3.4356435643564356)","(10.0, 14.0, 13.956)"
05-01-2023 15:43:29.362609,"(9.0, 12.5, 11.896396396396396)","(9.0, 12.5, 12.21951219512195)","(10.0, 13.0, 12.776119402985074)","(6.0, 7.4, 7.311764705882354)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.0181818181818185)","(2.9, 3.5, 3.4330188679245284)","(10.0, 14.0, 13.978991596638656)"
05-01-2023 15:43:30.492929,"(9.0, 12.0, 11.850746268656717)","(9.0, 12.5, 12.21951219512195)","(10.0, 13.0, 12.776119402985074)","(6.0, 7.4, 7.311764705882354)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.024705882352941)","(2.9, 3.5, 3.4439252336448596)","(10.0, 14.0, 13.94186046511628)"
05-01-2023 15:43:31.596531,"(9.0, 12.0, 11.569444444444445)","(9.0, 12.5, 12.226190476190476)","(10.0, 13.0, 12.776119402985074)","(6.0, 7.4, 7.311764705882354)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.02258064516129)","(2.9, 3.5, 3.4439252336448596)","(10.0, 14.0, 13.94186046511628)"
05-01-2023 15:43:32.699292,"(9.0, 12.0, 11.6)","(9.0, 12.5, 12.226190476190476)","(10.0, 13.0, 12.776119402985074)","(6.0, 7.4, 7.28)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.008860759493671)","(2.9, 3.5, 3.442105263157895)","(10.0, 14.0, 13.944)"
05-01-2023 15:43:33.765667,"(9.0, 12.0, 11.555555555555555)","(9.0, 12.5, 12.21951219512195)","(10.0, 13.0, 12.827380952380953)","(6.0, 7.6, 7.48)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.001369863013698)","(2.9, 3.45, 3.441891891891892)","(10.0, 14.0, 13.9453125)"
05-01-2023 15:43:34.827986,"(9.0, 12.0, 11.555555555555555)","(9.0, 12.5, 12.129032258064516)","(10.0, 13.0, 12.827380952380953)","(6.0, 7.6, 7.493023255813953)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.014285714285714)","(2.9, 3.45, 3.4172727272727275)","(10.0, 14.0, 13.94140625)"
05-01-2023 15:43:35.845254,"(9.0, 12.0, 11.6)","(9.0, 12.5, 12.129032258064516)","(10.0, 13.0, 12.827380952380953)","(6.0, 7.6, 7.4974358974358974)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.01304347826087)","(2.9, 3.45, 3.419724770642202)","(10.0, 14.0, 13.928030303030303)"
05-01-2023 15:43:36.888089,"(9.0, 12.0, 11.548076923076923)","(9.0, 12.5, 12.275862068965518)","(10.0, 13.0, 12.827380952380953)","(6.0, 7.6, 7.4974358974358974)","(71.0, 150.0, 130.0)","(3.3, 4.1, 4.0237113402061855)","(2.9, 3.45, 3.421304347826087)","(10.0, 14.0, 13.94488188976378)"
05-01-2023 15:43:37.918460,"(9.0, 12.0, 11.548076923076923)","(9.0, 13.0, 12.48235294117647)","(10.0, 13.0, 12.827380952380953)","(6.0, 7.6, 7.4974358974358974)","(71.0, 150.0, 130.0)","(3.3, 4.1, 3.9855670103092784)","(2.9, 3.45, 3.4176470588235297)","(10.0, 14.0, 13.931297709923664)"
05-01-2023 15:43:38.917754,"(9.0, 12.0, 11.548076923076923)","(9.0, 13.0, 12.48235294117647)","(10.0, 13.0, 12.814102564102564)","(6.0, 7.6, 7.556363636363637)","(71.0, 150.0, 130.0)","(3.3, 4.1, 3.9855670103092784)","(2.9, 3.45, 3.4176470588235297)","(10.0, 14.0, 13.931297709923664)"
05-01-2023 15:43:39.933986,"(9.0, 12.0, 11.548076923076923)","(9.0, 13.0, 12.465909090909092)","(10.0, 13.0, 12.814102564102564)","(6.0, 7.8, 7.64)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 3.9911764705882353)","(2.9, 3.45, 3.415094339622642)","(10.0, 14.0, 13.928030303030303)"
05-01-2023 15:43:40.991506,"(9.0, 12.0, 11.548076923076923)","(9.0, 13.0, 12.465909090909092)","(10.0, 13.0, 12.814102564102564)","(6.0, 7.8, 7.64)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 3.9911764705882353)","(2.9, 3.45, 3.415094339622642)","(10.0, 14.0, 13.928030303030303)"
05-01-2023 15:43:42.009889,"(9.0, 12.0, 11.548076923076923)","(9.0, 13.0, 12.465909090909092)","(10.0, 13.0, 12.814102564102564)","(6.0, 7.8, 7.64)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.0)","(2.9, 3.45, 3.4183760683760687)","(10.0, 14.0, 13.053571428571429)"
05-01-2023 15:43:43.036007,"(9.0, 12.0, 11.598039215686274)","(9.0, 13.0, 12.440860215053764)","(10.0, 13.0, 12.814102564102564)","(6.0, 7.8, 7.64)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.0)","(2.9, 3.45, 3.4183760683760687)","(10.0, 13.5, 13.053571428571429)"
05-01-2023 15:43:44.077265,"(9.0, 12.0, 11.642857142857142)","(9.0, 13.0, 12.470588235294118)","(10.0, 13.0, 12.781818181818181)","(6.0, 7.8, 7.690322580645161)","(71.0, 150.0, 113.57142857142857)","(3.3, 4.1, 4.033870967741936)","(2.9, 3.4, 3.3680000000000003)","(10.0, 13.5, 13.065217391304348)"
05-01-2023 15:43:45.084418,"(9.0, 12.0, 11.642857142857142)","(9.0, 13.0, 12.470588235294118)","(10.0, 13.0, 12.767241379310345)","(6.0, 7.8, 7.690322580645161)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.015492957746479)","(2.9, 3.4, 3.3491525423728814)","(10.0, 13.5, 13.134146341463415)"
05-01-2023 15:43:46.098305,"(9.0, 12.0, 11.642857142857142)","(9.0, 13.0, 12.537313432835822)","(10.0, 13.0, 12.767241379310345)","(6.0, 7.8, 7.711764705882353)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.011428571428572)","(2.9, 3.4, 3.355223880597015)","(10.0, 13.5, 13.074468085106384)"
05-01-2023 15:43:47.136791,"(9.0, 12.0, 11.642857142857142)","(9.0, 13.0, 12.523076923076923)","(10.0, 13.0, 12.767241379310345)","(6.0, 7.8, 7.711764705882353)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.011428571428572)","(2.9, 3.4, 3.355223880597015)","(10.0, 13.5, 13.158536585365853)"
05-01-2023 15:43:48.199586,"(9.0, 12.0, 11.635416666666666)","(9.0, 13.0, 12.523076923076923)","(10.0, 13.0, 12.767241379310345)","(6.0, 8.0, 7.859459459459459)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 4.011428571428572)","(2.9, 3.4, 3.3562499999999997)","(10.0, 13.5, 13.071428571428571)"
05-01-2023 15:43:49.298856,"(9.0, 12.0, 11.593023255813954)","(9.0, 13.0, 12.530303030303031)","(10.0, 13.5, 13.34)","(6.0, 8.0, 7.835714285714285)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.1, 3.9916666666666667)","(2.9, 3.4, 3.357547169811321)","(10.0, 13.5, 13.042857142857143)"
05-01-2023 15:43:50.394415,"(9.0, 12.0, 11.65)","(9.0, 13.0, 12.530303030303031)","(10.0, 13.5, 13.303571428571429)","(6.0, 8.0, 7.835714285714285)","(71.0, 160.0, 113.57142857142857)","(3.3, 4.0, 3.931506849315068)","(2.9, 3.4, 3.3558823529411765)","(10.0, 13.5, 13.078947368421053)"
05-01-2023 15:43:51.505184,"(9.0, 12.0, 11.65625)","(9.0, 13.0, 12.55072463768116)","(10.0, 13.5, 13.303571428571429)","(6.0, 8.0, 7.869387755102041)","(71.0, 150.0, 130.0)","(3.3, 4.1, 3.931506849315068)","(2.9, 3.4, 3.3558823529411765)","(10.0, 13.5, 13.078947368421053)"
