,Gray Royality,Blanquita Nieve,Rose Knows,Out Ona Limb,Mind Your Own,Chargina,Perfect Limit
14-12-2022 12:10:31.410749,"(11.0, 18.0, 16.5)","(11.0, 14.0, 13.333333333333334)","(3.4, 5.2, 4.611538461538461)","(41.0, 870.0, 613.3333333333334)","(2.7, 2.78, 2.686896551724138)","(4.2, 5.0, 4.785714285714286)","(10.0, 13.5, 13.375)"
14-12-2022 12:10:32.538689,"(11.0, 18.0, 16.5)","(11.0, 14.5, 13.666666666666666)","(3.4, 5.2, 4.532142857142857)","(41.0, 870.0, 613.3333333333334)","(2.7, 2.78, 2.7246153846153844)","(4.2, 5.0, 4.6)","(10.0, 14.0, 13.454545454545455)"
14-12-2022 12:10:33.580986,"(11.0, 18.0, 16.5)","(11.0, 14.5, 13.666666666666666)","(3.4, 5.2, 4.555172413793104)","(41.0, 870.0, 613.3333333333334)","(2.7, 2.78, 2.7246153846153844)","(4.2, 5.0, 4.633333333333334)","(10.0, 14.0, 13.454545454545455)"
14-12-2022 12:10:34.658100,"(11.0, 18.0, 17.8953488372093)","(11.0, 13.5, 13.0)","(3.4, 5.1, 4.46)","(41.0, 870.0, 773.75)","(2.7, 2.78, 2.7246153846153844)","(4.2, 4.9, 4.8076923076923075)","(10.0, 14.0, 13.454545454545455)"
14-12-2022 12:10:35.782886,"(11.0, 18.0, 17.0)","(11.0, 13.5, 13.0)","(3.4, 5.1, 4.46)","(41.0, 870.0, 773.75)","(2.7, 2.78, 2.7399999999999998)","(4.2, 4.9, 4.800000000000001)","(10.0, 14.0, 13.454545454545455)"
14-12-2022 12:10:36.879605,"(11.0, 18.0, 17.0)","(11.0, 13.5, 13.0)","(3.4, 5.1, 4.408108108108108)","(41.0, 870.0, 773.75)","(2.7, 2.8, 2.7399999999999998)","(4.2, 4.9, 4.800000000000001)","(10.0, 14.0, 13.454545454545455)"
14-12-2022 12:10:38.121655,"(11.0, 18.0, 17.0)","(11.0, 13.5, 13.0)","(3.4, 5.1, 4.8)","(41.0, 870.0, 773.75)","(2.7, 2.8, 2.6854545454545455)","(4.2, 4.9, 4.800000000000001)","(10.0, 14.0, 13.454545454545455)"
14-12-2022 12:10:39.301018,"(11.0, 18.0, 17.0)","(11.0, 13.5, 13.0)","(3.5, 5.0, 4.8)","(41.0, 870.0, 773.75)","(2.6, 2.8, 2.7515384615384613)","(4.2, 4.9, 4.800000000000001)","(10.0, 14.0, 13.454545454545455)"
14-12-2022 12:10:40.303671,"(11.0, 18.0, 17.0)","(11.0, 13.5, 12.6)","(3.5, 5.0, 4.8)","(41.0, 870.0, 773.75)","(2.6, 2.8, 2.756551724137931)","(4.2, 4.9, 4.800000000000001)","(10.0, 14.0, 13.55)"
14-12-2022 12:10:41.444948,"(11.0, 18.0, 15.2)","(11.0, 13.5, 12.777777777777779)","(3.5, 5.0, 4.65)","(41.0, 870.0, 784.4444444444445)","(2.6, 2.8, 2.7957792207792207)","(4.2, 4.9, 4.68)","(10.0, 14.0, 13.75)"
14-12-2022 12:10:42.596828,"(13.0, 18.5, 15.35)","(11.0, 13.0, 12.666666666666666)","(3.7, 4.9, 4.65)","(41.0, 870.0, 784.4444444444445)","(2.5, 2.8, 2.666666666666667)","(4.4, 5.0, 4.68)","(10.0, 14.5, 13.75)"
14-12-2022 12:10:43.879856,"(13.0, 18.5, 17.5)","(11.0, 13.0, 12.666666666666666)","(3.7, 4.9, 4.65)","(41.0, 870.0, 677.5)","(2.5, 2.8, 2.666666666666667)","(4.4, 5.0, 4.68)","(10.0, 14.5, 13.75)"
14-12-2022 12:10:45.055492,"(13.0, 18.5, 17.5)","(11.0, 13.0, 12.666666666666666)","(3.7, 4.9, 4.65)","(41.0, 870.0, 677.5)","(2.5, 2.8, 2.7333333333333334)","(4.4, 5.0, 4.8315789473684205)","(10.0, 14.5, 14.2)"
14-12-2022 12:10:46.322938,"(13.0, 18.5, 16.5)","(11.0, 13.5, 13.166666666666666)","(3.7, 4.9, 4.824)","(41.0, 870.0, 620.0)","(2.5, 2.76, 2.7279999999999998)","(4.4, 5.0, 4.8315789473684205)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:47.494777,"(13.0, 18.5, 16.5)","(11.0, 13.0, 12.666666666666666)","(3.7, 5.0, 4.824)","(41.0, 870.0, 620.0)","(2.5, 2.76, 2.7279999999999998)","(4.4, 5.0, 4.8315789473684205)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:48.649752,"(13.0, 18.5, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.7, 5.0, 4.824)","(41.0, 870.0, 620.0)","(2.5, 2.76, 2.7133333333333334)","(4.4, 5.0, 4.8315789473684205)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:49.887780,"(13.0, 18.5, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.7, 5.0, 4.574193548387097)","(41.0, 870.0, 620.0)","(2.5, 2.76, 2.7133333333333334)","(4.4, 5.0, 4.8315789473684205)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:51.077557,"(13.0, 18.5, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.7, 5.0, 4.574193548387097)","(41.0, 870.0, 620.0)","(2.5, 2.76, 2.7133333333333334)","(4.4, 5.0, 4.8315789473684205)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:52.212494,"(13.0, 18.5, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.7, 4.8, 4.65)","(41.0, 870.0, 620.0)","(2.5, 2.76, 2.748333333333333)","(4.4, 4.7, 4.605405405405405)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:53.245578,"(13.0, 18.5, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.7, 4.8, 4.65)","(41.0, 870.0, 620.0)","(2.5, 2.76, 2.748333333333333)","(4.4, 4.7, 4.605405405405405)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:54.232847,"(13.0, 18.5, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.8, 4.65)","(51.0, 870.0, 620.0)","(2.5, 2.76, 2.748333333333333)","(4.4, 4.7, 4.605405405405405)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:55.209699,"(13.0, 18.5, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.8, 4.65)","(51.0, 870.0, 620.0)","(2.5, 2.76, 2.748333333333333)","(4.4, 4.7, 4.605405405405405)","(10.0, 14.5, 14.125)"
14-12-2022 12:10:56.273442,"(13.0, 18.5, 14.9)","(11.0, 13.5, 12.807692307692308)","(3.8, 4.9, 4.78)","(51.0, 870.0, 455.0)","(2.5, 2.76, 2.7507692307692304)","(4.4, 4.7, 4.632142857142857)","(10.0, 14.5, 13.9)"
14-12-2022 12:10:57.369578,"(13.0, 18.5, 14.9)","(11.0, 13.5, 12.807692307692308)","(3.8, 4.9, 4.776923076923077)","(51.0, 800.0, 455.0)","(2.5, 2.76, 2.7507692307692304)","(4.4, 4.7, 4.632142857142857)","(10.0, 14.5, 13.9)"
14-12-2022 12:10:58.492432,"(13.0, 18.5, 14.9)","(11.0, 13.5, 12.807692307692308)","(3.8, 4.9, 4.776923076923077)","(51.0, 800.0, 455.0)","(2.5, 2.76, 2.7399999999999998)","(4.4, 4.7, 4.632142857142857)","(10.0, 14.5, 13.9)"
14-12-2022 12:10:59.619609,"(13.0, 18.5, 15.636363636363637)","(11.0, 13.5, 12.807692307692308)","(3.8, 4.9, 4.776923076923077)","(51.0, 800.0, 455.0)","(2.5, 2.76, 2.7399999999999998)","(4.4, 4.7, 4.632142857142857)","(10.0, 14.5, 13.9)"
14-12-2022 12:11:00.870698,"(13.0, 18.5, 16.045454545454547)","(11.0, 13.5, 12.807692307692308)","(3.8, 4.9, 4.78)","(51.0, 800.0, 563.3333333333333)","(2.5, 2.76, 2.7507692307692304)","(4.4, 4.7, 4.648648648648648)","(10.0, 14.5, 13.9)"
14-12-2022 12:11:02.046168,"(13.0, 18.5, 15.636363636363637)","(11.0, 13.5, 12.807692307692308)","(3.8, 4.9, 4.78)","(51.0, 790.0, 563.3333333333333)","(2.5, 2.76, 2.7507692307692304)","(4.4, 4.7, 4.648648648648648)","(10.0, 14.5, 13.9)"
14-12-2022 12:11:03.269262,"(13.0, 18.5, 15.636363636363637)","(11.0, 13.5, 12.807692307692308)","(3.8, 4.9, 4.78)","(51.0, 790.0, 563.3333333333333)","(2.5, 2.76, 2.755333333333333)","(4.4, 4.7, 4.648648648648648)","(10.0, 14.5, 13.9)"
14-12-2022 12:11:04.430426,"(13.0, 18.5, 16.423076923076923)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.84)","(51.0, 790.0, 705.0)","(2.5, 2.76, 2.7507692307692304)","(4.4, 4.7, 4.648648648648648)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:05.606168,"(13.0, 18.5, 14.833333333333334)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.84)","(51.0, 790.0, 705.0)","(2.5, 2.76, 2.7507692307692304)","(4.4, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:06.718512,"(13.0, 18.5, 14.833333333333334)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.84)","(51.0, 790.0, 705.0)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:07.819953,"(13.0, 18.5, 15.291666666666666)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.84)","(51.0, 790.0, 676.6666666666666)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:08.928536,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.84)","(51.0, 790.0, 676.6666666666666)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:10.042024,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.865714285714286)","(51.0, 790.0, 676.6666666666666)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:11.220464,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.865714285714286)","(51.0, 790.0, 676.6666666666666)","(2.45, 2.76, 2.757846153846154)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:12.372770,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.814285714285714)","(51.0, 790.0, 676.6666666666666)","(2.45, 2.76, 2.757846153846154)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:13.535612,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.617647058823529)","(3.8, 4.9, 4.814285714285714)","(51.0, 790.0, 676.6666666666666)","(2.45, 2.76, 2.7582716049382716)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:14.768983,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.875)","(3.8, 4.9, 4.8478260869565215)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7582716049382716)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:15.988044,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.875)","(3.8, 4.9, 4.8478260869565215)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7582716049382716)","(4.2, 4.7, 4.65)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:17.289307,"(13.0, 18.0, 16.5)","(11.0, 13.5, 12.875)","(3.8, 4.9, 4.8478260869565215)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7582278481012654)","(4.2, 4.7, 4.61)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:18.645021,"(13.0, 18.0, 16.5)","(11.0, 13.5, 13.3125)","(3.8, 4.9, 4.8478260869565215)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.61)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:19.796827,"(13.0, 18.0, 16.5)","(11.0, 13.5, 13.3125)","(3.8, 4.9, 4.8)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.61)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:21.040162,"(13.0, 18.0, 16.5)","(11.0, 13.5, 13.3125)","(3.8, 4.9, 4.8)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.5826086956521745)","(10.0, 14.5, 13.5)"
14-12-2022 12:11:22.190823,"(13.0, 18.0, 16.5)","(11.0, 13.5, 13.3125)","(3.8, 4.9, 4.8)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.5826086956521745)","(10.0, 14.5, 14.1875)"
14-12-2022 12:11:23.302412,"(13.0, 18.0, 16.5)","(11.0, 13.5, 13.363636363636363)","(3.8, 4.9, 4.8)","(51.0, 790.0, 692.8571428571429)","(2.45, 2.76, 2.7507692307692304)","(4.2, 4.7, 4.5826086956521745)","(10.0, 14.5, 14.1875)"
14-12-2022 12:11:24.422732,"(13.0, 18.0, 16.8)","(11.0, 13.5, 13.384615384615385)","(3.8, 4.9, 4.785714285714286)","(51.0, 790.0, 674.1666666666666)","(2.45, 2.76, 2.753333333333333)","(4.2, 4.4, 4.24)","(10.0, 14.5, 13.625)"
14-12-2022 12:11:25.566320,"(13.0, 18.0, 16.5)","(11.0, 13.5, 13.384615384615385)","(3.8, 4.9, 4.785714285714286)","(51.0, 790.0, 678.3333333333334)","(2.45, 2.76, 2.753333333333333)","(4.2, 4.4, 4.311111111111112)","(10.0, 14.5, 13.625)"
14-12-2022 12:11:26.717943,"(13.0, 18.0, 17.1)","(11.0, 13.5, 13.384615384615385)","(3.8, 4.9, 4.785714285714286)","(51.0, 790.0, 678.3333333333334)","(2.45, 2.76, 2.753333333333333)","(4.0, 4.4, 4.311111111111112)","(10.0, 14.5, 13.625)"
14-12-2022 12:11:27.870117,"(13.0, 18.0, 16.5)","(11.0, 13.5, 13.384615384615385)","(3.8, 4.9, 4.866666666666667)","(51.0, 790.0, 678.3333333333334)","(2.45, 2.76, 2.716)","(4.0, 4.4, 4.315789473684211)","(10.0, 14.5, 13.6)"
14-12-2022 12:11:29.104562,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.2)","(3.8, 4.9, 4.866666666666667)","(51.0, 790.0, 570.0)","(2.45, 2.78, 2.741290322580645)","(4.0, 4.4, 4.315789473684211)","(10.0, 14.5, 13.375)"
14-12-2022 12:11:30.326581,"(13.0, 18.0, 16.666666666666668)","(11.0, 15.0, 13.333333333333334)","(3.8, 4.9, 4.76)","(51.0, 790.0, 570.0)","(2.45, 2.78, 2.711707317073171)","(4.0, 4.4, 4.315789473684211)","(10.0, 14.5, 13.75)"
14-12-2022 12:11:31.482569,"(13.0, 18.0, 16.666666666666668)","(11.0, 15.0, 13.333333333333334)","(3.8, 5.0, 4.8)","(51.0, 790.0, 570.0)","(2.45, 2.78, 2.7469767441860466)","(4.0, 4.4, 4.315789473684211)","(10.0, 14.5, 13.75)"
14-12-2022 12:11:32.709677,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.333333333333334)","(3.8, 5.0, 4.8)","(51.0, 790.0, 570.0)","(2.45, 2.84, 2.697142857142857)","(4.0, 4.4, 4.315789473684211)","(10.0, 14.5, 13.75)"
14-12-2022 12:11:33.985699,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.8, 5.1, 4.885714285714285)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.7908108108108105)","(4.0, 4.4, 4.276923076923077)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:35.251839,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.8, 5.1, 4.885714285714285)","(51.0, 790.0, 707.5)","(2.45, 2.88, 2.7908108108108105)","(4.0, 4.4, 4.276923076923077)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:36.439393,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.8, 5.1, 4.885714285714285)","(51.0, 790.0, 707.5)","(2.45, 2.88, 2.7908108108108105)","(4.0, 4.4, 4.276923076923077)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:37.587265,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.8, 5.1, 4.885714285714285)","(51.0, 790.0, 707.5)","(2.45, 2.88, 2.7908108108108105)","(4.0, 4.4, 4.276923076923077)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:38.893871,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.8, 5.1, 5.08)","(51.0, 790.0, 707.5)","(2.45, 2.86, 2.792307692307692)","(4.0, 4.5, 4.498726114649681)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:40.132740,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.8, 5.2, 5.092857142857143)","(51.0, 790.0, 707.5)","(2.45, 2.86, 2.755238095238095)","(4.0, 4.5, 4.498726114649681)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:41.199233,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.8, 5.2, 5.092857142857143)","(51.0, 790.0, 707.5)","(2.45, 2.86, 2.755238095238095)","(4.0, 4.5, 4.498726114649681)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:42.309452,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 707.5)","(2.45, 2.86, 2.755238095238095)","(3.8, 4.5, 4.652717391304348)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:43.521322,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 707.5)","(2.45, 2.86, 2.755238095238095)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:44.657061,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.86, 2.755238095238095)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:45.881013,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.86, 2.755238095238095)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 14.125)"
14-12-2022 12:11:47.036139,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.86, 2.7544)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 14.35)"
14-12-2022 12:11:48.187391,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.86, 2.7133333333333334)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:49.271383,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.5)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.86, 2.7133333333333334)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:50.394115,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.84, 2.745)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:51.724994,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.84, 2.6338461538461537)","(3.8, 4.7, 4.667241379310345)","(10.0, 14.5, 14.285714285714285)"
14-12-2022 12:11:52.881116,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 730.0)","(2.45, 2.82, 2.7821052631578946)","(3.8, 4.7, 4.652717391304348)","(10.0, 14.5, 13.5)"
14-12-2022 12:11:54.113480,"(13.0, 18.0, 16.75)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.7821052631578946)","(3.8, 4.7, 4.651933701657459)","(10.0, 14.0, 13.5)"
14-12-2022 12:11:55.292228,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.9, 5.2, 5.092857142857143)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.7821052631578946)","(3.8, 4.7, 4.489411764705882)","(10.0, 14.0, 13.5)"
14-12-2022 12:11:56.706796,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.9, 5.2, 5.1189189189189195)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.725714285714286)","(3.8, 4.5, 4.489411764705882)","(10.0, 14.0, 13.5)"
14-12-2022 12:11:57.997289,"(13.0, 18.0, 16.75)","(11.0, 15.0, 14.142857142857142)","(3.9, 5.2, 5.16969696969697)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.8374402730375428)","(3.8, 4.5, 4.698039215686275)","(10.0, 14.0, 13.875)"
14-12-2022 12:11:59.185983,"(13.0, 18.0, 17.166666666666668)","(11.0, 15.0, 14.333333333333332)","(3.9, 5.2, 5.127272727272727)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.757647058823529)","(3.8, 4.7, 4.698496240601504)","(10.0, 16.5, 14.25)"
14-12-2022 12:12:00.486573,"(13.0, 18.0, 17.166666666666668)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.4, 5.185714285714286)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.757647058823529)","(3.8, 4.7, 4.698496240601504)","(10.0, 16.0, 14.25)"
14-12-2022 12:12:01.606613,"(13.0, 18.0, 17.166666666666668)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.4, 5.185714285714286)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.7926315789473684)","(3.8, 4.8, 4.7444444444444445)","(10.0, 16.0, 14.0)"
14-12-2022 12:12:02.665825,"(13.0, 18.0, 17.166666666666668)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.3, 5.1)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.799090909090909)","(3.8, 4.8, 4.7444444444444445)","(10.0, 15.5, 14.0)"
14-12-2022 12:12:03.853739,"(13.0, 18.0, 17.166666666666668)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.3, 5.1)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.725714285714286)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.5, 13.5)"
14-12-2022 12:12:04.919802,"(13.0, 18.0, 17.166666666666668)","(11.0, 15.0, 13.909090909090908)","(3.9, 5.3, 5.1)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.725714285714286)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.5, 13.045454545454545)"
14-12-2022 12:12:05.933306,"(13.0, 18.0, 17.166666666666668)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.1)","(51.0, 790.0, 707.5)","(2.45, 2.84, 2.725714285714286)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.5, 13.045454545454545)"
14-12-2022 12:12:06.964573,"(13.0, 18.0, 17.0)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.033333333333333)","(51.0, 790.0, 680.0)","(2.45, 2.84, 2.799090909090909)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.5, 13.75)"
14-12-2022 12:12:08.109619,"(13.0, 18.0, 17.0)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.033333333333333)","(51.0, 790.0, 680.0)","(2.45, 2.84, 2.782857142857143)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.0, 13.75)"
14-12-2022 12:12:09.325281,"(13.0, 18.0, 17.0)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.033333333333333)","(51.0, 790.0, 680.0)","(2.45, 2.84, 2.782857142857143)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.0, 13.75)"
14-12-2022 12:12:10.733394,"(13.0, 18.0, 17.0)","(11.0, 15.0, 13.5)","(4.0, 5.3, 5.0)","(51.0, 790.0, 680.0)","(2.45, 2.84, 2.782857142857143)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.0, 13.75)"
14-12-2022 12:12:12.563409,"(13.0, 18.0, 17.0)","(11.0, 15.0, 13.5)","(4.0, 5.3, 5.0)","(51.0, 790.0, 680.0)","(2.45, 2.84, 2.782857142857143)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.0, 13.75)"
14-12-2022 12:12:14.420700,"(13.0, 18.0, 17.0)","(11.0, 15.0, 13.5)","(4.0, 5.3, 5.0)","(51.0, 790.0, 558.3333333333333)","(2.45, 2.84, 2.782857142857143)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.0, 13.75)"
14-12-2022 12:12:15.790165,"(13.0, 18.0, 17.0)","(11.0, 15.0, 13.5)","(4.0, 5.3, 5.216666666666667)","(51.0, 790.0, 758.5714285714286)","(2.45, 2.84, 2.782857142857143)","(3.8, 4.8, 4.77887323943662)","(10.0, 15.0, 13.466666666666667)"
14-12-2022 12:12:17.171616,"(13.0, 17.5, 17.088235294117645)","(11.0, 15.0, 13.5)","(4.0, 5.3, 5.216666666666667)","(51.0, 790.0, 758.5714285714286)","(2.45, 2.84, 2.782857142857143)","(3.8, 4.8, 4.77887323943662)","(10.0, 14.0, 13.466666666666667)"
14-12-2022 12:12:18.534622,"(13.0, 17.5, 17.088235294117645)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.1)","(51.0, 790.0, 758.5714285714286)","(2.45, 2.84, 2.69125)","(3.8, 4.8, 4.871052631578948)","(10.0, 14.0, 13.0)"
14-12-2022 12:12:19.672504,"(13.0, 17.0, 15.75)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.1)","(51.0, 790.0, 758.5714285714286)","(2.45, 2.72, 2.692)","(3.8, 4.9, 4.68)","(10.0, 14.0, 13.25)"
14-12-2022 12:12:20.788419,"(13.0, 17.0, 15.75)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.1)","(51.0, 790.0, 758.5714285714286)","(2.45, 2.72, 2.6648)","(3.8, 4.9, 4.861538461538462)","(10.0, 14.0, 13.25)"
14-12-2022 12:12:22.004269,"(13.0, 17.5, 17.0)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.3, 5.1)","(51.0, 790.0, 758.5714285714286)","(2.45, 2.7, 2.6648)","(3.8, 4.9, 4.561538461538461)","(10.0, 14.0, 13.75)"
14-12-2022 12:12:23.088919,"(13.0, 18.5, 15.40909090909091)","(11.0, 15.0, 13.909090909090908)","(4.0, 5.2, 5.15)","(51.0, 790.0, 758.5714285714286)","(2.45, 2.7, 2.6175)","(3.8, 4.9, 4.561538461538461)","(10.0, 14.0, 13.75)"
