,Rickshaw Lass,Coalville Girl,Goolagong,Mr Larson,Reality Jewel,Dance Mode,Pacific Prayer
05-01-2023 14:32:58.077608,"(3.4, 4.3, 4.283333333333333)","(4.4, 4.9, 4.945454545454545)","(21.0, 32.0, 29.21212121212121)","(4.6, 5.9, 5.796153846153846)","(10.0, 16.5, 15.666666666666666)","(5.5, 7.2, 6.933333333333334)","(5.5, 7.0, 7.1)"
05-01-2023 14:32:59.356664,"(3.4, 4.3, 4.283333333333333)","(4.4, 5.0, 4.95)","(21.0, 32.0, 29.08108108108108)","(4.6, 5.9, 5.564705882352941)","(10.0, 17.0, 15.7)","(5.5, 7.2, 6.820408163265306)","(5.5, 7.2, 6.88421052631579)"
05-01-2023 14:33:00.568003,"(3.4, 4.3, 4.2625)","(4.4, 5.0, 4.9875)","(21.0, 32.0, 29.21212121212121)","(4.6, 5.6, 5.69)","(10.0, 16.5, 16.1)","(5.5, 7.0, 6.779999999999999)","(5.5, 7.2, 6.844444444444444)"
05-01-2023 14:33:01.742490,"(3.4, 4.3, 4.283333333333333)","(4.4, 5.0, 4.9875)","(21.0, 32.0, 29.21212121212121)","(4.6, 5.7, 5.69)","(10.0, 16.5, 16.1)","(5.5, 7.0, 6.75)","(5.5, 7.0, 6.933333333333334)"
05-01-2023 14:33:02.899555,"(3.4, 4.3, 4.291304347826086)","(4.4, 5.0, 4.9)","(21.0, 32.0, 28.82758620689655)","(4.6, 5.8, 5.68235294117647)","(10.0, 16.5, 16.166666666666668)","(5.5, 7.0, 6.818181818181818)","(5.5, 7.2, 6.933333333333334)"
05-01-2023 14:33:04.054029,"(3.4, 4.3, 4.223255813953489)","(4.4, 4.9, 4.864705882352942)","(21.0, 32.0, 29.170731707317074)","(4.6, 5.8, 5.787878787878788)","(10.0, 16.5, 16.34)","(5.5, 7.2, 7.029787234042553)","(5.5, 7.2, 6.935714285714286)"
05-01-2023 14:33:05.151863,"(3.4, 4.2, 4.195890410958905)","(4.4, 5.0, 4.866666666666666)","(21.0, 32.0, 29.263157894736842)","(4.6, 5.8, 5.795121951219512)","(10.0, 16.5, 16.34)","(5.5, 7.2, 7.016129032258065)","(5.5, 7.0, 6.91875)"
05-01-2023 14:33:06.345319,"(3.4, 4.2, 4.195)","(4.4, 5.0, 4.898507462686567)","(21.0, 32.0, 29.36842105263158)","(4.6, 5.8, 5.794117647058823)","(10.0, 16.5, 16.34)","(5.5, 7.2, 6.96969696969697)","(5.5, 7.0, 6.91875)"
05-01-2023 14:33:07.511473,"(3.4, 4.3, 4.221276595744681)","(4.4, 5.0, 4.9)","(21.0, 32.0, 29.444444444444443)","(4.6, 5.8, 5.793103448275862)","(10.0, 16.5, 16.133333333333333)","(5.5, 7.2, 6.96969696969697)","(5.5, 7.0, 6.913333333333333)"
05-01-2023 14:33:08.657025,"(3.4, 4.3, 4.2267326732673265)","(4.4, 5.0, 4.9)","(21.0, 32.0, 29.37142857142857)","(4.6, 5.8, 5.765714285714285)","(10.0, 16.5, 16.133333333333333)","(5.5, 7.2, 6.96969696969697)","(5.5, 7.0, 6.913333333333333)"
05-01-2023 14:33:09.868211,"(3.4, 4.3, 4.2288461538461535)","(4.4, 5.0, 4.9)","(21.0, 32.0, 29.37142857142857)","(4.6, 5.8, 5.761111111111111)","(10.0, 16.5, 16.042857142857144)","(5.5, 7.2, 6.997938144329897)","(5.5, 7.0, 6.818181818181818)"
05-01-2023 14:33:11.024454,"(3.5, 4.3, 4.203030303030303)","(4.4, 5.0, 4.878787878787879)","(21.0, 32.0, 29.263157894736842)","(4.6, 5.9, 5.83)","(11.0, 16.5, 16.042857142857144)","(5.5, 7.2, 6.997938144329897)","(5.5, 7.0, 6.823529411764706)"
05-01-2023 14:33:12.138229,"(3.5, 4.3, 4.209433962264151)","(4.4, 5.0, 4.878787878787879)","(21.0, 32.0, 29.263157894736842)","(4.6, 5.9, 5.814285714285714)","(11.0, 16.5, 16.042857142857144)","(5.5, 7.2, 7.007843137254902)","(5.5, 7.0, 6.823529411764706)"
05-01-2023 14:33:13.345107,"(3.5, 4.3, 4.213513513513513)","(4.4, 5.0, 4.878571428571428)","(21.0, 32.0, 29.37142857142857)","(4.6, 5.9, 5.805000000000001)","(11.0, 16.5, 15.905405405405405)","(5.5, 7.2, 6.984615384615385)","(5.5, 7.0, 6.825)"
05-01-2023 14:33:14.526314,"(3.5, 4.3, 4.233333333333333)","(4.2, 5.0, 4.886274509803921)","(21.0, 32.0, 29.23076923076923)","(4.6, 5.9, 5.831250000000001)","(11.0, 16.5, 15.433333333333334)","(6.0, 7.2, 6.972093023255814)","(5.5, 7.0, 6.944444444444445)"
05-01-2023 14:33:15.688874,"(3.5, 4.3, 4.230188679245283)","(4.2, 5.0, 4.886274509803921)","(21.0, 32.0, 29.23076923076923)","(4.6, 5.9, 5.840540540540541)","(11.0, 15.5, 15.820512820512821)","(6.0, 7.2, 6.98876404494382)","(5.5, 7.0, 6.816666666666666)"
05-01-2023 14:33:16.828410,"(3.5, 4.3, 4.254098360655738)","(4.2, 4.9, 4.8545454545454545)","(21.0, 32.0, 29.23076923076923)","(4.6, 5.9, 5.859090909090909)","(11.0, 16.0, 15.842105263157894)","(6.0, 7.2, 7.0120000000000005)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:17.983584,"(3.5, 4.4, 4.305555555555555)","(4.2, 4.9, 4.818279569892473)","(21.0, 32.0, 29.170731707317074)","(4.6, 5.9, 5.805454545454546)","(11.0, 16.0, 15.820512820512821)","(6.0, 7.2, 7.0120000000000005)","(5.5, 7.0, 6.814285714285714)"
05-01-2023 14:33:19.263597,"(3.5, 4.4, 4.3159090909090905)","(4.2, 4.9, 4.823076923076924)","(21.0, 32.0, 29.170731707317074)","(4.6, 5.9, 5.818367346938776)","(11.0, 16.0, 15.842105263157894)","(6.0, 7.2, 6.995918367346939)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:20.478161,"(3.5, 4.4, 4.3244897959183675)","(4.2, 4.9, 4.823076923076924)","(21.0, 32.0, 29.170731707317074)","(4.6, 5.9, 5.794736842105263)","(11.0, 16.0, 15.820512820512821)","(6.0, 7.2, 6.970114942528736)","(5.5, 7.0, 6.816666666666666)"
05-01-2023 14:33:21.642082,"(3.5, 4.4, 4.333980582524272)","(4.2, 4.9, 4.837634408602151)","(21.0, 32.0, 30.4)","(4.6, 5.9, 5.794736842105263)","(11.0, 16.0, 15.820512820512821)","(6.0, 7.2, 6.970114942528736)","(5.5, 7.0, 6.816666666666666)"
05-01-2023 14:33:22.745524,"(3.5, 4.4, 4.334615384615385)","(4.2, 4.9, 4.8319587628865985)","(21.0, 32.0, 30.4)","(4.6, 5.9, 5.781818181818182)","(11.0, 16.0, 15.793103448275861)","(6.0, 7.2, 6.982608695652174)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:23.979500,"(3.5, 4.4, 4.321739130434783)","(4.2, 4.9, 4.818518518518519)","(21.0, 32.0, 29.6)","(4.6, 5.9, 5.84516129032258)","(11.0, 16.0, 15.741935483870968)","(6.0, 7.2, 6.995918367346939)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:25.313155,"(3.5, 4.4, 4.319642857142857)","(4.2, 4.9, 4.823076923076924)","(21.0, 30.0, 29.571428571428573)","(4.6, 6.0, 5.842424242424242)","(11.0, 16.0, 15.741935483870968)","(6.0, 7.2, 7.002105263157895)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:26.513306,"(3.5, 4.4, 4.319642857142857)","(4.2, 4.9, 4.830612244897959)","(21.0, 30.0, 28.90909090909091)","(4.6, 6.0, 5.847619047619047)","(11.0, 16.0, 15.741935483870968)","(6.0, 7.2, 6.97319587628866)","(5.5, 7.0, 6.816666666666666)"
05-01-2023 14:33:27.773480,"(3.5, 4.4, 4.333980582524272)","(4.2, 4.9, 4.830612244897959)","(21.0, 30.0, 29.157894736842106)","(4.6, 6.0, 5.847619047619047)","(11.0, 16.0, 15.575)","(6.0, 7.2, 6.97319587628866)","(5.5, 7.0, 6.816666666666666)"
05-01-2023 14:33:29.016840,"(3.5, 4.4, 4.333928571428571)","(4.2, 4.9, 4.823076923076924)","(21.0, 30.0, 29.22222222222222)","(4.6, 6.0, 5.88235294117647)","(11.0, 16.0, 15.514285714285714)","(6.0, 7.2, 6.979439252336449)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:30.162944,"(3.5, 4.4, 4.3206611570247935)","(4.2, 4.9, 4.823076923076924)","(21.0, 30.0, 29.0)","(4.6, 6.0, 5.872727272727273)","(11.0, 16.0, 15.514285714285714)","(6.0, 7.2, 6.989285714285714)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:31.276006,"(3.5, 4.4, 4.325)","(4.2, 4.9, 4.817431192660551)","(21.0, 30.0, 29.0)","(4.6, 6.0, 5.872727272727273)","(11.0, 16.0, 15.514285714285714)","(6.0, 7.2, 6.989285714285714)","(5.5, 7.0, 6.816)"
05-01-2023 14:33:32.388664,"(3.5, 4.4, 4.325)","(4.2, 4.9, 4.817431192660551)","(21.0, 30.0, 29.0)","(4.6, 6.0, 5.839024390243902)","(11.0, 16.0, 15.529411764705882)","(6.0, 7.2, 6.954166666666667)","(5.5, 7.0, 6.816666666666666)"
05-01-2023 14:33:33.391582,"(3.5, 4.3, 4.265686274509804)","(4.2, 4.9, 4.837634408602151)","(21.0, 30.0, 28.941176470588236)","(4.6, 6.0, 5.839024390243902)","(11.0, 16.0, 15.515151515151516)","(6.0, 7.2, 6.951578947368421)","(5.5, 7.0, 6.947368421052632)"
05-01-2023 14:33:34.518859,"(3.5, 4.2, 4.180645161290323)","(4.2, 5.0, 4.905714285714286)","(21.0, 30.0, 28.5)","(4.6, 6.0, 5.829166666666667)","(11.0, 16.0, 15.515151515151516)","(6.0, 7.2, 6.978260869565218)","(5.5, 7.0, 6.906666666666666)"
05-01-2023 14:33:35.595651,"(3.5, 4.2, 4.179310344827586)","(4.2, 5.0, 4.905714285714286)","(21.0, 30.0, 28.842105263157894)","(4.6, 5.9, 5.81)","(11.0, 16.0, 15.515151515151516)","(6.0, 7.2, 7.0)","(5.5, 7.2, 6.869565217391305)"
05-01-2023 14:33:36.721213,"(3.5, 4.3, 4.185393258426966)","(4.2, 5.0, 4.896103896103896)","(21.0, 30.0, 28.842105263157894)","(4.6, 5.9, 5.766666666666667)","(11.0, 16.0, 15.583333333333334)","(6.0, 7.2, 7.0)","(5.5, 7.0, 6.869565217391305)"
05-01-2023 14:33:37.881836,"(3.5, 4.3, 4.1866666666666665)","(4.2, 5.0, 4.896103896103896)","(21.0, 30.0, 28.94736842105263)","(4.6, 5.8, 5.804)","(11.0, 16.0, 15.53125)","(6.0, 7.2, 6.989690721649485)","(5.5, 7.0, 6.869565217391305)"
05-01-2023 14:33:39.050007,"(3.5, 4.3, 4.188524590163934)","(4.2, 5.0, 4.901369863013699)","(21.0, 30.0, 28.9)","(4.6, 5.9, 5.801587301587302)","(11.0, 16.0, 15.515151515151516)","(6.0, 7.2, 6.975824175824176)","(5.5, 7.0, 6.869565217391305)"
05-01-2023 14:33:40.070805,"(3.5, 4.3, 4.197175141242938)","(4.2, 5.0, 4.912121212121212)","(21.0, 30.0, 28.9)","(4.6, 5.9, 5.801587301587302)","(11.0, 16.0, 15.515151515151516)","(6.0, 7.2, 6.975824175824176)","(5.5, 7.0, 6.9523809523809526)"
05-01-2023 14:33:41.117885,"(3.5, 4.3, 4.197175141242938)","(4.2, 5.0, 4.912121212121212)","(21.0, 30.0, 28.533333333333335)","(4.6, 5.9, 5.782758620689655)","(11.0, 16.0, 15.515151515151516)","(6.0, 7.2, 6.96)","(5.5, 7.0, 6.958333333333333)"
05-01-2023 14:33:42.210658,"(3.5, 4.3, 4.173684210526315)","(4.2, 5.0, 4.928947368421053)","(21.0, 30.0, 28.9)","(4.6, 5.8, 5.784)","(11.0, 16.0, 15.68421052631579)","(6.0, 7.2, 6.938461538461539)","(5.5, 7.0, 6.944)"
05-01-2023 14:33:43.340138,"(3.5, 4.3, 4.1675799086757985)","(4.2, 5.0, 4.912280701754386)","(21.0, 30.0, 29.41176470588235)","(4.6, 5.8, 5.77)","(11.0, 16.0, 16.035714285714285)","(6.0, 7.0, 6.83362831858407)","(5.5, 7.2, 6.952941176470588)"
05-01-2023 14:33:44.590610,"(3.5, 4.3, 4.177450980392156)","(4.2, 5.0, 4.892753623188406)","(21.0, 34.0, 30.08695652173913)","(4.6, 5.8, 5.77)","(11.0, 16.5, 16.9)","(6.0, 7.0, 6.626315789473684)","(5.5, 7.0, 7.0181818181818185)"
05-01-2023 14:33:45.804197,"(3.5, 4.3, 4.178217821782178)","(4.2, 5.0, 4.939130434782609)","(21.0, 34.0, 30.833333333333332)","(4.6, 5.8, 5.766666666666667)","(11.0, 17.0, 17.147058823529413)","(6.0, 6.8, 6.47)","(5.5, 7.2, 6.964705882352941)"
05-01-2023 14:33:47.288412,"(3.5, 4.3, 4.211278195488721)","(4.2, 5.0, 4.926666666666667)","(21.0, 34.0, 32.23529411764706)","(4.6, 5.8, 5.820754716981132)","(11.0, 17.5, 17.0)","(6.0, 6.6, 6.432258064516129)","(5.5, 7.0, 6.9787234042553195)"
05-01-2023 14:33:48.578236,"(3.5, 4.3, 4.211278195488721)","(4.2, 5.0, 4.920754716981132)","(21.0, 34.0, 31.81818181818182)","(4.6, 5.9, 5.828125)","(11.0, 17.5, 16.875)","(6.0, 6.6, 6.574468085106383)","(5.5, 7.0, 6.928125)"
05-01-2023 14:33:49.729611,"(3.5, 4.3, 4.204761904761905)","(4.2, 5.0, 4.920754716981132)","(21.0, 34.0, 31.733333333333334)","(4.6, 5.9, 5.833333333333333)","(11.0, 17.5, 16.875)","(6.0, 6.6, 6.5978021978021975)","(5.5, 7.0, 6.928125)"
05-01-2023 14:33:50.751454,"(3.5, 4.3, 4.204761904761905)","(4.2, 5.0, 4.886486486486486)","(21.0, 32.0, 31.733333333333334)","(4.6, 5.9, 5.8428571428571425)","(11.0, 17.5, 16.923076923076923)","(6.0, 6.8, 6.583529411764706)","(5.5, 7.0, 6.982222222222222)"
05-01-2023 14:33:51.788605,"(3.5, 4.3, 4.2020979020979015)","(4.2, 4.9, 4.842424242424243)","(21.0, 32.0, 31.636363636363637)","(4.6, 5.9, 5.828571428571428)","(11.0, 17.5, 16.9)","(6.0, 6.8, 6.749333333333333)","(5.5, 7.0, 7.012987012987013)"
05-01-2023 14:33:52.941794,"(3.5, 4.3, 4.2040650406504065)","(4.2, 4.9, 4.84)","(21.0, 32.0, 31.384615384615383)","(4.6, 5.9, 5.787179487179487)","(11.0, 17.5, 16.9)","(6.0, 7.0, 6.765)","(5.5, 7.2, 6.978260869565218)"
05-01-2023 14:33:54.113738,"(3.5, 4.3, 4.211475409836066)","(4.2, 4.9, 4.822)","(21.0, 32.0, 31.428571428571427)","(4.6, 5.8, 5.824137931034483)","(11.0, 17.5, 16.9)","(6.0, 7.0, 6.753846153846154)","(5.5, 7.0, 6.886486486486486)"
05-01-2023 14:33:55.237214,"(3.5, 4.3, 4.2203124999999995)","(4.2, 4.9, 4.822)","(21.0, 32.0, 31.428571428571427)","(4.6, 5.9, 5.8)","(11.0, 17.5, 16.794117647058822)","(6.0, 7.0, 6.786666666666666)","(5.5, 7.0, 6.878048780487805)"
05-01-2023 14:33:56.391467,"(3.5, 4.3, 4.21044776119403)","(4.2, 4.9, 4.8244897959183675)","(21.0, 32.0, 32.645161290322584)","(4.6, 5.8, 5.66)","(11.0, 17.0, 16.4375)","(6.0, 7.0, 6.845614035087719)","(5.5, 7.0, 6.933333333333334)"
05-01-2023 14:33:57.541028,"(3.5, 4.4, 4.315625)","(4.2, 4.9, 4.724444444444445)","(21.0, 36.0, 31.333333333333332)","(4.6, 5.7, 5.605882352941177)","(11.0, 16.5, 16.708333333333332)","(6.0, 7.0, 6.822222222222222)","(5.5, 7.0, 6.888888888888888)"
05-01-2023 14:33:58.641772,"(3.5, 4.4, 4.278947368421053)","(4.2, 4.9, 4.812222222222222)","(21.0, 32.0, 31.333333333333332)","(4.6, 5.7, 5.605882352941177)","(11.0, 17.0, 16.708333333333332)","(6.0, 7.0, 6.953846153846154)","(5.5, 7.0, 6.6786885245901635)"
05-01-2023 14:33:59.669833,"(3.5, 4.4, 4.2846153846153845)","(4.2, 4.9, 4.8476923076923075)","(21.0, 32.0, 31.0)","(4.6, 5.7, 5.595384615384615)","(11.0, 17.0, 15.392857142857142)","(6.0, 7.0, 7.040909090909091)","(5.5, 6.8, 6.560869565217391)"
05-01-2023 14:34:00.765810,"(3.5, 4.4, 4.309473684210526)","(4.2, 4.9, 4.850819672131148)","(21.0, 32.0, 31.529411764705884)","(4.6, 5.7, 5.580952380952381)","(11.0, 15.5, 15.166666666666666)","(6.0, 7.2, 7.061224489795919)","(5.5, 6.6, 6.510526315789474)"
05-01-2023 14:34:01.802656,"(3.5, 4.4, 4.335714285714285)","(4.2, 5.0, 5.041538461538462)","(21.0, 32.0, 32.54545454545455)","(4.6, 5.7, 5.609677419354838)","(11.0, 15.5, 15.021739130434783)","(6.0, 7.2, 7.086666666666667)","(5.5, 6.8, 6.364516129032259)"
05-01-2023 14:34:03.005231,"(3.5, 4.4, 4.357333333333333)","(4.2, 5.1, 5.021428571428571)","(21.0, 34.0, 32.333333333333336)","(4.6, 5.7, 5.621126760563381)","(11.0, 15.5, 15.117647058823529)","(5.5, 7.2, 7.11578947368421)","(5.5, 6.4, 6.361290322580645)"
05-01-2023 14:34:04.096544,"(3.5, 4.4, 4.357333333333333)","(4.2, 5.1, 5.021428571428571)","(21.0, 34.0, 32.333333333333336)","(4.6, 5.7, 5.621126760563381)","(11.0, 16.0, 15.2)","(5.5, 7.2, 7.105882352941177)","(5.5, 6.4, 6.334426229508197)"
05-01-2023 14:34:05.195579,"(3.5, 4.4, 4.356338028169014)","(4.2, 5.1, 5.0375)","(21.0, 34.0, 32.333333333333336)","(4.6, 5.7, 5.6066666666666665)","(11.0, 15.5, 15.41891891891892)","(5.5, 7.2, 7.074418604651163)","(5.5, 6.4, 6.334426229508197)"
05-01-2023 14:34:06.272978,"(3.5, 4.4, 4.363492063492064)","(4.2, 5.1, 5.071428571428571)","(21.0, 34.0, 31.733333333333334)","(4.6, 5.7, 5.596969696969697)","(11.0, 15.5, 15.25)","(5.5, 7.2, 7.065116279069768)","(5.5, 6.4, 6.352380952380953)"
05-01-2023 14:34:07.384596,"(3.5, 4.4, 4.36984126984127)","(4.2, 5.2, 5.097619047619047)","(21.0, 32.0, 31.692307692307693)","(4.6, 5.7, 5.586153846153846)","(11.0, 15.5, 15.3)","(5.5, 7.2, 7.051851851851852)","(5.5, 6.4, 6.347126436781609)"
05-01-2023 14:34:08.462810,"(3.5, 4.5, 4.403603603603604)","(4.2, 5.1, 5.0285714285714285)","(21.0, 32.0, 31.692307692307693)","(4.6, 5.7, 5.623076923076923)","(11.0, 15.5, 15.136363636363637)","(5.5, 7.2, 7.080645161290323)","(5.5, 6.4, 6.345454545454546)"
05-01-2023 14:34:09.566829,"(3.5, 4.4, 4.379518072289157)","(4.2, 5.1, 4.9787878787878785)","(21.0, 32.0, 30.714285714285715)","(4.6, 5.7, 5.71578947368421)","(11.0, 15.5, 14.369565217391305)","(5.5, 7.2, 7.0701754385964914)","(5.5, 6.4, 6.345454545454546)"
05-01-2023 14:34:10.670451,"(3.5, 4.4, 4.380681818181818)","(4.2, 5.1, 5.039393939393939)","(21.0, 32.0, 29.8)","(4.6, 5.8, 5.693617021276595)","(11.0, 14.5, 14.576923076923077)","(5.5, 7.2, 7.106451612903226)","(5.5, 6.4, 6.312903225806452)"
05-01-2023 14:34:11.723686,"(3.5, 4.5, 4.3654761904761905)","(4.2, 5.1, 5.08125)","(21.0, 30.0, 29.333333333333332)","(4.6, 5.8, 5.676744186046512)","(11.0, 15.0, 14.75)","(5.5, 7.2, 7.088888888888889)","(5.5, 6.4, 6.328767123287672)"
05-01-2023 14:34:12.893377,"(3.5, 4.5, 4.385549132947977)","(4.2, 5.2, 5.044827586206896)","(21.0, 32.0, 30.153846153846153)","(4.6, 5.7, 5.684615384615385)","(11.0, 15.0, 14.928571428571429)","(5.5, 7.2, 7.047826086956522)","(5.5, 6.4, 6.376744186046512)"
05-01-2023 14:34:14.048948,"(3.5, 4.5, 4.385549132947977)","(4.2, 5.1, 5.005579399141631)","(21.0, 32.0, 30.636363636363637)","(4.6, 5.7, 5.861538461538462)","(11.0, 15.0, 14.928571428571429)","(5.5, 7.2, 6.980434782608696)","(5.5, 6.4, 6.572444444444444)"
05-01-2023 14:34:15.145380,"(3.5, 4.5, 4.38284023668639)","(4.2, 5.0, 4.916981132075472)","(21.0, 32.0, 29.3)","(4.6, 5.9, 5.8875)","(11.0, 15.0, 14.95)","(5.5, 7.0, 6.906666666666666)","(5.5, 6.6, 6.634782608695652)"
05-01-2023 14:34:16.313948,"(3.5, 4.5, 4.377595628415301)","(4.2, 4.9, 4.821818181818181)","(21.0, 32.0, 29.3)","(4.6, 5.9, 5.887719298245614)","(11.0, 15.0, 14.95)","(5.5, 7.0, 6.892045454545454)","(5.5, 6.8, 6.637499999999999)"
05-01-2023 14:34:17.443136,"(3.5, 4.5, 4.368263473053892)","(4.2, 5.0, 4.823255813953488)","(21.0, 32.0, 29.5)","(4.6, 6.0, 5.979166666666667)","(11.0, 15.0, 14.95)","(5.5, 7.0, 6.893103448275862)","(5.5, 6.8, 6.652307692307692)"
05-01-2023 14:34:18.753440,"(3.5, 4.5, 4.45)","(4.2, 4.9, 4.827619047619048)","(21.0, 30.0, 27.666666666666668)","(4.6, 6.0, 5.957575757575758)","(11.0, 15.0, 14.958333333333334)","(5.5, 7.0, 6.8834437086092715)","(5.5, 6.8, 6.653124999999999)"
05-01-2023 14:34:20.116623,"(3.5, 4.5, 4.460569105691057)","(4.2, 4.9, 4.820408163265307)","(21.0, 29.0, 28.571428571428573)","(4.6, 6.0, 5.9423076923076925)","(11.0, 15.0, 14.818181818181818)","(5.5, 7.0, 6.986111111111111)","(5.5, 6.8, 6.663291139240506)"
05-01-2023 14:34:21.340684,"(3.5, 4.5, 4.460569105691057)","(4.2, 4.9, 4.8145631067961165)","(21.0, 29.0, 28.23076923076923)","(4.6, 6.0, 5.932142857142857)","(11.0, 15.0, 14.789473684210526)","(5.5, 7.0, 7.034920634920635)","(5.5, 6.8, 6.647222222222222)"
05-01-2023 14:34:22.576057,"(3.5, 4.5, 4.458203125)","(4.2, 4.9, 4.8137614678899086)","(21.0, 29.0, 28.77777777777778)","(4.6, 6.0, 5.926530612244898)","(11.0, 15.0, 14.789473684210526)","(5.5, 7.2, 7.034920634920635)","(5.5, 6.8, 6.7140625)"
05-01-2023 14:34:23.648905,"(3.5, 4.5, 4.457198443579767)","(4.2, 4.9, 4.8137614678899086)","(21.0, 29.0, 28.77777777777778)","(4.6, 6.0, 5.926530612244898)","(11.0, 15.0, 14.789473684210526)","(5.5, 7.2, 7.3632)","(5.5, 6.8, 6.587155963302752)"
05-01-2023 14:34:24.730306,"(3.6, 4.5, 4.469565217391304)","(4.2, 4.8, 4.787591240875912)","(21.0, 30.0, 28.76923076923077)","(4.8, 6.0, 5.915384615384616)","(11.0, 14.5, 13.833333333333334)","(5.5, 7.4, 7.536)","(5.5, 6.6, 6.58237885462555)"
05-01-2023 14:34:25.680262,"(3.6, 4.5, 4.464876033057851)","(4.2, 4.8, 4.743333333333333)","(21.0, 30.0, 28.76923076923077)","(4.8, 6.0, 5.915384615384616)","(11.0, 14.5, 13.833333333333334)","(5.5, 7.6, 7.605882352941176)","(5.5, 6.6, 6.583035714285714)"
05-01-2023 14:34:26.767125,"(3.6, 4.5, 4.494915254237288)","(4.2, 4.8, 4.733620689655172)","(21.0, 30.0, 28.76923076923077)","(4.8, 6.0, 5.886666666666667)","(11.0, 14.0, 13.454545454545455)","(5.5, 7.8, 7.56078431372549)","(5.5, 6.6, 6.582407407407407)"
05-01-2023 14:34:27.867795,"(3.6, 4.6, 4.5256410256410255)","(4.2, 4.8, 4.733620689655172)","(21.0, 30.0, 28.555555555555557)","(4.8, 6.0, 5.696969696969696)","(11.0, 14.0, 13.692307692307692)","(5.5, 7.6, 7.673684210526316)","(5.5, 6.6, 6.572682926829268)"
05-01-2023 14:34:28.967005,"(3.6, 4.7, 4.608771929824561)","(4.2, 4.8, 4.74453125)","(21.0, 30.0, 27.923076923076923)","(4.8, 5.8, 5.696551724137931)","(11.0, 14.0, 13.983870967741936)","(5.5, 7.8, 7.672)","(5.5, 6.6, 6.337254901960785)"
05-01-2023 14:34:30.086578,"(3.6, 4.7, 4.652702702702703)","(4.2, 4.8, 4.714457831325301)","(21.0, 30.0, 27.941176470588236)","(4.8, 5.7, 5.696551724137931)","(11.0, 14.5, 13.928571428571429)","(5.5, 7.8, 7.6147368421052635)","(5.5, 6.4, 6.3090909090909095)"
05-01-2023 14:34:31.212492,"(3.6, 4.8, 4.722857142857143)","(4.2, 4.8, 4.790897435897436)","(21.0, 29.0, 26.75)","(4.8, 5.7, 5.933333333333334)","(11.0, 14.5, 13.714285714285714)","(5.5, 7.8, 7.395475113122172)","(5.5, 6.4, 6.542857142857143)"
05-01-2023 14:34:32.291127,"(3.6, 4.8, 4.6928)","(4.2, 4.8, 4.720652173913043)","(21.0, 27.0, 26.75)","(4.8, 6.0, 5.933333333333334)","(11.0, 14.0, 13.714285714285714)","(5.5, 7.4, 7.395475113122172)","(5.5, 6.6, 6.542857142857143)"
05-01-2023 14:34:33.343891,"(3.6, 4.8, 4.696598639455782)","(4.2, 4.8, 4.721505376344086)","(21.0, 26.0, 25.9375)","(4.8, 6.0, 5.933333333333334)","(11.0, 14.0, 13.946808510638299)","(5.5, 7.4, 7.393427230046949)","(5.5, 6.6, 6.540243902439024)"
05-01-2023 14:34:34.411589,"(3.6, 4.8, 4.736666666666666)","(4.2, 4.7, 4.696151337247228)","(21.0, 27.0, 26.666666666666668)","(4.8, 6.0, 5.876666666666667)","(11.0, 14.5, 14.34375)","(5.5, 7.4, 7.37764705882353)","(5.5, 6.6, 6.585074626865671)"
05-01-2023 14:34:35.404410,"(3.6, 4.8, 4.73015873015873)","(4.2, 4.8, 4.764137931034483)","(21.0, 27.0, 26.666666666666668)","(4.8, 5.9, 5.847619047619047)","(11.0, 14.5, 14.4)","(5.5, 7.4, 7.3788888888888895)","(5.5, 6.4, 6.336666666666667)"
05-01-2023 14:34:36.560847,"(3.6, 4.8, 4.73015873015873)","(4.2, 4.8, 4.766442953020134)","(21.0, 27.0, 26.666666666666668)","(4.8, 5.8, 5.675)","(11.0, 14.5, 14.416666666666666)","(5.5, 7.4, 7.3883040935672515)","(5.5, 6.4, 6.355555555555556)"
05-01-2023 14:34:37.652579,"(3.6, 4.8, 4.73015873015873)","(4.2, 4.9, 4.816071428571428)","(21.0, 27.0, 26.25)","(4.8, 5.7, 5.675)","(11.0, 14.5, 14.416666666666666)","(5.5, 7.4, 7.468)","(5.5, 6.4, 6.213953488372093)"
05-01-2023 14:34:38.739699,"(3.6, 4.8, 4.73943661971831)","(4.2, 4.9, 4.855492957746479)","(21.0, 27.0, 26.25)","(4.8, 5.7, 5.479591836734694)","(11.0, 14.5, 14.416666666666666)","(5.5, 7.6, 7.456)","(5.5, 6.4, 6.209302325581396)"
05-01-2023 14:34:39.877380,"(3.6, 4.8, 4.780327868852459)","(4.2, 4.9, 4.8125)","(21.0, 27.0, 26.25)","(4.8, 5.5, 5.577272727272727)","(11.0, 14.5, 14.416666666666666)","(5.5, 7.6, 7.5263681592039795)","(5.5, 6.4, 6.174468085106383)"
