,Fish Tog Giblet,Extravagant,Trapped,Perfect Treasure,Ertugrul Bey,Mad Brax,Locke Bale,Hannele Bale
06-01-2023 16:50:39.383806,"(3.5, 4.8, 4.7105263157894735)","(14.0, 19.5, 18.891304347826086)","(3.5, 4.3, 4.240625)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.357142857142854)","(20.0, 27.0, 25.5)","(2.7, 3.05, 3.0318181818181817)","(9.0, 12.0, 11.926470588235293)"
06-01-2023 16:50:40.637325,"(3.5, 4.9, 4.7272727272727275)","(14.0, 19.5, 18.891304347826086)","(3.5, 4.4, 4.225)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.7, 3.05, 3.0153846153846153)","(9.0, 12.0, 11.902777777777779)"
06-01-2023 16:50:42.021687,"(3.5, 5.0, 4.938461538461539)","(14.0, 19.5, 18.891304347826086)","(3.5, 4.3, 4.225)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.7, 3.05, 3.0238095238095237)","(9.0, 12.0, 11.926470588235293)"
06-01-2023 16:50:43.320712,"(3.5, 5.0, 4.91875)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.3, 4.225)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.7, 3.05, 3.0194444444444444)","(9.0, 12.0, 11.910714285714286)"
06-01-2023 16:50:44.594129,"(3.5, 5.0, 4.91875)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.3, 4.225)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.7, 3.05, 3.0016)","(9.0, 12.0, 11.847826086956522)"
06-01-2023 16:50:45.804879,"(3.5, 5.0, 4.9)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.3, 4.270731707317073)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.7, 3.05, 3.0016)","(9.0, 12.0, 11.847826086956522)"
06-01-2023 16:50:47.071931,"(3.5, 5.0, 4.911111111111111)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.3, 4.270731707317073)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.7, 3.05, 3.0016)","(9.0, 12.0, 11.847826086956522)"
06-01-2023 16:50:48.434343,"(3.5, 5.0, 4.911111111111111)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.3, 4.270731707317073)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.6, 3.05, 3.014411764705882)","(9.0, 12.0, 11.847826086956522)"
06-01-2023 16:50:49.768047,"(3.5, 5.0, 4.953846153846154)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.3, 4.331818181818182)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.6, 3.05, 3.014411764705882)","(9.0, 12.0, 11.708333333333334)"
06-01-2023 16:50:51.130982,"(3.5, 5.0, 4.953846153846154)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.4, 4.319148936170213)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.6, 3.05, 2.995)","(9.0, 12.0, 11.5625)"
06-01-2023 16:50:52.311127,"(3.5, 5.0, 4.953846153846154)","(14.0, 19.5, 19.022727272727273)","(3.5, 4.4, 4.319148936170213)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 3.05, 3.014411764705882)","(9.0, 12.0, 11.56)"
06-01-2023 16:50:53.539823,"(3.5, 5.0, 4.933333333333334)","(14.0, 19.5, 20.7)","(3.5, 4.3, 4.296551724137931)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 3.05, 2.995)","(9.0, 12.0, 11.56)"
06-01-2023 16:50:54.836793,"(3.5, 5.0, 4.905263157894737)","(14.0, 21.0, 20.428571428571427)","(3.5, 4.3, 4.296551724137931)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 3.05, 2.991764705882353)","(9.0, 12.0, 11.56)"
06-01-2023 16:50:56.022721,"(3.5, 5.0, 4.883333333333333)","(14.0, 21.0, 20.714285714285715)","(3.5, 4.3, 4.296551724137931)","(31.0, 50.0, 48.857142857142854)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 3.05, 3.00875)","(9.0, 12.0, 11.583333333333334)"
06-01-2023 16:50:57.228899,"(3.8, 5.0, 4.91764705882353)","(14.0, 21.0, 20.714285714285715)","(3.5, 4.3, 4.296551724137931)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 3.05, 3.00875)","(9.0, 12.0, 11.583333333333334)"
06-01-2023 16:50:58.466184,"(3.8, 5.1, 4.942857142857143)","(14.0, 21.0, 19.95)","(3.5, 4.3, 4.283333333333333)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.6, 3.05, 3.005)","(9.0, 12.0, 12.708333333333334)"
06-01-2023 16:50:59.718842,"(3.8, 5.0, 4.942857142857143)","(14.0, 21.0, 20.166666666666668)","(3.5, 4.3, 4.244)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.476190476190474)","(2.6, 3.05, 3.005)","(9.0, 13.0, 11.9)"
06-01-2023 16:51:01.086062,"(3.8, 5.0, 4.866666666666666)","(14.0, 21.0, 20.166666666666668)","(3.5, 4.3, 4.239130434782608)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 3.05, 3.005)","(9.0, 12.5, 11.916666666666666)"
06-01-2023 16:51:02.326857,"(3.5, 5.0, 4.866666666666666)","(14.0, 21.0, 20.166666666666668)","(3.5, 4.3, 4.239130434782608)","(31.0, 50.0, 48.76923076923077)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 3.05, 2.994666666666667)","(9.0, 12.0, 12.066666666666666)"
06-01-2023 16:51:03.537316,"(3.5, 5.0, 4.897674418604651)","(14.0, 21.0, 19.285714285714285)","(3.5, 4.3, 4.231034482758621)","(31.0, 50.0, 48.0)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.545454545454547)","(2.6, 3.0, 2.9566666666666666)","(9.0, 12.5, 12.45)"
06-01-2023 16:51:04.774134,"(3.8, 5.0, 4.881081081081081)","(14.0, 21.0, 19.933333333333334)","(3.5, 4.3, 4.231034482758621)","(31.0, 50.0, 48.11764705882353)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.545454545454547)","(2.6, 2.96, 2.955)","(9.0, 12.5, 12.588235294117647)"
06-01-2023 16:51:06.042361,"(3.8, 5.0, 4.933333333333334)","(14.0, 21.0, 20.0)","(3.5, 4.3, 4.231034482758621)","(31.0, 50.0, 48.25)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.545454545454547)","(2.6, 2.96, 2.945)","(9.0, 13.0, 12.903225806451612)"
06-01-2023 16:51:07.301033,"(3.8, 5.0, 4.942857142857143)","(14.0, 21.0, 20.0)","(3.5, 4.3, 4.229508196721311)","(31.0, 50.0, 48.57142857142857)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 2.96, 2.9371428571428573)","(9.0, 13.0, 12.666666666666666)"
06-01-2023 16:51:08.530111,"(3.5, 5.0, 4.91764705882353)","(14.0, 21.0, 20.03448275862069)","(3.5, 4.3, 4.218867924528302)","(31.0, 50.0, 48.25)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 2.94, 2.939)","(9.0, 13.0, 12.947368421052632)"
06-01-2023 16:51:09.757523,"(3.5, 5.0, 4.902564102564103)","(14.0, 21.0, 20.153846153846153)","(3.5, 4.3, 4.218867924528302)","(31.0, 50.0, 48.25)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.5)","(2.6, 2.96, 2.936774193548387)","(9.0, 13.0, 12.9375)"
06-01-2023 16:51:11.081517,"(3.5, 5.0, 4.902564102564103)","(14.0, 21.0, 20.0)","(3.5, 4.3, 4.218867924528302)","(31.0, 50.0, 48.25)","(21.0, 36.0, 33.57377049180328)","(20.0, 27.0, 25.545454545454547)","(2.6, 2.96, 2.9416326530612245)","(9.0, 13.0, 12.9375)"
06-01-2023 16:51:12.487547,"(3.8, 5.0, 4.902564102564103)","(14.0, 21.0, 20.0)","(3.5, 4.3, 4.218867924528302)","(31.0, 50.0, 48.11764705882353)","(21.0, 36.0, 33.25925925925926)","(20.0, 27.0, 25.545454545454547)","(2.6, 2.96, 2.9416326530612245)","(9.0, 13.0, 12.84375)"
06-01-2023 16:51:13.842371,"(3.8, 5.0, 4.902564102564103)","(14.0, 21.0, 19.88235294117647)","(3.5, 4.3, 4.215151515151515)","(31.0, 50.0, 48.11764705882353)","(21.0, 36.0, 33.25925925925926)","(20.0, 27.0, 25.545454545454547)","(2.6, 2.96, 2.9436363636363634)","(9.0, 13.0, 12.84375)"
06-01-2023 16:51:15.136618,"(3.8, 5.0, 4.902564102564103)","(14.0, 21.0, 20.03448275862069)","(3.5, 4.3, 4.218867924528302)","(31.0, 50.0, 48.57142857142857)","(21.0, 36.0, 33.25925925925926)","(20.0, 27.0, 25.5)","(2.6, 2.96, 2.9423529411764706)","(9.0, 13.0, 12.84375)"
06-01-2023 16:51:16.368733,"(3.8, 5.0, 4.902564102564103)","(14.0, 21.0, 20.03448275862069)","(3.5, 4.3, 4.2122448979591836)","(31.0, 50.0, 48.57142857142857)","(21.0, 36.0, 35.4)","(20.0, 27.0, 25.5)","(2.6, 2.96, 2.933818181818182)","(9.0, 13.0, 12.73913043478261)"
06-01-2023 16:51:17.676771,"(3.8, 5.0, 4.902564102564103)","(14.0, 21.0, 20.03448275862069)","(3.5, 4.3, 4.279674796747967)","(31.0, 50.0, 48.11764705882353)","(21.0, 36.0, 35.23809523809524)","(20.0, 27.0, 25.12121212121212)","(2.6, 2.96, 2.9507692307692306)","(9.0, 13.0, 12.76923076923077)"
06-01-2023 16:51:19.023973,"(3.8, 4.9, 4.81764705882353)","(14.0, 21.0, 20.134615384615383)","(3.5, 4.3, 4.279674796747967)","(31.0, 50.0, 48.11764705882353)","(21.0, 36.0, 35.0)","(20.0, 27.0, 25.677419354838708)","(2.6, 2.96, 2.952)","(9.0, 13.0, 12.76923076923077)"
06-01-2023 16:51:20.263455,"(3.8, 4.9, 4.81764705882353)","(14.0, 21.0, 20.0625)","(3.5, 4.3, 4.279674796747967)","(31.0, 50.0, 48.57142857142857)","(21.0, 36.0, 35.0)","(20.0, 26.0, 25.655172413793103)","(2.6, 2.96, 2.9514285714285715)","(9.0, 13.0, 13.166666666666666)"
06-01-2023 16:51:21.554305,"(3.8, 4.8, 4.776923076923077)","(15.0, 21.0, 19.625)","(3.6, 4.3, 4.278991596638655)","(31.0, 50.0, 48.4)","(21.0, 36.0, 35.2)","(19.0, 26.0, 25.655172413793103)","(2.6, 2.96, 2.937333333333333)","(10.0, 13.5, 13.21551724137931)"
06-01-2023 16:51:22.937264,"(3.8, 4.8, 4.752941176470588)","(15.0, 21.0, 19.59375)","(3.6, 4.3, 4.278991596638655)","(31.0, 50.0, 48.25)","(21.0, 36.0, 35.46666666666667)","(19.0, 26.0, 25.714285714285715)","(2.6, 2.98, 2.940408163265306)","(10.0, 13.5, 13.223214285714286)"
06-01-2023 16:51:24.271541,"(3.8, 4.8, 4.72)","(15.0, 21.0, 19.59375)","(3.6, 4.3, 4.34351145038168)","(31.0, 50.0, 48.25)","(21.0, 36.0, 35.2)","(19.0, 26.0, 25.714285714285715)","(2.6, 2.96, 2.9437735849056605)","(10.0, 13.5, 13.147727272727273)"
06-01-2023 16:51:25.703511,"(3.8, 4.8, 4.699999999999999)","(15.0, 21.0, 20.357142857142858)","(3.6, 4.4, 4.333333333333334)","(31.0, 50.0, 48.13333333333333)","(21.0, 36.0, 35.2)","(19.0, 26.0, 25.625)","(2.6, 2.98, 2.9437735849056605)","(10.0, 13.5, 12.821428571428571)"
06-01-2023 16:51:27.177348,"(3.8, 4.8, 4.566)","(15.0, 21.0, 20.703703703703702)","(3.6, 4.4, 4.320833333333333)","(31.0, 50.0, 48.285714285714285)","(21.0, 36.0, 35.76470588235294)","(19.0, 26.0, 25.612903225806452)","(2.6, 2.98, 2.96)","(10.0, 13.5, 12.821428571428571)"
06-01-2023 16:51:28.622169,"(3.8, 4.6, 4.566)","(15.0, 22.0, 20.942307692307693)","(3.6, 4.4, 4.326136363636364)","(31.0, 50.0, 48.46153846153846)","(21.0, 36.0, 34.470588235294116)","(19.0, 26.0, 25.612903225806452)","(2.6, 2.98, 2.96)","(10.0, 13.5, 12.821428571428571)"
06-01-2023 16:51:30.018670,"(3.8, 4.6, 4.643478260869565)","(15.0, 22.0, 20.602941176470587)","(3.6, 4.4, 4.326627218934911)","(31.0, 50.0, 48.13333333333333)","(21.0, 42.0, 34.5)","(19.0, 26.0, 25.636363636363637)","(2.6, 2.98, 2.9736)","(10.0, 13.5, 12.821428571428571)"
06-01-2023 16:51:31.325518,"(3.8, 4.7, 4.623529411764705)","(15.0, 22.0, 20.602941176470587)","(3.6, 4.4, 4.326627218934911)","(31.0, 50.0, 48.0)","(21.0, 42.0, 39.55555555555556)","(19.0, 26.0, 25.636363636363637)","(2.6, 2.98, 2.9685714285714284)","(10.0, 13.5, 12.796296296296296)"
06-01-2023 16:51:32.587830,"(3.8, 4.7, 4.631578947368421)","(15.0, 22.0, 20.571428571428573)","(3.6, 4.4, 4.326627218934911)","(31.0, 50.0, 48.0)","(21.0, 40.0, 39.55555555555556)","(19.0, 26.0, 25.675675675675677)","(2.6, 2.98, 2.953333333333333)","(10.0, 13.5, 12.80188679245283)"
06-01-2023 16:51:33.918685,"(3.8, 4.7, 4.631578947368421)","(15.0, 22.0, 20.88888888888889)","(3.6, 4.4, 4.319444444444445)","(31.0, 50.0, 48.333333333333336)","(21.0, 40.0, 39.111111111111114)","(19.0, 26.0, 25.647058823529413)","(2.6, 2.98, 2.94561797752809)","(10.0, 13.5, 12.80188679245283)"
06-01-2023 16:51:35.256012,"(3.8, 4.6, 4.522388059701492)","(15.0, 22.0, 20.88888888888889)","(3.6, 4.4, 4.319444444444445)","(31.0, 50.0, 48.333333333333336)","(21.0, 40.0, 39.111111111111114)","(19.0, 26.0, 25.647058823529413)","(2.6, 2.98, 2.9355294117647057)","(10.0, 13.5, 12.788461538461538)"
06-01-2023 16:51:36.460034,"(3.8, 4.6, 4.545023696682464)","(15.0, 22.0, 21.0625)","(3.6, 4.4, 4.370588235294118)","(31.0, 50.0, 48.285714285714285)","(21.0, 40.0, 38.63636363636363)","(19.0, 26.0, 25.647058823529413)","(2.6, 2.98, 2.9355294117647057)","(10.0, 13.5, 12.788461538461538)"
06-01-2023 16:51:37.691919,"(3.8, 4.6, 4.541484716157205)","(15.0, 22.0, 20.88888888888889)","(3.6, 4.4, 4.370588235294118)","(31.0, 50.0, 48.0)","(21.0, 40.0, 38.63636363636363)","(19.0, 26.0, 25.692307692307693)","(2.6, 2.96, 2.9509090909090907)","(10.0, 13.5, 13.0875)"
06-01-2023 16:51:39.284324,"(3.8, 4.6, 4.540178571428571)","(15.0, 22.0, 20.80952380952381)","(3.6, 4.4, 4.370588235294118)","(31.0, 50.0, 48.13333333333333)","(21.0, 40.0, 38.63636363636363)","(19.0, 26.0, 25.666666666666668)","(2.6, 2.96, 2.952)","(10.0, 13.5, 13.047619047619047)"
06-01-2023 16:51:41.554683,"(3.8, 4.6, 4.559627329192546)","(15.0, 22.0, 20.986486486486488)","(3.6, 4.4, 4.370588235294118)","(31.0, 50.0, 48.285714285714285)","(21.0, 40.0, 38.63636363636363)","(19.0, 26.0, 25.647058823529413)","(2.6, 2.96, 2.952)","(10.0, 13.5, 13.077777777777778)"
06-01-2023 16:51:42.939179,"(3.8, 4.6, 4.567857142857143)","(15.0, 22.0, 20.80952380952381)","(3.6, 4.4, 4.36875)","(31.0, 50.0, 48.18181818181818)","(21.0, 40.0, 38.57142857142857)","(19.0, 26.0, 25.659574468085108)","(2.6, 2.96, 2.9575)","(10.0, 13.5, 13.047619047619047)"
06-01-2023 16:51:44.311020,"(3.8, 4.6, 4.529411764705882)","(15.0, 22.0, 20.80952380952381)","(3.6, 4.4, 4.2942857142857145)","(31.0, 50.0, 48.0)","(21.0, 40.0, 38.666666666666664)","(19.0, 27.0, 25.659574468085108)","(2.6, 2.96, 2.9245454545454543)","(10.0, 13.5, 13.047619047619047)"
06-01-2023 16:51:45.688540,"(3.8, 4.7, 4.614705882352941)","(15.0, 22.0, 20.80952380952381)","(3.6, 4.4, 4.259701492537314)","(31.0, 50.0, 48.8)","(21.0, 40.0, 39.25)","(19.0, 27.0, 25.894736842105264)","(2.6, 2.96, 2.9397872340425533)","(10.0, 13.5, 13.075)"
06-01-2023 16:51:47.014012,"(3.8, 4.6, 4.552331606217616)","(15.0, 22.0, 20.133333333333333)","(3.6, 4.4, 4.269444444444445)","(31.0, 50.0, 49.42857142857143)","(21.0, 40.0, 37.58620689655172)","(19.0, 27.0, 25.09090909090909)","(2.6, 2.98, 2.943921568627451)","(10.0, 13.5, 13.075)"
06-01-2023 16:51:48.317619,"(3.8, 4.5, 4.430434782608695)","(15.0, 22.0, 20.666666666666668)","(3.6, 4.4, 4.2956521739130435)","(31.0, 50.0, 49.42857142857143)","(21.0, 42.0, 37.2)","(19.0, 27.0, 26.307692307692307)","(2.6, 2.98, 2.955625)","(10.0, 13.5, 13.113636363636363)"
06-01-2023 16:51:49.610121,"(3.8, 4.4, 4.372413793103449)","(15.0, 22.0, 21.037037037037038)","(3.6, 4.4, 4.309803921568627)","(31.0, 50.0, 49.42857142857143)","(21.0, 42.0, 37.666666666666664)","(19.0, 27.0, 26.529411764705884)","(2.6, 2.98, 2.9627777777777777)","(10.0, 13.5, 13.113636363636363)"
06-01-2023 16:51:50.881315,"(3.8, 4.4, 4.338888888888889)","(15.0, 22.0, 21.037037037037038)","(3.6, 4.4, 4.309803921568627)","(31.0, 50.0, 49.0)","(21.0, 42.0, 37.76470588235294)","(19.0, 27.0, 26.529411764705884)","(2.6, 2.98, 2.975)","(10.0, 13.5, 13.113636363636363)"
06-01-2023 16:51:52.122460,"(3.8, 4.4, 4.337837837837838)","(15.0, 22.0, 20.3125)","(3.6, 4.4, 4.29047619047619)","(31.0, 60.0, 47.75609756097561)","(21.0, 42.0, 37.76470588235294)","(19.0, 27.0, 26.529411764705884)","(2.6, 2.98, 2.9863636363636363)","(10.0, 13.5, 13.113636363636363)"
06-01-2023 16:51:53.433323,"(3.8, 4.4, 4.3875)","(15.0, 21.0, 20.192307692307693)","(3.6, 4.4, 4.284090909090909)","(31.0, 55.0, 47.5)","(21.0, 42.0, 37.76470588235294)","(19.0, 27.0, 26.466666666666665)","(2.6, 3.05, 2.9864814814814813)","(10.0, 13.5, 13.113636363636363)"
06-01-2023 16:51:54.754647,"(3.8, 4.4, 4.393103448275863)","(15.0, 21.0, 20.192307692307693)","(3.6, 4.4, 4.276288659793814)","(31.0, 55.0, 47.5)","(21.0, 42.0, 37.76470588235294)","(19.0, 27.0, 26.466666666666665)","(2.6, 3.05, 2.981923076923077)","(10.0, 13.5, 13.085365853658537)"
06-01-2023 16:51:55.995512,"(3.7, 4.5, 4.355670103092783)","(15.0, 21.0, 20.192307692307693)","(3.6, 4.4, 4.276288659793814)","(31.0, 50.0, 46.705882352941174)","(21.0, 42.0, 38.93333333333333)","(19.0, 27.0, 26.333333333333332)","(2.6, 3.0, 2.965128205128205)","(10.0, 13.5, 12.846153846153847)"
06-01-2023 16:51:57.240973,"(3.7, 4.5, 4.363529411764706)","(15.0, 21.0, 20.307692307692307)","(3.6, 4.4, 4.29247311827957)","(31.0, 50.0, 49.2)","(21.0, 40.0, 38.44444444444444)","(19.0, 27.0, 26.333333333333332)","(2.6, 3.0, 2.985625)","(10.0, 13.5, 12.790322580645162)"
06-01-2023 16:51:58.441672,"(3.7, 4.5, 4.320289855072463)","(15.0, 22.0, 20.571428571428573)","(3.6, 4.4, 4.294505494505494)","(31.0, 50.0, 48.666666666666664)","(21.0, 40.0, 37.69230769230769)","(19.0, 27.0, 26.307692307692307)","(2.6, 3.0, 2.986666666666667)","(10.0, 13.5, 12.706896551724139)"
06-01-2023 16:51:59.725946,"(3.7, 4.5, 4.332432432432432)","(15.0, 21.0, 20.4)","(3.6, 4.4, 4.294505494505494)","(31.0, 50.0, 48.333333333333336)","(21.0, 40.0, 37.69230769230769)","(19.0, 27.0, 26.181818181818183)","(2.6, 3.0, 3.0403508771929824)","(10.0, 13.5, 12.686813186813186)"
06-01-2023 16:52:01.016807,"(3.7, 4.5, 4.334782608695652)","(15.0, 21.0, 20.625)","(3.6, 4.4, 4.243636363636364)","(31.0, 50.0, 49.0)","(21.0, 40.0, 37.833333333333336)","(19.0, 27.0, 26.181818181818183)","(2.6, 3.05, 3.056179775280899)","(10.0, 13.5, 12.73076923076923)"
06-01-2023 16:52:02.478636,"(3.7, 4.5, 4.33235294117647)","(15.0, 21.0, 20.333333333333332)","(3.6, 4.4, 4.256666666666667)","(31.0, 50.0, 47.5)","(21.0, 40.0, 37.833333333333336)","(19.0, 27.0, 26.05263157894737)","(2.6, 3.1, 3.0636363636363635)","(10.0, 13.5, 12.649253731343283)"
06-01-2023 16:52:03.830017,"(3.7, 4.5, 4.373333333333333)","(15.0, 21.0, 20.2)","(3.6, 4.4, 4.269387755102041)","(31.0, 55.0, 47.714285714285715)","(21.0, 40.0, 37.833333333333336)","(19.0, 27.0, 26.05263157894737)","(2.6, 3.1, 3.0692307692307694)","(10.0, 13.5, 12.846153846153847)"
06-01-2023 16:52:05.143634,"(3.7, 4.5, 4.373333333333333)","(15.0, 21.0, 20.2)","(3.6, 4.4, 4.269387755102041)","(31.0, 50.0, 47.42857142857143)","(21.0, 40.0, 38.333333333333336)","(19.0, 27.0, 26.045454545454547)","(2.6, 3.1, 3.0472972972972974)","(10.0, 13.0, 12.772727272727273)"
06-01-2023 16:52:06.747630,"(3.7, 4.3, 4.283333333333333)","(15.0, 21.0, 20.181818181818183)","(3.6, 4.4, 4.273469387755102)","(31.0, 48.0, 47.375)","(21.0, 40.0, 38.333333333333336)","(19.0, 27.0, 25.363636363636363)","(2.6, 3.1, 3.0290909090909093)","(10.0, 13.0, 12.333333333333334)"
06-01-2023 16:52:08.249434,"(3.7, 4.4, 4.341666666666667)","(15.0, 21.0, 19.64)","(3.6, 4.4, 4.2503496503496505)","(31.0, 50.0, 48.421052631578945)","(21.0, 40.0, 38.333333333333336)","(19.0, 27.0, 26.227272727272727)","(2.6, 3.1, 3.0390243902439025)","(10.0, 12.5, 12.69047619047619)"
06-01-2023 16:52:09.555042,"(3.7, 4.4, 4.341666666666667)","(15.0, 21.0, 19.64)","(3.6, 4.4, 4.236923076923077)","(31.0, 50.0, 44.92307692307692)","(21.0, 40.0, 38.333333333333336)","(19.0, 27.0, 26.291666666666668)","(2.6, 3.1, 3.0210526315789474)","(10.0, 13.0, 12.89041095890411)"
06-01-2023 16:52:10.822157,"(3.7, 4.5, 4.356521739130435)","(15.0, 21.0, 19.551724137931036)","(3.6, 4.4, 4.2290322580645165)","(31.0, 50.0, 47.0)","(21.0, 40.0, 38.333333333333336)","(19.0, 27.0, 26.291666666666668)","(2.6, 3.1, 3.0210526315789474)","(10.0, 13.0, 12.66)"
06-01-2023 16:52:12.072411,"(3.7, 4.5, 4.370588235294117)","(15.0, 21.0, 19.551724137931036)","(3.6, 4.4, 4.2290322580645165)","(31.0, 48.0, 46.4)","(26.0, 40.0, 38.46153846153846)","(19.0, 27.0, 26.227272727272727)","(2.6, 3.1, 3.0210526315789474)","(10.0, 13.5, 12.66)"
06-01-2023 16:52:13.311757,"(3.7, 4.5, 4.370588235294117)","(15.0, 21.0, 19.25)","(3.6, 4.4, 4.2243093922651935)","(31.0, 48.0, 45.333333333333336)","(26.0, 40.0, 38.46153846153846)","(19.0, 27.0, 26.227272727272727)","(2.6, 3.1, 3.0240506329113925)","(10.0, 13.5, 12.650943396226415)"
06-01-2023 16:52:14.401726,"(3.7, 4.5, 4.433653846153846)","(15.0, 21.0, 19.25)","(3.6, 4.4, 4.2243093922651935)","(31.0, 46.0, 45.333333333333336)","(26.0, 40.0, 38.46153846153846)","(19.0, 27.0, 26.227272727272727)","(2.6, 3.1, 3.0240506329113925)","(10.0, 13.5, 12.650943396226415)"
06-01-2023 16:52:15.648787,"(3.7, 4.5, 4.317241379310345)","(15.0, 21.0, 19.25)","(3.6, 4.4, 4.2243093922651935)","(31.0, 46.0, 45.38461538461539)","(26.0, 40.0, 38.46153846153846)","(19.0, 27.0, 26.227272727272727)","(2.6, 3.1, 3.0655172413793106)","(10.0, 13.5, 12.645454545454545)"
06-01-2023 16:52:16.867189,"(3.7, 4.4, 4.317241379310345)","(15.0, 21.0, 19.7)","(3.6, 4.4, 4.2243093922651935)","(31.0, 50.0, 45.5)","(26.0, 40.0, 38.46153846153846)","(19.0, 27.0, 26.26086956521739)","(2.6, 3.1, 3.0485714285714285)","(10.0, 13.5, 12.645454545454545)"
06-01-2023 16:52:18.161728,"(3.7, 4.4, 4.317241379310345)","(15.0, 21.0, 19.7)","(3.6, 4.4, 4.2243093922651935)","(31.0, 50.0, 45.5)","(26.0, 40.0, 38.46153846153846)","(19.0, 27.0, 26.26086956521739)","(2.6, 3.1, 3.0485714285714285)","(10.0, 13.5, 12.645454545454545)"
06-01-2023 16:52:19.671953,"(3.7, 4.4, 4.317241379310345)","(15.0, 21.0, 19.630434782608695)","(3.6, 4.4, 4.232631578947369)","(31.0, 50.0, 49.10112359550562)","(26.0, 40.0, 36.0)","(19.0, 27.0, 26.19047619047619)","(2.6, 3.1, 3.0485714285714285)","(10.0, 13.5, 12.645454545454545)"
06-01-2023 16:52:20.940736,"(3.7, 4.5, 4.45974025974026)","(15.0, 21.0, 20.095238095238095)","(3.6, 4.4, 4.248571428571429)","(31.0, 50.0, 48.0)","(26.0, 36.0, 35.81818181818182)","(19.0, 27.0, 26.227272727272727)","(2.6, 3.1, 2.958285714285714)","(10.0, 13.5, 12.645454545454545)"
06-01-2023 16:52:22.444473,"(3.7, 4.5, 4.32429906542056)","(15.0, 21.0, 20.8)","(3.6, 4.4, 4.306164383561644)","(31.0, 50.0, 48.903225806451616)","(26.0, 36.0, 36.64)","(19.0, 27.0, 27.75)","(2.6, 2.98, 2.96)","(10.0, 13.5, 13.055555555555555)"
06-01-2023 16:52:23.749770,"(3.7, 4.5, 4.32429906542056)","(15.0, 21.0, 20.818181818181817)","(3.6, 4.4, 4.306164383561644)","(31.0, 55.0, 48.903225806451616)","(26.0, 40.0, 37.63636363636364)","(19.0, 28.0, 28.75)","(2.6, 2.98, 2.942967032967033)","(10.0, 13.5, 13.0375)"
