,Special Ella,Big Time Yonkers,Homebush Red,Homebush Allison,Goldstar Jericho,Wild Thyme,Homebush Ari,Know Vibes
09-01-2023 12:02:51.289098,"(1.4, 1.5, 1.4525)","(10.0, 25.0, 19.5)","(11.0, 42.0, 40.64285714285714)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 29.384615384615383)","(20.0, 240.0, 176.66666666666669)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:52.520735,"(1.4, 1.5, 1.4525)","(10.0, 24.0, 19.5)","(11.0, 42.0, 40.64285714285714)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 29.384615384615383)","(20.0, 240.0, 226.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:53.778120,"(1.4, 1.5, 1.4525)","(10.0, 24.0, 19.5)","(11.0, 42.0, 41.20833333333333)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 29.384615384615383)","(20.0, 240.0, 226.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:55.026335,"(1.4, 1.5, 1.4525)","(10.0, 24.0, 18.666666666666668)","(11.0, 42.0, 41.20833333333333)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 28.782608695652172)","(20.0, 240.0, 226.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:56.232373,"(1.4, 1.49, 1.458)","(10.0, 23.0, 19.75)","(11.0, 42.0, 41.20833333333333)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.375)","(14.0, 34.0, 28.782608695652172)","(20.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:57.444466,"(1.4, 1.49, 1.4527272727272726)","(10.0, 23.0, 19.75)","(11.0, 42.0, 41.20833333333333)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.552631578947368)","(14.0, 34.0, 28.782608695652172)","(20.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:58.627170,"(1.4, 1.49, 1.4527272727272726)","(10.0, 23.0, 17.944444444444443)","(11.0, 42.0, 43.125)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.552631578947368)","(14.0, 34.0, 29.5)","(20.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:02:59.836534,"(1.4, 1.49, 1.4527272727272726)","(10.0, 23.0, 19.75)","(11.0, 44.0, 43.125)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.552631578947368)","(14.0, 32.0, 29.142857142857142)","(20.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:01.073744,"(1.4, 1.49, 1.4527272727272726)","(10.0, 23.0, 19.75)","(11.0, 44.0, 43.125)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.552631578947368)","(14.0, 32.0, 28.5)","(20.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:02.296865,"(1.4, 1.49, 1.4525531914893617)","(10.0, 22.0, 18.333333333333332)","(11.0, 44.0, 43.125)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.552631578947368)","(14.0, 32.0, 30.181818181818183)","(20.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:03.507961,"(1.4, 1.49, 1.4525)","(10.0, 22.0, 17.25)","(11.0, 44.0, 44.95454545454545)","(41.0, 420.0, 358.0)","(8.5, 16.5, 14.357142857142858)","(14.0, 32.0, 30.095238095238095)","(20.0, 240.0, 250.8695652173913)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:04.717131,"(1.4, 1.49, 1.4591780821917808)","(10.0, 22.0, 17.25)","(11.0, 46.0, 44.95454545454545)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.552631578947368)","(14.0, 32.0, 30.4)","(21.0, 260.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:05.900634,"(1.4, 1.46, 1.4466666666666665)","(10.0, 22.0, 17.923076923076923)","(11.0, 46.0, 45.04166666666667)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.6)","(14.0, 32.0, 30.4)","(21.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:07.106515,"(1.4, 1.46, 1.4466666666666665)","(10.0, 21.0, 17.153846153846153)","(11.0, 46.0, 45.04166666666667)","(41.0, 420.0, 358.0)","(8.5, 16.5, 15.717391304347826)","(14.0, 32.0, 30.4)","(21.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:08.287589,"(1.4, 1.46, 1.4466666666666665)","(10.0, 22.0, 17.153846153846153)","(11.0, 46.0, 43.90909090909091)","(41.0, 420.0, 270.0)","(8.5, 16.5, 15.717391304347826)","(14.0, 32.0, 30.4)","(21.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:09.401749,"(1.4, 1.46, 1.4466666666666665)","(10.0, 21.0, 17.25)","(11.0, 46.0, 45.04545454545455)","(41.0, 430.0, 270.0)","(8.5, 16.5, 15.717391304347826)","(14.0, 32.0, 30.4)","(21.0, 240.0, 232.08333333333334)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:10.560745,"(1.3, 1.46, 1.4466666666666665)","(10.0, 21.0, 16.833333333333332)","(13.0, 46.0, 45.04545454545455)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 223.63636363636363)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:11.675579,"(1.3, 1.46, 1.448235294117647)","(10.0, 20.0, 18.22222222222222)","(13.0, 46.0, 45.04545454545455)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 225.0)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:12.861942,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 17.428571428571427)","(13.0, 46.0, 43.375)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 231.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:14.017726,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 18.22222222222222)","(13.0, 50.0, 44.44444444444444)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 231.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:15.145627,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 18.22222222222222)","(13.0, 50.0, 44.44444444444444)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 231.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:16.292950,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 17.428571428571427)","(13.0, 50.0, 46.875)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 231.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:17.424559,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 18.22222222222222)","(13.0, 50.0, 42.5)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 231.42857142857142)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:18.530361,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 18.22222222222222)","(13.0, 50.0, 42.5)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 152.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:19.584387,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.833333333333332)","(13.0, 48.0, 37.0)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 196.25)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:20.563527,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 46.42857142857143)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 196.25)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:21.581394,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 47.08333333333333)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 181.66666666666669)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:22.659236,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 47.08333333333333)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 196.25)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:23.762858,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 47.08333333333333)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 181.66666666666669)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:24.895642,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 47.08333333333333)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 181.66666666666669)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:25.999256,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 47.08333333333333)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 196.25)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:27.102570,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 47.08333333333333)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 201.66666666666666)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:28.231381,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 42.75)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 270.0, 218.75)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:29.408060,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 43.8)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 270.0, 181.66666666666669)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:30.581807,"(1.3, 1.46, 1.4466666666666665)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 43.8)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 181.66666666666669)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:31.769873,"(1.3, 1.46, 1.446)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 43.8)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 196.25)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:32.956568,"(1.3, 1.46, 1.446)","(10.0, 20.0, 16.58823529411765)","(13.0, 48.0, 43.23529411764706)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.717391304347826)","(16.0, 32.0, 30.4)","(26.0, 240.0, 152.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:34.115853,"(1.3, 1.47, 1.4453846153846153)","(10.0, 20.0, 16.58823529411765)","(13.0, 50.0, 33.07692307692308)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.58695652173913)","(16.0, 32.0, 30.4)","(26.0, 240.0, 152.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:35.271068,"(1.3, 1.47, 1.4430882352941177)","(10.0, 20.0, 16.58823529411765)","(13.0, 50.0, 33.07692307692308)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.58695652173913)","(16.0, 32.0, 30.4)","(26.0, 240.0, 152.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:36.415203,"(1.3, 1.47, 1.4429166666666666)","(10.0, 20.0, 16.58823529411765)","(13.0, 50.0, 33.07692307692308)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.58695652173913)","(16.0, 32.0, 30.4)","(26.0, 240.0, 152.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:37.558993,"(1.3, 1.46, 1.4456)","(10.0, 20.0, 16.58823529411765)","(13.0, 50.0, 33.07692307692308)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.58695652173913)","(16.0, 32.0, 30.4)","(26.0, 240.0, 152.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:38.764619,"(1.3, 1.46, 1.4448275862068964)","(10.0, 20.0, 17.28125)","(13.0, 50.0, 34.285714285714285)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.58695652173913)","(16.0, 32.0, 30.4)","(26.0, 240.0, 152.5)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:39.943731,"(1.3, 1.46, 1.4448275862068964)","(10.0, 20.0, 17.441176470588236)","(13.0, 50.0, 41.40909090909091)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.58695652173913)","(16.0, 32.0, 30.4)","(26.0, 240.0, 231.8181818181818)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:41.137498,"(1.3, 1.46, 1.4448275862068964)","(10.0, 20.0, 18.38888888888889)","(13.0, 50.0, 44.58064516129032)","(51.0, 430.0, 270.0)","(9.0, 16.5, 15.807692307692308)","(16.0, 32.0, 30.4)","(26.0, 240.0, 231.8181818181818)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:42.293712,"(1.3, 1.44, 1.4369999999999998)","(10.0, 19.5, 18.1)","(13.0, 50.0, 44.58064516129032)","(51.0, 430.0, 225.55555555555554)","(9.0, 16.5, 15.807692307692308)","(16.0, 32.0, 30.4)","(26.0, 240.0, 189.23076923076923)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:43.420068,"(1.3, 1.45, 1.4277777777777778)","(10.0, 19.0, 18.1)","(13.0, 50.0, 44.58064516129032)","(51.0, 370.0, 225.55555555555554)","(9.0, 16.5, 15.807692307692308)","(16.0, 32.0, 30.4)","(26.0, 220.0, 189.23076923076923)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:44.684779,"(1.3, 1.45, 1.4233333333333333)","(11.0, 19.0, 18.333333333333332)","(14.0, 50.0, 43.63636363636364)","(51.0, 370.0, 225.55555555555554)","(9.0, 16.5, 15.807692307692308)","(17.0, 32.0, 30.4)","(26.0, 220.0, 189.23076923076923)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:45.859098,"(1.3, 1.45, 1.4132)","(11.0, 19.0, 18.25)","(14.0, 50.0, 30.76923076923077)","(51.0, 370.0, 238.88888888888889)","(9.0, 16.5, 14.857142857142858)","(17.0, 32.0, 30.4)","(26.0, 220.0, 189.23076923076923)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:47.012058,"(1.3, 1.45, 1.4233333333333333)","(11.0, 19.5, 18.214285714285715)","(14.0, 50.0, 32.142857142857146)","(51.0, 400.0, 255.0)","(9.0, 16.0, 15.045454545454545)","(17.0, 32.0, 30.4)","(26.0, 220.0, 90.83333333333333)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:48.211476,"(1.3, 1.45, 1.42)","(11.0, 19.5, 18.026315789473685)","(14.0, 50.0, 32.0)","(51.0, 400.0, 255.0)","(9.0, 16.0, 15.045454545454545)","(17.0, 32.0, 30.4)","(26.0, 220.0, 116.66666666666666)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:49.420440,"(1.3, 1.45, 1.42)","(11.0, 19.5, 18.026315789473685)","(14.0, 50.0, 32.857142857142854)","(51.0, 400.0, 255.0)","(9.0, 16.0, 15.045454545454545)","(17.0, 32.0, 30.4)","(26.0, 220.0, 127.0)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:50.588009,"(1.3, 1.45, 1.42)","(11.0, 19.5, 17.794117647058822)","(14.0, 50.0, 32.76923076923077)","(51.0, 400.0, 255.0)","(9.0, 16.0, 15.045454545454545)","(17.0, 32.0, 30.4)","(26.0, 220.0, 127.0)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:51.773450,"(1.3, 1.45, 1.42)","(11.0, 19.5, 17.794117647058822)","(14.0, 48.0, 34.03448275862069)","(51.0, 400.0, 345.0)","(9.0, 16.0, 15.045454545454545)","(17.0, 32.0, 30.4)","(26.0, 220.0, 158.0)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:52.972380,"(1.3, 1.45, 1.414)","(11.0, 19.5, 17.794117647058822)","(14.0, 48.0, 34.03448275862069)","(51.0, 380.0, 180.0)","(9.0, 16.0, 15.447368421052632)","(17.0, 32.0, 30.4)","(26.0, 220.0, 158.0)","(9.0, 11.0, 10.863636363636363)"
09-01-2023 12:03:54.168302,"(1.3, 1.45, 1.414)","(11.0, 19.5, 17.794117647058822)","(15.0, 48.0, 34.03448275862069)","(51.0, 370.0, 241.25)","(9.0, 16.0, 15.447368421052632)","(17.0, 32.0, 30.4)","(26.0, 220.0, 158.0)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:03:55.370258,"(1.3, 1.45, 1.4143243243243242)","(11.0, 19.0, 18.428571428571427)","(15.0, 46.0, 36.5)","(51.0, 360.0, 209.11764705882354)","(9.0, 16.0, 15.447368421052632)","(17.0, 32.0, 30.4)","(26.0, 220.0, 158.0)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:03:56.518210,"(1.3, 1.45, 1.4143243243243242)","(11.0, 19.0, 18.428571428571427)","(15.0, 46.0, 37.91304347826087)","(51.0, 360.0, 209.11764705882354)","(9.0, 16.0, 15.447368421052632)","(17.0, 32.0, 30.4)","(26.0, 220.0, 158.21428571428572)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:03:57.644397,"(1.3, 1.45, 1.4143243243243242)","(11.0, 19.0, 18.428571428571427)","(15.0, 44.0, 34.91891891891892)","(51.0, 360.0, 209.11764705882354)","(9.0, 16.0, 15.555555555555555)","(17.0, 32.0, 30.4)","(26.0, 210.0, 152.0)","(8.5, 11.0, 10.863636363636363)"
09-01-2023 12:03:58.798192,"(1.3, 1.45, 1.414)","(11.0, 19.0, 18.25)","(15.0, 44.0, 34.91891891891892)","(51.0, 360.0, 258.33333333333337)","(9.0, 16.0, 15.75)","(17.0, 32.0, 30.4)","(26.0, 210.0, 152.0)","(8.5, 11.0, 10.892857142857142)"
09-01-2023 12:03:59.923186,"(1.3, 1.44, 1.4272727272727272)","(11.0, 19.0, 18.25)","(15.0, 44.0, 36.78260869565217)","(51.0, 350.0, 238.07692307692307)","(9.0, 16.0, 16.5)","(17.0, 32.0, 30.4)","(26.0, 210.0, 152.0)","(8.5, 11.0, 10.892857142857142)"
09-01-2023 12:04:01.041412,"(1.3, 1.43, 1.4141176470588235)","(11.0, 19.0, 18.428571428571427)","(15.0, 42.0, 36.78260869565217)","(51.0, 340.0, 238.07692307692307)","(9.0, 17.5, 16.785714285714285)","(17.0, 32.0, 30.4)","(26.0, 210.0, 152.0)","(8.5, 11.0, 10.892857142857142)"
09-01-2023 12:04:02.167873,"(1.3, 1.43, 1.4224999999999999)","(11.0, 19.0, 18.428571428571427)","(15.0, 42.0, 32.666666666666664)","(51.0, 340.0, 238.07692307692307)","(9.0, 17.5, 16.944444444444443)","(17.0, 32.0, 30.4)","(26.0, 210.0, 152.0)","(8.5, 11.0, 10.4)"
09-01-2023 12:04:03.340719,"(1.26, 1.43, 1.4224999999999999)","(11.0, 19.0, 18.428571428571427)","(16.0, 42.0, 31.37142857142857)","(51.0, 340.0, 229.58333333333331)","(10.0, 17.5, 16.944444444444443)","(18.0, 32.0, 30.4)","(31.0, 210.0, 161.25)","(8.5, 10.5, 10.727272727272727)"
09-01-2023 12:04:04.573719,"(1.26, 1.43, 1.4143478260869564)","(11.0, 19.0, 18.15625)","(16.0, 42.0, 31.6)","(51.0, 340.0, 265.55555555555554)","(10.0, 17.5, 16.944444444444443)","(18.0, 32.0, 30.4)","(31.0, 230.0, 161.25)","(8.5, 11.0, 10.727272727272727)"
09-01-2023 12:04:05.858267,"(1.26, 1.43, 1.4143478260869564)","(11.0, 19.0, 17.977272727272727)","(16.0, 42.0, 35.0)","(51.0, 320.0, 200.41666666666669)","(10.0, 17.5, 16.944444444444443)","(18.0, 32.0, 30.4)","(31.0, 230.0, 130.625)","(8.5, 11.0, 10.727272727272727)"
09-01-2023 12:04:07.056751,"(1.26, 1.43, 1.416153846153846)","(11.0, 19.0, 17.977272727272727)","(16.0, 40.0, 32.857142857142854)","(51.0, 290.0, 200.41666666666669)","(10.0, 17.5, 16.944444444444443)","(18.0, 32.0, 30.4)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.727272727272727)"
09-01-2023 12:04:08.229325,"(1.26, 1.43, 1.42)","(11.0, 19.0, 17.977272727272727)","(16.0, 40.0, 32.857142857142854)","(51.0, 290.0, 207.30769230769232)","(10.0, 17.5, 16.944444444444443)","(18.0, 32.0, 30.4)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.88)"
09-01-2023 12:04:09.344244,"(1.26, 1.43, 1.42)","(11.0, 19.0, 17.977272727272727)","(16.0, 40.0, 32.857142857142854)","(51.0, 290.0, 161.0)","(10.0, 17.5, 16.944444444444443)","(18.0, 32.0, 30.4)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.857142857142858)"
09-01-2023 12:04:10.506677,"(1.26, 1.43, 1.42)","(11.0, 19.0, 17.977272727272727)","(16.0, 40.0, 31.666666666666668)","(51.0, 290.0, 205.0)","(10.0, 17.5, 16.59090909090909)","(18.0, 32.0, 30.476190476190474)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.857142857142858)"
09-01-2023 12:04:11.694967,"(1.26, 1.43, 1.42)","(11.0, 19.0, 17.977272727272727)","(16.0, 40.0, 31.176470588235293)","(51.0, 270.0, 133.5)","(10.0, 17.5, 16.944444444444443)","(18.0, 32.0, 33.2)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.76923076923077)"
09-01-2023 12:04:12.839038,"(1.26, 1.43, 1.42)","(11.0, 19.0, 17.977272727272727)","(16.0, 40.0, 31.176470588235293)","(51.0, 270.0, 133.5)","(10.0, 17.5, 16.944444444444443)","(18.0, 38.0, 33.5)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.625)"
09-01-2023 12:04:13.971470,"(1.26, 1.43, 1.42)","(11.0, 19.0, 17.977272727272727)","(16.0, 40.0, 31.176470588235293)","(51.0, 270.0, 133.5)","(10.0, 17.5, 16.944444444444443)","(18.0, 38.0, 33.5)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.625)"
09-01-2023 12:04:15.126595,"(1.26, 1.43, 1.4248076923076922)","(11.0, 19.0, 18.605263157894736)","(16.0, 40.0, 31.176470588235293)","(51.0, 270.0, 79.16666666666667)","(10.0, 17.5, 16.944444444444443)","(18.0, 38.0, 33.5)","(31.0, 140.0, 130.625)","(8.5, 11.0, 10.625)"
09-01-2023 12:04:16.311732,"(1.26, 1.43, 1.4248076923076922)","(11.0, 19.0, 18.85185185185185)","(16.0, 40.0, 32.90909090909091)","(51.0, 100.0, 77.88461538461539)","(10.0, 17.5, 17.045454545454547)","(18.0, 38.0, 33.5)","(31.0, 140.0, 155.41666666666666)","(8.5, 11.0, 10.5)"
09-01-2023 12:04:17.487868,"(1.26, 1.43, 1.4226415094339622)","(11.0, 19.0, 18.71875)","(16.0, 38.0, 31.28)","(51.0, 100.0, 77.88461538461539)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 220.0, 130.625)","(8.5, 11.0, 10.476190476190476)"
09-01-2023 12:04:18.617254,"(1.26, 1.43, 1.4226415094339622)","(11.0, 19.0, 18.85185185185185)","(16.0, 38.0, 31.636363636363637)","(51.0, 100.0, 77.88461538461539)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 140.0, 116.66666666666666)","(8.5, 11.0, 10.521739130434783)"
09-01-2023 12:04:19.678638,"(1.26, 1.43, 1.4230357142857142)","(11.0, 19.0, 18.85185185185185)","(16.0, 36.0, 31.636363636363637)","(51.0, 100.0, 77.88461538461539)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 140.0, 116.66666666666666)","(8.5, 11.0, 10.545454545454545)"
09-01-2023 12:04:20.727226,"(1.26, 1.43, 1.4230357142857142)","(11.0, 19.0, 18.85185185185185)","(16.0, 36.0, 31.285714285714285)","(51.0, 100.0, 77.88461538461539)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 140.0, 105.0)","(8.5, 11.0, 10.681818181818182)"
09-01-2023 12:04:21.892408,"(1.26, 1.43, 1.4230357142857142)","(11.0, 19.0, 18.647058823529413)","(16.0, 36.0, 30.75)","(51.0, 100.0, 77.88461538461539)","(10.0, 17.5, 16.115384615384617)","(18.0, 38.0, 35.75)","(31.0, 140.0, 116.66666666666666)","(8.5, 11.0, 10.23076923076923)"
09-01-2023 12:04:23.101331,"(1.26, 1.43, 1.42)","(11.0, 19.0, 18.647058823529413)","(16.0, 36.0, 30.529411764705884)","(51.0, 100.0, 80.83333333333333)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 140.0, 105.0)","(8.5, 11.0, 10.23076923076923)"
09-01-2023 12:04:24.305140,"(1.26, 1.43, 1.423125)","(11.0, 19.0, 18.647058823529413)","(16.0, 36.0, 30.529411764705884)","(51.0, 100.0, 80.83333333333333)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 140.0, 105.0)","(8.5, 11.0, 10.23076923076923)"
09-01-2023 12:04:25.541751,"(1.26, 1.43, 1.423125)","(11.0, 19.0, 18.647058823529413)","(16.0, 36.0, 30.529411764705884)","(51.0, 100.0, 80.83333333333333)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 140.0, 105.0)","(8.5, 11.0, 10.23076923076923)"
09-01-2023 12:04:26.736002,"(1.26, 1.43, 1.423125)","(11.0, 19.0, 18.647058823529413)","(16.0, 36.0, 30.529411764705884)","(51.0, 100.0, 80.83333333333333)","(10.0, 17.5, 16.5)","(18.0, 38.0, 35.75)","(31.0, 140.0, 130.0)","(8.5, 11.0, 10.58974358974359)"
