,Apache Don,Bokarm Pete,Sudden Comfort,Wisdom,Kingsbrae Wilma,Double Happiness,Kingsbrae Kota
12-01-2023 12:19:03.998325,"(1.75, 1.95, 1.9207692307692308)","(2.5, 3.75, 3.6772727272727272)","(6.0, 7.8, 7.55)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 150.0, 125.0)"
12-01-2023 12:19:05.052007,"(1.75, 1.95, 1.9207692307692308)","(2.5, 3.65, 3.6125)","(6.0, 7.8, 7.4750000000000005)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:06.170259,"(1.75, 1.95, 1.9154545454545453)","(2.5, 3.65, 3.603125)","(6.0, 7.8, 7.4750000000000005)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:07.227090,"(1.75, 1.95, 1.9154545454545453)","(2.5, 3.65, 3.5785714285714283)","(6.0, 7.8, 7.5200000000000005)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:08.327778,"(1.75, 1.95, 1.9154545454545453)","(2.5, 3.65, 3.5785714285714283)","(6.0, 8.0, 7.625)","(41.0, 75.0, 67.5)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:09.413436,"(1.75, 1.95, 1.9154545454545453)","(2.5, 3.65, 3.5785714285714283)","(6.0, 8.0, 7.550000000000001)","(41.0, 75.0, 67.5)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 134.0)"
12-01-2023 12:19:10.506997,"(1.75, 1.95, 1.9154545454545453)","(2.5, 3.65, 3.603125)","(6.0, 8.0, 7.5)","(41.0, 75.0, 67.5)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 150.0, 134.0)"
12-01-2023 12:19:11.384584,"(1.75, 1.95, 1.93)","(2.5, 3.65, 3.603125)","(6.0, 8.0, 7.5)","(41.0, 75.0, 67.5)","(71.0, 290.0, 265.0)","(13.0, 25.0, 24.06896551724138)","(26.0, 150.0, 134.0)"
12-01-2023 12:19:12.404183,"(1.75, 1.95, 1.9354545454545453)","(2.5, 3.65, 3.603125)","(6.0, 8.0, 7.5285714285714285)","(41.0, 75.0, 67.5)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 150.0, 125.0)"
12-01-2023 12:19:13.511676,"(1.75, 1.95, 1.9429411764705882)","(2.5, 3.55, 3.5)","(6.0, 8.0, 7.699999999999999)","(41.0, 75.0, 67.5)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:14.614153,"(1.75, 1.96, 1.934736842105263)","(2.5, 3.55, 3.506521739130435)","(6.0, 8.0, 7.661538461538461)","(41.0, 75.0, 66.66666666666667)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:15.790029,"(1.75, 1.96, 1.9327272727272726)","(2.5, 3.55, 3.506521739130435)","(6.0, 8.0, 7.661538461538461)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:16.869099,"(1.75, 1.96, 1.9327272727272726)","(2.5, 3.55, 3.506521739130435)","(6.0, 8.0, 7.866666666666666)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 134.0)"
12-01-2023 12:19:17.902062,"(1.75, 1.96, 1.9327272727272726)","(2.5, 3.55, 3.522222222222222)","(6.0, 8.0, 7.88)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 150.0, 134.0)"
12-01-2023 12:19:18.937825,"(1.75, 1.96, 1.934736842105263)","(2.5, 3.55, 3.522222222222222)","(6.0, 8.0, 7.6909090909090905)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 150.0, 134.0)"
12-01-2023 12:19:19.932907,"(1.75, 1.96, 1.934736842105263)","(2.5, 3.6, 3.5583333333333336)","(6.0, 8.2, 7.6909090909090905)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 150.0, 125.0)"
12-01-2023 12:19:20.954159,"(1.75, 1.96, 1.9327272727272726)","(2.5, 3.5, 3.46875)","(6.0, 8.2, 7.5777777777777775)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:22.053886,"(1.75, 1.96, 1.9514285714285713)","(2.5, 3.5, 3.45)","(6.0, 8.2, 7.5777777777777775)","(41.0, 75.0, 67.85714285714286)","(71.0, 310.0, 248.75)","(13.0, 25.0, 24.06896551724138)","(26.0, 130.0, 125.0)"
12-01-2023 12:19:23.159046,"(1.75, 1.97, 1.941153846153846)","(2.5, 3.5, 3.466666666666667)","(6.0, 8.2, 7.5777777777777775)","(31.0, 75.0, 67.85714285714286)","(61.0, 310.0, 290.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:24.241645,"(1.7, 1.97, 1.9352777777777777)","(2.6, 3.5, 3.45)","(6.0, 8.2, 7.5777777777777775)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 273.3333333333333)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:25.353353,"(1.7, 1.97, 1.9352777777777777)","(2.6, 3.5, 3.48)","(6.0, 8.2, 7.514285714285714)","(31.0, 75.0, 67.5)","(61.0, 340.0, 273.3333333333333)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:26.401942,"(1.7, 1.96, 1.9449999999999998)","(2.6, 3.5, 3.477272727272727)","(6.0, 8.2, 7.666666666666666)","(31.0, 75.0, 67.5)","(61.0, 340.0, 273.3333333333333)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:27.405583,"(1.7, 1.96, 1.936)","(2.6, 3.5, 3.475)","(6.0, 8.0, 7.741176470588235)","(31.0, 75.0, 67.5)","(61.0, 340.0, 233.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:19:28.323559,"(1.7, 1.97, 1.9385714285714286)","(2.6, 3.5, 3.477272727272727)","(6.0, 8.0, 7.741176470588235)","(31.0, 75.0, 67.5)","(61.0, 340.0, 233.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:19:29.358646,"(1.7, 1.97, 1.9363157894736842)","(2.6, 3.45, 3.44)","(6.0, 8.0, 7.779999999999999)","(31.0, 75.0, 67.5)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:30.425695,"(1.7, 1.97, 1.9363157894736842)","(2.6, 3.45, 3.438636363636364)","(6.0, 8.0, 7.72)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:31.509114,"(1.7, 1.97, 1.9363157894736842)","(2.6, 3.45, 3.438636363636364)","(6.0, 8.0, 7.779999999999999)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:32.568759,"(1.7, 1.97, 1.9363157894736842)","(2.6, 3.45, 3.4404761904761907)","(6.0, 8.0, 7.779999999999999)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:33.586508,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.45, 3.4404761904761907)","(6.0, 8.0, 7.779999999999999)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 125.0)"
12-01-2023 12:19:34.607844,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.45, 3.4375)","(6.0, 8.0, 7.779999999999999)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 233.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 120.0)"
12-01-2023 12:19:35.632139,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.6, 3.48)","(6.0, 8.0, 7.779999999999999)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 233.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
12-01-2023 12:19:36.675758,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.6, 3.4976744186046513)","(6.0, 8.0, 7.779999999999999)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 226.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
12-01-2023 12:19:37.695370,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.55, 3.5124999999999997)","(6.0, 8.0, 7.763636363636364)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:19:38.779338,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.45, 3.4391304347826086)","(6.0, 8.0, 7.744)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:39.774408,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.45, 3.4361111111111113)","(6.0, 8.0, 7.6952380952380945)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:40.801236,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.45, 3.4361111111111113)","(6.0, 8.0, 7.6952380952380945)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:41.748735,"(1.7, 1.97, 1.9363157894736842)","(2.7, 3.45, 3.4361111111111113)","(6.0, 8.0, 7.6952380952380945)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:42.811659,"(1.7, 1.97, 1.9344444444444444)","(2.7, 3.45, 3.4382352941176473)","(6.0, 8.0, 7.705263157894737)","(31.0, 75.0, 67.5)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:43.881621,"(1.7, 1.97, 1.9395238095238094)","(2.7, 3.45, 3.4382352941176473)","(6.0, 8.0, 7.705263157894737)","(31.0, 75.0, 67.5)","(61.0, 340.0, 246.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 118.88888888888889)"
12-01-2023 12:19:44.937871,"(1.7, 1.97, 1.9395238095238094)","(2.7, 3.55, 3.4916666666666667)","(6.0, 8.0, 7.705263157894737)","(31.0, 75.0, 67.5)","(61.0, 340.0, 246.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 118.88888888888889)"
12-01-2023 12:19:46.035525,"(1.7, 1.97, 1.9395238095238094)","(2.7, 3.55, 3.4916666666666667)","(6.0, 8.0, 7.6952380952380945)","(31.0, 75.0, 67.5)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:19:47.160514,"(1.7, 1.97, 1.9395238095238094)","(2.7, 3.45, 3.434375)","(6.0, 8.0, 7.822222222222222)","(31.0, 75.0, 67.5)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:48.220468,"(1.7, 1.97, 1.95)","(2.7, 3.45, 3.414285714285714)","(6.0, 8.0, 7.705263157894737)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:49.294233,"(1.7, 1.97, 1.944736842105263)","(2.7, 3.45, 3.41875)","(6.0, 8.2, 7.675)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:50.299996,"(1.7, 1.97, 1.9495454545454545)","(2.7, 3.4, 3.3875)","(6.0, 8.2, 7.7142857142857135)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:51.306608,"(1.7, 1.97, 1.9495454545454545)","(2.7, 3.4, 3.3875)","(6.0, 8.2, 7.756521739130434)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 280.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 115.0)"
12-01-2023 12:19:52.310594,"(1.7, 1.97, 1.9495454545454545)","(2.7, 3.4, 3.3875)","(6.0, 8.2, 7.756521739130434)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 270.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
12-01-2023 12:19:53.304880,"(1.7, 1.97, 1.9495454545454545)","(2.7, 3.4, 3.3875)","(6.0, 8.2, 7.736363636363636)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 240.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
12-01-2023 12:19:54.285957,"(1.7, 1.97, 1.9495454545454545)","(2.7, 3.4, 3.3875)","(6.0, 8.2, 7.736363636363636)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 240.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
12-01-2023 12:19:55.332723,"(1.7, 1.97, 1.952)","(2.7, 3.4, 3.3875)","(6.0, 8.2, 7.736363636363636)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:19:56.307142,"(1.7, 1.97, 1.955)","(2.7, 3.5, 3.4318181818181817)","(6.0, 8.2, 7.928)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:57.320491,"(1.7, 1.97, 1.955)","(2.7, 3.5, 3.425)","(6.0, 8.2, 7.890909090909091)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:58.385238,"(1.7, 1.97, 1.955)","(2.7, 3.5, 3.396153846153846)","(6.0, 8.2, 7.890909090909091)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 253.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:19:59.512640,"(1.7, 1.97, 1.955)","(2.7, 3.5, 3.396153846153846)","(6.0, 8.2, 7.890909090909091)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 270.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:00.716996,"(1.7, 1.97, 1.955)","(2.7, 3.5, 3.425)","(6.0, 8.2, 7.736363636363636)","(31.0, 75.0, 67.5)","(61.0, 330.0, 246.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 120.0)"
12-01-2023 12:20:01.926520,"(1.7, 1.97, 1.952)","(2.7, 3.5, 3.396153846153846)","(6.0, 8.2, 7.736363636363636)","(31.0, 75.0, 67.5)","(61.0, 340.0, 246.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
12-01-2023 12:20:03.221004,"(1.7, 1.97, 1.952)","(2.7, 3.5, 3.435714285714286)","(6.0, 8.2, 7.757894736842105)","(31.0, 75.0, 69.375)","(61.0, 340.0, 246.66666666666666)","(13.0, 25.0, 24.0)","(31.0, 150.0, 120.0)"
12-01-2023 12:20:04.666827,"(1.7, 1.97, 1.952)","(2.7, 3.5, 3.3722222222222222)","(6.0, 8.2, 7.859999999999999)","(31.0, 75.0, 67.5)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:20:05.809998,"(1.7, 1.97, 1.9533333333333334)","(2.7, 3.4, 3.3722222222222222)","(6.0, 8.2, 7.859999999999999)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:06.881378,"(1.7, 1.97, 1.9533333333333334)","(2.7, 3.4, 3.3722222222222222)","(6.0, 8.2, 7.859999999999999)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 266.6666666666667)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:07.872462,"(1.7, 1.97, 1.958)","(2.7, 3.4, 3.369565217391304)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 66.66666666666667)","(61.0, 340.0, 266.6666666666667)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:08.946022,"(1.7, 1.97, 1.958)","(2.7, 3.4, 3.373684210526316)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 246.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 118.88888888888889)"
12-01-2023 12:20:09.925605,"(1.7, 1.97, 1.958)","(2.7, 3.4, 3.3722222222222222)","(6.0, 8.2, 7.872727272727272)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 246.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 118.88888888888889)"
12-01-2023 12:20:10.902816,"(1.7, 1.97, 1.958)","(2.7, 3.4, 3.382142857142857)","(6.0, 8.2, 7.988235294117646)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 246.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 118.88888888888889)"
12-01-2023 12:20:11.909651,"(1.7, 1.97, 1.958)","(2.7, 3.4, 3.3722222222222222)","(6.0, 8.2, 7.988235294117646)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 275.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:20:13.021185,"(1.7, 1.97, 1.958)","(2.7, 3.4, 3.36875)","(6.0, 8.2, 7.96)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 231.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:14.157068,"(1.7, 1.97, 1.955128205128205)","(2.7, 3.4, 3.3625)","(6.0, 8.2, 7.88)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 231.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:15.286132,"(1.7, 1.97, 1.9538888888888888)","(2.7, 3.5, 3.482)","(6.0, 8.2, 7.88)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 231.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:16.433959,"(1.7, 1.97, 1.9538888888888888)","(2.7, 3.5, 3.482)","(6.0, 8.2, 7.88)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 231.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:17.561597,"(1.7, 1.97, 1.9538888888888888)","(2.7, 3.5, 3.482)","(6.0, 8.2, 7.88421052631579)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 231.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:18.699735,"(1.7, 1.97, 1.9538888888888888)","(2.7, 3.5, 3.482)","(6.0, 8.2, 7.824999999999999)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 250.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 130.0)"
12-01-2023 12:20:19.713614,"(1.7, 1.97, 1.9558536585365853)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.824999999999999)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 198.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 130.0)"
12-01-2023 12:20:20.680364,"(1.7, 1.97, 1.9558536585365853)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.771428571428571)","(31.0, 75.0, 67.85714285714286)","(61.0, 340.0, 198.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 130.0)"
12-01-2023 12:20:21.608760,"(1.7, 1.97, 1.9558536585365853)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.771428571428571)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 198.33333333333334)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:20:22.551619,"(1.7, 1.97, 1.9564864864864864)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 206.66666666666666)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:23.517930,"(1.7, 1.97, 1.9564864864864864)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 215.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:24.507928,"(1.7, 1.97, 1.9564864864864864)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 240.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:25.491374,"(1.7, 1.97, 1.9558536585365853)","(2.7, 3.5, 3.4711538461538463)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 240.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:26.472959,"(1.7, 1.97, 1.9558536585365853)","(2.7, 3.45, 3.430769230769231)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 240.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:27.379779,"(1.7, 1.97, 1.9538888888888888)","(2.7, 3.45, 3.430769230769231)","(6.0, 8.2, 7.933333333333333)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 240.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 130.0)"
12-01-2023 12:20:28.362499,"(1.7, 1.97, 1.9534285714285713)","(2.7, 3.45, 3.430769230769231)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 278.46153846153845)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 130.0)"
12-01-2023 12:20:29.327246,"(1.7, 1.97, 1.9534285714285713)","(2.7, 3.45, 3.430769230769231)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 130.0)"
12-01-2023 12:20:30.311267,"(1.7, 1.97, 1.9534285714285713)","(2.7, 3.45, 3.430769230769231)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 123.33333333333333)"
12-01-2023 12:20:31.220067,"(1.7, 1.97, 1.9534285714285713)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:32.134600,"(1.7, 1.97, 1.9534285714285713)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:33.060300,"(1.7, 1.97, 1.9534285714285713)","(2.7, 3.4, 3.382142857142857)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:33.998365,"(1.7, 1.97, 1.9524242424242424)","(2.7, 3.4, 3.382142857142857)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:34.981372,"(1.7, 1.97, 1.9524242424242424)","(2.7, 3.4, 3.382142857142857)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 123.33333333333333)"
12-01-2023 12:20:35.938359,"(1.7, 1.97, 1.9458333333333333)","(2.7, 3.4, 3.382142857142857)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 278.46153846153845)","(13.0, 25.0, 24.06896551724138)","(31.0, 130.0, 120.0)"
12-01-2023 12:20:36.902428,"(1.7, 1.97, 1.9458333333333333)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 278.46153846153845)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
12-01-2023 12:20:37.812881,"(1.7, 1.97, 1.9458333333333333)","(2.7, 3.4, 3.389130434782609)","(6.0, 8.2, 7.890322580645161)","(31.0, 75.0, 63.888888888888886)","(61.0, 340.0, 260.0)","(13.0, 25.0, 24.06896551724138)","(31.0, 150.0, 120.0)"
