,Aston Autumn,Aussie Bullseye,Fly Slip,Twister Giblet,Creditor,Jamilla Bale,Ranger Ricksen,Why Not Emily
10-01-2023 13:52:02.050761,"(2.6, 3.3, 3.1636363636363636)","(14.0, 20.0, 16.016393442622952)","(5.0, 7.8, 7.545454545454546)","(31.0, 42.0, 37.95652173913044)","(2.9, 3.65, 3.6030701754385968)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.8, 5.62)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:03.243121,"(2.6, 3.3, 3.2282608695652173)","(14.0, 20.0, 16.338983050847457)","(5.0, 7.8, 7.666666666666667)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.65, 3.597058823529412)","(31.0, 46.0, 42.0)","(4.8, 5.8, 5.62)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:04.481217,"(2.6, 3.35, 3.2750000000000004)","(14.0, 20.0, 16.338983050847457)","(5.0, 7.8, 7.847619047619047)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.584375)","(31.0, 46.0, 44.22222222222222)","(4.8, 5.8, 5.666666666666666)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:05.564641,"(2.6, 3.35, 3.29375)","(14.0, 20.0, 16.625)","(5.0, 8.0, 7.847619047619047)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5107142857142857)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.8, 5.666666666666666)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:06.961869,"(2.6, 3.4, 3.33)","(14.0, 20.0, 17.083333333333332)","(5.0, 8.2, 7.836363636363636)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.5, 3.477777777777778)","(31.0, 46.0, 42.0)","(4.8, 5.8, 5.666666666666666)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:08.188836,"(2.6, 3.4, 3.317105263157895)","(14.0, 20.0, 17.083333333333332)","(5.5, 8.2, 7.836363636363636)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.5, 3.477777777777778)","(31.0, 46.0, 42.0)","(4.8, 5.8, 5.673684210526315)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:09.445418,"(2.6, 3.4, 3.31)","(14.0, 20.0, 17.083333333333332)","(5.5, 8.2, 7.857142857142857)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.5, 3.4827586206896552)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.8, 5.688888888888888)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:10.865804,"(2.6, 3.4, 3.3181818181818183)","(14.0, 20.0, 17.083333333333332)","(5.5, 8.2, 7.857142857142857)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.5, 3.495)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.8, 5.678947368421053)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:12.043924,"(2.6, 3.4, 3.3181818181818183)","(14.0, 20.0, 17.083333333333332)","(5.5, 8.2, 7.843749999999999)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.5, 3.5285714285714285)","(31.0, 46.0, 42.0)","(4.8, 5.9, 5.7043478260869565)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:13.400957,"(2.6, 3.4, 3.316)","(14.0, 20.0, 17.083333333333332)","(5.5, 8.2, 7.821052631578947)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.6, 3.525)","(31.0, 46.0, 41.5)","(4.8, 5.9, 5.752631578947368)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:14.505684,"(2.6, 3.4, 3.319230769230769)","(14.0, 20.0, 17.363013698630137)","(5.5, 8.2, 7.821052631578947)","(31.0, 42.0, 38.04255319148936)","(2.8, 3.55, 3.533333333333333)","(31.0, 46.0, 44.22222222222222)","(4.8, 5.9, 5.772)","(61.0, 100.0, 97.91666666666667)"
10-01-2023 13:52:15.596593,"(2.6, 3.4, 3.3282608695652174)","(14.0, 20.0, 17.363013698630137)","(5.5, 8.2, 7.821052631578947)","(31.0, 42.0, 38.04255319148936)","(2.8, 3.55, 3.5294117647058822)","(31.0, 46.0, 41.5)","(4.8, 5.9, 5.772)","(61.0, 100.0, 96.25)"
10-01-2023 13:52:16.841245,"(2.6, 3.4, 3.3282608695652174)","(14.0, 20.0, 17.545454545454547)","(5.5, 8.2, 7.84)","(31.0, 42.0, 38.04255319148936)","(2.8, 3.55, 3.5416666666666665)","(31.0, 46.0, 42.0)","(4.8, 5.9, 5.772)","(61.0, 100.0, 97.0)"
10-01-2023 13:52:18.119752,"(2.6, 3.4, 3.323469387755102)","(14.0, 20.0, 17.545454545454547)","(5.5, 8.2, 7.9263157894736835)","(31.0, 42.0, 38.04255319148936)","(2.8, 3.55, 3.5454545454545454)","(31.0, 46.0, 44.22222222222222)","(4.8, 5.9, 5.74)","(61.0, 100.0, 98.5)"
10-01-2023 13:52:19.327568,"(2.6, 3.4, 3.323469387755102)","(14.0, 20.0, 17.545454545454547)","(5.5, 8.2, 7.9263157894736835)","(31.0, 42.0, 38.04255319148936)","(2.8, 3.55, 3.5454545454545454)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.9, 5.666666666666666)","(61.0, 100.0, 98.5)"
10-01-2023 13:52:20.432096,"(2.6, 3.4, 3.323469387755102)","(14.0, 20.0, 17.545454545454547)","(5.5, 8.2, 7.828571428571428)","(31.0, 42.0, 38.04255319148936)","(2.8, 3.55, 3.5454545454545454)","(31.0, 46.0, 41.5)","(4.8, 5.8, 5.647619047619047)","(61.0, 100.0, 96.66666666666667)"
10-01-2023 13:52:21.668865,"(2.6, 3.4, 3.3181818181818183)","(14.0, 20.0, 17.54385964912281)","(5.5, 8.2, 7.887499999999999)","(31.0, 42.0, 38.04255319148936)","(2.8, 3.55, 3.5374999999999996)","(31.0, 46.0, 44.22222222222222)","(4.8, 5.8, 5.71875)","(61.0, 110.0, 108.33333333333334)"
10-01-2023 13:52:22.957753,"(2.7, 3.4, 3.3181818181818183)","(14.0, 20.0, 17.846153846153847)","(5.5, 8.2, 7.814814814814815)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.55, 3.538)","(31.0, 46.0, 44.22222222222222)","(4.8, 5.8, 5.71875)","(61.0, 110.0, 103.75)"
10-01-2023 13:52:24.104699,"(2.7, 3.4, 3.3157894736842106)","(14.0, 20.0, 17.846153846153847)","(5.5, 8.2, 7.814814814814815)","(31.0, 42.0, 38.04255319148936)","(2.9, 3.55, 3.538)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.8, 5.71875)","(61.0, 110.0, 99.16666666666667)"
10-01-2023 13:52:25.234797,"(2.7, 3.4, 3.3157894736842106)","(14.0, 20.0, 17.868852459016395)","(5.5, 8.2, 7.814285714285714)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5374999999999996)","(31.0, 46.0, 42.0)","(4.8, 5.8, 5.716666666666667)","(61.0, 100.0, 99.16666666666667)"
10-01-2023 13:52:26.414394,"(2.7, 3.4, 3.3181818181818183)","(14.0, 20.0, 17.868852459016395)","(5.5, 8.0, 7.807407407407407)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5374999999999996)","(31.0, 46.0, 44.22222222222222)","(4.8, 5.8, 5.7153846153846155)","(61.0, 100.0, 99.16666666666667)"
10-01-2023 13:52:27.619512,"(2.7, 3.4, 3.3179487179487177)","(14.0, 20.0, 17.88135593220339)","(5.5, 8.0, 7.785714285714286)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5478260869565217)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.9, 5.711111111111111)","(61.0, 100.0, 99.16666666666667)"
10-01-2023 13:52:28.881852,"(2.7, 3.4, 3.32)","(14.0, 20.0, 17.88135593220339)","(5.5, 8.0, 7.785714285714286)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5478260869565217)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.9, 5.711111111111111)","(61.0, 100.0, 99.16666666666667)"
10-01-2023 13:52:29.988411,"(2.7, 3.4, 3.3295454545454546)","(14.0, 20.0, 18.060344827586206)","(5.5, 8.0, 7.866666666666666)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.503846153846154)","(31.0, 46.0, 44.22222222222222)","(4.8, 5.6, 5.510344827586207)","(61.0, 100.0, 99.16666666666667)"
10-01-2023 13:52:31.159105,"(2.7, 3.4, 3.34)","(14.0, 20.0, 18.044444444444444)","(5.5, 8.0, 7.866666666666666)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.542307692307692)","(31.0, 46.0, 43.09090909090909)","(4.8, 5.6, 5.511111111111111)","(61.0, 100.0, 103.75)"
10-01-2023 13:52:32.299819,"(2.7, 3.4, 3.34)","(14.0, 20.0, 18.044444444444444)","(5.5, 8.0, 7.866666666666666)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.546153846153846)","(31.0, 46.0, 42.30769230769231)","(4.8, 5.6, 5.511111111111111)","(61.0, 110.0, 103.75)"
10-01-2023 13:52:33.421719,"(2.7, 3.4, 3.3326086956521737)","(14.0, 20.0, 18.041666666666668)","(5.5, 8.0, 7.808)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.546153846153846)","(31.0, 46.0, 41.76470588235294)","(4.8, 5.6, 5.511111111111111)","(61.0, 110.0, 103.75)"
10-01-2023 13:52:34.530708,"(2.7, 3.4, 3.3326086956521737)","(14.0, 20.0, 18.041666666666668)","(5.5, 8.0, 7.808)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.543478260869565)","(31.0, 46.0, 42.8)","(4.8, 5.6, 5.51875)","(61.0, 110.0, 100.0)"
10-01-2023 13:52:35.686274,"(2.7, 3.4, 3.329411764705882)","(14.0, 20.0, 18.044444444444444)","(5.5, 8.0, 7.824)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5479166666666666)","(31.0, 46.0, 42.8)","(4.8, 5.6, 5.5625)","(61.0, 110.0, 101.66666666666667)"
10-01-2023 13:52:36.859370,"(2.7, 3.4, 3.327272727272727)","(14.0, 20.0, 18.044444444444444)","(5.5, 8.0, 7.824)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5479166666666666)","(31.0, 46.0, 42.0)","(4.8, 5.6, 5.58)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:38.056117,"(2.7, 3.4, 3.327272727272727)","(14.0, 20.0, 18.186046511627907)","(5.5, 8.0, 7.866666666666666)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5352941176470587)","(31.0, 46.0, 44.285714285714285)","(4.8, 5.7, 5.675)","(61.0, 110.0, 101.66666666666667)"
10-01-2023 13:52:39.221267,"(2.7, 3.4, 3.327272727272727)","(14.0, 20.0, 18.186046511627907)","(5.5, 8.0, 7.866666666666666)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.49)","(31.0, 46.0, 43.0)","(4.8, 5.7, 5.675)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:40.269564,"(2.7, 3.4, 3.309090909090909)","(14.0, 20.0, 18.166666666666668)","(5.5, 8.2, 7.828571428571428)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.534090909090909)","(31.0, 46.0, 42.57142857142857)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:41.352345,"(2.7, 3.4, 3.2867924528301886)","(14.0, 20.0, 18.153846153846153)","(5.5, 8.2, 7.764705882352941)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.5390625)","(31.0, 46.0, 42.8)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 100.0)"
10-01-2023 13:52:42.506791,"(2.7, 3.4, 3.289473684210526)","(14.0, 20.0, 18.153846153846153)","(5.5, 8.0, 7.973333333333334)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.544354838709677)","(31.0, 46.0, 42.57142857142857)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 99.28571428571428)"
10-01-2023 13:52:43.680804,"(2.7, 3.4, 3.289473684210526)","(14.0, 20.0, 18.15686274509804)","(5.5, 8.0, 7.833333333333333)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.55, 3.594736842105263)","(31.0, 46.0, 42.57142857142857)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:44.786721,"(2.7, 3.4, 3.289473684210526)","(14.0, 20.0, 18.15686274509804)","(5.5, 8.0, 7.8)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5964285714285715)","(31.0, 46.0, 43.6)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 100.0)"
10-01-2023 13:52:45.818378,"(2.7, 3.4, 3.2916666666666665)","(14.0, 20.0, 18.15686274509804)","(5.5, 8.0, 7.8)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.6357142857142857)","(31.0, 46.0, 42.7)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:46.856285,"(2.7, 3.4, 3.2916666666666665)","(14.0, 20.0, 18.166666666666668)","(5.5, 8.0, 7.8)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.65, 3.595)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:47.918667,"(2.7, 3.4, 3.2916666666666665)","(14.0, 20.0, 18.166666666666668)","(5.5, 8.0, 7.8)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.596753246753247)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 102.10526315789474)"
10-01-2023 13:52:48.980252,"(2.7, 3.4, 3.2816901408450705)","(14.0, 20.0, 18.166666666666668)","(5.5, 8.0, 7.824)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5961538461538463)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.683333333333334)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:49.992259,"(2.7, 3.4, 3.2816901408450705)","(14.0, 20.0, 18.166666666666668)","(5.5, 8.0, 7.824)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5961538461538463)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.666666666666667)","(61.0, 110.0, 100.0)"
10-01-2023 13:52:51.033640,"(2.7, 3.4, 3.2816901408450705)","(14.0, 20.0, 18.166666666666668)","(5.5, 8.0, 7.824)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5892857142857144)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.685714285714286)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:52.058201,"(2.7, 3.4, 3.2959183673469385)","(14.0, 20.0, 18.285714285714285)","(5.5, 8.0, 7.712)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5571428571428574)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.685714285714286)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:53.106902,"(2.7, 3.4, 3.288235294117647)","(14.0, 20.0, 18.25)","(5.5, 7.8, 7.5600000000000005)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5545454545454547)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.685714285714286)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:54.120129,"(2.7, 3.4, 3.2944444444444443)","(14.0, 20.0, 18.25)","(5.5, 7.8, 7.566666666666666)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.5864864864864865)","(31.0, 46.0, 41.6)","(4.8, 5.7, 5.685714285714286)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:55.204546,"(2.7, 3.35, 3.3071428571428574)","(14.0, 19.5, 19.3125)","(5.5, 7.8, 7.566666666666666)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.65, 3.607894736842105)","(31.0, 44.0, 43.0)","(4.8, 5.7, 5.685714285714286)","(61.0, 110.0, 100.0)"
10-01-2023 13:52:56.252906,"(2.7, 3.35, 3.316666666666667)","(14.0, 19.5, 19.3125)","(5.5, 7.8, 7.5920000000000005)","(31.0, 42.0, 38.18181818181818)","(2.9, 3.6, 3.575)","(31.0, 44.0, 43.0)","(4.8, 5.7, 5.583333333333333)","(61.0, 110.0, 95.0)"
10-01-2023 13:52:57.263815,"(2.7, 3.35, 3.275)","(14.0, 19.5, 19.3125)","(5.5, 7.8, 7.6)","(31.0, 42.0, 38.18181818181818)","(3.0, 3.6, 3.584375)","(31.0, 44.0, 43.0)","(4.8, 5.6, 5.564)","(61.0, 110.0, 100.0)"
10-01-2023 13:52:58.266607,"(2.7, 3.35, 3.3147058823529414)","(14.0, 19.5, 19.3125)","(5.5, 7.8, 7.6)","(31.0, 42.0, 38.18181818181818)","(3.0, 3.6, 3.5910714285714285)","(31.0, 44.0, 43.0)","(4.8, 5.6, 5.511764705882353)","(61.0, 110.0, 99.28571428571428)"
10-01-2023 13:52:59.480213,"(2.7, 3.35, 3.315)","(14.0, 19.5, 18.042857142857144)","(5.5, 7.8, 7.605263157894736)","(31.0, 42.0, 38.18181818181818)","(3.0, 3.6, 3.593421052631579)","(31.0, 44.0, 43.5)","(4.8, 5.6, 5.553125)","(61.0, 110.0, 102.10526315789474)"
10-01-2023 13:53:00.767879,"(2.7, 3.3, 3.288235294117647)","(14.0, 19.5, 17.71276595744681)","(5.5, 7.8, 7.506122448979592)","(31.0, 42.0, 38.18181818181818)","(3.0, 3.6, 3.5924242424242423)","(31.0, 44.0, 43.5)","(4.8, 5.6, 5.690909090909091)","(61.0, 110.0, 102.10526315789474)"
10-01-2023 13:53:01.864336,"(2.7, 3.3, 3.276923076923077)","(14.0, 19.5, 17.71276595744681)","(5.5, 7.8, 7.506122448979592)","(31.0, 42.0, 38.18181818181818)","(3.0, 3.6, 3.585714285714286)","(31.0, 44.0, 43.69230769230769)","(4.8, 5.7, 5.6931034482758625)","(61.0, 110.0, 97.5)"
10-01-2023 13:53:02.940333,"(2.7, 3.3, 3.293548387096774)","(14.0, 19.5, 18.14423076923077)","(5.5, 7.8, 7.605714285714285)","(31.0, 42.0, 38.4)","(3.0, 3.6, 3.558333333333333)","(31.0, 44.0, 43.69230769230769)","(4.8, 5.7, 5.672972972972973)","(61.0, 110.0, 103.84615384615384)"
10-01-2023 13:53:04.088096,"(2.7, 3.35, 3.2875)","(14.0, 19.5, 18.18103448275862)","(5.5, 7.8, 7.605714285714285)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.572222222222222)","(31.0, 44.0, 43.69230769230769)","(4.8, 5.7, 5.652380952380953)","(61.0, 110.0, 102.0)"
10-01-2023 13:53:05.222643,"(2.7, 3.35, 3.2887096774193547)","(14.0, 19.5, 18.18103448275862)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.5755102040816324)","(31.0, 44.0, 43.69230769230769)","(4.8, 5.7, 5.631034482758621)","(61.0, 110.0, 106.0)"
10-01-2023 13:53:06.384281,"(2.7, 3.35, 3.2844827586206895)","(14.0, 19.5, 18.141509433962263)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.65217391304348)","(3.0, 3.6, 3.551351351351351)","(31.0, 44.0, 43.69230769230769)","(4.8, 5.7, 5.631034482758621)","(61.0, 110.0, 108.18181818181819)"
10-01-2023 13:53:07.475192,"(2.7, 3.35, 3.281578947368421)","(14.0, 19.5, 18.225)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.65217391304348)","(3.0, 3.6, 3.539285714285714)","(31.0, 44.0, 43.55555555555556)","(4.8, 5.7, 5.665217391304348)","(61.0, 110.0, 105.55555555555556)"
10-01-2023 13:53:08.611470,"(2.7, 3.35, 3.2862745098039214)","(14.0, 19.5, 18.266129032258064)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.65217391304348)","(3.0, 3.55, 3.553225806451613)","(31.0, 44.0, 43.55555555555556)","(4.8, 5.7, 5.655)","(61.0, 110.0, 104.11764705882354)"
10-01-2023 13:53:09.694881,"(2.7, 3.35, 3.2843434343434343)","(14.0, 19.5, 18.35820895522388)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.65217391304348)","(3.0, 3.6, 3.5538461538461537)","(31.0, 44.0, 43.55555555555556)","(4.8, 5.7, 5.647058823529412)","(61.0, 110.0, 104.11764705882354)"
10-01-2023 13:53:10.826234,"(2.7, 3.35, 3.281578947368421)","(14.0, 19.5, 18.328125)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.561290322580645)","(31.0, 44.0, 43.55555555555556)","(4.8, 5.7, 5.6692307692307695)","(61.0, 110.0, 104.11764705882354)"
10-01-2023 13:53:11.996439,"(2.7, 3.35, 3.281578947368421)","(14.0, 19.5, 18.39344262295082)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.5282608695652176)","(31.0, 44.0, 43.69230769230769)","(4.8, 5.7, 5.65)","(61.0, 110.0, 97.5)"
10-01-2023 13:53:13.060003,"(2.7, 3.35, 3.2843434343434343)","(14.0, 19.5, 18.39344262295082)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.525)","(31.0, 44.0, 43.55555555555556)","(4.8, 5.7, 5.680434782608696)","(61.0, 110.0, 97.5)"
10-01-2023 13:53:14.078019,"(2.7, 3.35, 3.2843434343434343)","(14.0, 19.5, 18.39344262295082)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.5300000000000002)","(31.0, 44.0, 43.55555555555556)","(4.8, 5.7, 5.690243902439025)","(61.0, 110.0, 97.5)"
10-01-2023 13:53:15.230447,"(2.7, 3.35, 3.281578947368421)","(14.0, 19.5, 18.35593220338983)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.5300000000000002)","(31.0, 44.0, 43.55555555555556)","(4.8, 5.7, 5.680434782608696)","(61.0, 110.0, 97.5)"
10-01-2023 13:53:16.360722,"(2.7, 3.35, 3.3125)","(14.0, 19.5, 18.35593220338983)","(5.5, 7.8, 7.535714285714286)","(31.0, 42.0, 39.6)","(3.0, 3.6, 3.526666666666667)","(31.0, 44.0, 43.42857142857143)","(4.8, 5.7, 5.691489361702128)","(61.0, 110.0, 97.5)"
10-01-2023 13:53:17.505249,"(2.7, 3.35, 3.3155737704918034)","(14.0, 19.5, 18.413793103448278)","(5.5, 7.8, 7.662068965517242)","(31.0, 42.0, 39.54545454545455)","(3.0, 3.6, 3.4766666666666666)","(31.0, 46.0, 44.23529411764706)","(4.8, 5.7, 5.6826923076923075)","(61.0, 110.0, 97.5)"
10-01-2023 13:53:18.620004,"(2.7, 3.35, 3.334375)","(14.0, 19.5, 18.444444444444443)","(5.5, 7.8, 7.633333333333333)","(31.0, 42.0, 39.54545454545455)","(3.0, 3.55, 3.4766666666666666)","(31.0, 46.0, 44.23529411764706)","(4.8, 5.7, 5.6826923076923075)","(61.0, 110.0, 93.6842105263158)"
10-01-2023 13:53:19.855470,"(2.7, 3.35, 3.34)","(14.0, 19.5, 18.55263157894737)","(5.5, 7.8, 7.778947368421052)","(31.0, 42.0, 39.54545454545455)","(3.0, 3.55, 3.5196428571428573)","(31.0, 46.0, 42.666666666666664)","(4.8, 5.7, 5.693333333333333)","(61.0, 90.0, 87.63157894736842)"
10-01-2023 13:53:21.058962,"(2.7, 3.35, 3.3413793103448275)","(14.0, 19.5, 18.475609756097562)","(5.5, 7.8, 7.736363636363636)","(31.0, 42.0, 39.54545454545455)","(3.0, 3.55, 3.5196428571428573)","(31.0, 46.0, 43.5)","(4.8, 5.7, 5.692727272727273)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:22.242584,"(2.7, 3.35, 3.3455882352941178)","(14.0, 19.5, 18.475609756097562)","(5.5, 7.8, 7.736363636363636)","(31.0, 42.0, 39.54545454545455)","(3.0, 3.55, 3.5196428571428573)","(31.0, 46.0, 43.5)","(4.8, 5.7, 5.566666666666666)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:23.400556,"(2.7, 3.4, 3.358974358974359)","(14.0, 19.5, 18.625)","(5.5, 7.8, 7.71)","(31.0, 42.0, 39.75)","(3.0, 3.55, 3.563095238095238)","(31.0, 46.0, 43.5)","(4.8, 5.6, 5.44)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:24.386061,"(2.7, 3.4, 3.3676470588235294)","(14.0, 19.5, 18.705882352941178)","(5.5, 7.8, 7.71)","(31.0, 42.0, 39.75)","(3.0, 3.6, 3.564102564102564)","(31.0, 46.0, 42.19047619047619)","(4.8, 5.6, 5.461904761904762)","(61.0, 90.0, 87.63157894736842)"
10-01-2023 13:53:25.456337,"(2.7, 3.4, 3.3666666666666667)","(14.0, 19.5, 18.705882352941178)","(5.5, 7.8, 7.722222222222222)","(31.0, 42.0, 38.8)","(3.0, 3.6, 3.5588888888888888)","(31.0, 46.0, 42.25)","(4.8, 5.5, 5.44)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:26.589058,"(2.7, 3.4, 3.375714285714286)","(14.0, 19.5, 18.772727272727273)","(5.5, 7.8, 7.7375)","(31.0, 42.0, 38.23529411764706)","(3.0, 3.6, 3.543076923076923)","(31.0, 46.0, 42.470588235294116)","(4.8, 5.6, 5.503030303030303)","(61.0, 90.0, 87.63157894736842)"
10-01-2023 13:53:27.949334,"(2.7, 3.4, 3.375)","(14.0, 19.5, 18.725806451612904)","(5.5, 7.8, 7.524675324675325)","(31.0, 42.0, 38.34782608695652)","(3.0, 3.6, 3.5621951219512193)","(31.0, 46.0, 43.5)","(4.8, 5.6, 5.493333333333333)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:29.203102,"(2.7, 3.4, 3.375)","(14.0, 19.5, 18.725806451612904)","(5.5, 7.8, 7.518518518518519)","(31.0, 42.0, 38.34782608695652)","(3.0, 3.6, 3.5683673469387753)","(31.0, 46.0, 43.5)","(4.8, 5.6, 5.47)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:30.253226,"(2.7, 3.4, 3.3833333333333333)","(14.0, 19.5, 18.694444444444443)","(5.5, 7.8, 7.518518518518519)","(31.0, 42.0, 38.34782608695652)","(3.0, 3.6, 3.5683673469387753)","(31.0, 46.0, 43.5)","(4.8, 5.6, 5.522388059701492)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:31.322821,"(2.7, 3.4, 3.3833333333333333)","(14.0, 19.5, 18.736842105263158)","(5.5, 7.8, 7.618181818181818)","(31.0, 42.0, 38.5)","(3.0, 3.6, 3.544776119402985)","(31.0, 46.0, 43.5)","(4.8, 5.6, 5.522388059701492)","(61.0, 90.0, 86.78571428571429)"
10-01-2023 13:53:32.400937,"(2.7, 3.4, 3.3659420289855073)","(14.0, 19.5, 18.694444444444443)","(5.5, 7.8, 7.622222222222223)","(31.0, 42.0, 39.2)","(3.0, 3.55, 3.5175675675675677)","(31.0, 46.0, 42.470588235294116)","(4.8, 5.6, 5.534545454545454)","(61.0, 90.0, 87.63157894736842)"
10-01-2023 13:53:33.505717,"(2.7, 3.4, 3.3634920634920635)","(14.0, 19.5, 18.694444444444443)","(5.5, 7.8, 7.518518518518519)","(31.0, 42.0, 39.0)","(3.0, 3.55, 3.525)","(31.0, 46.0, 43.0)","(4.8, 5.6, 5.5636363636363635)","(61.0, 95.0, 92.14285714285714)"
