,Savvy Valentino,Hint Of Stars,Commander Harry,Prospectus,Beaufort Park,Golwen,The Yachtsman
08-01-2023 15:41:19.764801,"(31.0, 110.0, 107.27272727272727)","(7.0, 14.0, 12.826086956521738)","(3.7, 4.6, 4.542222222222222)","(2.0, 2.1, 2.0861664953751284)","(3.7, 4.8, 4.696428571428571)","(81.0, 190.0, 130.0)","(71.0, 180.0, 160.0)"
08-01-2023 15:41:20.688917,"(31.0, 110.0, 106.42857142857143)","(7.0, 13.0, 12.75)","(3.7, 4.6, 4.569047619047619)","(2.0, 2.1, 2.086451612903226)","(3.7, 4.8, 4.730952380952381)","(81.0, 190.0, 130.0)","(61.0, 180.0, 160.0)"
08-01-2023 15:41:21.623904,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 11.25)","(3.7, 4.7, 4.65)","(2.0, 2.1, 2.0869981238273922)","(3.7, 4.9, 4.886363636363637)","(81.0, 190.0, 130.0)","(61.0, 180.0, 160.0)"
08-01-2023 15:41:22.698749,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.045454545454545)","(3.7, 4.7, 4.635294117647058)","(2.0, 2.1, 2.0865697674418606)","(3.7, 4.9, 4.844444444444445)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:23.612722,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.045454545454545)","(3.7, 4.7, 4.635294117647058)","(2.0, 2.1, 2.0865697674418606)","(3.7, 4.9, 4.844444444444445)","(81.0, 190.0, 130.0)","(61.0, 180.0, 140.0)"
08-01-2023 15:41:24.613907,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.045454545454545)","(3.7, 4.7, 4.635294117647058)","(2.0, 2.1, 2.0865697674418606)","(3.7, 4.9, 4.844444444444445)","(81.0, 190.0, 130.0)","(61.0, 180.0, 140.0)"
08-01-2023 15:41:25.643893,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.635294117647058)","(2.0, 2.1, 2.0865697674418606)","(3.7, 4.9, 4.844444444444445)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:26.594865,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.635294117647058)","(2.0, 2.1, 2.0865697674418606)","(3.7, 4.9, 4.844444444444445)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:27.587852,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.635294117647058)","(2.0, 2.1, 2.0865697674418606)","(3.7, 4.9, 4.844444444444445)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:28.618175,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.625)","(2.0, 2.1, 2.0865697674418606)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:29.699076,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.614285714285715)","(2.0, 2.1, 2.086593625498008)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:30.664808,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.614285714285715)","(2.0, 2.1, 2.086593625498008)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:31.601436,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.614285714285715)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 180.0, 164.0)"
08-01-2023 15:41:32.566392,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.614285714285715)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 180.0, 140.0)"
08-01-2023 15:41:33.534642,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.1875)","(3.7, 4.7, 4.614285714285715)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 180.0, 140.0)"
08-01-2023 15:41:34.464715,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.3)","(3.7, 4.7, 4.614285714285715)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 113.33333333333333)","(61.0, 180.0, 140.0)"
08-01-2023 15:41:35.361897,"(31.0, 110.0, 105.83333333333334)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.614285714285715)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 180.0, 113.33333333333333)","(61.0, 180.0, 140.0)"
08-01-2023 15:41:36.283008,"(31.0, 110.0, 106.42857142857143)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 180.0, 113.33333333333333)","(61.0, 180.0, 140.0)"
08-01-2023 15:41:37.191522,"(31.0, 110.0, 106.42857142857143)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 180.0, 113.33333333333333)","(61.0, 180.0, 161.0)"
08-01-2023 15:41:38.107848,"(31.0, 110.0, 102.5)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 180.0, 113.33333333333333)","(61.0, 180.0, 141.66666666666666)"
08-01-2023 15:41:39.039074,"(31.0, 110.0, 102.5)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 180.0, 130.0)","(61.0, 170.0, 116.66666666666667)"
08-01-2023 15:41:40.020998,"(31.0, 110.0, 102.5)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 116.66666666666667)"
08-01-2023 15:41:40.993808,"(31.0, 110.0, 102.5)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 130.0)"
08-01-2023 15:41:41.939463,"(31.0, 110.0, 102.5)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 130.0)"
08-01-2023 15:41:43.072944,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 130.0)"
08-01-2023 15:41:44.092954,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 130.0)"
08-01-2023 15:41:45.034103,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 130.0)"
08-01-2023 15:41:46.062941,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 130.0)"
08-01-2023 15:41:47.124968,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 138.0)"
08-01-2023 15:41:48.148450,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 138.0)"
08-01-2023 15:41:49.122349,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 145.0)"
08-01-2023 15:41:50.058387,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 145.0)"
08-01-2023 15:41:51.045948,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 164.28571428571428)","(61.0, 170.0, 145.0)"
08-01-2023 15:41:52.043183,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 145.0)"
08-01-2023 15:41:53.037720,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 130.0)","(61.0, 170.0, 138.33333333333334)"
08-01-2023 15:41:53.961526,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 164.28571428571428)","(61.0, 160.0, 138.33333333333334)"
08-01-2023 15:41:54.889001,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 164.28571428571428)","(61.0, 160.0, 138.33333333333334)"
08-01-2023 15:41:55.909457,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 164.28571428571428)","(61.0, 160.0, 138.33333333333334)"
08-01-2023 15:41:56.945915,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 164.28571428571428)","(61.0, 160.0, 138.33333333333334)"
08-01-2023 15:41:57.942634,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087807971014493)","(3.7, 4.9, 4.847368421052632)","(81.0, 190.0, 164.28571428571428)","(61.0, 160.0, 138.33333333333334)"
08-01-2023 15:41:59.037278,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.626530612244898)","(2.0, 2.1, 2.087819004524887)","(3.7, 4.9, 4.851219512195122)","(81.0, 190.0, 164.28571428571428)","(61.0, 160.0, 138.33333333333334)"
08-01-2023 15:42:00.069875,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.333333333333334)","(3.7, 4.7, 4.628)","(2.0, 2.1, 2.1248295454545456)","(3.7, 4.9, 4.77391304347826)","(81.0, 190.0, 130.0)","(61.0, 160.0, 120.0)"
08-01-2023 15:42:01.102662,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.142857142857142)","(3.7, 4.7, 4.585106382978723)","(2.0, 2.14, 2.1248295454545456)","(3.7, 4.8, 4.77391304347826)","(81.0, 190.0, 130.0)","(61.0, 160.0, 120.0)"
08-01-2023 15:42:02.084658,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.142857142857142)","(3.7, 4.7, 4.585106382978723)","(2.0, 2.14, 2.1381227436823105)","(3.7, 4.8, 4.7625)","(81.0, 190.0, 130.0)","(61.0, 160.0, 120.0)"
08-01-2023 15:42:03.005416,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.142857142857142)","(3.7, 4.6, 4.554166666666666)","(2.0, 2.18, 2.17)","(3.7, 4.8, 4.7625)","(81.0, 190.0, 130.0)","(61.0, 160.0, 120.0)"
08-01-2023 15:42:03.985411,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.142857142857142)","(3.7, 4.6, 4.554166666666666)","(2.0, 2.18, 2.1726851851851854)","(3.7, 4.8, 4.7625)","(81.0, 190.0, 130.0)","(61.0, 160.0, 120.0)"
08-01-2023 15:42:05.022475,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.142857142857142)","(3.7, 4.6, 4.554166666666666)","(2.0, 2.18, 2.1815510204081634)","(3.7, 4.8, 4.7625)","(81.0, 190.0, 130.0)","(61.0, 160.0, 120.0)"
08-01-2023 15:42:05.934582,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.142857142857142)","(3.7, 4.6, 4.554166666666666)","(2.0, 2.2, 2.1815510204081634)","(3.7, 4.8, 4.7625)","(81.0, 190.0, 130.0)","(61.0, 160.0, 120.0)"
08-01-2023 15:42:06.864491,"(31.0, 110.0, 105.0)","(7.0, 12.5, 12.142857142857142)","(3.7, 4.6, 4.554166666666666)","(2.0, 2.2, 2.188921568627451)","(3.7, 4.7, 4.628)","(81.0, 190.0, 130.0)","(61.0, 160.0, 125.0)"
08-01-2023 15:42:07.890235,"(31.0, 110.0, 105.0)","(7.0, 12.5, 11.5)","(3.7, 4.6, 4.5)","(2.0, 2.22, 2.218688524590164)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 125.0)"
08-01-2023 15:42:08.848567,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.125)","(3.7, 4.5, 4.43125)","(2.0, 2.26, 2.246229508196721)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 125.0)"
08-01-2023 15:42:09.770427,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.125)","(3.7, 4.5, 4.43125)","(2.0, 2.26, 2.246229508196721)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 125.0)"
08-01-2023 15:42:10.745760,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.43125)","(2.0, 2.28, 2.2504827586206897)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:11.687688,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.38)","(2.0, 2.28, 2.2434188034188036)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:12.698378,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.409090909090909)","(2.0, 2.28, 2.2467796610169493)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:13.658161,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.409090909090909)","(2.0, 2.24, 2.2255882352941176)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:14.636427,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.409090909090909)","(2.0, 2.24, 2.2255882352941176)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:15.616956,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.409090909090909)","(2.0, 2.24, 2.2255882352941176)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:16.559560,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.409090909090909)","(2.0, 2.24, 2.2255882352941176)","(3.7, 4.7, 4.635714285714286)","(81.0, 190.0, 130.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:17.495368,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.05)","(3.7, 4.5, 4.430232558139535)","(2.0, 2.22, 2.2117142857142857)","(3.7, 4.7, 4.635714285714285)","(81.0, 190.0, 130.0)","(61.0, 150.0, 120.0)"
08-01-2023 15:42:18.477993,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.214909090909091)","(3.7, 4.8, 4.657142857142857)","(81.0, 190.0, 130.0)","(61.0, 150.0, 120.0)"
08-01-2023 15:42:19.540915,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.214909090909091)","(3.7, 4.8, 4.657142857142857)","(81.0, 190.0, 122.5)","(61.0, 150.0, 120.0)"
08-01-2023 15:42:20.479575,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.214909090909091)","(3.7, 4.8, 4.657142857142857)","(81.0, 190.0, 122.5)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:21.418868,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.2042735042735044)","(3.7, 4.8, 4.68)","(81.0, 190.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:22.458599,"(31.0, 110.0, 105.0)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.2042735042735044)","(3.7, 4.8, 4.68)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:23.469511,"(31.0, 170.0, 120.0)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.2042735042735044)","(3.7, 4.8, 4.68)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:24.427924,"(31.0, 170.0, 110.0)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.2042735042735044)","(3.7, 4.8, 4.68)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:25.360874,"(31.0, 170.0, 147.5)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.68)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:26.385236,"(31.0, 230.0, 133.33333333333334)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:27.397027,"(31.0, 210.0, 147.5)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:28.353808,"(31.0, 210.0, 126.66666666666666)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:29.306215,"(31.0, 210.0, 126.66666666666666)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 180.0, 140.0)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:30.339897,"(31.0, 210.0, 126.66666666666666)","(7.0, 12.0, 11.173913043478262)","(3.7, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 180.0, 123.33333333333333)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:31.327244,"(31.0, 200.0, 123.33333333333334)","(7.5, 12.0, 11.173913043478262)","(3.8, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:32.272756,"(31.0, 200.0, 123.33333333333334)","(7.5, 12.0, 11.173913043478262)","(3.8, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:33.222456,"(31.0, 200.0, 123.33333333333334)","(7.5, 12.0, 11.173913043478262)","(3.8, 4.5, 4.425)","(2.0, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 112.5)"
08-01-2023 15:42:34.192711,"(31.0, 200.0, 123.33333333333334)","(7.5, 12.0, 11.173913043478262)","(3.8, 4.5, 4.425)","(1.95, 2.22, 2.204047619047619)","(3.7, 4.8, 4.714285714285714)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:35.154791,"(31.0, 200.0, 180.0)","(7.5, 12.0, 11.173913043478262)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:36.142115,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.173913043478262)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:37.086463,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.125)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:38.046648,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.125)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:39.105303,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.125)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:40.067819,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.125)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 141.0)"
08-01-2023 15:42:41.052660,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.125)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 141.0)"
08-01-2023 15:42:42.075020,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.125)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.733333333333333)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 141.0)"
08-01-2023 15:42:43.057018,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.125)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.210967741935484)","(3.7, 4.8, 4.7384615384615385)","(81.0, 170.0, 150.0)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:44.023317,"(31.0, 200.0, 182.0)","(7.5, 11.5, 11.438775510204081)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.7384615384615385)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:45.024908,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.757894736842105)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:46.061482,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.757894736842105)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:47.043530,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.306306306306306)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.757894736842105)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:48.007144,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.305645161290323)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.736)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:48.935423,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.305645161290323)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.736)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:49.902715,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.305645161290323)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.736)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 140.0)"
08-01-2023 15:42:50.912768,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.305645161290323)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.736)","(81.0, 170.0, 123.33333333333333)","(61.0, 150.0, 158.88888888888889)"
08-01-2023 15:42:51.843648,"(31.0, 200.0, 182.0)","(7.5, 12.0, 11.416666666666666)","(3.8, 4.4, 4.305645161290323)","(1.95, 2.22, 2.2061818181818182)","(3.7, 4.8, 4.736)","(81.0, 170.0, 123.33333333333333)","(61.0, 170.0, 158.88888888888889)"
