,Bettys Star,Yarramundi Garth,Finniss Spice,Blaze Victorem,Silk Sonic
11-01-2023 13:33:10.327594,"(1.8, 2.1, 2.0844444444444443)","(12.0, 17.0, 16.4375)","(6.0, 7.2, 6.836363636363636)","(41.0, 80.0, 70.0)","(2.7, 3.35, 3.2750000000000004)"
11-01-2023 13:33:11.200233,"(1.8, 2.1, 2.09)","(12.0, 17.0, 16.75)","(6.0, 7.2, 6.699999999999999)","(41.0, 80.0, 70.0)","(2.7, 3.35, 3.2750000000000004)"
11-01-2023 13:33:12.138468,"(1.8, 2.1, 2.0952941176470588)","(12.0, 17.0, 16.75)","(6.0, 7.2, 6.771428571428571)","(41.0, 80.0, 70.0)","(2.7, 3.35, 3.25)"
11-01-2023 13:33:12.999434,"(1.8, 2.1, 2.0860000000000003)","(12.0, 17.0, 16.75)","(6.0, 7.2, 6.852173913043478)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.35, 3.2346153846153847)"
11-01-2023 13:33:13.892717,"(1.8, 2.1, 2.09)","(12.0, 17.0, 16.653846153846153)","(6.0, 7.0, 6.894117647058823)","(41.0, 80.0, 70.0)","(2.7, 3.35, 3.2346153846153847)"
11-01-2023 13:33:14.793323,"(1.8, 2.1, 2.081176470588235)","(12.0, 17.0, 16.653846153846153)","(6.0, 7.0, 6.866666666666666)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.35, 3.2590909090909093)"
11-01-2023 13:33:15.744067,"(1.8, 2.1, 2.088)","(12.0, 17.0, 16.653846153846153)","(6.0, 7.2, 7.11)","(41.0, 80.0, 76.4)","(2.7, 3.35, 3.225)"
11-01-2023 13:33:16.606480,"(1.8, 2.1, 2.084)","(12.0, 17.0, 16.735294117647058)","(6.0, 7.2, 6.948387096774193)","(41.0, 80.0, 76.4)","(2.7, 3.35, 3.25)"
11-01-2023 13:33:17.406150,"(1.8, 2.1, 2.076)","(12.0, 17.0, 16.735294117647058)","(6.0, 7.2, 7.044444444444444)","(41.0, 80.0, 76.4)","(2.7, 3.35, 3.25)"
11-01-2023 13:33:18.297517,"(1.8, 2.1, 2.086666666666667)","(12.0, 17.0, 16.735294117647058)","(6.0, 7.2, 7.0588235294117645)","(41.0, 80.0, 76.4)","(2.7, 3.35, 3.257142857142857)"
11-01-2023 13:33:19.235804,"(1.8, 2.12, 2.083809523809524)","(12.0, 17.0, 16.735294117647058)","(6.0, 7.2, 7.02)","(41.0, 80.0, 76.4)","(2.7, 3.3, 3.23)"
11-01-2023 13:33:20.118761,"(1.8, 2.12, 2.0832)","(12.0, 18.5, 18.25)","(6.0, 7.2, 6.989473684210527)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.25, 3.2357142857142858)"
11-01-2023 13:33:20.932476,"(1.8, 2.12, 2.0832)","(12.0, 18.5, 18.375)","(6.0, 7.2, 6.871428571428571)","(41.0, 80.0, 71.81818181818181)","(2.7, 3.25, 3.2357142857142858)"
11-01-2023 13:33:21.850276,"(1.8, 2.12, 2.0832)","(12.0, 18.5, 18.375)","(6.0, 7.2, 6.921212121212121)","(41.0, 80.0, 74.375)","(2.7, 3.25, 3.2357142857142858)"
11-01-2023 13:33:22.745221,"(1.8, 2.12, 2.0832)","(12.0, 18.5, 16.789473684210527)","(6.0, 7.2, 6.871428571428571)","(41.0, 80.0, 71.81818181818181)","(2.7, 3.25, 3.2333333333333334)"
11-01-2023 13:33:23.647431,"(1.8, 2.12, 2.0832)","(12.0, 18.5, 15.833333333333334)","(6.0, 7.2, 6.921212121212121)","(41.0, 80.0, 74.375)","(2.7, 3.25, 3.2333333333333334)"
11-01-2023 13:33:24.558826,"(1.8, 2.12, 2.086666666666667)","(12.0, 18.5, 16.571428571428573)","(6.0, 7.2, 6.871428571428571)","(41.0, 80.0, 71.81818181818181)","(2.7, 3.25, 3.246875)"
11-01-2023 13:33:25.401370,"(1.8, 2.12, 2.086666666666667)","(12.0, 18.5, 16.653846153846153)","(6.0, 7.2, 6.964102564102564)","(41.0, 80.0, 71.81818181818181)","(2.7, 3.25, 3.246875)"
11-01-2023 13:33:26.288594,"(1.8, 2.12, 2.085714285714286)","(12.0, 18.5, 16.653846153846153)","(6.0, 7.2, 6.964102564102564)","(41.0, 80.0, 74.375)","(2.7, 3.25, 3.246875)"
11-01-2023 13:33:27.200680,"(1.8, 2.12, 2.085714285714286)","(12.0, 18.5, 16.653846153846153)","(6.0, 7.2, 6.926315789473684)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.25, 3.246875)"
11-01-2023 13:33:28.045649,"(1.8, 2.12, 2.085714285714286)","(12.0, 18.5, 16.653846153846153)","(6.0, 7.2, 6.926315789473684)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.25, 3.246875)"
11-01-2023 13:33:29.010624,"(1.8, 2.12, 2.104347826086957)","(12.0, 18.5, 16.653846153846153)","(6.0, 7.2, 6.814814814814815)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.25, 3.2333333333333334)"
11-01-2023 13:33:29.922556,"(1.85, 2.1, 2.0766666666666667)","(13.0, 18.5, 16.653846153846153)","(6.0, 7.2, 6.814814814814815)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.25, 3.2488372093023257)"
11-01-2023 13:33:30.712259,"(1.85, 2.06, 2.0431578947368423)","(13.0, 18.5, 17.5)","(6.0, 7.2, 7.053846153846154)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.25, 3.2488372093023257)"
11-01-2023 13:33:31.557492,"(1.85, 2.1, 2.0784615384615384)","(13.0, 18.5, 17.38888888888889)","(6.0, 7.2, 7.147826086956522)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.202857142857143)"
11-01-2023 13:33:32.450993,"(1.85, 2.1, 2.08)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 7.056)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.2025641025641027)"
11-01-2023 13:33:33.378036,"(1.85, 2.1, 2.0876923076923077)","(13.0, 18.5, 17.875)","(6.0, 7.2, 6.944)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.2095238095238097)"
11-01-2023 13:33:34.270340,"(1.85, 2.1, 2.0791304347826087)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 6.923076923076923)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.288345864661654)"
11-01-2023 13:33:35.103670,"(1.85, 2.1, 2.0791304347826087)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 7.062068965517241)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.288345864661654)"
11-01-2023 13:33:36.006162,"(1.85, 2.1, 2.0791304347826087)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 7.078787878787879)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.288345864661654)"
11-01-2023 13:33:36.917970,"(1.85, 2.08, 2.0690909090909093)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 7.078787878787879)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.288345864661654)"
11-01-2023 13:33:37.754763,"(1.85, 2.08, 2.06625)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 7.078787878787879)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.288345864661654)"
11-01-2023 13:33:38.713251,"(1.85, 2.08, 2.076)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 7.078787878787879)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.280813953488372)"
11-01-2023 13:33:39.617976,"(1.85, 2.08, 2.0764705882352943)","(13.0, 18.5, 17.833333333333332)","(6.0, 7.2, 7.078787878787879)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.281547619047619)"
11-01-2023 13:33:40.482674,"(1.85, 2.08, 2.069)","(13.0, 18.5, 17.75)","(6.0, 7.2, 7.114893617021277)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.281547619047619)"
11-01-2023 13:33:41.304853,"(1.85, 2.08, 2.0695652173913044)","(13.0, 18.5, 17.75)","(6.0, 7.2, 7.17948717948718)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.280813953488372)"
11-01-2023 13:33:42.146922,"(1.85, 2.08, 2.071111111111111)","(13.0, 17.5, 16.875)","(6.0, 7.2, 7.181395348837209)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.2827777777777776)"
11-01-2023 13:33:43.055029,"(1.85, 2.06, 2.038181818181818)","(13.0, 17.5, 16.875)","(6.0, 7.4, 7.251162790697674)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.362962962962963)"
11-01-2023 13:33:43.946748,"(1.85, 2.02, 2.0164285714285715)","(13.0, 17.0, 16.875)","(6.0, 7.4, 7.290909090909091)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.4, 3.3457142857142856)"
11-01-2023 13:33:44.795665,"(1.85, 2.04, 2.0184615384615383)","(13.0, 17.5, 16.5625)","(6.0, 7.6, 7.533333333333333)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.4, 3.3457142857142856)"
11-01-2023 13:33:45.674343,"(1.85, 2.02, 2.006666666666667)","(13.0, 17.5, 16.428571428571427)","(6.0, 7.8, 7.572972972972973)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.35, 3.2473684210526317)"
11-01-2023 13:33:46.558242,"(1.85, 2.06, 2.046086956521739)","(13.0, 17.5, 16.52173913043478)","(6.0, 7.8, 7.709677419354839)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.2, 3.3666666666666667)"
11-01-2023 13:33:47.445012,"(1.85, 2.04, 2.0284745762711864)","(13.0, 17.0, 16.75)","(6.0, 7.8, 7.685714285714285)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.4, 3.3337837837837836)"
11-01-2023 13:33:48.312521,"(1.85, 2.04, 2.024)","(13.0, 17.5, 16.5625)","(6.0, 7.8, 7.695238095238095)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.35, 3.3337837837837836)"
11-01-2023 13:33:49.152039,"(1.85, 2.04, 2.025)","(13.0, 17.5, 17.285714285714285)","(6.0, 7.8, 7.706382978723404)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.35, 3.320689655172414)"
11-01-2023 13:33:50.062562,"(1.85, 2.04, 2.028)","(13.0, 18.5, 16.88235294117647)","(6.0, 7.8, 7.653333333333333)","(41.0, 80.0, 75.26315789473685)","(2.7, 3.3, 3.2576923076923077)"
11-01-2023 13:33:50.964286,"(1.85, 2.04, 2.0366666666666666)","(13.0, 18.5, 17.666666666666668)","(6.0, 7.8, 7.653333333333333)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.23)"
11-01-2023 13:33:51.743310,"(1.85, 2.04, 2.0336363636363637)","(13.0, 18.5, 17.61764705882353)","(6.0, 7.8, 7.6899999999999995)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.23)"
11-01-2023 13:33:52.568254,"(1.85, 2.04, 2.0366666666666666)","(13.0, 18.5, 17.5625)","(6.0, 7.8, 7.7)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.23)"
11-01-2023 13:33:53.405755,"(1.85, 2.06, 2.0309090909090908)","(13.0, 18.5, 17.136363636363637)","(6.0, 7.8, 7.7)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.23)"
11-01-2023 13:33:54.282850,"(1.85, 2.06, 2.0470967741935486)","(13.0, 18.5, 17.875)","(6.0, 7.8, 7.7)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.175)"
11-01-2023 13:33:55.131666,"(1.85, 2.06, 2.049166666666667)","(13.0, 18.5, 18.321428571428573)","(6.0, 7.8, 7.687179487179487)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.159090909090909)"
11-01-2023 13:33:56.062162,"(1.85, 2.08, 2.0615686274509804)","(13.0, 18.5, 18.307692307692307)","(6.0, 7.8, 7.6625)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.18)"
11-01-2023 13:33:57.038000,"(1.85, 2.08, 2.0620689655172413)","(13.0, 19.0, 18.11764705882353)","(6.0, 7.8, 7.6625)","(41.0, 80.0, 74.0)","(2.7, 3.2, 3.1576923076923076)"
11-01-2023 13:33:57.943867,"(1.85, 2.06, 2.0505263157894738)","(13.0, 19.0, 17.75)","(6.0, 7.8, 7.6625)","(41.0, 80.0, 74.0)","(2.7, 3.2, 3.1576923076923076)"
11-01-2023 13:33:58.863060,"(1.85, 2.06, 2.0521212121212122)","(13.0, 19.0, 17.857142857142858)","(6.0, 7.8, 7.683333333333333)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.1576923076923076)"
11-01-2023 13:33:59.737543,"(1.85, 2.06, 2.0521212121212122)","(13.0, 19.0, 17.44)","(6.0, 8.0, 7.842105263157895)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.1555555555555554)"
11-01-2023 13:34:00.703522,"(1.85, 2.06, 2.0521212121212122)","(13.0, 19.0, 17.75)","(6.0, 8.0, 7.91578947368421)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.1555555555555554)"
11-01-2023 13:34:01.649165,"(1.85, 2.06, 2.048421052631579)","(13.0, 19.0, 17.796296296296298)","(6.0, 8.0, 7.942857142857143)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.155)"
11-01-2023 13:34:02.479019,"(1.85, 2.06, 2.0464516129032257)","(13.0, 19.0, 17.81578947368421)","(6.0, 8.0, 7.975757575757576)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.155)"
11-01-2023 13:34:03.430108,"(1.85, 2.04, 2.021891891891892)","(13.0, 19.0, 17.78205128205128)","(6.0, 8.2, 8.023728813559321)","(41.0, 80.0, 75.5)","(2.7, 3.2, 3.202)"
11-01-2023 13:34:04.363847,"(1.85, 2.04, 2.016058394160584)","(13.0, 19.0, 17.96551724137931)","(6.0, 8.2, 8.032258064516128)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.2071428571428573)"
11-01-2023 13:34:05.196453,"(1.85, 2.02, 2.013333333333333)","(13.0, 19.0, 18.8)","(6.0, 8.2, 8.023728813559321)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.2071428571428573)"
11-01-2023 13:34:06.046932,"(1.85, 2.02, 1.998507462686567)","(13.0, 21.0, 19.88888888888889)","(6.0, 8.2, 8.023728813559321)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.24)"
11-01-2023 13:34:06.948165,"(1.85, 2.0, 1.9925)","(13.0, 20.0, 19.81818181818182)","(6.0, 8.2, 8.023728813559321)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.2311111111111113)"
11-01-2023 13:34:07.786698,"(1.85, 2.0, 1.9933333333333334)","(13.0, 20.0, 19.857142857142858)","(6.0, 8.2, 8.023728813559321)","(41.0, 80.0, 75.5)","(2.7, 3.3, 3.2340425531914896)"
11-01-2023 13:34:08.599013,"(1.85, 2.02, 2.0031372549019606)","(13.0, 20.0, 19.857142857142858)","(6.0, 8.0, 7.988571428571428)","(41.0, 80.0, 75.5)","(2.7, 3.3, 3.2114285714285717)"
11-01-2023 13:34:09.523483,"(1.8, 2.02, 2.0037037037037035)","(13.0, 20.0, 19.857142857142858)","(6.0, 8.0, 7.983333333333333)","(41.0, 80.0, 75.5)","(2.7, 3.3, 3.24)"
11-01-2023 13:34:10.617801,"(1.8, 2.02, 2.0004444444444442)","(13.0, 21.0, 19.857142857142858)","(6.0, 8.0, 7.957142857142857)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.2442307692307693)"
11-01-2023 13:34:11.465644,"(1.8, 2.02, 2.003291139240506)","(13.0, 20.0, 19.857142857142858)","(6.0, 8.0, 7.957142857142857)","(41.0, 80.0, 75.5)","(2.7, 3.25, 3.2442307692307693)"
11-01-2023 13:34:12.377810,"(1.8, 2.02, 2.003291139240506)","(13.0, 20.0, 19.857142857142858)","(6.0, 8.0, 7.957142857142857)","(41.0, 80.0, 75.5)","(2.7, 3.3, 3.241071428571429)"
11-01-2023 13:34:13.479111,"(1.8, 2.02, 2.004189189189189)","(13.0, 20.0, 19.56)","(6.0, 8.0, 8.26153846153846)","(41.0, 80.0, 79.21052631578948)","(2.7, 3.3, 3.3533333333333335)"
11-01-2023 13:34:14.450551,"(1.8, 1.93, 1.9242857142857142)","(13.0, 21.0, 19.56)","(6.0, 8.4, 8.26153846153846)","(41.0, 80.0, 79.21052631578948)","(2.7, 3.4, 3.3735849056603775)"
11-01-2023 13:34:15.309075,"(1.8, 1.93, 1.920612244897959)","(13.0, 21.0, 20.285714285714285)","(6.0, 8.4, 8.305263157894737)","(41.0, 80.0, 79.0)","(2.7, 3.4, 3.3735849056603775)"
11-01-2023 13:34:16.198943,"(1.8, 1.92, 1.9182758620689655)","(13.0, 21.0, 20.285714285714285)","(6.0, 8.4, 8.346666666666668)","(41.0, 80.0, 79.0)","(2.7, 3.4, 3.3867088607594935)"
11-01-2023 13:34:17.133720,"(1.8, 1.91, 1.9095)","(13.0, 21.0, 20.285714285714285)","(6.0, 8.6, 8.448648648648648)","(41.0, 80.0, 78.63636363636364)","(2.7, 3.4, 3.3867088607594935)"
11-01-2023 13:34:18.087366,"(1.8, 1.91, 1.9066666666666665)","(13.0, 21.0, 20.16)","(6.0, 8.6, 8.444444444444445)","(41.0, 80.0, 78.63636363636364)","(2.7, 3.4, 3.387179487179487)"
11-01-2023 13:34:18.939099,"(1.8, 1.92, 1.9155555555555555)","(13.0, 21.0, 20.205882352941178)","(6.0, 8.6, 8.533333333333333)","(41.0, 80.0, 78.63636363636364)","(2.7, 3.4, 3.387179487179487)"
11-01-2023 13:34:19.760102,"(1.8, 1.91, 1.907142857142857)","(13.0, 21.0, 20.205882352941178)","(6.0, 8.6, 8.528205128205128)","(41.0, 80.0, 78.63636363636364)","(2.7, 3.4, 3.387179487179487)"
11-01-2023 13:34:20.620223,"(1.8, 1.91, 1.9083333333333332)","(13.0, 21.0, 20.205882352941178)","(6.0, 8.6, 8.53170731707317)","(41.0, 80.0, 78.92857142857143)","(2.7, 3.4, 3.387179487179487)"
11-01-2023 13:34:21.464735,"(1.8, 1.91, 1.9083333333333332)","(13.0, 21.0, 20.185714285714287)","(6.0, 8.6, 8.475)","(41.0, 80.0, 78.92857142857143)","(2.7, 3.4, 3.387179487179487)"
11-01-2023 13:34:22.322327,"(1.8, 1.92, 1.9093749999999998)","(13.0, 21.0, 20.185714285714287)","(6.0, 8.6, 8.463636363636363)","(41.0, 80.0, 78.92857142857143)","(2.7, 3.4, 3.3906666666666667)"
11-01-2023 13:34:23.212833,"(1.8, 1.91, 1.9037499999999998)","(13.0, 21.0, 20.185714285714287)","(6.0, 8.6, 8.463636363636363)","(41.0, 80.0, 78.92857142857143)","(2.7, 3.4, 3.3935714285714287)"
11-01-2023 13:34:24.124805,"(1.8, 1.91, 1.9052380952380952)","(13.0, 21.0, 20.185714285714287)","(6.0, 8.6, 8.463636363636363)","(41.0, 80.0, 78.92857142857143)","(2.7, 3.4, 3.4419354838709677)"
11-01-2023 13:34:25.006960,"(1.8, 1.91, 1.9041666666666666)","(13.0, 21.0, 20.16176470588235)","(6.0, 8.6, 8.463636363636363)","(41.0, 80.0, 78.92857142857143)","(2.7, 3.45, 3.4419354838709677)"
11-01-2023 13:34:25.834095,"(1.8, 1.9, 1.898627450980392)","(13.0, 21.0, 20.142857142857142)","(6.0, 8.6, 8.463636363636363)","(41.0, 80.0, 78.92857142857143)","(2.7, 3.5, 3.461904761904762)"
11-01-2023 13:34:26.707973,"(1.8, 1.9, 1.8975)","(13.0, 21.0, 20.16176470588235)","(6.0, 8.6, 8.463636363636363)","(41.0, 80.0, 79.11764705882354)","(2.7, 3.45, 3.4323076923076923)"
11-01-2023 13:34:27.679396,"(1.8, 1.89, 1.8877777777777778)","(13.0, 21.0, 20.16176470588235)","(6.0, 8.6, 8.463636363636363)","(41.0, 80.0, 79.11764705882354)","(2.7, 3.5, 3.473684210526316)"
11-01-2023 13:34:28.519230,"(1.8, 1.89, 1.8887999999999998)","(13.0, 21.0, 20.125)","(6.0, 8.6, 8.522222222222222)","(41.0, 80.0, 79.11764705882354)","(2.7, 3.5, 3.4518518518518517)"
11-01-2023 13:34:29.355462,"(1.8, 1.9, 1.8857777777777778)","(13.0, 21.0, 19.862068965517242)","(6.0, 8.6, 8.522222222222222)","(41.0, 80.0, 79.11764705882354)","(2.7, 3.5, 3.4580246913580246)"
11-01-2023 13:34:30.237385,"(1.8, 1.9, 1.8866666666666665)","(13.0, 21.0, 19.903846153846153)","(6.0, 8.6, 8.522222222222222)","(41.0, 55.0, 52.68292682926829)","(2.7, 3.5, 3.4983870967741937)"
11-01-2023 13:34:31.231313,"(1.8, 1.9, 1.8875229357798164)","(13.0, 21.0, 20.0625)","(6.0, 8.6, 8.526315789473683)","(41.0, 60.0, 58.94736842105263)","(2.7, 3.5, 3.4892857142857143)"
11-01-2023 13:34:32.149665,"(1.8, 1.9, 1.892183908045977)","(13.0, 21.0, 20.0)","(6.0, 8.6, 8.472727272727273)","(41.0, 60.0, 58.94736842105263)","(2.7, 3.5, 3.4892857142857143)"
11-01-2023 13:34:32.997704,"(1.8, 1.9, 1.8937894736842105)","(13.0, 21.0, 19.640625)","(6.0, 8.6, 8.577777777777778)","(41.0, 70.0, 61.42857142857143)","(2.7, 3.5, 3.488709677419355)"
11-01-2023 13:34:33.868810,"(1.8, 1.85, 1.842991452991453)","(13.0, 21.0, 20.33823529411765)","(6.0, 8.8, 8.73846153846154)","(41.0, 70.0, 59.285714285714285)","(2.7, 3.6, 3.584)"
11-01-2023 13:34:34.813265,"(1.8, 1.84, 1.837049180327869)","(13.0, 21.0, 20.375)","(6.0, 8.8, 8.729032258064516)","(41.0, 70.0, 62.0)","(2.7, 3.6, 3.5803921568627453)"
11-01-2023 13:34:35.914842,"(1.8, 1.85, 1.8374725274725277)","(13.0, 21.0, 20.33823529411765)","(6.0, 9.0, 8.916279069767441)","(41.0, 70.0, 63.84615384615385)","(2.7, 3.6, 3.592)"
11-01-2023 13:34:36.857715,"(1.8, 1.83, 1.8283333333333334)","(13.0, 21.0, 20.357142857142858)","(6.0, 9.0, 8.916279069767441)","(41.0, 70.0, 62.38095238095238)","(2.7, 3.6, 3.5796875)"
11-01-2023 13:34:37.815404,"(1.8, 1.84, 1.8252777777777778)","(13.0, 21.0, 20.33823529411765)","(6.0, 9.2, 9.037837837837838)","(41.0, 70.0, 65.8974358974359)","(2.8, 3.6, 3.5796875)"
11-01-2023 13:34:38.832301,"(1.8, 1.84, 1.8346859903381643)","(13.0, 21.0, 20.33823529411765)","(6.0, 9.2, 9.037837837837838)","(41.0, 70.0, 65.8974358974359)","(2.8, 3.6, 3.5637096774193546)"
11-01-2023 13:34:39.621905,"(1.8, 1.84, 1.8237037037037038)","(13.0, 21.0, 20.45)","(6.0, 9.2, 9.057142857142857)","(41.0, 70.0, 65.8974358974359)","(2.8, 3.6, 3.5637096774193546)"
11-01-2023 13:34:40.559050,"(1.7, 1.83, 1.8272727272727274)","(14.0, 21.0, 20.45)","(6.5, 9.2, 9.057142857142857)","(41.0, 70.0, 64.28571428571429)","(2.8, 3.6, 3.5844827586206898)"
11-01-2023 13:34:41.459154,"(1.7, 1.84, 1.8269014084507043)","(14.0, 21.0, 20.45)","(6.5, 9.2, 9.057142857142857)","(41.0, 70.0, 64.28571428571429)","(2.8, 3.6, 3.5844827586206898)"
11-01-2023 13:34:42.307089,"(1.7, 1.83, 1.8293023255813954)","(14.0, 21.0, 20.4375)","(6.5, 9.2, 9.1)","(41.0, 70.0, 64.83870967741936)","(2.8, 3.6, 3.5968750000000003)"
11-01-2023 13:34:43.157616,"(1.7, 1.84, 1.8282352941176472)","(14.0, 21.0, 20.31578947368421)","(6.5, 9.2, 9.188888888888888)","(41.0, 70.0, 66.05263157894737)","(2.8, 3.55, 3.5646153846153847)"
11-01-2023 13:34:44.054172,"(1.7, 1.84, 1.8274603174603175)","(14.0, 19.5, 19.214285714285715)","(6.5, 9.4, 9.3)","(41.0, 70.0, 65.3125)","(2.8, 3.6, 3.574074074074074)"
11-01-2023 13:34:44.960259,"(1.7, 1.84, 1.8268041237113404)","(14.0, 19.5, 19.27777777777778)","(6.5, 9.4, 9.311111111111112)","(41.0, 70.0, 65.3125)","(2.8, 3.6, 3.5875)"
11-01-2023 13:34:45.867991,"(1.7, 1.84, 1.8328333333333333)","(14.0, 19.5, 19.1)","(6.5, 9.4, 9.35)","(41.0, 70.0, 65.3125)","(2.8, 3.6, 3.6279411764705882)"
11-01-2023 13:34:46.797210,"(1.7, 1.84, 1.8221428571428573)","(14.0, 19.5, 19.1)","(6.5, 9.4, 9.36)","(41.0, 70.0, 65.3125)","(2.8, 3.65, 3.6365384615384615)"
11-01-2023 13:34:47.741123,"(1.7, 1.84, 1.8340816326530613)","(14.0, 19.5, 18.875)","(6.5, 9.2, 9.174999999999999)","(41.0, 70.0, 64.82758620689656)","(2.8, 3.65, 3.633720930232558)"
11-01-2023 13:34:48.679184,"(1.7, 1.84, 1.830379746835443)","(14.0, 18.5, 18.291666666666668)","(6.5, 9.2, 9.092307692307692)","(41.0, 70.0, 65.3125)","(2.8, 3.7, 3.643529411764706)"
11-01-2023 13:34:49.493852,"(1.7, 1.84, 1.8302857142857143)","(14.0, 18.0, 17.93421052631579)","(6.5, 9.2, 9.129411764705882)","(41.0, 70.0, 65.3125)","(2.8, 3.7, 3.643529411764706)"
11-01-2023 13:34:50.415548,"(1.7, 1.84, 1.8272566371681416)","(14.0, 18.5, 18.27777777777778)","(6.5, 9.2, 9.1375)","(41.0, 70.0, 65.3125)","(2.8, 3.7, 3.6430232558139535)"
11-01-2023 13:34:51.394818,"(1.7, 1.84, 1.8311688311688312)","(14.0, 18.5, 18.208333333333332)","(6.5, 9.2, 9.157142857142857)","(41.0, 70.0, 65.3125)","(2.8, 3.65, 3.6192307692307693)"
11-01-2023 13:34:52.328876,"(1.7, 1.84, 1.8310489510489512)","(14.0, 18.5, 18.285714285714285)","(6.5, 9.2, 9.176)","(41.0, 70.0, 65.3125)","(2.8, 3.65, 3.6296875)"
11-01-2023 13:34:53.141390,"(1.7, 1.83, 1.82651376146789)","(14.0, 18.5, 18.4)","(6.5, 9.2, 9.176)","(41.0, 70.0, 65.3125)","(2.8, 3.65, 3.6296875)"
11-01-2023 13:34:54.079222,"(1.7, 1.83, 1.8256382978723404)","(14.0, 18.5, 18.4)","(6.5, 9.2, 9.176)","(41.0, 70.0, 68.0952380952381)","(2.8, 3.65, 3.599425287356322)"
11-01-2023 13:34:55.058158,"(1.7, 1.84, 1.8370243902439025)","(14.0, 19.0, 18.22222222222222)","(6.5, 9.4, 9.353846153846154)","(41.0, 70.0, 68.0952380952381)","(2.8, 3.6, 3.616153846153846)"
11-01-2023 13:34:55.988293,"(1.7, 1.84, 1.8370935960591135)","(14.0, 18.5, 18.25)","(6.5, 9.6, 9.507692307692308)","(41.0, 70.0, 68.0952380952381)","(2.8, 3.65, 3.6093103448275863)"
11-01-2023 13:34:56.953431,"(1.7, 1.84, 1.8379144385026738)","(14.0, 18.5, 18.253623188405797)","(6.5, 9.4, 9.375)","(41.0, 70.0, 66.92307692307692)","(2.8, 3.65, 3.6093103448275863)"
11-01-2023 13:34:58.050728,"(1.7, 1.84, 1.8381318681318681)","(14.0, 18.5, 18.23015873015873)","(6.5, 9.4, 9.361904761904762)","(41.0, 70.0, 66.92307692307692)","(2.8, 3.65, 3.6241379310344826)"
11-01-2023 13:34:59.093078,"(1.7, 1.84, 1.8382795698924732)","(14.0, 18.5, 18.23015873015873)","(6.5, 9.4, 9.361904761904762)","(41.0, 70.0, 66.92307692307692)","(2.8, 3.65, 3.6325)"
