,Balts Obsession,Free At Night,Aston Rupiah,Flash Fever,Midnight Image,Cry Wolf,Paw Baby,Ruthless Runner
10-01-2023 21:30:35.263204,"(5.5, 8.6, 8.368421052631579)","(11.0, 15.5, 15.11111111111111)","(21.0, 34.0, 34.13333333333333)","(13.0, 17.0, 15.666666666666666)","(26.0, 36.0, 39.0)","(1.85, 2.1, 2.1682352941176473)","(8.0, 12.5, 12.157894736842104)","(5.5, 7.0, 6.786046511627907)"
10-01-2023 21:30:36.648991,"(5.5, 8.6, 8.233333333333333)","(11.0, 15.5, 12.616666666666667)","(21.0, 36.0, 34.46153846153846)","(13.0, 17.0, 15.8)","(26.0, 42.0, 39.0)","(1.85, 2.18, 2.1565217391304348)","(8.0, 12.5, 12.1)","(5.5, 7.0, 6.858064516129032)"
10-01-2023 21:30:38.516528,"(5.5, 8.6, 8.37142857142857)","(11.0, 13.0, 13.681818181818182)","(21.0, 36.0, 34.90909090909091)","(13.0, 17.0, 16.0625)","(26.0, 42.0, 37.84615384615385)","(1.8, 2.16, 2.1558333333333333)","(8.0, 12.5, 12.158536585365853)","(5.5, 7.0, 6.885106382978723)"
10-01-2023 21:30:40.281809,"(5.5, 8.6, 8.333333333333332)","(11.0, 14.0, 14.125)","(21.0, 36.0, 34.13333333333333)","(13.0, 17.0, 15.557692307692308)","(26.0, 42.0, 37.411764705882355)","(1.8, 2.16, 2.1469565217391304)","(8.0, 12.5, 12.158536585365853)","(5.5, 7.2, 6.9)"
10-01-2023 21:30:41.573042,"(6.0, 8.8, 8.457142857142857)","(11.0, 14.5, 14.125)","(21.0, 36.0, 34.13333333333333)","(13.0, 17.0, 16.0625)","(26.0, 42.0, 37.411764705882355)","(1.8, 2.16, 2.1469565217391304)","(8.5, 12.5, 12.166666666666666)","(5.5, 7.0, 6.8374999999999995)"
10-01-2023 21:30:42.859581,"(6.0, 8.8, 8.581818181818182)","(11.0, 14.5, 14.055555555555555)","(21.0, 36.0, 34.0)","(13.0, 16.5, 15.82258064516129)","(26.0, 42.0, 37.411764705882355)","(1.8, 2.16, 2.128888888888889)","(8.5, 12.5, 12.166666666666666)","(5.5, 7.0, 6.933333333333334)"
10-01-2023 21:30:44.217216,"(6.0, 8.8, 8.581818181818182)","(11.0, 14.5, 14.115384615384615)","(21.0, 36.0, 33.77777777777778)","(13.0, 16.5, 15.879310344827585)","(26.0, 42.0, 38.608695652173914)","(1.8, 2.14, 2.1231372549019607)","(8.5, 12.5, 12.166666666666666)","(5.5, 7.0, 6.912280701754386)"
10-01-2023 21:30:45.594840,"(6.0, 9.2, 8.861538461538462)","(11.0, 14.5, 14.115384615384615)","(21.0, 34.0, 33.75)","(13.0, 16.5, 15.879310344827585)","(26.0, 42.0, 38.608695652173914)","(1.8, 2.14, 2.110212765957447)","(8.5, 12.5, 12.11111111111111)","(5.5, 7.2, 6.912280701754386)"
10-01-2023 21:30:47.095650,"(6.0, 9.2, 9.08235294117647)","(11.0, 14.5, 14.166666666666666)","(21.0, 34.0, 33.77777777777778)","(13.0, 16.5, 15.796875)","(26.0, 42.0, 38.608695652173914)","(1.8, 2.14, 2.109130434782609)","(8.5, 12.5, 12.064102564102564)","(5.5, 7.2, 6.9049180327868855)"
10-01-2023 21:30:48.556105,"(6.0, 9.6, 9.26153846153846)","(11.0, 14.5, 14.166666666666666)","(21.0, 34.0, 33.77777777777778)","(13.0, 16.5, 15.796875)","(26.0, 42.0, 36.53333333333333)","(1.8, 2.12, 2.1195734958111196)","(8.5, 12.5, 12.064102564102564)","(5.5, 7.2, 6.881481481481481)"
10-01-2023 21:30:49.940028,"(6.0, 9.6, 9.3)","(11.0, 14.5, 14.166666666666666)","(21.0, 34.0, 33.77777777777778)","(13.0, 16.5, 15.796875)","(26.0, 38.0, 35.904761904761905)","(1.8, 2.12, 2.1187183308494784)","(8.5, 12.5, 12.064102564102564)","(5.5, 7.2, 6.9125)"
10-01-2023 21:30:51.252844,"(6.0, 9.6, 9.3)","(11.0, 14.5, 14.166666666666666)","(21.0, 34.0, 33.77777777777778)","(13.0, 16.5, 15.82258064516129)","(26.0, 38.0, 35.81818181818182)","(1.8, 2.12, 2.1180409356725147)","(8.5, 12.5, 11.860655737704919)","(5.5, 7.2, 6.90625)"
10-01-2023 21:30:52.775439,"(6.0, 9.6, 9.221052631578948)","(11.0, 14.5, 14.214285714285714)","(21.0, 34.0, 33.857142857142854)","(13.0, 16.5, 15.910714285714286)","(26.0, 38.0, 35.81818181818182)","(1.8, 2.12, 2.108867924528302)","(8.5, 12.5, 11.860655737704919)","(5.5, 7.0, 6.860869565217391)"
10-01-2023 21:30:54.383056,"(6.0, 9.6, 9.44)","(11.0, 14.5, 14.333333333333334)","(21.0, 34.0, 33.77777777777778)","(13.0, 16.5, 15.82258064516129)","(26.0, 38.0, 35.81818181818182)","(1.8, 2.12, 2.1136170212765957)","(8.5, 12.5, 11.84375)","(5.5, 7.0, 6.834782608695652)"
10-01-2023 21:30:55.803866,"(6.0, 9.6, 9.399999999999999)","(11.0, 14.5, 14.346153846153847)","(21.0, 34.0, 33.6)","(13.0, 16.5, 16.0)","(26.0, 38.0, 34.869565217391305)","(1.8, 2.12, 2.1070229007633587)","(8.5, 12.5, 11.909090909090908)","(5.5, 7.0, 6.90204081632653)"
10-01-2023 21:30:57.178037,"(6.0, 9.6, 9.399999999999999)","(11.0, 14.5, 14.346153846153847)","(21.0, 34.0, 33.8)","(13.0, 16.5, 16.0)","(26.0, 38.0, 34.869565217391305)","(1.8, 2.12, 2.1071212121212124)","(8.5, 12.5, 11.909090909090908)","(5.5, 7.0, 6.90204081632653)"
10-01-2023 21:30:58.653704,"(6.0, 9.6, 9.32)","(11.0, 14.5, 14.128571428571428)","(21.0, 34.0, 33.666666666666664)","(13.0, 16.5, 16.0)","(26.0, 38.0, 35.53846153846154)","(1.8, 2.12, 2.1105050505050507)","(8.5, 12.5, 11.909090909090908)","(5.5, 7.0, 6.8307692307692305)"
10-01-2023 21:31:00.147873,"(6.0, 9.6, 9.114285714285714)","(11.0, 14.5, 14.128571428571428)","(21.0, 34.0, 33.666666666666664)","(13.0, 16.5, 16.1)","(26.0, 38.0, 34.74074074074074)","(1.8, 2.12, 2.114059405940594)","(8.5, 12.5, 11.909090909090908)","(5.5, 7.0, 6.917241379310345)"
10-01-2023 21:31:01.618125,"(6.0, 9.2, 9.06)","(11.0, 14.5, 14.128571428571428)","(21.0, 34.0, 33.142857142857146)","(13.0, 16.5, 16.1)","(26.0, 38.0, 34.516129032258064)","(1.8, 2.14, 2.119718309859155)","(8.5, 12.5, 12.048780487804878)","(5.5, 7.0, 6.933333333333334)"
10-01-2023 21:31:03.243705,"(6.0, 9.2, 9.08)","(11.0, 14.5, 14.128571428571428)","(21.0, 34.0, 33.142857142857146)","(13.0, 16.5, 16.1)","(26.0, 38.0, 34.625)","(1.8, 2.14, 2.1148000000000002)","(8.5, 12.5, 11.912698412698413)","(5.5, 7.0, 6.942105263157894)"
10-01-2023 21:31:05.024710,"(6.0, 9.4, 9.08)","(11.0, 14.5, 14.128571428571428)","(21.0, 34.0, 33.142857142857146)","(13.0, 16.5, 16.1)","(26.0, 38.0, 34.4)","(1.8, 2.12, 2.1182716049382715)","(8.5, 12.5, 11.90625)","(5.5, 7.0, 6.9)"
10-01-2023 21:31:06.343682,"(6.0, 9.4, 9.08)","(11.0, 14.5, 14.128571428571428)","(21.0, 34.0, 33.142857142857146)","(13.0, 16.5, 16.1)","(26.0, 38.0, 35.81818181818182)","(1.8, 2.12, 2.115416666666667)","(8.5, 12.5, 11.761904761904763)","(5.5, 7.0, 6.848780487804878)"
10-01-2023 21:31:07.779964,"(6.0, 9.4, 9.141176470588235)","(11.0, 14.5, 14.05)","(21.0, 34.0, 33.666666666666664)","(13.0, 16.5, 16.1)","(26.0, 38.0, 38.5)","(1.8, 2.14, 2.118048780487805)","(8.5, 12.0, 11.75)","(5.5, 7.0, 6.842424242424242)"
10-01-2023 21:31:09.460356,"(6.0, 9.4, 9.228571428571428)","(11.0, 14.5, 14.05)","(21.0, 34.0, 33.75)","(13.0, 16.5, 16.1)","(26.0, 40.0, 37.1764705882353)","(1.8, 2.14, 2.1142857142857143)","(8.5, 12.0, 11.74390243902439)","(5.5, 7.0, 6.832258064516129)"
10-01-2023 21:31:11.095284,"(6.0, 9.4, 9.228571428571428)","(11.0, 14.5, 14.05)","(21.0, 36.0, 33.84)","(13.0, 16.5, 16.1)","(26.0, 40.0, 38.0)","(1.8, 2.14, 2.1092307692307695)","(8.5, 12.0, 11.82857142857143)","(5.5, 7.0, 6.820689655172414)"
10-01-2023 21:31:12.547969,"(6.0, 9.4, 9.236363636363636)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.13793103448276)","(13.0, 16.5, 16.033333333333335)","(26.0, 42.0, 39.4)","(1.8, 2.12, 2.109292929292929)","(8.5, 12.0, 11.863636363636363)","(5.5, 7.0, 6.752631578947368)"
10-01-2023 21:31:14.074560,"(6.0, 9.4, 9.236363636363636)","(11.0, 14.5, 14.05)","(21.0, 36.0, 33.77777777777778)","(13.0, 17.0, 16.17142857142857)","(26.0, 40.0, 37.0)","(1.8, 2.12, 2.1075675675675676)","(8.5, 12.0, 11.8875)","(5.5, 6.8, 6.709090909090909)"
10-01-2023 21:31:15.379417,"(6.0, 9.8, 9.453333333333333)","(11.0, 14.5, 14.05)","(21.0, 34.0, 34.13793103448276)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.53846153846154)","(1.8, 2.12, 2.1105)","(8.5, 12.0, 11.897435897435898)","(5.5, 6.8, 6.692307692307692)"
10-01-2023 21:31:16.710634,"(6.0, 9.8, 9.341176470588234)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.13793103448276)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.4)","(1.8, 2.14, 2.112558139534884)","(8.5, 12.0, 11.897435897435898)","(5.5, 6.8, 6.761904761904762)"
10-01-2023 21:31:17.971771,"(6.0, 9.8, 9.32)","(11.0, 14.5, 14.05)","(21.0, 36.0, 33.92307692307692)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.4)","(1.8, 2.14, 2.109156626506024)","(8.5, 12.0, 11.897435897435898)","(5.5, 6.8, 6.789189189189189)"
10-01-2023 21:31:19.113127,"(6.0, 9.8, 9.32)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.25)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 37.857142857142854)","(1.8, 2.14, 2.105777777777778)","(8.5, 12.0, 11.893617021276595)","(5.5, 6.8, 6.647058823529412)"
10-01-2023 21:31:20.334181,"(6.0, 9.8, 9.444444444444445)","(11.0, 14.5, 14.05)","(21.0, 36.0, 33.76470588235294)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 37.857142857142854)","(1.8, 2.12, 2.1184000000000003)","(8.5, 12.0, 11.893617021276595)","(5.5, 6.8, 6.7542857142857144)"
10-01-2023 21:31:21.573478,"(6.0, 9.8, 9.408695652173913)","(11.0, 14.5, 14.05)","(21.0, 34.0, 33.84)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 37.23076923076923)","(1.8, 2.12, 2.106666666666667)","(8.5, 12.0, 11.893617021276595)","(5.5, 6.8, 6.793103448275862)"
10-01-2023 21:31:22.876517,"(6.0, 9.8, 9.44)","(11.0, 14.5, 14.05)","(21.0, 36.0, 33.84)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.2)","(1.8, 2.12, 2.1053061224489795)","(8.5, 12.0, 11.893617021276595)","(5.5, 6.8, 6.793103448275862)"
10-01-2023 21:31:24.296473,"(6.5, 9.8, 9.44)","(11.0, 14.5, 14.05)","(21.0, 36.0, 33.92307692307692)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.2)","(1.8, 2.12, 2.105909090909091)","(8.5, 12.0, 11.893617021276595)","(5.5, 6.8, 6.6499999999999995)"
10-01-2023 21:31:25.674897,"(6.5, 9.8, 9.5)","(11.0, 14.5, 14.026315789473685)","(21.0, 36.0, 33.77777777777778)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.2)","(1.8, 2.12, 2.11247311827957)","(8.5, 12.0, 11.893617021276595)","(5.5, 6.8, 6.64)"
10-01-2023 21:31:26.950551,"(6.5, 9.8, 9.508571428571429)","(11.0, 14.5, 14.012820512820513)","(21.0, 34.0, 34.57142857142857)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.2)","(1.8, 2.14, 2.1157345971563983)","(8.5, 12.0, 11.893617021276595)","(5.5, 6.8, 6.704)"
10-01-2023 21:31:28.221288,"(6.5, 9.8, 9.516666666666667)","(11.0, 14.5, 14.012820512820513)","(21.0, 36.0, 33.84)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.14, 2.1116129032258066)","(8.5, 12.0, 11.846153846153847)","(5.5, 6.8, 6.753333333333333)"
10-01-2023 21:31:29.466278,"(6.5, 9.6, 9.5)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.666666666666664)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.103225806451613)","(8.5, 12.0, 11.826086956521738)","(5.5, 6.8, 6.614285714285714)"
10-01-2023 21:31:30.648449,"(7.0, 9.8, 9.542857142857143)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.666666666666664)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.107304347826087)","(8.5, 12.0, 11.826086956521738)","(5.5, 6.8, 6.647058823529411)"
10-01-2023 21:31:31.802612,"(7.0, 9.8, 9.600000000000001)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.72)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1065)","(8.5, 12.0, 11.80952380952381)","(5.5, 6.8, 6.63157894736842)"
10-01-2023 21:31:33.037311,"(7.0, 9.8, 9.600000000000001)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.72)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1106422018348625)","(8.5, 12.0, 11.829545454545455)","(5.5, 6.8, 6.64)"
10-01-2023 21:31:34.335041,"(7.0, 10.0, 9.822222222222223)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.72)","(13.0, 17.0, 16.29268292682927)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1113207547169814)","(8.5, 12.0, 11.83695652173913)","(5.5, 6.8, 6.633333333333334)"
10-01-2023 21:31:35.566412,"(7.0, 10.0, 9.8)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.72)","(13.0, 17.0, 16.194444444444443)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1113207547169814)","(8.5, 12.0, 11.83695652173913)","(5.5, 6.8, 6.633333333333334)"
10-01-2023 21:31:36.822014,"(7.0, 10.0, 9.736)","(11.0, 14.5, 14.05)","(21.0, 36.0, 34.72)","(13.0, 17.0, 16.466666666666665)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1111538461538464)","(8.5, 12.0, 11.840909090909092)","(5.5, 6.8, 6.633333333333334)"
10-01-2023 21:31:38.096235,"(7.0, 10.0, 9.742857142857144)","(11.0, 14.5, 14.052631578947368)","(21.0, 36.0, 34.72)","(13.0, 16.5, 16.166666666666668)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1111538461538464)","(8.5, 12.0, 11.840909090909092)","(5.5, 6.8, 6.636734693877551)"
10-01-2023 21:31:39.449925,"(7.0, 10.0, 9.64)","(11.0, 14.5, 14.038461538461538)","(21.0, 36.0, 33.888888888888886)","(13.0, 16.5, 16.166666666666668)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1111538461538464)","(8.5, 12.0, 11.837209302325581)","(5.5, 6.8, 6.657777777777778)"
10-01-2023 21:31:40.650047,"(7.0, 10.0, 9.64)","(11.0, 14.5, 14.038461538461538)","(21.0, 34.0, 33.888888888888886)","(13.0, 16.5, 16.166666666666668)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1101754385964915)","(8.5, 12.0, 11.815217391304348)","(5.5, 6.8, 6.657777777777778)"
10-01-2023 21:31:41.882209,"(7.0, 9.6, 9.528)","(11.0, 14.5, 14.038461538461538)","(21.0, 34.0, 33.888888888888886)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.111290322580645)","(8.5, 12.0, 11.815217391304348)","(5.5, 6.8, 6.71578947368421)"
10-01-2023 21:31:43.281216,"(7.0, 9.6, 9.56)","(11.0, 14.5, 14.052631578947368)","(21.0, 34.0, 33.888888888888886)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.1110743801652894)","(8.5, 12.0, 11.815217391304348)","(5.5, 6.8, 6.733333333333333)"
10-01-2023 21:31:44.685221,"(7.0, 9.6, 9.552941176470588)","(11.0, 14.5, 14.052631578947368)","(21.0, 34.0, 28.0)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.118524727577536)","(8.5, 12.0, 11.79)","(5.5, 6.8, 6.885245901639344)"
10-01-2023 21:31:46.050163,"(7.0, 9.2, 9.2)","(11.0, 14.5, 14.052631578947368)","(21.0, 36.0, 29.272727272727273)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.12, 2.113777777777778)","(8.5, 12.0, 11.991803278688524)","(5.5, 7.0, 6.8843749999999995)"
10-01-2023 21:31:47.382436,"(7.0, 9.4, 9.147368421052631)","(11.0, 14.5, 14.052631578947368)","(21.0, 32.0, 28.64)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.14, 2.1145652173913043)","(8.5, 12.5, 12.075757575757576)","(5.5, 7.0, 6.8843749999999995)"
10-01-2023 21:31:48.604910,"(7.0, 9.4, 9.147368421052631)","(11.0, 14.5, 14.052631578947368)","(21.0, 32.0, 29.692307692307693)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.14, 2.1134)","(8.5, 12.5, 12.0)","(5.5, 7.0, 6.8625)"
10-01-2023 21:31:49.780661,"(7.0, 9.4, 9.210526315789474)","(11.0, 14.5, 14.12)","(21.0, 30.0, 29.0)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.14, 2.1134)","(8.5, 12.5, 11.954545454545455)","(5.5, 7.0, 6.892682926829268)"
10-01-2023 21:31:51.059677,"(7.0, 9.4, 9.210526315789474)","(11.0, 14.5, 14.025)","(21.0, 30.0, 27.77777777777778)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 39.86666666666667)","(1.8, 2.14, 2.112063492063492)","(8.5, 12.5, 11.954545454545455)","(5.5, 7.0, 6.89)"
10-01-2023 21:31:52.395982,"(7.0, 9.4, 9.194871794871794)","(11.0, 14.5, 14.189655172413794)","(21.0, 30.0, 28.57142857142857)","(13.0, 16.5, 16.071428571428573)","(26.0, 40.0, 42.94117647058823)","(1.8, 2.14, 2.112063492063492)","(8.5, 12.5, 11.9375)","(5.5, 7.0, 6.910204081632653)"
10-01-2023 21:31:53.754098,"(7.0, 9.4, 9.036363636363637)","(11.0, 14.5, 14.090909090909092)","(21.0, 30.0, 27.333333333333332)","(13.0, 16.5, 16.4)","(26.0, 44.0, 41.111111111111114)","(1.8, 2.14, 2.115890410958904)","(8.5, 12.5, 11.9375)","(5.5, 7.0, 6.910204081632653)"
10-01-2023 21:31:54.942569,"(7.0, 9.4, 9.036363636363637)","(11.0, 14.5, 14.090909090909092)","(21.0, 30.0, 27.333333333333332)","(13.0, 16.5, 17.833333333333332)","(26.0, 44.0, 41.111111111111114)","(1.8, 2.14, 2.1158333333333332)","(8.5, 12.5, 11.923076923076923)","(5.5, 7.0, 6.910204081632653)"
10-01-2023 21:31:56.211444,"(7.0, 9.2, 8.967441860465117)","(11.0, 14.5, 13.919354838709678)","(21.0, 30.0, 27.333333333333332)","(13.0, 18.0, 18.22222222222222)","(26.0, 44.0, 41.214285714285715)","(1.8, 2.14, 2.1308943089430894)","(8.5, 12.5, 11.967532467532468)","(5.5, 7.0, 6.912)"
10-01-2023 21:31:57.435946,"(7.0, 9.0, 8.83)","(11.0, 14.5, 13.919354838709678)","(21.0, 30.0, 27.333333333333332)","(13.0, 18.5, 18.46875)","(26.0, 44.0, 41.733333333333334)","(1.8, 2.14, 2.128169014084507)","(8.5, 12.5, 11.967532467532468)","(5.5, 7.0, 6.904347826086957)"
10-01-2023 21:31:58.640433,"(7.0, 8.8, 8.705263157894738)","(11.0, 14.5, 13.919354838709678)","(21.0, 30.0, 27.818181818181817)","(13.0, 18.5, 18.666666666666668)","(26.0, 42.0, 41.733333333333334)","(1.8, 2.14, 2.126315789473684)","(8.5, 12.5, 11.933734939759036)","(5.5, 7.0, 6.9)"
10-01-2023 21:31:59.710673,"(7.0, 8.8, 8.7)","(11.0, 14.5, 14.0)","(21.0, 30.0, 27.09090909090909)","(13.0, 19.0, 18.5)","(26.0, 42.0, 41.63636363636364)","(1.8, 2.14, 2.1219895287958117)","(8.5, 12.5, 11.933734939759036)","(5.5, 7.0, 6.913725490196079)"
10-01-2023 21:32:00.784857,"(7.0, 9.0, 8.808333333333334)","(11.0, 14.5, 13.919354838709678)","(21.0, 30.0, 28.5)","(13.0, 19.0, 18.5)","(26.0, 44.0, 41.63636363636364)","(1.8, 2.14, 2.1219895287958117)","(8.5, 12.5, 11.918604651162791)","(5.5, 7.0, 6.913725490196079)"
10-01-2023 21:32:01.816571,"(7.0, 9.0, 8.808333333333334)","(11.0, 14.5, 13.919354838709678)","(21.0, 30.0, 27.5)","(13.0, 19.0, 18.5)","(26.0, 44.0, 40.70967741935484)","(1.8, 2.14, 2.121256038647343)","(8.5, 12.5, 11.943298969072165)","(5.5, 7.0, 6.986046511627907)"
10-01-2023 21:32:02.831140,"(7.0, 9.0, 8.781818181818181)","(11.0, 14.5, 13.94186046511628)","(21.0, 29.0, 28.666666666666668)","(13.0, 19.0, 18.5)","(26.0, 44.0, 40.70967741935484)","(1.8, 2.14, 2.127848101265823)","(8.5, 12.5, 11.943298969072165)","(5.5, 7.0, 6.987755102040817)"
10-01-2023 21:32:03.921542,"(7.0, 9.0, 8.775438596491227)","(11.0, 14.5, 13.94186046511628)","(21.0, 29.0, 27.666666666666668)","(13.0, 19.0, 18.5)","(26.0, 44.0, 40.70967741935484)","(1.8, 2.16, 2.14)","(8.5, 12.5, 11.943298969072165)","(5.5, 7.0, 6.934545454545455)"
10-01-2023 21:32:04.916964,"(7.0, 8.8, 8.675862068965518)","(11.0, 14.5, 13.954545454545455)","(21.0, 29.0, 28.09090909090909)","(13.0, 19.0, 18.5)","(26.0, 44.0, 40.54545454545455)","(1.8, 2.14, 2.1311764705882354)","(8.5, 12.5, 11.91747572815534)","(5.5, 7.0, 6.934545454545455)"
10-01-2023 21:32:06.257398,"(7.0, 8.8, 8.677966101694915)","(11.0, 14.5, 13.625)","(21.0, 29.0, 27.5)","(13.0, 18.5, 18.261904761904763)","(26.0, 44.0, 41.111111111111114)","(1.8, 2.14, 2.1311764705882354)","(8.5, 12.5, 11.91747572815534)","(5.5, 7.0, 7.0285714285714285)"
10-01-2023 21:32:07.504808,"(7.0, 8.8, 8.677966101694915)","(11.0, 14.0, 13.625)","(21.0, 28.0, 27.22222222222222)","(13.0, 18.5, 18.166666666666668)","(26.0, 44.0, 41.111111111111114)","(1.8, 2.14, 2.1404379562043796)","(8.5, 12.5, 11.943298969072165)","(5.5, 7.2, 7.029629629629629)"
10-01-2023 21:32:08.722980,"(7.0, 8.8, 8.593939393939394)","(11.0, 14.0, 13.722222222222221)","(21.0, 28.0, 27.272727272727273)","(13.0, 18.5, 18.192307692307693)","(26.0, 44.0, 42.421052631578945)","(1.8, 2.16, 2.1431446540880503)","(8.5, 12.5, 11.943298969072165)","(5.5, 7.2, 7.049180327868853)"
10-01-2023 21:32:09.843312,"(7.0, 8.8, 8.593939393939394)","(11.0, 14.0, 13.722222222222221)","(21.0, 28.0, 27.272727272727273)","(13.0, 18.5, 18.192307692307693)","(26.0, 44.0, 42.421052631578945)","(1.8, 2.16, 2.1431446540880503)","(8.5, 12.5, 11.943298969072165)","(5.5, 7.2, 7.025)"
10-01-2023 21:32:11.105384,"(7.0, 8.6, 8.536170212765958)","(11.0, 14.0, 14.083333333333334)","(21.0, 28.0, 28.2)","(13.0, 18.5, 18.147058823529413)","(26.0, 44.0, 42.15384615384615)","(1.8, 2.16, 2.117904761904762)","(8.5, 12.5, 11.938775510204081)","(5.5, 7.2, 6.896296296296296)"
10-01-2023 21:32:12.330149,"(7.0, 8.6, 8.407142857142858)","(11.0, 14.5, 14.071428571428571)","(21.0, 29.0, 28.083333333333332)","(13.0, 18.5, 18.045454545454547)","(26.0, 44.0, 41.55555555555556)","(1.8, 2.14, 2.13609756097561)","(8.5, 12.5, 11.938775510204081)","(5.5, 7.0, 6.956756756756756)"
10-01-2023 21:32:13.536161,"(7.0, 8.4, 8.326086956521738)","(11.0, 14.5, 13.933962264150944)","(21.0, 29.0, 28.083333333333332)","(13.0, 18.5, 18.045454545454547)","(26.0, 44.0, 41.55555555555556)","(1.8, 2.14, 2.1378947368421053)","(8.5, 12.5, 11.90566037735849)","(5.5, 7.0, 6.96734693877551)"
10-01-2023 21:32:14.799674,"(7.0, 8.6, 8.433333333333334)","(11.0, 14.5, 13.933962264150944)","(21.0, 29.0, 28.263157894736842)","(13.0, 18.5, 18.045454545454547)","(26.0, 44.0, 41.55555555555556)","(1.8, 2.14, 2.140857142857143)","(8.5, 12.5, 11.90566037735849)","(5.5, 7.0, 6.96734693877551)"
10-01-2023 21:32:16.039503,"(7.0, 8.2, 8.161904761904761)","(11.0, 14.5, 14.0)","(21.0, 29.0, 28.083333333333332)","(13.0, 18.5, 18.22222222222222)","(26.0, 44.0, 41.55555555555556)","(1.8, 2.16, 2.141818181818182)","(8.5, 12.5, 11.90566037735849)","(5.5, 7.0, 6.953846153846154)"
10-01-2023 21:32:17.265104,"(7.0, 8.4, 8.186666666666667)","(11.0, 14.5, 13.976190476190476)","(21.0, 29.0, 28.043478260869566)","(13.0, 18.5, 18.196969696969695)","(26.0, 44.0, 41.55555555555556)","(1.8, 2.16, 2.1419209039548024)","(8.5, 12.5, 11.938775510204081)","(5.5, 7.0, 6.951351351351351)"
10-01-2023 21:32:18.408721,"(7.0, 8.4, 8.218867924528302)","(11.0, 14.5, 13.875)","(21.0, 29.0, 26.94736842105263)","(13.0, 18.5, 18.055555555555557)","(26.0, 44.0, 41.25)","(1.8, 2.16, 2.2046666666666668)","(8.5, 12.0, 11.72)","(5.5, 7.0, 6.733333333333333)"
10-01-2023 21:32:19.564103,"(7.0, 8.2, 8.052380952380952)","(11.0, 14.0, 13.744186046511627)","(21.0, 29.0, 26.833333333333332)","(13.0, 18.5, 17.86842105263158)","(26.0, 44.0, 42.5)","(1.8, 2.22, 2.216338028169014)","(8.5, 12.0, 11.681818181818182)","(5.5, 6.8, 6.7542857142857144)"
10-01-2023 21:32:20.781580,"(7.0, 8.2, 8.022857142857143)","(11.0, 14.0, 13.744186046511627)","(21.0, 29.0, 27.2)","(13.0, 18.0, 18.445652173913043)","(26.0, 44.0, 41.111111111111114)","(1.8, 2.22, 2.2186407766990293)","(8.5, 12.0, 11.3)","(5.5, 6.8, 6.80983606557377)"
