,Brutal Viking,Can She Hurdle,Sweet City Angel,Almost Famous,Cartel Master,Ultimate Hit
09-01-2023 14:22:09.998566,"(12.0, 42.0, 27.75)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.55, 1.5365269461077844)","(8.5, 40.0, 26.363636363636367)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:11.196596,"(12.0, 42.0, 27.75)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.55, 1.5365269461077844)","(8.5, 40.0, 26.363636363636367)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:12.386509,"(12.0, 42.0, 27.75)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.55, 1.5072944693572496)","(8.5, 40.0, 26.363636363636367)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:13.540068,"(12.0, 42.0, 27.75)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.54, 1.5072944693572496)","(8.5, 40.0, 28.692307692307693)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:14.643846,"(12.0, 42.0, 28.42857142857143)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.54, 1.5281538461538462)","(8.5, 40.0, 28.692307692307693)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:15.816014,"(12.0, 42.0, 28.42857142857143)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5281538461538462)","(8.5, 40.0, 28.692307692307693)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:16.929486,"(12.0, 42.0, 28.42857142857143)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5281538461538462)","(8.5, 40.0, 28.692307692307693)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:18.013138,"(12.0, 42.0, 28.42857142857143)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5157081545064377)","(8.5, 40.0, 32.650000000000006)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:19.133378,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5157081545064377)","(8.5, 40.0, 34.05)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:20.227410,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5157081545064377)","(8.5, 42.0, 34.05)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:21.378185,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5281538461538462)","(8.5, 42.0, 34.05)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:22.445307,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5281538461538462)","(8.5, 42.0, 30.857142857142858)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:23.452155,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5375384615384615)","(8.5, 42.0, 32.0)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:24.529783,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.54, 1.5375384615384615)","(8.5, 44.0, 32.0)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:25.631310,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.54, 1.5375384615384615)","(8.5, 44.0, 29.714285714285715)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:26.791771,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.54, 1.5375384615384615)","(8.5, 40.0, 29.714285714285715)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:27.875084,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.54, 1.5292215568862275)","(8.5, 40.0, 29.714285714285715)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:28.851335,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.55, 1.5365269461077844)","(8.5, 40.0, 25.6)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:29.915919,"(12.0, 42.0, 27.75)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5217857142857143)","(8.5, 40.0, 25.0)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:31.047603,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5217857142857143)","(8.5, 40.0, 25.0)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:32.229593,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5217857142857143)","(8.5, 40.0, 25.0)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:33.416714,"(12.0, 42.0, 30.6)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5217857142857143)","(8.5, 40.0, 21.25)","(6.0, 14.0, 12.444444444444445)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:34.748442,"(12.0, 42.0, 30.5)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5217857142857143)","(8.5, 40.0, 21.25)","(6.0, 14.0, 12.807692307692308)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:35.913591,"(12.0, 42.0, 37.5)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5217857142857143)","(8.5, 40.0, 21.25)","(6.0, 13.5, 12.807692307692308)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:37.068976,"(12.0, 42.0, 36.5)","(6.5, 12.5, 11.428571428571429)","(1.55, 1.53, 1.5217857142857143)","(8.5, 40.0, 21.25)","(6.0, 13.5, 12.807692307692308)","(8.5, 13.5, 11.16)"
09-01-2023 14:22:38.277740,"(13.0, 42.0, 36.75)","(6.5, 12.5, 11.428571428571429)","(1.5, 1.53, 1.5219161676646706)","(8.5, 40.0, 21.25)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.5, 11.16)"
09-01-2023 14:22:39.490508,"(13.0, 42.0, 36.75)","(6.5, 12.5, 11.428571428571429)","(1.5, 1.53, 1.5219161676646706)","(8.5, 40.0, 31.666666666666664)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.5, 11.16)"
09-01-2023 14:22:40.704900,"(13.0, 42.0, 35.666666666666664)","(6.5, 12.5, 11.428571428571429)","(1.5, 1.53, 1.5219161676646706)","(8.5, 40.0, 27.75)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.5, 11.16)"
09-01-2023 14:22:42.104372,"(13.0, 42.0, 35.666666666666664)","(6.5, 12.5, 11.428571428571429)","(1.5, 1.53, 1.5219161676646706)","(8.5, 40.0, 29.5)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.5, 11.666666666666666)"
09-01-2023 14:22:43.314756,"(13.0, 42.0, 35.666666666666664)","(6.5, 12.5, 11.428571428571429)","(1.5, 1.53, 1.5219161676646706)","(8.5, 40.0, 29.5)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 10.625)"
09-01-2023 14:22:44.434048,"(13.0, 42.0, 35.666666666666664)","(6.5, 12.5, 11.428571428571429)","(1.5, 1.53, 1.5219161676646706)","(8.5, 40.0, 29.5)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 10.428571428571429)"
09-01-2023 14:22:45.876347,"(13.0, 42.0, 38.4)","(6.5, 12.5, 11.428571428571429)","(1.5, 1.53, 1.5219161676646706)","(8.5, 40.0, 33.31818181818181)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 11.2)"
09-01-2023 14:22:47.154151,"(14.0, 42.0, 38.4)","(6.5, 12.5, 11.428571428571429)","(1.45, 1.53, 1.5219161676646706)","(8.5, 40.0, 33.31818181818181)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 11.2)"
09-01-2023 14:22:48.542614,"(14.0, 42.0, 38.4)","(6.5, 12.5, 11.428571428571429)","(1.45, 1.53, 1.5219161676646706)","(8.5, 40.0, 33.31818181818181)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 11.2)"
09-01-2023 14:22:49.710409,"(14.0, 42.0, 38.4)","(6.5, 12.5, 11.428571428571429)","(1.45, 1.53, 1.5219161676646706)","(8.5, 40.0, 33.31818181818181)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 11.2)"
09-01-2023 14:22:50.846601,"(14.0, 42.0, 37.8)","(7.0, 12.5, 11.428571428571429)","(1.45, 1.53, 1.579349593495935)","(9.0, 40.0, 33.31818181818181)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 11.0)"
09-01-2023 14:22:51.997620,"(14.0, 42.0, 39.375)","(7.0, 12.5, 11.428571428571429)","(1.45, 1.58, 1.54)","(9.0, 40.0, 25.3)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 10.777777777777779)"
09-01-2023 14:22:53.141488,"(14.0, 42.0, 35.7)","(7.0, 12.5, 11.428571428571429)","(1.45, 1.58, 1.545)","(9.0, 40.0, 25.3)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 10.777777777777779)"
09-01-2023 14:22:54.274154,"(14.0, 40.0, 35.77777777777778)","(7.0, 12.5, 11.428571428571429)","(1.45, 1.58, 1.545)","(9.0, 40.0, 25.3)","(6.5, 13.5, 12.807692307692308)","(9.0, 13.0, 12.100000000000001)"
09-01-2023 14:22:55.422438,"(14.0, 40.0, 34.3)","(7.0, 12.5, 11.5)","(1.45, 1.58, 1.545)","(9.0, 40.0, 25.3)","(6.5, 13.5, 12.807692307692308)","(9.0, 16.5, 12.15)"
09-01-2023 14:22:56.552118,"(14.0, 40.0, 34.3)","(7.0, 12.5, 11.5)","(1.45, 1.58, 1.545)","(9.0, 40.0, 23.058823529411764)","(6.5, 13.5, 12.681818181818182)","(9.0, 15.5, 10.627272727272729)"
09-01-2023 14:22:57.689905,"(14.0, 40.0, 34.3)","(7.0, 12.5, 11.9)","(1.45, 1.58, 1.545)","(9.0, 40.0, 23.058823529411764)","(6.5, 13.5, 12.681818181818182)","(9.0, 15.5, 10.627272727272729)"
09-01-2023 14:22:58.750743,"(14.0, 40.0, 34.3)","(7.0, 12.5, 11.9)","(1.45, 1.58, 1.545)","(9.0, 40.0, 23.058823529411764)","(6.5, 13.5, 12.681818181818182)","(9.0, 15.5, 10.81)"
09-01-2023 14:22:59.861355,"(14.0, 40.0, 34.3)","(7.0, 12.5, 11.9)","(1.45, 1.58, 1.545)","(9.0, 40.0, 18.571428571428573)","(6.5, 13.5, 12.681818181818182)","(9.0, 15.5, 10.81)"
09-01-2023 14:23:01.017248,"(14.0, 40.0, 34.3)","(7.0, 12.5, 11.9)","(1.45, 1.58, 1.545)","(9.0, 40.0, 18.571428571428573)","(6.5, 13.5, 10.274999999999999)","(9.0, 15.5, 10.81)"
09-01-2023 14:23:02.177834,"(14.0, 40.0, 34.3)","(7.0, 12.5, 11.9)","(1.45, 1.58, 1.545)","(9.0, 40.0, 18.571428571428573)","(6.5, 13.5, 10.059999999999999)","(9.0, 15.5, 10.81)"
09-01-2023 14:23:03.322929,"(14.0, 40.0, 34.3)","(7.0, 12.5, 12.055555555555555)","(1.45, 1.58, 1.5789333333333333)","(9.0, 40.0, 32.25)","(6.5, 13.5, 11.1)","(9.0, 15.5, 11.166666666666666)"
09-01-2023 14:23:04.411203,"(14.0, 38.0, 31.57142857142857)","(7.0, 13.5, 12.6)","(1.45, 1.58, 1.5592000000000001)","(9.0, 38.0, 32.25)","(6.5, 13.0, 11.1)","(9.0, 15.5, 11.444444444444445)"
09-01-2023 14:23:05.486487,"(14.0, 38.0, 29.0)","(7.0, 13.5, 12.6)","(1.45, 1.56, 1.5592000000000001)","(9.0, 38.0, 20.25)","(6.5, 13.0, 12.05)","(9.0, 14.5, 11.444444444444445)"
09-01-2023 14:23:06.675109,"(14.0, 38.0, 30.5)","(7.0, 13.5, 12.6)","(1.45, 1.56, 1.5592000000000001)","(9.0, 36.0, 19.5)","(6.5, 13.0, 12.4)","(9.0, 14.5, 11.444444444444445)"
09-01-2023 14:23:07.835647,"(14.0, 38.0, 30.5)","(7.0, 13.5, 12.6)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 19.5)","(6.5, 13.0, 12.64)","(9.0, 14.5, 11.444444444444445)"
09-01-2023 14:23:09.000057,"(14.0, 38.0, 30.5)","(7.0, 13.5, 12.6)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 23.47222222222222)","(6.5, 13.0, 12.64)","(9.0, 14.5, 11.85)"
09-01-2023 14:23:10.137913,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.6)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 24.13157894736842)","(6.5, 13.0, 12.64)","(9.0, 14.5, 11.85)"
09-01-2023 14:23:11.199739,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.6)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 24.13157894736842)","(6.5, 13.0, 12.64)","(9.0, 14.5, 11.85)"
09-01-2023 14:23:12.536310,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 22.25)","(6.5, 13.0, 12.36)","(9.0, 14.5, 13.45)"
09-01-2023 14:23:13.743512,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 23.058823529411764)","(6.5, 13.0, 12.644444444444444)","(9.0, 16.0, 11.815384615384614)"
09-01-2023 14:23:14.844856,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.0, 12.644444444444444)","(9.0, 16.0, 11.815384615384614)"
09-01-2023 14:23:16.049626,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.0, 12.644444444444444)","(9.0, 16.0, 11.815384615384614)"
09-01-2023 14:23:17.382871,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.0, 12.076923076923077)","(9.0, 16.0, 13.1375)"
09-01-2023 14:23:18.673247,"(14.0, 44.0, 28.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.5, 12.35)"
09-01-2023 14:23:19.815631,"(14.0, 44.0, 28.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.5, 13.7)"
09-01-2023 14:23:20.807844,"(14.0, 44.0, 28.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.5, 13.7)"
09-01-2023 14:23:21.901344,"(14.0, 44.0, 32.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.5, 13.7)"
09-01-2023 14:23:23.116770,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5576623376623377)","(9.0, 36.0, 25.523809523809526)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.5, 13.7)"
09-01-2023 14:23:24.233064,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5510344827586207)","(9.0, 36.0, 20.67857142857143)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.5, 13.7625)"
09-01-2023 14:23:25.275148,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5510344827586207)","(9.0, 36.0, 20.67857142857143)","(6.5, 13.5, 12.266666666666667)","(9.0, 16.5, 13.7625)"
09-01-2023 14:23:26.375887,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5510344827586207)","(9.0, 36.0, 20.67857142857143)","(6.5, 13.5, 12.266666666666667)","(9.0, 16.5, 12.518181818181818)"
09-01-2023 14:23:27.488029,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5510344827586207)","(9.0, 36.0, 23.272727272727273)","(6.5, 13.5, 12.266666666666667)","(9.0, 16.5, 10.857894736842105)"
09-01-2023 14:23:28.604721,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 36.0, 24.130434782608695)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.5, 13.342857142857142)"
09-01-2023 14:23:29.771296,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 36.0, 24.130434782608695)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.0, 13.342857142857142)"
09-01-2023 14:23:30.822097,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 36.0, 24.130434782608695)","(6.5, 13.5, 12.266666666666667)","(9.0, 15.0, 13.342857142857142)"
09-01-2023 14:23:31.958639,"(14.0, 44.0, 29.714285714285715)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5493333333333335)","(9.0, 36.0, 24.130434782608695)","(6.5, 13.5, 13.088888888888889)","(9.0, 15.0, 12.5125)"
09-01-2023 14:23:33.126510,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5493333333333335)","(9.0, 36.0, 24.130434782608695)","(6.5, 13.5, 12.933333333333334)","(9.0, 14.5, 11.60909090909091)"
09-01-2023 14:23:34.196899,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5493333333333335)","(9.0, 36.0, 24.625)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.5, 12.628571428571428)"
09-01-2023 14:23:35.332626,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 36.0, 26.833333333333336)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:36.480842,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.23913043478261)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:37.574402,"(14.0, 44.0, 27.636363636363637)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.23913043478261)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:38.760817,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.23913043478261)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:39.744392,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.23913043478261)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:40.794043,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.23913043478261)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:42.015669,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.23913043478261)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:43.192486,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.23913043478261)","(6.5, 14.5, 12.933333333333334)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:44.281691,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:45.446645,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:46.484210,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:47.560316,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:48.715977,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:49.705715,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:50.773111,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:51.900671,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:53.048462,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:54.143224,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:55.138333,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:56.185763,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:57.334031,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:58.442862,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:23:59.539169,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:00.575561,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:01.628536,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:02.643166,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:03.746130,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:04.811708,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:05.782932,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:06.749480,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
09-01-2023 14:24:07.774015,"(14.0, 44.0, 29.0)","(7.0, 13.5, 12.333333333333334)","(1.45, 1.56, 1.5562025316455697)","(9.0, 32.0, 23.764705882352942)","(6.5, 14.5, 13.218181818181819)","(9.0, 14.0, 12.628571428571428)"
