,Cosmic Bruce,Head Bin,Sugar Your Sweet,Moraine Chloe,Umbilical Man,Tiggys Em,Inga Sally,Rebels Spark
09-01-2023 14:25:50.924494,"(2.7, 3.7, 3.63)","(19.0, 32.0, 30.333333333333332)","(91.0, 310.0, 297.77777777777777)","(3.0, 3.4, 3.375)","(41.0, 140.0, 122.85714285714286)","(11.0, 13.5, 13.88888888888889)","(11.0, 14.5, 14.068965517241379)","(3.5, 4.3, 4.264285714285714)"
09-01-2023 14:25:52.329961,"(2.7, 3.65, 3.63)","(19.0, 32.0, 30.333333333333332)","(91.0, 310.0, 280.0)","(2.9, 3.4, 3.3605263157894734)","(41.0, 140.0, 122.85714285714286)","(11.0, 14.0, 14.181818181818182)","(11.0, 14.5, 13.85897435897436)","(3.5, 4.3, 4.293023255813953)"
09-01-2023 14:25:53.680898,"(2.7, 3.65, 3.5785714285714283)","(19.0, 32.0, 30.333333333333332)","(91.0, 290.0, 280.0)","(2.9, 3.4, 3.3558823529411765)","(41.0, 140.0, 122.85714285714286)","(11.0, 14.5, 14.306451612903226)","(11.0, 14.5, 13.904761904761905)","(3.5, 4.3, 4.344736842105264)"
09-01-2023 14:25:54.963702,"(2.7, 3.65, 3.5807692307692305)","(19.0, 32.0, 30.333333333333332)","(91.0, 290.0, 280.0)","(2.9, 3.4, 3.3558823529411765)","(41.0, 140.0, 122.85714285714286)","(11.0, 14.5, 14.285714285714286)","(11.0, 14.5, 13.904761904761905)","(3.5, 4.4, 4.339240506329114)"
09-01-2023 14:25:56.263134,"(2.7, 3.65, 3.5807692307692305)","(19.0, 32.0, 30.333333333333332)","(91.0, 290.0, 272.0)","(2.9, 3.4, 3.359375)","(41.0, 140.0, 122.85714285714286)","(11.0, 14.5, 14.285714285714286)","(11.0, 14.5, 13.904761904761905)","(3.5, 4.4, 4.339240506329114)"
09-01-2023 14:25:57.508200,"(2.7, 3.65, 3.596153846153846)","(19.0, 32.0, 31.09090909090909)","(91.0, 290.0, 255.3846153846154)","(2.9, 3.4, 3.3499999999999996)","(41.0, 140.0, 122.85714285714286)","(11.0, 14.5, 14.285714285714286)","(11.0, 14.5, 13.904761904761905)","(3.5, 4.4, 4.339240506329114)"
09-01-2023 14:25:58.776410,"(2.7, 3.65, 3.596153846153846)","(19.0, 32.0, 30.333333333333332)","(91.0, 290.0, 255.3846153846154)","(2.9, 3.4, 3.3499999999999996)","(41.0, 140.0, 122.85714285714286)","(11.0, 14.5, 14.214285714285714)","(11.0, 14.5, 13.904761904761905)","(3.5, 4.4, 4.334246575342466)"
09-01-2023 14:26:00.058444,"(2.7, 3.65, 3.596153846153846)","(19.0, 32.0, 30.333333333333332)","(91.0, 290.0, 255.3846153846154)","(2.9, 3.4, 3.3499999999999996)","(41.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.214285714285714)","(11.0, 14.5, 13.904761904761905)","(3.5, 4.4, 4.334246575342466)"
09-01-2023 14:26:01.289054,"(2.7, 3.65, 3.596153846153846)","(19.0, 32.0, 30.333333333333332)","(91.0, 290.0, 255.3846153846154)","(2.9, 3.4, 3.3499999999999996)","(41.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.214285714285714)","(11.0, 14.5, 13.875)","(3.5, 4.4, 4.334246575342466)"
09-01-2023 14:26:02.571681,"(2.8, 3.65, 3.596153846153846)","(21.0, 32.0, 30.333333333333332)","(101.0, 290.0, 255.3846153846154)","(3.0, 3.4, 3.3499999999999996)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.214285714285714)","(12.0, 14.5, 13.875)","(3.6, 4.4, 4.326153846153846)"
09-01-2023 14:26:03.735915,"(2.8, 3.65, 3.596153846153846)","(21.0, 32.0, 30.333333333333332)","(101.0, 290.0, 260.0)","(3.0, 3.4, 3.3614035087719296)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.31081081081081)","(12.0, 14.5, 13.86734693877551)","(3.6, 4.4, 4.330526315789474)"
09-01-2023 14:26:04.880470,"(2.7, 3.65, 3.5796296296296295)","(20.0, 32.0, 30.333333333333332)","(101.0, 290.0, 260.0)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.382352941176471)","(11.0, 14.5, 13.86734693877551)","(3.6, 4.4, 4.352808988764045)"
09-01-2023 14:26:06.016926,"(2.7, 3.6, 3.5782608695652174)","(20.0, 32.0, 31.23076923076923)","(101.0, 290.0, 260.0)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.382352941176471)","(11.0, 14.5, 13.86734693877551)","(3.6, 4.4, 4.352808988764045)"
09-01-2023 14:26:07.128949,"(2.7, 3.6, 3.5861111111111112)","(20.0, 32.0, 31.23076923076923)","(101.0, 290.0, 260.0)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.382352941176471)","(11.0, 14.5, 13.86734693877551)","(3.6, 4.4, 4.349397590361446)"
09-01-2023 14:26:08.290509,"(2.7, 3.6, 3.5290322580645164)","(21.0, 32.0, 31.09090909090909)","(101.0, 290.0, 260.0)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.382352941176471)","(12.0, 14.5, 15.38888888888889)","(3.6, 4.4, 4.349397590361446)"
09-01-2023 14:26:09.519491,"(2.7, 3.6, 3.5083333333333333)","(21.0, 32.0, 31.23076923076923)","(101.0, 290.0, 260.0)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.166666666666666)","(12.0, 16.0, 15.892857142857142)","(3.6, 4.4, 4.339759036144579)"
09-01-2023 14:26:10.748181,"(2.7, 3.55, 3.4925531914893617)","(21.0, 32.0, 31.23076923076923)","(101.0, 290.0, 260.0)","(2.9, 3.4, 3.3551020408163263)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.01063829787234)","(12.0, 16.0, 15.7)","(3.6, 4.4, 4.3125)"
09-01-2023 14:26:11.923290,"(2.7, 3.55, 3.48125)","(21.0, 32.0, 31.23076923076923)","(101.0, 290.0, 260.0)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 120.38461538461539)","(11.0, 14.5, 14.01063829787234)","(12.0, 16.0, 15.7)","(3.6, 4.4, 4.279032258064516)"
09-01-2023 14:26:13.135491,"(2.7, 3.55, 3.4857142857142858)","(21.0, 32.0, 31.09090909090909)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 113.75)","(11.0, 14.5, 14.01063829787234)","(12.0, 16.0, 15.7)","(3.6, 4.3, 4.279032258064516)"
09-01-2023 14:26:14.263696,"(2.7, 3.55, 3.4857142857142858)","(21.0, 32.0, 31.09090909090909)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 113.33333333333333)","(11.0, 14.5, 14.01063829787234)","(12.0, 16.0, 16.338709677419356)","(3.6, 4.3, 4.287096774193548)"
09-01-2023 14:26:15.513941,"(2.7, 3.55, 3.483783783783784)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.4, 3.3576923076923078)","(51.0, 140.0, 116.0)","(11.0, 14.5, 14.01063829787234)","(12.0, 16.5, 16.338709677419356)","(3.6, 4.3, 4.32)"
09-01-2023 14:26:16.793626,"(2.7, 3.55, 3.483783783783784)","(20.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.4, 3.3633333333333333)","(51.0, 140.0, 113.75)","(11.0, 14.5, 13.894736842105264)","(11.0, 16.5, 16.264705882352942)","(3.6, 4.4, 4.315294117647059)"
09-01-2023 14:26:18.038303,"(2.7, 3.55, 3.486764705882353)","(20.0, 32.0, 31.272727272727273)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.4, 3.31734693877551)","(51.0, 140.0, 113.75)","(11.0, 14.5, 13.875)","(11.0, 16.5, 16.264705882352942)","(3.6, 4.4, 4.301369863013699)"
09-01-2023 14:26:19.283324,"(2.7, 3.55, 3.487837837837838)","(20.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3083333333333336)","(51.0, 140.0, 113.33333333333333)","(11.0, 14.0, 13.421052631578947)","(11.0, 16.5, 16.15)","(3.6, 4.4, 4.38843537414966)"
09-01-2023 14:26:20.436361,"(2.7, 3.55, 3.5081818181818183)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3179611650485437)","(51.0, 140.0, 113.33333333333333)","(11.0, 13.5, 13.458333333333334)","(12.0, 16.5, 16.195652173913043)","(3.6, 4.4, 4.389171974522293)"
09-01-2023 14:26:21.518832,"(2.7, 3.55, 3.4795238095238097)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3179611650485437)","(51.0, 140.0, 113.75)","(11.0, 13.5, 13.455882352941176)","(12.0, 16.5, 16.195652173913043)","(3.6, 4.4, 4.388741721854305)"
09-01-2023 14:26:22.645851,"(2.7, 3.55, 3.485632183908046)","(21.0, 32.0, 31.272727272727273)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.312626262626263)","(51.0, 140.0, 113.33333333333333)","(11.0, 13.5, 13.525423728813559)","(12.0, 16.5, 15.921052631578947)","(3.6, 4.4, 4.389102564102564)"
09-01-2023 14:26:23.927553,"(2.7, 3.55, 3.4833333333333334)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.312626262626263)","(51.0, 140.0, 113.33333333333333)","(11.0, 14.0, 13.525423728813559)","(12.0, 16.0, 15.90625)","(3.6, 4.4, 4.389102564102564)"
09-01-2023 14:26:25.252652,"(2.7, 3.55, 3.4833333333333334)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.312626262626263)","(51.0, 140.0, 113.75)","(11.0, 14.0, 13.508196721311476)","(12.0, 16.0, 16.208333333333332)","(3.6, 4.4, 4.388741721854305)"
09-01-2023 14:26:26.503791,"(2.7, 3.55, 3.485632183908046)","(21.0, 32.0, 31.272727272727273)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.312626262626263)","(51.0, 140.0, 113.75)","(11.0, 14.0, 13.508196721311476)","(12.0, 16.5, 16.208333333333332)","(3.6, 4.4, 4.388741721854305)"
09-01-2023 14:26:27.835626,"(2.7, 3.55, 3.4878048780487805)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3102150537634407)","(51.0, 140.0, 113.33333333333333)","(11.0, 14.0, 13.508196721311476)","(12.0, 16.5, 16.208333333333332)","(3.6, 4.4, 4.389102564102564)"
09-01-2023 14:26:29.116028,"(2.7, 3.55, 3.493661971830986)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3236842105263156)","(51.0, 140.0, 113.33333333333333)","(11.0, 14.0, 12.4)","(12.0, 16.5, 16.153846153846153)","(3.6, 4.4, 4.421505376344086)"
09-01-2023 14:26:30.382998,"(2.7, 3.55, 3.493661971830986)","(21.0, 32.0, 31.272727272727273)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3321428571428573)","(51.0, 140.0, 113.75)","(11.0, 12.5, 12.4)","(12.0, 16.5, 16.153846153846153)","(3.6, 4.5, 4.416483516483517)"
09-01-2023 14:26:31.610221,"(2.7, 3.55, 3.483695652173913)","(21.0, 32.0, 31.272727272727273)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3321428571428573)","(51.0, 140.0, 113.75)","(11.0, 13.0, 12.421052631578947)","(12.0, 16.5, 16.153846153846153)","(3.6, 4.5, 4.416483516483517)"
09-01-2023 14:26:32.834595,"(2.7, 3.55, 3.4844444444444447)","(21.0, 32.0, 31.272727272727273)","(101.0, 290.0, 251.42857142857144)","(2.9, 3.35, 3.3321428571428573)","(51.0, 140.0, 113.33333333333333)","(11.0, 13.0, 12.229166666666666)","(12.0, 16.5, 16.153846153846153)","(3.6, 4.5, 4.420833333333333)"
09-01-2023 14:26:34.085577,"(2.7, 3.5, 3.4984375)","(21.0, 32.0, 31.384615384615383)","(101.0, 290.0, 265.45454545454544)","(2.9, 3.35, 3.1790123456790123)","(51.0, 140.0, 114.28571428571429)","(11.0, 12.5, 12.357142857142858)","(12.0, 16.5, 16.653846153846153)","(3.6, 4.5, 4.512)"
09-01-2023 14:26:35.309818,"(2.7, 3.65, 3.6166666666666667)","(21.0, 36.0, 33.0)","(101.0, 290.0, 230.0)","(2.9, 3.2, 3.1805084745762713)","(51.0, 140.0, 115.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 17.0, 16.59090909090909)","(3.6, 4.6, 4.516)"
09-01-2023 14:26:36.501012,"(2.7, 3.6, 3.5814814814814815)","(21.0, 36.0, 33.0)","(101.0, 290.0, 230.0)","(2.9, 3.2, 3.1816901408450704)","(51.0, 140.0, 114.28571428571429)","(11.0, 12.5, 12.581395348837209)","(12.0, 17.0, 15.333333333333334)","(3.6, 4.6, 4.624409448818898)"
09-01-2023 14:26:37.676879,"(2.7, 3.6, 3.553846153846154)","(21.0, 36.0, 32.4)","(101.0, 290.0, 230.0)","(2.9, 3.2, 3.1796052631578946)","(51.0, 140.0, 111.53846153846153)","(11.0, 13.0, 12.6)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.7, 4.627659574468085)"
09-01-2023 14:26:38.786783,"(2.7, 3.6, 3.54)","(21.0, 36.0, 32.4)","(101.0, 290.0, 230.0)","(2.9, 3.2, 3.175641025641026)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.0, 12.508196721311476)","(12.0, 15.5, 14.84)","(3.6, 4.7, 4.622137404580153)"
09-01-2023 14:26:39.980326,"(2.7, 3.6, 3.5595238095238098)","(21.0, 36.0, 32.4)","(101.0, 290.0, 230.0)","(2.9, 3.2, 3.175641025641026)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.0, 12.552238805970148)","(12.0, 15.0, 14.84)","(3.6, 4.7, 4.622137404580153)"
09-01-2023 14:26:41.231671,"(2.7, 3.6, 3.5595238095238098)","(21.0, 36.0, 32.4)","(101.0, 290.0, 236.66666666666666)","(2.9, 3.2, 3.158108108108108)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.0, 12.565217391304348)","(12.0, 15.0, 14.777777777777779)","(3.6, 4.7, 4.657777777777778)"
09-01-2023 14:26:42.417605,"(2.7, 3.6, 3.542222222222222)","(21.0, 36.0, 33.3)","(101.0, 290.0, 236.66666666666666)","(2.9, 3.2, 3.1530864197530866)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.0, 12.85)","(12.0, 15.0, 14.777777777777779)","(3.6, 4.7, 4.659090909090909)"
09-01-2023 14:26:43.641849,"(2.7, 3.6, 3.542222222222222)","(21.0, 36.0, 33.3)","(101.0, 290.0, 236.66666666666666)","(2.9, 3.2, 3.1533333333333333)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.0, 12.9)","(12.0, 15.0, 14.59375)","(3.6, 4.7, 4.659090909090909)"
09-01-2023 14:26:44.728671,"(2.7, 3.6, 3.542222222222222)","(21.0, 36.0, 33.3)","(101.0, 290.0, 236.66666666666666)","(2.9, 3.2, 3.1543478260869566)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.5, 12.880952380952381)","(12.0, 15.0, 14.766666666666666)","(3.6, 4.7, 4.729230769230769)"
09-01-2023 14:26:45.860866,"(2.7, 3.6, 3.546341463414634)","(21.0, 36.0, 33.3)","(101.0, 290.0, 236.66666666666666)","(2.9, 3.2, 3.1895604395604393)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.5, 13.117647058823529)","(12.0, 15.0, 14.676470588235293)","(3.6, 4.8, 4.689156626506024)"
09-01-2023 14:26:46.988331,"(2.7, 3.55, 3.5310344827586206)","(21.0, 36.0, 32.4)","(101.0, 290.0, 236.66666666666666)","(2.9, 3.25, 3.1839622641509435)","(51.0, 130.0, 111.53846153846153)","(11.0, 13.5, 14.293650793650794)","(12.0, 15.0, 14.679245283018869)","(3.6, 4.8, 4.672916666666667)"
09-01-2023 14:26:48.084447,"(2.7, 3.55, 3.510655737704918)","(21.0, 36.0, 32.869565217391305)","(101.0, 290.0, 236.66666666666666)","(2.9, 3.25, 3.247297297297297)","(51.0, 130.0, 111.53846153846153)","(11.0, 14.5, 14.136363636363637)","(12.0, 15.0, 14.679245283018869)","(3.7, 4.7, 4.672916666666667)"
09-01-2023 14:26:49.206571,"(2.7, 3.55, 3.509677419354839)","(21.0, 36.0, 32.869565217391305)","(101.0, 290.0, 230.0)","(2.9, 3.2, 3.138983050847458)","(51.0, 130.0, 111.53846153846153)","(11.0, 14.5, 14.25)","(12.0, 15.0, 14.634615384615385)","(3.7, 4.7, 4.672131147540983)"
09-01-2023 14:26:50.317234,"(2.7, 3.55, 3.5040983606557377)","(21.0, 36.0, 33.09090909090909)","(101.0, 290.0, 230.0)","(2.9, 3.2, 3.1384615384615384)","(51.0, 130.0, 111.53846153846153)","(11.0, 14.5, 13.863636363636363)","(12.0, 15.0, 14.719298245614034)","(3.7, 4.7, 4.730952380952381)"
09-01-2023 14:26:51.374504,"(2.7, 3.5, 3.488372093023256)","(21.0, 34.0, 33.4)","(101.0, 290.0, 230.0)","(2.9, 3.15, 3.11)","(51.0, 130.0, 111.53846153846153)","(11.0, 14.0, 13.99056603773585)","(12.0, 15.0, 14.69811320754717)","(3.7, 4.8, 4.723255813953489)"
09-01-2023 14:26:52.538425,"(2.7, 3.55, 3.503225806451613)","(21.0, 36.0, 32.285714285714285)","(101.0, 290.0, 230.0)","(2.9, 3.15, 3.1069444444444443)","(51.0, 130.0, 111.53846153846153)","(11.0, 14.0, 13.99056603773585)","(12.0, 15.0, 14.692307692307692)","(3.7, 4.8, 4.741818181818182)"
09-01-2023 14:26:53.670247,"(2.7, 3.55, 3.5040983606557377)","(21.0, 34.0, 32.285714285714285)","(101.0, 290.0, 230.0)","(2.7, 3.15, 3.0879310344827586)","(61.0, 130.0, 111.53846153846153)","(11.0, 14.0, 13.991666666666667)","(12.0, 15.0, 14.666666666666666)","(3.8, 4.8, 4.896396396396397)"
09-01-2023 14:26:54.805875,"(2.7, 3.5, 3.4542735042735044)","(21.0, 34.0, 32.2)","(101.0, 290.0, 270.0)","(2.7, 3.15, 3.0116847826086954)","(61.0, 130.0, 123.04347826086956)","(11.0, 14.0, 14.461538461538462)","(12.0, 15.0, 14.944444444444445)","(3.8, 4.9, 4.756521739130434)"
09-01-2023 14:26:55.951001,"(2.7, 3.5, 3.4680672268907564)","(21.0, 34.0, 33.0)","(101.0, 290.0, 270.0)","(2.7, 3.05, 3.018978102189781)","(61.0, 130.0, 121.11111111111111)","(11.0, 14.5, 14.78125)","(12.0, 15.5, 14.96875)","(3.8, 4.8, 4.861904761904762)"
09-01-2023 14:26:57.058131,"(2.7, 3.55, 3.5305555555555554)","(21.0, 32.0, 31.133333333333333)","(101.0, 290.0, 270.0)","(2.7, 3.05, 3.016549295774648)","(61.0, 130.0, 119.33333333333333)","(11.0, 15.0, 14.666666666666666)","(12.0, 15.5, 15.0)","(3.8, 4.9, 4.856756756756757)"
09-01-2023 14:26:58.094530,"(2.7, 3.55, 3.4987804878048783)","(21.0, 32.0, 31.133333333333333)","(101.0, 290.0, 270.0)","(2.7, 3.05, 3.0169064748201437)","(61.0, 130.0, 119.33333333333333)","(11.0, 15.0, 14.875)","(12.0, 15.5, 15.0)","(3.8, 4.9, 4.860975609756098)"
09-01-2023 14:26:59.150692,"(2.7, 3.55, 3.50531914893617)","(21.0, 32.0, 31.133333333333333)","(101.0, 290.0, 270.0)","(2.7, 3.05, 3.007664233576642)","(61.0, 130.0, 118.75)","(11.0, 15.0, 14.90625)","(12.0, 15.5, 14.96875)","(3.8, 4.9, 4.952727272727273)"
09-01-2023 14:27:00.242620,"(2.7, 3.55, 3.489130434782609)","(21.0, 32.0, 30.88888888888889)","(101.0, 300.0, 266.25)","(2.6, 3.05, 3.149406528189911)","(61.0, 130.0, 125.26315789473684)","(11.0, 15.0, 14.880952380952381)","(12.0, 15.5, 14.705882352941176)","(3.8, 5.0, 4.81875)"
09-01-2023 14:27:01.376036,"(2.7, 3.45, 3.408333333333333)","(21.0, 32.0, 30.571428571428573)","(101.0, 300.0, 270.0)","(2.6, 3.15, 3.189516129032258)","(61.0, 130.0, 126.25)","(11.0, 15.0, 14.880952380952381)","(12.0, 15.0, 14.018518518518519)","(3.8, 4.9, 4.878787878787879)"
09-01-2023 14:27:02.593005,"(2.7, 3.45, 3.390993788819876)","(21.0, 32.0, 30.333333333333332)","(101.0, 300.0, 270.0)","(2.6, 3.2, 3.187313432835821)","(61.0, 130.0, 126.25)","(11.0, 15.0, 14.9)","(12.0, 14.5, 14.226190476190476)","(3.8, 4.9, 4.938095238095238)"
09-01-2023 14:27:03.794286,"(2.7, 3.4, 3.3474747474747475)","(21.0, 32.0, 30.235294117647058)","(101.0, 300.0, 270.0)","(2.6, 3.2, 3.1971428571428575)","(61.0, 130.0, 125.88235294117646)","(11.0, 15.0, 14.827586206896552)","(12.0, 14.5, 14.233333333333334)","(3.8, 5.0, 4.984)"
09-01-2023 14:27:05.039173,"(2.7, 3.4, 3.351111111111111)","(21.0, 32.0, 30.024390243902438)","(101.0, 300.0, 270.0)","(2.6, 3.2, 3.220212765957447)","(61.0, 130.0, 125.88235294117646)","(11.0, 15.0, 14.756756756756756)","(12.0, 14.5, 14.166666666666666)","(3.8, 5.0, 4.970370370370371)"
09-01-2023 14:27:06.244038,"(2.7, 3.35, 3.3198275862068964)","(21.0, 32.0, 30.076923076923077)","(101.0, 300.0, 270.0)","(2.6, 3.25, 3.223404255319149)","(61.0, 130.0, 126.25)","(11.0, 15.0, 14.756756756756756)","(12.0, 14.5, 14.176923076923076)","(3.8, 5.0, 4.991228070175438)"
09-01-2023 14:27:07.481300,"(2.7, 3.35, 3.3178899082568805)","(21.0, 32.0, 30.076923076923077)","(101.0, 300.0, 270.0)","(2.6, 3.25, 3.223404255319149)","(61.0, 130.0, 127.27272727272727)","(11.0, 15.0, 14.736842105263158)","(12.0, 14.5, 14.1875)","(3.8, 5.0, 5.050724637681159)"
09-01-2023 14:27:08.693294,"(2.7, 3.35, 3.3198473282442746)","(21.0, 32.0, 28.571428571428573)","(101.0, 300.0, 255.0)","(2.6, 3.25, 3.193125)","(61.0, 130.0, 127.4074074074074)","(11.0, 15.0, 14.25)","(12.0, 14.5, 14.115384615384615)","(3.8, 5.1, 4.9884615384615385)"
09-01-2023 14:27:09.861268,"(2.7, 3.4, 3.3599236641221375)","(21.0, 30.0, 28.8)","(101.0, 300.0, 255.0)","(2.6, 3.2, 3.1702127659574466)","(61.0, 130.0, 127.4074074074074)","(11.0, 14.5, 14.375)","(12.0, 14.5, 14.094594594594595)","(3.8, 5.0, 5.0095238095238095)"
09-01-2023 14:27:11.001773,"(2.7, 3.4, 3.3692307692307693)","(21.0, 30.0, 28.8)","(101.0, 300.0, 255.0)","(2.6, 3.2, 3.166101694915254)","(61.0, 130.0, 127.77777777777777)","(11.0, 14.5, 14.413793103448276)","(12.0, 14.5, 14.134146341463415)","(3.8, 5.1, 4.95)"
09-01-2023 14:27:12.137066,"(2.7, 3.45, 3.3865714285714286)","(21.0, 30.0, 28.8)","(101.0, 300.0, 255.0)","(2.6, 3.2, 3.2026315789473685)","(61.0, 130.0, 127.77777777777777)","(11.0, 14.5, 14.307692307692308)","(12.0, 14.5, 13.961538461538462)","(3.9, 5.0, 4.9603174603174605)"
09-01-2023 14:27:13.309594,"(2.7, 3.4, 3.3904411764705884)","(21.0, 30.0, 28.8)","(101.0, 300.0, 278.1818181818182)","(2.6, 3.25, 3.18109756097561)","(61.0, 130.0, 127.5)","(11.0, 14.5, 13.865079365079366)","(12.0, 14.0, 13.779411764705882)","(3.9, 5.0, 5.005)"
09-01-2023 14:27:14.513831,"(2.7, 3.4, 3.3703821656050956)","(21.0, 30.0, 28.608695652173914)","(101.0, 300.0, 284.0)","(2.6, 3.2, 3.18109756097561)","(61.0, 130.0, 127.5)","(11.0, 14.0, 13.840277777777779)","(12.0, 14.0, 13.923728813559322)","(3.9, 5.1, 5.024324324324324)"
09-01-2023 14:27:15.692912,"(2.7, 3.4, 3.365217391304348)","(21.0, 30.0, 28.608695652173914)","(101.0, 300.0, 284.0)","(2.6, 3.2, 3.18109756097561)","(61.0, 130.0, 127.77777777777777)","(11.0, 14.0, 13.846666666666668)","(12.0, 14.0, 14.125)","(3.9, 5.1, 5.02)"
09-01-2023 14:27:16.825245,"(2.7, 3.4, 3.366535433070866)","(21.0, 30.0, 28.608695652173914)","(101.0, 300.0, 282.0)","(2.6, 3.2, 3.1796511627906976)","(61.0, 130.0, 127.77777777777777)","(11.0, 14.0, 13.846666666666668)","(12.0, 14.5, 14.108695652173912)","(3.9, 5.1, 5.02)"
09-01-2023 14:27:18.072703,"(2.7, 3.4, 3.366535433070866)","(21.0, 30.0, 28.608695652173914)","(101.0, 300.0, 282.0)","(2.6, 3.2, 3.1763513513513515)","(61.0, 130.0, 127.5)","(11.0, 14.0, 13.893939393939394)","(12.0, 14.5, 14.209677419354838)","(3.9, 5.1, 5.033333333333333)"
09-01-2023 14:27:19.256047,"(2.7, 3.4, 3.366535433070866)","(21.0, 30.0, 28.608695652173914)","(101.0, 300.0, 287.1428571428571)","(2.6, 3.2, 3.1875)","(61.0, 130.0, 127.5)","(11.0, 14.0, 13.76)","(12.0, 14.5, 14.342105263157894)","(3.9, 5.1, 4.990588235294117)"
09-01-2023 14:27:20.661976,"(2.7, 3.45, 3.372277227722772)","(21.0, 29.0, 27.7)","(101.0, 300.0, 282.0)","(2.6, 3.25, 3.2071428571428573)","(61.0, 130.0, 127.77777777777777)","(11.0, 14.0, 13.61111111111111)","(12.0, 14.5, 14.342105263157894)","(3.9, 5.0, 5.0285714285714285)"
09-01-2023 14:27:22.063979,"(2.7, 3.4, 3.372277227722772)","(21.0, 29.0, 27.94736842105263)","(101.0, 300.0, 282.0)","(2.6, 3.25, 3.1097457627118645)","(61.0, 130.0, 127.5)","(11.0, 14.0, 13.6)","(12.0, 14.5, 14.236842105263158)","(3.9, 5.1, 5.038235294117647)"
09-01-2023 14:27:23.308744,"(2.7, 3.4, 3.3735955056179776)","(21.0, 29.0, 27.0)","(101.0, 300.0, 282.0)","(2.6, 3.2, 3.1975806451612905)","(61.0, 130.0, 127.5)","(11.0, 14.0, 13.3)","(12.0, 14.5, 14.214285714285714)","(3.9, 5.1, 5.069767441860465)"
09-01-2023 14:27:24.538247,"(2.7, 3.45, 3.39)","(21.0, 29.0, 27.714285714285715)","(101.0, 300.0, 282.0)","(2.6, 3.2, 3.2020833333333334)","(61.0, 130.0, 126.36363636363636)","(11.0, 13.5, 13.157407407407407)","(12.0, 14.5, 14.346153846153847)","(3.9, 5.1, 5.057142857142857)"
09-01-2023 14:27:25.760469,"(2.7, 3.45, 3.3903846153846153)","(21.0, 29.0, 27.1875)","(101.0, 300.0, 282.0)","(2.6, 3.25, 3.2333333333333334)","(61.0, 130.0, 126.36363636363636)","(11.0, 13.5, 13.037037037037036)","(12.0, 14.5, 13.69047619047619)","(3.9, 5.1, 5.0793103448275865)"
