,Dazzling Cruiser,Hot Sky,Victa Indi,Ragin Skywalker,Springvale Chip
09-01-2023 18:05:22.197005,"(6.0, 9.0, 8.825)","(1.8, 2.02, 2.017)","(9.0, 18.0, 17.34375)","(2.9, 3.45, 3.363846153846154)","(21.0, 38.0, 36.77777777777778)"
09-01-2023 18:05:22.988312,"(6.0, 9.2, 9.129411764705882)","(1.8, 2.02, 2.0036363636363634)","(9.0, 18.0, 17.75)","(2.9, 3.45, 3.3711267605633806)","(21.0, 38.0, 36.77777777777778)"
09-01-2023 18:05:24.091144,"(6.0, 9.4, 9.0)","(1.8, 2.02, 2.0034782608695654)","(9.0, 18.0, 17.75)","(2.9, 3.45, 3.3711267605633806)","(21.0, 38.0, 36.77777777777778)"
09-01-2023 18:05:25.163895,"(6.0, 9.4, 9.0)","(1.8, 2.02, 2.0034782608695654)","(9.0, 18.0, 17.75)","(2.9, 3.45, 3.3711267605633806)","(21.0, 38.0, 36.77777777777778)"
09-01-2023 18:05:26.165788,"(6.0, 9.4, 9.092307692307692)","(1.8, 2.02, 2.0034782608695654)","(9.0, 18.0, 17.75)","(2.9, 3.45, 3.3711267605633806)","(21.0, 38.0, 36.77777777777778)"
09-01-2023 18:05:27.302098,"(6.0, 9.4, 9.041379310344828)","(1.8, 2.02, 2.0034782608695654)","(9.0, 18.0, 17.53333333333333)","(2.9, 3.45, 3.3741935483870966)","(21.0, 38.0, 36.5)"
09-01-2023 18:05:28.396745,"(6.0, 9.4, 9.11111111111111)","(1.8, 2.02, 2.000769230769231)","(9.0, 17.5, 16.5)","(2.9, 3.4, 3.3411764705882354)","(21.0, 38.0, 37.45454545454545)"
09-01-2023 18:05:29.333371,"(6.0, 9.4, 9.105263157894736)","(1.8, 2.02, 2.0016)","(9.0, 18.0, 16.5)","(2.9, 3.35, 3.3411764705882354)","(21.0, 38.0, 37.45454545454545)"
09-01-2023 18:05:30.194257,"(6.0, 9.4, 9.105263157894736)","(1.8, 2.04, 2.021333333333333)","(9.0, 18.0, 16.565217391304348)","(2.9, 3.35, 3.2634615384615384)","(21.0, 38.0, 37.0)"
09-01-2023 18:05:31.133675,"(6.0, 9.4, 9.105263157894736)","(1.8, 2.04, 2.0233333333333334)","(9.0, 18.0, 16.5)","(2.9, 3.35, 3.2609375000000003)","(21.0, 44.0, 42.90909090909091)"
09-01-2023 18:05:32.030553,"(6.0, 9.4, 9.105263157894736)","(1.8, 2.04, 2.021818181818182)","(9.0, 18.0, 16.5)","(2.9, 3.35, 3.236792452830189)","(21.0, 44.0, 43.25)"
09-01-2023 18:05:32.880275,"(6.0, 9.4, 9.105263157894736)","(1.8, 2.04, 2.0309090909090908)","(9.0, 18.0, 15.916666666666666)","(2.9, 3.35, 3.236792452830189)","(21.0, 44.0, 43.25)"
09-01-2023 18:05:33.851230,"(6.0, 8.6, 8.488888888888889)","(1.8, 2.04, 2.026666666666667)","(9.0, 18.0, 15.857142857142858)","(2.9, 3.35, 3.2433333333333336)","(21.0, 44.0, 43.14285714285714)"
09-01-2023 18:05:34.711757,"(6.0, 9.2, 8.637037037037038)","(1.8, 2.04, 2.0303225806451612)","(9.0, 18.0, 15.767857142857142)","(2.9, 3.35, 3.2433333333333336)","(21.0, 44.0, 43.14285714285714)"
09-01-2023 18:05:35.570048,"(6.0, 9.0, 8.83448275862069)","(1.8, 1.98, 1.9600637958532694)","(9.0, 18.0, 16.076923076923077)","(2.9, 3.35, 3.2975409836065572)","(21.0, 44.0, 43.14285714285714)"
09-01-2023 18:05:36.569437,"(6.0, 9.0, 8.657142857142857)","(1.8, 1.98, 1.9406314127861088)","(9.0, 18.0, 16.355263157894736)","(2.9, 3.45, 3.384375)","(21.0, 44.0, 43.14285714285714)"
09-01-2023 18:05:37.503002,"(6.0, 9.0, 8.79375)","(1.8, 1.98, 1.9405379746835443)","(9.0, 18.0, 16.355263157894736)","(2.9, 3.45, 3.384375)","(21.0, 44.0, 43.18181818181818)"
09-01-2023 18:05:38.351141,"(6.0, 9.2, 8.842105263157894)","(1.8, 1.98, 1.9600798722044728)","(9.0, 18.0, 16.273809523809526)","(2.9, 3.45, 3.384375)","(21.0, 44.0, 43.18181818181818)"
09-01-2023 18:05:39.212798,"(6.0, 9.2, 8.899999999999999)","(1.8, 1.97, 1.9618181818181817)","(9.0, 17.5, 16.944444444444443)","(2.9, 3.45, 3.388392857142857)","(21.0, 44.0, 43.30769230769231)"
09-01-2023 18:05:40.161878,"(6.0, 9.4, 8.942857142857143)","(1.8, 1.96, 1.952233009708738)","(9.0, 17.0, 16.67391304347826)","(2.9, 3.45, 3.4098591549295776)","(21.0, 44.0, 43.30769230769231)"
09-01-2023 18:05:41.101824,"(6.0, 9.4, 8.982608695652175)","(1.8, 1.96, 1.9508620689655172)","(9.0, 17.0, 16.318181818181817)","(2.9, 3.45, 3.4134615384615388)","(21.0, 44.0, 43.30769230769231)"
09-01-2023 18:05:41.952788,"(6.0, 9.8, 9.363636363636363)","(1.8, 1.95, 1.9436363636363636)","(9.0, 17.0, 16.113636363636363)","(2.9, 3.45, 3.3884615384615384)","(21.0, 44.0, 43.18181818181818)"
09-01-2023 18:05:42.846532,"(6.0, 9.8, 9.533333333333333)","(1.8, 1.95, 1.9429268292682926)","(9.0, 17.0, 16.318181818181817)","(2.9, 3.45, 3.3884615384615384)","(21.0, 44.0, 43.18181818181818)"
09-01-2023 18:05:43.776560,"(6.0, 9.8, 9.376470588235295)","(1.8, 1.94, 1.9253658536585365)","(9.0, 17.0, 16.210526315789473)","(2.9, 3.45, 3.392857142857143)","(21.0, 44.0, 43.2)"
09-01-2023 18:05:44.671866,"(6.0, 9.8, 9.32)","(1.8, 1.89, 1.8804545454545454)","(9.0, 21.0, 19.285714285714285)","(2.9, 3.5, 3.4503521126760566)","(21.0, 44.0, 43.38461538461539)"
09-01-2023 18:05:45.514309,"(6.0, 9.8, 9.476923076923077)","(1.8, 1.89, 1.8747619047619049)","(9.0, 20.0, 18.666666666666668)","(2.9, 3.5, 3.4145454545454546)","(21.0, 44.0, 43.38461538461539)"
09-01-2023 18:05:46.406523,"(6.0, 9.8, 9.64)","(1.8, 1.89, 1.8774509803921569)","(9.0, 21.0, 19.4)","(2.9, 3.5, 3.4145454545454546)","(21.0, 44.0, 43.38461538461539)"
09-01-2023 18:05:47.335633,"(6.0, 9.8, 9.566666666666666)","(1.8, 1.89, 1.8772)","(9.0, 21.0, 17.22222222222222)","(2.9, 3.5, 3.414285714285714)","(21.0, 44.0, 43.38461538461539)"
09-01-2023 18:05:48.235842,"(6.0, 9.8, 9.65)","(1.8, 1.91, 1.880244498777506)","(9.0, 21.0, 17.045454545454547)","(2.9, 3.5, 3.4608695652173913)","(21.0, 44.0, 41.333333333333336)"
09-01-2023 18:05:49.167769,"(6.0, 9.8, 9.4)","(1.8, 1.9, 1.8985714285714286)","(9.0, 17.0, 16.166666666666668)","(2.9, 3.6, 3.5025974025974027)","(21.0, 44.0, 41.333333333333336)"
09-01-2023 18:05:50.104459,"(6.0, 9.8, 9.285714285714285)","(1.8, 1.9, 1.8988135593220339)","(9.0, 17.0, 15.166666666666666)","(2.9, 3.6, 3.530232558139535)","(21.0, 44.0, 41.333333333333336)"
09-01-2023 18:05:50.932196,"(6.0, 9.8, 9.25)","(1.8, 1.9, 1.8988135593220339)","(9.0, 17.0, 15.125)","(2.9, 3.6, 3.5541666666666667)","(21.0, 44.0, 41.333333333333336)"
09-01-2023 18:05:51.824061,"(6.0, 9.8, 9.246153846153845)","(1.8, 1.9, 1.8941666666666666)","(9.0, 16.5, 15.75)","(2.9, 3.6, 3.5608695652173914)","(21.0, 44.0, 47.27272727272727)"
09-01-2023 18:05:52.793679,"(6.0, 10.0, 9.266666666666666)","(1.8, 1.85, 1.848105263157895)","(9.0, 17.0, 15.4)","(2.9, 3.65, 3.610869565217391)","(21.0, 50.0, 46.23529411764706)"
09-01-2023 18:05:53.716650,"(6.0, 10.0, 9.691891891891892)","(1.8, 1.89, 1.8835135135135135)","(10.0, 17.0, 15.26923076923077)","(2.9, 3.65, 3.610869565217391)","(21.0, 50.0, 46.23529411764706)"
09-01-2023 18:05:54.622646,"(6.0, 10.0, 9.727272727272727)","(1.8, 1.9, 1.8918181818181818)","(10.0, 16.5, 15.5)","(2.9, 3.65, 3.623529411764706)","(21.0, 50.0, 41.111111111111114)"
09-01-2023 18:05:55.514669,"(6.0, 10.0, 9.766666666666667)","(1.8, 1.89, 1.8890243902439023)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.65, 3.623529411764706)","(21.0, 50.0, 46.36363636363636)"
09-01-2023 18:05:56.442689,"(6.5, 9.8, 9.575)","(1.8, 1.89, 1.8892)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.65, 3.623529411764706)","(21.0, 50.0, 46.111111111111114)"
09-01-2023 18:05:57.331501,"(6.5, 9.6, 9.28)","(1.8, 1.89, 1.8892452830188677)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.65, 3.623529411764706)","(21.0, 50.0, 46.111111111111114)"
09-01-2023 18:05:58.335151,"(6.5, 9.4, 9.276923076923078)","(1.8, 1.89, 1.8785714285714286)","(10.0, 16.5, 14.9)","(2.9, 3.7, 3.6690476190476193)","(21.0, 50.0, 44.4)"
09-01-2023 18:05:59.297926,"(6.5, 9.0, 8.94)","(1.8, 1.89, 1.887142857142857)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.75, 3.6887096774193546)","(21.0, 50.0, 46.266666666666666)"
09-01-2023 18:06:00.165440,"(6.5, 9.4, 8.905882352941177)","(1.8, 1.89, 1.8775)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.75, 3.6887096774193546)","(21.0, 50.0, 46.266666666666666)"
09-01-2023 18:06:00.986599,"(6.5, 9.4, 8.905882352941177)","(1.8, 1.88, 1.86875)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.75, 3.7115384615384617)","(21.0, 50.0, 44.4)"
09-01-2023 18:06:01.973001,"(6.5, 9.2, 8.92)","(1.8, 1.88, 1.8714285714285714)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.75, 3.7115384615384617)","(21.0, 50.0, 43.1578947368421)"
09-01-2023 18:06:03.032434,"(6.5, 9.2, 9.04)","(1.8, 1.88, 1.873076923076923)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.75, 3.7115384615384617)","(21.0, 50.0, 40.714285714285715)"
09-01-2023 18:06:03.943814,"(6.5, 9.2, 8.92)","(1.8, 1.89, 1.8803571428571428)","(10.0, 16.5, 14.944444444444445)","(2.9, 3.75, 3.7115384615384617)","(21.0, 50.0, 40.714285714285715)"
09-01-2023 18:06:04.849477,"(6.5, 9.2, 8.92)","(1.8, 1.88, 1.8762962962962961)","(10.0, 16.0, 15.052631578947368)","(2.9, 3.75, 3.7115384615384617)","(21.0, 50.0, 40.714285714285715)"
09-01-2023 18:06:05.838700,"(6.5, 9.4, 8.905882352941177)","(1.8, 1.89, 1.8814285714285715)","(10.0, 16.0, 14.785714285714286)","(2.9, 3.65, 3.6778846153846154)","(21.0, 50.0, 43.2)"
09-01-2023 18:06:06.962097,"(6.5, 9.4, 8.885714285714286)","(1.8, 1.91, 1.896)","(10.0, 16.0, 15.384615384615385)","(2.9, 3.75, 3.6880434782608695)","(21.0, 50.0, 44.333333333333336)"
09-01-2023 18:06:07.847009,"(6.5, 9.4, 8.885714285714286)","(1.8, 1.91, 1.8927450980392158)","(10.0, 16.0, 15.384615384615385)","(2.9, 3.75, 3.681)","(21.0, 50.0, 44.333333333333336)"
09-01-2023 18:06:08.828190,"(6.5, 9.4, 8.866666666666667)","(1.75, 1.91, 1.89)","(10.0, 16.0, 15.323943661971832)","(2.9, 3.75, 3.697222222222222)","(21.0, 50.0, 44.875)"
09-01-2023 18:06:09.795277,"(6.5, 9.4, 8.95)","(1.75, 1.9, 1.876818181818182)","(10.0, 16.0, 15.323943661971832)","(2.9, 3.75, 3.703658536585366)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:10.715963,"(6.5, 9.4, 8.95)","(1.75, 1.89, 1.8826315789473684)","(10.0, 16.0, 15.323943661971832)","(2.9, 3.75, 3.703658536585366)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:11.640857,"(6.5, 9.4, 8.95)","(1.75, 1.89, 1.8848148148148147)","(10.0, 16.0, 14.8)","(2.9, 3.75, 3.6957142857142857)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:12.612676,"(6.5, 9.4, 8.95)","(1.75, 1.89, 1.8848148148148147)","(10.0, 16.0, 15.142857142857142)","(2.9, 3.75, 3.674)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:13.455605,"(6.5, 9.2, 8.985714285714286)","(1.75, 1.9, 1.8916666666666666)","(10.0, 16.0, 15.162790697674419)","(2.9, 3.75, 3.674)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:14.323751,"(6.5, 9.2, 8.845454545454546)","(1.75, 1.9, 1.8954545454545453)","(10.0, 16.0, 15.162790697674419)","(2.9, 3.75, 3.6823529411764704)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:15.323168,"(6.5, 9.0, 8.927272727272728)","(1.75, 1.91, 1.8945714285714286)","(10.0, 16.0, 15.162790697674419)","(2.9, 3.75, 3.6957142857142857)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:16.319495,"(6.5, 9.0, 8.825)","(1.75, 1.91, 1.8945714285714286)","(10.0, 16.0, 15.162790697674419)","(2.9, 3.75, 3.6957142857142857)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:17.190818,"(6.5, 9.0, 8.927272727272728)","(1.75, 1.91, 1.8945714285714286)","(10.0, 16.0, 15.333333333333334)","(2.9, 3.75, 3.6957142857142857)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:18.042784,"(6.5, 9.0, 8.633333333333333)","(1.75, 1.91, 1.906734693877551)","(10.0, 16.0, 15.333333333333334)","(2.9, 3.75, 3.6957142857142857)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:19.015955,"(6.5, 9.0, 8.633333333333333)","(1.75, 1.91, 1.906734693877551)","(10.0, 16.0, 15.333333333333334)","(2.9, 3.75, 3.6984848484848483)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:19.982354,"(6.5, 9.0, 8.626666666666667)","(1.75, 1.91, 1.9066666666666665)","(10.0, 16.0, 15.320754716981131)","(2.9, 3.75, 3.6984848484848483)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:20.846494,"(6.5, 9.0, 8.626666666666667)","(1.75, 1.91, 1.9066666666666665)","(10.0, 16.0, 15.320754716981131)","(2.9, 3.75, 3.6984848484848483)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:21.710788,"(6.5, 9.0, 8.626666666666667)","(1.75, 1.91, 1.9066666666666665)","(10.0, 16.0, 15.320754716981131)","(2.9, 3.75, 3.6984848484848483)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:22.707753,"(6.5, 9.0, 8.626666666666667)","(1.75, 1.92, 1.915531914893617)","(10.0, 15.5, 15.3)","(2.9, 3.75, 3.6984848484848483)","(21.0, 46.0, 44.10526315789474)"
09-01-2023 18:06:23.605139,"(6.5, 8.8, 8.436363636363637)","(1.75, 1.92, 1.914)","(10.0, 15.5, 15.122222222222222)","(2.9, 3.85, 3.8330188679245283)","(21.0, 46.0, 44.875)"
09-01-2023 18:06:24.524931,"(6.5, 8.8, 8.511111111111111)","(1.75, 1.89, 1.8763636363636365)","(10.0, 15.5, 15.348484848484848)","(2.9, 3.9, 3.853521126760563)","(21.0, 46.0, 45.666666666666664)"
09-01-2023 18:06:25.363729,"(6.5, 8.8, 8.733333333333334)","(1.75, 1.88, 1.8671428571428572)","(10.0, 16.0, 15.605263157894736)","(2.9, 3.9, 3.8628571428571425)","(21.0, 46.0, 45.666666666666664)"
09-01-2023 18:06:26.275569,"(6.5, 8.8, 8.733333333333334)","(1.75, 1.87, 1.86375)","(10.0, 16.0, 15.41304347826087)","(2.9, 3.9, 3.8523809523809525)","(21.0, 46.0, 45.666666666666664)"
09-01-2023 18:06:27.175374,"(6.5, 8.8, 8.733333333333334)","(1.75, 1.87, 1.8615789473684212)","(10.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.861111111111111)","(21.0, 46.0, 45.0)"
09-01-2023 18:06:28.081363,"(6.5, 8.6, 8.511111111111111)","(1.75, 1.86, 1.8591666666666669)","(10.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.863157894736842)","(21.0, 46.0, 45.45454545454545)"
09-01-2023 18:06:28.886331,"(6.5, 8.8, 8.666666666666666)","(1.75, 1.86, 1.854)","(10.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.86)","(21.0, 46.0, 45.0)"
09-01-2023 18:06:29.824118,"(6.5, 8.8, 8.75)","(1.75, 1.87, 1.8672727272727274)","(10.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 45.0)"
09-01-2023 18:06:30.790341,"(6.5, 8.8, 8.542857142857143)","(1.75, 1.87, 1.867777777777778)","(10.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 45.45454545454545)"
09-01-2023 18:06:31.724281,"(6.5, 8.8, 8.600000000000001)","(1.75, 1.87, 1.8650000000000002)","(10.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 45.0)"
09-01-2023 18:06:32.599928,"(6.5, 8.8, 8.533333333333333)","(1.75, 1.87, 1.8650000000000002)","(10.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 45.45454545454545)"
09-01-2023 18:06:33.464290,"(6.5, 8.8, 8.622222222222224)","(1.7, 1.87, 1.8633333333333335)","(11.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 44.8)"
09-01-2023 18:06:34.411826,"(6.5, 9.2, 8.7)","(1.7, 1.87, 1.856842105263158)","(11.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 45.14285714285714)"
09-01-2023 18:06:35.372130,"(6.5, 9.2, 8.76153846153846)","(1.7, 1.86, 1.858125)","(11.0, 16.0, 15.41304347826087)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 43.0)"
09-01-2023 18:06:36.292188,"(6.5, 9.0, 8.738461538461538)","(1.7, 1.86, 1.858125)","(11.0, 16.0, 15.49056603773585)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 43.0)"
09-01-2023 18:06:37.132722,"(6.5, 9.0, 8.877777777777778)","(1.7, 1.86, 1.8578571428571429)","(11.0, 16.0, 15.49056603773585)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 43.0)"
09-01-2023 18:06:38.038914,"(6.5, 9.0, 8.731034482758622)","(1.7, 1.87, 1.8611290322580647)","(11.0, 15.5, 15.277777777777779)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 43.0)"
09-01-2023 18:06:38.936625,"(6.5, 9.2, 9.028571428571428)","(1.7, 1.87, 1.8603508771929826)","(11.0, 15.5, 15.277777777777779)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 43.0)"
09-01-2023 18:06:39.864751,"(6.5, 9.2, 8.879999999999999)","(1.7, 1.87, 1.8608333333333333)","(11.0, 15.5, 15.277777777777779)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 45.61290322580645)"
09-01-2023 18:06:40.672246,"(6.5, 9.0, 8.694117647058823)","(1.7, 1.87, 1.854857142857143)","(11.0, 15.5, 15.277777777777779)","(3.0, 3.9, 3.8575757575757574)","(21.0, 46.0, 45.61290322580645)"
09-01-2023 18:06:41.476447,"(6.5, 9.0, 8.76470588235294)","(1.7, 1.85, 1.8405555555555557)","(11.0, 15.5, 15.277777777777779)","(3.0, 3.9, 3.833333333333333)","(21.0, 46.0, 41.5)"
09-01-2023 18:06:42.426146,"(6.5, 9.2, 8.799999999999999)","(1.7, 1.86, 1.8527272727272728)","(11.0, 16.0, 15.833333333333334)","(3.0, 3.85, 3.8516129032258064)","(21.0, 46.0, 44.064516129032256)"
09-01-2023 18:06:43.295142,"(6.5, 9.0, 8.714285714285714)","(1.7, 1.86, 1.8511111111111112)","(11.0, 17.5, 16.25)","(3.0, 3.9, 3.8516129032258064)","(21.0, 46.0, 44.064516129032256)"
09-01-2023 18:06:44.152714,"(6.5, 9.0, 8.714285714285714)","(1.7, 1.86, 1.8507142857142858)","(11.0, 17.0, 16.2)","(3.0, 3.9, 3.8499999999999996)","(21.0, 44.0, 42.666666666666664)"
09-01-2023 18:06:44.982194,"(6.5, 9.0, 8.714285714285714)","(1.7, 1.86, 1.8507142857142858)","(11.0, 17.0, 16.083333333333332)","(3.0, 3.9, 3.8499999999999996)","(21.0, 44.0, 42.666666666666664)"
09-01-2023 18:06:45.879552,"(6.5, 9.0, 8.76470588235294)","(1.7, 1.86, 1.8445454545454547)","(11.0, 17.0, 16.083333333333332)","(3.0, 3.9, 3.8421052631578947)","(21.0, 44.0, 45.375)"
09-01-2023 18:06:46.786367,"(6.5, 9.0, 8.733333333333333)","(1.7, 1.85, 1.844)","(11.0, 16.5, 15.666666666666666)","(3.0, 3.9, 3.8499999999999996)","(21.0, 48.0, 39.6)"
09-01-2023 18:06:47.691881,"(6.5, 9.0, 8.733333333333333)","(1.7, 1.86, 1.8436363636363637)","(11.0, 16.5, 15.807692307692308)","(3.0, 3.9, 3.8499999999999996)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:48.506757,"(6.5, 9.0, 8.733333333333333)","(1.7, 1.86, 1.8436363636363637)","(11.0, 16.5, 15.807692307692308)","(3.0, 3.9, 3.8499999999999996)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:49.348293,"(6.5, 9.0, 8.733333333333333)","(1.7, 1.86, 1.8433846153846154)","(11.0, 16.5, 15.6)","(3.0, 3.9, 3.8499999999999996)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:50.318328,"(6.5, 9.0, 8.733333333333333)","(1.7, 1.85, 1.846)","(11.0, 16.5, 15.6)","(3.0, 3.9, 3.837142857142857)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:51.268715,"(6.5, 9.2, 8.75)","(1.7, 1.85, 1.840810810810811)","(11.0, 16.5, 15.6)","(3.0, 3.9, 3.837142857142857)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:52.190612,"(6.5, 9.0, 8.8)","(1.7, 1.85, 1.8451428571428572)","(11.0, 16.5, 15.6)","(3.0, 3.9, 3.9214285714285717)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:53.026784,"(6.5, 9.2, 8.75)","(1.7, 1.84, 1.835679012345679)","(11.0, 16.5, 15.6)","(3.0, 3.95, 3.9214285714285717)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:53.837389,"(6.5, 9.4, 9.382222222222223)","(1.7, 1.85, 1.8450000000000002)","(11.0, 16.0, 15.583333333333334)","(3.0, 3.95, 3.907142857142857)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:54.756617,"(6.5, 9.4, 9.378021978021978)","(1.7, 1.85, 1.8381751824817518)","(11.0, 17.0, 16.91176470588235)","(3.0, 3.95, 3.88125)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:55.710111,"(6.5, 9.6, 9.44)","(1.7, 1.85, 1.840485436893204)","(11.0, 17.0, 16.625)","(3.0, 3.9, 3.859090909090909)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:56.559565,"(6.5, 9.8, 9.336363636363636)","(1.7, 1.82, 1.815)","(11.0, 17.5, 17.166666666666668)","(3.0, 3.9, 3.859090909090909)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:57.385859,"(6.5, 9.8, 9.475)","(1.7, 1.82, 1.814390243902439)","(11.0, 17.5, 17.03846153846154)","(3.0, 3.9, 3.8785714285714286)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:58.284621,"(6.5, 9.8, 9.475)","(1.7, 1.82, 1.810769230769231)","(11.0, 18.0, 16.970588235294116)","(3.0, 3.9, 3.8785714285714286)","(21.0, 46.0, 38.8)"
09-01-2023 18:06:59.216316,"(6.5, 9.8, 9.5)","(1.7, 1.81, 1.808108108108108)","(11.0, 18.0, 16.970588235294116)","(3.0, 3.9, 3.8785714285714286)","(21.0, 46.0, 49.58620689655172)"
09-01-2023 18:07:00.127804,"(6.5, 9.8, 9.571428571428571)","(1.7, 1.81, 1.8045454545454547)","(11.0, 18.0, 16.970588235294116)","(3.0, 3.9, 3.859090909090909)","(21.0, 50.0, 47.33333333333333)"
09-01-2023 18:07:00.961018,"(7.0, 9.8, 9.600000000000001)","(1.7, 1.81, 1.8045454545454547)","(11.0, 18.0, 16.970588235294116)","(3.0, 3.95, 3.9050000000000002)","(21.0, 55.0, 49.54545454545455)"
09-01-2023 18:07:01.801764,"(7.0, 9.8, 9.48421052631579)","(1.7, 1.81, 1.8033898305084746)","(11.0, 17.5, 17.023809523809526)","(3.0, 3.95, 3.8825000000000003)","(21.0, 55.0, 49.130434782608695)"
09-01-2023 18:07:02.749682,"(7.0, 9.4, 9.341176470588236)","(1.7, 1.81, 1.8044444444444445)","(11.0, 17.5, 16.46875)","(3.0, 3.95, 3.890425531914894)","(21.0, 55.0, 49.130434782608695)"
09-01-2023 18:07:03.722843,"(7.0, 9.4, 9.28235294117647)","(1.7, 1.81, 1.8050000000000002)","(11.0, 17.5, 16.576923076923077)","(3.0, 3.95, 3.900877192982456)","(21.0, 55.0, 44.36363636363637)"
09-01-2023 18:07:04.573937,"(7.0, 9.4, 9.362616822429906)","(1.7, 1.81, 1.8048076923076923)","(11.0, 18.0, 17.238095238095237)","(3.0, 3.95, 3.900877192982456)","(21.0, 55.0, 44.36363636363637)"
09-01-2023 18:07:05.368016,"(7.0, 9.4, 9.346428571428572)","(1.7, 1.81, 1.8015151515151515)","(11.0, 18.0, 17.181818181818183)","(3.0, 3.95, 3.900877192982456)","(21.0, 55.0, 48.5)"
09-01-2023 18:07:06.361953,"(7.0, 9.6, 9.510526315789473)","(1.7, 1.81, 1.8034883720930233)","(11.0, 18.0, 17.181818181818183)","(3.0, 3.9, 3.864102564102564)","(21.0, 55.0, 52.64285714285714)"
09-01-2023 18:07:07.336683,"(7.0, 9.4, 9.353846153846154)","(1.7, 1.79, 1.787777777777778)","(11.0, 17.5, 17.423076923076923)","(3.0, 3.9, 3.8785714285714286)","(21.0, 55.0, 48.25)"
09-01-2023 18:07:08.203130,"(7.0, 9.6, 9.5875)","(1.7, 1.79, 1.788032786885246)","(11.0, 17.5, 17.433333333333334)","(3.0, 3.9, 3.8785714285714286)","(21.0, 55.0, 48.25)"
09-01-2023 18:07:09.085399,"(7.0, 10.0, 9.703225806451613)","(1.7, 1.79, 1.787090909090909)","(11.0, 17.5, 17.4375)","(3.0, 3.9, 3.8446808510638295)","(21.0, 55.0, 52.75)"
09-01-2023 18:07:10.057126,"(7.0, 10.0, 9.777777777777777)","(1.7, 1.79, 1.7851315789473685)","(11.0, 17.5, 16.863636363636363)","(3.0, 3.9, 3.83953488372093)","(26.0, 55.0, 52.857142857142854)"
09-01-2023 18:07:11.023429,"(7.0, 10.0, 9.733333333333333)","(1.7, 1.79, 1.7862244897959183)","(11.0, 17.5, 16.863636363636363)","(3.0, 3.9, 3.7810185185185183)","(26.0, 55.0, 57.0)"
