,Gary Said,Pennys Lad,Fade,Spanish Style,Pang,Seedless,Once You Go,Bravo One
08-01-2023 12:02:31.885108,"(2.8, 3.75, 3.724285714285714)","(10.0, 15.0, 14.8)","(20.0, 38.0, 34.18181818181818)","(1.6, 1.77, 1.7554054054054054)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.77777777777778)","(26.0, 38.0, 35.333333333333336)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:32.831860,"(2.8, 3.7, 3.685714285714286)","(10.0, 15.0, 14.782608695652174)","(20.0, 38.0, 34.705882352941174)","(1.6, 1.77, 1.7636923076923077)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 35.09090909090909)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:33.768391,"(2.8, 3.75, 3.677906976744186)","(10.0, 15.0, 14.607142857142858)","(20.0, 36.0, 35.4)","(1.6, 1.79, 1.7812068965517243)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 35.09090909090909)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:34.731675,"(2.8, 3.7, 3.652777777777778)","(10.0, 14.5, 14.357142857142858)","(20.0, 36.0, 34.8)","(1.6, 1.79, 1.7846428571428572)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.23529411764706)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:35.670033,"(2.8, 3.7, 3.652777777777778)","(10.0, 14.5, 14.3125)","(20.0, 36.0, 34.8)","(1.6, 1.79, 1.7790140845070423)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.23529411764706)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:36.618673,"(2.8, 3.7, 3.65952380952381)","(10.0, 14.5, 14.3125)","(20.0, 36.0, 34.8)","(1.55, 1.78, 1.7719148936170213)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.916666666666664)","(26.0, 38.0, 34.23529411764706)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:37.558156,"(2.8, 3.7, 3.684375)","(10.0, 15.0, 14.352941176470589)","(20.0, 36.0, 34.8)","(1.55, 1.78, 1.7783035714285715)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:38.488485,"(2.8, 3.8, 3.78671875)","(10.0, 14.5, 14.136363636363637)","(20.0, 36.0, 34.8)","(1.55, 1.77, 1.7603703703703704)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:39.442424,"(2.8, 3.8, 3.7807692307692307)","(10.0, 14.0, 13.98)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.7500840336134453)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:40.376245,"(2.8, 3.8, 3.784375)","(10.0, 14.5, 14.22)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.7493693693693693)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:41.336599,"(2.8, 3.8, 3.7907407407407407)","(10.0, 14.5, 14.22)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.7493693693693693)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:42.272322,"(2.8, 3.85, 3.8289473684210527)","(10.0, 14.5, 14.22)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.7498275862068966)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:43.233951,"(2.8, 3.85, 3.841666666666667)","(10.0, 14.5, 14.22)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.74525)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:44.185923,"(2.8, 3.85, 3.848076923076923)","(10.0, 14.5, 14.080645161290322)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.7454320987654321)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:45.117545,"(2.8, 3.9, 3.8520833333333333)","(10.0, 14.0, 13.866666666666667)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.7474157303370788)","(81.0, 170.0, 134.44444444444446)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.57142857142857)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:46.052172,"(2.8, 3.9, 3.8520833333333333)","(10.0, 14.0, 13.78125)","(20.0, 36.0, 34.8)","(1.55, 1.76, 1.7474157303370788)","(81.0, 170.0, 140.0)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.44444444444444)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:46.998216,"(2.8, 3.9, 3.8595238095238096)","(10.0, 14.5, 13.777777777777779)","(20.0, 32.0, 31.0)","(1.55, 1.76, 1.7456410256410257)","(81.0, 160.0, 140.0)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.44444444444444)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:47.947749,"(2.8, 3.9, 3.8595238095238096)","(10.0, 14.5, 13.777777777777779)","(20.0, 32.0, 31.0)","(1.55, 1.76, 1.7456410256410257)","(81.0, 160.0, 140.0)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.357142857142854)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:48.897133,"(2.8, 3.95, 3.872727272727273)","(10.0, 14.5, 13.794117647058824)","(20.0, 32.0, 31.0)","(1.55, 1.75, 1.7423529411764707)","(81.0, 160.0, 140.0)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.357142857142854)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:49.860234,"(2.8, 3.9, 3.86)","(10.0, 14.5, 13.794117647058824)","(20.0, 32.0, 31.0)","(1.55, 1.75, 1.7423404255319148)","(81.0, 160.0, 140.0)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.357142857142854)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:50.801187,"(2.8, 3.9, 3.8583333333333334)","(10.0, 14.5, 13.794117647058824)","(20.0, 32.0, 31.0)","(1.55, 1.75, 1.7423404255319148)","(81.0, 160.0, 140.0)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.357142857142854)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:51.779926,"(2.8, 3.9, 3.8863636363636362)","(10.0, 14.5, 13.794117647058824)","(20.0, 32.0, 31.0)","(1.55, 1.75, 1.742)","(81.0, 160.0, 140.0)","(21.0, 42.0, 41.333333333333336)","(26.0, 38.0, 34.357142857142854)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:52.727613,"(2.8, 3.9, 3.89375)","(10.0, 14.5, 13.794117647058824)","(20.0, 32.0, 30.857142857142858)","(1.55, 1.76, 1.7417241379310344)","(81.0, 160.0, 140.0)","(21.0, 42.0, 47.42857142857143)","(26.0, 38.0, 34.357142857142854)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:53.662612,"(2.8, 3.95, 3.8847222222222224)","(10.0, 14.5, 14.166666666666666)","(20.0, 32.0, 30.857142857142858)","(1.55, 1.75, 1.7397058823529412)","(81.0, 160.0, 140.0)","(21.0, 48.0, 43.0)","(26.0, 38.0, 33.857142857142854)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:54.608488,"(2.8, 3.95, 3.9076923076923076)","(10.0, 14.5, 14.017241379310345)","(20.0, 29.0, 28.666666666666668)","(1.55, 1.77, 1.7629515418502202)","(81.0, 160.0, 147.77777777777777)","(21.0, 46.0, 41.333333333333336)","(26.0, 36.0, 32.0)","(101.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:55.544955,"(3.0, 3.95, 3.948148148148148)","(11.0, 14.5, 14.3125)","(19.0, 30.0, 27.771428571428572)","(1.55, 1.74, 1.7357333333333334)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 41.333333333333336)","(21.0, 34.0, 32.0)","(91.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:56.507764,"(3.0, 4.1, 3.9661538461538464)","(11.0, 14.5, 14.3125)","(19.0, 30.0, 27.771428571428572)","(1.55, 1.74, 1.728)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 41.333333333333336)","(21.0, 34.0, 32.270270270270274)","(91.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:57.473921,"(3.0, 4.0, 3.9681034482758624)","(11.0, 14.5, 14.2)","(19.0, 29.0, 28.384615384615383)","(1.55, 1.73, 1.722156862745098)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 42.666666666666664)","(21.0, 34.0, 31.285714285714285)","(91.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:58.414830,"(3.0, 4.0, 3.967391304347826)","(11.0, 15.0, 14.421052631578947)","(19.0, 29.0, 28.2)","(1.55, 1.74, 1.7301428571428572)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 43.0)","(21.0, 32.0, 31.25925925925926)","(91.0, 170.0, 168.33333333333334)"
08-01-2023 12:02:59.382367,"(3.0, 4.0, 3.967391304347826)","(11.0, 15.0, 14.421052631578947)","(19.0, 29.0, 28.2)","(1.55, 1.74, 1.7301428571428572)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 43.0)","(21.0, 32.0, 30.91891891891892)","(91.0, 170.0, 168.33333333333334)"
08-01-2023 12:03:00.334297,"(3.0, 4.0, 3.967391304347826)","(11.0, 15.0, 14.421052631578947)","(19.0, 29.0, 28.2)","(1.55, 1.74, 1.7301428571428572)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 43.0)","(21.0, 32.0, 30.91891891891892)","(91.0, 170.0, 168.33333333333334)"
08-01-2023 12:03:01.276461,"(3.0, 4.0, 3.967543859649123)","(11.0, 15.0, 14.526315789473685)","(19.0, 29.0, 27.666666666666668)","(1.55, 1.73, 1.7261403508771929)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 43.0)","(21.0, 32.0, 30.91891891891892)","(91.0, 170.0, 168.1818181818182)"
08-01-2023 12:03:02.217085,"(3.0, 4.1, 4.025)","(11.0, 15.5, 14.75)","(19.0, 29.0, 27.857142857142858)","(1.55, 1.71, 1.7053623188405798)","(71.0, 170.0, 152.22222222222223)","(26.0, 44.0, 44.666666666666664)","(21.0, 32.0, 30.75)","(91.0, 170.0, 168.1818181818182)"
08-01-2023 12:03:03.160176,"(3.0, 4.1, 4.037037037037037)","(11.0, 15.5, 14.833333333333334)","(19.0, 29.0, 27.857142857142858)","(1.55, 1.71, 1.7048571428571428)","(71.0, 170.0, 152.22222222222223)","(26.0, 50.0, 44.166666666666664)","(21.0, 32.0, 31.0)","(91.0, 170.0, 169.0)"
08-01-2023 12:03:04.111364,"(3.0, 3.85, 3.841393442622951)","(11.0, 16.0, 15.592592592592593)","(19.0, 29.0, 28.666666666666668)","(1.55, 1.72, 1.7130128205128206)","(71.0, 170.0, 155.0)","(26.0, 55.0, 48.0)","(21.0, 32.0, 31.130434782608695)","(91.0, 170.0, 187.69230769230768)"
08-01-2023 12:03:05.068801,"(3.0, 3.85, 3.8275)","(11.0, 16.0, 15.2)","(19.0, 30.0, 27.413793103448278)","(1.55, 1.73, 1.7259615384615385)","(71.0, 180.0, 160.0)","(26.0, 50.0, 46.0)","(21.0, 32.0, 31.130434782608695)","(91.0, 200.0, 187.69230769230768)"
08-01-2023 12:03:06.033284,"(3.0, 3.85, 3.83)","(11.0, 16.0, 15.481481481481481)","(19.0, 30.0, 27.413793103448278)","(1.55, 1.75, 1.7346428571428572)","(71.0, 170.0, 160.0)","(26.0, 50.0, 42.666666666666664)","(21.0, 32.0, 30.823529411764707)","(91.0, 200.0, 187.69230769230768)"
08-01-2023 12:03:06.980053,"(3.0, 3.85, 3.8375)","(11.0, 16.0, 15.517241379310345)","(19.0, 30.0, 27.413793103448278)","(1.55, 1.75, 1.737536231884058)","(71.0, 170.0, 167.27272727272728)","(26.0, 50.0, 44.0)","(21.0, 32.0, 31.25)","(91.0, 200.0, 184.54545454545453)"
08-01-2023 12:03:07.931169,"(3.0, 3.95, 3.9361111111111113)","(11.0, 16.0, 15.482758620689655)","(19.0, 30.0, 28.08695652173913)","(1.55, 1.73, 1.7166666666666666)","(71.0, 160.0, 158.1818181818182)","(26.0, 48.0, 43.55555555555556)","(21.0, 32.0, 30.8)","(91.0, 190.0, 184.54545454545453)"
08-01-2023 12:03:08.899058,"(3.0, 4.0, 3.938775510204082)","(11.0, 16.0, 15.482758620689655)","(19.0, 27.0, 26.6)","(1.55, 1.73, 1.718888888888889)","(71.0, 160.0, 158.66666666666666)","(26.0, 48.0, 45.75)","(21.0, 34.0, 32.266666666666666)","(91.0, 190.0, 185.0)"
08-01-2023 12:03:09.830384,"(3.0, 3.85, 3.814705882352941)","(11.0, 16.5, 16.1875)","(19.0, 29.0, 27.636363636363637)","(1.55, 1.73, 1.728)","(71.0, 160.0, 158.66666666666666)","(26.0, 48.0, 45.333333333333336)","(21.0, 34.0, 32.19047619047619)","(91.0, 190.0, 185.0)"
08-01-2023 12:03:10.771934,"(3.0, 3.85, 3.815384615384615)","(11.0, 16.5, 16.1875)","(19.0, 29.0, 27.75)","(1.55, 1.73, 1.7229166666666667)","(71.0, 160.0, 168.0)","(26.0, 48.0, 44.5)","(21.0, 34.0, 30.516129032258064)","(91.0, 190.0, 193.33333333333334)"
08-01-2023 12:03:11.724738,"(3.0, 3.85, 3.7785714285714285)","(11.0, 17.5, 17.0)","(19.0, 29.0, 28.0)","(1.55, 1.75, 1.739787234042553)","(71.0, 170.0, 167.0)","(26.0, 50.0, 47.0)","(21.0, 34.0, 31.333333333333332)","(91.0, 200.0, 180.0)"
08-01-2023 12:03:12.701631,"(3.0, 3.8, 3.76875)","(11.0, 17.5, 17.4)","(19.0, 29.0, 28.25)","(1.55, 1.75, 1.7439622641509434)","(71.0, 170.0, 167.0)","(26.0, 50.0, 47.0)","(21.0, 32.0, 30.88888888888889)","(91.0, 200.0, 180.0)"
08-01-2023 12:03:13.666000,"(3.0, 3.8, 3.776712328767123)","(11.0, 17.5, 17.4)","(19.0, 29.0, 28.25)","(1.55, 1.75, 1.7466153846153847)","(71.0, 170.0, 167.0)","(26.0, 50.0, 47.0)","(21.0, 32.0, 30.88888888888889)","(91.0, 200.0, 180.0)"
08-01-2023 12:03:14.642940,"(3.0, 3.8, 3.7842105263157895)","(11.0, 17.5, 17.4)","(19.0, 29.0, 28.142857142857142)","(1.55, 1.75, 1.748108108108108)","(71.0, 170.0, 158.0)","(26.0, 50.0, 44.75)","(21.0, 32.0, 30.551724137931036)","(91.0, 200.0, 180.0)"
08-01-2023 12:03:15.605512,"(3.0, 3.6, 3.5632142857142854)","(11.0, 19.0, 17.307692307692307)","(19.0, 30.0, 27.6)","(1.55, 1.77, 1.7450704225352112)","(71.0, 180.0, 158.0)","(26.0, 48.0, 44.774193548387096)","(21.0, 34.0, 30.666666666666668)","(91.0, 190.0, 183.33333333333334)"
08-01-2023 12:03:16.575183,"(3.0, 3.6, 3.557894736842105)","(11.0, 19.0, 17.75)","(19.0, 30.0, 28.1)","(1.55, 1.76, 1.7485245901639344)","(71.0, 180.0, 158.0)","(26.0, 48.0, 44.15384615384615)","(21.0, 34.0, 30.666666666666668)","(91.0, 190.0, 183.33333333333334)"
08-01-2023 12:03:17.517865,"(3.0, 3.65, 3.6085365853658535)","(11.0, 18.0, 17.625)","(19.0, 30.0, 28.1)","(1.55, 1.76, 1.7521875)","(71.0, 180.0, 158.0)","(26.0, 48.0, 44.15384615384615)","(21.0, 34.0, 30.666666666666668)","(91.0, 190.0, 183.33333333333334)"
08-01-2023 12:03:18.457461,"(3.0, 3.65, 3.614583333333333)","(11.0, 18.0, 17.625)","(19.0, 30.0, 28.1)","(1.55, 1.76, 1.75)","(71.0, 180.0, 156.8421052631579)","(26.0, 48.0, 44.15384615384615)","(21.0, 34.0, 30.52173913043478)","(91.0, 190.0, 183.33333333333334)"
08-01-2023 12:03:19.409270,"(3.0, 3.6, 3.5827586206896553)","(11.0, 17.5, 17.25)","(19.0, 30.0, 29.095238095238095)","(1.55, 1.77, 1.7640298507462686)","(71.0, 180.0, 156.8421052631579)","(26.0, 48.0, 44.15384615384615)","(21.0, 34.0, 31.0)","(91.0, 190.0, 180.0)"
08-01-2023 12:03:20.343872,"(2.9, 3.6, 3.577272727272727)","(11.0, 17.5, 17.25)","(19.0, 30.0, 28.1)","(1.55, 1.78, 1.7776)","(71.0, 180.0, 156.8421052631579)","(26.0, 48.0, 43.16129032258065)","(21.0, 32.0, 31.0)","(91.0, 190.0, 180.0)"
08-01-2023 12:03:21.311346,"(2.9, 3.6, 3.5821428571428573)","(11.0, 17.5, 17.25)","(19.0, 30.0, 28.1)","(1.55, 1.78, 1.777777777777778)","(71.0, 180.0, 156.47058823529412)","(26.0, 48.0, 43.241379310344826)","(21.0, 32.0, 30.19047619047619)","(91.0, 190.0, 188.57142857142858)"
08-01-2023 12:03:22.278349,"(2.9, 3.6, 3.561627906976744)","(11.0, 19.0, 17.75)","(19.0, 30.0, 27.31578947368421)","(1.55, 1.76, 1.7549152542372881)","(71.0, 180.0, 156.47058823529412)","(26.0, 48.0, 43.241379310344826)","(21.0, 34.0, 30.666666666666668)","(91.0, 190.0, 188.57142857142858)"
08-01-2023 12:03:23.251307,"(2.9, 3.6, 3.5746153846153845)","(11.0, 19.0, 18.6)","(19.0, 30.0, 27.31578947368421)","(1.55, 1.75, 1.7482456140350877)","(71.0, 180.0, 156.66666666666666)","(26.0, 48.0, 46.18181818181818)","(21.0, 34.0, 33.5)","(91.0, 190.0, 198.0)"
08-01-2023 12:03:24.210191,"(2.9, 3.65, 3.62910447761194)","(11.0, 14.0, 13.53862660944206)","(19.0, 34.0, 29.833333333333332)","(1.55, 1.8, 1.7890243902439025)","(71.0, 180.0, 158.1818181818182)","(26.0, 48.0, 44.8)","(21.0, 34.0, 34.0)","(91.0, 210.0, 200.0)"
08-01-2023 12:03:25.178947,"(2.9, 3.7, 3.680555555555556)","(11.0, 13.5, 13.470588235294118)","(19.0, 34.0, 31.333333333333332)","(1.55, 1.8, 1.78)","(71.0, 180.0, 158.1818181818182)","(26.0, 48.0, 44.8)","(21.0, 38.0, 34.0)","(91.0, 210.0, 200.0)"
08-01-2023 12:03:26.117318,"(2.9, 3.7, 3.6513513513513516)","(11.0, 14.0, 13.509132420091325)","(19.0, 34.0, 30.727272727272727)","(1.55, 1.78, 1.7619354838709678)","(71.0, 180.0, 158.1818181818182)","(26.0, 48.0, 46.4)","(21.0, 38.0, 35.42857142857143)","(91.0, 210.0, 200.0)"
08-01-2023 12:03:27.073049,"(2.9, 3.7, 3.6513513513513516)","(11.0, 14.0, 13.145098039215686)","(19.0, 34.0, 30.727272727272727)","(1.55, 1.78, 1.7748837209302326)","(71.0, 180.0, 158.1818181818182)","(26.0, 48.0, 46.4)","(21.0, 38.0, 35.42857142857143)","(91.0, 210.0, 200.0)"
08-01-2023 12:03:28.018377,"(2.9, 3.7, 3.6571428571428575)","(11.0, 13.5, 13.390243902439025)","(19.0, 34.0, 30.727272727272727)","(1.55, 1.78, 1.776140350877193)","(71.0, 180.0, 158.1818181818182)","(26.0, 48.0, 46.4)","(21.0, 38.0, 36.666666666666664)","(91.0, 210.0, 187.77777777777777)"
08-01-2023 12:03:28.975829,"(2.9, 3.6, 3.5615384615384613)","(11.0, 13.5, 13.414634146341463)","(19.0, 34.0, 31.09090909090909)","(1.55, 1.79, 1.7874)","(81.0, 180.0, 160.0)","(26.0, 48.0, 50.94736842105263)","(21.0, 38.0, 34.390243902439025)","(91.0, 210.0, 190.0)"
08-01-2023 12:03:29.949868,"(2.9, 3.65, 3.61875)","(11.0, 13.5, 13.478260869565217)","(19.0, 34.0, 32.0)","(1.55, 1.77, 1.7658064516129033)","(81.0, 180.0, 161.8181818181818)","(26.0, 55.0, 50.94736842105263)","(21.0, 42.0, 34.4)","(91.0, 210.0, 190.0)"
08-01-2023 12:03:30.926372,"(2.9, 3.6, 3.5565217391304347)","(11.0, 13.5, 13.477777777777778)","(19.0, 34.0, 32.0)","(1.55, 1.78, 1.773157894736842)","(81.0, 180.0, 161.8181818181818)","(26.0, 55.0, 50.72222222222222)","(21.0, 42.0, 34.21052631578947)","(91.0, 210.0, 190.0)"
08-01-2023 12:03:31.890876,"(2.9, 3.6, 3.569642857142857)","(11.0, 13.5, 13.411111111111111)","(19.0, 34.0, 32.0)","(1.55, 1.79, 1.7705405405405406)","(81.0, 180.0, 173.33333333333334)","(26.0, 55.0, 52.857142857142854)","(21.0, 42.0, 34.666666666666664)","(91.0, 210.0, 195.0)"
08-01-2023 12:03:32.848880,"(2.9, 3.7, 3.6689655172413795)","(11.0, 14.0, 13.170506912442397)","(19.0, 26.0, 25.333333333333332)","(1.55, 1.78, 1.7738888888888888)","(81.0, 180.0, 173.33333333333334)","(26.0, 60.0, 50.74074074074074)","(21.0, 42.0, 36.0)","(91.0, 220.0, 197.77777777777777)"
08-01-2023 12:03:33.807832,"(2.9, 3.7, 3.6500000000000004)","(11.0, 13.5, 13.4625)","(19.0, 26.0, 25.3)","(1.55, 1.8, 1.7868181818181819)","(81.0, 180.0, 174.28571428571428)","(26.0, 60.0, 50.74074074074074)","(21.0, 40.0, 34.46153846153846)","(91.0, 220.0, 197.77777777777777)"
08-01-2023 12:03:34.751780,"(2.9, 3.7, 3.6500000000000004)","(11.0, 13.5, 13.393617021276595)","(19.0, 26.0, 25.3)","(1.55, 1.8, 1.7934831460674159)","(81.0, 180.0, 173.33333333333334)","(26.0, 60.0, 50.74074074074074)","(21.0, 40.0, 34.46153846153846)","(91.0, 220.0, 197.77777777777777)"
08-01-2023 12:03:35.711319,"(2.9, 3.7, 3.6500000000000004)","(11.0, 13.5, 13.393617021276595)","(19.0, 26.0, 25.2)","(1.55, 1.8, 1.7983783783783784)","(81.0, 180.0, 173.33333333333334)","(26.0, 60.0, 50.74074074074074)","(21.0, 40.0, 34.46153846153846)","(91.0, 220.0, 197.77777777777777)"
08-01-2023 12:03:36.640397,"(2.9, 3.7, 3.667857142857143)","(11.0, 13.5, 13.385416666666666)","(19.0, 25.0, 24.923076923076923)","(1.55, 1.81, 1.8022222222222222)","(81.0, 180.0, 173.33333333333334)","(26.0, 60.0, 50.74074074074074)","(21.0, 40.0, 34.285714285714285)","(91.0, 220.0, 195.0)"
08-01-2023 12:03:37.608989,"(2.9, 3.7, 3.667857142857143)","(11.0, 13.5, 13.385416666666666)","(19.0, 25.0, 23.636363636363637)","(1.55, 1.8, 1.7970731707317074)","(81.0, 180.0, 168.57142857142858)","(26.0, 60.0, 50.625)","(21.0, 40.0, 34.285714285714285)","(91.0, 220.0, 203.33333333333334)"
08-01-2023 12:03:38.598772,"(2.9, 3.7, 3.6550000000000002)","(11.0, 14.0, 13.185)","(19.0, 26.0, 25.1)","(1.55, 1.84, 1.815)","(81.0, 180.0, 9998.5)","(26.0, 60.0, 9998.5)","(21.0, 40.0, 9998.5)","(91.0, 220.0, 9998.5)"
08-01-2023 12:03:39.549238,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:40.498297,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:41.471488,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:42.392633,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:43.352146,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:44.301718,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:45.207980,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:46.150232,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:47.109657,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:48.050834,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:48.988450,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-01-2023 12:03:49.919659,"(2.9, 99998, 9998.5)","(11.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
