,Rapid Renegade,Layla,Clansman Douglas,Vixen Jenny,Express Way,Commissar,Just Like Lucy,Love Race
11-01-2023 12:24:55.135876,"(8.0, 18.0, 13.924528301886792)","(5.5, 8.0, 7.7)","(10.0, 30.0, 28.142857142857142)","(6.0, 9.0, 8.040000000000001)","(7.5, 11.5, 9.842857142857142)","(5.0, 6.8, 6.073076923076924)","(5.5, 9.6, 9.4)","(4.4, 5.0, 4.37)"
11-01-2023 12:24:56.391832,"(8.0, 18.0, 13.924528301886792)","(5.5, 8.0, 7.7)","(10.0, 30.0, 28.142857142857142)","(6.0, 9.0, 8.040000000000001)","(7.5, 11.5, 9.842857142857142)","(5.0, 6.8, 6.073076923076924)","(5.5, 9.6, 9.4)","(4.4, 5.0, 4.335)"
11-01-2023 12:24:57.664269,"(8.0, 18.0, 13.924528301886792)","(5.5, 8.0, 7.58)","(10.0, 30.0, 28.81818181818182)","(6.0, 9.0, 8.36)","(7.5, 11.5, 9.971428571428572)","(5.0, 6.8, 6.190322580645161)","(5.5, 9.6, 9.454545454545453)","(4.4, 5.0, 4.327999999999999)"
11-01-2023 12:24:58.836809,"(8.0, 17.5, 16.964285714285715)","(5.5, 8.0, 7.427272727272728)","(10.0, 30.0, 28.81818181818182)","(6.0, 9.0, 8.533333333333333)","(7.5, 11.0, 9.76)","(5.0, 6.8, 6.190322580645161)","(5.5, 9.6, 9.466666666666667)","(4.4, 5.0, 4.35625)"
11-01-2023 12:25:00.189637,"(8.0, 17.0, 16.5)","(5.5, 8.0, 7.427272727272728)","(10.0, 30.0, 27.909090909090907)","(6.0, 9.0, 8.533333333333333)","(7.5, 11.5, 10.537931034482758)","(5.0, 6.8, 6.073076923076924)","(5.5, 9.6, 9.4)","(4.4, 5.2, 4.388888888888888)"
11-01-2023 12:25:01.547502,"(8.0, 16.5, 15.121212121212121)","(5.5, 8.0, 7.217391304347826)","(10.0, 29.0, 23.0)","(6.0, 9.0, 8.446153846153846)","(7.5, 11.5, 10.57)","(5.0, 6.8, 6.3999999999999995)","(5.5, 9.6, 9.476923076923077)","(4.4, 5.1, 4.416666666666666)"
11-01-2023 12:25:02.912820,"(8.0, 16.5, 14.121951219512194)","(5.5, 8.0, 7.28)","(10.0, 29.0, 28.25)","(6.0, 9.0, 8.6)","(7.5, 11.5, 10.57)","(5.0, 6.6, 6.3999999999999995)","(5.5, 9.6, 9.25)","(4.4, 5.0, 4.363636363636363)"
11-01-2023 12:25:04.461745,"(8.0, 16.5, 13.673913043478262)","(5.5, 8.0, 7.6)","(10.0, 29.0, 27.72222222222222)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.6)","(5.0, 6.6, 6.218181818181819)","(5.5, 9.6, 9.444444444444445)","(4.4, 5.0, 4.3545454545454545)"
11-01-2023 12:25:05.703199,"(8.0, 16.5, 11.916666666666666)","(5.5, 8.0, 7.5024390243902435)","(10.0, 29.0, 27.72222222222222)","(6.0, 9.0, 8.666666666666666)","(7.5, 11.5, 10.6)","(5.0, 6.6, 6.483333333333333)","(5.5, 9.6, 9.444444444444445)","(4.4, 4.9, 4.3545454545454545)"
11-01-2023 12:25:07.139324,"(8.0, 16.5, 11.717391304347826)","(5.5, 8.0, 7.7375)","(10.0, 29.0, 27.72222222222222)","(6.0, 9.0, 8.666666666666666)","(7.5, 11.5, 10.6)","(5.0, 6.6, 6.11875)","(5.5, 9.6, 9.526315789473683)","(4.4, 4.9, 4.4)"
11-01-2023 12:25:08.381460,"(8.0, 16.5, 11.717391304347826)","(5.5, 7.8, 7.7375)","(10.0, 29.0, 26.7)","(6.0, 9.0, 8.666666666666666)","(7.5, 11.5, 10.6)","(5.0, 6.6, 6.233333333333333)","(5.5, 9.6, 9.526315789473683)","(4.4, 4.9, 4.3374999999999995)"
11-01-2023 12:25:09.626689,"(8.0, 16.5, 11.717391304347826)","(5.5, 7.8, 7.4818181818181815)","(11.0, 29.0, 26.7)","(6.5, 9.0, 8.666666666666666)","(7.5, 11.5, 10.6)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.2)","(4.2, 4.9, 4.328571428571428)"
11-01-2023 12:25:10.878722,"(8.0, 16.5, 11.717391304347826)","(5.5, 7.8, 7.7375)","(11.0, 29.0, 26.7)","(6.5, 9.0, 8.666666666666666)","(7.5, 11.5, 10.6)","(5.0, 6.6, 6.0346153846153845)","(6.0, 9.6, 9.2)","(4.2, 4.9, 4.328571428571428)"
11-01-2023 12:25:12.113375,"(8.0, 16.5, 11.717391304347826)","(5.5, 7.8, 7.7375)","(11.0, 29.0, 23.633333333333333)","(6.5, 9.0, 9.775)","(7.5, 11.0, 10.422222222222222)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.45)","(4.2, 4.9, 4.790909090909091)"
11-01-2023 12:25:13.393918,"(8.0, 16.5, 11.717391304347826)","(5.5, 7.8, 7.430769230769231)","(11.0, 29.0, 23.25)","(6.5, 10.0, 9.775)","(7.5, 11.0, 10.422222222222222)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.45)","(4.2, 4.9, 4.790909090909091)"
11-01-2023 12:25:14.619558,"(8.0, 16.5, 11.7)","(5.5, 7.8, 7.311111111111111)","(11.0, 27.0, 26.208333333333332)","(6.5, 10.5, 10.04)","(7.5, 11.0, 10.282758620689656)","(5.0, 6.6, 6.0346153846153845)","(6.0, 9.6, 9.2)","(4.2, 4.9, 4.790909090909091)"
11-01-2023 12:25:15.961026,"(8.0, 16.5, 12.214285714285714)","(5.5, 7.8, 7.311111111111111)","(11.0, 27.0, 26.208333333333332)","(6.5, 10.5, 10.04)","(7.5, 11.0, 10.282758620689656)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.45)","(4.2, 4.9, 4.746153846153846)"
11-01-2023 12:25:17.318270,"(8.0, 16.5, 11.763157894736842)","(5.5, 8.0, 7.411764705882353)","(11.0, 27.0, 25.416666666666664)","(6.5, 10.5, 10.04)","(7.5, 11.0, 10.282758620689656)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.45)","(4.2, 4.9, 4.746153846153846)"
11-01-2023 12:25:18.548364,"(8.0, 16.5, 11.763157894736842)","(5.5, 8.0, 7.62962962962963)","(11.0, 27.0, 25.416666666666664)","(6.5, 10.5, 10.04)","(7.5, 11.0, 10.317391304347826)","(5.0, 6.6, 6.0346153846153845)","(6.0, 9.6, 9.2)","(4.2, 4.9, 4.746153846153846)"
11-01-2023 12:25:19.748965,"(8.0, 16.5, 11.763157894736842)","(5.5, 8.0, 7.72972972972973)","(11.0, 27.0, 26.208333333333332)","(6.5, 10.5, 10.04)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.6, 6.0346153846153845)","(6.0, 9.6, 9.2)","(4.2, 4.9, 4.746153846153846)"
11-01-2023 12:25:21.025742,"(8.0, 16.5, 11.763157894736842)","(5.5, 8.0, 7.666666666666667)","(11.0, 27.0, 26.634615384615383)","(6.5, 10.5, 10.01578947368421)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.45)","(4.2, 4.9, 4.7064516129032254)"
11-01-2023 12:25:22.205510,"(8.0, 16.5, 11.763157894736842)","(5.5, 8.0, 7.666666666666667)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.463157894736842)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.45)","(4.2, 4.9, 4.7064516129032254)"
11-01-2023 12:25:23.351451,"(8.0, 16.5, 11.763157894736842)","(5.5, 8.0, 7.67741935483871)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.533333333333333)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.6, 6.0346153846153845)","(6.0, 9.6, 9.557142857142857)","(4.2, 4.9, 4.71)"
11-01-2023 12:25:24.620508,"(8.0, 16.0, 14.5)","(5.5, 8.0, 7.67741935483871)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.6, 6.125806451612903)","(6.0, 9.6, 9.557142857142857)","(4.2, 4.9, 4.71)"
11-01-2023 12:25:25.928993,"(8.0, 16.0, 13.884615384615385)","(5.5, 8.0, 7.67741935483871)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.6, 6.0346153846153845)","(6.0, 9.6, 9.4)","(4.2, 4.9, 4.71)"
11-01-2023 12:25:27.224739,"(8.0, 16.0, 12.944444444444445)","(5.5, 8.0, 7.529411764705882)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.6, 6.2125)","(6.0, 9.6, 8.6)","(4.2, 4.9, 4.729411764705882)"
11-01-2023 12:25:28.493260,"(8.0, 16.0, 12.944444444444445)","(5.5, 8.0, 7.529411764705882)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.5, 9.615789473684211)","(5.0, 6.4, 6.284615384615385)","(6.0, 9.6, 9.16)","(4.2, 4.8, 4.699999999999999)"
11-01-2023 12:25:29.791416,"(8.0, 16.0, 12.944444444444445)","(5.5, 8.0, 7.529411764705882)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.5, 9.591891891891892)","(5.0, 6.4, 6.2125)","(6.0, 9.6, 8.933333333333334)","(4.2, 4.8, 4.699999999999999)"
11-01-2023 12:25:31.012581,"(8.0, 16.0, 12.944444444444445)","(5.5, 8.0, 7.703703703703704)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.5, 9.63076923076923)","(5.0, 6.4, 6.0346153846153845)","(6.0, 9.6, 8.076923076923077)","(4.2, 4.8, 4.699999999999999)"
11-01-2023 12:25:32.288077,"(8.0, 16.0, 15.38888888888889)","(5.5, 8.0, 7.768421052631579)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.0, 9.36969696969697)","(5.0, 6.6, 6.096)","(6.0, 9.6, 8.26086956521739)","(4.2, 4.8, 4.699999999999999)"
11-01-2023 12:25:33.394105,"(8.0, 15.5, 14.944444444444445)","(5.5, 8.0, 7.768421052631579)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.0, 9.36969696969697)","(5.0, 6.6, 6.096)","(6.0, 9.6, 8.26086956521739)","(4.2, 4.8, 4.668749999999999)"
11-01-2023 12:25:34.504505,"(8.0, 15.5, 14.944444444444445)","(5.5, 8.0, 7.716129032258064)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.0, 9.36969696969697)","(5.0, 6.6, 6.18)","(6.0, 9.6, 9.02)","(4.2, 4.8, 4.668749999999999)"
11-01-2023 12:25:35.550459,"(8.0, 15.5, 14.944444444444445)","(5.5, 7.8, 7.7)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.0, 9.68)","(5.0, 6.6, 6.18)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.668749999999999)"
11-01-2023 12:25:36.633211,"(8.0, 15.5, 14.944444444444445)","(5.5, 8.0, 7.684848484848485)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.0, 9.585185185185185)","(5.0, 6.6, 6.096)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.719230769230769)"
11-01-2023 12:25:37.740826,"(8.0, 15.5, 14.944444444444445)","(5.5, 8.0, 7.684848484848485)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.591304347826087)","(7.5, 10.0, 9.585185185185185)","(5.0, 6.6, 6.18)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.719230769230769)"
11-01-2023 12:25:38.892324,"(8.0, 15.5, 14.944444444444445)","(5.5, 7.8, 7.745454545454545)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 10.0, 9.585185185185185)","(5.0, 6.6, 6.096)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.734782608695652)"
11-01-2023 12:25:40.021578,"(8.0, 15.5, 14.944444444444445)","(5.5, 7.8, 7.644444444444444)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 10.0, 9.585185185185185)","(5.0, 6.6, 6.096)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.734782608695652)"
11-01-2023 12:25:41.199244,"(8.0, 15.5, 11.676470588235293)","(5.5, 7.8, 7.745454545454545)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 10.0, 9.585185185185185)","(5.0, 6.6, 6.18)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:42.335033,"(8.0, 15.0, 12.5)","(5.5, 7.8, 7.745454545454545)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 10.0, 9.4)","(5.0, 6.6, 6.096)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:43.536707,"(8.0, 15.0, 13.071428571428571)","(5.5, 7.8, 7.644444444444444)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 10.0, 9.437037037037037)","(5.0, 6.6, 6.233333333333333)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:44.743788,"(8.0, 15.0, 12.394736842105264)","(5.5, 7.8, 7.6454545454545455)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 9.8, 9.333333333333334)","(5.0, 6.4, 6.15)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:45.951731,"(8.0, 15.0, 12.394736842105264)","(5.5, 8.0, 7.8125)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 9.8, 9.333333333333334)","(5.0, 6.4, 6.233333333333333)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:47.099310,"(8.0, 15.0, 11.741379310344827)","(5.5, 8.2, 7.949999999999999)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.385185185185186)","(7.5, 9.8, 9.333333333333334)","(5.0, 6.4, 6.233333333333333)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:48.300587,"(8.0, 15.0, 11.558823529411764)","(5.5, 8.4, 8.36875)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.8, 9.237037037037037)","(7.5, 9.8, 9.223529411764707)","(5.0, 6.4, 6.15)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:49.428583,"(8.0, 15.0, 11.558823529411764)","(5.5, 8.4, 8.358333333333334)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.133333333333333)","(7.5, 9.8, 9.066666666666666)","(5.0, 6.4, 6.025)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:50.508438,"(8.0, 15.0, 11.558823529411764)","(5.5, 8.4, 8.358333333333334)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.133333333333333)","(7.5, 9.8, 9.542857142857143)","(5.0, 6.4, 6.042857142857144)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:51.568675,"(8.0, 15.0, 11.558823529411764)","(5.5, 8.4, 8.358333333333334)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.133333333333333)","(7.5, 9.6, 9.542857142857143)","(5.0, 6.4, 5.983333333333333)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:52.816252,"(8.0, 15.0, 11.558823529411764)","(5.5, 8.4, 8.358333333333334)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.188235294117646)","(7.5, 9.6, 9.542857142857143)","(5.0, 6.4, 6.042857142857144)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:54.006429,"(8.0, 15.0, 11.558823529411764)","(5.5, 8.4, 8.358333333333334)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.417391304347825)","(7.5, 9.6, 9.542857142857143)","(5.0, 6.4, 6.066666666666667)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:55.172446,"(8.0, 15.0, 11.741379310344827)","(5.5, 8.4, 8.358333333333334)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.417391304347825)","(7.5, 9.6, 9.542857142857143)","(5.0, 6.4, 6.0)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:56.288531,"(8.0, 15.0, 11.741379310344827)","(5.5, 8.4, 8.358333333333334)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.417391304347825)","(7.5, 9.6, 9.333333333333334)","(5.0, 6.4, 6.0)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:57.436739,"(8.0, 14.5, 11.891304347826086)","(5.5, 8.4, 8.311111111111112)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.417391304347825)","(7.5, 9.6, 9.212903225806452)","(5.0, 6.4, 6.066666666666667)","(6.0, 9.2, 9.0)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:58.418487,"(8.0, 14.5, 11.642857142857142)","(5.5, 8.4, 8.357894736842105)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 9.417391304347825)","(7.5, 9.6, 9.212903225806452)","(5.0, 6.4, 6.0)","(6.0, 9.2, 8.975)","(4.2, 4.8, 4.70625)"
11-01-2023 12:25:59.491530,"(8.0, 14.5, 11.537037037037036)","(5.5, 8.4, 8.357894736842105)","(11.0, 27.0, 26.634615384615383)","(6.5, 9.6, 10.2)","(7.5, 9.6, 9.212903225806452)","(5.0, 6.4, 6.0)","(6.0, 9.2, 8.975)","(4.2, 4.8, 4.70625)"
11-01-2023 12:26:00.614514,"(8.0, 14.5, 11.537037037037036)","(5.5, 8.4, 8.357894736842105)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 10.2)","(7.5, 9.6, 9.02608695652174)","(5.0, 6.4, 6.07741935483871)","(6.0, 9.2, 8.8)","(4.2, 4.8, 4.70625)"
11-01-2023 12:26:01.720245,"(8.0, 14.5, 11.717391304347826)","(5.5, 8.4, 8.357894736842105)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 9.776470588235295)","(7.5, 9.6, 9.02608695652174)","(5.0, 6.4, 6.07741935483871)","(6.0, 9.0, 8.625)","(4.2, 4.8, 4.70625)"
11-01-2023 12:26:02.851304,"(8.0, 14.5, 11.5)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 9.57)","(7.5, 9.6, 8.914285714285715)","(5.0, 6.4, 6.07741935483871)","(6.0, 8.8, 8.625)","(4.2, 4.8, 4.694444444444444)"
11-01-2023 12:26:03.993323,"(8.0, 14.5, 11.403225806451612)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 10.046666666666667)","(7.5, 9.6, 8.914285714285715)","(5.0, 6.4, 6.07741935483871)","(6.0, 8.8, 8.45)","(4.2, 4.8, 4.694444444444444)"
11-01-2023 12:26:05.195735,"(8.0, 14.5, 11.403225806451612)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 10.156756756756756)","(7.5, 9.6, 8.89655172413793)","(5.0, 6.4, 6.07741935483871)","(6.0, 8.6, 8.45)","(4.2, 4.8, 4.694444444444444)"
11-01-2023 12:26:06.319960,"(8.0, 14.5, 11.403225806451612)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 10.025)","(7.5, 9.6, 9.257142857142858)","(5.0, 6.4, 6.07741935483871)","(6.0, 8.6, 8.514285714285714)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:07.486609,"(8.0, 14.0, 12.133333333333333)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 10.025)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.07741935483871)","(6.0, 8.6, 8.45)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:08.888070,"(8.0, 13.5, 11.9)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 11.0, 9.955555555555556)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.07741935483871)","(6.0, 8.6, 8.45)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:10.189163,"(8.0, 13.5, 11.9)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.044736842105263)","(6.0, 8.6, 8.45)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:11.338072,"(8.0, 13.5, 11.9)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.0625)","(6.0, 8.6, 7.925)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:12.389639,"(8.0, 13.0, 11.958333333333334)","(5.5, 8.4, 8.372413793103448)","(11.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.0625)","(6.0, 8.6, 7.925)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:13.559228,"(8.5, 13.0, 11.295454545454545)","(6.0, 8.4, 8.372413793103448)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.0625)","(6.0, 8.6, 7.925)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:14.725118,"(8.5, 13.0, 11.295454545454545)","(6.0, 8.4, 8.372413793103448)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.0625)","(6.0, 8.6, 7.925)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:15.875346,"(8.5, 13.0, 11.295454545454545)","(6.0, 8.4, 8.372413793103448)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 7.925)","(4.2, 4.8, 4.664285714285714)"
11-01-2023 12:26:16.932395,"(8.5, 13.0, 11.2)","(6.0, 8.8, 8.1)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 7.925)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:17.955357,"(8.5, 13.0, 11.2)","(6.0, 8.8, 8.03076923076923)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.75483870967742)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 7.925)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:18.988960,"(8.5, 13.0, 11.0)","(6.0, 8.6, 8.44)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.7125)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 7.925)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:20.117637,"(8.5, 12.5, 11.5)","(6.0, 8.6, 8.415384615384616)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.7125)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 7.925)","(4.0, 4.8, 4.675)"
11-01-2023 12:26:21.213387,"(8.5, 12.5, 11.5)","(6.0, 8.6, 8.415384615384616)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.7125)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:22.292876,"(8.5, 12.5, 11.236842105263158)","(6.0, 8.8, 8.476470588235294)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.7125)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:23.364831,"(8.5, 12.5, 11.236842105263158)","(6.0, 8.8, 8.421621621621622)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.476923076923077)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:24.440916,"(8.5, 12.5, 11.236842105263158)","(6.0, 8.8, 8.421621621621622)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.55)","(7.5, 9.4, 8.971428571428572)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:25.622855,"(8.5, 12.5, 11.236842105263158)","(6.0, 8.8, 8.421621621621622)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.55)","(7.5, 9.4, 8.8)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:26.666939,"(8.5, 12.5, 11.236842105263158)","(6.0, 8.8, 8.541935483870969)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.55)","(7.5, 9.4, 8.757142857142858)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:27.681564,"(8.5, 12.5, 11.236842105263158)","(6.0, 8.8, 8.651851851851852)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.8)","(7.5, 9.4, 8.8)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:28.863841,"(8.5, 12.5, 11.136363636363637)","(6.0, 8.8, 8.566666666666666)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.895454545454545)","(7.5, 9.4, 8.8)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:29.995559,"(8.5, 12.5, 11.136363636363637)","(6.0, 8.8, 8.38974358974359)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.895454545454545)","(7.5, 9.4, 8.8)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
11-01-2023 12:26:31.063754,"(8.5, 12.5, 11.136363636363637)","(6.0, 8.8, 8.38974358974359)","(12.0, 27.0, 26.634615384615383)","(6.5, 10.5, 9.895454545454545)","(7.5, 9.4, 8.8)","(5.0, 6.4, 6.058536585365854)","(6.0, 8.6, 8.163636363636364)","(4.0, 4.8, 4.664285714285714)"
