,Our Girl Lola,Optimus Bruce,Angelic Tess,Bugatti Bro,Rockstar Fender,Running Reds,Despicable Jason,Mighty Titan
07-12-2022 14:08:01.418414,"(4.0, 4.8, 4.716666666666667)","(7.5, 10.0, 9.941935483870967)","(4.4, 5.6, 5.511111111111111)","(41.0, 200.0, 173.0)","(5.5, 8.2, 7.48)","(4.4, 5.5, 5.3)","(4.4, 5.9, 5.572727272727273)","(101.0, 520.0, 228.33333333333334)"
07-12-2022 14:08:02.799300,"(4.0, 4.8, 4.716666666666667)","(7.5, 11.0, 9.799999999999999)","(4.4, 5.6, 5.508)","(41.0, 200.0, 95.52631578947368)","(5.5, 8.2, 7.949999999999999)","(4.4, 5.5, 5.0538461538461545)","(4.4, 5.9, 5.5600000000000005)","(101.0, 520.0, 203.0)"
07-12-2022 14:08:04.110330,"(4.0, 4.8, 4.725925925925926)","(7.5, 11.0, 10.333333333333334)","(4.4, 5.7, 5.508)","(41.0, 210.0, 95.52631578947368)","(5.5, 8.2, 7.8625)","(4.4, 5.4, 5.2368421052631575)","(4.4, 5.9, 5.647058823529411)","(101.0, 500.0, 276.6666666666667)"
07-12-2022 14:08:05.378248,"(4.0, 4.8, 4.725925925925926)","(7.5, 11.0, 10.333333333333334)","(4.4, 5.7, 5.4875)","(41.0, 210.0, 82.05882352941177)","(5.5, 8.2, 7.8625)","(4.4, 5.3, 5.14375)","(4.4, 6.0, 5.914285714285715)","(101.0, 490.0, 465.0)"
07-12-2022 14:08:06.579561,"(4.0, 5.1, 4.925000000000001)","(7.5, 10.0, 9.746666666666668)","(4.4, 5.6, 5.409090909090909)","(41.0, 210.0, 82.05882352941177)","(5.5, 8.2, 7.857142857142857)","(4.4, 5.2, 5.073333333333333)","(4.4, 6.0, 5.78)","(101.0, 480.0, 465.0)"
07-12-2022 14:08:07.775969,"(4.0, 5.1, 5.016666666666667)","(7.5, 9.8, 9.74074074074074)","(4.4, 5.6, 5.409090909090909)","(41.0, 210.0, 99.47368421052632)","(5.5, 8.2, 7.857142857142857)","(4.4, 5.1, 5.045454545454545)","(4.4, 5.9, 5.800000000000001)","(101.0, 480.0, 323.25)"
07-12-2022 14:08:09.062990,"(4.0, 5.1, 5.081818181818181)","(7.5, 9.8, 9.784615384615385)","(4.4, 5.6, 5.346153846153846)","(41.0, 210.0, 99.47368421052632)","(5.5, 8.2, 7.857142857142857)","(4.4, 5.1, 5.014285714285714)","(4.4, 5.9, 5.8)","(101.0, 480.0, 322.8571428571429)"
07-12-2022 14:08:10.339529,"(4.0, 5.1, 5.081818181818181)","(7.5, 10.5, 10.32)","(4.4, 5.6, 5.3545454545454545)","(41.0, 210.0, 106.92307692307692)","(5.5, 8.2, 7.857142857142857)","(4.4, 5.1, 5.014285714285714)","(4.4, 5.9, 5.8)","(101.0, 480.0, 322.8571428571429)"
07-12-2022 14:08:11.590066,"(4.0, 5.1, 5.053846153846154)","(7.5, 10.5, 10.4)","(4.4, 5.6, 5.3545454545454545)","(41.0, 190.0, 98.23529411764706)","(5.5, 8.2, 7.857142857142857)","(4.4, 5.1, 4.993939393939394)","(4.4, 5.9, 5.72)","(91.0, 480.0, 322.8571428571429)"
07-12-2022 14:08:12.904362,"(4.0, 5.1, 5.045454545454545)","(7.5, 10.5, 10.416666666666666)","(4.4, 5.6, 5.315789473684211)","(41.0, 190.0, 103.33333333333334)","(5.5, 8.2, 7.857142857142857)","(4.4, 5.0, 5.08235294117647)","(4.4, 5.9, 5.72)","(91.0, 480.0, 312.3809523809524)"
07-12-2022 14:08:14.253671,"(4.0, 5.1, 5.045454545454545)","(7.5, 10.5, 10.416666666666666)","(4.4, 5.6, 5.217391304347826)","(41.0, 190.0, 103.33333333333334)","(5.5, 8.2, 7.72)","(4.4, 5.1, 5.08235294117647)","(4.4, 5.9, 5.72)","(91.0, 460.0, 394.44444444444446)"
07-12-2022 14:08:15.573417,"(4.0, 5.1, 5.182352941176471)","(7.5, 10.5, 10.416666666666666)","(4.4, 5.6, 5.217391304347826)","(41.0, 190.0, 103.33333333333334)","(5.5, 8.2, 7.72)","(4.4, 5.1, 5.08235294117647)","(4.4, 5.9, 5.72)","(91.0, 450.0, 427.9166666666667)"
07-12-2022 14:08:16.923446,"(4.0, 5.2, 5.182352941176471)","(7.5, 10.5, 10.416666666666666)","(4.4, 5.6, 5.217391304347826)","(41.0, 190.0, 101.57894736842105)","(5.5, 8.2, 7.75)","(4.4, 5.1, 5.08235294117647)","(4.4, 5.9, 5.845454545454546)","(91.0, 440.0, 424.7368421052632)"
07-12-2022 14:08:18.220404,"(4.0, 5.1, 5.164000000000001)","(7.5, 10.5, 10.41)","(4.4, 5.6, 5.217391304347826)","(41.0, 190.0, 90.0)","(5.5, 8.2, 7.622222222222223)","(4.4, 5.1, 5.151351351351352)","(4.4, 5.9, 5.845454545454546)","(91.0, 440.0, 350.3636363636364)"
07-12-2022 14:08:19.511541,"(4.0, 5.2, 5.133333333333334)","(7.5, 10.5, 10.38)","(4.4, 5.6, 5.230769230769231)","(41.0, 100.0, 67.5)","(5.5, 8.2, 7.48)","(4.4, 5.2, 5.022222222222222)","(4.4, 5.9, 5.72)","(91.0, 440.0, 390.9230769230769)"
07-12-2022 14:08:20.751505,"(4.0, 5.2, 5.1647058823529415)","(7.5, 10.5, 10.38)","(4.4, 5.6, 5.223529411764706)","(41.0, 70.0, 65.25)","(5.5, 8.2, 7.488888888888889)","(4.4, 5.2, 5.171578947368421)","(4.4, 5.9, 5.871428571428572)","(91.0, 420.0, 383.7313432835821)"
07-12-2022 14:08:22.024466,"(4.0, 5.3, 5.2709677419354835)","(7.5, 10.5, 10.38)","(4.4, 5.6, 5.22)","(41.0, 70.0, 59.82142857142857)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.05)","(4.4, 5.9, 5.847058823529412)","(91.0, 420.0, 383.7313432835821)"
07-12-2022 14:08:23.213378,"(4.0, 5.3, 5.2578125)","(7.5, 10.5, 9.876923076923077)","(4.4, 5.6, 5.22)","(41.0, 70.0, 57.30769230769231)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.05)","(4.4, 5.9, 5.855)","(91.0, 420.0, 273.04347826086956)"
07-12-2022 14:08:24.599067,"(4.0, 5.3, 5.233333333333333)","(7.5, 10.5, 9.825)","(4.4, 5.6, 5.314285714285714)","(41.0, 70.0, 57.30769230769231)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.026666666666666)","(4.4, 5.9, 5.862500000000001)","(91.0, 420.0, 296.8421052631579)"
07-12-2022 14:08:25.917957,"(4.0, 5.3, 5.281818181818181)","(7.5, 10.5, 9.825)","(4.4, 5.6, 5.314285714285714)","(41.0, 70.0, 54.827586206896555)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.160204081632653)","(4.4, 5.9, 5.855)","(91.0, 420.0, 296.8421052631579)"
07-12-2022 14:08:27.333389,"(4.0, 5.2, 5.239393939393939)","(7.5, 10.5, 9.825)","(4.4, 5.6, 5.314285714285714)","(41.0, 70.0, 56.666666666666664)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.090909090909091)","(4.4, 5.9, 5.862500000000001)","(91.0, 420.0, 252.85714285714286)"
07-12-2022 14:08:28.627820,"(4.0, 5.3, 5.257575757575758)","(7.5, 10.5, 9.189898989898989)","(4.4, 5.6, 5.3149999999999995)","(41.0, 70.0, 62.69230769230769)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.071428571428571)","(4.4, 5.9, 5.78)","(91.0, 420.0, 232.22222222222223)"
07-12-2022 14:08:29.974824,"(4.0, 5.3, 5.258823529411765)","(7.5, 9.2, 9.189898989898989)","(4.4, 5.6, 5.411764705882353)","(41.0, 65.0, 59.705882352941174)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.1)","(4.4, 5.9, 5.826086956521739)","(91.0, 420.0, 301.57894736842104)"
07-12-2022 14:08:31.326117,"(4.0, 5.3, 5.274193548387097)","(7.5, 9.2, 9.189898989898989)","(4.4, 5.6, 5.466666666666667)","(41.0, 65.0, 59.705882352941174)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.179545454545455)","(4.4, 6.0, 5.825)","(91.0, 420.0, 301.57894736842104)"
07-12-2022 14:08:32.692184,"(4.0, 5.3, 5.270370370370371)","(7.5, 9.2, 9.20215053763441)","(4.4, 5.6, 5.495652173913044)","(41.0, 65.0, 59.375)","(5.5, 8.2, 7.45)","(4.4, 5.2, 5.071428571428571)","(4.4, 5.9, 5.866666666666666)","(91.0, 420.0, 301.57894736842104)"
07-12-2022 14:08:33.989851,"(4.0, 5.3, 5.274193548387097)","(7.5, 9.4, 9.20215053763441)","(4.4, 5.6, 5.495652173913044)","(41.0, 65.0, 59.375)","(5.5, 8.2, 7.628571428571429)","(4.4, 5.2, 5.1000000000000005)","(4.4, 6.0, 5.785714285714286)","(91.0, 420.0, 239.44444444444446)"
07-12-2022 14:08:35.403354,"(4.0, 5.4, 5.240909090909091)","(7.5, 9.4, 9.244274809160306)","(4.4, 5.6, 5.507692307692308)","(41.0, 65.0, 58.07692307692308)","(5.5, 8.2, 7.628571428571429)","(4.4, 5.2, 5.1000000000000005)","(4.4, 6.0, 5.785714285714286)","(91.0, 420.0, 239.44444444444446)"
07-12-2022 14:08:36.803742,"(4.2, 5.4, 5.234615384615385)","(7.5, 9.4, 9.240625)","(4.4, 5.6, 5.507692307692308)","(41.0, 65.0, 55.0)","(6.0, 8.2, 7.45)","(4.4, 5.2, 5.1911764705882355)","(4.8, 6.0, 5.821739130434783)","(101.0, 420.0, 369.0)"
07-12-2022 14:08:38.157482,"(4.2, 5.4, 5.204545454545454)","(7.5, 9.4, 9.240625)","(4.4, 5.6, 5.507692307692308)","(41.0, 65.0, 55.0)","(6.0, 8.2, 7.45)","(4.4, 5.2, 5.1940298507462686)","(4.8, 5.9, 5.821739130434783)","(101.0, 390.0, 369.0)"
07-12-2022 14:08:39.418735,"(4.2, 5.4, 5.21830985915493)","(7.5, 9.4, 9.234146341463415)","(4.4, 5.6, 5.507692307692308)","(41.0, 65.0, 55.0)","(6.0, 8.2, 7.45)","(4.4, 5.2, 5.110989010989011)","(4.8, 5.9, 5.821739130434783)","(101.0, 390.0, 232.5)"
07-12-2022 14:08:40.707030,"(4.2, 5.4, 5.1923076923076925)","(7.5, 9.4, 9.234146341463415)","(4.4, 5.6, 5.507692307692308)","(41.0, 65.0, 58.57142857142857)","(6.0, 8.2, 7.45)","(4.4, 5.3, 5.123404255319149)","(4.8, 5.9, 5.855)","(101.0, 390.0, 232.5)"
07-12-2022 14:08:42.041571,"(4.2, 5.1, 5.07391304347826)","(7.5, 9.4, 9.234146341463415)","(4.4, 5.6, 5.507692307692308)","(41.0, 65.0, 55.0)","(6.0, 8.2, 7.45)","(4.4, 5.3, 5.123404255319149)","(4.8, 5.9, 5.862500000000001)","(101.0, 390.0, 338.33333333333337)"
07-12-2022 14:08:43.330642,"(4.2, 5.1, 5.053956834532374)","(7.5, 9.4, 9.234146341463415)","(4.4, 5.6, 5.508333333333333)","(41.0, 65.0, 55.0)","(6.0, 8.2, 7.45)","(4.4, 5.3, 5.117582417582417)","(4.8, 5.9, 5.862500000000001)","(101.0, 370.0, 338.33333333333337)"
07-12-2022 14:08:44.621599,"(4.2, 5.1, 5.082432432432432)","(7.5, 9.4, 9.2)","(4.4, 5.6, 5.51)","(41.0, 65.0, 55.0)","(6.0, 8.2, 7.300000000000001)","(4.4, 5.3, 5.35)","(4.8, 5.9, 6.114285714285715)","(101.0, 370.0, 316.0)"
07-12-2022 14:08:45.974083,"(4.2, 5.1, 5.082894736842105)","(7.5, 9.2, 9.194366197183099)","(4.4, 5.6, 5.507692307692308)","(41.0, 65.0, 55.0)","(6.0, 7.4, 7.300000000000001)","(4.4, 5.5, 5.38)","(4.8, 6.4, 6.258823529411765)","(101.0, 350.0, 316.0)"
07-12-2022 14:08:47.286068,"(4.2, 5.1, 5.081944444444444)","(7.5, 9.2, 9.194366197183099)","(4.4, 5.6, 5.51)","(41.0, 65.0, 55.625)","(6.0, 7.4, 7.2)","(4.4, 5.5, 5.407692307692308)","(4.8, 6.4, 6.293333333333334)","(101.0, 350.0, 182.0)"
07-12-2022 14:08:48.622758,"(4.2, 5.2, 5.175438596491229)","(7.5, 9.2, 9.194366197183099)","(4.4, 5.6, 5.51)","(41.0, 65.0, 55.625)","(6.0, 7.4, 7.1)","(4.4, 5.5, 5.407692307692308)","(4.8, 6.4, 6.293333333333334)","(101.0, 350.0, 182.0)"
07-12-2022 14:08:49.886079,"(4.2, 5.2, 5.1682539682539685)","(7.5, 9.2, 9.197142857142856)","(4.4, 5.6, 5.51)","(41.0, 65.0, 55.625)","(6.0, 7.4, 7.1)","(4.4, 5.5, 5.407692307692308)","(4.8, 6.4, 6.293333333333334)","(101.0, 350.0, 250.0)"
07-12-2022 14:08:51.166625,"(4.2, 5.2, 5.1682539682539685)","(7.5, 9.6, 9.590769230769231)","(4.4, 5.6, 5.51)","(41.0, 65.0, 55.625)","(6.0, 7.4, 7.1)","(4.4, 5.5, 5.407692307692308)","(4.8, 6.4, 6.293333333333334)","(101.0, 330.0, 307.1428571428571)"
07-12-2022 14:08:52.500031,"(4.2, 5.3, 5.274137931034483)","(7.5, 9.6, 9.576)","(4.4, 5.6, 5.413333333333334)","(41.0, 65.0, 55.625)","(6.0, 7.4, 7.571428571428571)","(4.4, 5.5, 5.328571428571428)","(4.8, 6.4, 6.254545454545455)","(101.0, 330.0, 205.55555555555554)"
07-12-2022 14:08:53.844723,"(4.2, 5.2, 5.15)","(7.5, 9.6, 9.3)","(4.4, 5.6, 5.413333333333334)","(41.0, 65.0, 58.92857142857143)","(6.0, 7.8, 7.285714285714286)","(4.4, 5.5, 5.407692307692308)","(4.8, 6.4, 6.254545454545455)","(101.0, 330.0, 177.27272727272728)"
07-12-2022 14:08:55.050993,"(4.2, 5.2, 5.17)","(7.5, 9.6, 9.399999999999999)","(4.4, 5.6, 5.425)","(41.0, 65.0, 58.92857142857143)","(6.0, 7.8, 7.285714285714286)","(4.4, 5.5, 5.407692307692308)","(4.8, 6.4, 6.254545454545455)","(101.0, 330.0, 240.0)"
07-12-2022 14:08:56.285345,"(4.2, 5.3, 5.199999999999999)","(7.5, 9.6, 9.399999999999999)","(4.4, 5.6, 5.446666666666666)","(41.0, 65.0, 52.8)","(6.0, 7.8, 7.3)","(4.4, 5.5, 5.407692307692308)","(4.8, 6.4, 6.285714285714286)","(101.0, 310.0, 181.66666666666666)"
07-12-2022 14:08:57.603493,"(4.2, 5.2, 5.17)","(7.5, 9.6, 9.591044776119404)","(4.4, 5.5, 5.385714285714285)","(41.0, 60.0, 53.0)","(6.0, 7.8, 7.3)","(4.4, 5.5, 5.468421052631579)","(4.8, 6.4, 6.222222222222222)","(101.0, 310.0, 230.0)"
07-12-2022 14:08:58.969720,"(4.2, 5.2, 5.17)","(7.5, 9.6, 9.591304347826087)","(4.4, 5.5, 5.427272727272727)","(41.0, 60.0, 53.0)","(6.0, 7.8, 7.114285714285714)","(4.4, 5.5, 5.455)","(4.8, 6.4, 6.266666666666667)","(101.0, 290.0, 230.0)"
07-12-2022 14:09:00.271253,"(4.2, 5.3, 5.177777777777777)","(7.5, 9.6, 9.716417910447761)","(4.6, 5.5, 5.453846153846154)","(41.0, 60.0, 48.0)","(6.0, 7.8, 7.285714285714286)","(4.4, 5.5, 5.457142857142857)","(4.8, 6.4, 5.815555555555555)","(101.0, 290.0, 220.0)"
07-12-2022 14:09:01.528080,"(4.2, 5.1, 5.041935483870968)","(7.5, 9.8, 9.761904761904763)","(4.6, 5.5, 5.4818181818181815)","(41.0, 60.0, 50.5)","(6.0, 7.8, 7.242857142857143)","(4.4, 5.5, 5.472727272727273)","(4.8, 6.0, 5.7359375)","(101.0, 270.0, 222.63157894736844)"
07-12-2022 14:09:02.884995,"(4.2, 5.1, 5.049295774647887)","(7.5, 9.8, 9.78974358974359)","(4.6, 5.6, 5.4818181818181815)","(41.0, 55.0, 50.5)","(6.0, 7.8, 7.235294117647059)","(4.4, 5.5, 5.4676470588235295)","(4.8, 6.0, 5.72741935483871)","(101.0, 270.0, 200.0)"
07-12-2022 14:09:04.276035,"(4.2, 5.1, 5.05)","(7.5, 9.8, 9.700840336134453)","(4.6, 5.6, 5.522222222222222)","(41.0, 55.0, 50.5)","(6.0, 7.8, 7.2272727272727275)","(4.4, 5.6, 5.478378378378378)","(4.8, 6.0, 5.76875)","(101.0, 260.0, 244.05797101449275)"
07-12-2022 14:09:05.645453,"(4.2, 5.1, 5.05)","(7.5, 10.0, 9.971428571428572)","(4.6, 5.7, 5.522727272727273)","(41.0, 55.0, 50.5)","(6.0, 7.8, 7.763963963963964)","(4.4, 5.6, 5.478378378378378)","(4.8, 5.8, 5.728571428571429)","(101.0, 260.0, 210.625)"
07-12-2022 14:09:07.037247,"(4.2, 5.1, 5.043835616438356)","(7.5, 10.0, 9.993103448275862)","(4.6, 5.7, 5.525581395348837)","(41.0, 55.0, 50.5)","(6.0, 7.8, 7.618181818181818)","(4.4, 5.6, 5.478378378378378)","(4.8, 5.8, 5.670491803278689)","(101.0, 250.0, 210.625)"
07-12-2022 14:09:08.378115,"(4.2, 5.1, 5.064)","(7.5, 10.0, 10.365671641791044)","(4.6, 5.7, 5.551351351351351)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.618181818181818)","(4.4, 5.6, 5.4676470588235295)","(4.8, 5.7, 5.648)","(101.0, 250.0, 212.94117647058823)"
07-12-2022 14:09:09.747562,"(4.2, 5.2, 5.1617021276595745)","(7.5, 10.5, 10.343478260869565)","(4.6, 5.6, 5.492)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.618181818181818)","(4.4, 5.6, 5.4676470588235295)","(4.8, 5.7, 5.643478260869565)","(101.0, 250.0, 197.5)"
07-12-2022 14:09:11.222632,"(4.2, 5.2, 5.176315789473684)","(7.5, 10.5, 10.43859649122807)","(4.6, 5.6, 5.377777777777778)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.766386554621849)","(4.4, 5.6, 5.4714285714285715)","(4.8, 5.7, 5.652727272727273)","(101.0, 250.0, 239.39393939393938)"
07-12-2022 14:09:12.625787,"(4.2, 5.2, 5.166666666666667)","(7.5, 10.5, 10.407407407407407)","(4.6, 5.4, 5.36)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.766386554621849)","(4.4, 5.6, 5.409090909090909)","(4.8, 5.7, 5.652727272727273)","(101.0, 250.0, 191.25)"
07-12-2022 14:09:13.988248,"(4.2, 5.2, 5.152631578947369)","(7.5, 11.0, 10.44)","(4.6, 5.4, 5.257142857142857)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.766101694915254)","(4.4, 5.6, 5.409090909090909)","(4.8, 5.7, 5.642372881355932)","(101.0, 210.0, 183.8095238095238)"
07-12-2022 14:09:15.339515,"(4.2, 5.2, 5.152631578947369)","(7.5, 11.0, 10.44)","(4.6, 5.4, 5.257142857142857)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.766666666666667)","(4.4, 5.6, 5.405555555555555)","(4.8, 5.7, 5.642372881355932)","(101.0, 210.0, 179.23076923076923)"
07-12-2022 14:09:16.639900,"(4.2, 5.2, 5.152631578947369)","(7.5, 11.0, 10.44)","(4.6, 5.4, 5.257142857142857)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.633333333333333)","(4.4, 5.6, 5.431034482758621)","(4.8, 5.7, 5.498809523809523)","(101.0, 210.0, 202.72727272727272)"
07-12-2022 14:09:17.982249,"(4.2, 5.2, 5.166666666666667)","(7.5, 11.0, 10.507936507936508)","(4.6, 5.4, 5.324137931034483)","(41.0, 55.0, 52.0)","(6.0, 7.8, 7.76)","(4.4, 5.5, 5.431034482758621)","(4.8, 5.5, 5.498507462686567)","(101.0, 210.0, 202.72727272727272)"
07-12-2022 14:09:19.343539,"(4.2, 5.2, 5.166666666666667)","(7.5, 11.0, 10.477272727272727)","(4.6, 5.4, 4.933333333333334)","(41.0, 55.0, 51.888888888888886)","(6.0, 7.8, 7.817142857142857)","(4.4, 5.5, 5.5)","(4.8, 5.5, 5.573170731707317)","(101.0, 210.0, 174.7058823529412)"
07-12-2022 14:09:20.620244,"(4.2, 5.3, 5.252173913043478)","(7.5, 11.0, 10.5)","(4.6, 5.0, 4.933333333333334)","(41.0, 55.0, 51.888888888888886)","(6.0, 8.0, 7.817142857142857)","(4.4, 5.6, 5.5)","(4.8, 5.7, 5.581081081081082)","(101.0, 210.0, 182.72727272727272)"
07-12-2022 14:09:21.952709,"(4.2, 5.3, 5.252173913043478)","(7.5, 11.0, 10.477272727272727)","(4.4, 5.0, 5.000636942675159)","(31.0, 55.0, 58.0)","(6.0, 8.0, 7.817142857142857)","(4.4, 5.6, 5.5)","(4.6, 5.7, 5.588235294117647)","(101.0, 210.0, 182.72727272727272)"
07-12-2022 14:09:23.336767,"(4.2, 5.3, 5.252173913043478)","(7.5, 11.0, 10.477272727272727)","(4.4, 5.1, 4.988888888888889)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.955555555555556)","(4.4, 5.6, 5.46)","(4.6, 5.7, 5.588888888888889)","(101.0, 210.0, 199.85915492957747)"
07-12-2022 14:09:24.658276,"(4.2, 5.3, 5.184210526315789)","(7.5, 11.0, 10.428571428571429)","(4.4, 5.0, 4.988888888888889)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.955555555555556)","(4.4, 5.6, 5.442857142857143)","(4.6, 5.7, 5.527272727272727)","(101.0, 210.0, 174.7058823529412)"
07-12-2022 14:09:25.975588,"(4.2, 5.3, 5.242105263157895)","(7.5, 11.0, 10.428571428571429)","(4.4, 5.0, 4.988888888888889)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.955555555555556)","(4.4, 5.5, 5.42)","(4.6, 5.7, 5.527272727272727)","(101.0, 210.0, 174.7058823529412)"
07-12-2022 14:09:27.299122,"(4.2, 5.4, 5.253488372093024)","(7.5, 11.0, 10.5)","(4.4, 5.0, 4.924615384615385)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.955555555555556)","(4.4, 5.5, 5.42)","(4.6, 5.7, 5.527272727272727)","(101.0, 210.0, 174.7058823529412)"
07-12-2022 14:09:28.639331,"(4.2, 5.4, 5.253488372093024)","(7.5, 11.0, 10.5)","(4.4, 5.1, 5.00655737704918)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.955555555555556)","(4.4, 5.5, 5.381081081081081)","(4.6, 5.7, 5.527272727272727)","(101.0, 210.0, 199.85915492957747)"
07-12-2022 14:09:30.001169,"(4.2, 5.4, 5.253488372093024)","(7.5, 11.0, 10.5)","(4.4, 5.1, 4.926666666666667)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.9906976744186045)","(4.4, 5.5, 5.3428571428571425)","(4.6, 5.7, 5.487096774193549)","(101.0, 210.0, 179.23076923076923)"
07-12-2022 14:09:31.337054,"(4.2, 5.4, 5.217910447761194)","(7.5, 11.0, 10.777777777777779)","(4.4, 5.1, 5.005797101449275)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.9906976744186045)","(4.4, 5.4, 5.3428571428571425)","(4.6, 5.7, 5.5058823529411764)","(101.0, 210.0, 179.23076923076923)"
07-12-2022 14:09:32.681375,"(4.2, 5.4, 5.246464646464647)","(7.5, 11.0, 10.67741935483871)","(4.4, 5.1, 5.003809523809524)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.871698113207547)","(4.4, 5.4, 5.386956521739131)","(4.6, 5.6, 5.494736842105263)","(101.0, 210.0, 179.23076923076923)"
07-12-2022 14:09:34.080289,"(4.2, 5.4, 5.255172413793104)","(7.5, 11.0, 10.777777777777779)","(4.4, 5.1, 4.923333333333334)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.92)","(4.4, 5.4, 5.582716049382716)","(4.6, 5.6, 5.3447154471544716)","(101.0, 210.0, 199.85915492957747)"
07-12-2022 14:09:35.491502,"(4.2, 5.3, 5.207142857142857)","(7.5, 11.0, 10.777777777777779)","(4.4, 5.1, 4.912389380530974)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.96)","(4.4, 5.6, 5.592207792207792)","(4.6, 5.4, 5.36625)","(101.0, 210.0, 199.85915492957747)"
07-12-2022 14:09:36.823581,"(4.2, 5.3, 5.2942857142857145)","(7.5, 11.0, 10.67741935483871)","(4.4, 5.1, 4.915126050420168)","(31.0, 60.0, 54.0)","(6.0, 8.0, 7.88)","(4.4, 5.6, 5.592207792207792)","(4.6, 5.4, 5.433333333333334)","(101.0, 210.0, 174.7058823529412)"
07-12-2022 14:09:38.125332,"(4.2, 5.3, 5.293548387096774)","(7.5, 11.0, 10.67741935483871)","(4.4, 5.1, 4.9135593220338984)","(31.0, 60.0, 53.0)","(6.0, 8.2, 7.94054054054054)","(4.4, 5.6, 5.647826086956522)","(4.6, 5.5, 5.433333333333334)","(101.0, 210.0, 174.7058823529412)"
07-12-2022 14:09:39.431728,"(4.2, 5.3, 5.257894736842105)","(7.5, 11.0, 10.67741935483871)","(4.4, 5.1, 4.9135593220338984)","(31.0, 60.0, 46.416666666666664)","(6.0, 8.2, 8.08)","(4.4, 5.7, 5.61219512195122)","(4.6, 5.5, 5.442857142857143)","(101.0, 210.0, 211.42857142857142)"
07-12-2022 14:09:40.777036,"(4.2, 5.3, 5.233333333333333)","(7.5, 11.0, 10.67741935483871)","(4.4, 5.1, 5.004347826086956)","(31.0, 48.0, 46.34782608695652)","(6.0, 8.2, 8.0375)","(4.4, 5.7, 5.6)","(4.6, 5.5, 5.46)","(101.0, 220.0, 211.42857142857142)"
07-12-2022 14:09:42.220764,"(4.2, 5.3, 5.207692307692308)","(7.5, 11.0, 10.67741935483871)","(4.4, 5.1, 5.033742331288344)","(31.0, 48.0, 46.17777777777778)","(6.0, 8.2, 8.007407407407406)","(4.4, 5.7, 5.585714285714285)","(4.6, 5.5, 5.46)","(101.0, 220.0, 198.57142857142858)"
07-12-2022 14:09:43.663414,"(4.2, 5.3, 5.178787878787879)","(7.5, 11.0, 10.5)","(4.4, 5.1, 5.036942675159236)","(31.0, 48.0, 46.09230769230769)","(6.0, 8.2, 7.992592592592592)","(4.4, 5.7, 5.607692307692308)","(4.6, 5.5, 5.46)","(101.0, 220.0, 199.54545454545456)"
07-12-2022 14:09:45.329646,"(4.2, 5.3, 5.2106382978723405)","(7.5, 11.0, 10.5)","(4.4, 5.1, 5.036538461538461)","(31.0, 48.0, 44.333333333333336)","(6.0, 8.2, 7.992592592592592)","(4.4, 5.7, 5.605263157894737)","(4.6, 5.5, 5.5675675675675675)","(101.0, 200.0, 194.0)"
07-12-2022 14:09:47.021979,"(4.2, 5.3, 5.295890410958904)","(7.5, 11.0, 10.428571428571429)","(4.4, 5.1, 5.02)","(31.0, 48.0, 44.42857142857143)","(6.0, 8.2, 8.052631578947368)","(4.4, 5.7, 5.561111111111111)","(4.6, 5.6, 5.579591836734694)","(101.0, 200.0, 191.8181818181818)"
07-12-2022 14:09:48.560585,"(4.2, 5.3, 5.2106382978723405)","(7.5, 10.5, 10.410714285714286)","(4.4, 5.1, 5.018110236220473)","(31.0, 46.0, 44.08)","(6.0, 8.2, 8.052631578947368)","(4.4, 5.7, 5.575)","(4.6, 5.6, 5.576)","(101.0, 200.0, 183.33333333333334)"
07-12-2022 14:09:50.077877,"(4.2, 5.3, 5.201960784313725)","(7.5, 10.5, 10.410714285714286)","(4.4, 5.1, 5.018110236220473)","(31.0, 46.0, 44.04081632653061)","(6.0, 8.2, 8.052631578947368)","(4.4, 5.7, 5.55)","(4.6, 5.6, 5.567857142857143)","(101.0, 200.0, 167.5)"
