,Singin Jules,Toxic Impurities,Mine Master,Go Goose Go,Bruisin Bull,Casino Rose,Psychotic Babe,Flying Foo Foo
04-01-2023 12:05:16.355950,"(4.8, 5.4, 5.2125)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.153846153846154)","(26.0, 50.0, 43.714285714285715)","(21.0, 29.0, 28.0)","(2.3, 3.0, 2.9485714285714284)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:17.513514,"(4.6, 5.4, 5.243478260869566)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.153846153846154)","(26.0, 50.0, 43.714285714285715)","(21.0, 29.0, 26.5)","(2.3, 3.0, 2.9485714285714284)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:18.570388,"(4.6, 5.4, 5.266666666666667)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.128571428571429)","(26.0, 50.0, 43.714285714285715)","(21.0, 29.0, 26.5)","(2.3, 3.0, 3.0287096774193545)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:19.656486,"(4.6, 5.4, 5.266666666666667)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.128571428571429)","(26.0, 50.0, 43.48148148148148)","(21.0, 29.0, 26.5)","(2.3, 3.05, 2.9738461538461536)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:20.716227,"(4.6, 5.3, 5.207692307692308)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.128571428571429)","(26.0, 50.0, 43.714285714285715)","(21.0, 29.0, 26.5)","(2.3, 3.05, 2.98)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:21.854001,"(4.6, 5.3, 5.2749999999999995)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.128571428571429)","(26.0, 50.0, 43.714285714285715)","(21.0, 29.0, 26.0)","(2.3, 3.05, 2.98)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:22.889553,"(4.6, 5.3, 5.207692307692308)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.128571428571429)","(26.0, 50.0, 43.714285714285715)","(21.0, 28.0, 26.0)","(2.3, 3.05, 2.98)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:23.999820,"(4.6, 5.3, 5.233333333333333)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.92)","(5.5, 7.4, 7.128571428571429)","(26.0, 50.0, 43.714285714285715)","(21.0, 28.0, 26.0)","(2.3, 3.05, 2.98)","(8.5, 14.0, 13.678571428571429)"
04-01-2023 12:05:25.112491,"(4.6, 5.2, 5.066666666666666)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.94)","(5.5, 7.4, 7.190697674418605)","(26.0, 50.0, 44.66666666666667)","(21.0, 28.0, 27.428571428571427)","(2.3, 3.05, 2.972857142857143)","(8.5, 14.0, 13.083333333333334)"
04-01-2023 12:05:26.184268,"(4.6, 5.2, 5.086956521739131)","(9.0, 12.0, 11.4375)","(7.5, 10.0, 9.94)","(5.5, 7.4, 7.25)","(26.0, 50.0, 44.66666666666667)","(21.0, 28.0, 26.0)","(2.3, 3.05, 2.986666666666667)","(8.5, 14.0, 13.083333333333334)"
04-01-2023 12:05:27.331663,"(4.6, 5.2, 5.076190476190476)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.94)","(5.5, 7.4, 7.294117647058823)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 27.428571428571427)","(2.3, 3.0, 2.9953846153846153)","(8.5, 14.0, 13.117647058823529)"
04-01-2023 12:05:28.397197,"(4.6, 5.1, 5.088888888888889)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.94)","(5.5, 7.4, 7.294117647058823)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 26.0)","(2.3, 3.0, 2.9953846153846153)","(8.5, 14.0, 13.117647058823529)"
04-01-2023 12:05:29.473732,"(4.6, 5.1, 5.088888888888889)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.94)","(5.5, 7.4, 7.294117647058823)","(26.0, 50.0, 43.48148148148148)","(20.0, 28.0, 26.0)","(2.3, 3.0, 2.9953846153846153)","(8.5, 14.0, 13.210526315789474)"
04-01-2023 12:05:30.541017,"(4.6, 5.1, 4.984210526315789)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.88)","(5.5, 7.4, 7.294117647058823)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 27.428571428571427)","(2.3, 3.0, 2.99)","(8.5, 14.0, 13.210526315789474)"
04-01-2023 12:05:31.684933,"(4.6, 5.1, 4.982352941176471)","(9.0, 12.0, 11.863636363636363)","(7.5, 10.0, 9.946666666666667)","(5.5, 7.4, 7.294117647058823)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 27.428571428571427)","(2.3, 3.0, 2.9669230769230768)","(8.5, 14.0, 13.117647058823529)"
04-01-2023 12:05:32.863866,"(4.6, 5.4, 5.314285714285715)","(9.0, 12.0, 11.863636363636363)","(8.0, 10.0, 9.946666666666667)","(5.5, 7.4, 7.290909090909091)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 26.0)","(2.35, 3.05, 2.9669230769230768)","(8.5, 14.0, 13.117647058823529)"
04-01-2023 12:05:33.947616,"(4.6, 5.4, 5.31764705882353)","(9.0, 12.0, 11.863636363636363)","(8.0, 10.0, 9.946666666666667)","(5.5, 7.4, 7.290909090909091)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 26.0)","(2.35, 3.05, 2.995)","(8.5, 14.0, 12.73076923076923)"
04-01-2023 12:05:35.060983,"(4.6, 5.4, 5.325)","(9.0, 12.0, 11.863636363636363)","(8.0, 10.0, 9.946666666666667)","(5.5, 7.4, 7.290909090909091)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 27.428571428571427)","(2.35, 3.05, 2.9699999999999998)","(8.5, 14.0, 13.282608695652174)"
04-01-2023 12:05:36.148012,"(4.6, 5.4, 5.316279069767442)","(9.0, 12.0, 11.863636363636363)","(8.0, 10.0, 9.946666666666667)","(5.5, 7.4, 7.290909090909091)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 26.0)","(2.35, 3.0, 2.973846153846154)","(8.5, 14.0, 13.34)"
04-01-2023 12:05:37.184144,"(4.6, 5.4, 5.302564102564103)","(9.0, 12.0, 11.863636363636363)","(8.0, 10.0, 9.946666666666667)","(5.5, 7.4, 7.290909090909091)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 27.428571428571427)","(2.35, 2.98, 2.9635294117647057)","(8.5, 14.0, 13.34)"
04-01-2023 12:05:38.250128,"(4.6, 5.4, 5.302564102564103)","(9.0, 12.0, 11.863636363636363)","(8.0, 10.0, 9.946666666666667)","(5.5, 7.4, 7.290909090909091)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 26.0)","(2.35, 2.98, 2.973333333333333)","(8.5, 14.0, 13.365384615384615)"
04-01-2023 12:05:39.421650,"(4.6, 5.4, 5.302564102564103)","(9.0, 12.0, 11.382352941176471)","(8.0, 10.0, 9.946666666666667)","(5.5, 7.4, 7.266666666666667)","(26.0, 50.0, 44.66666666666667)","(20.0, 28.0, 24.444444444444443)","(2.35, 2.98, 2.966)","(8.5, 14.0, 13.328947368421053)"
04-01-2023 12:05:40.508523,"(4.6, 5.3, 5.264516129032258)","(9.0, 12.0, 11.192307692307692)","(8.0, 10.0, 9.763636363636364)","(5.5, 7.4, 7.530434782608696)","(26.0, 50.0, 44.66666666666667)","(19.0, 28.0, 24.307692307692307)","(2.35, 2.98, 3.0005882352941176)","(8.5, 14.0, 13.328947368421053)"
04-01-2023 12:05:41.636590,"(4.6, 5.1, 5.054545454545455)","(9.0, 12.0, 10.81578947368421)","(8.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.553846153846154)","(26.0, 50.0, 44.66666666666667)","(19.0, 28.0, 24.22222222222222)","(2.35, 3.05, 3.0005882352941176)","(8.5, 14.0, 13.484848484848484)"
04-01-2023 12:05:42.732146,"(4.6, 5.1, 5.009090909090909)","(9.0, 12.0, 10.81578947368421)","(8.0, 10.5, 9.728571428571428)","(5.5, 7.6, 7.578260869565217)","(26.0, 50.0, 46.88)","(19.0, 28.0, 24.22222222222222)","(2.35, 3.05, 3.0005882352941176)","(8.5, 14.0, 13.484848484848484)"
04-01-2023 12:05:43.813389,"(4.6, 5.1, 5.009090909090909)","(9.0, 12.0, 10.785714285714286)","(8.0, 10.5, 9.728571428571428)","(5.5, 7.8, 7.625)","(26.0, 48.0, 41.21739130434783)","(19.0, 28.0, 25.5)","(2.35, 3.05, 3.0005882352941176)","(8.5, 14.0, 13.484848484848484)"
04-01-2023 12:05:44.867842,"(4.6, 5.1, 5.009090909090909)","(9.0, 12.0, 10.785714285714286)","(8.0, 10.5, 9.728571428571428)","(5.5, 7.8, 7.5760000000000005)","(26.0, 48.0, 42.8)","(19.0, 27.0, 25.5)","(2.35, 3.05, 3.0005882352941176)","(8.5, 14.0, 13.484848484848484)"
04-01-2023 12:05:45.913072,"(4.6, 5.1, 5.009090909090909)","(9.0, 12.0, 10.785714285714286)","(8.0, 10.5, 9.93157894736842)","(5.5, 7.8, 7.392)","(26.0, 48.0, 42.96774193548387)","(19.0, 27.0, 25.5)","(2.35, 3.05, 2.972857142857143)","(8.5, 14.0, 13.326086956521738)"
04-01-2023 12:05:46.917551,"(4.6, 5.0, 4.985714285714286)","(9.0, 12.0, 10.785714285714286)","(8.0, 10.5, 9.93157894736842)","(5.5, 7.4, 7.392)","(26.0, 48.0, 42.96774193548387)","(19.0, 27.0, 25.5)","(2.35, 3.05, 2.972857142857143)","(8.5, 13.5, 13.338235294117647)"
04-01-2023 12:05:47.966525,"(4.6, 5.2, 5.0181818181818185)","(9.0, 12.0, 10.785714285714286)","(8.0, 10.5, 9.728571428571428)","(5.5, 7.4, 7.333333333333334)","(26.0, 48.0, 44.11764705882353)","(19.0, 27.0, 24.22222222222222)","(2.35, 3.05, 2.972857142857143)","(8.5, 14.0, 13.338235294117647)"
04-01-2023 12:05:49.072199,"(4.6, 5.3, 5.111111111111111)","(9.0, 12.0, 10.891304347826086)","(8.0, 10.5, 9.93157894736842)","(5.5, 7.4, 7.173333333333334)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 24.22222222222222)","(2.35, 3.05, 3.0142857142857142)","(8.5, 14.0, 13.338235294117647)"
04-01-2023 12:05:50.159700,"(4.6, 5.3, 5.05)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.030434782608696)","(5.5, 7.2, 6.75)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 24.22222222222222)","(2.35, 3.1, 3.0166666666666666)","(8.5, 14.0, 13.338235294117647)"
04-01-2023 12:05:51.222218,"(4.6, 5.2, 5.070588235294117)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.030434782608696)","(5.5, 6.8, 6.75)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 24.363636363636363)","(2.35, 3.1, 3.0285714285714285)","(8.5, 14.0, 13.285714285714286)"
04-01-2023 12:05:52.369485,"(4.6, 5.2, 5.033333333333333)","(9.0, 12.0, 10.891304347826086)","(8.0, 10.5, 10.068)","(5.5, 6.8, 6.616666666666666)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 25.5)","(2.35, 3.1, 3.0285714285714285)","(8.5, 14.0, 13.666666666666666)"
04-01-2023 12:05:53.528805,"(4.6, 5.4, 5.304)","(9.0, 12.0, 10.394736842105264)","(8.0, 10.5, 10.095)","(5.5, 6.8, 6.6117647058823525)","(26.0, 48.0, 44.11764705882353)","(19.0, 27.0, 25.5)","(2.35, 3.1, 3.0166666666666666)","(8.5, 14.0, 13.666666666666666)"
04-01-2023 12:05:54.619049,"(4.6, 5.4, 5.333333333333333)","(9.0, 11.5, 10.25)","(8.0, 10.5, 10.030434782608696)","(5.5, 6.8, 6.607692307692307)","(26.0, 48.0, 44.11764705882353)","(19.0, 27.0, 24.363636363636363)","(2.35, 3.1, 3.0285714285714285)","(8.5, 14.0, 13.666666666666666)"
04-01-2023 12:05:55.699275,"(4.6, 5.5, 5.403125)","(9.0, 10.5, 10.083333333333334)","(8.0, 10.5, 10.030434782608696)","(5.5, 6.8, 6.528)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 24.363636363636363)","(2.35, 3.1, 3.0285714285714285)","(8.5, 14.0, 13.25)"
04-01-2023 12:05:56.800669,"(4.6, 5.5, 5.403703703703704)","(9.0, 11.0, 10.11111111111111)","(8.0, 10.5, 10.068)","(5.5, 6.6, 6.514285714285714)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 24.363636363636363)","(2.35, 3.1, 3.0166666666666666)","(8.5, 14.0, 13.40909090909091)"
04-01-2023 12:05:57.943183,"(4.6, 5.5, 5.403125)","(9.0, 11.0, 10.11111111111111)","(8.0, 10.5, 10.068)","(5.5, 6.6, 6.514285714285714)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.0)","(2.35, 3.1, 3.0428571428571427)","(8.5, 14.0, 13.426470588235293)"
04-01-2023 12:05:59.021594,"(4.6, 5.5, 5.403125)","(9.0, 11.0, 10.11111111111111)","(8.0, 10.5, 9.78)","(5.5, 6.6, 6.514285714285714)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.0)","(2.35, 3.15, 3.1283333333333334)","(8.5, 14.0, 13.426470588235293)"
04-01-2023 12:06:00.045863,"(4.6, 5.5, 5.403125)","(9.0, 11.0, 10.11111111111111)","(8.0, 10.5, 9.940000000000001)","(5.5, 6.6, 6.147368421052632)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.095238095238095)","(2.35, 3.15, 3.172)","(8.5, 14.0, 13.426470588235293)"
04-01-2023 12:06:01.079873,"(4.6, 5.5, 5.403125)","(9.0, 11.0, 10.181818181818182)","(8.0, 10.5, 10.005882352941176)","(5.5, 6.2, 6.147368421052632)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.095238095238095)","(2.35, 3.2, 3.166666666666667)","(8.5, 14.0, 13.434782608695652)"
04-01-2023 12:06:02.150030,"(4.6, 5.4, 5.36)","(9.0, 11.0, 10.5625)","(8.0, 10.5, 10.16842105263158)","(5.5, 6.2, 6.107692307692308)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.095238095238095)","(2.35, 3.2, 3.175)","(8.5, 14.0, 13.526315789473685)"
04-01-2023 12:06:03.177647,"(4.6, 5.4, 5.3428571428571425)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.16842105263158)","(5.5, 6.2, 6.107692307692308)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.095238095238095)","(2.35, 3.25, 3.175)","(8.5, 14.0, 13.526315789473685)"
04-01-2023 12:06:04.234306,"(4.6, 5.4, 5.323529411764706)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.344444444444445)","(5.5, 6.2, 6.107692307692308)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.666666666666668)","(2.35, 3.25, 3.170967741935484)","(8.5, 14.0, 13.6)"
04-01-2023 12:06:05.293359,"(4.6, 5.4, 5.323529411764706)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.344444444444445)","(5.5, 6.2, 6.07)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.158333333333333)","(8.5, 14.0, 13.470588235294118)"
04-01-2023 12:06:06.386888,"(4.6, 5.4, 5.323529411764706)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.344444444444445)","(5.5, 6.2, 6.085714285714285)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.1545454545454543)","(8.5, 14.0, 13.083333333333334)"
04-01-2023 12:06:07.497667,"(4.6, 5.4, 5.3277777777777775)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.266666666666667)","(5.5, 6.2, 6.088235294117647)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.1545454545454543)","(8.5, 14.0, 13.366666666666667)"
04-01-2023 12:06:08.574904,"(4.6, 5.4, 5.352)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.266666666666667)","(5.5, 6.2, 6.088235294117647)","(26.0, 48.0, 44.11764705882353)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.1545454545454543)","(8.5, 13.5, 13.366666666666667)"
04-01-2023 12:06:09.654589,"(4.6, 5.4, 5.3125)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.266666666666667)","(5.5, 6.2, 6.088235294117647)","(26.0, 48.0, 43.21739130434783)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.192857142857143)","(8.5, 13.5, 13.272727272727273)"
04-01-2023 12:06:10.705352,"(4.6, 5.3, 5.296747967479675)","(9.0, 11.0, 10.428571428571429)","(8.0, 10.5, 10.4125)","(5.5, 6.2, 6.088235294117647)","(26.0, 48.0, 43.21739130434783)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.192857142857143)","(8.5, 13.5, 12.459677419354838)"
04-01-2023 12:06:11.880477,"(4.6, 5.4, 5.38)","(9.0, 11.0, 10.5)","(8.0, 11.0, 10.833333333333334)","(5.5, 6.2, 6.088235294117647)","(26.0, 48.0, 43.21739130434783)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.192857142857143)","(8.5, 12.5, 12.459677419354838)"
04-01-2023 12:06:12.895802,"(4.6, 5.5, 5.372727272727273)","(9.0, 11.0, 10.857142857142858)","(8.0, 10.5, 10.357142857142858)","(5.5, 6.2, 6.088235294117647)","(26.0, 48.0, 44.666666666666664)","(19.0, 28.0, 26.758620689655174)","(2.35, 3.2, 3.192857142857143)","(8.5, 12.5, 12.459677419354838)"
04-01-2023 12:06:13.888856,"(4.6, 5.4, 5.376190476190477)","(9.0, 11.0, 10.571428571428571)","(8.0, 10.5, 10.416666666666666)","(5.5, 6.2, 6.088235294117647)","(26.0, 48.0, 44.666666666666664)","(19.0, 28.0, 20.555555555555557)","(2.35, 3.2, 3.1346153846153846)","(8.5, 12.5, 12.727272727272727)"
04-01-2023 12:06:14.857234,"(4.6, 5.5, 5.356410256410256)","(9.0, 14.0, 12.166666666666666)","(8.0, 10.5, 10.416666666666666)","(5.5, 6.2, 6.142857142857143)","(26.0, 48.0, 45.096774193548384)","(19.0, 22.0, 20.555555555555557)","(2.35, 3.15, 3.1346153846153846)","(8.5, 13.0, 12.727272727272727)"
04-01-2023 12:06:15.939325,"(4.6, 5.5, 5.3578947368421055)","(9.0, 13.0, 12.1)","(8.0, 10.5, 10.423076923076923)","(5.5, 6.4, 6.333333333333334)","(26.0, 48.0, 45.096774193548384)","(19.0, 22.0, 20.703703703703702)","(2.35, 3.15, 3.125)","(8.5, 13.0, 11.833333333333334)"
04-01-2023 12:06:17.074784,"(4.6, 5.5, 5.3578947368421055)","(9.0, 13.0, 12.037037037037036)","(8.0, 10.5, 10.433333333333334)","(5.5, 6.4, 6.311111111111112)","(26.0, 48.0, 45.096774193548384)","(19.0, 22.0, 20.671875)","(2.35, 3.2, 3.14)","(8.5, 12.0, 11.805555555555555)"
04-01-2023 12:06:18.176823,"(4.6, 5.5, 5.3578947368421055)","(9.0, 13.0, 12.037037037037036)","(8.0, 10.5, 10.433333333333334)","(5.5, 6.4, 6.311111111111112)","(26.0, 48.0, 45.096774193548384)","(19.0, 22.0, 20.671875)","(2.35, 3.2, 3.14)","(8.5, 12.0, 11.805555555555555)"
04-01-2023 12:06:19.240095,"(4.6, 5.5, 5.348648648648648)","(9.0, 13.0, 12.037037037037036)","(8.0, 11.0, 10.470588235294118)","(5.5, 6.4, 6.311111111111112)","(26.0, 48.0, 41.142857142857146)","(19.0, 21.0, 20.8)","(2.4, 3.2, 3.1476190476190475)","(8.5, 12.0, 11.88)"
04-01-2023 12:06:20.375656,"(4.6, 5.5, 5.348648648648648)","(9.0, 13.0, 12.79896907216495)","(8.0, 11.0, 10.25)","(5.5, 6.4, 6.311111111111112)","(26.0, 48.0, 45.1764705882353)","(19.0, 21.0, 22.428571428571427)","(2.4, 3.2, 3.142105263157895)","(8.5, 12.0, 12.0)"
04-01-2023 12:06:21.522718,"(4.6, 5.4, 5.377777777777778)","(9.0, 13.0, 12.786802030456853)","(8.0, 11.0, 10.25)","(5.5, 6.4, 6.311111111111112)","(26.0, 48.0, 45.1764705882353)","(19.0, 23.0, 22.2)","(2.4, 3.2, 3.142105263157895)","(8.5, 12.5, 11.666666666666666)"
04-01-2023 12:06:22.652317,"(4.6, 5.4, 5.375)","(9.0, 13.0, 12.770935960591133)","(8.0, 11.0, 10.38888888888889)","(5.5, 6.4, 6.524137931034483)","(26.0, 48.0, 46.22222222222222)","(19.0, 23.0, 22.466666666666665)","(2.4, 3.2, 3.065384615384615)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:23.803051,"(4.6, 5.4, 5.375)","(9.0, 13.0, 12.770935960591133)","(8.0, 10.5, 10.5)","(5.5, 6.6, 6.385714285714286)","(26.0, 48.0, 46.22222222222222)","(19.0, 23.0, 22.65)","(2.4, 3.15, 3.063333333333333)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:24.964153,"(4.6, 5.4, 5.375)","(9.0, 13.0, 12.35897435897436)","(8.0, 11.0, 10.352941176470589)","(5.5, 6.4, 6.428571428571429)","(26.0, 48.0, 46.22222222222222)","(19.0, 24.0, 22.65)","(2.4, 3.15, 2.976)","(8.5, 12.5, 11.857142857142858)"
04-01-2023 12:06:26.269797,"(4.6, 5.5, 5.444444444444445)","(9.0, 13.0, 12.76)","(8.0, 10.5, 10.352941176470589)","(5.5, 6.6, 6.428571428571429)","(26.0, 48.0, 46.22222222222222)","(19.0, 24.0, 21.75)","(2.4, 3.0, 2.9606153846153846)","(8.5, 12.0, 11.6)"
04-01-2023 12:06:27.491982,"(4.6, 5.5, 5.444444444444445)","(9.0, 13.0, 12.633333333333333)","(8.0, 10.5, 10.352941176470589)","(5.5, 6.6, 6.45)","(26.0, 48.0, 46.15384615384615)","(19.0, 24.0, 21.583333333333332)","(2.4, 3.0, 2.9606153846153846)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:28.706677,"(4.6, 5.6, 5.5344827586206895)","(9.0, 13.0, 12.694444444444445)","(8.0, 10.5, 10.395833333333334)","(5.5, 6.6, 6.406451612903226)","(26.0, 48.0, 46.15384615384615)","(19.0, 22.0, 20.884615384615383)","(2.4, 3.0, 2.9606153846153846)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:29.833175,"(4.6, 5.6, 5.5344827586206895)","(9.0, 13.0, 12.738095238095237)","(8.0, 10.5, 10.395833333333334)","(5.5, 6.6, 6.428571428571429)","(26.0, 48.0, 46.15384615384615)","(19.0, 21.0, 20.875)","(2.4, 3.0, 2.978181818181818)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:30.981916,"(4.6, 5.6, 5.5344827586206895)","(9.0, 13.0, 12.738095238095237)","(8.0, 10.5, 10.55)","(5.5, 6.6, 6.4051282051282055)","(26.0, 48.0, 46.15384615384615)","(19.0, 21.0, 20.875)","(2.4, 2.98, 2.9722033898305082)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:32.221553,"(4.6, 5.6, 5.509090909090909)","(9.0, 13.0, 12.738095238095237)","(8.0, 11.0, 10.61111111111111)","(5.5, 6.6, 6.4051282051282055)","(26.0, 48.0, 46.15384615384615)","(19.0, 21.0, 20.875)","(2.4, 3.0, 2.9722033898305082)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:33.549915,"(4.6, 5.6, 5.509090909090909)","(9.0, 13.0, 12.607142857142858)","(8.0, 11.0, 10.61111111111111)","(5.5, 6.6, 6.382857142857143)","(26.0, 48.0, 46.15384615384615)","(19.0, 21.0, 20.875)","(2.4, 3.0, 2.955)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:34.869570,"(4.6, 5.6, 5.509090909090909)","(9.0, 13.0, 12.607142857142858)","(8.0, 11.0, 10.526315789473685)","(5.5, 6.6, 6.382857142857143)","(26.0, 48.0, 46.15384615384615)","(19.0, 21.0, 20.875)","(2.4, 2.96, 2.9432)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:36.160700,"(4.6, 5.6, 5.509090909090909)","(9.0, 13.0, 12.607142857142858)","(8.0, 11.0, 10.526315789473685)","(5.5, 6.6, 6.382857142857143)","(26.0, 48.0, 45.88235294117647)","(19.0, 21.0, 20.625)","(2.4, 2.98, 2.9828571428571427)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:37.427276,"(4.6, 5.6, 5.509090909090909)","(9.0, 13.0, 12.607142857142858)","(8.0, 11.0, 10.606060606060606)","(5.5, 6.6, 6.382857142857143)","(26.0, 48.0, 46.09090909090909)","(19.0, 22.0, 20.952380952380953)","(2.4, 3.0, 2.9825531914893615)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:38.733472,"(4.6, 5.6, 5.506976744186047)","(9.0, 13.0, 12.607142857142858)","(8.0, 11.0, 10.487804878048781)","(5.5, 6.6, 6.382857142857143)","(26.0, 48.0, 46.09090909090909)","(19.0, 22.0, 20.952380952380953)","(2.4, 3.0, 2.9825531914893615)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:39.859209,"(4.6, 5.6, 5.506976744186047)","(9.0, 13.0, 12.607142857142858)","(8.0, 11.0, 10.526315789473685)","(5.5, 6.6, 6.328571428571428)","(26.0, 48.0, 46.6875)","(19.0, 22.0, 20.625)","(2.4, 3.0, 2.969056603773585)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:41.015597,"(4.6, 5.6, 5.506976744186047)","(9.0, 13.0, 12.607142857142858)","(8.0, 11.0, 10.54)","(5.5, 6.6, 6.328571428571428)","(26.0, 48.0, 46.6875)","(19.0, 22.0, 21.473684210526315)","(2.4, 3.0, 3.00125786163522)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:42.175454,"(4.6, 5.6, 5.506976744186047)","(9.0, 12.5, 12.425)","(8.0, 11.0, 10.54)","(5.5, 6.6, 6.318518518518519)","(26.0, 48.0, 46.32)","(19.0, 22.0, 21.636363636363637)","(2.4, 3.05, 3.0006369426751593)","(8.5, 12.5, 11.6)"
04-01-2023 12:06:43.407920,"(4.6, 5.6, 5.506976744186047)","(9.0, 12.5, 12.37037037037037)","(8.0, 11.0, 10.089655172413794)","(5.5, 6.6, 6.36)","(26.0, 48.0, 46.32)","(19.0, 22.0, 23.933333333333334)","(2.4, 3.05, 3.0006369426751593)","(8.5, 12.5, 11.566666666666666)"
04-01-2023 12:06:44.611662,"(4.6, 5.6, 5.531034482758621)","(9.0, 12.5, 12.34)","(8.0, 10.5, 9.959090909090909)","(5.5, 6.6, 6.318518518518519)","(26.0, 48.0, 46.32)","(19.0, 25.0, 23.434782608695652)","(2.4, 3.05, 3.0006369426751593)","(8.5, 12.5, 11.566666666666666)"
04-01-2023 12:06:45.861097,"(4.6, 5.6, 5.531034482758621)","(9.0, 12.5, 12.425)","(8.0, 10.5, 9.959090909090909)","(5.5, 6.6, 6.288888888888889)","(26.0, 48.0, 45.78947368421053)","(19.0, 25.0, 23.5)","(2.4, 3.05, 3.0006369426751593)","(8.5, 12.5, 11.566666666666666)"
