,Lees Bonus,Who Split Tens,Handsome Alert,Over Thinking,Omar Dutton,Once Again,Skinny Wit,All Lies Ahead
08-01-2023 17:30:50.424240,"(81.0, 270.0, 245.0)","(21.0, 36.0, 33.142857142857146)","(81.0, 270.0, 208.46153846153845)","(2.7, 3.8, 3.811904761904762)","(2.5, 3.2, 3.1500000000000004)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 95.625)","(2.6, 2.88, 2.8763636363636365)"
08-01-2023 17:30:51.531310,"(81.0, 270.0, 235.0)","(21.0, 36.0, 32.52173913043478)","(81.0, 270.0, 208.46153846153845)","(2.7, 3.85, 3.811904761904762)","(2.5, 3.2, 3.18125)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 86.66666666666667)","(2.6, 2.88, 2.835)"
08-01-2023 17:30:52.650106,"(91.0, 270.0, 235.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.85, 3.811904761904762)","(2.6, 3.25, 3.18125)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 86.66666666666667)","(2.5, 2.84, 2.8763636363636365)"
08-01-2023 17:30:53.740124,"(91.0, 270.0, 245.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.85, 3.8147058823529414)","(2.6, 3.25, 3.18125)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 86.66666666666667)","(2.5, 2.88, 2.8763636363636365)"
08-01-2023 17:30:54.761413,"(91.0, 270.0, 235.0)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.85, 3.8440000000000003)","(2.6, 3.25, 3.1717391304347826)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 90.0)","(2.5, 2.88, 2.8763636363636365)"
08-01-2023 17:30:55.833787,"(91.0, 270.0, 235.0)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 206.36363636363637)","(2.8, 3.85, 3.8440000000000003)","(2.6, 3.25, 3.175)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 97.5)","(2.5, 2.88, 2.8763636363636365)"
08-01-2023 17:30:56.912631,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.9, 3.855)","(2.6, 3.2, 3.125)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 90.0)","(2.5, 2.88, 2.8763636363636365)"
08-01-2023 17:30:57.987455,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.9, 3.8635135135135132)","(2.6, 3.2, 3.1761194029850746)","(31.0, 80.0, 75.71428571428572)","(41.0, 100.0, 93.63636363636363)","(2.5, 2.88, 2.8768)"
08-01-2023 17:30:59.098214,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.9, 3.84375)","(2.6, 3.2, 3.153246753246753)","(31.0, 80.0, 76.0)","(41.0, 100.0, 93.63636363636363)","(2.5, 2.88, 2.8768)"
08-01-2023 17:31:00.210696,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 206.36363636363637)","(2.8, 3.9, 3.9050000000000002)","(2.6, 3.2, 3.1100000000000003)","(31.0, 80.0, 76.0)","(41.0, 100.0, 86.66666666666667)","(2.5, 2.88, 2.829090909090909)"
08-01-2023 17:31:01.202645,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.95, 3.9050000000000002)","(2.6, 3.2, 3.1100000000000003)","(31.0, 80.0, 76.0)","(41.0, 100.0, 86.66666666666667)","(2.5, 2.84, 2.8093203883495144)"
08-01-2023 17:31:02.252781,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.95, 3.9050000000000002)","(2.6, 3.2, 3.106060606060606)","(31.0, 80.0, 76.0)","(41.0, 100.0, 86.66666666666667)","(2.5, 2.84, 2.7866666666666666)"
08-01-2023 17:31:03.305175,"(91.0, 270.0, 231.11111111111111)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.95, 3.9050000000000002)","(2.6, 3.2, 3.106060606060606)","(31.0, 80.0, 76.0)","(41.0, 100.0, 86.66666666666667)","(2.5, 2.84, 2.7866666666666666)"
08-01-2023 17:31:04.381759,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.95, 3.9050000000000002)","(2.6, 3.2, 3.111111111111111)","(31.0, 80.0, 73.33333333333333)","(41.0, 100.0, 86.66666666666667)","(2.5, 2.84, 2.7458823529411767)"
08-01-2023 17:31:05.509075,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.95, 3.9016129032258067)","(2.6, 3.15, 3.0966666666666667)","(31.0, 80.0, 73.33333333333333)","(41.0, 100.0, 95.625)","(2.5, 2.84, 2.748641975308642)"
08-01-2023 17:31:06.722868,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 215.45454545454547)","(2.8, 3.95, 3.9892857142857143)","(2.6, 3.1, 3.0842857142857145)","(31.0, 80.0, 73.33333333333333)","(41.0, 100.0, 95.625)","(2.5, 2.84, 2.756666666666667)"
08-01-2023 17:31:07.870771,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 223.33333333333334)","(2.8, 4.0, 3.994642857142857)","(2.6, 3.1, 3.084057971014493)","(31.0, 80.0, 76.0)","(41.0, 100.0, 95.71428571428572)","(2.5, 2.84, 2.75685393258427)"
08-01-2023 17:31:09.022577,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.52173913043478)","(91.0, 270.0, 223.33333333333334)","(2.8, 4.0, 3.994642857142857)","(2.6, 3.1, 3.1357142857142857)","(31.0, 80.0, 76.0)","(41.0, 100.0, 96.66666666666667)","(2.5, 2.84, 2.7733333333333334)"
08-01-2023 17:31:10.094842,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.142857142857146)","(91.0, 270.0, 223.33333333333334)","(2.8, 4.0, 3.7920731707317072)","(2.6, 3.15, 3.12)","(31.0, 80.0, 76.0)","(41.0, 100.0, 96.66666666666667)","(2.5, 2.78, 2.7807999999999997)"
08-01-2023 17:31:11.413358,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.06666666666667)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.9, 3.845833333333333)","(2.6, 3.15, 3.1142857142857143)","(31.0, 80.0, 76.0)","(41.0, 100.0, 96.66666666666667)","(2.5, 2.84, 2.760430107526882)"
08-01-2023 17:31:12.631306,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.06666666666667)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.845833333333333)","(2.6, 3.2, 3.1294117647058823)","(31.0, 80.0, 76.0)","(41.0, 100.0, 96.66666666666667)","(2.5, 2.84, 2.7807999999999997)"
08-01-2023 17:31:14.001747,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.61538461538461)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.825)","(2.6, 3.2, 3.1294117647058823)","(31.0, 80.0, 76.0)","(41.0, 100.0, 96.66666666666667)","(2.5, 2.84, 2.7807999999999997)"
08-01-2023 17:31:15.219813,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.61538461538461)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.825)","(2.6, 3.2, 3.1294117647058823)","(31.0, 80.0, 76.0)","(41.0, 100.0, 96.66666666666667)","(2.5, 2.84, 2.7807792207792206)"
08-01-2023 17:31:16.371934,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.16129032258065)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.825)","(2.6, 3.2, 3.1294117647058823)","(31.0, 80.0, 76.0)","(41.0, 100.0, 97.0)","(2.5, 2.84, 2.7807792207792206)"
08-01-2023 17:31:17.505951,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.16129032258065)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.825)","(2.6, 3.2, 3.1294117647058823)","(31.0, 80.0, 76.0)","(41.0, 100.0, 97.0)","(2.5, 2.84, 2.7807792207792206)"
08-01-2023 17:31:18.534757,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.61538461538461)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.825)","(2.6, 3.2, 3.1586206896551725)","(31.0, 80.0, 75.0)","(41.0, 100.0, 97.0)","(2.5, 2.8, 2.782)"
08-01-2023 17:31:19.594120,"(91.0, 270.0, 220.0)","(21.0, 36.0, 32.61538461538461)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.825)","(2.6, 3.15, 3.0677419354838706)","(31.0, 80.0, 76.0)","(41.0, 100.0, 96.25)","(2.5, 2.82, 2.8057142857142856)"
08-01-2023 17:31:20.658238,"(91.0, 270.0, 220.0)","(21.0, 36.0, 33.16129032258065)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.85, 3.827777777777778)","(2.6, 3.15, 3.052542372881356)","(31.0, 80.0, 76.0)","(41.0, 100.0, 91.66666666666667)","(2.5, 2.84, 2.9364601769911505)"
08-01-2023 17:31:21.696360,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 32.61538461538461)","(91.0, 270.0, 223.33333333333334)","(2.8, 3.75, 3.7074468085106385)","(2.6, 3.1, 3.052542372881356)","(31.0, 80.0, 76.0)","(41.0, 100.0, 91.66666666666667)","(2.5, 2.96, 2.9364601769911505)"
08-01-2023 17:31:22.833931,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 33.16129032258065)","(91.0, 270.0, 226.25)","(2.8, 3.75, 3.6847826086956523)","(2.6, 3.1, 3.0352601156069365)","(31.0, 80.0, 76.0)","(41.0, 100.0, 90.0)","(2.5, 2.94, 2.9025)"
08-01-2023 17:31:23.983778,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 32.61538461538461)","(91.0, 270.0, 226.25)","(2.8, 3.75, 3.710909090909091)","(2.6, 3.1, 3.0363636363636366)","(31.0, 80.0, 76.0)","(41.0, 100.0, 90.0)","(2.5, 2.94, 2.8955555555555557)"
08-01-2023 17:31:25.062592,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 33.16129032258065)","(91.0, 270.0, 191.25)","(2.8, 3.75, 3.710909090909091)","(2.6, 3.1, 3.0394594594594593)","(31.0, 80.0, 76.0)","(41.0, 100.0, 90.0)","(2.5, 2.94, 2.888235294117647)"
08-01-2023 17:31:26.228256,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 32.61538461538461)","(91.0, 270.0, 238.88888888888889)","(2.8, 3.75, 3.712745098039216)","(2.6, 3.1, 2.9966666666666666)","(31.0, 80.0, 77.14285714285714)","(41.0, 100.0, 85.0)","(2.5, 2.92, 2.9299999999999997)"
08-01-2023 17:31:27.607983,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 33.241379310344826)","(91.0, 270.0, 240.0)","(2.8, 3.75, 3.7928571428571427)","(2.6, 3.0, 3.0611111111111113)","(31.0, 80.0, 77.14285714285714)","(41.0, 110.0, 86.0)","(2.5, 2.94, 2.8204123711340205)"
08-01-2023 17:31:28.725977,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 33.241379310344826)","(91.0, 270.0, 240.0)","(2.8, 3.85, 3.7928571428571427)","(2.6, 3.1, 3.0846153846153848)","(31.0, 80.0, 70.0)","(41.0, 110.0, 86.0)","(2.5, 2.86, 2.743960396039604)"
08-01-2023 17:31:29.798721,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 32.69565217391305)","(91.0, 270.0, 240.0)","(2.8, 3.9, 3.826153846153846)","(2.6, 3.1, 3.02)","(31.0, 85.0, 70.0)","(41.0, 110.0, 86.0)","(2.5, 2.86, 2.8049999999999997)"
08-01-2023 17:31:30.959545,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 33.696969696969695)","(91.0, 270.0, 240.0)","(2.8, 3.9, 3.826153846153846)","(2.6, 3.1, 3.06)","(31.0, 85.0, 70.0)","(41.0, 110.0, 86.0)","(2.5, 2.82, 2.8107692307692305)"
08-01-2023 17:31:32.112426,"(91.0, 290.0, 236.66666666666666)","(21.0, 36.0, 32.869565217391305)","(91.0, 270.0, 240.0)","(2.8, 3.9, 3.800806451612903)","(2.6, 3.1, 3.053921568627451)","(31.0, 85.0, 70.0)","(41.0, 110.0, 86.0)","(2.5, 2.82, 2.764)"
08-01-2023 17:31:33.183187,"(91.0, 290.0, 273.6363636363636)","(21.0, 36.0, 32.869565217391305)","(91.0, 270.0, 240.0)","(2.8, 3.9, 3.821153846153846)","(2.6, 3.15, 3.0296296296296297)","(31.0, 85.0, 82.0)","(41.0, 110.0, 86.0)","(2.5, 2.78, 2.838181818181818)"
08-01-2023 17:31:34.393543,"(91.0, 290.0, 243.33333333333334)","(21.0, 36.0, 33.51724137931034)","(91.0, 270.0, 207.5)","(2.8, 3.9, 3.8280701754385964)","(2.6, 3.1, 3.0524999999999998)","(31.0, 85.0, 79.70588235294117)","(41.0, 110.0, 92.5)","(2.5, 2.86, 2.7861538461538458)"
08-01-2023 17:31:35.529384,"(91.0, 290.0, 243.33333333333334)","(21.0, 36.0, 33.51724137931034)","(91.0, 260.0, 207.5)","(2.8, 3.9, 3.8280701754385964)","(2.6, 3.1, 3.0524999999999998)","(31.0, 85.0, 79.70588235294117)","(41.0, 100.0, 85.0)","(2.5, 2.82, 2.792307692307692)"
08-01-2023 17:31:36.580736,"(101.0, 290.0, 243.33333333333334)","(21.0, 36.0, 33.51724137931034)","(91.0, 250.0, 235.0)","(2.9, 3.9, 3.8280701754385964)","(2.6, 3.1, 3.0524999999999998)","(41.0, 85.0, 93.57142857142857)","(51.0, 100.0, 90.0)","(2.45, 2.82, 2.804)"
08-01-2023 17:31:37.734080,"(101.0, 290.0, 243.33333333333334)","(21.0, 36.0, 32.96)","(91.0, 240.0, 195.0)","(2.9, 3.9, 3.7528571428571427)","(2.6, 3.1, 3.045714285714286)","(41.0, 100.0, 86.1764705882353)","(51.0, 100.0, 91.42857142857143)","(2.45, 2.84, 2.793333333333333)"
08-01-2023 17:31:38.957498,"(101.0, 290.0, 236.66666666666666)","(21.0, 36.0, 33.27272727272727)","(91.0, 240.0, 210.0)","(2.9, 3.85, 3.775)","(2.6, 3.1, 3.047222222222222)","(41.0, 95.0, 77.85714285714286)","(51.0, 100.0, 85.0)","(2.45, 2.84, 2.8307692307692305)"
08-01-2023 17:31:40.149699,"(101.0, 290.0, 236.66666666666666)","(21.0, 36.0, 30.545454545454547)","(91.0, 240.0, 210.0)","(2.9, 3.8, 3.763888888888889)","(2.6, 3.1, 3.0703125)","(41.0, 95.0, 77.85714285714286)","(51.0, 100.0, 94.0)","(2.45, 2.84, 2.835)"
08-01-2023 17:31:41.380112,"(101.0, 290.0, 236.66666666666666)","(21.0, 36.0, 32.36363636363637)","(91.0, 240.0, 210.0)","(2.9, 3.8, 3.7302631578947367)","(2.6, 3.1, 3.0693548387096774)","(41.0, 95.0, 77.85714285714286)","(51.0, 100.0, 94.0)","(2.45, 2.84, 2.8375)"
08-01-2023 17:31:42.539156,"(101.0, 290.0, 236.66666666666666)","(21.0, 40.0, 39.42857142857143)","(91.0, 240.0, 202.5)","(2.9, 3.75, 3.7666666666666666)","(2.6, 3.1, 3.081818181818182)","(41.0, 95.0, 77.85714285714286)","(51.0, 100.0, 94.0)","(2.45, 2.84, 2.7977777777777777)"
08-01-2023 17:31:43.753271,"(101.0, 290.0, 266.6666666666667)","(21.0, 44.0, 43.14285714285714)","(91.0, 240.0, 202.5)","(2.9, 3.8, 3.774074074074074)","(2.6, 3.1, 3.0941176470588236)","(41.0, 95.0, 77.85714285714286)","(51.0, 100.0, 94.0)","(2.45, 2.82, 2.8347826086956522)"
08-01-2023 17:31:44.951220,"(101.0, 200.0, 190.0)","(21.0, 42.0, 41.285714285714285)","(91.0, 240.0, 202.5)","(2.9, 3.8, 3.7824999999999998)","(2.6, 3.1, 3.1125)","(41.0, 95.0, 77.85714285714286)","(51.0, 100.0, 95.55555555555556)","(2.45, 2.84, 2.8546666666666667)"
08-01-2023 17:31:46.054525,"(101.0, 200.0, 190.0)","(21.0, 42.0, 38.0)","(91.0, 240.0, 202.5)","(2.9, 3.65, 3.6277777777777778)","(2.6, 3.15, 3.1331818181818183)","(41.0, 95.0, 89.0)","(51.0, 100.0, 95.55555555555556)","(2.45, 2.86, 2.841333333333333)"
08-01-2023 17:31:47.154685,"(101.0, 200.0, 190.0)","(21.0, 44.0, 40.666666666666664)","(91.0, 240.0, 202.5)","(2.9, 3.65, 3.6277777777777778)","(2.6, 3.15, 3.1763157894736844)","(41.0, 95.0, 92.5)","(51.0, 100.0, 95.55555555555556)","(2.45, 2.86, 2.8954999999999997)"
08-01-2023 17:31:48.453769,"(101.0, 200.0, 190.0)","(21.0, 46.0, 36.0)","(91.0, 290.0, 206.66666666666666)","(2.9, 3.55, 3.4547508690614137)","(2.6, 3.2, 3.1763157894736844)","(41.0, 95.0, 92.5)","(51.0, 100.0, 95.55555555555556)","(2.45, 2.9, 2.8954999999999997)"
08-01-2023 17:31:49.483564,"(101.0, 200.0, 190.0)","(21.0, 46.0, 40.23529411764706)","(91.0, 280.0, 213.33333333333334)","(2.9, 3.5, 3.4884615384615385)","(2.6, 3.2, 3.171153846153846)","(41.0, 95.0, 92.6923076923077)","(51.0, 100.0, 95.55555555555556)","(2.45, 2.92, 2.9139999999999997)"
08-01-2023 17:31:50.495779,"(101.0, 200.0, 190.0)","(21.0, 46.0, 40.23529411764706)","(91.0, 280.0, 213.33333333333334)","(2.9, 3.45, 3.4328125000000003)","(2.6, 3.25, 3.2422680412371134)","(41.0, 95.0, 92.6923076923077)","(51.0, 100.0, 95.55555555555556)","(2.45, 2.92, 2.9139999999999997)"
08-01-2023 17:31:51.617935,"(101.0, 200.0, 190.0)","(21.0, 46.0, 37.42857142857143)","(91.0, 280.0, 213.33333333333334)","(2.9, 3.3, 3.250974930362117)","(2.6, 3.25, 3.2443298969072165)","(41.0, 100.0, 96.92307692307692)","(51.0, 100.0, 97.14285714285714)","(2.45, 2.96, 2.944)"
08-01-2023 17:31:52.707560,"(101.0, 200.0, 186.66666666666666)","(21.0, 46.0, 40.0)","(91.0, 280.0, 212.5)","(2.9, 3.3, 3.2526770293609673)","(2.6, 3.3, 3.2778688524590165)","(41.0, 110.0, 96.5)","(51.0, 100.0, 76.84210526315789)","(2.45, 2.96, 2.998222222222222)"
08-01-2023 17:31:53.742621,"(101.0, 200.0, 186.66666666666666)","(21.0, 46.0, 40.705882352941174)","(91.0, 280.0, 212.5)","(2.9, 3.3, 3.253195164075993)","(2.6, 3.3, 3.289473684210526)","(41.0, 110.0, 100.625)","(51.0, 80.0, 76.25)","(2.45, 3.0, 2.9963636363636366)"
08-01-2023 17:31:54.875888,"(101.0, 250.0, 203.33333333333334)","(21.0, 46.0, 39.75)","(91.0, 280.0, 232.0)","(2.9, 3.3, 3.252557319223986)","(2.6, 3.3, 3.290178571428571)","(41.0, 110.0, 100.625)","(51.0, 80.0, 76.25)","(2.45, 3.0, 3.03875)"
08-01-2023 17:31:55.900957,"(101.0, 240.0, 231.42857142857144)","(21.0, 46.0, 40.44444444444444)","(91.0, 280.0, 232.0)","(2.9, 3.3, 3.25253807106599)","(2.6, 3.25, 3.2225)","(41.0, 110.0, 100.625)","(51.0, 80.0, 75.38461538461539)","(2.45, 3.05, 3.048)"
08-01-2023 17:31:57.104399,"(101.0, 250.0, 215.0)","(21.0, 44.0, 42.4)","(91.0, 280.0, 220.0)","(2.9, 3.3, 3.2344827586206897)","(2.6, 3.25, 3.183333333333333)","(41.0, 110.0, 100.625)","(51.0, 80.0, 75.38461538461539)","(2.45, 3.1, 3.068)"
08-01-2023 17:31:58.197910,"(101.0, 250.0, 200.0)","(21.0, 44.0, 42.4)","(91.0, 280.0, 220.0)","(2.9, 3.3, 3.232142857142857)","(2.6, 3.25, 3.183333333333333)","(41.0, 110.0, 100.625)","(51.0, 80.0, 76.0)","(2.45, 3.1, 3.068)"
08-01-2023 17:31:59.281634,"(101.0, 250.0, 200.0)","(21.0, 44.0, 42.4)","(91.0, 280.0, 240.0)","(2.9, 3.3, 3.237704918032787)","(2.6, 3.25, 3.208823529411765)","(41.0, 110.0, 85.0)","(51.0, 80.0, 76.84210526315789)","(2.45, 3.1, 3.06)"
08-01-2023 17:32:00.553114,"(101.0, 250.0, 200.0)","(21.0, 44.0, 42.4)","(91.0, 280.0, 238.0)","(2.9, 3.3, 3.238709677419355)","(2.6, 3.25, 3.208823529411765)","(41.0, 110.0, 73.33333333333333)","(51.0, 80.0, 76.84210526315789)","(2.45, 3.1, 3.0737704918032787)"
08-01-2023 17:32:01.657314,"(101.0, 250.0, 200.0)","(21.0, 44.0, 42.4)","(91.0, 280.0, 245.0)","(2.9, 3.3, 3.2424242424242427)","(2.6, 3.25, 3.225)","(41.0, 80.0, 71.0)","(51.0, 80.0, 75.71428571428571)","(2.45, 3.1, 3.065909090909091)"
08-01-2023 17:32:02.861081,"(101.0, 250.0, 200.0)","(21.0, 44.0, 42.4)","(91.0, 280.0, 245.0)","(2.9, 3.3, 3.2493333333333334)","(2.6, 3.25, 3.207692307692308)","(41.0, 80.0, 73.57142857142857)","(51.0, 80.0, 73.33333333333333)","(2.45, 3.1, 3.0675)"
08-01-2023 17:32:03.982666,"(101.0, 250.0, 212.5)","(21.0, 44.0, 42.4)","(81.0, 280.0, 245.0)","(2.9, 3.3, 3.258695652173913)","(2.6, 3.25, 3.205263157894737)","(41.0, 75.0, 68.75)","(51.0, 75.0, 72.05882352941177)","(2.45, 3.1, 3.076923076923077)"
08-01-2023 17:32:05.070101,"(101.0, 250.0, 212.5)","(21.0, 44.0, 43.0)","(81.0, 280.0, 227.5)","(2.9, 3.3, 3.271641791044776)","(2.6, 3.25, 3.2037500000000003)","(41.0, 75.0, 66.25)","(51.0, 75.0, 72.5)","(2.45, 3.1, 3.0826086956521737)"
08-01-2023 17:32:06.154796,"(101.0, 250.0, 207.14285714285714)","(21.0, 44.0, 43.0)","(81.0, 280.0, 227.5)","(2.9, 3.3, 3.2269662921348314)","(2.6, 3.25, 3.2044117647058825)","(41.0, 75.0, 69.54545454545455)","(51.0, 75.0, 70.0)","(2.45, 3.15, 3.096551724137931)"
08-01-2023 17:32:07.295424,"(101.0, 250.0, 207.14285714285714)","(21.0, 44.0, 43.333333333333336)","(81.0, 280.0, 227.5)","(2.9, 3.3, 3.230681818181818)","(2.6, 3.25, 3.2333333333333334)","(41.0, 75.0, 67.0)","(51.0, 75.0, 71.47058823529412)","(2.45, 3.15, 3.0582089552238805)"
08-01-2023 17:32:08.328358,"(101.0, 250.0, 212.5)","(21.0, 46.0, 44.421052631578945)","(81.0, 280.0, 227.5)","(2.9, 3.25, 3.230681818181818)","(2.6, 3.25, 3.2333333333333334)","(41.0, 75.0, 67.0)","(51.0, 75.0, 73.46153846153847)","(2.45, 3.1, 3.0693333333333332)"
08-01-2023 17:32:09.382399,"(101.0, 250.0, 212.5)","(21.0, 50.0, 48.23529411764706)","(81.0, 280.0, 227.5)","(2.9, 3.25, 3.2311111111111113)","(2.6, 3.25, 3.213636363636364)","(41.0, 70.0, 66.875)","(51.0, 75.0, 72.91666666666667)","(2.45, 3.1, 3.0707142857142857)"
08-01-2023 17:32:10.418812,"(101.0, 250.0, 207.14285714285714)","(21.0, 48.0, 46.5)","(81.0, 280.0, 235.0)","(2.9, 3.25, 3.220689655172414)","(2.6, 3.25, 3.212745098039216)","(41.0, 70.0, 69.44444444444444)","(51.0, 75.0, 72.5)","(2.45, 3.1, 3.0707142857142857)"
08-01-2023 17:32:11.577593,"(101.0, 250.0, 207.14285714285714)","(21.0, 48.0, 46.5)","(81.0, 280.0, 235.0)","(2.9, 3.25, 3.2245454545454546)","(2.6, 3.25, 3.212745098039216)","(41.0, 70.0, 69.0)","(51.0, 75.0, 72.14285714285714)","(2.45, 3.1, 3.09375)"
08-01-2023 17:32:12.590009,"(101.0, 250.0, 212.5)","(21.0, 48.0, 45.6)","(81.0, 280.0, 235.0)","(2.9, 3.3, 3.221212121212121)","(2.6, 3.25, 3.214814814814815)","(41.0, 70.0, 69.0)","(51.0, 75.0, 71.15384615384616)","(2.45, 3.1, 3.08375)"
08-01-2023 17:32:13.635344,"(101.0, 250.0, 212.5)","(21.0, 48.0, 46.90909090909091)","(81.0, 280.0, 235.0)","(2.9, 3.3, 3.2223684210526318)","(2.6, 3.3, 3.2874999999999996)","(41.0, 70.0, 69.5)","(51.0, 75.0, 73.0)","(2.45, 3.1, 3.0846153846153848)"
08-01-2023 17:32:14.658118,"(101.0, 250.0, 208.33333333333334)","(21.0, 46.0, 45.6)","(81.0, 280.0, 235.0)","(2.9, 3.25, 3.2223684210526318)","(2.6, 3.3, 3.288970588235294)","(41.0, 70.0, 69.0)","(51.0, 75.0, 71.66666666666667)","(2.45, 3.1, 3.0864864864864865)"
08-01-2023 17:32:15.683026,"(101.0, 250.0, 208.33333333333334)","(21.0, 48.0, 45.1764705882353)","(81.0, 280.0, 235.0)","(2.9, 3.25, 3.2223684210526318)","(2.6, 3.3, 3.288970588235294)","(41.0, 70.0, 69.0)","(51.0, 75.0, 71.66666666666667)","(2.45, 3.1, 3.0864864864864865)"
08-01-2023 17:32:16.726141,"(101.0, 250.0, 208.33333333333334)","(26.0, 48.0, 46.15384615384615)","(91.0, 280.0, 235.0)","(2.7, 3.25, 3.2184782608695652)","(2.6, 3.3, 3.288392857142857)","(41.0, 70.0, 69.0909090909091)","(51.0, 75.0, 72.27272727272727)","(2.5, 3.1, 3.0815217391304346)"
08-01-2023 17:32:17.789825,"(101.0, 250.0, 208.33333333333334)","(26.0, 48.0, 45.1764705882353)","(91.0, 280.0, 235.0)","(2.7, 3.25, 3.2184782608695652)","(2.6, 3.3, 3.2880733944954126)","(41.0, 70.0, 69.0)","(51.0, 75.0, 72.27272727272727)","(2.5, 3.1, 3.0815217391304346)"
08-01-2023 17:32:18.906949,"(101.0, 250.0, 208.33333333333334)","(26.0, 46.0, 44.857142857142854)","(91.0, 280.0, 235.0)","(2.7, 3.25, 3.224561403508772)","(2.6, 3.3, 3.2876168224299063)","(41.0, 70.0, 69.5)","(51.0, 75.0, 71.66666666666667)","(2.5, 3.1, 3.0795918367346937)"
08-01-2023 17:32:19.976503,"(101.0, 240.0, 180.0)","(26.0, 46.0, 44.0)","(91.0, 280.0, 235.0)","(2.7, 3.25, 3.224561403508772)","(2.7, 3.3, 3.2888888888888888)","(41.0, 70.0, 69.66666666666667)","(51.0, 75.0, 71.66666666666667)","(2.5, 3.1, 3.0795918367346937)"
08-01-2023 17:32:21.036810,"(101.0, 240.0, 188.57142857142856)","(26.0, 46.0, 43.0)","(91.0, 280.0, 235.0)","(2.7, 3.25, 3.230921052631579)","(2.7, 3.3, 3.292281879194631)","(41.0, 70.0, 69.66666666666667)","(51.0, 75.0, 72.27272727272727)","(2.5, 3.1, 3.076363636363636)"
