,Skyla Blue,Rock On Hunter,Tilly Banner,Abby Road,Natisas Sparkle,Zambora Blaster
09-01-2023 17:27:17.235837,"(4.2, 5.4, 5.297435897435897)","(17.0, 22.0, 21.333333333333332)","(4.8, 5.9, 5.78)","(16.0, 24.0, 23.363636363636363)","(1.95, 2.14, 2.1258646616541355)","(9.0, 13.0, 12.736842105263158)"
09-01-2023 17:27:18.235229,"(4.2, 5.4, 5.3047619047619055)","(17.0, 22.0, 20.8)","(4.8, 5.9, 5.78)","(16.0, 24.0, 24.5)","(1.95, 2.14, 2.142325581395349)","(9.0, 13.0, 12.746376811594203)"
09-01-2023 17:27:19.230037,"(4.2, 5.4, 5.297435897435897)","(17.0, 21.0, 20.63157894736842)","(4.8, 5.9, 5.7615384615384615)","(16.0, 25.0, 24.41176470588235)","(1.95, 2.16, 2.1458823529411766)","(9.0, 13.0, 12.746376811594203)"
09-01-2023 17:27:20.213540,"(4.2, 5.4, 5.28)","(17.0, 21.0, 20.63157894736842)","(4.8, 5.9, 5.7615384615384615)","(16.0, 25.0, 24.41176470588235)","(1.95, 2.16, 2.1456410256410257)","(9.0, 13.0, 12.746376811594203)"
09-01-2023 17:27:21.208940,"(4.2, 5.4, 5.28)","(17.0, 21.0, 20.5625)","(4.8, 5.9, 5.7615384615384615)","(16.0, 25.0, 24.41176470588235)","(1.95, 2.16, 2.1456410256410257)","(9.0, 13.0, 12.736842105263158)"
09-01-2023 17:27:22.225084,"(4.2, 5.4, 5.258823529411765)","(17.0, 21.0, 20.3)","(4.8, 5.9, 5.7615384615384615)","(17.0, 25.0, 24.41176470588235)","(1.95, 2.16, 2.1488172043010754)","(9.0, 13.0, 12.736842105263158)"
09-01-2023 17:27:23.180661,"(4.2, 5.4, 5.258823529411765)","(17.0, 22.0, 20.58823529411765)","(4.8, 5.9, 5.7615384615384615)","(17.0, 25.0, 24.41176470588235)","(1.95, 2.16, 2.1488172043010754)","(9.0, 13.0, 12.709219858156029)"
09-01-2023 17:27:24.102185,"(4.2, 5.4, 5.262857142857143)","(17.0, 22.0, 20.571428571428573)","(4.8, 5.8, 5.747826086956522)","(17.0, 24.0, 23.923076923076923)","(1.95, 2.18, 2.1503030303030304)","(9.0, 13.0, 12.715277777777779)"
09-01-2023 17:27:24.959280,"(4.2, 5.4, 5.282926829268293)","(17.0, 22.0, 21.12)","(4.8, 5.8, 5.691891891891892)","(17.0, 24.0, 23.923076923076923)","(1.95, 2.16, 2.1503030303030304)","(9.0, 13.0, 12.705035971223023)"
09-01-2023 17:27:25.849971,"(4.2, 5.4, 5.262857142857143)","(17.0, 22.0, 20.842105263157894)","(4.8, 5.8, 5.691891891891892)","(17.0, 24.0, 23.923076923076923)","(1.95, 2.16, 2.1565853658536587)","(9.0, 13.0, 12.51388888888889)"
09-01-2023 17:27:26.843992,"(4.2, 5.2, 5.105813953488372)","(17.0, 22.0, 21.083333333333332)","(4.8, 5.7, 5.661290322580645)","(17.0, 25.0, 24.2)","(1.95, 2.16, 2.162325581395349)","(9.0, 13.0, 12.74074074074074)"
09-01-2023 17:27:27.779067,"(4.2, 5.2, 5.12183908045977)","(17.0, 22.0, 21.266666666666666)","(4.8, 5.7, 5.690476190476191)","(17.0, 25.0, 24.615384615384617)","(1.95, 2.18, 2.162325581395349)","(9.0, 13.0, 12.681818181818182)"
09-01-2023 17:27:28.776521,"(4.2, 5.2, 5.121590909090909)","(17.0, 22.0, 21.352941176470587)","(4.8, 5.7, 5.690476190476191)","(17.0, 26.0, 24.928571428571427)","(1.95, 2.18, 2.1625531914893616)","(9.0, 13.0, 12.678899082568808)"
09-01-2023 17:27:29.719667,"(4.2, 5.2, 5.121590909090909)","(17.0, 22.0, 21.243243243243242)","(4.8, 5.7, 5.690476190476191)","(17.0, 25.0, 24.928571428571427)","(1.95, 2.18, 2.1625531914893616)","(9.0, 13.0, 12.672897196261681)"
09-01-2023 17:27:30.715596,"(4.2, 5.2, 5.115853658536585)","(17.0, 22.0, 21.125)","(4.8, 5.8, 5.7375)","(17.0, 23.0, 21.61904761904762)","(1.95, 2.18, 2.17265306122449)","(9.0, 13.0, 12.63716814159292)"
09-01-2023 17:27:31.580777,"(4.2, 5.2, 5.105319148936171)","(17.0, 22.0, 21.096774193548388)","(4.8, 5.9, 5.81875)","(17.0, 22.0, 21.61904761904762)","(1.95, 2.18, 2.17265306122449)","(9.0, 13.0, 12.655462184873949)"
09-01-2023 17:27:32.509490,"(4.2, 5.2, 5.108247422680413)","(17.0, 22.0, 21.22222222222222)","(4.8, 5.9, 5.835)","(17.0, 22.0, 21.59090909090909)","(1.95, 2.18, 2.1614070351758796)","(9.0, 13.0, 12.655462184873949)"
09-01-2023 17:27:33.452189,"(4.2, 5.1, 5.0963302752293576)","(17.0, 22.0, 20.666666666666668)","(4.8, 5.9, 5.83030303030303)","(17.0, 22.0, 21.59090909090909)","(1.95, 2.2, 2.18070351758794)","(9.0, 13.0, 12.655462184873949)"
09-01-2023 17:27:34.412996,"(4.2, 5.2, 5.104040404040404)","(17.0, 22.0, 20.5)","(4.8, 5.9, 5.826666666666666)","(17.0, 22.0, 21.59090909090909)","(1.95, 2.18, 2.171875)","(9.0, 13.0, 12.63716814159292)"
09-01-2023 17:27:35.385756,"(4.2, 5.1, 5.066917293233082)","(17.0, 22.0, 20.434782608695652)","(4.8, 5.9, 5.821428571428571)","(17.0, 22.0, 21.692307692307693)","(1.95, 2.18, 2.1713333333333336)","(9.0, 13.0, 12.633928571428571)"
09-01-2023 17:27:36.349966,"(4.2, 5.1, 5.0661654135338345)","(17.0, 22.0, 20.434782608695652)","(4.8, 5.9, 5.815384615384615)","(17.0, 22.0, 21.68)","(1.95, 2.18, 2.175277777777778)","(9.0, 13.0, 12.669354838709678)"
09-01-2023 17:27:37.299742,"(4.2, 5.1, 5.067391304347826)","(17.0, 22.0, 20.714285714285715)","(4.8, 5.9, 5.815384615384615)","(17.0, 22.0, 21.68)","(1.95, 2.18, 2.16)","(9.0, 13.0, 12.5625)"
09-01-2023 17:27:38.340650,"(4.2, 5.1, 5.070779220779221)","(17.0, 22.0, 20.8)","(4.8, 5.9, 5.847619047619047)","(17.0, 22.0, 20.724489795918366)","(1.95, 2.16, 2.1574400000000002)","(9.0, 13.0, 12.916666666666666)"
09-01-2023 17:27:39.242092,"(4.2, 5.1, 5.06938775510204)","(17.0, 22.0, 20.8)","(4.8, 5.9, 5.855555555555556)","(17.0, 21.0, 20.724489795918366)","(1.95, 2.16, 2.1574400000000002)","(9.0, 13.5, 12.876470588235295)"
09-01-2023 17:27:40.281686,"(4.2, 5.3, 5.247058823529412)","(17.0, 22.0, 20.434782608695652)","(4.8, 6.0, 5.888)","(17.0, 21.0, 20.714285714285715)","(1.95, 2.16, 2.13375)","(9.0, 13.5, 12.876470588235295)"
09-01-2023 17:27:41.337225,"(4.2, 5.3, 5.25)","(17.0, 22.0, 20.434782608695652)","(4.8, 5.9, 5.891666666666667)","(17.0, 21.0, 20.714285714285715)","(1.95, 2.14, 2.1291891891891894)","(9.0, 13.5, 13.205555555555556)"
09-01-2023 17:27:42.354624,"(4.2, 5.3, 5.27)","(17.0, 22.0, 20.714285714285715)","(4.8, 6.0, 5.988888888888889)","(17.0, 21.0, 20.714285714285715)","(1.95, 2.14, 2.1334883720930233)","(9.0, 13.5, 13.25287356321839)"
09-01-2023 17:27:43.283234,"(4.2, 5.3, 5.246808510638298)","(17.0, 22.0, 20.714285714285715)","(4.8, 6.0, 5.988888888888889)","(17.0, 21.0, 20.714285714285715)","(1.95, 2.14, 2.1334883720930233)","(9.0, 13.5, 13.219696969696969)"
09-01-2023 17:27:44.147540,"(4.2, 5.3, 5.239024390243903)","(17.0, 22.0, 20.434782608695652)","(4.8, 6.0, 5.957142857142857)","(17.0, 21.0, 20.71153846153846)","(1.95, 2.14, 2.1351162790697678)","(9.0, 13.5, 13.201612903225806)"
09-01-2023 17:27:45.079020,"(4.2, 5.1, 5.03125)","(17.0, 22.0, 20.363636363636363)","(4.8, 5.9, 5.85945945945946)","(17.0, 21.0, 20.71153846153846)","(1.95, 2.18, 2.168301886792453)","(9.0, 13.5, 13.23943661971831)"
09-01-2023 17:27:46.234305,"(4.2, 5.0, 4.942857142857143)","(17.0, 22.0, 20.875)","(4.8, 6.2, 6.085)","(17.0, 21.0, 20.71153846153846)","(1.95, 2.18, 2.168979591836735)","(9.0, 13.5, 13.215384615384615)"
09-01-2023 17:27:47.421947,"(4.2, 5.0, 4.9259259259259265)","(17.0, 22.0, 20.875)","(4.8, 6.2, 6.098630136986301)","(17.0, 21.0, 20.73267326732673)","(1.95, 2.18, 2.169166666666667)","(9.0, 13.5, 13.215384615384615)"
09-01-2023 17:27:48.480841,"(4.2, 5.0, 4.9259259259259265)","(17.0, 22.0, 20.875)","(4.8, 6.2, 6.1)","(17.0, 21.0, 20.788888888888888)","(1.95, 2.18, 2.1665359477124184)","(9.0, 13.5, 13.191666666666666)"
09-01-2023 17:27:49.653997,"(4.2, 5.0, 4.907407407407407)","(17.0, 22.0, 20.615384615384617)","(4.8, 6.2, 6.1)","(17.0, 21.0, 20.788888888888888)","(1.95, 2.2, 2.167643312101911)","(9.0, 13.5, 12.782608695652174)"
09-01-2023 17:27:50.669072,"(4.2, 5.0, 4.90625)","(17.0, 22.0, 20.615384615384617)","(4.8, 6.2, 6.1)","(16.0, 21.0, 20.788888888888888)","(1.95, 2.2, 2.1657649667405767)","(9.0, 13.0, 12.776119402985074)"
09-01-2023 17:27:51.629861,"(4.2, 5.0, 4.884615384615384)","(17.0, 22.0, 20.875)","(4.8, 6.2, 6.104347826086957)","(16.0, 21.0, 20.788888888888888)","(1.95, 2.2, 2.172871287128713)","(9.0, 13.0, 12.784615384615385)"
09-01-2023 17:27:52.609166,"(4.2, 5.0, 4.903225806451613)","(17.0, 22.0, 20.941176470588236)","(4.8, 6.2, 6.093548387096774)","(16.0, 21.0, 20.776470588235295)","(1.95, 2.18, 2.173)","(9.0, 13.0, 12.766666666666667)"
09-01-2023 17:27:53.515149,"(4.2, 5.0, 4.903225806451613)","(17.0, 22.0, 20.8)","(4.8, 6.2, 6.176)","(16.0, 21.0, 20.776470588235295)","(1.95, 2.18, 2.171025641025641)","(9.0, 13.0, 12.76271186440678)"
09-01-2023 17:27:54.402359,"(4.2, 5.0, 4.921739130434783)","(17.0, 22.0, 20.615384615384617)","(4.8, 6.4, 6.1612403100775195)","(16.0, 21.0, 20.776470588235295)","(1.95, 2.18, 2.1764705882352944)","(9.0, 13.0, 12.79245283018868)"
09-01-2023 17:27:55.307790,"(4.2, 5.1, 4.995180722891566)","(17.0, 22.0, 20.615384615384617)","(4.8, 6.2, 6.165079365079365)","(16.0, 21.0, 20.776470588235295)","(1.95, 2.18, 2.162)","(9.0, 13.0, 12.770833333333334)"
09-01-2023 17:27:56.231697,"(4.2, 5.1, 4.996428571428571)","(17.0, 22.0, 20.571428571428573)","(4.8, 6.2, 6.1461538461538465)","(16.0, 21.0, 20.771084337349397)","(1.95, 2.18, 2.1601038961038963)","(10.0, 13.0, 12.846938775510203)"
09-01-2023 17:27:57.135728,"(4.2, 4.8, 4.717218543046358)","(17.0, 22.0, 20.5)","(4.8, 6.2, 6.149090909090909)","(16.0, 21.0, 20.78409090909091)","(1.95, 2.2, 2.183004484304933)","(10.0, 13.0, 12.825581395348838)"
09-01-2023 17:27:58.052800,"(4.2, 4.8, 4.705194805194806)","(17.0, 22.0, 20.392857142857142)","(4.8, 6.4, 6.153271028037383)","(16.0, 21.0, 20.650943396226417)","(1.95, 2.2, 2.1832038834951457)","(10.0, 13.0, 12.78)"
09-01-2023 17:27:58.927954,"(4.2, 4.8, 4.705517241379311)","(17.0, 22.0, 20.794642857142858)","(4.8, 6.4, 6.16734693877551)","(16.0, 21.0, 20.650943396226417)","(1.95, 2.2, 2.1831961259079904)","(10.0, 13.0, 12.796296296296296)"
09-01-2023 17:27:59.963820,"(4.2, 4.8, 4.71225806451613)","(17.0, 22.0, 20.911290322580644)","(4.8, 6.2, 6.159259259259259)","(16.0, 21.0, 20.66346153846154)","(1.95, 2.2, 2.184118993135012)","(10.0, 13.0, 12.796296296296296)"
09-01-2023 17:28:00.883869,"(4.2, 4.8, 4.712837837837838)","(17.0, 21.0, 20.806451612903224)","(4.8, 6.2, 6.159259259259259)","(16.0, 22.0, 21.307692307692307)","(1.95, 2.2, 2.183765690376569)","(10.0, 13.0, 12.9)"
09-01-2023 17:28:01.873215,"(4.2, 4.8, 4.7153284671532845)","(17.0, 21.0, 20.681818181818183)","(4.8, 6.2, 6.159259259259259)","(16.0, 22.0, 21.5)","(1.95, 2.2, 2.181739130434783)","(10.0, 13.0, 12.848837209302326)"
09-01-2023 17:28:02.888479,"(4.2, 4.7, 4.67962962962963)","(17.0, 22.0, 20.266666666666666)","(4.8, 6.4, 6.162601626016261)","(16.0, 22.0, 22.5)","(1.95, 2.2, 2.167261904761905)","(10.0, 13.0, 12.819444444444445)"
09-01-2023 17:28:03.870064,"(4.2, 4.8, 4.64551724137931)","(17.0, 22.0, 20.75)","(4.8, 6.4, 6.1271028037383175)","(16.0, 23.0, 22.263157894736842)","(1.95, 2.18, 2.1699029126213594)","(10.0, 13.0, 12.837209302325581)"
09-01-2023 17:28:04.859578,"(4.2, 4.8, 4.6567567567567565)","(17.0, 22.0, 20.91891891891892)","(4.8, 6.4, 6.117241379310345)","(16.0, 23.0, 21.88888888888889)","(1.95, 2.18, 2.1699029126213594)","(10.0, 13.0, 12.797872340425531)"
09-01-2023 17:28:05.995489,"(4.2, 4.8, 4.659154929577465)","(17.0, 22.0, 20.94736842105263)","(4.8, 6.4, 6.110344827586207)","(16.0, 23.0, 21.88888888888889)","(1.95, 2.18, 2.1702000000000004)","(10.0, 13.0, 12.8515625)"
09-01-2023 17:28:07.155071,"(4.2, 4.8, 4.652941176470588)","(17.0, 22.0, 20.774193548387096)","(4.8, 6.4, 6.126829268292683)","(16.0, 23.0, 21.88888888888889)","(1.95, 2.18, 2.1702000000000004)","(10.0, 13.0, 12.841666666666667)"
09-01-2023 17:28:08.210473,"(4.2, 4.8, 4.652941176470588)","(17.0, 22.0, 20.774193548387096)","(4.8, 6.4, 6.13448275862069)","(16.0, 23.0, 21.88888888888889)","(1.95, 2.18, 2.1699512195121953)","(10.0, 13.0, 12.856060606060606)"
09-01-2023 17:28:09.369401,"(4.2, 4.8, 4.649612403100775)","(17.0, 22.0, 20.94736842105263)","(4.8, 6.4, 6.13448275862069)","(16.0, 23.0, 21.88888888888889)","(1.95, 2.18, 2.16980198019802)","(10.0, 13.0, 12.856060606060606)"
09-01-2023 17:28:10.328974,"(4.2, 4.8, 4.649612403100775)","(17.0, 22.0, 21.058823529411764)","(4.8, 6.4, 6.13448275862069)","(16.0, 23.0, 21.88888888888889)","(1.95, 2.18, 2.17005076142132)","(10.0, 13.0, 12.84920634920635)"
09-01-2023 17:28:11.351073,"(4.2, 4.8, 4.642276422764227)","(17.0, 22.0, 20.857142857142858)","(4.8, 6.4, 6.13448275862069)","(16.0, 23.0, 22.142857142857142)","(1.95, 2.18, 2.17005076142132)","(10.0, 13.0, 12.84920634920635)"
09-01-2023 17:28:12.301710,"(4.2, 4.8, 4.639097744360902)","(17.0, 22.0, 21.365853658536587)","(4.8, 6.4, 6.13448275862069)","(16.0, 23.0, 22.333333333333332)","(1.95, 2.18, 2.1697512437810946)","(10.0, 13.0, 12.86231884057971)"
09-01-2023 17:28:13.299419,"(4.2, 4.8, 4.731847133757962)","(17.0, 22.0, 21.4468085106383)","(4.8, 6.4, 6.122522522522523)","(16.0, 23.0, 22.285714285714285)","(1.95, 2.18, 2.1697512437810946)","(10.0, 13.0, 12.86231884057971)"
09-01-2023 17:28:14.402497,"(4.2, 4.8, 4.7407407407407405)","(17.0, 22.0, 21.4468085106383)","(4.8, 6.4, 6.103846153846154)","(16.0, 23.0, 21.625)","(1.95, 2.18, 2.17)","(10.0, 13.0, 12.853846153846154)"
09-01-2023 17:28:15.496308,"(4.2, 4.8, 4.7407407407407405)","(17.0, 22.0, 21.25925925925926)","(4.8, 6.4, 6.090756302521008)","(16.0, 23.0, 21.9)","(1.95, 2.18, 2.170315789473684)","(10.0, 13.0, 12.841666666666667)"
09-01-2023 17:28:16.638764,"(4.2, 4.8, 4.7407407407407405)","(17.0, 22.0, 21.217391304347828)","(4.8, 6.4, 6.1233082706766915)","(16.0, 23.0, 22.352941176470587)","(1.95, 2.18, 2.170315789473684)","(10.0, 13.0, 12.841666666666667)"
09-01-2023 17:28:17.736560,"(4.2, 4.8, 4.741509433962264)","(17.0, 22.0, 21.217391304347828)","(4.8, 6.4, 6.1233082706766915)","(16.0, 23.0, 22.352941176470587)","(1.95, 2.18, 2.1632478632478636)","(10.0, 13.0, 12.841666666666667)"
09-01-2023 17:28:18.728316,"(4.2, 4.8, 4.743292682926829)","(17.0, 22.0, 21.307692307692307)","(4.8, 6.4, 6.1233082706766915)","(16.0, 23.0, 22.352941176470587)","(1.95, 2.18, 2.164812030075188)","(10.0, 13.0, 12.88679245283019)"
09-01-2023 17:28:19.735311,"(4.2, 4.8, 4.744171779141104)","(17.0, 22.0, 21.214285714285715)","(4.8, 6.4, 6.137142857142857)","(16.0, 23.0, 23.379310344827587)","(1.95, 2.18, 2.168101265822785)","(10.0, 13.0, 13.234375)"
09-01-2023 17:28:20.699095,"(4.2, 4.9, 4.881651376146789)","(17.0, 22.0, 21.6)","(4.8, 5.8, 5.766233766233766)","(16.0, 24.0, 23.0)","(1.95, 2.2, 2.174086956521739)","(10.0, 13.5, 13.431818181818182)"
09-01-2023 17:28:21.685638,"(4.2, 4.9, 4.891891891891892)","(17.0, 22.0, 21.176470588235293)","(4.8, 5.8, 5.754464285714286)","(16.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.1735)","(10.0, 13.5, 13.444444444444445)"
09-01-2023 17:28:22.648415,"(4.2, 4.9, 4.892857142857143)","(17.0, 22.0, 21.5625)","(4.8, 5.8, 5.7556521739130435)","(16.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.1735)","(10.0, 13.5, 13.444444444444445)"
09-01-2023 17:28:23.578216,"(4.2, 4.9, 4.8943396226415095)","(17.0, 22.0, 21.90909090909091)","(4.8, 5.8, 5.750485436893204)","(16.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.1737288135593222)","(10.0, 13.5, 13.431818181818182)"
09-01-2023 17:28:24.541172,"(4.2, 4.9, 4.893617021276596)","(17.0, 22.0, 21.892857142857142)","(4.8, 5.8, 5.753211009174312)","(16.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.1737288135593222)","(10.0, 13.5, 13.431818181818182)"
09-01-2023 17:28:25.479369,"(4.2, 4.9, 4.890000000000001)","(17.0, 22.0, 21.892857142857142)","(4.8, 5.8, 5.756410256410256)","(16.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.1737288135593222)","(10.0, 13.5, 13.431818181818182)"
09-01-2023 17:28:26.401989,"(4.2, 4.9, 4.890000000000001)","(17.0, 22.0, 21.892857142857142)","(4.8, 5.8, 5.761654135338346)","(16.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.175140186915888)","(10.0, 13.5, 13.431818181818182)"
09-01-2023 17:28:27.294962,"(4.2, 4.9, 4.889655172413794)","(17.0, 22.0, 21.892857142857142)","(4.8, 5.8, 5.761654135338346)","(17.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.174018691588785)","(10.0, 13.5, 13.444444444444445)"
09-01-2023 17:28:28.173445,"(4.2, 4.9, 4.8933333333333335)","(17.0, 22.0, 21.90909090909091)","(4.8, 5.8, 5.7625)","(17.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.174018691588785)","(10.0, 13.5, 13.444444444444445)"
09-01-2023 17:28:29.153173,"(4.2, 4.9, 4.8933333333333335)","(17.0, 22.0, 21.90909090909091)","(4.8, 5.8, 5.7625)","(17.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.1735353535353537)","(10.0, 13.5, 13.375)"
09-01-2023 17:28:30.093633,"(4.2, 4.9, 4.8914285714285715)","(17.0, 22.0, 21.916666666666668)","(4.8, 5.8, 5.7625)","(17.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.174408602150538)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:31.129976,"(4.2, 4.9, 4.890000000000001)","(17.0, 22.0, 21.9)","(4.8, 5.8, 5.761654135338346)","(17.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.174408602150538)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:32.244865,"(4.2, 4.9, 4.890000000000001)","(17.0, 22.0, 21.675)","(4.8, 5.8, 5.761654135338346)","(17.0, 24.0, 23.571428571428573)","(1.95, 2.18, 2.174408602150538)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:33.459077,"(4.2, 4.9, 4.890000000000001)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761654135338346)","(17.0, 24.0, 23.4)","(1.95, 2.18, 2.174408602150538)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:34.472727,"(4.2, 4.9, 4.890000000000001)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761654135338346)","(17.0, 24.0, 23.4)","(1.95, 2.18, 2.174408602150538)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:35.437959,"(4.2, 4.9, 4.890000000000001)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.4)","(1.95, 2.18, 2.174408602150538)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:36.388409,"(4.2, 4.9, 4.890000000000001)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.4)","(1.95, 2.18, 2.174408602150538)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:37.478953,"(4.2, 4.9, 4.890000000000001)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.4)","(1.95, 2.18, 2.16616091954023)","(10.0, 14.0, 13.329268292682928)"
09-01-2023 17:28:38.494048,"(4.2, 4.9, 4.890000000000001)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.4)","(1.95, 2.2, 2.1665847665847666)","(10.0, 14.0, 13.36046511627907)"
09-01-2023 17:28:39.541137,"(4.2, 4.9, 4.859259259259259)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.333333333333332)","(1.95, 2.2, 2.1665024630541874)","(10.0, 14.0, 13.36046511627907)"
09-01-2023 17:28:40.557876,"(4.2, 4.9, 4.859259259259259)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.333333333333332)","(1.95, 2.2, 2.1665024630541874)","(10.0, 14.0, 13.36046511627907)"
09-01-2023 17:28:41.487071,"(4.2, 4.9, 4.859259259259259)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.454545454545453)","(1.95, 2.2, 2.1665024630541874)","(10.0, 14.0, 13.36046511627907)"
09-01-2023 17:28:42.372112,"(4.2, 4.9, 4.854166666666667)","(17.0, 23.0, 22.365853658536587)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.28)","(1.95, 2.2, 2.1665024630541874)","(10.0, 14.0, 13.369047619047619)"
09-01-2023 17:28:43.331771,"(4.2, 4.9, 4.854166666666667)","(17.0, 23.0, 22.513513513513512)","(4.8, 5.8, 5.761068702290077)","(17.0, 24.0, 23.28)","(1.95, 2.2, 2.167232876712329)","(10.0, 14.0, 13.369047619047619)"
09-01-2023 17:28:44.326937,"(4.2, 4.9, 4.854166666666667)","(17.0, 23.0, 22.513513513513512)","(4.8, 5.8, 5.754054054054054)","(17.0, 24.0, 22.615384615384617)","(1.95, 2.2, 2.167232876712329)","(10.0, 14.0, 13.369047619047619)"
09-01-2023 17:28:45.302746,"(4.2, 4.9, 4.854166666666667)","(17.0, 23.0, 22.806451612903224)","(4.8, 5.7, 5.648)","(17.0, 24.0, 23.4)","(1.95, 2.2, 2.167232876712329)","(10.0, 14.0, 13.369047619047619)"
09-01-2023 17:28:46.293702,"(4.2, 4.9, 4.854166666666667)","(17.0, 23.0, 22.806451612903224)","(4.8, 5.7, 5.635)","(17.0, 24.0, 23.4)","(1.95, 2.2, 2.167232876712329)","(10.0, 14.0, 13.369047619047619)"
09-01-2023 17:28:47.243324,"(4.2, 4.9, 4.854166666666667)","(17.0, 23.0, 22.806451612903224)","(4.8, 5.7, 5.635)","(17.0, 24.0, 23.4)","(1.95, 2.2, 2.1675581395348837)","(10.0, 14.0, 13.369047619047619)"
09-01-2023 17:28:48.225157,"(4.0, 4.9, 4.854166666666667)","(17.0, 23.0, 22.806451612903224)","(4.8, 5.7, 5.656666666666666)","(17.0, 24.0, 23.4)","(1.9, 2.2, 2.1675581395348837)","(10.0, 14.0, 13.369047619047619)"
09-01-2023 17:28:49.186160,"(4.0, 4.9, 4.854166666666667)","(17.0, 23.0, 22.806451612903224)","(4.8, 5.8, 5.643037974683544)","(17.0, 24.0, 23.4)","(1.9, 2.2, 2.1675581395348837)","(10.0, 14.0, 13.518181818181818)"
09-01-2023 17:28:50.143027,"(4.0, 4.9, 4.854166666666667)","(17.0, 23.0, 22.806451612903224)","(4.8, 5.8, 5.643037974683544)","(17.0, 24.0, 23.4)","(1.9, 2.2, 2.1675581395348837)","(10.0, 14.0, 13.532710280373832)"
09-01-2023 17:28:51.076068,"(4.0, 4.9, 4.854166666666667)","(17.0, 23.0, 22.806451612903224)","(4.8, 5.8, 5.620289855072463)","(17.0, 24.0, 23.4)","(1.9, 2.2, 2.1676023391812866)","(10.0, 14.0, 13.532710280373832)"
09-01-2023 17:28:52.059037,"(4.0, 4.9, 4.854166666666667)","(17.0, 24.0, 22.416666666666668)","(4.8, 5.8, 5.6179487179487175)","(17.0, 24.0, 23.4)","(1.9, 2.2, 2.1671216617210685)","(10.0, 14.0, 13.532710280373832)"
09-01-2023 17:28:52.987887,"(4.0, 4.9, 4.8812500000000005)","(17.0, 24.0, 22.642857142857142)","(4.8, 5.8, 5.636781609195402)","(17.0, 24.0, 21.6)","(1.9, 2.2, 2.1671216617210685)","(10.0, 14.0, 13.532710280373832)"
09-01-2023 17:28:53.905466,"(4.0, 4.9, 4.8812500000000005)","(17.0, 24.0, 22.774193548387096)","(4.8, 5.8, 5.650602409638554)","(17.0, 24.0, 21.857142857142858)","(1.9, 2.18, 2.1640816326530614)","(10.0, 14.0, 13.608695652173912)"
09-01-2023 17:28:54.791221,"(4.0, 4.9, 4.8812500000000005)","(17.0, 24.0, 22.774193548387096)","(4.8, 5.8, 5.650602409638554)","(17.0, 24.0, 21.857142857142858)","(1.9, 2.18, 2.1640816326530614)","(10.0, 14.0, 13.608695652173912)"
09-01-2023 17:28:55.702424,"(4.0, 4.9, 4.8812500000000005)","(17.0, 24.0, 22.705882352941178)","(4.8, 5.8, 5.650602409638554)","(17.0, 23.0, 22.5)","(1.9, 2.18, 2.165818181818182)","(10.0, 14.0, 13.647058823529411)"
09-01-2023 17:28:56.612873,"(4.0, 5.0, 4.85531914893617)","(17.0, 24.0, 22.580645161290324)","(4.8, 5.8, 5.650602409638554)","(17.0, 23.0, 22.5)","(1.9, 2.18, 2.174054054054054)","(10.0, 14.5, 13.712765957446809)"
