,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:31:05.557147,"(11.0, 18.0, 16.772727272727273)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 4.917307692307693)","(19.0, 25.0, 24.047619047619047)","(12.0, 19.0, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.241509433962264)","(2.8, 3.15, 3.0634615384615382)","(31.0, 75.0, 65.0)","(31.0, 80.0, 65.88235294117646)"
12-01-2023 18:31:06.957532,"(11.0, 18.0, 16.772727272727273)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 4.917307692307693)","(19.0, 25.0, 24.047619047619047)","(12.0, 19.5, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.26)","(2.8, 3.15, 3.054255319148936)","(31.0, 75.0, 65.0)","(31.0, 80.0, 65.88235294117646)"
12-01-2023 18:31:08.399463,"(11.0, 18.0, 16.772727272727273)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 4.917307692307693)","(19.0, 25.0, 24.047619047619047)","(12.0, 19.5, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.242857142857143)","(2.8, 3.15, 3.069230769230769)","(31.0, 75.0, 65.0)","(31.0, 80.0, 65.88235294117646)"
12-01-2023 18:31:09.793345,"(11.0, 18.0, 17.1)","(16.0, 27.0, 25.77777777777778)","(4.6, 5.0, 4.917307692307693)","(19.0, 25.0, 24.047619047619047)","(12.0, 19.5, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 111.42857142857143)","(5.0, 6.4, 6.242857142857143)","(2.8, 3.15, 3.069230769230769)","(31.0, 75.0, 65.0)","(31.0, 80.0, 65.88235294117646)"
12-01-2023 18:31:11.163030,"(11.0, 18.0, 17.1)","(16.0, 26.0, 25.77777777777778)","(4.6, 5.0, 4.917307692307693)","(19.0, 25.0, 24.047619047619047)","(12.0, 19.5, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3500000000000005)","(2.8, 3.15, 3.0661290322580643)","(31.0, 75.0, 65.0)","(31.0, 80.0, 65.88235294117646)"
12-01-2023 18:31:12.559126,"(11.0, 18.0, 17.1)","(16.0, 28.0, 26.4)","(4.6, 5.0, 4.902272727272727)","(19.0, 25.0, 23.37142857142857)","(12.0, 19.5, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.365)","(2.8, 3.15, 3.079787234042553)","(31.0, 75.0, 65.0)","(31.0, 80.0, 65.88235294117646)"
12-01-2023 18:31:13.945514,"(11.0, 18.0, 17.1)","(16.0, 28.0, 25.77777777777778)","(4.6, 5.0, 4.902272727272727)","(19.0, 24.0, 23.3125)","(12.0, 19.5, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.325925925925926)","(2.8, 3.15, 3.079787234042553)","(31.0, 75.0, 65.0)","(31.0, 80.0, 66.66666666666667)"
12-01-2023 18:31:15.481027,"(11.0, 18.0, 17.1)","(16.0, 26.0, 25.77777777777778)","(4.6, 5.0, 4.902272727272727)","(19.0, 24.0, 23.3125)","(12.0, 19.5, 19.615384615384617)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3133333333333335)","(2.8, 3.15, 3.0839999999999996)","(31.0, 75.0, 65.0)","(31.0, 80.0, 66.66666666666667)"
12-01-2023 18:31:16.962265,"(11.0, 18.0, 17.325)","(16.0, 26.0, 25.77777777777778)","(4.6, 5.0, 4.921052631578948)","(19.0, 24.0, 22.742857142857144)","(12.0, 21.0, 19.57894736842105)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3133333333333335)","(2.8, 3.15, 3.075)","(31.0, 75.0, 71.25)","(31.0, 80.0, 67.5)"
12-01-2023 18:31:18.410374,"(11.0, 18.0, 17.325)","(16.0, 26.0, 25.77777777777778)","(4.6, 5.0, 4.921052631578948)","(19.0, 24.0, 22.742857142857144)","(12.0, 21.0, 19.82608695652174)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.325925925925926)","(2.8, 3.1, 3.0710526315789473)","(31.0, 75.0, 72.85714285714286)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:19.862621,"(11.0, 18.0, 17.325)","(16.0, 26.0, 26.4)","(4.6, 5.0, 4.917391304347826)","(19.0, 24.0, 22.742857142857144)","(12.0, 21.0, 19.392857142857142)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.325925925925926)","(2.8, 3.1, 3.0217391304347827)","(31.0, 75.0, 72.85714285714286)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:21.343138,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 4.917391304347826)","(19.0, 24.0, 22.533333333333335)","(12.0, 21.0, 19.392857142857142)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.325925925925926)","(2.8, 3.1, 3.0185185185185186)","(31.0, 75.0, 72.85714285714286)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:22.852375,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 4.917391304347826)","(19.0, 24.0, 22.533333333333335)","(12.0, 21.0, 19.392857142857142)","(17.0, 30.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.325925925925926)","(2.8, 3.1, 3.0185185185185186)","(31.0, 75.0, 72.85714285714286)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:24.342137,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 4.917391304347826)","(19.0, 24.0, 22.533333333333335)","(12.0, 21.0, 19.392857142857142)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.325925925925926)","(2.8, 3.1, 3.0185185185185186)","(31.0, 75.0, 72.85714285714286)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:25.927967,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 5.033333333333333)","(19.0, 24.0, 23.24137931034483)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.307142857142858)","(2.8, 3.1, 3.052173913043478)","(31.0, 75.0, 70.0)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:27.479297,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.025)","(19.0, 24.0, 23.333333333333332)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.307142857142858)","(2.8, 3.1, 3.013888888888889)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:29.026462,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.025)","(19.0, 24.0, 23.333333333333332)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.307142857142858)","(2.8, 3.1, 3.013888888888889)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:30.569072,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.030434782608696)","(19.0, 24.0, 23.333333333333332)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.307142857142858)","(2.8, 3.1, 3.013888888888889)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:32.271518,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.030434782608696)","(19.0, 24.0, 23.3125)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.307142857142858)","(2.8, 3.1, 3.029811320754717)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 67.5)"
12-01-2023 18:31:33.883880,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 4.95)","(19.0, 24.0, 23.38888888888889)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.328571428571429)","(2.8, 3.1, 2.9846666666666666)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 69.0)"
12-01-2023 18:31:35.564742,"(11.0, 18.0, 17.325)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 5.0058823529411764)","(19.0, 24.0, 23.38888888888889)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.328571428571429)","(2.8, 3.05, 2.9846666666666666)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 69.0)"
12-01-2023 18:31:37.207274,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 2.9846666666666666)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 69.0)"
12-01-2023 18:31:38.813684,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 2.9846666666666666)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 69.0)"
12-01-2023 18:31:40.487991,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.0126829268292683)","(31.0, 75.0, 72.5)","(31.0, 75.0, 69.0)"
12-01-2023 18:31:42.046967,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.0126829268292683)","(31.0, 75.0, 72.5)","(31.0, 75.0, 69.0)"
12-01-2023 18:31:43.650223,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.63157894736842)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.0126829268292683)","(31.0, 75.0, 72.5)","(31.0, 75.0, 69.0)"
12-01-2023 18:31:45.400008,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 19.058823529411764)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.001)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:47.190424,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.0025)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:48.934502,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.025)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:50.609660,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.025)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:52.324409,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.025)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:54.037943,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.269565217391305)","(2.8, 3.05, 3.025)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:55.737739,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.323076923076924)","(2.8, 3.05, 3.025)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:57.377908,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.025)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:31:59.063117,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.011111111111111)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:00.762597,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.011111111111111)","(31.0, 75.0, 71.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:02.544204,"(11.0, 18.0, 17.285714285714285)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.011111111111111)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:04.321218,"(11.0, 18.0, 17.1875)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.011111111111111)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:06.089919,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.011111111111111)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:07.933237,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.011111111111111)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:09.553323,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.011111111111111)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:11.321125,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.17241379310345)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.0344827586206895)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:13.013518,"(11.0, 17.5, 17.416666666666668)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 23.09433962264151)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.05, 3.0635135135135134)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:14.685060,"(11.0, 17.5, 17.416666666666668)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 22.72222222222222)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.296)","(2.8, 3.1, 3.063953488372093)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:16.217575,"(11.0, 17.5, 17.416666666666668)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 23.0, 22.72222222222222)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.296)","(2.8, 3.1, 3.063953488372093)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:17.873794,"(11.0, 17.5, 17.416666666666668)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 23.0, 22.615384615384617)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.063953488372093)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:19.414080,"(11.0, 17.5, 17.416666666666668)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 23.0, 22.615384615384617)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.818181818181817)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.063953488372093)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:21.587492,"(11.0, 17.5, 17.416666666666668)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 22.285714285714285)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.724137931034484)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.063953488372093)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:23.820202,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 22.285714285714285)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.5, 18.9)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.0647727272727274)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:27.967059,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.0058823529411764)","(19.0, 24.0, 22.285714285714285)","(12.0, 21.0, 19.2)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.0, 18.9)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.066666666666667)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:29.857175,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.1, 4.93125)","(19.0, 24.0, 22.285714285714285)","(12.0, 21.0, 19.5)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.0, 18.9)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.066666666666667)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:33.037393,"(11.0, 17.5, 17.147058823529413)","(16.0, 27.0, 25.933333333333334)","(4.6, 5.0, 4.897297297297297)","(19.0, 24.0, 22.285714285714285)","(12.0, 21.0, 19.5)","(17.0, 32.0, 29.23076923076923)","(13.0, 19.0, 18.9)","(71.0, 140.0, 107.27272727272727)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.0696629213483146)","(31.0, 75.0, 72.5)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:32:34.758659,"(11.0, 17.5, 17.487179487179485)","(16.0, 27.0, 27.79310344827586)","(4.6, 5.0, 4.79)","(19.0, 24.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.0, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.4, 6.3090909090909095)","(2.8, 3.1, 3.065384615384615)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.94117647058823)"
12-01-2023 18:32:36.467802,"(11.0, 17.5, 17.487179487179485)","(16.0, 28.0, 28.0)","(4.6, 4.8, 4.75)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.4, 6.296)","(2.8, 3.1, 3.0625)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:38.127952,"(11.0, 17.5, 17.487179487179485)","(16.0, 29.0, 27.857142857142858)","(4.6, 4.8, 4.714285714285714)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.4, 6.296)","(2.8, 3.1, 3.0625)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:39.775804,"(11.0, 17.5, 17.487179487179485)","(16.0, 29.0, 27.857142857142858)","(4.6, 4.8, 4.71)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.4, 6.296)","(2.8, 3.1, 3.0625)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
