,Our Bondi Beach,Parama Nz,Majordoit,Dikerry Nz,Golightly,Bitcoin,Feelingforarainbow,Rocknroll Classic,Mohs Em Down Nz,Courageous Saint
10-01-2023 17:16:46.420190,"(10.0, 14.0, 13.548387096774194)","(3.4, 99999, 99990)","(11.0, 14.0, 13.590909090909092)","(51.0, 99999, 99990)","(51.0, 100.0, 91.25)","(2.9, 3.6, 3.6782608695652175)","(6.0, 7.0, 6.953333333333333)","(10.0, 12.5, 12.257575757575758)","(101.0, 99999, 99990)","(8.0, 8.8, 8.781818181818183)"
10-01-2023 17:16:47.808199,"(10.0, 14.0, 13.548387096774194)","(3.4, 99999, 99990)","(11.0, 14.0, 13.590909090909092)","(51.0, 99999, 99990)","(51.0, 100.0, 91.25)","(2.9, 3.7, 3.7225)","(6.0, 7.0, 6.903448275862069)","(10.0, 12.5, 12.257575757575758)","(101.0, 99999, 99990)","(8.0, 8.8, 8.688888888888888)"
10-01-2023 17:16:49.171687,"(10.0, 14.0, 13.261904761904763)","(3.4, 99999, 99990)","(11.0, 14.0, 13.571428571428571)","(51.0, 99999, 99990)","(51.0, 100.0, 91.25)","(2.9, 3.75, 3.7675675675675673)","(6.0, 7.0, 6.903448275862069)","(10.0, 12.5, 11.76)","(101.0, 99999, 99990)","(8.0, 9.0, 8.685714285714285)"
10-01-2023 17:16:50.396627,"(10.0, 14.0, 13.162162162162161)","(3.4, 99999, 99990)","(11.0, 14.0, 13.571428571428571)","(51.0, 99999, 99990)","(51.0, 100.0, 93.33333333333333)","(2.9, 3.8, 3.7844155844155845)","(6.0, 7.0, 6.888235294117647)","(10.0, 12.5, 11.571428571428571)","(101.0, 99999, 99990)","(8.0, 8.8, 8.666666666666666)"
10-01-2023 17:16:51.667211,"(10.0, 14.0, 13.162162162162161)","(3.4, 99999, 99990)","(11.0, 14.0, 13.590909090909092)","(51.0, 99999, 99990)","(51.0, 95.0, 93.33333333333333)","(2.9, 3.8, 3.7844155844155845)","(6.0, 7.0, 6.832727272727273)","(10.0, 12.0, 11.564102564102564)","(101.0, 99999, 99990)","(8.0, 8.8, 8.666666666666666)"
10-01-2023 17:16:52.849220,"(10.0, 14.0, 13.162162162162161)","(3.4, 99999, 99990)","(11.0, 14.0, 13.590909090909092)","(51.0, 99999, 99990)","(51.0, 95.0, 91.25)","(2.9, 3.8, 3.7907407407407407)","(6.0, 7.0, 6.873972602739726)","(10.0, 12.0, 10.694444444444445)","(101.0, 99999, 99990)","(8.0, 8.8, 8.723809523809525)"
10-01-2023 17:16:53.989942,"(10.0, 14.0, 13.225)","(3.4, 99999, 99990)","(11.0, 14.0, 13.590909090909092)","(51.0, 99999, 99990)","(51.0, 100.0, 93.57142857142857)","(2.9, 3.8, 3.7852941176470587)","(6.0, 7.0, 7.025)","(10.0, 11.0, 10.78)","(101.0, 99999, 99990)","(8.0, 8.8, 8.727272727272728)"
10-01-2023 17:16:55.155115,"(10.0, 14.0, 13.225)","(3.4, 99999, 99990)","(11.0, 14.0, 13.821428571428571)","(51.0, 99999, 99990)","(51.0, 100.0, 90.45454545454545)","(2.9, 3.8, 3.848561151079137)","(6.0, 7.2, 7.025)","(10.0, 11.0, 10.78)","(101.0, 99999, 99990)","(8.0, 8.8, 8.727272727272728)"
10-01-2023 17:16:56.448108,"(10.0, 14.0, 13.225)","(3.4, 99999, 99990)","(11.0, 14.0, 13.821428571428571)","(51.0, 99999, 99990)","(51.0, 100.0, 90.45454545454545)","(2.9, 3.85, 3.9023809523809527)","(6.0, 7.2, 6.961290322580645)","(10.0, 11.0, 10.78)","(101.0, 99999, 99990)","(8.0, 8.8, 8.705882352941178)"
10-01-2023 17:16:57.743622,"(10.0, 14.0, 13.225)","(3.4, 99999, 99990)","(11.0, 14.0, 13.821428571428571)","(51.0, 99999, 99990)","(51.0, 100.0, 90.45454545454545)","(2.9, 3.95, 3.9023809523809527)","(6.0, 7.0, 6.818181818181818)","(10.0, 11.0, 10.85)","(101.0, 99999, 99990)","(8.0, 8.8, 8.705882352941178)"
10-01-2023 17:16:58.916338,"(10.0, 14.0, 13.23076923076923)","(3.4, 99999, 99990)","(11.0, 14.0, 13.821428571428571)","(51.0, 99999, 99990)","(51.0, 100.0, 93.0)","(2.9, 3.95, 3.9023809523809527)","(6.0, 7.0, 6.814285714285714)","(10.0, 11.0, 10.85)","(101.0, 99999, 99990)","(8.0, 8.8, 8.705882352941178)"
10-01-2023 17:17:00.179405,"(10.0, 14.0, 13.23076923076923)","(3.4, 99999, 99990)","(12.0, 14.0, 13.75)","(51.0, 99999, 99990)","(51.0, 95.0, 93.0)","(3.0, 3.95, 3.944827586206897)","(6.0, 7.0, 6.913636363636364)","(9.0, 11.0, 10.85)","(101.0, 99999, 99990)","(7.5, 8.8, 8.68)"
10-01-2023 17:17:01.368604,"(10.0, 13.5, 13.1875)","(3.4, 99999, 99990)","(12.0, 14.0, 13.821428571428571)","(51.0, 99999, 99990)","(51.0, 95.0, 93.0)","(3.0, 3.95, 3.9195121951219516)","(6.0, 7.0, 6.875471698113207)","(9.0, 11.0, 10.793650793650794)","(101.0, 99999, 99990)","(7.5, 9.0, 8.68)"
10-01-2023 17:17:02.586238,"(10.0, 13.5, 13.142857142857142)","(3.4, 99999, 99990)","(12.0, 14.0, 13.821428571428571)","(51.0, 99999, 99990)","(51.0, 95.0, 93.0)","(3.0, 3.95, 3.9195121951219516)","(6.0, 7.0, 6.875471698113207)","(9.0, 11.0, 10.793650793650794)","(101.0, 99999, 99990)","(7.5, 9.0, 8.68)"
10-01-2023 17:17:04.159703,"(10.0, 13.5, 12.941176470588236)","(3.4, 99999, 99990)","(12.0, 14.0, 13.8)","(51.0, 99999, 99990)","(51.0, 95.0, 81.66666666666667)","(3.0, 3.95, 3.9308219178082195)","(6.0, 7.0, 6.828125)","(9.0, 11.0, 10.767857142857142)","(101.0, 99999, 99990)","(7.5, 9.0, 8.68)"
10-01-2023 17:17:05.452281,"(10.0, 13.5, 13.220588235294118)","(3.4, 99999, 99990)","(12.0, 14.0, 13.8)","(51.0, 99999, 99990)","(51.0, 85.0, 82.5)","(3.0, 3.95, 3.924074074074074)","(6.0, 7.0, 6.796774193548387)","(9.0, 11.0, 10.625)","(101.0, 99999, 99990)","(7.5, 9.0, 8.817241379310344)"
10-01-2023 17:17:06.708716,"(10.0, 13.5, 13.208333333333334)","(3.4, 99999, 99990)","(12.0, 14.0, 13.666666666666666)","(51.0, 99999, 99990)","(51.0, 85.0, 82.5)","(3.0, 3.95, 4.1033333333333335)","(6.0, 7.0, 6.694285714285714)","(9.0, 11.0, 10.4921875)","(101.0, 99999, 99990)","(7.5, 9.2, 8.889655172413793)"
10-01-2023 17:17:07.864915,"(10.0, 13.5, 13.16304347826087)","(3.4, 99999, 99990)","(12.0, 14.0, 13.875)","(51.0, 99999, 99990)","(51.0, 85.0, 82.5)","(3.0, 4.2, 4.2153846153846155)","(6.0, 6.8, 6.693333333333333)","(9.0, 10.5, 10.431506849315069)","(101.0, 99999, 99990)","(7.5, 9.0, 8.6)"
10-01-2023 17:17:09.028902,"(10.0, 13.5, 12.863636363636363)","(3.4, 99999, 99990)","(12.0, 14.0, 13.925)","(51.0, 99999, 99990)","(51.0, 85.0, 83.57142857142857)","(3.0, 4.3, 4.2407407407407405)","(6.0, 6.8, 7.091525423728814)","(9.0, 10.5, 10.431506849315069)","(101.0, 99999, 99990)","(7.5, 9.0, 8.573684210526316)"
10-01-2023 17:17:10.131724,"(10.0, 13.5, 12.844827586206897)","(3.4, 99999, 99990)","(12.0, 14.5, 14.112903225806452)","(51.0, 99999, 99990)","(51.0, 95.0, 83.57142857142857)","(3.0, 4.3, 4.234920634920635)","(6.0, 7.2, 6.875)","(9.0, 10.5, 10.431506849315069)","(101.0, 99999, 99990)","(7.5, 9.0, 8.644444444444446)"
10-01-2023 17:17:11.280423,"(10.0, 12.0, 11.86986301369863)","(3.4, 99999, 99990)","(12.0, 14.5, 14.058823529411764)","(51.0, 99999, 99990)","(51.0, 95.0, 83.57142857142857)","(3.0, 4.3, 4.2352459016393444)","(6.0, 7.0, 6.853658536585366)","(9.0, 10.5, 10.431506849315069)","(101.0, 99999, 99990)","(7.5, 8.8, 8.755555555555556)"
10-01-2023 17:17:12.507287,"(10.0, 12.0, 11.86986301369863)","(3.4, 99999, 99990)","(12.0, 14.5, 14.112903225806452)","(51.0, 99999, 99990)","(51.0, 95.0, 83.57142857142857)","(3.0, 4.3, 4.2352459016393444)","(6.0, 7.0, 6.853658536585366)","(9.0, 10.5, 10.431506849315069)","(101.0, 99999, 99990)","(7.5, 8.8, 8.755555555555556)"
10-01-2023 17:17:13.751861,"(10.0, 12.0, 11.86986301369863)","(3.4, 99999, 99990)","(12.0, 14.5, 14.0)","(51.0, 99999, 99990)","(51.0, 95.0, 83.57142857142857)","(3.0, 4.3, 4.286842105263157)","(6.0, 7.0, 6.745054945054945)","(9.0, 10.5, 10.4921875)","(101.0, 99999, 99990)","(7.5, 8.8, 8.766666666666667)"
10-01-2023 17:17:15.095610,"(10.0, 12.0, 11.330097087378642)","(3.4, 99999, 99990)","(12.0, 14.5, 13.944444444444445)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.3, 4.313157894736842)","(6.0, 7.0, 6.742222222222222)","(9.0, 10.5, 10.4921875)","(101.0, 99999, 99990)","(7.5, 8.8, 8.766666666666667)"
10-01-2023 17:17:16.329888,"(10.0, 12.0, 11.303571428571429)","(3.4, 99999, 99990)","(12.0, 14.5, 13.944444444444445)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.4, 4.319101123595506)","(6.0, 7.0, 6.729292929292929)","(9.0, 10.5, 10.4921875)","(101.0, 99999, 99990)","(7.5, 8.8, 8.760000000000002)"
10-01-2023 17:17:17.573035,"(10.0, 12.0, 11.321739130434782)","(3.4, 99999, 99990)","(12.0, 14.5, 13.944444444444445)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.4, 4.307692307692308)","(6.0, 7.0, 6.729292929292929)","(9.0, 10.5, 10.491071428571429)","(101.0, 99999, 99990)","(7.5, 8.8, 8.541935483870969)"
10-01-2023 17:17:18.828293,"(10.0, 12.0, 11.321739130434782)","(3.4, 99999, 99990)","(12.0, 14.5, 13.944444444444445)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.4, 4.307692307692308)","(6.0, 7.0, 6.729292929292929)","(9.0, 10.5, 10.491071428571429)","(101.0, 99999, 99990)","(7.5, 8.8, 8.541935483870969)"
10-01-2023 17:17:20.164352,"(10.0, 12.0, 11.324561403508772)","(3.4, 99999, 99990)","(12.0, 14.5, 13.961538461538462)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.4, 4.307692307692308)","(6.0, 7.0, 6.589393939393939)","(9.0, 10.5, 10.493243243243244)","(101.0, 99999, 99990)","(7.5, 8.8, 8.524137931034483)"
10-01-2023 17:17:21.477401,"(10.0, 12.0, 11.324561403508772)","(3.4, 99999, 99990)","(12.0, 14.0, 13.961538461538462)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.4, 4.342307692307692)","(6.0, 6.6, 6.628571428571428)","(9.0, 10.5, 9.91025641025641)","(101.0, 99999, 99990)","(7.5, 8.8, 8.524137931034483)"
10-01-2023 17:17:22.760822,"(10.0, 12.0, 11.298387096774194)","(3.4, 99999, 99990)","(12.0, 14.0, 13.961538461538462)","(51.0, 99999, 99990)","(51.0, 95.0, 78.33333333333333)","(3.0, 4.4, 4.433333333333334)","(6.0, 6.8, 6.723076923076923)","(9.0, 10.0, 9.9125)","(101.0, 99999, 99990)","(7.5, 8.8, 8.466666666666667)"
10-01-2023 17:17:24.107158,"(10.0, 11.5, 11.26865671641791)","(3.4, 99999, 99990)","(12.0, 14.5, 14.125)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.5, 4.420833333333333)","(6.0, 6.8, 6.6927536231884055)","(9.0, 10.0, 9.804255319148936)","(101.0, 99999, 99990)","(7.5, 8.8, 8.7)"
10-01-2023 17:17:25.378205,"(10.0, 11.5, 11.222222222222221)","(3.4, 99999, 99990)","(12.0, 14.5, 14.125)","(51.0, 99999, 99990)","(51.0, 95.0, 85.0)","(3.0, 4.5, 4.343283582089552)","(6.0, 6.8, 6.788679245283019)","(9.0, 10.0, 9.804255319148936)","(101.0, 99999, 99990)","(7.5, 8.8, 8.652173913043478)"
10-01-2023 17:17:26.589271,"(10.0, 11.5, 11.236842105263158)","(3.4, 99999, 99990)","(12.0, 14.5, 14.2)","(51.0, 99999, 99990)","(51.0, 95.0, 85.9090909090909)","(3.0, 4.4, 4.2384615384615385)","(6.0, 6.8, 6.808)","(9.0, 10.0, 9.422222222222222)","(101.0, 99999, 99990)","(7.5, 9.0, 8.428333333333333)"
10-01-2023 17:17:27.947670,"(10.0, 11.5, 11.259036144578314)","(3.4, 99999, 99990)","(12.0, 14.5, 14.25)","(51.0, 99999, 99990)","(51.0, 95.0, 79.0)","(3.0, 4.3, 4.241666666666667)","(6.0, 7.0, 6.884090909090909)","(9.0, 9.6, 9.255172413793103)","(101.0, 99999, 99990)","(7.5, 8.6, 8.42086956521739)"
10-01-2023 17:17:29.327646,"(10.0, 11.5, 11.260416666666666)","(3.4, 99999, 99990)","(12.0, 15.0, 14.666666666666666)","(51.0, 99999, 99990)","(51.0, 95.0, 79.0)","(3.0, 4.3, 4.172727272727273)","(6.0, 7.2, 6.909302325581395)","(9.0, 9.4, 9.56)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:30.630771,"(10.0, 11.5, 11.152173913043478)","(3.4, 99999, 99990)","(12.0, 15.0, 14.925925925925926)","(51.0, 99999, 99990)","(51.0, 95.0, 79.0)","(3.0, 4.2, 4.14622641509434)","(6.0, 7.0, 6.909302325581395)","(9.0, 9.8, 9.521428571428572)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:31.880105,"(10.0, 11.5, 11.152173913043478)","(3.4, 99999, 99990)","(12.0, 15.0, 14.925925925925926)","(51.0, 99999, 99990)","(51.0, 95.0, 79.0)","(3.0, 4.2, 4.149038461538462)","(6.0, 7.0, 6.909302325581395)","(9.0, 9.8, 9.5)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:33.087511,"(10.0, 11.5, 11.152173913043478)","(3.4, 99999, 99990)","(12.0, 15.0, 14.925925925925926)","(51.0, 99999, 99990)","(51.0, 95.0, 79.0)","(3.0, 4.2, 4.148543689320388)","(6.0, 7.0, 6.908235294117647)","(9.0, 10.0, 9.61967213114754)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:34.360601,"(10.0, 11.5, 11.142857142857142)","(3.4, 99999, 99990)","(12.0, 15.0, 14.925925925925926)","(51.0, 99999, 99990)","(51.0, 95.0, 79.0)","(3.0, 4.2, 4.138317757009346)","(6.0, 7.0, 6.908235294117647)","(9.0, 10.0, 9.61967213114754)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:35.616941,"(10.0, 11.5, 11.142857142857142)","(3.4, 99999, 99990)","(12.0, 15.0, 14.933333333333334)","(51.0, 99999, 99990)","(51.0, 95.0, 82.5)","(3.1, 4.2, 4.124731182795698)","(6.0, 7.0, 6.9)","(9.0, 10.0, 9.586666666666668)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:36.908552,"(10.0, 11.0, 10.794117647058824)","(3.4, 99999, 99990)","(12.0, 15.0, 14.933333333333334)","(51.0, 99999, 99990)","(51.0, 90.0, 82.5)","(3.1, 4.2, 4.141666666666667)","(6.0, 7.0, 6.9)","(9.0, 10.0, 9.634146341463415)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:38.180314,"(10.0, 11.5, 11.252100840336134)","(3.4, 99999, 99990)","(12.0, 15.0, 14.933333333333334)","(51.0, 99999, 99990)","(51.0, 90.0, 77.14285714285714)","(3.1, 4.2, 4.257055214723926)","(6.0, 7.0, 6.8987951807228916)","(9.0, 10.0, 9.634146341463415)","(101.0, 99999, 99990)","(7.5, 8.6, 8.422857142857143)"
10-01-2023 17:17:39.451036,"(9.0, 12.0, 11.669724770642201)","(3.4, 99999, 99990)","(12.0, 15.0, 14.933333333333334)","(51.0, 99999, 99990)","(51.0, 90.0, 80.0)","(3.3, 4.3, 4.177777777777778)","(6.0, 7.0, 6.878378378378378)","(9.0, 10.0, 9.613333333333333)","(101.0, 99999, 99990)","(7.5, 8.6, 8.414)"
10-01-2023 17:17:40.853120,"(9.0, 12.0, 11.626168224299066)","(3.4, 99999, 99990)","(12.0, 15.0, 14.933333333333334)","(51.0, 99999, 99990)","(51.0, 85.0, 80.0)","(3.3, 4.2, 4.143103448275862)","(6.0, 7.0, 6.932283464566929)","(9.0, 10.0, 9.581132075471698)","(101.0, 99999, 99990)","(7.5, 8.6, 8.414)"
10-01-2023 17:17:42.093998,"(9.0, 12.0, 11.629807692307692)","(3.4, 99999, 99990)","(12.0, 15.0, 14.933333333333334)","(51.0, 99999, 99990)","(51.0, 85.0, 80.0)","(3.3, 4.2, 4.171568627450981)","(6.0, 7.0, 6.9390625)","(8.5, 10.0, 9.55483870967742)","(101.0, 99999, 99990)","(7.5, 8.6, 8.35609756097561)"
10-01-2023 17:17:43.441310,"(9.0, 12.0, 11.609756097560975)","(3.4, 99999, 99990)","(12.0, 15.0, 14.928571428571429)","(51.0, 99999, 99990)","(51.0, 85.0, 80.0)","(3.3, 4.2, 4.1268518518518515)","(6.0, 7.0, 6.9390625)","(8.5, 10.0, 9.755555555555556)","(101.0, 99999, 99990)","(7.5, 8.4, 8.35609756097561)"
10-01-2023 17:17:45.069291,"(9.0, 12.0, 11.609756097560975)","(3.4, 99999, 99990)","(12.0, 15.5, 15.357142857142858)","(51.0, 99999, 99990)","(51.0, 85.0, 80.0)","(3.3, 4.2, 4.1236714975845405)","(6.0, 7.0, 6.9390625)","(8.5, 9.8, 9.755555555555556)","(101.0, 99999, 99990)","(7.5, 8.4, 8.345454545454546)"
10-01-2023 17:17:46.594218,"(9.0, 11.5, 11.271428571428572)","(3.4, 99999, 99990)","(12.0, 15.5, 15.25)","(51.0, 99999, 99990)","(51.0, 85.0, 77.5)","(3.3, 4.2, 4.1236714975845405)","(6.0, 7.0, 6.9390625)","(8.5, 9.8, 9.755555555555556)","(101.0, 99999, 99990)","(7.5, 8.4, 8.352380952380953)"
10-01-2023 17:17:48.001171,"(9.0, 11.5, 11.675675675675675)","(3.4, 99999, 99990)","(12.0, 15.5, 15.25)","(51.0, 99999, 99990)","(51.0, 80.0, 77.5)","(3.3, 4.2, 4.122680412371134)","(6.0, 7.0, 6.93953488372093)","(8.5, 9.8, 9.48)","(101.0, 99999, 99990)","(7.5, 8.4, 8.08)"
10-01-2023 17:17:49.327820,"(9.0, 12.0, 11.63903743315508)","(3.4, 99999, 99990)","(12.0, 15.5, 15.333333333333334)","(51.0, 99999, 99990)","(51.0, 80.0, 77.5)","(3.3, 4.2, 4.132407407407407)","(6.0, 7.0, 6.93953488372093)","(8.5, 9.6, 9.564705882352941)","(101.0, 99999, 99990)","(7.5, 8.4, 8.19591836734694)"
10-01-2023 17:17:50.572558,"(9.0, 12.0, 11.63903743315508)","(3.4, 99999, 99990)","(12.0, 15.5, 15.333333333333334)","(51.0, 99999, 99990)","(51.0, 80.0, 77.5)","(3.3, 4.2, 4.1274999999999995)","(6.0, 7.0, 6.93953488372093)","(8.5, 9.6, 9.564705882352941)","(101.0, 99999, 99990)","(7.5, 8.4, 8.248484848484848)"
10-01-2023 17:17:51.877483,"(9.0, 12.0, 11.629441624365482)","(3.4, 99999, 99990)","(12.0, 16.0, 15.275862068965518)","(51.0, 99999, 99990)","(51.0, 80.0, 76.66666666666667)","(3.3, 4.2, 4.123489932885906)","(6.0, 7.0, 6.948760330578512)","(8.5, 9.6, 9.564705882352941)","(101.0, 99999, 99990)","(7.5, 8.4, 8.248484848484848)"
10-01-2023 17:17:53.161451,"(9.0, 12.0, 11.627551020408163)","(3.4, 99999, 99990)","(12.0, 16.0, 15.275862068965518)","(51.0, 99999, 99990)","(51.0, 80.0, 76.66666666666667)","(3.3, 4.2, 4.123489932885906)","(6.0, 7.0, 6.953846153846154)","(8.5, 9.6, 9.514285714285714)","(101.0, 99999, 99990)","(7.5, 8.4, 8.259154929577464)"
10-01-2023 17:17:54.436831,"(9.0, 12.0, 11.627551020408163)","(3.4, 99999, 99990)","(12.0, 16.0, 15.275862068965518)","(51.0, 99999, 99990)","(51.0, 80.0, 78.5)","(3.3, 4.2, 4.128070175438596)","(5.5, 7.0, 6.953846153846154)","(8.5, 9.8, 9.444444444444445)","(101.0, 99999, 99990)","(7.0, 8.4, 8.29247311827957)"
10-01-2023 17:17:56.000260,"(9.0, 12.0, 11.627551020408163)","(3.5, 99999, 99990)","(12.0, 16.0, 14.191176470588236)","(61.0, 99999, 99990)","(51.0, 80.0, 78.84615384615384)","(3.3, 4.2, 4.266987179487179)","(6.0, 7.0, 6.997777777777777)","(8.5, 9.8, 9.271929824561402)","(101.0, 99999, 99990)","(7.0, 8.4, 8.48)"
10-01-2023 17:17:57.517788,"(9.0, 12.0, 11.553125)","(3.5, 99999, 99990)","(12.0, 14.5, 13.894957983193278)","(61.0, 99999, 99990)","(51.0, 80.0, 78.57142857142857)","(3.3, 4.3, 4.280669144981412)","(6.0, 7.0, 6.850980392156862)","(8.5, 9.4, 9.27128712871287)","(101.0, 99999, 99990)","(7.0, 8.6, 8.347368421052632)"
10-01-2023 17:17:59.008234,"(9.0, 12.0, 11.516891891891891)","(3.5, 99999, 99990)","(12.0, 14.5, 13.96938775510204)","(61.0, 99999, 99990)","(51.0, 80.0, 78.57142857142857)","(3.3, 4.3, 4.280669144981412)","(6.0, 7.0, 6.948837209302326)","(8.5, 9.4, 9.27128712871287)","(101.0, 99999, 99990)","(7.0, 8.4, 8.380645161290323)"
10-01-2023 17:18:00.381019,"(9.0, 12.0, 11.516666666666667)","(3.5, 99999, 99990)","(12.0, 14.0, 13.96938775510204)","(61.0, 99999, 99990)","(51.0, 80.0, 79.0)","(3.3, 4.3, 4.280669144981412)","(6.0, 7.0, 6.968333333333334)","(8.5, 9.4, 9.268686868686869)","(101.0, 99999, 99990)","(7.0, 8.4, 8.379310344827587)"
10-01-2023 17:18:01.754865,"(9.0, 12.0, 11.16184971098266)","(3.5, 99999, 99990)","(12.0, 14.0, 13.947368421052632)","(61.0, 99999, 99990)","(51.0, 85.0, 83.63636363636364)","(3.3, 4.3, 4.286217948717948)","(6.0, 7.0, 6.996850393700788)","(8.5, 9.4, 9.291666666666666)","(101.0, 99999, 99990)","(7.0, 8.4, 8.411764705882353)"
10-01-2023 17:18:03.125883,"(9.0, 11.5, 11.402173913043478)","(3.5, 99999, 99990)","(12.0, 14.0, 13.947368421052632)","(61.0, 99999, 99990)","(51.0, 85.0, 83.63636363636364)","(3.3, 4.3, 4.286217948717948)","(6.0, 7.0, 6.996850393700788)","(8.5, 9.4, 9.291666666666666)","(101.0, 99999, 99990)","(7.0, 8.6, 8.411764705882353)"
10-01-2023 17:18:04.577167,"(9.0, 11.5, 11.451219512195122)","(3.5, 99999, 99990)","(12.0, 14.0, 13.818965517241379)","(61.0, 99999, 99990)","(51.0, 85.0, 74.35483870967742)","(3.3, 4.2, 4.140686274509804)","(6.0, 7.0, 7.024516129032258)","(8.5, 9.4, 9.296551724137931)","(101.0, 99999, 99990)","(7.0, 8.6, 8.548571428571428)"
10-01-2023 17:18:05.963132,"(9.0, 12.0, 11.21111111111111)","(3.5, 99999, 99990)","(12.0, 14.5, 13.818965517241379)","(61.0, 99999, 99990)","(51.0, 85.0, 74.35483870967742)","(3.3, 4.2, 4.140686274509804)","(6.0, 7.2, 7.024516129032258)","(8.5, 9.4, 9.300826446280992)","(101.0, 99999, 99990)","(7.0, 8.6, 8.572307692307692)"
10-01-2023 17:18:07.562967,"(9.0, 11.5, 11.46)","(3.5, 99999, 99990)","(12.0, 14.0, 13.961538461538462)","(61.0, 99999, 99990)","(51.0, 85.0, 75.43478260869566)","(3.3, 4.2, 4.146303501945525)","(6.0, 7.2, 7.082758620689655)","(8.5, 9.4, 9.3)","(101.0, 99999, 99990)","(7.0, 8.6, 8.602702702702702)"
10-01-2023 17:18:09.074190,"(9.0, 11.5, 11.463636363636363)","(3.5, 99999, 99990)","(12.0, 14.0, 13.961538461538462)","(61.0, 99999, 99990)","(51.0, 85.0, 75.43478260869566)","(3.3, 4.2, 4.087931034482758)","(6.0, 7.2, 7.086192468619247)","(8.5, 9.4, 9.284705882352942)","(101.0, 99999, 99990)","(7.0, 8.8, 8.574647887323943)"
10-01-2023 17:18:10.445968,"(9.0, 11.5, 11.463636363636363)","(3.5, 99999, 99990)","(12.0, 14.0, 13.892307692307693)","(61.0, 99999, 99990)","(51.0, 85.0, 75.45454545454545)","(3.3, 4.1, 4.032786885245901)","(6.0, 7.2, 7.0352201257861635)","(8.5, 9.4, 9.322033898305085)","(101.0, 99999, 99990)","(7.0, 8.6, 8.574647887323943)"
10-01-2023 17:18:11.835669,"(9.0, 12.0, 11.264248704663212)","(3.5, 99999, 99990)","(12.0, 14.5, 13.895348837209303)","(61.0, 99999, 99990)","(51.0, 85.0, 76.6)","(3.3, 4.1, 4.025142857142857)","(6.0, 7.2, 6.967539267015707)","(8.5, 9.4, 9.653061224489797)","(101.0, 99999, 99990)","(7.0, 8.6, 8.604958677685952)"
10-01-2023 17:18:13.187185,"(9.0, 12.0, 11.342857142857143)","(3.5, 99999, 99990)","(12.0, 14.5, 13.926470588235293)","(61.0, 99999, 99990)","(51.0, 85.0, 76.92307692307692)","(3.3, 4.1, 4.024712643678161)","(6.0, 7.2, 6.8825)","(8.5, 9.8, 9.130232558139534)","(101.0, 99999, 99990)","(7.0, 8.8, 8.837037037037037)"
10-01-2023 17:18:14.544576,"(9.0, 12.0, 11.65625)","(3.5, 99999, 99990)","(12.0, 14.5, 13.917910447761194)","(61.0, 99999, 99990)","(51.0, 85.0, 76.92307692307692)","(3.3, 4.1, 3.998425196850394)","(6.0, 7.0, 6.878448275862069)","(8.5, 9.2, 9.121951219512194)","(101.0, 99999, 99990)","(7.0, 9.0, 9.078787878787878)"
10-01-2023 17:18:15.909910,"(9.0, 12.0, 11.56)","(3.5, 99999, 99990)","(12.0, 14.5, 13.917910447761194)","(51.0, 99999, 99990)","(51.0, 85.0, 76.92307692307692)","(3.3, 4.1, 4.134684684684685)","(6.0, 7.0, 6.871818181818182)","(8.5, 9.2, 9.10909090909091)","(101.0, 99999, 99990)","(7.0, 9.2, 9.078787878787878)"
10-01-2023 17:18:17.418034,"(9.0, 12.0, 11.56)","(3.6, 99999, 99990)","(12.0, 14.5, 13.917910447761194)","(51.0, 99999, 99990)","(51.0, 85.0, 76.92307692307692)","(3.3, 4.2, 4.106172839506173)","(6.0, 7.0, 6.8617647058823525)","(8.5, 9.2, 9.094736842105263)","(101.0, 99999, 99990)","(7.0, 9.2, 9.141666666666667)"
10-01-2023 17:18:19.091852,"(9.0, 12.0, 11.64516129032258)","(3.6, 99999, 99990)","(12.0, 14.5, 13.917910447761194)","(51.0, 99999, 99990)","(51.0, 85.0, 76.92307692307692)","(3.3, 4.2, 4.092105263157895)","(6.0, 7.0, 6.912)","(8.5, 9.2, 9.533333333333333)","(101.0, 99999, 99990)","(7.0, 9.4, 9.17)"
