,Our Girl Daisy,Off Switch,Nova Cascade,Juicy Que,Ripplebrook Snip
11-01-2023 14:30:18.381896,"(10.0, 13.0, 12.451612903225806)","(1.65, 1.89, 1.8789130434782608)","(31.0, 48.0, 45.5)","(2.8, 3.35, 3.311111111111111)","(10.0, 15.5, 14.7)"
11-01-2023 14:30:19.394166,"(10.0, 13.0, 12.527777777777779)","(1.65, 1.89, 1.8735294117647059)","(31.0, 48.0, 46.333333333333336)","(2.8, 3.35, 3.3223684210526314)","(10.0, 15.5, 14.25)"
11-01-2023 14:30:20.413371,"(10.0, 13.5, 13.416666666666666)","(1.65, 1.89, 1.8714285714285714)","(31.0, 48.0, 43.714285714285715)","(2.8, 3.35, 3.335294117647059)","(10.0, 15.0, 14.181818181818182)"
11-01-2023 14:30:21.427326,"(10.0, 13.5, 13.4)","(1.65, 1.88, 1.871)","(31.0, 46.0, 43.714285714285715)","(2.8, 3.35, 3.335294117647059)","(10.0, 15.0, 14.375)"
11-01-2023 14:30:22.441755,"(10.0, 14.0, 13.246153846153845)","(1.65, 1.88, 1.865)","(31.0, 46.0, 40.0)","(2.8, 3.35, 3.3327586206896553)","(10.0, 15.0, 14.357142857142858)"
11-01-2023 14:30:23.421829,"(10.0, 14.0, 13.246153846153845)","(1.65, 1.88, 1.8613793103448277)","(31.0, 46.0, 40.0)","(2.8, 3.35, 3.332608695652174)","(10.0, 14.5, 14.25)"
11-01-2023 14:30:24.355236,"(10.0, 14.0, 13.294117647058824)","(1.65, 1.87, 1.8611764705882354)","(31.0, 46.0, 40.0)","(2.8, 3.35, 3.3267857142857142)","(10.0, 14.5, 14.4)"
11-01-2023 14:30:25.299874,"(10.0, 14.0, 13.327868852459016)","(1.65, 1.87, 1.8606250000000002)","(31.0, 44.0, 43.0)","(2.8, 3.35, 3.3267857142857142)","(10.0, 14.5, 14.38888888888889)"
11-01-2023 14:30:26.256792,"(10.0, 14.0, 13.511904761904763)","(1.65, 1.87, 1.8664516129032258)","(31.0, 44.0, 42.0)","(2.8, 3.35, 3.315384615384615)","(10.0, 14.5, 14.4375)"
11-01-2023 14:30:27.137593,"(10.0, 14.0, 13.316666666666666)","(1.65, 1.87, 1.8642105263157895)","(31.0, 44.0, 42.0)","(2.8, 3.35, 3.315384615384615)","(10.0, 15.0, 14.386363636363637)"
11-01-2023 14:30:28.088785,"(10.0, 14.0, 13.305084745762711)","(1.65, 1.9, 1.8661538461538463)","(31.0, 44.0, 42.0)","(2.8, 3.35, 3.277586206896552)","(10.0, 15.0, 14.325)"
11-01-2023 14:30:29.051372,"(10.0, 14.0, 13.359375)","(1.65, 1.89, 1.8747619047619049)","(31.0, 44.0, 42.125)","(2.8, 3.35, 3.277586206896552)","(10.0, 15.0, 14.325)"
11-01-2023 14:30:30.042734,"(10.0, 14.0, 13.359375)","(1.65, 1.89, 1.876086956521739)","(31.0, 44.0, 42.125)","(2.8, 3.35, 3.3151162790697675)","(10.0, 15.0, 14.325)"
11-01-2023 14:30:31.038835,"(10.0, 14.0, 13.32857142857143)","(1.65, 1.89, 1.8713333333333335)","(31.0, 44.0, 42.125)","(2.8, 3.35, 3.3151162790697675)","(10.0, 15.0, 14.386363636363637)"
11-01-2023 14:30:31.981128,"(10.0, 14.0, 13.32857142857143)","(1.65, 1.89, 1.8727586206896552)","(31.0, 44.0, 42.125)","(2.8, 3.35, 3.346428571428571)","(10.0, 15.0, 14.692307692307692)"
11-01-2023 14:30:32.942631,"(10.0, 14.0, 13.36986301369863)","(1.65, 1.85, 1.846)","(31.0, 44.0, 42.4)","(2.8, 3.4, 3.372916666666667)","(10.0, 15.5, 15.882352941176471)"
11-01-2023 14:30:33.889106,"(10.0, 14.0, 13.36986301369863)","(1.65, 1.83, 1.8217948717948718)","(31.0, 44.0, 42.714285714285715)","(2.8, 3.45, 3.405555555555556)","(10.0, 16.0, 15.565217391304348)"
11-01-2023 14:30:34.808026,"(10.0, 14.0, 13.375)","(1.65, 1.83, 1.8197297297297297)","(31.0, 44.0, 42.714285714285715)","(2.8, 3.45, 3.405555555555556)","(10.0, 16.0, 15.333333333333334)"
11-01-2023 14:30:35.750505,"(10.0, 14.0, 13.420289855072463)","(1.65, 1.82, 1.8115)","(31.0, 44.0, 42.5)","(2.8, 3.45, 3.4065217391304348)","(10.0, 16.0, 15.272727272727273)"
11-01-2023 14:30:36.630782,"(10.0, 14.0, 13.409090909090908)","(1.65, 1.82, 1.815068493150685)","(31.0, 44.0, 42.5)","(2.8, 3.45, 3.4065217391304348)","(10.0, 16.5, 15.775)"
11-01-2023 14:30:37.541694,"(10.0, 14.0, 13.434782608695652)","(1.65, 1.81, 1.8085714285714287)","(31.0, 46.0, 43.27272727272727)","(2.8, 3.45, 3.4065217391304348)","(10.0, 16.0, 15.735294117647058)"
11-01-2023 14:30:38.438901,"(10.0, 14.0, 13.426470588235293)","(1.65, 1.81, 1.8097674418604652)","(31.0, 46.0, 43.857142857142854)","(2.8, 3.45, 3.425806451612903)","(10.0, 16.0, 15.735294117647058)"
11-01-2023 14:30:39.514192,"(10.0, 14.0, 13.527027027027026)","(1.65, 1.79, 1.7893258426966292)","(31.0, 46.0, 43.857142857142854)","(2.8, 3.5, 3.4943181818181817)","(10.0, 16.5, 15.1875)"
11-01-2023 14:30:40.436645,"(10.0, 14.0, 13.43421052631579)","(1.65, 1.8, 1.7833333333333334)","(31.0, 46.0, 43.857142857142854)","(2.8, 3.5, 3.4855670103092784)","(10.0, 16.5, 15.710526315789474)"
11-01-2023 14:30:41.353444,"(10.0, 14.0, 13.415584415584416)","(1.65, 1.8, 1.7826302729528536)","(31.0, 46.0, 43.1578947368421)","(2.8, 3.55, 3.4916666666666667)","(10.0, 16.5, 15.666666666666666)"
11-01-2023 14:30:42.484846,"(10.0, 14.0, 13.409090909090908)","(1.65, 1.79, 1.7864705882352943)","(31.0, 46.0, 47.2)","(2.8, 3.55, 3.553846153846154)","(10.0, 16.5, 15.88888888888889)"
11-01-2023 14:30:43.454197,"(10.0, 14.0, 13.409090909090908)","(1.65, 1.78, 1.771)","(31.0, 48.0, 47.2)","(2.8, 3.6, 3.5526315789473686)","(10.0, 16.5, 15.88888888888889)"
11-01-2023 14:30:44.588409,"(10.0, 14.0, 13.409090909090908)","(1.65, 1.78, 1.7718181818181817)","(31.0, 48.0, 47.2)","(2.8, 3.6, 3.5357142857142856)","(10.0, 16.5, 15.583333333333334)"
11-01-2023 14:30:45.560675,"(10.0, 14.0, 13.409090909090908)","(1.65, 1.79, 1.7747761194029852)","(31.0, 48.0, 47.2)","(2.8, 3.6, 3.5357142857142856)","(10.0, 16.5, 15.583333333333334)"
11-01-2023 14:30:46.488575,"(10.0, 14.0, 13.409090909090908)","(1.65, 1.79, 1.7747761194029852)","(31.0, 48.0, 47.2)","(2.8, 3.6, 3.5648648648648646)","(10.0, 16.5, 16.14)"
11-01-2023 14:30:47.411318,"(10.0, 14.0, 13.409090909090908)","(1.65, 1.78, 1.7721212121212122)","(31.0, 48.0, 44.666666666666664)","(2.8, 3.65, 3.6016129032258064)","(10.0, 16.5, 16.214285714285715)"
11-01-2023 14:30:48.431400,"(10.0, 14.0, 13.393939393939394)","(1.65, 1.78, 1.7716666666666667)","(31.0, 48.0, 41.75)","(2.8, 3.65, 3.6016129032258064)","(10.0, 16.5, 17.666666666666668)"
11-01-2023 14:30:49.400005,"(10.0, 14.0, 13.4)","(1.65, 1.78, 1.7705)","(31.0, 48.0, 42.0)","(2.8, 3.65, 3.6421875)","(10.0, 18.0, 17.333333333333332)"
11-01-2023 14:30:50.272227,"(10.0, 14.0, 13.523809523809524)","(1.65, 1.74, 1.7313147410358565)","(31.0, 48.0, 42.0)","(2.8, 3.65, 3.639705882352941)","(10.0, 17.5, 17.428571428571427)"
11-01-2023 14:30:51.103120,"(10.0, 14.0, 13.5125)","(1.65, 1.76, 1.754857142857143)","(31.0, 48.0, 42.0)","(2.8, 3.7, 3.6588235294117646)","(10.0, 18.0, 17.428571428571427)"
11-01-2023 14:30:52.091890,"(10.0, 14.0, 13.35)","(1.65, 1.77, 1.7641666666666667)","(31.0, 48.0, 41.68421052631579)","(2.8, 3.65, 3.6294117647058823)","(10.0, 17.5, 16.954545454545453)"
11-01-2023 14:30:53.089508,"(10.0, 14.0, 13.35)","(1.6, 1.77, 1.7541379310344827)","(31.0, 48.0, 41.68421052631579)","(3.0, 3.65, 3.6588235294117646)","(11.0, 17.5, 16.6)"
11-01-2023 14:30:54.026883,"(10.0, 14.0, 13.5125)","(1.6, 1.76, 1.7565384615384616)","(31.0, 48.0, 41.68421052631579)","(3.0, 3.7, 3.6588235294117646)","(11.0, 17.5, 16.571428571428573)"
11-01-2023 14:30:54.979530,"(10.0, 14.0, 13.35)","(1.6, 1.76, 1.7562962962962962)","(31.0, 48.0, 41.68421052631579)","(3.0, 3.7, 3.6705882352941175)","(11.0, 17.5, 16.571428571428573)"
11-01-2023 14:30:55.868156,"(10.0, 14.0, 13.35)","(1.6, 1.76, 1.750909090909091)","(31.0, 48.0, 41.68421052631579)","(3.0, 3.7, 3.6705882352941175)","(11.0, 17.5, 16.571428571428573)"
11-01-2023 14:30:56.767288,"(10.0, 14.0, 13.35)","(1.6, 1.76, 1.753157894736842)","(31.0, 48.0, 41.68421052631579)","(3.0, 3.75, 3.69)","(11.0, 17.5, 16.55263157894737)"
11-01-2023 14:30:57.689123,"(10.0, 14.0, 13.513513513513514)","(1.6, 1.76, 1.7544615384615385)","(31.0, 48.0, 42.0)","(3.0, 3.75, 3.708823529411765)","(11.0, 17.5, 16.55263157894737)"
11-01-2023 14:30:58.576156,"(10.0, 14.0, 13.513513513513514)","(1.6, 1.75, 1.7481034482758622)","(31.0, 48.0, 42.78260869565217)","(3.0, 3.75, 3.7062500000000003)","(11.0, 17.5, 16.55263157894737)"
11-01-2023 14:30:59.474557,"(10.0, 14.0, 13.529411764705882)","(1.6, 1.74, 1.7375862068965517)","(31.0, 48.0, 42.78260869565217)","(3.0, 3.75, 3.7071428571428573)","(11.0, 17.5, 16.55263157894737)"
11-01-2023 14:31:00.339257,"(10.0, 14.5, 13.74074074074074)","(1.6, 1.74, 1.7392592592592593)","(31.0, 48.0, 42.78260869565217)","(3.0, 3.75, 3.7071428571428573)","(11.0, 17.5, 16.55263157894737)"
11-01-2023 14:31:01.247249,"(10.0, 14.5, 13.74074074074074)","(1.6, 1.75, 1.7352083333333332)","(31.0, 48.0, 42.78260869565217)","(3.0, 3.75, 3.7071428571428573)","(11.0, 17.5, 17.0)"
11-01-2023 14:31:02.178332,"(10.0, 14.5, 14.4)","(1.6, 1.73, 1.7275555555555555)","(31.0, 48.0, 41.18181818181818)","(3.0, 3.75, 3.727777777777778)","(11.0, 17.5, 17.0)"
11-01-2023 14:31:03.043836,"(10.0, 15.0, 14.26923076923077)","(1.6, 1.74, 1.7279545454545455)","(31.0, 48.0, 41.18181818181818)","(3.0, 3.75, 3.7055555555555557)","(11.0, 17.5, 17.4375)"
11-01-2023 14:31:03.921494,"(10.0, 15.0, 14.466666666666667)","(1.6, 1.72, 1.716923076923077)","(31.0, 48.0, 41.75)","(3.0, 3.75, 3.714516129032258)","(11.0, 19.0, 17.875)"
11-01-2023 14:31:04.801225,"(10.0, 14.5, 14.451612903225806)","(1.6, 1.73, 1.7225)","(31.0, 48.0, 41.75)","(3.0, 3.75, 3.714516129032258)","(11.0, 19.0, 17.875)"
11-01-2023 14:31:05.798171,"(10.0, 13.5, 13.2)","(1.6, 1.73, 1.7292307692307691)","(31.0, 48.0, 41.18181818181818)","(3.0, 3.75, 3.7112903225806453)","(11.0, 19.0, 18.025)"
11-01-2023 14:31:06.737538,"(10.0, 13.5, 13.131578947368421)","(1.6, 1.74, 1.7295555555555555)","(31.0, 48.0, 41.18181818181818)","(3.0, 3.75, 3.714)","(11.0, 19.0, 18.025)"
11-01-2023 14:31:07.600754,"(10.0, 13.5, 13.0)","(1.6, 1.74, 1.7276785714285714)","(31.0, 48.0, 41.18181818181818)","(3.0, 3.75, 3.7290697674418607)","(11.0, 19.0, 17.903846153846153)"
11-01-2023 14:31:08.574948,"(10.0, 13.5, 13.128571428571428)","(1.6, 1.74, 1.7269354838709676)","(31.0, 48.0, 41.75)","(3.0, 3.75, 3.732)","(11.0, 19.0, 17.903846153846153)"
11-01-2023 14:31:09.416743,"(10.0, 13.5, 13.064102564102564)","(1.6, 1.74, 1.7269354838709676)","(31.0, 48.0, 41.75)","(3.0, 3.75, 3.732)","(11.0, 19.0, 17.903846153846153)"
11-01-2023 14:31:10.318969,"(10.0, 13.5, 13.083333333333334)","(1.6, 1.73, 1.7286)","(31.0, 48.0, 41.18181818181818)","(3.0, 3.75, 3.7285714285714286)","(11.0, 19.0, 18.083333333333332)"
11-01-2023 14:31:11.171295,"(10.0, 13.5, 13.03125)","(1.6, 1.73, 1.7286)","(31.0, 48.0, 41.18181818181818)","(3.0, 3.75, 3.7285714285714286)","(11.0, 19.0, 18.433333333333334)"
11-01-2023 14:31:12.026071,"(10.0, 13.5, 12.985714285714286)","(1.6, 1.74, 1.7311347517730495)","(31.0, 46.0, 40.434782608695656)","(3.0, 3.75, 3.7285714285714286)","(11.0, 18.5, 18.428571428571427)"
11-01-2023 14:31:12.861156,"(10.0, 13.5, 13.094594594594595)","(1.6, 1.73, 1.7284090909090908)","(31.0, 46.0, 40.48275862068966)","(3.0, 3.8, 3.7533333333333334)","(11.0, 19.0, 18.892857142857142)"
11-01-2023 14:31:13.678125,"(10.0, 13.5, 13.036585365853659)","(1.6, 1.74, 1.7384444444444445)","(31.0, 46.0, 40.4)","(3.0, 3.75, 3.730769230769231)","(11.0, 18.5, 18.433333333333334)"
11-01-2023 14:31:14.472755,"(10.0, 13.5, 13.011627906976745)","(1.6, 1.75, 1.7404878048780488)","(31.0, 46.0, 41.130434782608695)","(3.0, 3.75, 3.7282608695652173)","(11.0, 18.5, 18.433333333333334)"
11-01-2023 14:31:15.315203,"(10.0, 13.5, 12.947368421052632)","(1.6, 1.74, 1.7391489361702128)","(31.0, 46.0, 40.4)","(3.0, 3.75, 3.7282608695652173)","(11.0, 18.5, 18.433333333333334)"
11-01-2023 14:31:16.124311,"(10.0, 13.5, 12.895348837209303)","(1.6, 1.74, 1.7372881355932204)","(31.0, 44.0, 40.11764705882353)","(3.0, 3.75, 3.7282608695652173)","(11.0, 18.5, 18.433333333333334)"
11-01-2023 14:31:16.930600,"(10.0, 13.5, 12.958333333333334)","(1.6, 1.74, 1.7349999999999999)","(31.0, 44.0, 40.25)","(3.0, 3.75, 3.73859649122807)","(11.0, 18.5, 18.44736842105263)"
11-01-2023 14:31:17.765053,"(10.0, 13.5, 12.958333333333334)","(1.6, 1.74, 1.7350819672131148)","(31.0, 44.0, 40.25)","(3.0, 3.75, 3.73859649122807)","(11.0, 18.5, 18.45)"
11-01-2023 14:31:18.610828,"(10.0, 13.5, 13.00943396226415)","(1.6, 1.74, 1.7350819672131148)","(31.0, 44.0, 40.25)","(3.0, 3.75, 3.73859649122807)","(11.0, 18.5, 18.45)"
11-01-2023 14:31:19.447451,"(10.0, 13.5, 12.958333333333334)","(1.6, 1.74, 1.7356363636363636)","(31.0, 44.0, 39.714285714285715)","(3.0, 3.75, 3.73859649122807)","(11.0, 18.5, 18.45)"
11-01-2023 14:31:20.255820,"(10.0, 13.5, 12.958333333333334)","(1.6, 1.74, 1.7356363636363636)","(31.0, 44.0, 41.0)","(3.0, 3.75, 3.73859649122807)","(11.0, 18.5, 18.45)"
11-01-2023 14:31:21.116355,"(10.0, 13.5, 12.958333333333334)","(1.6, 1.74, 1.7356363636363636)","(31.0, 42.0, 41.666666666666664)","(3.0, 3.75, 3.73859649122807)","(11.0, 18.5, 18.013513513513512)"
11-01-2023 14:31:21.918628,"(10.0, 13.5, 13.00943396226415)","(1.6, 1.74, 1.73515625)","(31.0, 46.0, 44.11764705882353)","(3.0, 3.75, 3.73859649122807)","(11.0, 18.5, 17.919354838709676)"
11-01-2023 14:31:22.932492,"(10.0, 13.5, 13.159090909090908)","(1.6, 1.75, 1.747142857142857)","(31.0, 46.0, 44.93333333333334)","(3.0, 3.6, 3.535185185185185)","(11.0, 18.5, 17.9375)"
11-01-2023 14:31:23.839776,"(10.0, 13.5, 13.314814814814815)","(1.6, 1.77, 1.767777777777778)","(31.0, 48.0, 46.666666666666664)","(3.0, 3.55, 3.535185185185185)","(11.0, 18.5, 17.933333333333334)"
11-01-2023 14:31:24.629399,"(10.0, 13.5, 13.291666666666666)","(1.6, 1.78, 1.77575)","(31.0, 48.0, 45.333333333333336)","(3.0, 3.55, 3.531428571428571)","(11.0, 18.5, 17.933333333333334)"
11-01-2023 14:31:25.456539,"(10.0, 13.5, 13.291666666666666)","(1.6, 1.78, 1.7762857142857142)","(31.0, 48.0, 43.0)","(3.0, 3.55, 3.526829268292683)","(11.0, 18.5, 17.933333333333334)"
11-01-2023 14:31:26.406881,"(10.0, 13.5, 13.327586206896552)","(1.6, 1.78, 1.7755)","(31.0, 48.0, 43.416666666666664)","(3.0, 3.55, 3.513709677419355)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:27.367635,"(10.0, 13.5, 13.365384615384615)","(1.6, 1.78, 1.7755)","(31.0, 48.0, 44.5)","(3.0, 3.55, 3.477777777777778)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:28.206084,"(10.0, 14.0, 13.613636363636363)","(1.6, 1.78, 1.7755)","(31.0, 48.0, 44.5)","(3.0, 3.5, 3.477777777777778)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:29.031884,"(10.0, 14.0, 13.393939393939394)","(1.6, 1.8, 1.7838888888888889)","(31.0, 48.0, 46.46153846153846)","(3.0, 3.5, 3.4857142857142858)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:29.945052,"(10.0, 14.0, 13.375)","(1.6, 1.79, 1.7845833333333334)","(31.0, 46.0, 45.333333333333336)","(3.0, 3.5, 3.475409836065574)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:30.868474,"(10.0, 14.0, 13.45945945945946)","(1.6, 1.79, 1.7845762711864408)","(31.0, 46.0, 45.42857142857143)","(3.0, 3.5, 3.475409836065574)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:31.691599,"(10.0, 14.0, 13.435897435897436)","(1.6, 1.79, 1.787948717948718)","(31.0, 46.0, 44.4)","(3.0, 3.5, 3.4638157894736845)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:32.532201,"(10.0, 14.0, 13.45945945945946)","(1.6, 1.8, 1.7916666666666667)","(31.0, 46.0, 44.54545454545455)","(3.0, 3.5, 3.460144927536232)","(11.0, 18.5, 17.951612903225808)"
11-01-2023 14:31:33.356238,"(10.0, 14.0, 13.35483870967742)","(1.6, 1.8, 1.7916666666666667)","(31.0, 46.0, 39.84615384615385)","(3.0, 3.5, 3.4583333333333335)","(11.0, 18.5, 17.933333333333334)"
11-01-2023 14:31:34.165357,"(10.0, 14.0, 13.35483870967742)","(1.6, 1.8, 1.7916666666666667)","(31.0, 46.0, 42.57142857142857)","(3.0, 3.5, 3.4583333333333335)","(11.0, 18.5, 17.933333333333334)"
11-01-2023 14:31:35.023422,"(10.0, 14.0, 13.428571428571429)","(1.6, 1.8, 1.791864406779661)","(31.0, 46.0, 43.57575757575758)","(3.0, 3.5, 3.4583333333333335)","(11.0, 18.5, 17.933333333333334)"
11-01-2023 14:31:35.833427,"(10.0, 14.0, 13.428571428571429)","(1.6, 1.8, 1.791864406779661)","(31.0, 46.0, 44.588235294117645)","(3.0, 3.5, 3.4583333333333335)","(11.0, 18.5, 17.933333333333334)"
11-01-2023 14:31:36.721735,"(10.0, 14.0, 13.428571428571429)","(1.6, 1.8, 1.791864406779661)","(31.0, 46.0, 43.89473684210526)","(3.0, 3.45, 3.4183333333333334)","(11.0, 18.5, 18.11904761904762)"
11-01-2023 14:31:37.658256,"(10.0, 14.0, 13.35483870967742)","(1.6, 1.8, 1.7935483870967743)","(31.0, 46.0, 44.588235294117645)","(3.0, 3.45, 3.414814814814815)","(11.0, 18.5, 18.166666666666668)"
11-01-2023 14:31:38.505206,"(10.0, 13.5, 13.366666666666667)","(1.6, 1.8, 1.795897435897436)","(31.0, 46.0, 43.89473684210526)","(3.0, 3.45, 3.4175675675675676)","(11.0, 18.5, 18.166666666666668)"
11-01-2023 14:31:39.387018,"(10.0, 13.0, 12.838235294117647)","(1.6, 1.84, 1.8361538461538462)","(31.0, 46.0, 43.83783783783784)","(3.0, 3.4, 3.365)","(11.0, 18.5, 18.02)"
11-01-2023 14:31:40.309295,"(10.0, 13.0, 12.808510638297872)","(1.6, 1.84, 1.83)","(31.0, 46.0, 44.75)","(3.0, 3.35, 3.340909090909091)","(11.0, 18.5, 18.02)"
11-01-2023 14:31:41.149816,"(10.0, 13.0, 12.921875)","(1.6, 1.84, 1.8280597014925375)","(31.0, 46.0, 43.83783783783784)","(3.0, 3.35, 3.3475)","(11.0, 18.5, 18.0)"
11-01-2023 14:31:41.990834,"(10.0, 13.0, 12.62037037037037)","(1.6, 1.85, 1.8457142857142859)","(31.0, 46.0, 44.54545454545455)","(3.0, 3.35, 3.326)","(11.0, 18.5, 18.0)"
11-01-2023 14:31:42.796101,"(10.0, 13.0, 12.596153846153847)","(1.6, 1.85, 1.8427272727272728)","(31.0, 46.0, 43.83783783783784)","(3.0, 3.35, 3.3160714285714286)","(11.0, 18.5, 18.375)"
11-01-2023 14:31:43.659269,"(10.0, 13.0, 12.596153846153847)","(1.6, 1.86, 1.8414285714285714)","(31.0, 46.0, 42.72727272727273)","(3.0, 3.35, 3.3081395348837206)","(11.0, 19.5, 18.84)"
11-01-2023 14:31:44.494379,"(10.0, 13.0, 12.776315789473685)","(1.6, 1.86, 1.85375)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.282857142857143)","(11.0, 19.5, 18.9)"
11-01-2023 14:31:45.290629,"(10.0, 13.0, 12.75609756097561)","(1.6, 1.86, 1.8476190476190477)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.294736842105263)","(11.0, 19.0, 18.791666666666668)"
11-01-2023 14:31:46.139866,"(10.0, 13.0, 12.75609756097561)","(1.6, 1.86, 1.8478125)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.273529411764706)","(11.0, 19.0, 18.791666666666668)"
11-01-2023 14:31:47.058356,"(10.0, 13.0, 12.722222222222221)","(1.6, 1.86, 1.8511111111111112)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.246153846153846)","(11.0, 19.0, 18.73076923076923)"
11-01-2023 14:31:47.886044,"(10.0, 13.0, 12.796296296296296)","(1.6, 1.86, 1.8519298245614035)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.246153846153846)","(11.0, 19.0, 18.73076923076923)"
11-01-2023 14:31:48.735643,"(10.0, 13.0, 12.916666666666666)","(1.6, 1.86, 1.8523333333333334)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.246153846153846)","(12.0, 19.0, 18.73076923076923)"
11-01-2023 14:31:49.655030,"(10.0, 13.0, 12.916666666666666)","(1.6, 1.86, 1.8520689655172415)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.2475)","(12.0, 19.0, 18.791666666666668)"
11-01-2023 14:31:50.514256,"(10.0, 13.0, 12.916666666666666)","(1.6, 1.86, 1.8529032258064517)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.248051948051948)","(12.0, 19.0, 18.791666666666668)"
11-01-2023 14:31:51.366746,"(10.0, 13.0, 12.9)","(1.6, 1.86, 1.8529032258064517)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.245679012345679)","(12.0, 19.0, 18.655172413793103)"
11-01-2023 14:31:52.199760,"(10.0, 13.0, 12.910714285714286)","(1.6, 1.86, 1.8525)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.2443037974683544)","(12.0, 19.0, 18.703703703703702)"
11-01-2023 14:31:53.127599,"(10.0, 13.0, 12.924242424242424)","(1.6, 1.86, 1.8525)","(31.0, 46.0, 41.0)","(3.0, 3.3, 3.2225)","(12.0, 19.0, 18.772727272727273)"
11-01-2023 14:31:53.921901,"(10.0, 13.0, 12.956521739130435)","(1.6, 1.87, 1.8663636363636364)","(31.0, 46.0, 41.714285714285715)","(3.0, 3.25, 3.2225)","(12.0, 19.0, 18.772727272727273)"
11-01-2023 14:31:54.738596,"(10.0, 13.0, 12.952380952380953)","(1.6, 1.87, 1.8633333333333335)","(31.0, 44.0, 43.73913043478261)","(3.0, 3.3, 3.2416666666666667)","(13.0, 19.0, 18.642857142857142)"
11-01-2023 14:31:55.582977,"(10.0, 13.0, 12.875)","(1.6, 1.88, 1.874)","(31.0, 46.0, 44.0)","(3.0, 3.25, 3.2258620689655175)","(13.0, 19.0, 18.38888888888889)"
11-01-2023 14:31:56.458399,"(10.0, 13.0, 12.851063829787234)","(1.6, 1.88, 1.8745454545454545)","(31.0, 46.0, 44.0)","(3.0, 3.25, 3.2142857142857144)","(13.0, 19.0, 18.405405405405407)"
11-01-2023 14:31:57.266546,"(10.0, 13.0, 12.77659574468085)","(1.6, 1.89, 1.8847058823529412)","(31.0, 46.0, 44.0)","(3.0, 3.25, 3.204054054054054)","(13.0, 19.0, 18.37142857142857)"
11-01-2023 14:31:58.123469,"(10.0, 13.0, 12.8125)","(1.6, 1.89, 1.8804)","(31.0, 46.0, 44.0)","(3.0, 3.25, 3.204054054054054)","(13.0, 19.0, 18.24137931034483)"
11-01-2023 14:31:59.046377,"(10.0, 13.0, 12.822033898305085)","(1.6, 1.89, 1.8811538461538462)","(31.0, 46.0, 43.857142857142854)","(3.0, 3.2, 3.198888888888889)","(13.0, 18.5, 17.636363636363637)"
11-01-2023 14:31:59.878803,"(10.0, 13.0, 12.952380952380953)","(1.6, 1.89, 1.8839473684210526)","(31.0, 46.0, 43.857142857142854)","(3.0, 3.25, 3.216)","(13.0, 18.0, 17.636363636363637)"
11-01-2023 14:32:00.758084,"(10.0, 13.0, 12.947368421052632)","(1.6, 1.9, 1.8924999999999998)","(31.0, 46.0, 43.857142857142854)","(3.0, 3.25, 3.2186567164179105)","(13.0, 18.0, 17.655172413793103)"
11-01-2023 14:32:01.637995,"(10.0, 13.0, 12.945945945945946)","(1.6, 1.9, 1.8923404255319147)","(31.0, 46.0, 42.72727272727273)","(3.0, 3.25, 3.2193548387096773)","(13.0, 18.0, 17.487179487179485)"
11-01-2023 14:32:02.558415,"(10.0, 13.0, 12.904255319148936)","(1.6, 1.9, 1.8888888888888888)","(31.0, 46.0, 42.72727272727273)","(3.0, 3.25, 3.1988636363636362)","(13.0, 18.0, 17.487179487179485)"
11-01-2023 14:32:03.394804,"(10.0, 13.0, 12.904255319148936)","(1.6, 1.9, 1.8935897435897435)","(31.0, 46.0, 42.72727272727273)","(3.0, 3.25, 3.196428571428571)","(13.0, 18.0, 17.703703703703702)"
11-01-2023 14:32:04.235946,"(10.0, 13.0, 12.820754716981131)","(1.6, 1.9, 1.8929411764705881)","(31.0, 46.0, 42.72727272727273)","(3.0, 3.25, 3.21375)","(13.0, 17.5, 17.27777777777778)"
11-01-2023 14:32:05.198372,"(10.0, 13.0, 12.754901960784313)","(1.6, 1.9, 1.8984090909090907)","(31.0, 46.0, 43.0)","(3.0, 3.25, 3.1210884353741495)","(13.0, 17.5, 17.428571428571427)"
11-01-2023 14:32:06.016050,"(10.0, 13.0, 12.807692307692308)","(1.6, 1.92, 1.9093333333333333)","(31.0, 46.0, 43.27272727272727)","(3.0, 3.15, 3.1210884353741495)","(13.0, 18.0, 17.428571428571427)"
