,Danny Michael,Port O Call,Wellswort,Luck Is Golden,Awkward Morning,Tams Time,Wild Wager,Stay Lit,Que Sera Sir Ralph,Vanisky
09-01-2023 09:07:03.224908,"(12.0, 26.0, 24.0)","(21.0, 46.0, 44.0)","(3.1, 3.6, 3.536842105263158)","(5.0, 5.3, 5.245454545454545)","(17.0, 55.0, 45.66666666666667)","(21.0, 44.0, 41.0)","(31.0, 160.0, 127.42857142857142)","(21.0, 44.0, 40.0)","(5.5, 7.2, 7.114285714285714)","(3.7, 4.3, 4.291666666666666)"
09-01-2023 09:07:04.330169,"(12.0, 26.0, 24.285714285714285)","(21.0, 46.0, 44.0)","(3.1, 3.6, 3.4941176470588236)","(5.0, 5.3, 5.245454545454545)","(17.0, 55.0, 44.5)","(21.0, 44.0, 41.5)","(31.0, 160.0, 122.0)","(21.0, 44.0, 41.5)","(5.5, 7.2, 7.114285714285714)","(3.7, 4.3, 4.291666666666666)"
09-01-2023 09:07:05.483379,"(12.0, 26.0, 24.333333333333332)","(21.0, 46.0, 44.0)","(3.1, 3.6, 3.538095238095238)","(5.0, 5.3, 5.245454545454545)","(17.0, 55.0, 45.25)","(21.0, 44.0, 42.0)","(31.0, 160.0, 122.0)","(21.0, 44.0, 41.6)","(5.5, 7.2, 7.08)","(3.7, 4.3, 4.229032258064516)"
09-01-2023 09:07:06.686504,"(12.0, 26.0, 24.333333333333332)","(21.0, 46.0, 44.0)","(3.1, 3.6, 3.538095238095238)","(5.0, 5.3, 5.199999999999999)","(17.0, 55.0, 47.333333333333336)","(21.0, 44.0, 42.0)","(31.0, 160.0, 122.0)","(21.0, 44.0, 26.96)","(5.5, 7.2, 7.08)","(3.7, 4.3, 4.158823529411764)"
09-01-2023 09:07:07.870501,"(12.0, 26.0, 24.285714285714285)","(21.0, 46.0, 44.0)","(3.1, 3.6, 3.5566666666666666)","(5.0, 5.3, 5.1625)","(17.0, 55.0, 47.333333333333336)","(21.0, 44.0, 97.1)","(31.0, 160.0, 146.0)","(21.0, 34.0, 28.0)","(5.5, 7.2, 7.08)","(3.7, 4.3, 4.250515463917526)"
09-01-2023 09:07:09.049671,"(12.0, 27.0, 26.939393939393938)","(21.0, 46.0, 40.0)","(3.1, 3.6, 3.5328947368421053)","(5.0, 5.2, 5.166666666666667)","(17.0, 55.0, 47.333333333333336)","(21.0, 100.0, 72.0)","(31.0, 160.0, 146.0)","(21.0, 34.0, 26.8)","(5.5, 7.2, 6.914285714285715)","(3.7, 4.3, 4.250515463917526)"
09-01-2023 09:07:10.246987,"(12.0, 42.0, 38.0)","(21.0, 46.0, 39.57142857142857)","(3.1, 3.6, 3.509433962264151)","(5.0, 5.2, 5.166666666666667)","(17.0, 55.0, 48.75)","(21.0, 100.0, 72.0)","(31.0, 160.0, 146.0)","(21.0, 34.0, 26.8)","(5.5, 7.2, 6.914285714285715)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:11.437177,"(12.0, 40.0, 39.54545454545455)","(21.0, 46.0, 41.0)","(3.1, 3.6, 3.509433962264151)","(5.0, 5.2, 5.166666666666667)","(17.0, 55.0, 48.75)","(21.0, 100.0, 82.0)","(31.0, 160.0, 146.0)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.861538461538461)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:12.569219,"(12.0, 40.0, 35.666666666666664)","(21.0, 44.0, 41.0)","(3.1, 3.6, 3.509433962264151)","(5.0, 5.2, 5.166666666666667)","(17.0, 55.0, 46.66666666666667)","(21.0, 100.0, 82.0)","(31.0, 160.0, 146.0)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.925)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:13.697615,"(12.0, 38.0, 34.333333333333336)","(21.0, 44.0, 41.0)","(3.1, 3.6, 3.509433962264151)","(5.0, 5.2, 5.166666666666667)","(17.0, 55.0, 46.66666666666667)","(21.0, 100.0, 70.5)","(31.0, 160.0, 146.0)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.925)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:14.856498,"(12.0, 40.0, 32.2)","(21.0, 44.0, 41.0)","(3.1, 3.6, 3.509433962264151)","(5.0, 5.2, 5.18)","(17.0, 55.0, 38.333333333333336)","(21.0, 95.0, 70.5)","(31.0, 160.0, 146.0)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.925)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:16.049975,"(12.0, 40.0, 32.2)","(21.0, 44.0, 41.0)","(3.1, 3.6, 3.509433962264151)","(5.0, 5.2, 5.16)","(17.0, 55.0, 38.333333333333336)","(21.0, 95.0, 70.5)","(31.0, 160.0, 146.0)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.925)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:17.284938,"(12.0, 40.0, 32.2)","(21.0, 44.0, 41.0)","(3.1, 3.6, 3.5328947368421053)","(5.0, 5.2, 5.119047619047619)","(17.0, 55.0, 38.333333333333336)","(21.0, 95.0, 70.5)","(31.0, 160.0, 146.0)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.883333333333333)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:18.515707,"(12.0, 40.0, 32.2)","(21.0, 44.0, 40.31578947368421)","(3.1, 3.6, 3.5433333333333334)","(5.0, 5.2, 4.946153846153846)","(17.0, 55.0, 40.0)","(21.0, 95.0, 70.5)","(31.0, 160.0, 116.66666666666667)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.883333333333333)","(3.7, 4.3, 4.281666666666666)"
09-01-2023 09:07:19.694524,"(12.0, 40.0, 32.2)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.6, 3.5433333333333334)","(5.0, 5.1, 4.946153846153846)","(17.0, 60.0, 40.0)","(21.0, 95.0, 70.5)","(31.0, 160.0, 116.66666666666667)","(21.0, 34.0, 28.272727272727273)","(5.5, 7.2, 6.883333333333333)","(3.7, 4.3, 4.278125)"
09-01-2023 09:07:20.830003,"(12.0, 38.0, 32.5)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.6, 3.489130434782609)","(5.0, 5.1, 5.02258064516129)","(17.0, 60.0, 50.66666666666667)","(21.0, 95.0, 74.85714285714286)","(31.0, 160.0, 116.66666666666667)","(21.0, 34.0, 29.09090909090909)","(5.5, 7.2, 6.883333333333333)","(3.7, 4.3, 4.287719298245614)"
09-01-2023 09:07:21.972015,"(12.0, 38.0, 33.0)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.6, 3.489130434782609)","(5.0, 5.1, 5.02258064516129)","(17.0, 60.0, 51.42857142857143)","(21.0, 95.0, 66.8)","(31.0, 160.0, 116.66666666666667)","(21.0, 34.0, 29.09090909090909)","(5.5, 7.2, 6.883333333333333)","(3.7, 4.3, 4.291463414634146)"
09-01-2023 09:07:23.080344,"(12.0, 38.0, 33.0)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.55, 3.486842105263158)","(5.0, 5.1, 5.02258064516129)","(17.0, 60.0, 50.66666666666667)","(21.0, 95.0, 68.0)","(31.0, 160.0, 116.66666666666667)","(21.0, 34.0, 29.09090909090909)","(5.5, 7.2, 6.883333333333333)","(3.7, 4.3, 4.292592592592593)"
09-01-2023 09:07:24.203990,"(12.0, 38.0, 33.0)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.5, 3.452147239263804)","(5.0, 5.1, 5.02258064516129)","(17.0, 60.0, 50.66666666666667)","(21.0, 95.0, 68.0)","(31.0, 160.0, 116.66666666666667)","(21.0, 34.0, 29.09090909090909)","(5.5, 7.2, 6.883333333333333)","(3.7, 4.3, 4.292592592592593)"
09-01-2023 09:07:25.356776,"(12.0, 38.0, 33.0)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.5, 3.452147239263804)","(5.0, 5.1, 5.02258064516129)","(17.0, 60.0, 51.42857142857143)","(21.0, 95.0, 68.0)","(31.0, 160.0, 116.66666666666667)","(21.0, 34.0, 29.09090909090909)","(5.5, 7.2, 6.905263157894737)","(3.7, 4.3, 4.292592592592593)"
09-01-2023 09:07:26.549416,"(12.0, 38.0, 33.0)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.45, 3.443421052631579)","(5.0, 5.1, 5.055555555555555)","(17.0, 60.0, 46.0)","(21.0, 95.0, 68.0)","(31.0, 160.0, 127.5)","(21.0, 34.0, 29.2)","(5.5, 7.2, 6.070588235294117)","(3.7, 4.3, 4.259848484848485)"
09-01-2023 09:07:27.774056,"(12.0, 38.0, 34.666666666666664)","(21.0, 46.0, 40.31578947368421)","(3.1, 3.5, 3.4174603174603173)","(5.0, 5.1, 5.0)","(17.0, 60.0, 53.5)","(21.0, 95.0, 68.0)","(31.0, 160.0, 127.5)","(21.0, 34.0, 28.666666666666668)","(5.5, 6.6, 6.252631578947368)","(3.7, 4.4, 4.259848484848485)"
09-01-2023 09:07:29.021868,"(12.0, 38.0, 35.75)","(21.0, 46.0, 39.07692307692308)","(3.1, 3.5, 3.42390243902439)","(4.8, 5.1, 5.068)","(20.0, 60.0, 50.4)","(21.0, 95.0, 68.0)","(31.0, 160.0, 127.5)","(21.0, 34.0, 30.0)","(5.5, 6.6, 6.252631578947368)","(3.7, 4.4, 4.260769230769231)"
09-01-2023 09:07:30.180596,"(12.0, 38.0, 35.75)","(21.0, 46.0, 40.0)","(3.1, 3.5, 3.42390243902439)","(4.8, 5.1, 5.068)","(20.0, 60.0, 45.333333333333336)","(21.0, 95.0, 68.0)","(31.0, 160.0, 137.5)","(21.0, 34.0, 30.18181818181818)","(5.5, 6.6, 6.43076923076923)","(3.7, 4.4, 4.260769230769231)"
09-01-2023 09:07:31.325494,"(12.0, 44.0, 38.0)","(21.0, 46.0, 40.0)","(3.1, 3.5, 3.42390243902439)","(4.8, 5.1, 5.068)","(20.0, 60.0, 45.333333333333336)","(21.0, 95.0, 68.0)","(31.0, 180.0, 137.5)","(21.0, 34.0, 30.18181818181818)","(5.5, 6.6, 6.43076923076923)","(3.7, 4.4, 4.260769230769231)"
09-01-2023 09:07:32.474182,"(12.0, 44.0, 38.4)","(21.0, 46.0, 37.81818181818182)","(3.1, 3.5, 3.428440366972477)","(4.8, 5.1, 5.068)","(20.0, 60.0, 52.666666666666664)","(21.0, 95.0, 68.0)","(31.0, 180.0, 153.33333333333334)","(21.0, 34.0, 29.5)","(5.5, 6.6, 6.252631578947368)","(3.7, 4.4, 4.260769230769231)"
09-01-2023 09:07:33.613701,"(12.0, 44.0, 38.4)","(21.0, 46.0, 37.81818181818182)","(3.1, 3.5, 3.428440366972477)","(4.8, 5.1, 5.068)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 180.0, 160.0)","(21.0, 34.0, 29.5)","(5.5, 6.6, 6.252631578947368)","(3.7, 4.4, 4.29375)"
09-01-2023 09:07:34.748719,"(12.0, 44.0, 38.4)","(21.0, 46.0, 37.81818181818182)","(3.1, 3.5, 3.428440366972477)","(4.8, 5.1, 5.068)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 190.0, 166.66666666666669)","(21.0, 34.0, 29.5)","(5.5, 6.6, 6.252631578947368)","(3.7, 4.3, 4.29375)"
09-01-2023 09:07:35.886607,"(12.0, 44.0, 38.0)","(21.0, 46.0, 37.81818181818182)","(3.1, 3.5, 3.428440366972477)","(4.8, 5.1, 5.068)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 200.0, 145.0)","(21.0, 34.0, 29.5)","(5.5, 6.6, 6.177777777777778)","(3.7, 4.3, 4.29375)"
09-01-2023 09:07:37.077055,"(12.0, 40.0, 31.333333333333332)","(21.0, 46.0, 37.81818181818182)","(3.1, 3.5, 3.428440366972477)","(4.8, 5.1, 5.068)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 190.0, 145.0)","(21.0, 34.0, 31.0)","(5.5, 6.6, 6.228571428571429)","(3.7, 4.3, 4.29375)"
09-01-2023 09:07:38.323037,"(12.0, 38.0, 29.2)","(21.0, 46.0, 40.0)","(3.1, 3.5, 3.428440366972477)","(4.8, 5.1, 5.068)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 190.0, 171.8181818181818)","(21.0, 34.0, 31.6)","(5.5, 6.6, 6.228571428571429)","(3.7, 4.3, 4.29375)"
09-01-2023 09:07:39.495756,"(12.0, 38.0, 31.333333333333332)","(21.0, 46.0, 40.0)","(3.1, 3.5, 3.428440366972477)","(4.8, 5.1, 5.068)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 190.0, 173.33333333333334)","(21.0, 34.0, 31.6)","(5.5, 6.6, 6.228571428571429)","(3.7, 4.3, 4.29375)"
09-01-2023 09:07:40.660650,"(12.0, 38.0, 31.333333333333332)","(21.0, 46.0, 40.0)","(3.1, 3.5, 3.4191709844559584)","(4.8, 5.1, 5.068)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 190.0, 173.33333333333334)","(21.0, 34.0, 31.6)","(5.5, 6.6, 6.228571428571429)","(3.7, 4.3, 4.239823008849558)"
09-01-2023 09:07:41.841683,"(12.0, 38.0, 31.333333333333332)","(21.0, 46.0, 40.0)","(3.1, 3.5, 3.421212121212121)","(4.8, 5.1, 5.072413793103448)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 190.0, 173.33333333333334)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.4125)","(3.7, 4.4, 4.242608695652174)"
09-01-2023 09:07:42.960130,"(12.0, 38.0, 31.333333333333332)","(21.0, 46.0, 38.8)","(3.1, 3.5, 3.421212121212121)","(4.8, 5.1, 5.072413793103448)","(20.0, 60.0, 49.0)","(21.0, 95.0, 72.5)","(31.0, 190.0, 173.33333333333334)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.4125)","(3.7, 4.4, 4.242608695652174)"
09-01-2023 09:07:44.099869,"(12.0, 38.0, 31.333333333333332)","(21.0, 46.0, 38.8)","(3.1, 3.5, 3.421212121212121)","(4.8, 5.1, 5.069230769230769)","(20.0, 60.0, 49.0)","(21.0, 95.0, 83.75)","(31.0, 190.0, 173.33333333333334)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.4125)","(3.7, 4.4, 4.242608695652174)"
09-01-2023 09:07:45.231792,"(12.0, 38.0, 31.333333333333332)","(21.0, 46.0, 38.8)","(3.1, 3.5, 3.4152173913043478)","(4.8, 5.1, 5.069230769230769)","(20.0, 60.0, 49.0)","(21.0, 95.0, 79.0)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.377777777777777)","(3.7, 4.4, 4.231627906976744)"
09-01-2023 09:07:46.386768,"(12.0, 38.0, 29.2)","(21.0, 46.0, 42.0)","(3.1, 3.5, 3.4152173913043478)","(4.8, 5.1, 5.069230769230769)","(20.0, 60.0, 49.0)","(21.0, 95.0, 79.0)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.377777777777777)","(3.7, 4.4, 4.231627906976744)"
09-01-2023 09:07:47.634116,"(12.0, 38.0, 28.833333333333332)","(21.0, 46.0, 44.4)","(3.1, 3.5, 3.457894736842105)","(4.8, 5.1, 5.069230769230769)","(20.0, 60.0, 49.0)","(21.0, 95.0, 79.0)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.5)","(3.7, 4.4, 4.305235602094241)"
09-01-2023 09:07:48.857561,"(12.0, 36.0, 30.0)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.4442307692307694)","(4.8, 5.1, 5.069230769230769)","(20.0, 60.0, 55.6)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.5)","(3.7, 4.4, 4.305235602094241)"
09-01-2023 09:07:50.043294,"(12.0, 36.0, 28.285714285714285)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.459090909090909)","(4.8, 5.1, 5.069230769230769)","(20.0, 60.0, 55.6)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.5)","(3.7, 4.4, 4.305235602094241)"
09-01-2023 09:07:51.189331,"(12.0, 36.0, 28.285714285714285)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.5, 3.4433333333333334)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 49.0)","(21.0, 95.0, 77.5)","(31.0, 190.0, 111.25)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.5473684210526315)","(3.7, 4.4, 4.305208333333333)"
09-01-2023 09:07:52.370428,"(12.0, 36.0, 28.285714285714285)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.4433333333333334)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 55.0)","(21.0, 95.0, 77.5)","(31.0, 190.0, 111.25)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.5473684210526315)","(3.7, 4.4, 4.305208333333333)"
09-01-2023 09:07:53.455374,"(12.0, 36.0, 28.285714285714285)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.5, 3.4875)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 50.5)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.5473684210526315)","(3.7, 4.4, 4.305208333333333)"
09-01-2023 09:07:54.545488,"(12.0, 34.0, 29.0)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.4333333333333336)","(4.6, 5.1, 5.069230769230769)","(20.0, 65.0, 48.333333333333336)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.554545454545455)","(3.7, 4.4, 4.307142857142857)"
09-01-2023 09:07:55.654088,"(12.0, 34.0, 25.666666666666668)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.4333333333333336)","(4.6, 5.1, 5.069230769230769)","(20.0, 65.0, 56.66666666666667)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.6, 6.53125)","(3.7, 4.4, 4.306829268292683)"
09-01-2023 09:07:56.847169,"(12.0, 34.0, 25.666666666666668)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.437878787878788)","(4.6, 5.1, 5.011111111111111)","(20.0, 65.0, 48.333333333333336)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.8, 6.53125)","(3.7, 4.4, 4.306435643564356)"
09-01-2023 09:07:58.108488,"(12.0, 34.0, 25.666666666666668)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.4385714285714286)","(4.6, 5.1, 5.069230769230769)","(20.0, 65.0, 50.5)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.8, 6.53125)","(3.7, 4.4, 4.306435643564356)"
09-01-2023 09:07:59.287505,"(12.0, 34.0, 25.666666666666668)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.45, 3.484375)","(4.6, 5.1, 5.069230769230769)","(20.0, 65.0, 46.666666666666664)","(21.0, 95.0, 81.66666666666667)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.8, 6.53125)","(3.7, 4.4, 4.2628571428571425)"
09-01-2023 09:08:00.503409,"(12.0, 34.0, 29.333333333333332)","(21.0, 46.0, 44.4)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 51.0)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.3, 4.217142857142857)"
09-01-2023 09:08:01.668674,"(12.0, 32.0, 29.333333333333332)","(21.0, 46.0, 44.4)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 48.0)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.4, 4.233333333333333)"
09-01-2023 09:08:02.779715,"(12.0, 34.0, 25.818181818181817)","(21.0, 46.0, 44.4)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 48.0)","(21.0, 95.0, 77.5)","(31.0, 190.0, 120.0)","(21.0, 34.0, 31.81818181818182)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.3, 4.149382716049383)"
09-01-2023 09:08:03.910556,"(12.0, 34.0, 25.818181818181817)","(21.0, 46.0, 43.333333333333336)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 53.333333333333336)","(21.0, 95.0, 81.0)","(31.0, 190.0, 119.0)","(21.0, 34.0, 40.0)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.3, 4.1579710144927535)"
09-01-2023 09:08:05.111319,"(12.0, 34.0, 25.818181818181817)","(21.0, 46.0, 44.0)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 5.069230769230769)","(20.0, 60.0, 45.333333333333336)","(21.0, 95.0, 81.0)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 40.0)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.3, 4.101538461538461)"
09-01-2023 09:08:06.258293,"(12.0, 34.0, 25.818181818181817)","(21.0, 46.0, 44.0)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 4.937037037037038)","(20.0, 60.0, 46.666666666666664)","(21.0, 95.0, 90.71428571428571)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.2, 4.158083832335329)"
09-01-2023 09:08:07.445006,"(12.0, 34.0, 32.75)","(21.0, 44.0, 39.5)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 4.937037037037038)","(20.0, 60.0, 45.333333333333336)","(21.0, 95.0, 90.71428571428571)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.2, 4.1971428571428575)"
09-01-2023 09:08:08.627013,"(12.0, 34.0, 32.75)","(21.0, 44.0, 39.5)","(3.1, 3.55, 3.4513157894736843)","(4.6, 5.1, 4.937037037037038)","(20.0, 60.0, 52.0)","(21.0, 95.0, 90.71428571428571)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.2, 4.1773584905660375)"
09-01-2023 09:08:09.795788,"(12.0, 34.0, 32.857142857142854)","(21.0, 44.0, 39.5)","(3.1, 3.55, 3.4363636363636365)","(4.6, 5.1, 4.937037037037038)","(20.0, 60.0, 45.333333333333336)","(21.0, 95.0, 90.71428571428571)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.463636363636364)","(3.7, 4.2, 4.175238095238095)"
09-01-2023 09:08:10.971622,"(12.0, 34.0, 30.8)","(21.0, 44.0, 39.5)","(3.1, 3.5, 3.4363636363636365)","(4.6, 5.1, 4.936697247706422)","(20.0, 60.0, 51.0)","(21.0, 95.0, 115.71428571428572)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.439024390243903)","(3.7, 4.2, 4.175238095238095)"
09-01-2023 09:08:12.064843,"(12.0, 34.0, 32.0)","(21.0, 44.0, 39.5)","(3.1, 3.5, 3.4363636363636365)","(4.6, 5.1, 4.960606060606061)","(20.0, 60.0, 52.0)","(21.0, 130.0, 115.71428571428572)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.439024390243903)","(3.7, 4.2, 4.175238095238095)"
09-01-2023 09:08:13.214371,"(12.0, 44.0, 34.666666666666664)","(21.0, 44.0, 39.5)","(3.1, 3.5, 3.4363636363636365)","(4.6, 5.0, 4.960606060606061)","(20.0, 60.0, 45.333333333333336)","(21.0, 130.0, 115.71428571428572)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.439024390243903)","(3.7, 4.2, 4.175238095238095)"
09-01-2023 09:08:14.397650,"(12.0, 44.0, 34.666666666666664)","(21.0, 44.0, 39.5)","(3.1, 3.5, 3.4363636363636365)","(4.6, 5.0, 4.960606060606061)","(20.0, 60.0, 45.333333333333336)","(21.0, 130.0, 115.71428571428572)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.439024390243903)","(3.7, 4.2, 4.175238095238095)"
09-01-2023 09:08:15.533668,"(12.0, 44.0, 34.666666666666664)","(21.0, 44.0, 39.5)","(3.1, 3.5, 3.44)","(4.6, 5.0, 4.935514018691589)","(20.0, 60.0, 45.333333333333336)","(21.0, 130.0, 115.71428571428572)","(31.0, 190.0, 133.2)","(21.0, 44.0, 43.333333333333336)","(5.5, 6.8, 6.972413793103448)","(3.7, 4.2, 4.175238095238095)"
09-01-2023 09:08:16.749026,"(12.0, 44.0, 34.666666666666664)","(21.0, 44.0, 39.5)","(3.1, 3.5, 3.44)","(4.6, 5.1, 4.935514018691589)","(20.0, 60.0, 45.333333333333336)","(21.0, 130.0, 102.22222222222223)","(31.0, 190.0, 133.2)","(21.0, 44.0, 43.333333333333336)","(5.5, 7.0, 7.15625)","(3.7, 4.2, 4.174)"
09-01-2023 09:08:17.894294,"(12.0, 44.0, 42.064516129032256)","(21.0, 44.0, 39.5)","(3.1, 3.5, 3.453846153846154)","(4.6, 5.1, 4.935514018691589)","(20.0, 60.0, 48.0)","(21.0, 120.0, 102.22222222222223)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 43.42857142857143)","(5.5, 7.2, 7.222222222222222)","(3.7, 4.2, 4.174)"
09-01-2023 09:08:19.286319,"(12.0, 44.0, 34.666666666666664)","(21.0, 44.0, 40.625)","(3.1, 3.5, 3.4476190476190474)","(4.6, 5.1, 4.942857142857143)","(20.0, 60.0, 45.5)","(21.0, 120.0, 102.22222222222223)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 42.0)","(5.5, 7.4, 7.222222222222222)","(3.7, 4.2, 4.185057471264368)"
09-01-2023 09:08:20.368708,"(12.0, 44.0, 34.666666666666664)","(21.0, 44.0, 40.625)","(3.1, 3.5, 3.4476190476190474)","(4.6, 5.1, 4.942857142857143)","(20.0, 55.0, 45.5)","(21.0, 120.0, 102.22222222222223)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 42.0)","(5.5, 7.4, 7.222222222222222)","(3.7, 4.2, 4.185057471264368)"
09-01-2023 09:08:21.577720,"(12.0, 44.0, 32.4)","(21.0, 44.0, 40.625)","(3.1, 3.5, 3.4455882352941174)","(4.6, 5.1, 4.942857142857143)","(20.0, 55.0, 45.5)","(21.0, 120.0, 102.22222222222223)","(31.0, 190.0, 142.66666666666669)","(21.0, 44.0, 42.0)","(5.5, 7.4, 7.2684931506849315)","(3.7, 4.2, 4.185057471264368)"
