,Bye Bye Blues,Paramount Patti,Wild Bean,Lipinski Pie,Finniss Swell,Bellas Flower
16-12-2022 13:20:53.353732,"(3.8, 4.7, 4.682352941176471)","(10.0, 14.0, 14.272727272727273)","(5.5, 6.8, 6.541176470588235)","(51.0, 80.0, 75.41666666666667)","(1.95, 2.18, 2.1719230769230773)","(9.0, 13.0, 12.833333333333334)"
16-12-2022 13:20:54.647658,"(3.8, 4.7, 4.682352941176471)","(10.0, 14.5, 14.272727272727273)","(5.5, 6.8, 6.416666666666667)","(51.0, 80.0, 75.41666666666667)","(1.95, 2.18, 2.164166666666667)","(9.0, 13.0, 12.840579710144928)"
16-12-2022 13:20:55.895296,"(3.8, 4.7, 4.6863636363636365)","(10.0, 14.5, 14.26)","(5.5, 6.6, 6.4625)","(51.0, 80.0, 77.22222222222223)","(1.95, 2.18, 2.1490322580645165)","(9.0, 13.0, 12.840579710144928)"
16-12-2022 13:20:56.997625,"(3.8, 4.7, 4.6863636363636365)","(10.0, 14.5, 14.26)","(5.5, 6.6, 6.512)","(51.0, 80.0, 77.22222222222223)","(1.95, 2.18, 2.143076923076923)","(9.0, 13.0, 12.816901408450704)"
16-12-2022 13:20:58.001498,"(3.8, 4.7, 4.684615384615385)","(10.0, 14.5, 14.425925925925926)","(5.5, 6.6, 6.512)","(51.0, 80.0, 75.65217391304348)","(1.95, 2.18, 2.1493333333333333)","(9.0, 13.0, 12.816901408450704)"
16-12-2022 13:20:59.137482,"(3.8, 4.7, 4.690476190476191)","(10.0, 14.5, 14.435483870967742)","(5.5, 6.6, 6.527272727272727)","(51.0, 80.0, 77.6470588235294)","(1.95, 2.18, 2.1432)","(9.0, 13.0, 12.816901408450704)"
16-12-2022 13:21:00.222975,"(3.8, 4.7, 4.689473684210526)","(10.0, 14.5, 14.435483870967742)","(5.5, 6.6, 6.527272727272727)","(51.0, 80.0, 77.22222222222223)","(1.95, 2.18, 2.126666666666667)","(9.0, 13.0, 12.816901408450704)"
16-12-2022 13:21:01.319543,"(3.8, 4.7, 4.685714285714286)","(10.0, 14.5, 14.433333333333334)","(5.5, 6.6, 6.503703703703704)","(51.0, 80.0, 75.65217391304348)","(1.95, 2.18, 2.124563758389262)","(9.0, 13.0, 12.793103448275861)"
16-12-2022 13:21:02.460987,"(3.8, 4.7, 4.696296296296296)","(10.0, 14.5, 14.38888888888889)","(5.5, 6.6, 6.51875)","(51.0, 80.0, 77.22222222222223)","(1.95, 2.14, 2.1224427480916033)","(9.0, 13.0, 12.595238095238095)"
16-12-2022 13:21:03.596716,"(3.8, 4.8, 4.736363636363636)","(10.0, 14.5, 14.464285714285714)","(5.5, 6.6, 6.51875)","(51.0, 80.0, 73.79310344827586)","(1.95, 2.14, 2.1071523178807947)","(9.0, 13.0, 12.535714285714286)"
16-12-2022 13:21:04.605591,"(3.8, 4.7, 4.6937500000000005)","(10.0, 14.5, 14.464285714285714)","(5.5, 6.6, 6.51875)","(51.0, 80.0, 73.79310344827586)","(1.95, 2.14, 2.1219117647058825)","(9.0, 13.0, 12.8)"
16-12-2022 13:21:05.582477,"(3.8, 4.7, 4.69)","(10.0, 14.5, 14.464285714285714)","(5.5, 6.6, 6.52258064516129)","(51.0, 80.0, 73.79310344827586)","(1.95, 2.14, 2.12203125)","(9.0, 13.0, 12.823529411764707)"
16-12-2022 13:21:06.591913,"(3.8, 4.7, 4.69)","(10.0, 14.5, 14.464285714285714)","(5.5, 6.6, 6.458333333333334)","(51.0, 80.0, 73.79310344827586)","(1.95, 2.14, 2.121746031746032)","(9.0, 13.0, 12.837837837837839)"
16-12-2022 13:21:07.675337,"(3.8, 4.8, 4.72)","(10.0, 14.5, 14.464285714285714)","(5.5, 6.6, 6.416)","(51.0, 80.0, 75.23809523809524)","(1.95, 2.14, 2.121746031746032)","(9.0, 13.0, 12.907894736842104)"
16-12-2022 13:21:08.783250,"(3.8, 4.8, 4.709090909090909)","(10.0, 14.5, 14.473684210526315)","(5.5, 6.6, 6.34)","(51.0, 80.0, 81.0)","(1.95, 2.14, 2.1218333333333335)","(9.0, 13.0, 12.984615384615385)"
16-12-2022 13:21:09.853397,"(3.8, 4.7, 4.6866666666666665)","(10.0, 14.5, 14.473684210526315)","(5.5, 6.4, 6.34)","(51.0, 85.0, 75.5)","(1.95, 2.14, 2.121705426356589)","(9.0, 13.0, 12.835616438356164)"
16-12-2022 13:21:10.888243,"(3.8, 4.7, 4.684615384615385)","(10.0, 14.5, 14.476190476190476)","(5.5, 6.4, 6.34)","(51.0, 85.0, 79.23076923076923)","(1.95, 2.14, 2.1212500000000003)","(9.0, 13.0, 12.844155844155845)"
16-12-2022 13:21:11.936370,"(3.8, 4.8, 4.697435897435897)","(10.0, 14.5, 14.476190476190476)","(5.5, 6.4, 6.321428571428572)","(51.0, 80.0, 79.23076923076923)","(1.95, 2.14, 2.1205042016806726)","(9.0, 13.0, 12.802469135802468)"
16-12-2022 13:21:12.901728,"(3.8, 4.8, 4.731034482758621)","(10.0, 14.5, 14.476190476190476)","(5.5, 6.4, 6.321428571428572)","(51.0, 80.0, 80.0)","(1.95, 2.14, 2.12135593220339)","(9.0, 13.0, 12.807692307692308)"
16-12-2022 13:21:13.893523,"(3.8, 4.8, 4.742105263157895)","(10.0, 14.5, 14.476190476190476)","(5.5, 6.4, 6.317241379310345)","(51.0, 85.0, 96.66666666666667)","(1.95, 2.14, 2.1205309734513276)","(9.0, 13.0, 12.807692307692308)"
16-12-2022 13:21:14.961316,"(3.8, 4.8, 4.760714285714286)","(10.0, 14.5, 14.476190476190476)","(5.5, 6.4, 6.266666666666667)","(51.0, 110.0, 81.84210526315789)","(1.95, 2.14, 2.1205042016806726)","(9.0, 13.0, 12.821428571428571)"
16-12-2022 13:21:16.028459,"(3.8, 4.8, 4.767647058823529)","(10.0, 14.5, 14.476744186046512)","(5.5, 6.4, 6.266666666666667)","(51.0, 85.0, 80.71428571428572)","(1.95, 2.14, 2.1212903225806454)","(9.0, 13.0, 12.821428571428571)"
16-12-2022 13:21:17.038379,"(3.8, 4.8, 4.767647058823529)","(10.0, 14.5, 14.476744186046512)","(5.5, 6.4, 6.258823529411765)","(51.0, 85.0, 80.71428571428572)","(1.95, 2.14, 2.1205217391304347)","(9.0, 13.0, 12.821428571428571)"
16-12-2022 13:21:18.094411,"(3.8, 4.8, 4.767647058823529)","(10.0, 14.5, 14.474358974358974)","(5.5, 6.4, 6.253333333333334)","(51.0, 85.0, 80.71428571428572)","(1.95, 2.14, 2.12140350877193)","(9.0, 13.0, 12.954545454545455)"
16-12-2022 13:21:19.029166,"(3.8, 4.8, 4.760714285714286)","(10.0, 14.5, 14.474358974358974)","(5.5, 6.4, 6.253333333333334)","(51.0, 85.0, 80.71428571428572)","(1.95, 2.14, 2.1205504587155963)","(9.0, 13.0, 12.887323943661972)"
16-12-2022 13:21:19.982715,"(3.8, 4.8, 4.754166666666666)","(11.0, 14.5, 14.474358974358974)","(5.0, 6.4, 6.253333333333334)","(51.0, 85.0, 80.8)","(1.9, 2.14, 2.1205217391304347)","(9.0, 13.0, 12.958333333333334)"
16-12-2022 13:21:20.911809,"(3.8, 4.8, 4.763333333333334)","(11.0, 14.5, 14.477777777777778)","(5.0, 6.4, 6.25)","(51.0, 85.0, 80.8)","(1.9, 2.14, 2.1213333333333333)","(9.0, 13.0, 12.958333333333334)"
16-12-2022 13:21:21.782747,"(3.8, 4.8, 4.763333333333334)","(11.0, 14.5, 14.477777777777778)","(5.0, 6.4, 6.262857142857143)","(51.0, 85.0, 80.8)","(1.9, 2.14, 2.1213333333333333)","(9.0, 13.0, 12.958333333333334)"
16-12-2022 13:21:22.711188,"(3.8, 4.8, 4.768571428571429)","(11.0, 14.5, 14.471428571428572)","(5.0, 6.4, 6.266666666666667)","(51.0, 85.0, 77.77777777777777)","(1.9, 2.14, 2.121322314049587)","(9.0, 13.0, 12.952380952380953)"
16-12-2022 13:21:23.697335,"(3.8, 4.8, 4.758333333333333)","(11.0, 14.5, 14.457142857142857)","(5.0, 6.4, 6.266666666666667)","(51.0, 80.0, 77.0)","(1.9, 2.14, 2.1205172413793103)","(9.0, 13.0, 13.027777777777779)"
16-12-2022 13:21:24.583583,"(3.8, 4.8, 4.758333333333333)","(11.0, 14.5, 14.457142857142857)","(5.0, 6.4, 6.253333333333334)","(51.0, 80.0, 77.0)","(1.9, 2.14, 2.1212598425196854)","(9.0, 13.5, 13.095238095238095)"
16-12-2022 13:21:25.558177,"(3.8, 4.8, 4.760714285714286)","(11.0, 15.0, 14.973684210526315)","(5.0, 6.4, 6.2250000000000005)","(51.0, 80.0, 76.25)","(1.9, 2.14, 2.12)","(9.0, 13.5, 13.095238095238095)"
16-12-2022 13:21:26.489287,"(3.8, 4.8, 4.776470588235294)","(11.0, 15.0, 14.96875)","(5.0, 6.4, 6.310344827586207)","(51.0, 80.0, 77.0)","(1.9, 2.12, 2.103939393939394)","(9.0, 13.5, 13.027777777777779)"
16-12-2022 13:21:27.379369,"(3.8, 4.8, 4.758620689655173)","(11.0, 15.0, 14.976190476190476)","(5.0, 6.4, 6.3882352941176475)","(51.0, 80.0, 77.0)","(1.9, 2.12, 2.103939393939394)","(9.0, 13.5, 13.027777777777779)"
16-12-2022 13:21:28.345096,"(3.8, 4.8, 4.770833333333333)","(11.0, 15.0, 14.976190476190476)","(5.0, 6.4, 6.36)","(51.0, 80.0, 77.0)","(1.9, 2.12, 2.102823529411765)","(9.0, 13.5, 13.095238095238095)"
16-12-2022 13:21:29.269395,"(3.8, 4.8, 4.783870967741936)","(11.0, 15.0, 14.981481481481481)","(5.0, 6.4, 6.277777777777778)","(51.0, 80.0, 77.0)","(1.9, 2.12, 2.1048979591836736)","(9.0, 13.5, 12.969696969696969)"
16-12-2022 13:21:30.226480,"(3.8, 4.8, 4.774285714285714)","(11.0, 15.0, 14.984375)","(5.0, 6.4, 6.235714285714286)","(51.0, 80.0, 77.0)","(1.9, 2.12, 2.1069565217391304)","(9.0, 13.0, 12.907894736842104)"
16-12-2022 13:21:31.131706,"(3.8, 4.8, 4.735714285714286)","(11.0, 15.0, 14.984375)","(5.0, 6.4, 6.223076923076923)","(51.0, 80.0, 77.0)","(1.9, 2.12, 2.1042105263157898)","(9.0, 13.0, 12.96551724137931)"
16-12-2022 13:21:32.065281,"(3.8, 4.8, 4.743478260869566)","(11.0, 15.0, 14.984375)","(5.0, 6.4, 6.288235294117647)","(51.0, 80.0, 76.25)","(1.9, 2.12, 2.1085294117647058)","(9.0, 13.0, 12.932432432432432)"
16-12-2022 13:21:33.008452,"(3.8, 4.7, 4.605797101449275)","(11.0, 15.0, 14.984375)","(5.0, 6.6, 6.321739130434783)","(51.0, 80.0, 76.5)","(1.9, 2.12, 2.1334285714285715)","(9.0, 13.0, 13.255555555555556)"
16-12-2022 13:21:33.917854,"(3.8, 4.7, 4.617222222222222)","(11.0, 15.0, 14.982758620689655)","(5.0, 6.4, 6.3100000000000005)","(51.0, 80.0, 76.5)","(1.9, 2.16, 2.144651162790698)","(9.0, 13.5, 13.272727272727273)"
16-12-2022 13:21:34.840996,"(3.8, 4.7, 4.610778443113772)","(11.0, 15.0, 14.982758620689655)","(5.0, 6.4, 6.263013698630138)","(51.0, 80.0, 75.65217391304348)","(1.9, 2.16, 2.1434782608695655)","(9.0, 13.5, 13.243589743589745)"
16-12-2022 13:21:35.776040,"(3.8, 4.7, 4.610778443113772)","(11.0, 15.0, 14.982758620689655)","(5.0, 6.4, 6.238709677419355)","(51.0, 80.0, 74.73684210526315)","(1.9, 2.16, 2.1464285714285714)","(9.0, 13.5, 13.157142857142857)"
16-12-2022 13:21:36.740992,"(3.8, 4.7, 4.6080246913580245)","(11.0, 15.0, 14.982758620689655)","(5.0, 6.4, 6.22608695652174)","(51.0, 80.0, 73.33333333333333)","(1.9, 2.16, 2.1464285714285714)","(9.0, 13.5, 13.142857142857142)"
16-12-2022 13:21:37.704724,"(3.8, 4.7, 4.603870967741935)","(11.0, 15.0, 14.924242424242424)","(5.0, 6.4, 6.228571428571429)","(51.0, 80.0, 73.33333333333333)","(1.9, 2.16, 2.1464285714285714)","(9.0, 13.5, 13.142857142857142)"
16-12-2022 13:21:38.547466,"(3.8, 4.7, 4.606875)","(11.0, 15.0, 14.982758620689655)","(5.0, 6.4, 6.22608695652174)","(51.0, 80.0, 73.33333333333333)","(1.9, 2.16, 2.142105263157895)","(9.0, 13.5, 13.159090909090908)"
16-12-2022 13:21:39.443405,"(3.8, 4.7, 4.605696202531645)","(11.0, 15.0, 14.982758620689655)","(5.0, 6.4, 6.204878048780488)","(51.0, 80.0, 73.33333333333333)","(1.9, 2.16, 2.1441860465116283)","(9.0, 13.5, 13.159090909090908)"
16-12-2022 13:21:40.361196,"(3.8, 4.7, 4.605696202531645)","(11.0, 15.0, 14.982758620689655)","(5.0, 6.4, 6.222222222222222)","(51.0, 80.0, 72.22222222222223)","(1.9, 2.16, 2.1434285714285717)","(9.0, 13.5, 12.857142857142858)"
16-12-2022 13:21:41.354466,"(3.8, 4.7, 4.602614379084967)","(11.0, 15.5, 15.022727272727273)","(5.0, 6.4, 6.212121212121212)","(51.0, 80.0, 72.22222222222223)","(1.9, 2.16, 2.1542857142857144)","(9.0, 13.0, 12.625)"
16-12-2022 13:21:42.427092,"(3.8, 4.7, 4.6013245033112575)","(11.0, 15.5, 15.022727272727273)","(5.0, 6.4, 6.217283950617285)","(51.0, 80.0, 74.75)","(1.9, 2.16, 2.1475)","(9.0, 13.0, 12.69047619047619)"
16-12-2022 13:21:43.347176,"(3.8, 4.7, 4.60448717948718)","(11.0, 15.0, 14.979166666666666)","(5.0, 6.4, 6.217283950617285)","(51.0, 80.0, 74.75)","(1.9, 2.16, 2.1533333333333333)","(9.0, 13.0, 12.619047619047619)"
16-12-2022 13:21:44.253854,"(3.8, 4.7, 4.6032467532467525)","(11.0, 15.0, 14.976190476190476)","(5.0, 6.4, 6.217283950617285)","(51.0, 80.0, 74.75)","(1.9, 2.2, 2.194545454545455)","(9.0, 13.0, 12.652173913043478)"
16-12-2022 13:21:45.152206,"(3.8, 4.7, 4.532584269662921)","(11.0, 15.0, 14.976190476190476)","(5.0, 6.4, 6.222784810126583)","(51.0, 80.0, 74.75)","(1.9, 2.18, 2.169433962264151)","(9.0, 13.0, 12.652173913043478)"
16-12-2022 13:21:46.044224,"(3.8, 4.7, 4.532584269662921)","(11.0, 15.0, 14.976190476190476)","(5.0, 6.4, 6.229268292682927)","(51.0, 75.0, 74.28571428571429)","(1.9, 2.2, 2.16)","(9.0, 13.0, 12.772727272727273)"
16-12-2022 13:21:47.044580,"(3.8, 4.7, 4.531182795698925)","(11.0, 15.0, 14.910714285714286)","(5.0, 6.4, 6.248)","(51.0, 80.0, 74.28571428571429)","(1.9, 2.16, 2.1447368421052633)","(9.0, 13.0, 12.5625)"
16-12-2022 13:21:48.006410,"(3.8, 4.7, 4.532085561497326)","(11.0, 15.5, 15.075)","(5.0, 6.4, 6.213636363636364)","(51.0, 75.0, 74.28571428571429)","(1.9, 2.16, 2.154160583941606)","(9.0, 13.0, 12.81132075471698)"
16-12-2022 13:21:48.939876,"(3.8, 4.7, 4.604629629629629)","(11.0, 15.5, 15.075)","(5.0, 6.4, 6.218604651162791)","(51.0, 75.0, 74.28571428571429)","(1.9, 2.16, 2.1892857142857145)","(9.0, 13.0, 12.791666666666666)"
16-12-2022 13:21:49.857693,"(3.8, 4.7, 4.606086956521739)","(11.0, 15.5, 15.075)","(5.0, 6.4, 6.237974683544304)","(51.0, 75.0, 74.28571428571429)","(1.9, 2.2, 2.175087719298246)","(9.0, 13.0, 12.736842105263158)"
16-12-2022 13:21:50.688382,"(3.8, 4.7, 4.606363636363636)","(11.0, 15.0, 14.979166666666666)","(5.0, 6.4, 6.220000000000001)","(51.0, 75.0, 74.28571428571429)","(1.9, 2.18, 2.175087719298246)","(9.0, 13.0, 12.736842105263158)"
16-12-2022 13:21:51.580367,"(3.8, 4.7, 4.5328125)","(11.0, 15.0, 14.979166666666666)","(5.0, 6.4, 6.214634146341464)","(51.0, 75.0, 74.28571428571429)","(1.9, 2.18, 2.176521739130435)","(9.0, 12.0, 11.622340425531915)"
16-12-2022 13:21:52.566647,"(3.8, 4.7, 4.608928571428571)","(11.0, 15.0, 14.979166666666666)","(5.0, 6.4, 6.2)","(51.0, 75.0, 74.21052631578948)","(1.9, 2.18, 2.1891428571428575)","(9.0, 12.0, 11.662650602409638)"
16-12-2022 13:21:53.489338,"(3.8, 4.7, 4.6090909090909085)","(11.0, 14.5, 14.333333333333334)","(5.0, 6.2, 6.112087912087913)","(51.0, 75.0, 74.21052631578948)","(1.9, 2.2, 2.1891428571428575)","(9.0, 12.0, 11.754098360655737)"
16-12-2022 13:21:54.433567,"(3.8, 4.5, 4.424444444444445)","(11.0, 14.5, 14.476190476190476)","(5.0, 6.4, 6.208)","(51.0, 80.0, 75.86206896551724)","(1.9, 2.24, 2.2274285714285718)","(9.0, 12.0, 11.771186440677965)"
16-12-2022 13:21:55.503092,"(3.8, 4.5, 4.3307692307692305)","(11.0, 15.0, 14.956521739130435)","(5.0, 6.4, 6.193814432989691)","(51.0, 75.0, 69.44444444444444)","(1.9, 2.24, 2.2294117647058824)","(9.0, 12.0, 11.792307692307693)"
16-12-2022 13:21:56.408636,"(3.8, 4.5, 4.3625)","(11.0, 15.0, 14.821428571428571)","(5.0, 6.4, 6.193814432989691)","(51.0, 75.0, 69.44444444444444)","(1.9, 2.24, 2.2294117647058824)","(9.0, 12.0, 11.792307692307693)"
16-12-2022 13:21:57.298522,"(3.8, 4.5, 4.373529411764705)","(11.0, 15.0, 14.983333333333333)","(5.0, 6.4, 6.132394366197183)","(51.0, 75.0, 69.44444444444444)","(1.9, 2.24, 2.2294117647058824)","(9.0, 12.0, 12.305555555555555)"
16-12-2022 13:21:58.188836,"(3.8, 4.4, 4.376923076923077)","(11.0, 15.0, 14.983333333333333)","(5.0, 6.4, 6.140689655172414)","(51.0, 75.0, 69.8076923076923)","(1.9, 2.24, 2.2290909090909095)","(9.0, 12.5, 12.305555555555555)"
16-12-2022 13:21:59.056104,"(3.8, 4.4, 4.36)","(11.0, 15.0, 14.991525423728813)","(5.0, 6.4, 6.135251798561152)","(51.0, 75.0, 69.8076923076923)","(1.9, 2.24, 2.2393103448275866)","(9.0, 13.0, 12.696969696969697)"
16-12-2022 13:22:00.044800,"(3.8, 4.4, 4.3375)","(11.0, 15.0, 14.991525423728813)","(5.0, 6.4, 6.112)","(51.0, 75.0, 68.57142857142857)","(1.9, 2.26, 2.257647058823529)","(9.0, 13.0, 12.736842105263158)"
16-12-2022 13:22:01.036650,"(3.8, 4.4, 4.342307692307692)","(11.0, 15.0, 14.992307692307692)","(5.0, 6.4, 6.109677419354838)","(51.0, 75.0, 71.5909090909091)","(1.9, 2.26, 2.249090909090909)","(9.0, 13.0, 12.771428571428572)"
16-12-2022 13:22:01.929928,"(3.8, 4.4, 4.339285714285714)","(11.0, 15.0, 14.9921875)","(5.0, 6.4, 6.121428571428572)","(51.0, 75.0, 71.5909090909091)","(1.9, 2.26, 2.249090909090909)","(9.0, 13.0, 12.771428571428572)"
16-12-2022 13:22:02.871628,"(3.8, 4.4, 4.331428571428572)","(11.0, 15.0, 14.9921875)","(5.0, 6.4, 6.118918918918919)","(51.0, 75.0, 72.6)","(1.9, 2.26, 2.2584)","(9.0, 13.0, 12.716666666666667)"
16-12-2022 13:22:03.779735,"(3.8, 4.4, 4.320833333333333)","(11.0, 15.0, 14.975)","(5.0, 6.4, 6.124528301886793)","(51.0, 75.0, 72.6)","(1.9, 2.26, 2.2584)","(9.0, 13.0, 12.716666666666667)"
16-12-2022 13:22:04.745847,"(3.8, 4.4, 4.320833333333333)","(11.0, 15.0, 14.975)","(5.0, 6.4, 6.12280701754386)","(51.0, 75.0, 72.6)","(1.9, 2.26, 2.2585714285714285)","(9.0, 13.0, 12.757142857142856)"
16-12-2022 13:22:05.745209,"(3.8, 4.4, 4.332142857142857)","(11.0, 15.0, 14.975)","(5.0, 6.4, 6.116239316239317)","(51.0, 75.0, 72.6)","(1.9, 2.26, 2.2018750000000002)","(9.0, 13.0, 12.78125)"
16-12-2022 13:22:06.728975,"(3.8, 4.4, 4.348571428571429)","(11.0, 15.5, 15.376923076923077)","(5.0, 6.4, 6.116239316239317)","(51.0, 75.0, 72.6)","(1.9, 2.22, 2.2004419889502764)","(9.0, 13.0, 12.708333333333334)"
16-12-2022 13:22:07.718271,"(3.8, 4.4, 4.345454545454546)","(11.0, 16.0, 15.26086956521739)","(5.0, 6.4, 6.137373737373737)","(51.0, 75.0, 72.6)","(1.9, 2.22, 2.2004020100502513)","(9.0, 13.0, 12.678571428571429)"
16-12-2022 13:22:08.716204,"(3.8, 4.4, 4.328)","(11.0, 16.0, 15.26086956521739)","(5.0, 6.4, 6.216901408450704)","(51.0, 75.0, 72.6)","(1.9, 2.22, 2.2004020100502513)","(9.0, 13.0, 12.567567567567568)"
16-12-2022 13:22:09.685115,"(3.8, 4.4, 4.328)","(11.0, 16.0, 15.26086956521739)","(5.0, 6.4, 6.216901408450704)","(51.0, 75.0, 72.6)","(1.9, 2.22, 2.200390243902439)","(9.0, 13.0, 12.549295774647888)"
16-12-2022 13:22:10.564020,"(3.8, 4.4, 4.322222222222222)","(11.0, 16.0, 15.153846153846153)","(5.0, 6.4, 6.216)","(51.0, 75.0, 72.6)","(1.9, 2.22, 2.200390243902439)","(9.0, 13.0, 12.549295774647888)"
16-12-2022 13:22:11.475691,"(3.8, 4.4, 4.336363636363636)","(11.0, 16.0, 15.153846153846153)","(5.0, 6.4, 6.229629629629629)","(51.0, 75.0, 72.6)","(1.9, 2.22, 2.200377358490566)","(9.0, 13.0, 12.549295774647888)"
16-12-2022 13:22:12.410340,"(3.8, 4.5, 4.366666666666666)","(11.0, 16.0, 15.153846153846153)","(5.0, 6.4, 6.229629629629629)","(51.0, 75.0, 72.6)","(1.9, 2.22, 2.1950000000000003)","(9.0, 13.0, 12.525)"
16-12-2022 13:22:13.332337,"(3.8, 4.5, 4.355696202531646)","(11.0, 16.0, 15.227272727272727)","(5.0, 6.4, 6.241558441558442)","(51.0, 75.0, 72.6)","(1.9, 2.2, 2.1950000000000003)","(9.0, 13.0, 12.456043956043956)"
16-12-2022 13:22:14.336542,"(3.8, 4.6, 4.56377358490566)","(11.0, 16.0, 15.15)","(5.0, 6.6, 6.568253968253968)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.130387596899225)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:15.335917,"(3.8, 4.6, 4.5655430711610485)","(11.0, 16.0, 15.15)","(5.0, 6.6, 6.570967741935483)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.130387596899225)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:16.208067,"(3.8, 4.6, 4.5655430711610485)","(11.0, 16.0, 15.15)","(5.0, 6.6, 6.570967741935483)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.130387596899225)","(9.0, 12.5, 12.455056179775282)"
16-12-2022 13:22:17.102176,"(3.8, 4.6, 4.565671641791044)","(11.0, 16.0, 15.15)","(5.0, 6.6, 6.574193548387097)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.1303076923076922)","(9.0, 12.5, 12.455056179775282)"
16-12-2022 13:22:17.999290,"(3.8, 4.6, 4.565671641791044)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.574193548387097)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.1308943089430894)","(9.0, 12.5, 12.455056179775282)"
16-12-2022 13:22:18.954801,"(3.8, 4.6, 4.565019011406844)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.574193548387097)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.130387596899225)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:19.962522,"(3.8, 4.6, 4.568339768339768)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.568965517241379)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.130387596899225)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:21.032592,"(3.8, 4.6, 4.568339768339768)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.568965517241379)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.130387596899225)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:21.971706,"(3.8, 4.6, 4.567068273092369)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.568965517241379)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.1302439024390245)","(9.0, 12.5, 12.455056179775282)"
16-12-2022 13:22:22.939361,"(3.8, 4.6, 4.5662551440329215)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.573451327433628)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.13008)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:23.849868,"(3.8, 4.6, 4.522641509433962)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.570434782608696)","(51.0, 75.0, 69.28571428571429)","(1.9, 2.14, 2.1329268292682926)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:24.715670,"(3.8, 4.6, 4.486585365853658)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.570434782608696)","(51.0, 75.0, 72.14285714285714)","(1.9, 2.14, 2.1317777777777778)","(9.0, 12.5, 12.457446808510639)"
16-12-2022 13:22:25.676348,"(3.8, 4.6, 4.468085106382979)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.5285714285714285)","(51.0, 75.0, 69.28571428571429)","(1.9, 2.14, 2.1530337078651685)","(9.0, 12.5, 12.455056179775282)"
16-12-2022 13:22:26.530075,"(3.8, 4.6, 4.5009900990099005)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.51304347826087)","(51.0, 75.0, 69.28571428571429)","(1.9, 2.16, 2.1530337078651685)","(9.0, 12.5, 12.455056179775282)"
16-12-2022 13:22:27.512195,"(3.8, 4.5, 4.4252427184466026)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.5285714285714285)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.16, 2.1243162393162396)","(9.0, 12.5, 12.46078431372549)"
16-12-2022 13:22:28.438494,"(3.8, 4.5, 4.465048543689321)","(12.0, 16.0, 15.37037037037037)","(5.0, 6.6, 6.5285714285714285)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.102835443037975)","(9.0, 12.5, 12.526785714285714)"
16-12-2022 13:22:29.402941,"(3.8, 4.6, 4.506796116504854)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.552380952380952)","(51.0, 75.0, 68.33333333333333)","(1.9, 2.14, 2.1093548387096774)","(9.0, 13.0, 12.5625)"
16-12-2022 13:22:30.334080,"(3.8, 4.6, 4.519298245614035)","(12.0, 16.0, 15.15)","(5.0, 6.6, 6.554545454545455)","(51.0, 75.0, 72.5)","(1.9, 2.12, 2.108405797101449)","(9.0, 13.0, 12.552238805970148)"
16-12-2022 13:22:31.323411,"(3.8, 4.6, 4.510714285714286)","(12.0, 16.0, 15.15)","(5.0, 6.8, 6.730769230769231)","(51.0, 75.0, 72.5)","(1.9, 2.12, 2.108405797101449)","(9.0, 13.0, 12.552238805970148)"
16-12-2022 13:22:32.261044,"(3.8, 4.6, 4.508849557522124)","(12.0, 16.0, 15.15)","(5.0, 6.8, 6.7214285714285715)","(51.0, 75.0, 72.5)","(1.9, 2.12, 2.108405797101449)","(9.0, 13.0, 12.552238805970148)"
