,Tiggerlong Lass,Hermine Bale,Aston Macallan,Slick Attitude,Taylen Bale,Chasin Freddy
06-01-2023 17:36:29.400594,"(21.0, 60.0, 58.434782608695656)","(4.8, 6.2, 6.044827586206897)","(3.6, 4.9, 4.842857142857143)","(5.0, 8.0, 6.7846153846153845)","(2.9, 3.15, 3.241734693877551)","(6.5, 8.4, 7.898039215686275)"
06-01-2023 17:36:30.274980,"(21.0, 65.0, 59.724137931034484)","(4.8, 6.2, 6.010526315789473)","(3.6, 5.0, 4.875)","(5.0, 7.2, 6.7846153846153845)","(2.9, 3.25, 3.241734693877551)","(6.5, 8.4, 7.898039215686275)"
06-01-2023 17:36:31.133009,"(21.0, 65.0, 59.724137931034484)","(4.8, 6.2, 6.010526315789473)","(3.6, 5.0, 4.875)","(5.0, 7.0, 6.866666666666666)","(2.9, 3.25, 3.2414736842105265)","(6.5, 8.4, 7.898039215686275)"
06-01-2023 17:36:32.124605,"(21.0, 65.0, 59.724137931034484)","(4.8, 6.2, 6.010526315789473)","(3.6, 5.0, 4.833333333333333)","(5.0, 7.0, 6.866666666666666)","(2.9, 3.1, 3.035151515151515)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:33.065930,"(21.0, 65.0, 60.14285714285714)","(4.8, 6.2, 6.010526315789473)","(3.6, 5.0, 4.833333333333333)","(5.0, 7.0, 6.866666666666666)","(2.9, 3.1, 3.035151515151515)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:33.927692,"(21.0, 65.0, 60.14285714285714)","(4.8, 6.2, 6.010526315789473)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.866666666666666)","(2.9, 3.1, 3.035151515151515)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:34.869481,"(21.0, 65.0, 59.375)","(4.8, 6.2, 6.010526315789473)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.866666666666666)","(2.9, 3.05, 3.048494623655914)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:35.759099,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.0)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.866666666666666)","(2.9, 3.05, 3.048494623655914)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:36.617518,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.0)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.866666666666666)","(2.9, 3.05, 3.048494623655914)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:37.554143,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.0)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.8)","(2.9, 3.1, 3.035151515151515)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:38.447479,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.031578947368421)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.8)","(2.9, 3.1, 3.035151515151515)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:39.345368,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.050000000000001)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.8)","(2.9, 3.1, 3.035151515151515)","(6.5, 8.4, 7.8352941176470585)"
06-01-2023 17:36:40.257873,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.050000000000001)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.8)","(2.9, 3.1, 3.033793103448276)","(6.5, 8.2, 7.833333333333333)"
06-01-2023 17:36:41.221617,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.0)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.822222222222222)","(2.9, 3.1, 3.033793103448276)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:42.165252,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.08)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.822222222222222)","(2.9, 3.1, 3.033793103448276)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:43.072540,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.08)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.822222222222222)","(2.9, 3.1, 3.033793103448276)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:43.934080,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.08)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.822222222222222)","(2.9, 3.1, 3.033793103448276)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:44.798813,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.08)","(3.6, 5.0, 4.9)","(5.0, 7.0, 6.822222222222222)","(2.9, 3.1, 3.033793103448276)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:45.684961,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.0323529411764705)","(3.6, 5.0, 4.9)","(5.0, 7.8, 7.08)","(2.9, 3.05, 2.9416666666666664)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:46.555356,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.036363636363637)","(3.6, 5.0, 4.9)","(5.0, 7.8, 7.08)","(2.9, 2.98, 2.955)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:47.394314,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.036363636363637)","(3.6, 5.0, 4.9)","(5.0, 7.8, 7.472727272727273)","(2.9, 3.1, 2.883283582089552)","(6.5, 8.2, 7.823529411764706)"
06-01-2023 17:36:48.339616,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.050000000000001)","(3.6, 5.0, 4.923076923076923)","(5.0, 7.8, 7.371428571428571)","(2.9, 3.05, 2.927222222222222)","(6.5, 8.2, 7.850909090909091)"
06-01-2023 17:36:49.269622,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.923076923076923)","(5.0, 7.8, 7.371428571428571)","(2.9, 3.05, 2.9395)","(6.5, 8.2, 7.850909090909091)"
06-01-2023 17:36:50.139742,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.053846153846154)","(3.6, 5.0, 4.923076923076923)","(5.0, 8.4, 7.8)","(2.9, 3.05, 2.9395)","(6.5, 8.2, 7.968)"
06-01-2023 17:36:51.016026,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.888888888888889)","(5.0, 8.2, 7.6)","(2.9, 3.05, 2.927222222222222)","(6.5, 8.0, 7.917241379310345)"
06-01-2023 17:36:51.887035,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.888888888888889)","(5.0, 8.2, 7.3)","(2.9, 3.05, 2.927222222222222)","(6.5, 8.0, 7.878787878787879)"
06-01-2023 17:36:52.767944,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.888888888888889)","(5.0, 8.2, 7.685714285714285)","(2.9, 3.05, 2.927222222222222)","(6.5, 8.0, 7.813953488372093)"
06-01-2023 17:36:53.644486,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.037142857142857)","(3.6, 5.0, 4.888888888888889)","(5.0, 8.2, 7.959999999999999)","(2.9, 3.05, 2.927222222222222)","(6.5, 8.0, 7.784)"
06-01-2023 17:36:54.566455,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.037142857142857)","(3.6, 5.0, 4.888888888888889)","(5.0, 8.2, 7.959999999999999)","(2.9, 3.05, 2.96)","(6.5, 8.0, 7.784)"
06-01-2023 17:36:55.426378,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.888888888888889)","(5.0, 8.2, 7.959999999999999)","(2.8, 3.0, 2.96)","(6.5, 8.0, 7.784)"
06-01-2023 17:36:56.303249,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.888888888888889)","(5.0, 8.2, 7.959999999999999)","(2.8, 3.0, 2.96)","(6.5, 8.0, 7.784)"
06-01-2023 17:36:57.212204,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.923076923076923)","(5.0, 8.2, 7.959999999999999)","(2.8, 3.0, 2.9014285714285712)","(6.5, 8.0, 7.784)"
06-01-2023 17:36:58.122988,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.2, 6.045945945945946)","(3.6, 5.0, 4.923076923076923)","(5.0, 8.2, 8.066666666666666)","(2.8, 2.92, 2.902)","(6.5, 8.0, 7.784)"
06-01-2023 17:36:58.981839,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.057142857142857)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 8.107692307692307)","(2.8, 2.92, 2.902)","(6.5, 8.0, 7.784)"
06-01-2023 17:36:59.848678,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.08)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 8.107692307692307)","(2.8, 2.92, 2.902)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:00.686783,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.08)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.999999999999999)","(2.8, 2.92, 2.902)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:01.592450,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.15)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.8)","(2.8, 2.92, 2.884)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:02.536142,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.333333333333334)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.8)","(2.8, 2.92, 2.884)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:03.394556,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.373333333333334)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.8)","(2.8, 2.92, 2.884)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:04.312365,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.373333333333334)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.8)","(2.8, 2.92, 2.884)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:05.229901,"(21.0, 65.0, 59.705882352941174)","(4.8, 6.4, 6.233333333333333)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.8)","(2.7, 2.92, 2.8828571428571426)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:06.112497,"(21.0, 65.0, 60.0)","(4.8, 6.4, 6.233333333333333)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.8)","(2.7, 2.92, 2.8828571428571426)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:06.947939,"(21.0, 65.0, 60.0)","(4.8, 6.4, 6.233333333333333)","(3.6, 4.9, 4.866666666666667)","(5.0, 8.2, 7.8)","(2.7, 2.92, 2.8828571428571426)","(6.5, 8.0, 7.784)"
06-01-2023 17:37:07.846372,"(21.0, 65.0, 60.0)","(4.8, 6.4, 6.233333333333333)","(3.6, 4.9, 4.882608695652174)","(5.0, 9.0, 8.2)","(2.7, 2.92, 2.8828571428571426)","(6.5, 8.0, 7.765217391304348)"
06-01-2023 17:37:08.719129,"(21.0, 65.0, 60.0)","(4.8, 6.4, 6.233333333333333)","(3.6, 4.9, 4.882608695652174)","(5.0, 9.0, 8.822222222222223)","(2.7, 2.92, 2.8828571428571426)","(6.5, 8.0, 7.765217391304348)"
06-01-2023 17:37:09.638592,"(21.0, 65.0, 60.0)","(4.8, 6.4, 6.233333333333333)","(3.6, 4.9, 4.882608695652174)","(5.0, 9.0, 8.917241379310344)","(2.7, 2.92, 2.8258823529411763)","(6.5, 8.0, 7.765217391304348)"
06-01-2023 17:37:10.510705,"(21.0, 65.0, 60.0)","(4.8, 6.4, 6.233333333333333)","(3.6, 4.9, 4.882608695652174)","(5.0, 9.6, 8.917241379310344)","(2.7, 2.92, 2.8258823529411763)","(6.5, 8.0, 7.765217391304348)"
06-01-2023 17:37:11.369880,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.233333333333333)","(3.7, 4.9, 4.882608695652174)","(5.5, 9.6, 8.257142857142856)","(2.7, 2.92, 2.86)","(6.5, 8.0, 7.765217391304348)"
06-01-2023 17:37:12.217677,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.243478260869566)","(3.7, 4.9, 4.882608695652174)","(5.5, 8.4, 8.352380952380953)","(2.7, 2.92, 2.8654545454545453)","(6.5, 8.0, 7.765217391304348)"
06-01-2023 17:37:13.085304,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.243478260869566)","(3.7, 4.9, 4.853846153846154)","(5.5, 8.4, 8.352380952380953)","(2.7, 2.92, 2.8514285714285714)","(6.5, 8.0, 7.765217391304348)"
06-01-2023 17:37:13.977715,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.233333333333333)","(3.7, 4.9, 4.883333333333334)","(5.5, 8.4, 8.352380952380953)","(2.7, 2.92, 2.9)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:14.871619,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.233333333333333)","(3.7, 5.1, 5.033333333333333)","(5.5, 8.4, 8.352380952380953)","(2.7, 2.92, 2.9)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:15.756511,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.207407407407407)","(3.7, 5.0, 4.977777777777778)","(5.5, 8.4, 8.352380952380953)","(2.7, 2.92, 2.8866666666666667)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:16.655088,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.207407407407407)","(3.7, 5.0, 4.977777777777778)","(5.5, 8.4, 8.352380952380953)","(2.7, 2.9, 2.8866666666666667)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:17.489921,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.207407407407407)","(3.7, 5.0, 4.977777777777778)","(5.5, 8.4, 8.354545454545455)","(2.7, 2.9, 2.8866666666666667)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:18.405719,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.207407407407407)","(3.7, 5.0, 4.977777777777778)","(5.5, 8.4, 8.354545454545455)","(2.7, 2.9, 2.8866666666666667)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:19.255834,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.207407407407407)","(3.7, 5.0, 4.95)","(5.5, 8.6, 8.488888888888889)","(2.7, 2.88, 2.8357142857142854)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:20.125451,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.207407407407407)","(3.7, 5.0, 4.982352941176471)","(5.5, 9.2, 8.799999999999999)","(2.7, 2.86, 2.84)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:20.986500,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.207407407407407)","(3.7, 4.9, 4.8500000000000005)","(5.5, 9.2, 8.4)","(2.7, 2.84, 2.828)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:21.872697,"(21.0, 65.0, 60.0)","(5.0, 5.9, 5.86875)","(3.7, 5.0, 4.94)","(5.5, 10.0, 8.153846153846153)","(2.7, 2.82, 2.781176470588235)","(6.0, 8.0, 7.784)"
06-01-2023 17:37:22.735050,"(21.0, 65.0, 60.0)","(5.0, 6.2, 6.18125)","(3.7, 5.0, 4.96)","(5.5, 9.4, 8.7)","(2.7, 2.82, 2.781176470588235)","(6.0, 8.0, 7.784)"
06-01-2023 17:37:23.700891,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.122222222222223)","(3.7, 5.0, 4.9875)","(5.5, 9.6, 8.16)","(2.6, 2.8, 2.78)","(6.0, 8.0, 7.784)"
06-01-2023 17:37:24.605714,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.122222222222223)","(3.7, 5.0, 4.9875)","(5.5, 9.6, 8.16)","(2.6, 2.8, 2.78)","(6.0, 8.0, 7.784)"
06-01-2023 17:37:25.462275,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.152380952380953)","(3.7, 5.0, 4.983333333333333)","(5.5, 9.4, 8.4)","(2.6, 2.88, 2.8444444444444446)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:26.337226,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.053333333333334)","(3.7, 5.0, 4.969230769230769)","(5.5, 9.2, 8.85)","(2.6, 2.86, 2.83)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:27.185358,"(21.0, 65.0, 60.0)","(5.0, 6.2, 6.178571428571429)","(3.7, 5.0, 4.969230769230769)","(5.5, 8.6, 8.4)","(2.6, 2.9, 2.84)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:28.075090,"(21.0, 65.0, 60.0)","(5.0, 6.2, 6.1625000000000005)","(3.7, 5.0, 4.969230769230769)","(5.5, 8.4, 8.25)","(2.6, 2.92, 2.8295238095238093)","(6.0, 8.0, 7.765217391304348)"
06-01-2023 17:37:28.986277,"(21.0, 65.0, 60.0)","(5.0, 6.4, 6.075)","(3.7, 5.0, 4.985714285714286)","(5.5, 8.6, 8.28)","(2.6, 2.88, 2.8499999999999996)","(6.0, 8.0, 7.672727272727273)"
06-01-2023 17:37:29.895377,"(21.0, 65.0, 59.705882352941174)","(5.0, 6.0, 5.914285714285715)","(3.7, 5.1, 5.016666666666667)","(5.5, 9.0, 8.714285714285714)","(2.6, 2.86, 2.798461538461538)","(6.0, 8.0, 7.672727272727273)"
06-01-2023 17:37:30.734361,"(26.0, 65.0, 59.705882352941174)","(5.0, 6.0, 5.914285714285715)","(3.7, 5.1, 4.977777777777778)","(5.5, 9.0, 8.733333333333333)","(2.5, 2.86, 2.798461538461538)","(6.0, 8.0, 7.672727272727273)"
06-01-2023 17:37:31.639345,"(26.0, 65.0, 59.705882352941174)","(5.0, 6.0, 5.906666666666666)","(3.7, 5.0, 4.977777777777778)","(5.5, 9.0, 8.8)","(2.5, 2.82, 2.816)","(6.0, 8.0, 7.495652173913044)"
06-01-2023 17:37:32.582373,"(26.0, 60.0, 58.46153846153846)","(5.0, 6.0, 5.914285714285715)","(3.7, 5.1, 4.973684210526316)","(5.5, 9.4, 9.15)","(2.5, 2.84, 2.816)","(6.0, 7.6, 7.495652173913044)"
06-01-2023 17:37:33.450038,"(26.0, 60.0, 56.875)","(5.0, 6.0, 5.914285714285715)","(3.7, 5.1, 4.97)","(5.5, 9.4, 9.133333333333333)","(2.5, 2.84, 2.816)","(6.0, 7.6, 7.489230769230769)"
06-01-2023 17:37:34.307300,"(26.0, 60.0, 58.333333333333336)","(5.0, 6.0, 5.85)","(3.7, 5.0, 4.9)","(5.5, 9.8, 9.0)","(2.5, 2.84, 2.822222222222222)","(6.0, 7.6, 7.489230769230769)"
06-01-2023 17:37:35.166880,"(26.0, 60.0, 58.333333333333336)","(5.0, 6.0, 5.85)","(3.7, 5.1, 4.85625)","(5.5, 9.8, 8.942857142857143)","(2.5, 2.84, 2.822222222222222)","(6.0, 7.6, 7.476315789473684)"
06-01-2023 17:37:36.031984,"(26.0, 60.0, 56.666666666666664)","(5.0, 6.0, 5.933333333333334)","(3.7, 5.0, 4.95)","(5.5, 9.8, 9.22857142857143)","(2.5, 2.84, 2.8360975609756096)","(6.0, 7.6, 7.224)"
06-01-2023 17:37:36.945448,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.907692307692308)","(3.7, 5.0, 4.933333333333334)","(5.5, 9.8, 9.133333333333333)","(2.5, 2.86, 2.855)","(6.0, 7.6, 7.08235294117647)"
06-01-2023 17:37:37.855380,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.907692307692308)","(3.7, 5.0, 4.933333333333334)","(5.5, 9.8, 9.133333333333333)","(2.5, 2.86, 2.836)","(6.0, 7.6, 7.266666666666667)"
06-01-2023 17:37:38.728527,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.860869565217391)","(3.7, 5.0, 4.933333333333334)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.84, 2.829333333333333)","(6.0, 7.4, 7.342857142857143)"
06-01-2023 17:37:39.624720,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.858333333333333)","(3.7, 5.0, 4.933333333333334)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.84, 2.829333333333333)","(6.0, 7.4, 7.266666666666667)"
06-01-2023 17:37:40.505265,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.858333333333333)","(3.7, 5.0, 4.933333333333334)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.84, 2.829333333333333)","(6.0, 7.4, 7.266666666666667)"
06-01-2023 17:37:41.337177,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.870588235294117)","(3.7, 5.0, 4.916666666666667)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.84, 2.8)","(6.0, 7.4, 7.266666666666667)"
06-01-2023 17:37:42.237789,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.88235294117647)","(3.7, 5.0, 4.9)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.84, 2.82)","(6.0, 7.4, 7.266666666666667)"
06-01-2023 17:37:43.142945,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.875)","(3.7, 5.0, 4.828571428571428)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.84, 2.808)","(6.0, 7.4, 7.266666666666667)"
06-01-2023 17:37:43.982114,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.875)","(3.7, 5.0, 4.828571428571428)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.82, 2.809411764705882)","(6.0, 7.4, 7.266666666666667)"
06-01-2023 17:37:44.923307,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.88235294117647)","(3.7, 5.0, 4.828571428571428)","(5.5, 9.8, 9.114285714285714)","(2.5, 2.82, 2.7945454545454544)","(6.0, 7.4, 7.266666666666667)"
06-01-2023 17:37:45.867534,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.0, 5.891891891891892)","(3.7, 5.0, 4.828571428571428)","(5.5, 9.8, 9.05)","(2.5, 2.82, 2.7945454545454544)","(6.0, 7.4, 7.061538461538461)"
06-01-2023 17:37:46.756912,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.2, 6.114285714285715)","(3.7, 4.9, 4.807692307692308)","(5.5, 9.6, 9.3)","(2.5, 2.82, 2.8066666666666666)","(6.0, 7.4, 7.047058823529412)"
06-01-2023 17:37:47.589608,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.2, 6.114285714285715)","(3.7, 4.9, 4.766666666666667)","(5.5, 9.6, 9.3)","(2.5, 2.82, 2.8066666666666666)","(6.0, 7.4, 7.047058823529412)"
06-01-2023 17:37:48.428224,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.2, 6.088888888888889)","(3.7, 4.9, 4.654545454545454)","(5.5, 9.6, 9.3)","(2.5, 2.9, 2.8766666666666665)","(6.0, 7.2, 7.093333333333334)"
06-01-2023 17:37:49.313301,"(26.0, 60.0, 57.69230769230769)","(5.0, 6.2, 6.088888888888889)","(3.7, 4.9, 4.654545454545454)","(5.5, 9.6, 9.3)","(2.5, 2.9, 2.885)","(6.0, 7.2, 7.035294117647059)"
06-01-2023 17:37:50.212804,"(26.0, 70.0, 62.5)","(5.0, 6.2, 6.088888888888889)","(3.7, 4.9, 4.654545454545454)","(5.5, 9.6, 9.3)","(2.5, 2.9, 2.885)","(6.0, 7.2, 7.035294117647059)"
06-01-2023 17:37:51.087479,"(26.0, 65.0, 61.53846153846153)","(5.0, 6.2, 6.088888888888889)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.8)","(2.5, 2.9, 2.893333333333333)","(6.0, 7.2, 6.908108108108108)"
06-01-2023 17:37:51.946659,"(26.0, 65.0, 61.53846153846153)","(5.0, 6.2, 5.985714285714286)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.92, 2.913333333333333)","(6.0, 7.2, 6.908108108108108)"
06-01-2023 17:37:52.827481,"(26.0, 65.0, 61.53846153846153)","(5.0, 6.0, 5.873684210526315)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.94, 2.9266666666666667)","(6.0, 7.2, 6.911111111111111)"
06-01-2023 17:37:53.749105,"(26.0, 65.0, 61.53846153846153)","(5.0, 5.8, 5.766666666666667)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.94, 2.9266666666666667)","(6.0, 7.6, 7.264516129032258)"
06-01-2023 17:37:54.607535,"(26.0, 65.0, 61.53846153846153)","(5.0, 5.7, 5.685365853658537)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.92, 2.908)","(6.0, 7.6, 7.260606060606061)"
06-01-2023 17:37:55.464629,"(26.0, 65.0, 61.53846153846153)","(5.0, 5.7, 5.673529411764706)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.92, 2.908)","(6.0, 7.6, 7.384615384615384)"
06-01-2023 17:37:56.359859,"(26.0, 65.0, 61.53846153846153)","(5.0, 5.7, 5.673134328358209)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.94, 2.925)","(6.0, 7.4, 7.1684210526315795)"
06-01-2023 17:37:57.217820,"(26.0, 65.0, 61.53846153846153)","(5.0, 5.7, 5.673134328358209)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.94, 2.935)","(6.0, 7.4, 7.1684210526315795)"
06-01-2023 17:37:58.097218,"(26.0, 65.0, 61.53846153846153)","(5.0, 5.7, 5.634883720930232)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.94, 2.935)","(6.0, 7.4, 7.1684210526315795)"
06-01-2023 17:37:59.024014,"(26.0, 65.0, 62.5)","(5.0, 5.7, 5.634883720930232)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.85)","(2.5, 2.94, 2.935)","(6.0, 7.4, 7.1684210526315795)"
06-01-2023 17:37:59.883660,"(26.0, 65.0, 62.5)","(5.0, 5.7, 5.634883720930232)","(3.7, 4.9, 4.675)","(5.5, 9.0, 8.52)","(2.5, 2.98, 2.971578947368421)","(6.0, 7.4, 7.1684210526315795)"
06-01-2023 17:38:00.742585,"(26.0, 65.0, 62.5)","(5.0, 5.7, 5.634883720930232)","(3.7, 5.0, 4.8725000000000005)","(5.5, 9.0, 8.7)","(2.5, 2.92, 2.904)","(6.0, 7.4, 7.1684210526315795)"
06-01-2023 17:38:01.615374,"(26.0, 65.0, 62.5)","(5.0, 5.7, 5.634883720930232)","(3.7, 5.0, 4.957142857142857)","(5.5, 9.0, 8.742857142857144)","(2.5, 2.9, 2.8899999999999997)","(6.0, 7.4, 7.1684210526315795)"
06-01-2023 17:38:02.465201,"(26.0, 65.0, 62.5)","(5.0, 5.7, 5.636170212765958)","(3.7, 5.0, 4.911111111111111)","(5.5, 8.8, 8.76923076923077)","(2.5, 2.9, 2.8885714285714283)","(6.0, 7.4, 7.237037037037037)"
