,Elizabethan Era,Arma Veyron,Moreartsthanclass,Whereyagoinbabe,Martha Lavinia,Dougs Cino,Moneymakinmonkey,Ronzel Micky,Maxines Delight,Coco Beach
10-01-2023 20:37:10.810136,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.6)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:12.101723,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.6)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:13.383303,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:14.611837,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:15.791129,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:17.018622,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:18.287046,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:19.619044,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:20.938709,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:22.228549,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:23.501585,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:24.685952,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:25.875808,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:27.099102,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:28.370871,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.45)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:29.626141,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 6.266666666666667)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:30.952359,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 5.8)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.033333333333333)"
10-01-2023 20:37:32.258069,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.666666666666664)","(4.6, 7.0, 5.8)","(6.0, 9.0, 8.7)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.033333333333333)"
10-01-2023 20:37:33.503484,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 5.8)","(6.0, 9.0, 8.836363636363636)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 12.236363636363636)","(5.0, 6.4, 6.033333333333333)"
10-01-2023 20:37:34.656089,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.525)","(6.0, 9.0, 8.836363636363636)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 13.0, 11.361538461538462)","(5.0, 6.4, 6.335294117647059)"
10-01-2023 20:37:35.823534,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.525)","(6.0, 9.0, 8.836363636363636)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 120.0)","(8.5, 12.5, 11.361538461538462)","(5.0, 6.4, 6.335294117647059)"
10-01-2023 20:37:37.056407,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.525)","(6.0, 9.0, 8.836363636363636)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 150.0)","(8.5, 12.5, 11.418181818181818)","(5.0, 6.4, 6.335294117647059)"
10-01-2023 20:37:38.355046,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.168749999999999)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 150.0)","(8.5, 12.0, 11.418181818181818)","(5.0, 6.4, 6.335294117647059)"
10-01-2023 20:37:39.697332,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.168749999999999)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 15.2)","(81.0, 190.0, 150.0)","(8.5, 12.0, 11.142857142857142)","(5.0, 6.4, 6.335294117647059)"
10-01-2023 20:37:41.005210,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.168749999999999)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.0, 16.5)","(81.0, 190.0, 150.0)","(8.5, 12.0, 11.142857142857142)","(5.0, 6.4, 6.066666666666667)"
10-01-2023 20:37:42.218480,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.168749999999999)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 16.5)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.066666666666667)"
10-01-2023 20:37:43.389085,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.168749999999999)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 16.5)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.066666666666667)"
10-01-2023 20:37:44.615694,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 6.168749999999999)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 16.5)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.066666666666667)"
10-01-2023 20:37:45.876811,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 23.727272727272727)","(4.6, 7.0, 5.6000000000000005)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 16.5)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.066666666666667)"
10-01-2023 20:37:47.209091,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.25)","(6.0, 9.0, 8.733333333333334)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.066666666666667)"
10-01-2023 20:37:48.519504,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.25)","(6.0, 9.0, 8.733333333333334)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:49.798558,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.25)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:51.054309,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.25)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:52.276328,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.25)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:53.466968,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.25)","(6.0, 9.0, 8.733333333333334)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:54.671709,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.923076923076923)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:55.923693,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.923076923076923)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:57.314150,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.923076923076923)","(6.0, 9.0, 8.733333333333334)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:58.581305,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.923076923076923)","(6.0, 9.0, 8.733333333333334)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:37:59.816733,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 5.923076923076923)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:38:00.962822,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 7.0, 6.35)","(6.0, 9.0, 8.742857142857144)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:38:02.287362,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 6.8, 6.199999999999999)","(6.0, 9.0, 8.733333333333334)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 150.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:38:03.523339,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.3125)","(4.6, 6.6, 6.199999999999999)","(6.0, 9.0, 8.733333333333334)","(7.5, 11.5, 10.533333333333333)","(11.0, 18.5, 13.3)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 6.1000000000000005)"
10-01-2023 20:38:04.837205,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.6, 5.85)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.166666666666666)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.4, 5.85)"
10-01-2023 20:38:06.180197,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.6, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.166666666666666)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:07.489862,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 15.357142857142858)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:08.801264,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 15.357142857142858)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:10.145255,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 16.5)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:11.380389,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 16.5)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:12.639084,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 16.5)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:13.930505,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 16.5)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:15.524958,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 16.5)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:16.818386,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 27.833333333333332)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:18.278711,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:19.602740,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.92)"
10-01-2023 20:38:20.840706,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.722222222222222)"
10-01-2023 20:38:22.217803,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.0, 5.655555555555556)"
10-01-2023 20:38:23.559290,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.933333333333334)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:24.808259,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 171.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:26.049905,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:27.285155,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:28.529607,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:29.748838,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:31.078234,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:32.453373,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.42)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:33.790452,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 9.85)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:35.051556,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 9.85)","(11.0, 18.5, 14.9)","(81.0, 190.0, 172.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:36.611700,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.855555555555554)","(11.0, 18.5, 14.9)","(81.0, 190.0, 161.42857142857144)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:37.904919,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.855555555555554)","(11.0, 18.5, 15.5)","(81.0, 190.0, 161.42857142857144)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:39.398292,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.855555555555554)","(11.0, 18.5, 16.72222222222222)","(81.0, 190.0, 160.0)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
10-01-2023 20:38:40.865050,"(61.0, 170.0, 112.5)","(3.2, 4.0, 3.7)","(21.0, 32.0, 26.5)","(4.6, 6.8, 5.949999999999999)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.855555555555554)","(11.0, 18.5, 16.72222222222222)","(81.0, 190.0, 158.33333333333334)","(8.5, 12.0, 10.5)","(5.0, 6.2, 5.655555555555556)"
