,Velocity Viola,Coco Evie,Shatter,Villain Brand,Go Karts
11-01-2023 21:32:47.289913,"(1.65, 1.71, 1.7037704918032786)","(13.0, 17.0, 16.846153846153847)","(3.2, 4.3, 4.284375)","(31.0, 55.0, 51.81818181818182)","(7.0, 9.8, 9.63448275862069)"
11-01-2023 21:32:48.176255,"(1.65, 1.71, 1.7025757575757576)","(13.0, 17.5, 17.02173913043478)","(3.2, 4.3, 4.294117647058823)","(31.0, 55.0, 53.18518518518518)","(7.0, 9.8, 9.618867924528303)"
11-01-2023 21:32:49.108197,"(1.65, 1.71, 1.7019815668202765)","(13.0, 17.5, 17.045454545454547)","(3.2, 4.4, 4.332773109243698)","(31.0, 55.0, 53.36666666666667)","(7.0, 9.8, 9.62857142857143)"
11-01-2023 21:32:49.933308,"(1.65, 1.71, 1.7024778761061947)","(13.0, 17.5, 17.045454545454547)","(3.2, 4.4, 4.326666666666667)","(31.0, 55.0, 53.36666666666667)","(7.0, 9.8, 9.62857142857143)"
11-01-2023 21:32:50.736391,"(1.65, 1.71, 1.7025581395348837)","(13.0, 17.5, 17.045454545454547)","(3.2, 4.4, 4.32212389380531)","(31.0, 55.0, 53.36666666666667)","(7.0, 9.8, 9.62857142857143)"
11-01-2023 21:32:51.578856,"(1.6, 1.71, 1.702952380952381)","(13.0, 17.5, 17.080645161290324)","(3.2, 4.4, 4.328205128205129)","(31.0, 55.0, 53.41935483870968)","(7.0, 9.6, 9.502222222222223)"
11-01-2023 21:32:52.469436,"(1.6, 1.71, 1.7045945945945946)","(13.0, 17.5, 17.080645161290324)","(3.2, 4.4, 4.288)","(31.0, 55.0, 53.41935483870968)","(7.0, 9.6, 9.516981132075472)"
11-01-2023 21:32:53.438189,"(1.6, 1.71, 1.7050226244343891)","(13.0, 17.5, 17.22)","(3.2, 4.4, 4.31923076923077)","(31.0, 55.0, 53.41935483870968)","(7.0, 9.6, 9.44)"
11-01-2023 21:32:54.254164,"(1.6, 1.7, 1.6946587537091988)","(13.0, 18.0, 17.72)","(3.2, 4.4, 4.308695652173913)","(31.0, 55.0, 53.41935483870968)","(7.0, 9.6, 9.44)"
11-01-2023 21:32:55.080139,"(1.6, 1.7, 1.698314606741573)","(13.0, 17.5, 17.403846153846153)","(3.2, 4.4, 4.36195652173913)","(31.0, 55.0, 52.421052631578945)","(7.0, 9.4, 9.25)"
11-01-2023 21:32:55.914032,"(1.6, 1.71, 1.7042148760330578)","(13.0, 18.0, 17.529411764705884)","(3.2, 4.4, 4.309565217391305)","(31.0, 55.0, 52.421052631578945)","(7.0, 9.4, 9.374774774774774)"
11-01-2023 21:32:56.772645,"(1.6, 1.71, 1.705877192982456)","(13.0, 18.0, 17.529411764705884)","(3.2, 4.4, 4.305691056910569)","(31.0, 55.0, 51.9375)","(7.0, 9.4, 9.14396887159533)"
11-01-2023 21:32:57.693803,"(1.6, 1.71, 1.7062745098039216)","(13.0, 17.5, 17.333333333333332)","(3.2, 4.4, 4.326582278481013)","(31.0, 55.0, 51.9375)","(7.0, 9.4, 9.180434782608694)"
11-01-2023 21:32:58.552079,"(1.6, 1.71, 1.701875)","(13.0, 17.5, 17.285714285714285)","(3.2, 4.4, 4.354022988505747)","(31.0, 55.0, 52.5)","(7.0, 9.2, 9.180434782608694)"
11-01-2023 21:32:59.456134,"(1.6, 1.7, 1.6982845188284519)","(13.0, 17.5, 17.274193548387096)","(3.2, 4.4, 4.346666666666667)","(31.0, 60.0, 56.666666666666664)","(7.0, 9.2, 9.070588235294117)"
11-01-2023 21:33:00.270309,"(1.6, 1.7, 1.6974074074074073)","(13.0, 17.5, 17.296296296296298)","(3.3, 4.5, 4.467428571428572)","(31.0, 55.0, 53.75)","(7.0, 9.2, 9.070588235294117)"
11-01-2023 21:33:01.241827,"(1.6, 1.7, 1.6974074074074073)","(13.0, 17.5, 17.2)","(3.3, 4.6, 4.54375)","(31.0, 55.0, 53.57142857142857)","(7.0, 9.0, 8.8070796460177)"
11-01-2023 21:33:02.131076,"(1.6, 1.7, 1.697178217821782)","(13.0, 17.5, 17.142857142857142)","(3.3, 4.6, 4.5095238095238095)","(31.0, 55.0, 52.375)","(7.0, 9.0, 8.810429447852762)"
11-01-2023 21:33:02.967812,"(1.6, 1.7, 1.6974090909090909)","(13.0, 17.5, 17.12)","(3.3, 4.6, 4.574301675977654)","(31.0, 55.0, 52.375)","(7.0, 9.0, 8.802214022140221)"
11-01-2023 21:33:03.814304,"(1.6, 1.7, 1.6973972602739726)","(13.0, 17.5, 17.068181818181817)","(3.3, 4.6, 4.575531914893617)","(31.0, 55.0, 51.68421052631579)","(7.0, 9.0, 8.80229007633588)"
11-01-2023 21:33:04.809502,"(1.6, 1.73, 1.7286069651741294)","(13.0, 17.0, 16.906976744186046)","(3.3, 4.6, 4.547540983606557)","(31.0, 55.0, 51.68421052631579)","(7.0, 8.8, 8.566666666666666)"
11-01-2023 21:33:05.651678,"(1.6, 1.72, 1.7170642201834863)","(13.0, 15.5, 15.368421052631579)","(3.3, 4.6, 4.541463414634146)","(31.0, 55.0, 51.68421052631579)","(7.0, 8.6, 8.566666666666666)"
11-01-2023 21:33:06.488034,"(1.6, 1.72, 1.7192857142857143)","(13.0, 16.0, 15.681818181818182)","(3.3, 4.6, 4.552112676056338)","(31.0, 55.0, 51.5)","(7.0, 8.6, 8.538461538461538)"
11-01-2023 21:33:07.361483,"(1.6, 1.72, 1.7173972602739727)","(13.0, 16.0, 15.703703703703704)","(3.3, 4.6, 4.5540540540540535)","(31.0, 55.0, 51.5)","(7.0, 8.6, 8.466666666666667)"
11-01-2023 21:33:08.266342,"(1.6, 1.73, 1.7234375)","(13.0, 15.5, 15.461538461538462)","(3.3, 4.6, 4.549253731343283)","(31.0, 55.0, 51.5)","(7.0, 8.6, 8.45)"
11-01-2023 21:33:09.145461,"(1.6, 1.73, 1.7234653465346534)","(13.0, 16.0, 15.25)","(3.3, 4.6, 4.544262295081967)","(31.0, 55.0, 51.5)","(7.0, 8.6, 8.461538461538462)"
11-01-2023 21:33:09.958003,"(1.6, 1.73, 1.7237704918032786)","(13.0, 16.0, 15.6)","(3.3, 4.6, 4.544262295081967)","(31.0, 55.0, 51.5)","(7.0, 8.6, 8.475862068965517)"
11-01-2023 21:33:10.899721,"(1.6, 1.75, 1.748416149068323)","(13.0, 16.0, 15.543478260869565)","(3.3, 4.6, 4.565573770491803)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.6, 8.331428571428571)"
11-01-2023 21:33:11.741010,"(1.6, 1.76, 1.7573913043478262)","(13.0, 16.0, 15.417910447761194)","(3.3, 4.4, 4.349152542372882)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.4, 8.331428571428571)"
11-01-2023 21:33:12.572757,"(1.6, 1.76, 1.7571428571428571)","(13.0, 16.0, 15.314814814814815)","(3.3, 4.4, 4.339240506329114)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.4, 8.358620689655172)"
11-01-2023 21:33:13.458316,"(1.6, 1.77, 1.764923076923077)","(13.0, 15.5, 15.386363636363637)","(3.3, 4.4, 4.331428571428572)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.4, 8.358620689655172)"
11-01-2023 21:33:14.351253,"(1.6, 1.77, 1.7629411764705882)","(13.0, 15.5, 15.326923076923077)","(3.3, 4.4, 4.33)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.4, 8.358620689655172)"
11-01-2023 21:33:15.160456,"(1.6, 1.77, 1.7627586206896553)","(13.0, 15.5, 15.326923076923077)","(3.3, 4.4, 4.331521739130435)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.4, 8.358620689655172)"
11-01-2023 21:33:15.986183,"(1.6, 1.76, 1.7571689497716896)","(13.0, 15.5, 15.333333333333334)","(3.3, 4.4, 4.336619718309859)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.6, 8.423076923076923)"
11-01-2023 21:33:16.843061,"(1.6, 1.76, 1.750625)","(13.0, 15.5, 15.333333333333334)","(3.3, 4.4, 4.341333333333333)","(31.0, 55.0, 51.81818181818182)","(7.0, 8.8, 8.576470588235294)"
11-01-2023 21:33:17.755320,"(1.6, 1.77, 1.7677241379310344)","(13.0, 15.5, 15.166666666666666)","(3.3, 4.4, 4.3463414634146345)","(31.0, 55.0, 53.1578947368421)","(7.0, 8.2, 8.051028806584362)"
11-01-2023 21:33:18.575169,"(1.6, 1.78, 1.775)","(13.0, 15.5, 15.212121212121213)","(3.3, 4.5, 4.373076923076923)","(31.0, 65.0, 62.42857142857143)","(7.0, 8.2, 8.08041237113402)"
11-01-2023 21:33:19.371417,"(1.6, 1.77, 1.7595081967213115)","(13.0, 15.5, 15.220588235294118)","(3.3, 4.4, 4.344444444444444)","(31.0, 65.0, 62.2093023255814)","(7.5, 8.4, 8.327272727272728)"
11-01-2023 21:33:20.259627,"(1.6, 1.77, 1.7554545454545454)","(13.0, 16.0, 15.67142857142857)","(3.3, 4.4, 4.342622950819672)","(31.0, 65.0, 61.59574468085106)","(7.5, 8.4, 8.290322580645162)"
11-01-2023 21:33:21.199494,"(1.6, 1.78, 1.7718518518518518)","(13.0, 16.0, 15.725806451612904)","(3.3, 4.3, 4.2972222222222225)","(31.0, 65.0, 61.30434782608695)","(7.5, 8.4, 8.10909090909091)"
11-01-2023 21:33:22.039087,"(1.6, 1.8, 1.774591836734694)","(13.0, 16.0, 15.74)","(3.3, 4.3, 4.256)","(31.0, 65.0, 61.13636363636363)","(7.5, 8.2, 8.10909090909091)"
11-01-2023 21:33:22.831793,"(1.6, 1.8, 1.774591836734694)","(13.0, 16.0, 15.74)","(3.3, 4.3, 4.256)","(31.0, 65.0, 61.13636363636363)","(7.5, 8.2, 8.10909090909091)"
11-01-2023 21:33:23.719717,"(1.6, 1.8, 1.795)","(13.0, 16.0, 15.666666666666666)","(3.3, 4.3, 4.24)","(31.0, 65.0, 61.58536585365854)","(7.5, 8.2, 8.033333333333333)"
11-01-2023 21:33:24.639982,"(1.6, 1.8, 1.795)","(13.0, 16.0, 15.8)","(3.3, 4.3, 4.170454545454546)","(31.0, 65.0, 59.285714285714285)","(7.5, 8.2, 8.56)"
11-01-2023 21:33:25.536981,"(1.6, 1.81, 1.8033333333333335)","(13.0, 15.5, 15.133333333333333)","(3.3, 4.2, 4.161538461538462)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.6, 8.35)"
11-01-2023 21:33:26.423364,"(1.6, 1.81, 1.8038095238095238)","(13.0, 15.5, 15.11111111111111)","(3.3, 4.2, 4.161538461538462)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.4, 8.17391304347826)"
11-01-2023 21:33:27.365161,"(1.6, 1.81, 1.8058823529411765)","(13.0, 15.5, 15.210526315789474)","(3.3, 4.2, 4.160869565217391)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.2, 8.163636363636362)"
11-01-2023 21:33:28.192923,"(1.6, 1.81, 1.8011340206185567)","(13.0, 15.5, 15.25)","(3.3, 4.2, 4.171186440677966)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.2, 8.163636363636362)"
11-01-2023 21:33:29.031517,"(1.6, 1.81, 1.8089922480620155)","(13.0, 15.5, 15.25)","(3.3, 4.2, 4.164864864864865)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.2, 8.163636363636362)"
11-01-2023 21:33:29.900174,"(1.6, 1.82, 1.8163076923076924)","(13.0, 15.5, 15.133333333333333)","(3.3, 4.2, 4.160294117647059)","(31.0, 60.0, 59.285714285714285)","(7.5, 8.2, 8.153846153846153)"
11-01-2023 21:33:30.682100,"(1.6, 1.82, 1.8151633986928106)","(13.0, 15.5, 15.133333333333333)","(3.3, 4.2, 4.154411764705882)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.2, 8.141176470588235)"
11-01-2023 21:33:31.530068,"(1.6, 1.81, 1.7985714285714287)","(13.0, 15.5, 15.28)","(3.3, 4.2, 4.16271186440678)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.2, 8.16)"
11-01-2023 21:33:32.416131,"(1.6, 1.81, 1.800769230769231)","(13.0, 15.5, 15.333333333333334)","(3.3, 4.2, 4.16271186440678)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.2, 8.16)"
11-01-2023 21:33:33.330281,"(1.6, 1.79, 1.7822285714285715)","(13.0, 15.5, 15.431034482758621)","(3.3, 4.2, 4.185483870967742)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.4, 8.36)"
11-01-2023 21:33:34.220978,"(1.6, 1.79, 1.774367816091954)","(13.0, 16.0, 15.6)","(3.3, 4.2, 4.183636363636364)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.4, 8.36)"
11-01-2023 21:33:35.057584,"(1.6, 1.81, 1.8076699029126213)","(13.0, 16.0, 15.534883720930232)","(3.3, 4.2, 4.16231884057971)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.4, 8.323404255319149)"
11-01-2023 21:33:35.856363,"(1.6, 1.81, 1.8074468085106383)","(13.0, 16.0, 15.55056179775281)","(3.3, 4.2, 4.148)","(31.0, 65.0, 60.853658536585364)","(7.5, 8.2, 8.17674418604651)"
11-01-2023 21:33:36.770093,"(1.6, 1.82, 1.8113846153846154)","(13.0, 16.0, 15.506172839506172)","(3.3, 4.2, 4.140909090909091)","(31.0, 70.0, 69.4)","(7.5, 8.2, 8.165517241379309)"
11-01-2023 21:33:37.703384,"(1.6, 1.81, 1.8017796610169492)","(13.0, 15.5, 15.476744186046512)","(3.3, 4.2, 4.134951456310679)","(31.0, 70.0, 74.07894736842105)","(7.5, 8.8, 8.797285067873304)"
11-01-2023 21:33:38.596918,"(1.6, 1.8, 1.7969158878504674)","(13.0, 15.5, 15.393617021276595)","(3.3, 4.2, 4.1067484662576685)","(31.0, 80.0, 74.07894736842105)","(7.5, 8.8, 8.795633187772927)"
11-01-2023 21:33:39.485987,"(1.6, 1.8, 1.7966666666666666)","(13.0, 15.5, 15.393617021276595)","(3.3, 4.2, 4.106172839506173)","(31.0, 75.0, 74.33333333333333)","(7.5, 8.8, 8.970542635658914)"
11-01-2023 21:33:40.380883,"(1.6, 1.8, 1.7940322580645163)","(13.0, 15.5, 15.393617021276595)","(3.3, 4.2, 4.122857142857143)","(31.0, 75.0, 74.33333333333333)","(7.5, 9.0, 8.833333333333334)"
11-01-2023 21:33:41.265488,"(1.6, 1.79, 1.7806666666666666)","(13.0, 15.5, 15.393617021276595)","(3.3, 4.2, 4.131297709923664)","(31.0, 75.0, 74.33333333333333)","(7.5, 9.0, 8.821428571428573)"
11-01-2023 21:33:42.206342,"(1.6, 1.78, 1.7680952380952382)","(13.0, 16.0, 15.560975609756097)","(3.3, 4.2, 4.124561403508772)","(31.0, 75.0, 74.2)","(7.5, 9.0, 8.852941176470589)"
11-01-2023 21:33:43.140059,"(1.6, 1.79, 1.7872093023255815)","(13.0, 16.0, 15.506172839506172)","(3.3, 4.1, 4.085999999999999)","(31.0, 70.0, 65.55555555555556)","(7.5, 9.0, 8.844444444444445)"
11-01-2023 21:33:43.947422,"(1.6, 1.8, 1.7935135135135136)","(13.0, 16.0, 15.506172839506172)","(3.3, 4.1, 4.052892561983471)","(31.0, 70.0, 65.55555555555556)","(7.5, 9.0, 8.844444444444445)"
11-01-2023 21:33:44.795286,"(1.6, 1.8, 1.7913636363636365)","(13.0, 16.0, 15.506172839506172)","(3.3, 4.1, 4.052892561983471)","(31.0, 70.0, 65.55555555555556)","(7.5, 9.0, 8.819354838709678)"
11-01-2023 21:33:45.756244,"(1.6, 1.8, 1.7841269841269842)","(13.0, 16.0, 15.506172839506172)","(3.3, 4.1, 4.052892561983471)","(31.0, 70.0, 65.55555555555556)","(7.5, 9.0, 8.819354838709678)"
11-01-2023 21:33:46.622181,"(1.6, 1.79, 1.7828070175438597)","(13.0, 15.5, 15.21875)","(3.3, 4.1, 4.05546875)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.819354838709678)"
11-01-2023 21:33:47.425766,"(1.6, 1.79, 1.7806818181818183)","(13.0, 15.5, 15.268115942028986)","(3.3, 4.1, 4.076635514018691)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.819354838709678)"
11-01-2023 21:33:48.258155,"(1.6, 1.79, 1.7810000000000001)","(13.0, 15.0, 14.920634920634921)","(3.3, 4.1, 4.087037037037037)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.819354838709678)"
11-01-2023 21:33:49.180210,"(1.6, 1.79, 1.7882128777923785)","(13.0, 15.0, 14.920634920634921)","(3.3, 4.2, 4.131764705882353)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.95805243445693)"
11-01-2023 21:33:50.190039,"(1.6, 1.8, 1.7871428571428571)","(13.0, 15.0, 14.920634920634921)","(3.3, 4.2, 4.113888888888889)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.95805243445693)"
11-01-2023 21:33:51.041794,"(1.6, 1.8, 1.7845454545454547)","(13.0, 15.0, 14.931506849315069)","(3.3, 4.2, 4.130158730158731)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.95805243445693)"
11-01-2023 21:33:51.875256,"(1.6, 1.79, 1.7802857142857142)","(13.0, 15.0, 14.931506849315069)","(3.3, 4.2, 4.13758865248227)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.83529411764706)"
11-01-2023 21:33:52.757920,"(1.6, 1.79, 1.7795890410958903)","(13.0, 15.0, 14.931506849315069)","(3.3, 4.2, 4.0466981132075475)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.903225806451614)"
11-01-2023 21:33:53.645424,"(1.6, 1.79, 1.7797297297297296)","(13.0, 15.5, 15.1)","(3.3, 4.1, 4.079775280898876)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.916666666666668)"
11-01-2023 21:33:54.465369,"(1.6, 1.8, 1.7922222222222222)","(13.0, 15.5, 15.26)","(3.3, 4.1, 4.059259259259259)","(31.0, 65.0, 62.916666666666664)","(7.5, 9.0, 8.916666666666668)"
11-01-2023 21:33:55.359298,"(1.6, 1.8, 1.7915625)","(13.0, 15.5, 15.292207792207792)","(3.3, 4.1, 4.061538461538461)","(31.0, 65.0, 65.96153846153845)","(7.5, 9.0, 8.92)"
11-01-2023 21:33:56.249621,"(1.6, 1.8, 1.78925)","(13.0, 15.0, 14.791666666666666)","(3.3, 4.1, 4.079611650485437)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.781818181818183)"
11-01-2023 21:33:57.098806,"(1.6, 1.8, 1.7926495726495726)","(13.0, 15.0, 14.617647058823529)","(3.3, 4.1, 4.088372093023255)","(31.0, 70.0, 65.96153846153845)","(7.5, 8.8, 8.781818181818183)"
11-01-2023 21:33:58.014698,"(1.6, 1.79, 1.7795890410958903)","(13.0, 15.0, 14.564102564102564)","(3.3, 4.2, 4.106796116504854)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.92)"
11-01-2023 21:33:58.864469,"(1.6, 1.77, 1.7668253968253969)","(13.0, 15.0, 14.514285714285714)","(3.3, 4.3, 4.2050505050505045)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.9125)"
11-01-2023 21:33:59.681118,"(1.6, 1.77, 1.7642857142857142)","(13.0, 15.0, 14.514285714285714)","(3.3, 4.3, 4.2009708737864075)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.92)"
11-01-2023 21:34:00.513802,"(1.6, 1.79, 1.7841666666666667)","(13.0, 15.0, 14.514285714285714)","(3.3, 4.3, 4.192631578947368)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.9125)"
11-01-2023 21:34:01.448731,"(1.6, 1.8, 1.7849019607843137)","(13.0, 15.0, 14.484848484848484)","(3.3, 4.3, 4.192631578947368)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.903030303030302)"
11-01-2023 21:34:02.308420,"(1.6, 1.79, 1.7862500000000001)","(13.0, 15.0, 14.484848484848484)","(3.3, 4.3, 4.196969696969696)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.903030303030302)"
11-01-2023 21:34:03.126238,"(1.6, 1.79, 1.7748)","(13.0, 15.0, 14.484848484848484)","(3.3, 4.3, 4.196969696969696)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.898507462686567)"
11-01-2023 21:34:03.971491,"(1.6, 1.77, 1.7680952380952382)","(13.0, 15.0, 14.484848484848484)","(3.3, 4.3, 4.202857142857143)","(31.0, 70.0, 65.96153846153845)","(7.5, 9.0, 8.938461538461539)"
11-01-2023 21:34:04.903197,"(1.6, 1.77, 1.7676)","(13.0, 15.0, 14.484848484848484)","(3.3, 4.3, 4.202857142857143)","(31.0, 70.0, 9998.5)","(7.5, 9.0, 9998.5)"
11-01-2023 21:34:05.778964,"(1.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
11-01-2023 21:34:06.553312,"(1.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
11-01-2023 21:34:07.422651,"(1.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
11-01-2023 21:34:08.310993,"(1.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
11-01-2023 21:34:09.282773,"(1.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)"
