,Aston Simpkin,Clover Door,Clover Energy,Kooringa Magic,My Reputation,Star Max,Consort,Bugatti Fierce
12-01-2023 10:30:16.888331,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:17.986942,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:19.109432,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:20.367421,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.925)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:21.527936,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:22.706191,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:23.816426,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:24.862099,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:25.924578,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:27.094228,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:28.243308,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.18)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:29.345937,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:30.387648,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:31.497698,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:32.652486,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:33.839593,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:34.957088,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 7.666666666666666)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:36.094350,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 6.75)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:37.217955,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.741176470588236)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:38.337478,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.741176470588236)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:39.593034,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.741176470588236)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:40.761783,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.57)","(7.0, 13.5, 10.55)","(4.4, 9.0, 8.741176470588236)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:41.929531,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.818181818181818)","(13.0, 30.0, 23.8)","(3.0, 5.1, 3.57)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.741176470588236)","(8.0, 14.0, 10.466666666666667)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:43.079331,"(18.0, 50.0, 23.75)","(8.0, 16.0, 13.075)","(13.0, 30.0, 23.8)","(3.0, 5.1, 3.57)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.741176470588236)","(8.0, 15.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:44.214537,"(18.0, 48.0, 22.1875)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 5.1, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.57)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:45.411919,"(18.0, 48.0, 22.1875)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:46.605484,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:47.736827,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:48.767381,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:49.899923,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:51.024687,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:52.183265,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:53.264427,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:54.255808,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:55.416509,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:56.643883,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:57.839948,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:30:58.982252,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:00.121778,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:01.302638,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:02.462015,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:03.685046,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:04.867051,"(18.0, 48.0, 42.0)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:06.056251,"(18.0, 46.0, 41.75757575757576)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:07.204869,"(18.0, 46.0, 41.75757575757576)","(8.0, 16.0, 10.3)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:08.411269,"(18.0, 46.0, 41.625)","(8.0, 16.0, 12.571428571428571)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:09.651803,"(18.0, 46.0, 41.625)","(8.0, 16.0, 12.2)","(13.0, 30.0, 23.8)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:10.881970,"(18.0, 46.0, 41.75757575757576)","(8.0, 16.0, 10.45)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:12.104098,"(18.0, 46.0, 39.77777777777778)","(8.0, 16.0, 10.45)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:13.414559,"(18.0, 46.0, 39.77777777777778)","(8.0, 16.0, 10.45)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:14.670078,"(18.0, 46.0, 39.77777777777778)","(8.0, 16.0, 10.45)","(13.0, 30.0, 24.833333333333336)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:16.034334,"(18.0, 46.0, 39.77777777777778)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 8.399999999999999)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:17.281313,"(18.0, 46.0, 39.77777777777778)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.8, 3.54)","(7.0, 13.5, 8.78)","(4.4, 9.0, 6.95)","(8.0, 14.0, 11.84)","(4.2, 7.4, 6.5)"
12-01-2023 10:31:18.577703,"(18.0, 46.0, 39.77777777777778)","(8.0, 16.0, 10.45)","(13.0, 30.0, 20.0)","(3.0, 4.8, 3.54)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 11.84)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:19.707888,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 20.0)","(3.0, 4.8, 3.54)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:20.907472,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.8, 3.54)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:22.227611,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.8, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:23.586291,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:24.829976,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:26.141056,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:27.397905,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:28.697413,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:29.987868,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:31.297957,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:32.635108,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 20.0)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:33.901905,"(18.0, 46.0, 21.555555555555557)","(8.0, 16.0, 10.45)","(13.0, 30.0, 25.714285714285715)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:35.090219,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:36.173920,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:37.184039,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 10.45)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:38.194332,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 12.2)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:39.201742,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 13.075)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:40.247743,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:41.343930,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 12.2)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:42.466342,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:43.487546,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 10.128571428571428)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:44.646103,"(18.0, 44.0, 21.333333333333332)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:45.877850,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:47.009723,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:48.150219,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:49.167297,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:50.209857,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:51.328825,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:52.595937,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:53.754394,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:54.746653,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 22.5)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:55.783126,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 20.0)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:56.816255,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 20.0)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:57.964645,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 20.0)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
12-01-2023 10:31:59.376962,"(18.0, 44.0, 22.75)","(8.0, 16.0, 10.600000000000001)","(13.0, 30.0, 20.0)","(3.0, 4.7, 3.66)","(7.0, 13.5, 12.025)","(4.4, 9.0, 6.95)","(8.0, 14.0, 10.4)","(4.2, 7.4, 4.914285714285715)"
