,Got The Lot,Perfect Colour,Dr Nightingale,Salad Dodger,Unleash Collinda,Shadow Riot,Oldrik Bale,Center
11-01-2023 19:47:49.722058,"(9.0, 16.0, 15.8125)","(21.0, 36.0, 35.0)","(101.0, 270.0, 235.0)","(4.6, 5.7, 5.682926829268292)","(1.6, 1.8, 1.8058333333333334)","(4.6, 6.2, 5.890000000000001)","(101.0, 260.0, 235.0)","(101.0, 340.0, 326.6666666666667)"
11-01-2023 19:47:51.087197,"(9.0, 16.5, 16.166666666666668)","(21.0, 34.0, 33.06666666666667)","(101.0, 270.0, 235.0)","(4.6, 5.8, 5.927272727272727)","(1.6, 1.81, 1.815)","(4.6, 5.9, 5.675609756097561)","(101.0, 260.0, 245.0)","(101.0, 340.0, 360.0)"
11-01-2023 19:47:52.507501,"(9.0, 16.5, 16.125)","(21.0, 34.0, 32.72727272727273)","(101.0, 270.0, 235.0)","(4.6, 6.0, 5.91578947368421)","(1.6, 1.82, 1.816875)","(4.6, 5.7, 5.593877551020408)","(101.0, 280.0, 248.88888888888889)","(101.0, 380.0, 360.0)"
11-01-2023 19:47:53.981170,"(9.0, 16.5, 15.625)","(21.0, 34.0, 32.72727272727273)","(101.0, 270.0, 261.1111111111111)","(4.6, 6.0, 5.91578947368421)","(1.6, 1.82, 1.8195454545454546)","(4.6, 5.7, 5.556)","(101.0, 280.0, 251.66666666666669)","(101.0, 380.0, 296.6666666666667)"
11-01-2023 19:47:55.367533,"(10.0, 16.5, 15.625)","(21.0, 34.0, 32.72727272727273)","(101.0, 270.0, 235.0)","(4.6, 6.0, 5.923809523809524)","(1.6, 1.83, 1.8202439024390245)","(4.6, 5.7, 5.564705882352941)","(101.0, 260.0, 250.0)","(101.0, 370.0, 274.2857142857143)"
11-01-2023 19:47:56.700997,"(10.0, 16.5, 15.625)","(21.0, 34.0, 32.72727272727273)","(101.0, 270.0, 207.0)","(4.6, 6.0, 5.936842105263158)","(1.6, 1.83, 1.819777777777778)","(4.6, 5.6, 5.564705882352941)","(101.0, 260.0, 252.5)","(101.0, 360.0, 286.6666666666667)"
11-01-2023 19:47:58.241742,"(10.0, 16.5, 15.625)","(21.0, 34.0, 33.06666666666667)","(101.0, 270.0, 230.0)","(4.6, 6.0, 5.88)","(1.6, 1.83, 1.8250000000000002)","(4.6, 5.6, 5.55)","(101.0, 260.0, 250.0)","(101.0, 340.0, 271.42857142857144)"
11-01-2023 19:47:59.582638,"(10.0, 16.5, 15.642857142857142)","(21.0, 34.0, 33.06666666666667)","(101.0, 260.0, 210.0)","(4.6, 5.9, 6.133333333333334)","(1.6, 1.83, 1.810952380952381)","(4.6, 5.6, 5.536)","(101.0, 260.0, 250.0)","(101.0, 340.0, 268.75)"
11-01-2023 19:48:00.968371,"(10.0, 16.0, 15.75)","(21.0, 34.0, 32.72727272727273)","(101.0, 260.0, 225.0)","(4.6, 6.4, 6.188235294117647)","(1.6, 1.82, 1.8095833333333333)","(4.6, 5.6, 5.548387096774193)","(91.0, 260.0, 255.0)","(91.0, 330.0, 308.0)"
11-01-2023 19:48:02.294772,"(10.0, 16.0, 15.545454545454545)","(21.0, 34.0, 32.857142857142854)","(101.0, 250.0, 233.63636363636363)","(4.6, 6.4, 5.9655172413793105)","(1.6, 1.82, 1.848888888888889)","(4.6, 5.6, 5.5)","(91.0, 260.0, 253.33333333333334)","(91.0, 320.0, 285.0)"
11-01-2023 19:48:03.663649,"(10.0, 15.5, 14.954545454545455)","(21.0, 34.0, 32.74285714285714)","(101.0, 250.0, 216.66666666666666)","(4.6, 6.0, 6.038461538461538)","(1.6, 1.86, 1.840909090909091)","(4.6, 5.6, 5.517241379310345)","(91.0, 270.0, 253.75)","(91.0, 310.0, 285.0)"
11-01-2023 19:48:04.942381,"(10.0, 15.5, 15.214285714285714)","(21.0, 34.0, 33.03030303030303)","(101.0, 240.0, 256.6666666666667)","(4.6, 6.2, 6.038461538461538)","(1.6, 1.85, 1.830952380952381)","(4.6, 5.6, 5.517241379310345)","(91.0, 280.0, 253.75)","(91.0, 310.0, 277.14285714285717)"
11-01-2023 19:48:06.245779,"(10.0, 15.5, 15.214285714285714)","(21.0, 34.0, 33.44827586206897)","(101.0, 270.0, 256.6666666666667)","(4.6, 6.2, 6.061538461538461)","(1.6, 1.84, 1.8307894736842105)","(4.6, 5.6, 5.508695652173913)","(91.0, 280.0, 245.0)","(91.0, 380.0, 275.7142857142857)"
11-01-2023 19:48:07.588243,"(10.0, 15.5, 15.285714285714286)","(21.0, 34.0, 33.225806451612904)","(101.0, 270.0, 261.1111111111111)","(4.6, 6.2, 6.1421052631578945)","(1.6, 1.84, 1.819)","(4.6, 5.6, 5.579166666666667)","(91.0, 280.0, 246.66666666666666)","(101.0, 360.0, 288.0)"
11-01-2023 19:48:08.948496,"(10.0, 15.5, 15.46875)","(21.0, 34.0, 33.225806451612904)","(101.0, 270.0, 261.1111111111111)","(4.6, 6.2, 6.117948717948718)","(1.6, 1.82, 1.816764705882353)","(4.6, 5.6, 5.576190476190476)","(91.0, 260.0, 246.66666666666666)","(101.0, 360.0, 281.42857142857144)"
11-01-2023 19:48:10.155897,"(10.0, 16.0, 15.46875)","(21.0, 34.0, 33.57142857142857)","(101.0, 270.0, 226.36363636363637)","(4.6, 6.2, 6.204545454545455)","(1.6, 1.82, 1.7805443548387097)","(4.6, 5.6, 5.575862068965518)","(91.0, 260.0, 246.66666666666666)","(101.0, 350.0, 281.42857142857144)"
11-01-2023 19:48:11.461023,"(10.0, 16.0, 15.7)","(21.0, 34.0, 33.57142857142857)","(101.0, 270.0, 222.5)","(4.6, 6.4, 6.33225806451613)","(1.6, 1.8, 1.766115107913669)","(4.6, 5.7, 5.665573770491803)","(91.0, 260.0, 246.66666666666666)","(101.0, 350.0, 300.0)"
11-01-2023 19:48:12.853046,"(10.0, 16.0, 15.976190476190476)","(21.0, 34.0, 35.27272727272727)","(101.0, 260.0, 240.0)","(4.6, 6.4, 6.5249999999999995)","(1.6, 1.77, 1.7537373737373738)","(4.6, 5.7, 5.766666666666667)","(91.0, 260.0, 246.66666666666666)","(101.0, 330.0, 282.0)"
11-01-2023 19:48:14.322760,"(10.0, 16.0, 15.973684210526315)","(21.0, 36.0, 34.7027027027027)","(101.0, 250.0, 225.0)","(4.6, 6.6, 6.426086956521739)","(1.6, 1.76, 1.75475)","(4.6, 5.8, 5.796153846153846)","(91.0, 280.0, 255.0)","(91.0, 370.0, 290.0)"
11-01-2023 19:48:15.889179,"(10.0, 16.0, 16.166666666666668)","(21.0, 36.0, 34.7027027027027)","(101.0, 250.0, 220.0)","(4.6, 6.6, 6.42089552238806)","(1.6, 1.76, 1.7619672131147541)","(4.6, 5.8, 5.790909090909091)","(91.0, 270.0, 245.0)","(91.0, 360.0, 285.0)"
11-01-2023 19:48:17.348492,"(10.0, 16.5, 15.25)","(21.0, 36.0, 34.7027027027027)","(101.0, 250.0, 201.66666666666666)","(4.6, 6.6, 6.36)","(1.6, 1.77, 1.7618367346938775)","(4.6, 5.8, 5.8463414634146345)","(91.0, 260.0, 245.0)","(91.0, 360.0, 310.0)"
11-01-2023 19:48:18.787461,"(10.0, 15.5, 14.725)","(21.0, 36.0, 34.76923076923077)","(101.0, 260.0, 213.33333333333334)","(4.6, 6.6, 6.344444444444445)","(1.6, 1.77, 1.7754545454545454)","(4.6, 5.9, 5.845)","(91.0, 250.0, 246.66666666666666)","(91.0, 350.0, 273.3333333333333)"
11-01-2023 19:48:20.283973,"(10.0, 14.5, 14.35)","(21.0, 36.0, 34.76923076923077)","(101.0, 260.0, 213.33333333333334)","(4.6, 6.4, 6.3130434782608695)","(1.6, 1.78, 1.780212765957447)","(4.6, 5.9, 5.873684210526316)","(101.0, 280.0, 246.66666666666666)","(101.0, 340.0, 277.5)"
11-01-2023 19:48:21.583815,"(10.0, 14.5, 14.35)","(21.0, 36.0, 34.76923076923077)","(101.0, 260.0, 216.66666666666666)","(4.6, 6.4, 6.296296296296297)","(1.6, 1.79, 1.7820289855072464)","(4.6, 5.9, 5.863636363636364)","(101.0, 280.0, 221.66666666666666)","(101.0, 330.0, 281.42857142857144)"
11-01-2023 19:48:22.831132,"(10.0, 14.5, 14.21875)","(21.0, 36.0, 34.76923076923077)","(101.0, 270.0, 212.0)","(4.6, 6.4, 6.342857142857143)","(1.6, 1.8, 1.7902631578947368)","(4.6, 5.9, 5.831818181818182)","(101.0, 280.0, 217.5)","(101.0, 290.0, 281.42857142857144)"
11-01-2023 19:48:24.025546,"(10.0, 14.0, 13.870967741935484)","(21.0, 36.0, 34.76923076923077)","(101.0, 300.0, 208.33333333333334)","(4.6, 6.4, 6.256716417910448)","(1.6, 1.8, 1.7982978723404255)","(4.6, 5.9, 5.848717948717949)","(91.0, 270.0, 218.33333333333334)","(101.0, 290.0, 281.42857142857144)"
11-01-2023 19:48:25.230176,"(10.0, 13.5, 13.3)","(21.0, 36.0, 34.76923076923077)","(101.0, 290.0, 225.71428571428572)","(4.6, 6.4, 6.258823529411765)","(1.6, 1.81, 1.823394495412844)","(4.6, 5.9, 5.848717948717949)","(91.0, 260.0, 220.0)","(101.0, 290.0, 281.42857142857144)"
11-01-2023 19:48:26.494500,"(10.0, 13.5, 13.333333333333334)","(21.0, 36.0, 34.0)","(101.0, 290.0, 220.0)","(4.6, 6.4, 6.208)","(1.6, 1.83, 1.8075675675675675)","(4.6, 5.9, 5.816279069767442)","(101.0, 250.0, 215.0)","(101.0, 290.0, 270.0)"
11-01-2023 19:48:27.886968,"(10.0, 13.5, 13.16)","(21.0, 36.0, 34.76923076923077)","(101.0, 270.0, 220.0)","(4.6, 6.4, 6.208)","(1.6, 1.82, 1.8155339805825244)","(4.6, 5.9, 5.816279069767442)","(101.0, 250.0, 217.5)","(101.0, 290.0, 270.0)"
11-01-2023 19:48:29.298020,"(10.0, 14.0, 13.16)","(21.0, 36.0, 33.77777777777778)","(101.0, 270.0, 217.27272727272728)","(4.6, 6.4, 6.208)","(1.6, 1.82, 1.815841584158416)","(4.6, 5.9, 5.771428571428571)","(101.0, 240.0, 216.0)","(101.0, 290.0, 270.0)"
11-01-2023 19:48:30.630594,"(10.0, 14.0, 13.275862068965518)","(21.0, 36.0, 33.77777777777778)","(101.0, 250.0, 205.0)","(4.6, 6.4, 6.282926829268293)","(1.6, 1.82, 1.8197368421052633)","(4.6, 5.9, 5.756603773584906)","(101.0, 240.0, 220.0)","(101.0, 290.0, 246.66666666666669)"
11-01-2023 19:48:31.834829,"(10.0, 14.0, 13.428571428571429)","(21.0, 36.0, 32.666666666666664)","(101.0, 250.0, 205.0)","(4.6, 6.4, 6.347826086956522)","(1.6, 1.82, 1.8256521739130436)","(4.6, 5.8, 5.65)","(101.0, 240.0, 232.5)","(101.0, 290.0, 243.07692307692307)"
11-01-2023 19:48:33.037009,"(10.0, 14.0, 13.428571428571429)","(21.0, 38.0, 33.5)","(101.0, 250.0, 200.9090909090909)","(4.6, 6.4, 6.378947368421053)","(1.6, 1.83, 1.8222077922077922)","(4.6, 5.7, 5.591176470588235)","(101.0, 240.0, 244.28571428571428)","(101.0, 280.0, 182.22222222222223)"
11-01-2023 19:48:34.303549,"(10.0, 14.0, 13.377777777777778)","(21.0, 36.0, 33.5)","(101.0, 250.0, 215.0)","(4.6, 6.4, 6.2105263157894735)","(1.6, 1.83, 1.822105263157895)","(4.6, 5.6, 5.591176470588235)","(101.0, 280.0, 241.42857142857142)","(101.0, 280.0, 188.33333333333334)"
11-01-2023 19:48:35.557231,"(10.0, 14.0, 13.450980392156863)","(21.0, 38.0, 34.470588235294116)","(101.0, 240.0, 220.76923076923077)","(4.6, 6.4, 6.335714285714286)","(1.6, 1.83, 1.7971929824561403)","(4.6, 5.6, 5.675)","(101.0, 270.0, 260.0)","(101.0, 280.0, 242.5)"
11-01-2023 19:48:36.796673,"(10.0, 14.0, 13.714285714285714)","(21.0, 38.0, 36.0)","(101.0, 240.0, 214.6153846153846)","(4.6, 6.4, 6.342857142857143)","(1.6, 1.8, 1.8028260869565218)","(4.6, 5.7, 5.7375)","(101.0, 280.0, 260.0)","(101.0, 270.0, 251.66666666666666)"
11-01-2023 19:48:38.166574,"(10.0, 13.5, 13.175)","(21.0, 38.0, 34.421052631578945)","(101.0, 230.0, 205.0)","(4.6, 6.4, 6.342857142857143)","(1.6, 1.81, 1.8050602409638554)","(4.6, 5.8, 5.747619047619048)","(101.0, 280.0, 266.6666666666667)","(101.0, 270.0, 220.0)"
11-01-2023 19:48:39.604930,"(10.0, 13.5, 13.366666666666667)","(21.0, 38.0, 34.5)","(101.0, 230.0, 205.0)","(4.6, 6.4, 6.342857142857143)","(1.6, 1.82, 1.8108333333333333)","(4.6, 5.8, 5.7215686274509805)","(101.0, 280.0, 260.0)","(101.0, 270.0, 220.0)"
11-01-2023 19:48:40.941178,"(10.0, 13.5, 13.385964912280702)","(21.0, 36.0, 33.142857142857146)","(101.0, 230.0, 205.0)","(4.6, 6.4, 6.355102040816327)","(1.6, 1.82, 1.8124358974358974)","(4.6, 5.8, 5.724528301886792)","(101.0, 280.0, 260.0)","(101.0, 270.0, 252.0)"
11-01-2023 19:48:42.246195,"(10.0, 13.5, 13.385964912280702)","(21.0, 34.0, 33.625)","(101.0, 230.0, 205.0)","(4.6, 6.6, 6.3090909090909095)","(1.6, 1.82, 1.8104615384615386)","(4.6, 5.8, 5.742857142857143)","(101.0, 280.0, 260.0)","(101.0, 270.0, 253.63636363636363)"
11-01-2023 19:48:43.470615,"(10.0, 13.5, 13.038461538461538)","(21.0, 34.0, 33.411764705882355)","(101.0, 230.0, 205.0)","(4.6, 6.6, 6.344827586206897)","(1.6, 1.82, 1.81296875)","(4.6, 5.8, 5.768965517241379)","(101.0, 280.0, 264.0)","(101.0, 270.0, 253.63636363636363)"
11-01-2023 19:48:44.782819,"(10.0, 13.5, 13.028301886792454)","(21.0, 36.0, 34.666666666666664)","(101.0, 230.0, 205.0)","(4.6, 6.4, 6.385185185185185)","(1.6, 1.82, 1.8031958762886597)","(4.6, 5.8, 5.805660377358491)","(101.0, 280.0, 260.0)","(101.0, 270.0, 246.66666666666666)"
11-01-2023 19:48:46.020012,"(10.0, 13.5, 13.14)","(21.0, 36.0, 34.5)","(101.0, 230.0, 208.66666666666666)","(4.6, 6.6, 6.407407407407407)","(1.6, 1.81, 1.8029870129870131)","(4.6, 5.9, 5.86875)","(101.0, 270.0, 270.0)","(101.0, 270.0, 257.27272727272725)"
11-01-2023 19:48:47.245092,"(10.0, 13.0, 12.653846153846153)","(21.0, 36.0, 34.5)","(101.0, 230.0, 208.66666666666666)","(4.6, 6.6, 6.372549019607843)","(1.6, 1.81, 1.8087394957983194)","(4.6, 5.9, 5.887755102040817)","(101.0, 280.0, 270.0)","(101.0, 270.0, 257.27272727272725)"
11-01-2023 19:48:48.677661,"(10.0, 12.5, 12.875)","(21.0, 36.0, 34.5)","(101.0, 230.0, 208.66666666666666)","(4.6, 6.6, 6.42)","(1.6, 1.81, 1.7961904761904763)","(4.6, 5.9, 5.826666666666667)","(91.0, 280.0, 265.0)","(101.0, 270.0, 203.33333333333334)"
11-01-2023 19:48:49.875140,"(10.0, 13.0, 12.875)","(21.0, 36.0, 34.5)","(101.0, 230.0, 208.66666666666666)","(4.6, 6.6, 6.40952380952381)","(1.6, 1.8, 1.7905882352941176)","(4.6, 5.9, 5.811764705882354)","(91.0, 280.0, 265.0)","(101.0, 270.0, 225.0)"
11-01-2023 19:48:51.184041,"(10.0, 13.5, 12.966666666666667)","(21.0, 38.0, 36.526315789473685)","(101.0, 230.0, 208.66666666666666)","(5.0, 6.6, 6.512820512820513)","(1.6, 1.8, 1.7925)","(4.6, 5.9, 5.782608695652174)","(101.0, 280.0, 270.0)","(101.0, 260.0, 197.77777777777777)"
11-01-2023 19:48:52.496039,"(9.0, 13.5, 12.928571428571429)","(21.0, 38.0, 35.2)","(101.0, 230.0, 208.66666666666666)","(5.0, 6.6, 6.5777777777777775)","(1.6, 1.8, 1.7920772946859904)","(4.6, 5.8, 5.782608695652174)","(101.0, 280.0, 260.0)","(101.0, 260.0, 201.66666666666666)"
11-01-2023 19:48:53.888696,"(9.0, 13.5, 12.977272727272727)","(21.0, 38.0, 35.05263157894737)","(101.0, 230.0, 215.71428571428572)","(5.0, 6.8, 6.552380952380952)","(1.6, 1.8, 1.7916363636363637)","(4.6, 5.8, 5.787878787878788)","(101.0, 280.0, 265.0)","(101.0, 260.0, 208.0)"
11-01-2023 19:48:55.218709,"(9.0, 13.5, 12.977272727272727)","(21.0, 38.0, 35.05263157894737)","(101.0, 230.0, 215.71428571428572)","(5.0, 6.6, 6.472727272727273)","(1.6, 1.8, 1.791153846153846)","(4.6, 5.8, 5.82)","(101.0, 280.0, 265.0)","(101.0, 250.0, 220.0)"
11-01-2023 19:48:56.505781,"(9.0, 13.0, 12.977272727272727)","(21.0, 38.0, 35.05263157894737)","(101.0, 230.0, 215.71428571428572)","(5.0, 6.6, 6.446575342465754)","(1.6, 1.8, 1.7953030303030304)","(4.6, 5.9, 5.888888888888888)","(101.0, 280.0, 265.0)","(101.0, 250.0, 215.0)"
11-01-2023 19:48:57.764425,"(9.0, 13.0, 12.704545454545455)","(21.0, 38.0, 35.05263157894737)","(101.0, 230.0, 215.71428571428572)","(5.0, 6.6, 6.471264367816092)","(1.6, 1.8, 1.772140350877193)","(4.6, 6.0, 5.9714285714285715)","(101.0, 280.0, 265.0)","(101.0, 240.0, 205.0)"
11-01-2023 19:48:58.968367,"(9.0, 13.0, 12.795454545454545)","(21.0, 38.0, 36.17777777777778)","(101.0, 230.0, 215.71428571428572)","(5.0, 6.6, 6.4452173913043485)","(1.6, 1.78, 1.7722755013077593)","(4.6, 6.0, 6.066666666666666)","(101.0, 280.0, 270.0)","(101.0, 240.0, 211.42857142857144)"
11-01-2023 19:49:00.218073,"(9.0, 13.0, 12.658536585365853)","(21.0, 38.0, 35.018181818181816)","(101.0, 230.0, 213.33333333333334)","(5.0, 6.6, 6.425490196078432)","(1.6, 1.78, 1.7693449197860962)","(4.6, 6.2, 6.065)","(101.0, 280.0, 263.3333333333333)","(101.0, 240.0, 207.5)"
11-01-2023 19:49:01.545659,"(9.0, 13.0, 12.681818181818182)","(21.0, 38.0, 35.4)","(101.0, 220.0, 213.33333333333334)","(5.0, 6.6, 6.426168224299066)","(1.6, 1.77, 1.768098016336056)","(4.6, 6.2, 6.172839506172839)","(101.0, 270.0, 263.3333333333333)","(101.0, 220.0, 207.5)"
11-01-2023 19:49:02.835140,"(9.0, 13.0, 12.712765957446809)","(21.0, 36.0, 34.6)","(101.0, 220.0, 213.33333333333334)","(5.0, 6.6, 6.420560747663552)","(1.6, 1.77, 1.7671602787456446)","(4.6, 6.2, 6.245454545454546)","(101.0, 270.0, 263.3333333333333)","(101.0, 220.0, 207.5)"
11-01-2023 19:49:04.129172,"(9.0, 13.0, 12.653846153846153)","(21.0, 36.0, 34.6)","(101.0, 220.0, 213.33333333333334)","(5.0, 6.6, 6.420560747663552)","(1.6, 1.77, 1.7561512027491408)","(4.6, 6.4, 6.248275862068966)","(101.0, 270.0, 263.3333333333333)","(101.0, 220.0, 210.625)"
11-01-2023 19:49:05.366870,"(9.0, 13.0, 12.644736842105264)","(21.0, 36.0, 34.6)","(101.0, 220.0, 215.3846153846154)","(5.0, 6.6, 6.453435114503817)","(1.6, 1.76, 1.7523275862068965)","(4.6, 6.4, 6.302325581395349)","(101.0, 270.0, 270.0)","(101.0, 220.0, 207.5)"
11-01-2023 19:49:06.605725,"(9.0, 13.0, 12.489690721649485)","(21.0, 36.0, 32.645161290322584)","(101.0, 220.0, 215.3846153846154)","(5.0, 6.6, 6.473611111111111)","(1.6, 1.76, 1.7527272727272727)","(4.6, 6.4, 6.323809523809524)","(101.0, 280.0, 270.0)","(101.0, 220.0, 207.5)"
11-01-2023 19:49:07.969141,"(9.0, 12.5, 12.455)","(21.0, 36.0, 34.32258064516129)","(101.0, 220.0, 215.3846153846154)","(5.0, 6.6, 6.455555555555556)","(1.6, 1.76, 1.7651219512195122)","(4.6, 6.4, 6.247826086956522)","(101.0, 280.0, 270.0)","(101.0, 220.0, 207.5)"
11-01-2023 19:49:09.207963,"(9.0, 12.5, 12.408045977011493)","(21.0, 36.0, 32.94117647058823)","(101.0, 220.0, 216.25)","(5.0, 6.6, 6.455555555555556)","(1.6, 1.77, 1.7651162790697674)","(4.6, 6.4, 6.233333333333333)","(101.0, 280.0, 270.0)","(101.0, 220.0, 208.88888888888889)"
11-01-2023 19:49:10.423516,"(9.0, 12.5, 12.44375)","(21.0, 36.0, 32.84848484848485)","(101.0, 220.0, 216.25)","(5.0, 6.6, 6.455555555555556)","(1.6, 1.77, 1.7692452830188679)","(4.6, 6.4, 6.229268292682927)","(101.0, 280.0, 265.0)","(101.0, 220.0, 208.88888888888889)"
11-01-2023 19:49:11.752839,"(9.0, 12.5, 12.44375)","(21.0, 36.0, 32.84848484848485)","(101.0, 220.0, 214.28571428571428)","(5.0, 6.6, 6.455555555555556)","(1.6, 1.77, 1.7631666666666668)","(4.6, 6.4, 6.222784810126583)","(101.0, 280.0, 265.0)","(101.0, 220.0, 210.0)"
11-01-2023 19:49:12.999025,"(9.0, 12.5, 12.422619047619047)","(21.0, 36.0, 32.875)","(101.0, 220.0, 214.28571428571428)","(5.0, 6.6, 6.4375)","(1.6, 1.78, 1.7635102040816326)","(4.6, 6.4, 6.23855421686747)","(91.0, 280.0, 274.2857142857143)","(101.0, 220.0, 213.07692307692307)"
11-01-2023 19:49:14.356638,"(9.0, 12.5, 12.424418604651162)","(21.0, 36.0, 32.875)","(101.0, 220.0, 214.28571428571428)","(5.0, 6.6, 6.4375)","(1.6, 1.78, 1.7629237288135593)","(4.6, 6.4, 6.221333333333334)","(91.0, 280.0, 274.2857142857143)","(101.0, 220.0, 213.07692307692307)"
11-01-2023 19:49:15.594182,"(9.0, 12.5, 12.39247311827957)","(21.0, 36.0, 32.875)","(101.0, 220.0, 214.28571428571428)","(5.0, 6.6, 6.437777777777778)","(1.6, 1.78, 1.7634074074074073)","(4.6, 6.4, 6.090909090909091)","(91.0, 280.0, 274.2857142857143)","(101.0, 220.0, 213.07692307692307)"
11-01-2023 19:49:16.884486,"(9.0, 13.0, 12.518018018018019)","(21.0, 36.0, 34.54545454545455)","(101.0, 220.0, 214.28571428571428)","(5.0, 6.6, 6.4175)","(1.6, 1.78, 1.7578636363636364)","(4.6, 6.2, 6.1753623188405795)","(101.0, 280.0, 276.0)","(101.0, 220.0, 213.07692307692307)"
11-01-2023 19:49:18.253064,"(9.0, 13.0, 12.517543859649123)","(21.0, 36.0, 34.63157894736842)","(101.0, 220.0, 216.66666666666666)","(5.0, 6.6, 6.4222222222222225)","(1.6, 1.77, 1.761830357142857)","(4.6, 6.2, 6.1257142857142854)","(101.0, 280.0, 276.0)","(101.0, 220.0, 215.3846153846154)"
11-01-2023 19:49:19.586712,"(9.0, 13.0, 12.519607843137255)","(21.0, 36.0, 34.63157894736842)","(101.0, 220.0, 216.66666666666666)","(5.0, 6.6, 6.182926829268293)","(1.6, 1.77, 1.7937552742616034)","(4.6, 6.2, 6.051162790697674)","(101.0, 280.0, 276.0)","(101.0, 220.0, 215.3846153846154)"
11-01-2023 19:49:20.960744,"(9.0, 13.0, 12.528846153846153)","(21.0, 36.0, 34.54545454545455)","(101.0, 220.0, 216.66666666666666)","(5.0, 6.2, 6.2384615384615385)","(1.6, 1.8, 1.7956372549019608)","(4.6, 6.2, 6.031932773109244)","(101.0, 280.0, 276.0)","(101.0, 220.0, 215.3846153846154)"
11-01-2023 19:49:22.456799,"(9.0, 13.0, 12.536585365853659)","(21.0, 36.0, 34.8)","(101.0, 220.0, 221.42857142857142)","(5.0, 6.4, 6.25)","(1.6, 1.8, 1.787947598253275)","(4.6, 6.2, 5.973282442748092)","(101.0, 280.0, 272.22222222222223)","(101.0, 220.0, 214.28571428571428)"
11-01-2023 19:49:23.925643,"(9.0, 13.0, 12.448863636363637)","(21.0, 36.0, 34.94117647058823)","(101.0, 230.0, 221.42857142857142)","(5.0, 6.4, 6.242622950819673)","(1.6, 1.8, 1.82816091954023)","(4.6, 6.2, 5.862500000000001)","(101.0, 300.0, 280.7692307692308)","(101.0, 220.0, 216.0)"
11-01-2023 19:49:25.462550,"(9.0, 12.5, 12.482142857142858)","(21.0, 36.0, 34.94117647058823)","(101.0, 230.0, 226.0)","(5.0, 6.4, 6.187878787878788)","(1.6, 1.83, 1.8354455445544555)","(4.6, 5.9, 5.7734375)","(101.0, 300.0, 278.57142857142856)","(101.0, 220.0, 216.0)"
11-01-2023 19:49:26.775319,"(9.0, 12.5, 12.470930232558139)","(21.0, 36.0, 34.94736842105263)","(101.0, 230.0, 226.0)","(5.0, 6.2, 6.073529411764706)","(1.6, 1.84, 1.8638181818181818)","(4.6, 5.8, 5.653488372093023)","(101.0, 300.0, 278.57142857142856)","(101.0, 220.0, 216.0)"
11-01-2023 19:49:28.009486,"(9.0, 12.5, 12.470238095238095)","(21.0, 36.0, 35.285714285714285)","(101.0, 230.0, 226.0)","(5.0, 6.2, 6.010344827586207)","(1.6, 1.87, 1.8596907216494847)","(4.6, 5.7, 5.616326530612245)","(101.0, 300.0, 278.57142857142856)","(101.0, 220.0, 216.0)"
11-01-2023 19:49:29.275859,"(9.0, 12.5, 12.470238095238095)","(21.0, 36.0, 35.285714285714285)","(101.0, 230.0, 226.0)","(5.0, 6.2, 6.121818181818182)","(1.6, 1.87, 1.8614062500000002)","(4.6, 5.7, 5.566101694915254)","(101.0, 300.0, 278.57142857142856)","(101.0, 220.0, 216.0)"
11-01-2023 19:49:30.574600,"(9.0, 13.0, 12.47953216374269)","(21.0, 36.0, 35.285714285714285)","(101.0, 230.0, 226.0)","(5.0, 6.2, 6.123364485981308)","(1.6, 1.87, 1.8496703296703298)","(4.6, 5.6, 5.54375)","(101.0, 300.0, 283.3333333333333)","(101.0, 220.0, 235.0)"
11-01-2023 19:49:31.876049,"(9.0, 13.0, 12.525773195876289)","(21.0, 36.0, 35.285714285714285)","(101.0, 230.0, 226.0)","(5.0, 6.2, 6.193939393939394)","(1.6, 1.85, 1.8609473684210527)","(4.6, 5.6, 5.530952380952381)","(101.0, 300.0, 283.3333333333333)","(101.0, 270.0, 235.0)"
11-01-2023 19:49:33.231138,"(9.0, 12.5, 12.459302325581396)","(21.0, 36.0, 35.285714285714285)","(101.0, 230.0, 226.0)","(5.0, 6.2, 6.177540106951872)","(1.6, 1.87, 1.8585106382978724)","(4.6, 5.6, 5.539393939393939)","(101.0, 300.0, 283.3333333333333)","(101.0, 270.0, 240.0)"
11-01-2023 19:49:34.561244,"(9.0, 12.5, 12.4375)","(21.0, 36.0, 35.285714285714285)","(101.0, 230.0, 226.0)","(5.0, 6.4, 6.174736842105263)","(1.6, 1.87, 1.8598666666666668)","(4.6, 5.6, 5.529545454545454)","(101.0, 300.0, 283.3333333333333)","(101.0, 270.0, 235.0)"
11-01-2023 19:49:35.863929,"(9.0, 12.5, 12.4375)","(21.0, 36.0, 34.62068965517241)","(101.0, 230.0, 266.6666666666667)","(5.0, 6.4, 6.1663366336633665)","(1.6, 1.87, 1.8609523809523811)","(4.6, 5.6, 5.529545454545454)","(101.0, 300.0, 287.27272727272725)","(101.0, 270.0, 260.0)"
11-01-2023 19:49:37.173228,"(9.0, 13.0, 12.445121951219512)","(21.0, 38.0, 34.59016393442623)","(101.0, 270.0, 266.6666666666667)","(5.0, 6.2, 6.158490566037736)","(1.6, 1.87, 1.862258064516129)","(4.6, 5.6, 5.525490196078431)","(101.0, 320.0, 287.27272727272725)","(101.0, 290.0, 266.6666666666667)"
