,Runs Like Bluey,Way Too Soft,Petes Prodigy,Springvale Jess,Speed Craze,Acacia Bridge,Wilcott,Roxy Fudge
11-01-2023 12:06:18.400840,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:19.480601,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:20.522664,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:21.565570,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:22.604755,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:23.666775,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:24.729950,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:25.733043,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:26.754189,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:27.776760,"(5.0, 9.8, 9.255555555555556)","(5.0, 8.0, 6.708333333333334)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:28.777328,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.125)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.857142857142858)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:29.799399,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.125)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.0625)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:30.815031,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.125)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 6.0625)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:31.873117,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.125)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:32.947535,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.125)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:34.008702,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:35.030586,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:36.054416,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:37.103524,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.278421052631579)"
11-01-2023 12:06:38.172984,"(5.0, 9.8, 8.353846153846154)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 3.199655172413793)"
11-01-2023 12:06:39.247028,"(5.0, 9.8, 7.171428571428572)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:40.288542,"(5.0, 9.8, 7.171428571428572)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:41.387455,"(5.0, 9.8, 7.171428571428572)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:42.495012,"(5.0, 9.8, 7.171428571428572)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 51.38461538461539)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:43.560107,"(5.0, 9.8, 7.622222222222223)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:44.594494,"(5.0, 9.8, 7.622222222222223)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:45.663779,"(5.0, 9.8, 9.223529411764707)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:46.748323,"(5.0, 9.8, 9.223529411764707)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:47.829049,"(5.0, 9.8, 9.223529411764707)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:48.865917,"(5.0, 9.8, 7.171428571428572)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:49.873811,"(5.0, 9.8, 7.114285714285714)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:50.891215,"(5.0, 9.8, 7.114285714285714)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:51.881218,"(5.0, 9.8, 7.057142857142857)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:52.902822,"(5.0, 9.8, 7.622222222222223)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:53.937788,"(5.0, 9.8, 7.622222222222223)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:54.989553,"(5.0, 9.8, 7.622222222222223)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 419.16666666666663)","(71.0, 550.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:56.022789,"(5.0, 9.8, 9.223529411764707)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:57.076427,"(5.0, 9.8, 8.054545454545455)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:58.174184,"(5.0, 9.8, 7.171428571428572)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:06:59.307818,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:00.382072,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:01.461671,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:02.620588,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:03.759523,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:04.850368,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:05.922815,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:07.004155,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:08.068091,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:09.121483,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:10.199504,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:11.296547,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:12.403529,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 419.16666666666663)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:13.456023,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 490.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:14.531796,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:15.600259,"(5.0, 9.8, 8.86)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:16.655787,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:17.742425,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:18.827411,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:19.979821,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:21.052541,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:22.137957,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:23.162498,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:24.165154,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:25.142280,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:26.138304,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:27.165826,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:28.183114,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:29.209251,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:30.315111,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:31.376939,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 385.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:32.460477,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 450.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:33.486840,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:34.567498,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:35.648597,"(5.0, 9.8, 8.625)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:36.773239,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:37.912314,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:38.949694,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:40.008555,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:41.073058,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:42.130876,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:43.209094,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:44.348277,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:45.419716,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:07:46.448183,"(5.0, 9.8, 6.733333333333333)","(5.0, 8.0, 6.0625)","(21.0, 100.0, 60.5)","(4.8, 8.0, 5.9375)","(5.0, 8.8, 6.742857142857144)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.55, 2.4744444444444444)"
