,Oreilly Mcluke,Ring Of Honour,Alpine Affair,Lucky Bucky,Gee Gee Als Prince,Power Magnum,Sparkling One,Tiltherewarsyou,Copper Charm
11-01-2023 14:56:48.039318,"(5.0, 6.4, 6.220183486238533)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.955555555555556)","(4.6, 5.7, 5.5181818181818185)","(5.5, 6.6, 6.557446808510638)","(21.0, 44.0, 41.714285714285715)","(4.4, 5.0, 4.903921568627451)"
11-01-2023 14:56:49.369391,"(5.0, 6.4, 6.220183486238533)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.952941176470588)","(4.6, 5.7, 5.562857142857143)","(5.5, 6.6, 6.513846153846154)","(21.0, 44.0, 41.714285714285715)","(4.4, 5.0, 4.95)"
11-01-2023 14:56:50.716878,"(5.0, 6.4, 6.23801652892562)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.952941176470588)","(4.6, 5.7, 5.562857142857143)","(5.5, 6.6, 6.513846153846154)","(21.0, 44.0, 41.714285714285715)","(4.4, 5.0, 4.95)"
11-01-2023 14:56:52.021351,"(5.0, 6.4, 6.23801652892562)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.952941176470588)","(4.6, 5.7, 5.588888888888889)","(5.5, 6.6, 6.513846153846154)","(21.0, 44.0, 41.333333333333336)","(4.4, 5.0, 4.95)"
11-01-2023 14:56:53.358155,"(5.0, 6.4, 6.23801652892562)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.952941176470588)","(4.6, 5.7, 5.5375)","(5.5, 6.6, 6.513846153846154)","(21.0, 44.0, 41.333333333333336)","(4.4, 5.0, 5.054430379746835)"
11-01-2023 14:56:54.783611,"(5.0, 6.4, 6.220338983050848)","(14.0, 17.5, 17.323529411764707)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.927272727272728)","(4.6, 5.7, 5.534285714285715)","(5.5, 6.6, 6.480851063829787)","(21.0, 44.0, 41.333333333333336)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:56:56.189639,"(5.0, 6.4, 6.220338983050848)","(14.0, 17.5, 17.323529411764707)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.927272727272728)","(4.6, 5.7, 5.534285714285715)","(5.5, 6.6, 6.480851063829787)","(21.0, 44.0, 41.333333333333336)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:56:57.685241,"(5.0, 6.4, 6.2290322580645165)","(14.0, 17.5, 16.982758620689655)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 8.927272727272728)","(4.6, 5.7, 5.534285714285715)","(5.5, 6.6, 6.5)","(21.0, 44.0, 41.333333333333336)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:56:59.124604,"(5.0, 6.4, 6.2393442622950825)","(14.0, 17.5, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.0, 9.213333333333333)","(4.6, 5.7, 5.506666666666667)","(5.5, 6.6, 6.4639999999999995)","(21.0, 44.0, 41.333333333333336)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:00.505158,"(5.0, 6.4, 6.1300970873786405)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 23.862068965517242)","(7.5, 9.4, 9.213333333333333)","(4.6, 5.7, 5.506666666666667)","(5.5, 6.6, 6.4639999999999995)","(21.0, 44.0, 39.38461538461539)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:01.838187,"(5.0, 6.2, 6.1300970873786405)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 24.0, 23.862068965517242)","(7.5, 9.4, 8.934328358208957)","(4.6, 5.7, 5.507407407407407)","(5.5, 6.6, 6.4639999999999995)","(21.0, 44.0, 40.25)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:03.101686,"(5.0, 6.2, 6.1300970873786405)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 24.0, 23.862068965517242)","(7.5, 9.4, 9.13846153846154)","(4.6, 5.7, 5.572602739726027)","(5.5, 6.6, 6.4639999999999995)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:04.417472,"(5.0, 6.2, 6.1300970873786405)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 24.0, 23.862068965517242)","(7.5, 9.4, 9.215384615384616)","(4.6, 5.6, 5.504761904761905)","(5.5, 6.6, 6.475862068965517)","(21.0, 44.0, 40.8421052631579)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:05.732488,"(5.0, 6.2, 6.1300970873786405)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 24.0, 23.862068965517242)","(7.5, 9.4, 9.11764705882353)","(4.6, 5.6, 5.504761904761905)","(5.5, 6.6, 6.49090909090909)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:07.062220,"(5.0, 6.2, 6.1300970873786405)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 24.0, 24.162790697674417)","(7.5, 9.4, 9.11764705882353)","(4.6, 5.6, 5.504761904761905)","(5.5, 6.6, 6.49090909090909)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:08.413579,"(5.0, 6.2, 6.123404255319149)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.162790697674417)","(7.5, 9.4, 9.11764705882353)","(4.6, 5.6, 5.504761904761905)","(5.5, 6.6, 6.49090909090909)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:09.838846,"(5.0, 6.2, 6.123404255319149)","(14.0, 17.0, 16.970588235294116)","(12.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.666666666666668)","(7.5, 9.4, 9.11764705882353)","(4.6, 5.6, 5.504761904761905)","(5.5, 6.6, 6.49090909090909)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 5.054430379746835)"
11-01-2023 14:57:11.177902,"(5.0, 6.2, 6.123404255319149)","(14.0, 17.0, 16.970588235294116)","(13.0, 16.5, 15.60344827586207)","(19.0, 25.0, 24.696969696969695)","(7.5, 9.4, 9.07)","(4.6, 5.6, 5.470588235294118)","(5.5, 6.6, 6.49090909090909)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 4.9875)"
11-01-2023 14:57:12.511982,"(5.0, 6.2, 6.123404255319149)","(14.0, 17.0, 16.966666666666665)","(13.0, 16.5, 15.85)","(19.0, 25.0, 24.696969696969695)","(7.5, 9.4, 9.07)","(4.6, 5.5, 5.470588235294118)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 4.9875)"
11-01-2023 14:57:13.839414,"(5.0, 6.2, 6.119101123595506)","(14.0, 17.0, 16.970588235294116)","(13.0, 16.5, 15.777777777777779)","(19.0, 25.0, 24.696969696969695)","(7.5, 9.4, 8.974193548387097)","(4.6, 5.5, 5.458333333333334)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 4.9875)"
11-01-2023 14:57:15.158519,"(5.0, 6.2, 6.119101123595506)","(14.0, 17.0, 16.970588235294116)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.72972972972973)","(7.5, 9.4, 8.974193548387097)","(4.6, 5.5, 5.4437500000000005)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 40.8421052631579)","(4.4, 5.1, 4.9875)"
11-01-2023 14:57:16.575961,"(5.0, 6.2, 6.119101123595506)","(14.0, 17.0, 16.976190476190474)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.714285714285715)","(7.5, 9.4, 8.974193548387097)","(4.6, 5.5, 5.467441860465116)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 39.90909090909091)","(4.4, 5.1, 4.9875)"
11-01-2023 14:57:17.909013,"(5.0, 6.2, 6.119101123595506)","(14.0, 17.0, 16.976190476190474)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.57894736842105)","(7.5, 9.4, 8.974193548387097)","(4.6, 5.5, 5.476315789473684)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 40.666666666666664)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:19.306787,"(5.0, 6.2, 6.119101123595506)","(14.0, 17.0, 16.976190476190474)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.57894736842105)","(7.5, 9.4, 9.07)","(4.6, 5.5, 5.492063492063492)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 41.5)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:20.705912,"(5.0, 6.2, 6.119101123595506)","(14.0, 17.0, 16.957142857142856)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.384615384615383)","(7.5, 9.4, 9.07)","(4.6, 5.6, 5.473529411764706)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 41.5)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:22.113889,"(5.0, 6.2, 6.102702702702703)","(14.0, 17.0, 16.8)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.384615384615383)","(7.5, 9.4, 9.07)","(4.6, 5.6, 5.473529411764706)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 42.18181818181818)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:23.536967,"(5.0, 6.2, 6.12421052631579)","(14.0, 17.0, 16.8)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.384615384615383)","(7.5, 9.4, 9.07)","(4.6, 5.6, 5.5)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 42.18181818181818)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:24.950643,"(5.5, 6.2, 6.126126126126127)","(14.0, 17.0, 16.456521739130434)","(13.0, 16.5, 15.352941176470589)","(19.0, 25.0, 24.384615384615383)","(7.5, 9.4, 9.43302752293578)","(4.6, 5.6, 5.487719298245614)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 42.18181818181818)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:26.295216,"(5.5, 6.2, 6.126126126126127)","(14.0, 16.5, 16.454545454545453)","(13.0, 16.5, 15.428571428571429)","(19.0, 25.0, 24.384615384615383)","(7.5, 9.6, 9.120689655172415)","(4.6, 5.6, 5.537837837837838)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 42.18181818181818)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:27.815013,"(5.5, 6.2, 6.126126126126127)","(14.0, 16.5, 16.454545454545453)","(13.0, 16.5, 15.428571428571429)","(20.0, 25.0, 24.384615384615383)","(7.5, 9.4, 9.120689655172415)","(4.6, 5.6, 5.537837837837838)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 42.18181818181818)","(4.4, 5.1, 5.010909090909091)"
11-01-2023 14:57:29.343463,"(5.5, 6.2, 6.126126126126127)","(14.0, 16.5, 16.348837209302324)","(13.0, 16.5, 15.428571428571429)","(20.0, 25.0, 24.56756756756757)","(7.5, 9.4, 8.971428571428572)","(4.6, 5.6, 5.464285714285714)","(5.5, 6.6, 6.517808219178082)","(21.0, 44.0, 42.333333333333336)","(4.4, 5.1, 4.944444444444445)"
11-01-2023 14:57:30.889453,"(5.5, 6.2, 6.126126126126127)","(14.0, 16.5, 16.27922077922078)","(13.0, 16.5, 15.11111111111111)","(20.0, 25.0, 24.75)","(7.5, 9.4, 9.26829268292683)","(4.6, 5.5, 5.678571428571429)","(5.5, 6.6, 6.298765432098766)","(21.0, 44.0, 42.333333333333336)","(4.4, 5.0, 4.906349206349207)"
11-01-2023 14:57:32.475452,"(5.5, 6.2, 6.126126126126127)","(14.0, 16.5, 16.257142857142856)","(13.0, 16.0, 15.11111111111111)","(20.0, 25.0, 24.75)","(7.5, 9.4, 9.23)","(4.6, 5.7, 5.690322580645161)","(5.5, 6.4, 6.365)","(21.0, 44.0, 42.333333333333336)","(4.4, 5.0, 4.942016806722689)"
11-01-2023 14:57:33.890903,"(5.5, 6.2, 6.0)","(14.0, 16.5, 16.327272727272728)","(13.0, 16.0, 15.179487179487179)","(20.0, 25.0, 24.51851851851852)","(7.5, 9.4, 9.207142857142857)","(4.6, 5.7, 5.698648648648649)","(5.5, 6.4, 6.3500000000000005)","(21.0, 44.0, 40.44444444444444)","(4.4, 5.0, 4.944859813084112)"
11-01-2023 14:57:35.301448,"(5.5, 6.0, 5.961224489795918)","(14.0, 16.5, 16.327272727272728)","(13.0, 16.0, 15.179487179487179)","(20.0, 26.0, 24.466666666666665)","(7.5, 9.4, 9.207142857142857)","(4.6, 5.7, 5.698648648648649)","(5.5, 6.4, 6.3500000000000005)","(21.0, 44.0, 40.44444444444444)","(4.4, 5.0, 4.950877192982456)"
11-01-2023 14:57:36.688397,"(5.5, 6.0, 5.9366666666666665)","(14.0, 16.5, 16.327272727272728)","(13.0, 16.0, 15.304347826086957)","(19.0, 26.0, 24.823529411764707)","(7.5, 9.4, 9.188235294117646)","(4.6, 5.7, 5.735537190082645)","(5.5, 6.4, 6.348148148148148)","(21.0, 44.0, 40.44444444444444)","(4.4, 5.0, 4.950877192982456)"
11-01-2023 14:57:38.039608,"(5.5, 6.0, 5.9366666666666665)","(14.0, 16.5, 16.327272727272728)","(13.0, 16.0, 15.304347826086957)","(19.0, 26.0, 24.823529411764707)","(7.5, 9.4, 9.188235294117646)","(4.6, 5.8, 5.73015873015873)","(5.5, 6.4, 6.344)","(21.0, 44.0, 41.53846153846154)","(4.4, 5.0, 4.950877192982456)"
11-01-2023 14:57:39.423292,"(5.0, 6.0, 5.9366666666666665)","(14.0, 16.5, 16.327272727272728)","(13.0, 16.0, 15.304347826086957)","(19.0, 26.0, 24.823529411764707)","(7.5, 9.4, 9.092307692307692)","(4.8, 5.8, 5.748837209302326)","(5.5, 6.4, 6.344)","(21.0, 44.0, 41.53846153846154)","(4.4, 5.0, 4.9363636363636365)"
11-01-2023 14:57:40.793306,"(5.0, 6.2, 5.902459016393443)","(14.0, 16.5, 16.92)","(13.0, 16.0, 15.304347826086957)","(19.0, 26.0, 24.823529411764707)","(7.5, 9.4, 9.092307692307692)","(4.8, 5.8, 5.780769230769231)","(5.5, 6.4, 6.344)","(21.0, 44.0, 41.53846153846154)","(4.4, 5.0, 4.9363636363636365)"
11-01-2023 14:57:42.127775,"(5.0, 6.0, 5.961111111111111)","(14.0, 17.0, 16.96)","(13.0, 16.0, 15.304347826086957)","(19.0, 26.0, 24.823529411764707)","(7.5, 9.4, 9.092307692307692)","(4.8, 5.8, 5.7303030303030305)","(5.5, 6.4, 6.344)","(21.0, 44.0, 41.53846153846154)","(4.4, 5.0, 4.937362637362638)"
11-01-2023 14:57:43.469735,"(5.0, 6.0, 5.916778523489933)","(14.0, 17.0, 16.932692307692307)","(13.0, 16.0, 15.285714285714286)","(19.0, 26.0, 24.823529411764707)","(7.5, 9.4, 8.8625)","(4.8, 5.9, 5.7624203821656055)","(5.5, 6.4, 6.290909090909091)","(21.0, 44.0, 42.22222222222222)","(4.4, 5.0, 4.925531914893617)"
11-01-2023 14:57:44.835955,"(5.0, 6.0, 5.916778523489933)","(14.0, 17.0, 16.932692307692307)","(13.0, 16.0, 15.285714285714286)","(19.0, 26.0, 24.823529411764707)","(7.5, 9.4, 8.91764705882353)","(4.8, 5.9, 5.7624203821656055)","(5.5, 6.4, 6.300000000000001)","(21.0, 44.0, 42.22222222222222)","(4.4, 5.0, 4.925531914893617)"
11-01-2023 14:57:46.238161,"(5.0, 6.0, 5.914482758620689)","(14.0, 17.0, 16.63888888888889)","(13.0, 16.0, 15.285714285714286)","(19.0, 26.0, 24.88888888888889)","(7.5, 9.2, 8.91764705882353)","(4.8, 5.9, 5.723255813953489)","(5.5, 6.4, 6.307142857142857)","(21.0, 44.0, 42.22222222222222)","(4.4, 5.0, 4.925531914893617)"
11-01-2023 14:57:47.641953,"(5.0, 6.0, 5.914482758620689)","(14.0, 17.0, 17.25)","(13.0, 16.0, 15.285714285714286)","(19.0, 26.0, 24.88888888888889)","(7.5, 9.2, 8.91764705882353)","(4.8, 5.9, 5.723255813953489)","(5.5, 6.6, 6.292307692307692)","(21.0, 44.0, 41.2)","(4.4, 5.0, 4.925531914893617)"
11-01-2023 14:57:48.993274,"(5.0, 6.0, 5.914482758620689)","(14.0, 17.5, 17.25)","(13.0, 16.0, 15.26923076923077)","(19.0, 26.0, 25.0)","(7.5, 9.2, 8.975)","(4.8, 5.9, 5.776842105263158)","(5.5, 6.6, 6.305882352941176)","(21.0, 44.0, 41.2)","(4.4, 5.0, 4.9125000000000005)"
11-01-2023 14:57:50.263964,"(5.0, 6.0, 5.914482758620689)","(14.0, 17.5, 17.416666666666668)","(13.0, 16.0, 15.26923076923077)","(19.0, 26.0, 25.142857142857142)","(7.5, 9.2, 8.913636363636362)","(4.8, 5.8, 5.708333333333334)","(5.5, 6.6, 6.381818181818182)","(26.0, 44.0, 42.11764705882353)","(4.4, 5.0, 4.9125000000000005)"
11-01-2023 14:57:51.543866,"(5.0, 6.0, 5.914482758620689)","(14.0, 17.5, 17.416666666666668)","(13.0, 16.0, 15.666666666666666)","(19.0, 26.0, 25.142857142857142)","(7.5, 9.2, 8.889999999999999)","(4.8, 5.8, 5.656)","(5.5, 6.6, 6.456410256410257)","(26.0, 44.0, 41.2)","(4.4, 5.0, 4.941666666666666)"
11-01-2023 14:57:52.785521,"(5.0, 6.0, 5.818604651162791)","(14.0, 17.5, 17.416666666666668)","(13.0, 16.0, 15.777777777777779)","(20.0, 26.0, 25.29032258064516)","(7.5, 9.2, 8.889999999999999)","(4.8, 5.7, 5.645)","(5.5, 6.6, 6.5530120481927705)","(26.0, 44.0, 41.2)","(4.4, 5.0, 4.941666666666666)"
11-01-2023 14:57:54.138171,"(5.0, 6.0, 5.807407407407407)","(14.0, 17.5, 17.203703703703702)","(13.0, 16.0, 15.777777777777779)","(20.0, 26.0, 25.666666666666668)","(7.5, 9.2, 8.905263157894737)","(4.8, 5.7, 5.608333333333333)","(5.5, 6.6, 6.488372093023256)","(26.0, 44.0, 41.76)","(4.4, 5.0, 4.90625)"
11-01-2023 14:57:55.476213,"(5.0, 5.8, 5.748031496062993)","(14.0, 18.0, 17.201834862385322)","(13.0, 16.0, 15.777777777777779)","(20.0, 26.0, 25.666666666666668)","(7.5, 9.2, 8.929032258064515)","(4.8, 5.7, 5.608333333333333)","(5.5, 6.6, 6.488372093023256)","(26.0, 44.0, 41.76)","(4.4, 5.0, 4.90625)"
11-01-2023 14:57:56.838689,"(5.0, 5.8, 5.738888888888889)","(14.0, 18.0, 17.201834862385322)","(13.0, 16.0, 15.9)","(20.0, 26.0, 25.615384615384617)","(7.5, 9.2, 8.929032258064515)","(4.8, 5.7, 5.608333333333333)","(5.5, 6.6, 6.542105263157895)","(26.0, 44.0, 41.4)","(4.4, 5.0, 4.90625)"
11-01-2023 14:57:58.314259,"(5.0, 5.8, 5.740384615384615)","(14.0, 18.0, 17.236842105263158)","(13.0, 16.5, 15.964285714285714)","(20.0, 26.0, 25.615384615384617)","(7.5, 9.2, 8.946874999999999)","(4.8, 5.7, 5.608333333333333)","(5.5, 6.6, 6.553191489361701)","(26.0, 42.0, 41.4)","(4.4, 5.0, 4.90625)"
11-01-2023 14:57:59.655444,"(5.0, 5.8, 5.76875)","(14.0, 18.0, 17.074468085106382)","(13.0, 16.5, 15.964285714285714)","(20.0, 26.0, 25.666666666666668)","(7.5, 9.2, 8.891428571428571)","(4.8, 5.7, 5.608333333333333)","(5.5, 6.6, 6.557281553398058)","(26.0, 42.0, 41.4)","(4.4, 5.0, 4.90625)"
11-01-2023 14:58:00.940544,"(5.0, 5.8, 5.76875)","(14.0, 18.0, 17.26923076923077)","(13.0, 16.5, 15.85)","(20.0, 26.0, 25.333333333333332)","(7.5, 9.2, 9.05)","(4.8, 5.7, 5.585714285714285)","(5.5, 6.6, 6.511340206185567)","(26.0, 42.0, 41.0)","(4.4, 5.0, 4.832624113475178)"
11-01-2023 14:58:02.155668,"(5.0, 5.8, 5.780246913580247)","(14.0, 17.5, 17.125)","(13.0, 16.5, 15.944444444444445)","(20.0, 26.0, 25.565217391304348)","(7.5, 9.4, 9.112820512820512)","(4.8, 5.6, 5.588095238095238)","(5.5, 6.8, 6.5209876543209875)","(26.0, 42.0, 40.285714285714285)","(4.4, 4.9, 4.829299363057324)"
11-01-2023 14:58:03.392682,"(5.0, 5.8, 5.784)","(14.0, 17.5, 17.109756097560975)","(13.0, 16.5, 15.944444444444445)","(20.0, 26.0, 25.5)","(7.5, 9.4, 9.093617021276597)","(4.8, 5.6, 5.588636363636363)","(5.5, 6.6, 6.4071428571428575)","(26.0, 42.0, 40.285714285714285)","(4.4, 4.9, 4.830188679245283)"
11-01-2023 14:58:04.718446,"(5.0, 5.9, 5.822916666666667)","(14.0, 17.5, 17.32)","(13.0, 16.5, 16.142857142857142)","(20.0, 26.0, 25.705882352941178)","(7.5, 9.4, 9.1)","(4.8, 5.6, 5.579032258064516)","(5.5, 6.6, 6.467692307692308)","(26.0, 42.0, 40.92307692307692)","(4.4, 4.9, 4.847674418604651)"
11-01-2023 14:58:06.085559,"(5.0, 5.9, 5.834453781512605)","(14.0, 17.5, 17.339285714285715)","(13.0, 16.5, 16.40909090909091)","(20.0, 26.0, 25.75)","(7.5, 9.4, 9.129411764705882)","(4.8, 5.7, 5.562385321100917)","(5.5, 6.6, 6.451851851851852)","(26.0, 44.0, 41.625)","(4.4, 4.9, 4.851578947368421)"
11-01-2023 14:58:07.573805,"(5.0, 5.9, 5.841353383458647)","(14.0, 17.5, 17.615702479338843)","(13.0, 16.5, 16.44)","(20.0, 26.0, 25.967741935483872)","(7.5, 9.4, 9.111392405063292)","(4.8, 5.7, 5.576315789473684)","(5.5, 6.6, 6.4)","(26.0, 42.0, 41.625)","(4.4, 4.9, 4.851578947368421)"
11-01-2023 14:58:08.915646,"(5.0, 5.9, 5.882080924855491)","(14.0, 18.0, 17.61965811965812)","(13.0, 17.0, 16.333333333333332)","(20.0, 27.0, 25.857142857142858)","(7.5, 9.4, 9.064)","(4.8, 5.6, 5.4932203389830505)","(5.5, 6.6, 6.38705035971223)","(26.0, 42.0, 41.625)","(4.4, 4.9, 4.848756218905473)"
11-01-2023 14:58:10.325086,"(5.0, 6.0, 5.882080924855491)","(14.0, 18.0, 17.61864406779661)","(13.0, 17.0, 16.333333333333332)","(20.0, 27.0, 26.166666666666668)","(7.5, 9.4, 9.062745098039215)","(4.8, 5.5, 5.469117647058823)","(5.5, 6.6, 6.424460431654676)","(26.0, 42.0, 41.625)","(4.4, 4.9, 4.847448979591837)"
11-01-2023 14:58:11.573781,"(5.0, 6.0, 5.882080924855491)","(14.0, 18.0, 17.61864406779661)","(13.0, 17.0, 16.333333333333332)","(20.0, 27.0, 26.166666666666668)","(7.5, 9.4, 9.066666666666666)","(4.8, 5.5, 5.47843137254902)","(5.5, 6.6, 6.283783783783784)","(26.0, 42.0, 44.8)","(4.4, 4.9, 4.940625)"
11-01-2023 14:58:12.790683,"(5.0, 5.9, 5.862790697674419)","(14.0, 18.0, 17.62272727272727)","(13.0, 17.0, 16.693548387096776)","(20.0, 27.0, 26.5)","(7.5, 9.4, 9.128395061728396)","(4.8, 5.6, 5.47843137254902)","(5.5, 6.4, 6.27536231884058)","(26.0, 48.0, 45.10344827586207)","(4.4, 5.0, 4.880722891566266)"
11-01-2023 14:58:14.012334,"(5.0, 5.9, 5.887179487179488)","(14.0, 18.0, 17.62272727272727)","(13.0, 17.0, 16.655172413793103)","(20.0, 27.0, 26.5)","(7.5, 9.4, 9.028169014084508)","(4.8, 5.6, 5.507692307692308)","(5.5, 6.4, 6.254736842105263)","(26.0, 48.0, 45.529411764705884)","(4.4, 4.9, 4.880722891566266)"
11-01-2023 14:58:15.242641,"(5.0, 5.9, 5.887179487179488)","(14.0, 18.0, 17.62272727272727)","(13.0, 17.0, 16.310344827586206)","(20.0, 27.0, 26.75862068965517)","(7.5, 9.4, 9.05263157894737)","(4.8, 5.6, 5.512903225806451)","(5.5, 6.4, 6.252000000000001)","(26.0, 48.0, 45.529411764705884)","(4.4, 4.9, 4.880722891566266)"
11-01-2023 14:58:16.465473,"(5.0, 5.9, 5.887179487179488)","(14.0, 18.0, 17.66532258064516)","(13.0, 17.0, 16.310344827586206)","(20.0, 28.0, 26.75862068965517)","(7.5, 9.4, 9.085714285714285)","(4.8, 5.6, 5.520689655172414)","(5.5, 6.4, 6.252000000000001)","(26.0, 48.0, 45.529411764705884)","(4.4, 4.9, 4.88)"
11-01-2023 14:58:17.751582,"(5.0, 6.0, 5.9389743589743595)","(14.0, 18.0, 17.673728813559322)","(13.0, 17.0, 16.5)","(20.0, 28.0, 26.88)","(7.5, 9.2, 9.085714285714285)","(4.8, 5.6, 5.380487804878049)","(5.5, 6.4, 6.258426966292135)","(26.0, 48.0, 45.5)","(4.4, 4.9, 4.867661691542288)"
11-01-2023 14:58:19.009881,"(5.0, 6.0, 5.877948717948718)","(14.0, 18.0, 17.673728813559322)","(13.0, 17.0, 16.5)","(20.0, 28.0, 27.571428571428573)","(7.5, 9.2, 8.99047619047619)","(4.8, 5.4, 5.439805825242718)","(5.5, 6.4, 6.265957446808511)","(26.0, 48.0, 46.125)","(4.4, 4.9, 4.873913043478261)"
11-01-2023 14:58:20.221801,"(5.0, 6.0, 5.900662251655629)","(14.0, 18.0, 17.673728813559322)","(13.0, 17.0, 16.64)","(20.0, 28.0, 27.823529411764707)","(7.5, 9.0, 9.098507462686566)","(4.8, 5.5, 5.418644067796611)","(5.5, 6.4, 6.28)","(26.0, 48.0, 46.57142857142857)","(4.4, 4.9, 5.020238095238096)"
11-01-2023 14:58:21.385010,"(5.0, 5.8, 5.7744)","(14.0, 18.0, 17.684426229508198)","(13.0, 17.0, 16.689655172413794)","(20.0, 28.0, 27.583333333333332)","(7.5, 9.2, 8.946428571428571)","(4.8, 5.5, 5.418644067796611)","(5.5, 6.4, 6.28)","(26.0, 48.0, 44.89655172413793)","(4.4, 5.1, 5.033333333333333)"
11-01-2023 14:58:22.556737,"(5.0, 5.8, 5.782608695652174)","(14.0, 18.0, 17.684426229508198)","(13.0, 17.0, 16.59090909090909)","(20.0, 29.0, 27.235294117647058)","(7.5, 9.0, 8.946428571428571)","(4.8, 5.5, 5.421794871794872)","(5.5, 6.4, 6.2846153846153845)","(26.0, 48.0, 44.89655172413793)","(4.4, 5.1, 5.11)"
