,Windsors Champion,Missing Link,Salsa Rita,Captain Sam,Ms Headley
15-12-2022 12:42:58.553385,"(2.45, 2.8, 2.76)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 5.066666666666666)","(3.9, 5.0, 4.925)"
15-12-2022 12:42:59.528959,"(2.45, 2.8, 2.76)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 5.066666666666666)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:00.444523,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 5.066666666666666)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:01.360993,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 5.066666666666666)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:02.352897,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 5.066666666666666)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:03.339644,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:04.313006,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:05.237709,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:06.211806,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:07.238049,"(2.45, 2.8, 2.794285714285714)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.925)"
15-12-2022 12:43:08.326109,"(2.45, 2.8, 2.789333333333333)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.936842105263158)"
15-12-2022 12:43:09.249972,"(2.45, 2.8, 2.789333333333333)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.936842105263158)"
15-12-2022 12:43:10.074504,"(2.45, 2.8, 2.789333333333333)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.0, 4.936842105263158)"
15-12-2022 12:43:11.001576,"(2.45, 2.82, 2.793214285714286)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.908695652173913)"
15-12-2022 12:43:11.994137,"(2.45, 2.82, 2.793214285714286)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.908695652173913)"
15-12-2022 12:43:12.872523,"(2.45, 2.82, 2.7861290322580645)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.908695652173913)"
15-12-2022 12:43:13.715962,"(2.45, 2.82, 2.785079365079365)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.908695652173913)"
15-12-2022 12:43:14.600529,"(2.45, 2.82, 2.785079365079365)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.908695652173913)"
15-12-2022 12:43:15.489747,"(2.45, 2.82, 2.785079365079365)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.939024390243902)"
15-12-2022 12:43:16.369917,"(2.45, 2.82, 2.785079365079365)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.939024390243902)"
15-12-2022 12:43:17.297468,"(2.45, 2.82, 2.785079365079365)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.930769230769231)"
15-12-2022 12:43:18.167854,"(2.45, 2.82, 2.7676190476190476)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.930769230769231)"
15-12-2022 12:43:18.977598,"(2.45, 2.82, 2.738518518518519)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.930769230769231)"
15-12-2022 12:43:19.852734,"(2.45, 2.82, 2.79027027027027)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.930769230769231)"
15-12-2022 12:43:20.747710,"(2.45, 2.82, 2.79027027027027)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.930769230769231)"
15-12-2022 12:43:21.634557,"(2.45, 2.82, 2.79027027027027)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.930769230769231)"
15-12-2022 12:43:22.471861,"(2.45, 2.82, 2.79027027027027)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:23.346641,"(2.45, 2.82, 2.79027027027027)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:24.245886,"(2.45, 2.84, 2.7925581395348837)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.954545454545454)"
15-12-2022 12:43:25.099235,"(2.45, 2.82, 2.8181132075471695)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.954545454545454)"
15-12-2022 12:43:26.033111,"(2.45, 2.82, 2.8181132075471695)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.954545454545454)"
15-12-2022 12:43:26.911168,"(2.45, 2.82, 2.8181132075471695)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.954545454545454)"
15-12-2022 12:43:27.717558,"(2.45, 2.82, 2.8181132075471695)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.954545454545454)"
15-12-2022 12:43:28.585747,"(2.45, 2.82, 2.8128571428571427)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:29.528529,"(2.45, 2.82, 2.8128571428571427)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:30.381085,"(2.45, 2.82, 2.8128571428571427)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:31.188219,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:32.100448,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:33.021374,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:33.900446,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:34.797399,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.968235294117647)"
15-12-2022 12:43:35.691401,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:36.564210,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:37.448188,"(2.45, 2.82, 2.815348837209302)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:38.383470,"(2.45, 2.82, 2.8154545454545454)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:39.313256,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:40.211081,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:41.052834,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:41.939008,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:42.905579,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:43.761318,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:44.609651,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.996103896103896)"
15-12-2022 12:43:45.530286,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:46.334058,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:47.190657,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:48.084357,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:49.029489,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:49.939588,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:50.736795,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:51.754726,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:52.739753,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:53.693531,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:54.570612,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:55.459116,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:56.413468,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:57.280059,"(2.45, 2.82, 2.8033333333333332)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:58.143993,"(2.45, 2.84, 2.7350000000000003)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.950549450549451)"
15-12-2022 12:43:59.099685,"(2.45, 2.84, 2.7350000000000003)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 5.1, 4.892156862745098)"
15-12-2022 12:44:00.018394,"(2.45, 2.84, 2.7350000000000003)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 4.9, 4.892156862745098)"
15-12-2022 12:44:00.806650,"(2.45, 2.84, 2.7350000000000003)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 4.9, 4.892156862745098)"
15-12-2022 12:44:01.705331,"(2.45, 2.84, 2.7350000000000003)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(3.9, 4.9, 4.892156862745098)"
15-12-2022 12:44:02.648547,"(2.45, 2.84, 2.7233333333333336)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.9)","(3.9, 4.9, 4.892156862745098)"
15-12-2022 12:44:03.483203,"(2.45, 2.84, 2.7233333333333336)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.9)","(3.9, 4.9, 4.889473684210527)"
15-12-2022 12:44:04.382030,"(2.45, 2.84, 2.7233333333333336)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.9)","(3.9, 4.9, 4.889473684210527)"
15-12-2022 12:44:05.271869,"(2.45, 2.84, 2.7233333333333336)","(4.6, 5.8, 5.4875)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.9)","(3.9, 4.9, 4.889473684210527)"
15-12-2022 12:44:06.093802,"(2.45, 2.84, 2.7233333333333336)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.9)","(3.9, 4.9, 4.889473684210527)"
15-12-2022 12:44:06.948469,"(2.45, 2.84, 2.7233333333333336)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.9)","(3.9, 4.9, 4.889473684210527)"
15-12-2022 12:44:07.834430,"(2.45, 2.84, 2.7233333333333336)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.9)","(3.9, 4.9, 4.891489361702128)"
15-12-2022 12:44:08.794431,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.891666666666667)"
15-12-2022 12:44:09.697162,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.891666666666667)"
15-12-2022 12:44:10.536044,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.891666666666667)"
15-12-2022 12:44:11.405497,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.891666666666667)"
15-12-2022 12:44:12.322149,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.891666666666667)"
15-12-2022 12:44:13.250067,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:14.112305,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:14.977464,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:15.882496,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:16.742818,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:17.596853,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:18.546549,"(2.45, 2.84, 2.704)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.96)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:19.497982,"(2.45, 2.8, 2.6935849056603773)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:20.379663,"(2.45, 2.8, 2.6946938775510207)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:21.225847,"(2.45, 2.8, 2.696)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:22.113174,"(2.45, 2.8, 2.697142857142857)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:23.042331,"(2.45, 2.8, 2.6989473684210528)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:23.887504,"(2.45, 2.8, 2.7011764705882353)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:24.700337,"(2.45, 2.8, 2.7025)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:25.562698,"(2.45, 2.8, 2.705714285714286)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:26.416967,"(2.45, 2.8, 2.705714285714286)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:27.355233,"(2.45, 2.8, 2.7088)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 24.214285714285715)","(4.4, 5.2, 4.904347826086957)","(4.0, 4.9, 4.89344262295082)"
15-12-2022 12:44:28.264642,"(2.45, 2.82, 2.75)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.77777777777778)","(4.4, 5.3, 4.915384615384615)","(4.0, 4.9, 4.893220338983051)"
15-12-2022 12:44:29.150627,"(2.45, 2.82, 2.75)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.77777777777778)","(4.4, 5.3, 4.915384615384615)","(4.0, 4.9, 4.893220338983051)"
15-12-2022 12:44:29.954058,"(2.45, 2.82, 2.8)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.77777777777778)","(4.4, 5.3, 5.02972972972973)","(4.0, 4.9, 4.893220338983051)"
15-12-2022 12:44:30.823837,"(2.45, 2.82, 2.8)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.77777777777778)","(4.4, 5.3, 5.02972972972973)","(4.0, 4.9, 4.891304347826087)"
15-12-2022 12:44:31.983493,"(2.45, 2.82, 2.8)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.77777777777778)","(4.4, 5.3, 5.02972972972973)","(4.0, 4.9, 4.891304347826087)"
15-12-2022 12:44:32.888145,"(2.45, 2.72, 2.690909090909091)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.77777777777778)","(4.4, 5.3, 5.02972972972973)","(4.0, 4.9, 4.891304347826087)"
15-12-2022 12:44:33.762918,"(2.45, 2.72, 2.681212121212121)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.0)","(4.4, 5.4, 5.031818181818182)","(4.0, 4.9, 4.881818181818182)"
15-12-2022 12:44:34.722151,"(2.45, 2.72, 2.6808163265306124)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.0)","(4.4, 5.4, 5.151724137931034)","(4.0, 4.9, 4.825)"
15-12-2022 12:44:35.589563,"(2.45, 2.74, 2.681276595744681)","(4.6, 5.8, 5.480851063829787)","(14.0, 25.0, 23.9)","(4.4, 5.4, 5.3100000000000005)","(4.0, 4.9, 4.66)"
15-12-2022 12:44:36.450462,"(2.45, 2.74, 2.712455516014235)","(4.6, 5.8, 5.514285714285714)","(14.0, 25.0, 23.0)","(4.4, 5.4, 5.233333333333333)","(4.0, 4.9, 4.647368421052632)"
15-12-2022 12:44:37.392703,"(2.45, 2.74, 2.713284671532847)","(4.6, 5.8, 5.697959183673469)","(14.0, 25.0, 23.0)","(4.4, 5.4, 5.300000000000001)","(4.0, 4.9, 4.61764705882353)"
15-12-2022 12:44:38.321642,"(2.45, 2.74, 2.7003539823008853)","(4.6, 5.8, 5.733333333333333)","(14.0, 25.0, 23.9)","(4.4, 5.4, 5.357142857142858)","(4.0, 4.9, 4.61764705882353)"
15-12-2022 12:44:39.111233,"(2.45, 2.74, 2.684)","(4.6, 5.8, 5.743181818181818)","(14.0, 25.0, 23.571428571428573)","(4.4, 5.7, 5.026315789473685)","(4.0, 4.9, 4.557142857142857)"
15-12-2022 12:44:40.136049,"(2.45, 2.74, 2.6841739130434785)","(4.6, 5.8, 5.743181818181818)","(14.0, 25.0, 23.0)","(4.4, 5.7, 5.32)","(4.0, 4.9, 4.896611764705883)"
15-12-2022 12:44:41.131399,"(2.45, 2.74, 2.6843636363636367)","(4.6, 5.8, 5.743181818181818)","(14.0, 25.0, 21.666666666666668)","(4.4, 5.6, 5.141860465116279)","(4.0, 4.9, 4.58)"
15-12-2022 12:44:41.921206,"(2.45, 2.74, 2.681782178217822)","(4.6, 5.8, 5.726229508196721)","(14.0, 25.0, 21.666666666666668)","(4.4, 5.7, 5.141860465116279)","(4.0, 4.9, 4.58)"
15-12-2022 12:44:42.751423,"(2.45, 2.74, 2.681855670103093)","(4.6, 5.8, 5.726229508196721)","(14.0, 25.0, 22.642857142857142)","(4.4, 5.6, 5.405555555555555)","(4.0, 4.8, 4.615384615384616)"
15-12-2022 12:44:43.740301,"(2.45, 2.74, 2.6819148936170216)","(4.6, 5.8, 5.726229508196721)","(14.0, 25.0, 23.9)","(4.4, 5.7, 5.235483870967742)","(4.0, 4.8, 4.615384615384616)"
15-12-2022 12:44:44.625870,"(2.45, 2.82, 2.808705882352941)","(4.6, 5.8, 5.726229508196721)","(14.0, 25.0, 23.9)","(4.4, 5.7, 5.235483870967742)","(4.0, 4.8, 4.615384615384616)"
15-12-2022 12:44:45.519753,"(2.45, 2.84, 2.7333333333333334)","(4.6, 5.8, 5.726229508196721)","(14.0, 25.0, 23.571428571428573)","(4.4, 5.7, 5.05)","(4.0, 4.8, 4.533333333333333)"
15-12-2022 12:44:46.484381,"(2.45, 2.84, 2.7333333333333334)","(4.6, 5.8, 5.726229508196721)","(14.0, 25.0, 23.5)","(4.6, 5.6, 5.031578947368421)","(4.0, 4.8, 4.517647058823529)"
15-12-2022 12:44:47.352398,"(2.45, 2.84, 2.794285714285714)","(4.6, 5.8, 5.619999999999999)","(14.0, 25.0, 23.666666666666664)","(4.6, 5.6, 5.031578947368421)","(4.0, 4.8, 4.6)"
15-12-2022 12:44:48.186076,"(2.45, 2.84, 2.7910204081632655)","(4.6, 5.8, 5.728947368421053)","(14.0, 25.0, 23.666666666666664)","(4.6, 5.6, 5.4875)","(4.0, 4.8, 4.6)"
15-12-2022 12:44:49.099513,"(2.45, 2.84, 2.7311627906976748)","(4.6, 5.6, 5.387949640287769)","(14.0, 25.0, 23.666666666666664)","(4.6, 5.3, 4.7375)","(4.0, 4.8, 4.457142857142857)"
