,Jimmy The Bear,El Crimp Adore,Real Mickoy,Little Amelia,Behind Greywalls,Shes The One,Magic Bee,Donald Lane
10-01-2023 19:10:24.574193,"(4.6, 6.0, 5.981481481481482)","(2.5, 3.7, 3.6904761904761907)","(5.5, 6.2, 5.916666666666667)","(4.4, 5.0, 4.866666666666666)","(51.0, 65.0, 63.333333333333336)","(21.0, 30.0, 29.166666666666668)","(12.0, 14.5, 13.738095238095237)","(10.0, 15.5, 15.090909090909092)"
10-01-2023 19:10:25.632472,"(4.6, 6.0, 5.981481481481482)","(2.5, 3.7, 3.6904761904761907)","(5.5, 6.2, 5.916666666666667)","(4.4, 5.0, 4.8)","(51.0, 65.0, 63.333333333333336)","(21.0, 30.0, 29.166666666666668)","(12.0, 14.5, 13.738095238095237)","(10.0, 15.5, 15.090909090909092)"
10-01-2023 19:10:26.687479,"(4.6, 6.0, 5.981481481481482)","(2.5, 3.7, 3.6904761904761907)","(5.5, 6.2, 5.916666666666667)","(4.4, 5.0, 4.8)","(51.0, 65.0, 95.55555555555556)","(21.0, 30.0, 28.571428571428573)","(12.0, 14.5, 13.755813953488373)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:27.696403,"(4.6, 6.0, 5.933333333333334)","(2.5, 3.7, 3.6833333333333336)","(5.5, 6.2, 5.916666666666667)","(4.4, 5.0, 4.84)","(51.0, 100.0, 81.33333333333333)","(21.0, 30.0, 28.571428571428573)","(12.0, 14.5, 13.755813953488373)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:28.784026,"(4.6, 6.0, 5.95)","(2.5, 3.7, 3.6875)","(5.5, 6.2, 5.916666666666667)","(4.4, 4.9, 4.7823529411764705)","(51.0, 100.0, 73.33333333333333)","(21.0, 30.0, 28.571428571428573)","(12.0, 14.5, 13.755813953488373)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:29.849997,"(4.6, 6.0, 5.95)","(2.5, 3.7, 3.6875)","(5.5, 6.2, 5.916666666666667)","(4.4, 4.9, 4.7823529411764705)","(51.0, 80.0, 73.33333333333333)","(21.0, 30.0, 28.571428571428573)","(12.0, 14.5, 13.755813953488373)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:30.956241,"(4.6, 6.0, 5.933333333333334)","(2.5, 3.7, 3.6875)","(5.5, 6.2, 5.916666666666667)","(4.4, 4.9, 4.7823529411764705)","(51.0, 80.0, 67.5)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.5, 13.755813953488373)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:32.087584,"(4.6, 6.0, 5.95)","(2.6, 3.7, 3.6875)","(5.5, 6.2, 5.916666666666667)","(4.4, 4.9, 4.7823529411764705)","(51.0, 70.0, 67.5)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.5, 13.755813953488373)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:33.146527,"(4.6, 6.0, 5.916666666666667)","(2.6, 3.7, 3.66875)","(5.5, 6.2, 5.913636363636364)","(4.4, 4.9, 4.7823529411764705)","(51.0, 70.0, 67.5)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.5, 13.755813953488373)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:34.181633,"(4.6, 6.0, 5.9393939393939394)","(2.6, 3.7, 3.66875)","(5.5, 6.2, 5.916666666666667)","(4.4, 4.9, 4.7823529411764705)","(51.0, 70.0, 67.5)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.5, 13.840909090909092)","(10.0, 15.5, 15.22)"
10-01-2023 19:10:35.228102,"(4.6, 6.0, 5.964285714285714)","(2.6, 3.7, 3.66875)","(5.5, 6.2, 5.957142857142857)","(4.4, 4.9, 4.7823529411764705)","(51.0, 70.0, 67.5)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.0, 13.73913043478261)","(10.0, 15.5, 15.23469387755102)"
10-01-2023 19:10:36.341178,"(4.6, 6.0, 5.964285714285714)","(2.6, 3.7, 3.66875)","(5.5, 6.2, 6.003846153846154)","(4.4, 4.9, 4.7823529411764705)","(51.0, 70.0, 67.5)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.0, 13.543478260869565)","(10.0, 15.5, 15.23469387755102)"
10-01-2023 19:10:37.506850,"(4.6, 6.0, 5.9411764705882355)","(2.6, 3.7, 3.66875)","(5.5, 6.2, 5.957142857142857)","(4.4, 4.9, 4.7823529411764705)","(51.0, 70.0, 67.5)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.0, 13.544117647058824)","(10.0, 15.5, 15.23469387755102)"
10-01-2023 19:10:38.584124,"(4.6, 6.0, 5.958333333333334)","(2.6, 3.7, 3.66875)","(5.5, 6.2, 5.957142857142857)","(4.4, 4.9, 4.807692307692308)","(51.0, 70.0, 86.66666666666667)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.0, 13.446428571428571)","(10.0, 15.5, 15.23469387755102)"
10-01-2023 19:10:39.728944,"(4.6, 6.0, 5.958333333333334)","(2.6, 3.7, 3.6550000000000002)","(5.5, 6.2, 6.003846153846154)","(4.4, 4.9, 4.84)","(51.0, 90.0, 83.07692307692308)","(21.0, 30.0, 28.666666666666668)","(12.0, 14.0, 13.426470588235293)","(10.0, 15.5, 15.23469387755102)"
10-01-2023 19:10:40.857851,"(4.6, 6.0, 5.9411764705882355)","(2.6, 3.7, 3.6647058823529415)","(5.5, 6.2, 6.003846153846154)","(4.4, 4.9, 4.852)","(51.0, 85.0, 79.73684210526315)","(21.0, 30.0, 28.727272727272727)","(12.0, 13.5, 13.329545454545455)","(10.0, 15.5, 15.23469387755102)"
10-01-2023 19:10:41.924646,"(4.6, 6.0, 5.958333333333334)","(2.6, 3.7, 3.678571428571429)","(5.5, 6.2, 5.957142857142857)","(4.4, 4.9, 4.852)","(51.0, 85.0, 76.66666666666666)","(21.0, 32.0, 28.727272727272727)","(12.0, 13.5, 13.245762711864407)","(10.0, 15.5, 15.23469387755102)"
10-01-2023 19:10:42.996505,"(4.6, 6.0, 5.958333333333334)","(2.6, 3.7, 3.678571428571429)","(5.5, 6.0, 5.947368421052632)","(4.4, 4.9, 4.84)","(51.0, 85.0, 75.78947368421052)","(21.0, 32.0, 28.727272727272727)","(12.0, 13.5, 13.227272727272727)","(10.0, 15.5, 15.25)"
10-01-2023 19:10:43.980071,"(4.6, 6.0, 5.9375)","(2.6, 3.7, 3.68421052631579)","(5.5, 6.0, 5.909090909090909)","(4.4, 4.9, 4.84)","(51.0, 85.0, 75.78947368421052)","(21.0, 32.0, 28.727272727272727)","(12.0, 13.5, 13.193877551020408)","(10.0, 15.5, 15.25)"
10-01-2023 19:10:45.004358,"(4.6, 6.0, 5.954545454545455)","(2.6, 3.7, 3.68421052631579)","(5.5, 6.0, 5.909090909090909)","(4.4, 5.0, 4.9)","(51.0, 85.0, 75.78947368421052)","(21.0, 32.0, 28.727272727272727)","(12.0, 13.5, 13.722222222222221)","(10.0, 15.5, 17.6)"
10-01-2023 19:10:46.043509,"(4.6, 6.0, 5.909090909090909)","(2.6, 3.7, 3.682352941176471)","(5.5, 6.0, 5.9)","(4.4, 5.0, 4.9)","(51.0, 85.0, 75.78947368421052)","(21.0, 32.0, 28.727272727272727)","(12.0, 14.0, 14.294117647058824)","(10.0, 19.0, 17.09090909090909)"
10-01-2023 19:10:47.074608,"(4.6, 6.0, 5.96)","(2.6, 3.65, 3.63695652173913)","(5.5, 6.0, 5.88)","(4.4, 5.0, 4.855555555555555)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 28.727272727272727)","(12.0, 15.0, 14.35)","(10.0, 17.5, 17.235294117647058)"
10-01-2023 19:10:48.170452,"(4.6, 6.0, 5.93125)","(2.6, 3.65, 3.63695652173913)","(5.0, 6.0, 5.804347826086957)","(4.2, 5.0, 4.8625)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 28.727272727272727)","(12.0, 15.0, 14.333333333333334)","(10.0, 17.5, 17.0)"
10-01-2023 19:10:49.233064,"(4.6, 6.0, 5.911111111111111)","(2.6, 3.65, 3.63695652173913)","(5.0, 6.0, 5.8076923076923075)","(4.2, 5.0, 4.8625)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 28.727272727272727)","(12.0, 15.0, 14.333333333333334)","(10.0, 17.5, 17.0)"
10-01-2023 19:10:50.235107,"(4.6, 6.0, 5.92)","(2.6, 3.65, 3.63695652173913)","(5.0, 5.9, 5.855555555555556)","(4.2, 5.0, 4.8625)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 29.63157894736842)","(12.0, 15.0, 14.333333333333334)","(10.0, 17.5, 17.0)"
10-01-2023 19:10:51.224185,"(4.6, 6.0, 5.91764705882353)","(2.6, 3.65, 3.63695652173913)","(5.0, 5.9, 5.757142857142857)","(4.2, 5.0, 4.8625)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 29.291666666666668)","(12.0, 15.0, 14.333333333333334)","(10.0, 17.5, 17.02)"
10-01-2023 19:10:52.279515,"(4.6, 6.0, 5.91764705882353)","(2.6, 3.65, 3.6409090909090907)","(5.0, 5.9, 5.816666666666667)","(4.2, 5.0, 4.85)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 29.291666666666668)","(12.0, 15.0, 14.333333333333334)","(10.0, 17.5, 16.7)"
10-01-2023 19:10:53.274128,"(4.6, 6.0, 5.91764705882353)","(2.6, 3.65, 3.6409090909090907)","(5.0, 5.9, 5.736363636363636)","(4.2, 5.0, 4.85)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 29.884615384615383)","(12.0, 15.0, 14.333333333333334)","(10.0, 17.5, 16.738095238095237)"
10-01-2023 19:10:54.279986,"(4.6, 6.0, 5.91764705882353)","(2.6, 3.65, 3.6409090909090907)","(5.0, 5.9, 5.753846153846154)","(4.2, 5.0, 4.85)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 30.513513513513512)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 16.914634146341463)"
10-01-2023 19:10:55.318669,"(4.6, 6.0, 5.91764705882353)","(2.6, 3.7, 3.692857142857143)","(5.0, 5.9, 5.719047619047619)","(4.2, 5.0, 4.85)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 30.333333333333332)","(12.0, 15.0, 14.44)","(10.0, 17.5, 17.13888888888889)"
10-01-2023 19:10:56.302329,"(4.6, 6.2, 6.024137931034483)","(2.6, 3.7, 3.644285714285714)","(5.0, 5.9, 5.753846153846154)","(4.2, 4.9, 4.822222222222223)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 30.333333333333332)","(12.0, 15.0, 14.44)","(10.0, 17.5, 17.15714285714286)"
10-01-2023 19:10:57.309790,"(4.6, 6.2, 6.024137931034483)","(2.6, 3.7, 3.644285714285714)","(5.0, 5.9, 5.719047619047619)","(4.2, 4.9, 4.7875000000000005)","(41.0, 85.0, 75.78947368421052)","(21.0, 32.0, 31.074074074074073)","(12.0, 15.0, 14.44)","(10.0, 17.5, 17.233333333333334)"
10-01-2023 19:10:58.295325,"(4.6, 6.2, 6.024137931034483)","(2.6, 3.7, 3.636842105263158)","(5.0, 5.9, 5.719047619047619)","(4.2, 4.9, 4.78)","(41.0, 85.0, 73.33333333333333)","(21.0, 32.0, 31.193548387096776)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 17.23913043478261)"
10-01-2023 19:10:59.369348,"(4.6, 6.2, 6.024137931034483)","(2.6, 3.7, 3.6470588235294117)","(5.0, 5.9, 5.753846153846154)","(4.2, 4.9, 4.78)","(41.0, 75.0, 73.33333333333333)","(21.0, 32.0, 31.0625)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 17.23913043478261)"
10-01-2023 19:11:00.446017,"(4.6, 6.2, 6.038095238095238)","(2.6, 3.7, 3.656451612903226)","(5.0, 5.9, 5.719047619047619)","(4.2, 4.9, 4.794117647058823)","(41.0, 75.0, 73.33333333333333)","(21.0, 32.0, 29.428571428571427)","(12.0, 15.0, 14.44)","(10.0, 17.5, 17.363636363636363)"
10-01-2023 19:11:01.507020,"(4.6, 6.2, 6.03125)","(2.6, 3.7, 3.6611111111111114)","(5.0, 5.9, 5.719047619047619)","(4.2, 4.9, 4.794117647058823)","(41.0, 75.0, 73.33333333333333)","(21.0, 32.0, 29.428571428571427)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 17.416666666666668)"
10-01-2023 19:11:02.565711,"(4.6, 6.2, 6.03125)","(2.6, 3.7, 3.6611111111111114)","(5.0, 5.9, 5.753846153846154)","(4.2, 4.9, 4.794117647058823)","(41.0, 75.0, 71.25)","(21.0, 32.0, 29.428571428571427)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 17.43548387096774)"
10-01-2023 19:11:03.526911,"(4.6, 6.2, 6.03125)","(2.6, 3.7, 3.6611111111111114)","(5.0, 5.9, 5.719047619047619)","(4.2, 4.9, 4.794117647058823)","(41.0, 75.0, 70.9090909090909)","(21.0, 32.0, 29.428571428571427)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 17.433333333333334)"
10-01-2023 19:11:04.542928,"(4.6, 6.2, 6.03125)","(2.6, 3.7, 3.6222222222222222)","(5.0, 5.9, 5.737142857142857)","(4.2, 4.9, 4.794117647058823)","(41.0, 75.0, 72.85714285714286)","(21.0, 32.0, 30.0)","(12.0, 15.0, 14.44)","(10.0, 17.5, 17.433333333333334)"
10-01-2023 19:11:05.520415,"(4.6, 6.2, 6.075)","(2.6, 3.7, 3.646153846153846)","(5.0, 5.9, 5.696428571428571)","(4.2, 4.9, 4.794117647058823)","(41.0, 75.0, 73.84615384615384)","(21.0, 32.0, 30.0)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 17.393939393939394)"
10-01-2023 19:11:06.522288,"(4.6, 6.2, 6.044827586206897)","(2.6, 3.7, 3.6500000000000004)","(5.0, 5.8, 5.640625)","(4.2, 4.9, 4.794117647058823)","(41.0, 75.0, 73.84615384615384)","(21.0, 32.0, 30.0)","(12.0, 15.0, 14.458333333333334)","(10.0, 17.5, 16.289473684210527)"
10-01-2023 19:11:07.563471,"(4.6, 6.2, 6.015384615384615)","(2.6, 3.7, 3.653846153846154)","(5.0, 5.8, 5.6952380952380945)","(4.2, 5.0, 4.908695652173914)","(41.0, 75.0, 69.23076923076923)","(21.0, 32.0, 29.333333333333332)","(12.0, 15.0, 14.523809523809524)","(10.0, 18.5, 15.1)"
10-01-2023 19:11:08.614600,"(4.6, 6.2, 6.061538461538462)","(2.6, 3.75, 3.6954545454545453)","(5.0, 5.8, 5.6899999999999995)","(4.2, 5.0, 4.832)","(41.0, 70.0, 69.23076923076923)","(21.0, 32.0, 29.333333333333332)","(12.0, 15.0, 14.545454545454545)","(10.0, 15.5, 15.4)"
10-01-2023 19:11:09.643459,"(4.6, 6.2, 6.061538461538462)","(2.7, 3.75, 3.6875)","(5.0, 5.8, 5.712)","(4.0, 5.0, 4.851612903225806)","(51.0, 70.0, 69.16666666666667)","(21.0, 32.0, 29.333333333333332)","(12.0, 15.0, 14.523809523809524)","(11.0, 15.5, 15.55)"
10-01-2023 19:11:10.670124,"(4.6, 6.2, 6.0826086956521745)","(2.7, 3.75, 3.7192307692307693)","(5.0, 6.2, 6.010526315789473)","(4.0, 4.9, 4.883333333333334)","(51.0, 70.0, 69.16666666666667)","(21.0, 32.0, 30.37837837837838)","(12.0, 15.0, 14.416666666666666)","(11.0, 16.0, 15.464285714285714)"
10-01-2023 19:11:11.687148,"(4.6, 6.2, 6.1)","(2.7, 3.7, 3.6333333333333333)","(5.0, 6.2, 6.022222222222222)","(4.0, 4.8, 4.7444444444444445)","(51.0, 70.0, 69.16666666666667)","(21.0, 32.0, 30.25)","(12.0, 15.0, 14.3)","(11.0, 15.5, 15.464285714285714)"
10-01-2023 19:11:12.668842,"(4.6, 6.4, 6.124137931034483)","(2.7, 3.7, 3.653125)","(5.0, 6.2, 6.111111111111112)","(4.0, 4.9, 4.827272727272727)","(51.0, 70.0, 75.0)","(21.0, 32.0, 30.513513513513512)","(12.0, 15.0, 14.469696969696969)","(11.0, 15.5, 15.321428571428571)"
10-01-2023 19:11:13.727487,"(4.6, 6.2, 6.016666666666667)","(2.7, 3.7, 3.639189189189189)","(5.0, 6.4, 6.152380952380953)","(4.0, 4.9, 4.8375)","(51.0, 80.0, 74.11764705882354)","(21.0, 32.0, 30.513513513513512)","(12.0, 14.5, 14.52127659574468)","(11.0, 15.5, 15.34375)"
10-01-2023 19:11:14.737421,"(4.6, 6.2, 6.016666666666667)","(2.7, 3.65, 3.638)","(5.0, 6.4, 6.140000000000001)","(4.0, 4.9, 4.8375)","(51.0, 80.0, 74.11764705882354)","(21.0, 32.0, 30.513513513513512)","(12.0, 15.0, 14.558823529411764)","(11.0, 15.5, 15.34375)"
10-01-2023 19:11:15.800971,"(4.6, 6.2, 6.0181818181818185)","(2.7, 3.65, 3.638)","(5.0, 6.4, 6.140000000000001)","(4.0, 4.9, 4.8375)","(51.0, 80.0, 69.23076923076923)","(21.0, 32.0, 30.513513513513512)","(12.0, 15.0, 14.558823529411764)","(11.0, 15.5, 15.34375)"
10-01-2023 19:11:16.805818,"(4.6, 6.2, 6.0181818181818185)","(2.7, 3.65, 3.6166666666666667)","(5.0, 6.4, 6.140000000000001)","(4.0, 4.9, 4.8375)","(51.0, 70.0, 69.23076923076923)","(21.0, 32.0, 30.513513513513512)","(12.0, 15.0, 14.26086956521739)","(11.0, 15.5, 15.295454545454545)"
10-01-2023 19:11:17.816366,"(4.6, 6.2, 6.022222222222222)","(2.7, 3.65, 3.621052631578947)","(5.0, 6.4, 6.16)","(4.0, 4.9, 4.8375)","(51.0, 70.0, 69.23076923076923)","(21.0, 32.0, 30.72093023255814)","(12.0, 14.5, 14.353658536585366)","(11.0, 15.5, 15.295454545454545)"
10-01-2023 19:11:18.796878,"(4.6, 6.2, 6.022222222222222)","(2.7, 3.65, 3.621052631578947)","(5.0, 6.4, 6.228571428571429)","(4.0, 4.9, 4.8375)","(51.0, 70.0, 69.23076923076923)","(21.0, 32.0, 30.55263157894737)","(12.0, 14.5, 14.26086956521739)","(11.0, 15.5, 15.295454545454545)"
10-01-2023 19:11:19.759116,"(4.6, 6.2, 6.04)","(2.7, 3.65, 3.621052631578947)","(5.0, 6.4, 6.228571428571429)","(4.0, 4.9, 4.8375)","(51.0, 70.0, 67.5)","(21.0, 32.0, 29.8125)","(12.0, 14.5, 14.229166666666666)","(11.0, 15.5, 15.295454545454545)"
10-01-2023 19:11:20.735560,"(4.6, 6.2, 6.066666666666666)","(2.7, 3.65, 3.625)","(5.0, 6.4, 6.243478260869566)","(4.0, 4.9, 4.823076923076923)","(51.0, 70.0, 65.45454545454545)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.186274509803921)","(11.0, 15.5, 15.28048780487805)"
10-01-2023 19:11:21.763618,"(4.6, 6.2, 6.05)","(2.7, 3.7, 3.6717391304347826)","(5.0, 6.4, 6.243478260869566)","(4.0, 4.9, 4.823076923076923)","(51.0, 80.0, 65.45454545454545)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.186274509803921)","(11.0, 15.5, 15.275)"
10-01-2023 19:11:22.759882,"(4.6, 6.2, 6.05)","(2.7, 3.65, 3.614705882352941)","(5.0, 6.4, 6.220000000000001)","(4.0, 4.9, 4.823076923076923)","(51.0, 80.0, 64.61538461538461)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.186274509803921)","(11.0, 15.5, 15.24468085106383)"
10-01-2023 19:11:23.750560,"(4.6, 6.2, 6.05)","(2.7, 3.65, 3.617441860465116)","(5.0, 6.4, 6.214634146341464)","(4.0, 4.9, 4.8375)","(51.0, 80.0, 64.28571428571429)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.186274509803921)","(11.0, 15.5, 15.23913043478261)"
10-01-2023 19:11:24.738059,"(4.6, 6.2, 6.05)","(2.7, 3.65, 3.617441860465116)","(5.0, 6.4, 6.214634146341464)","(4.0, 4.9, 4.823076923076923)","(51.0, 80.0, 67.5)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.186274509803921)","(11.0, 15.5, 15.227272727272727)"
10-01-2023 19:11:25.755026,"(4.6, 6.2, 6.066666666666666)","(2.7, 3.65, 3.6378787878787877)","(5.0, 6.2, 6.0600000000000005)","(4.0, 4.9, 4.81875)","(51.0, 70.0, 67.5)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.186274509803921)","(11.0, 15.5, 15.227272727272727)"
10-01-2023 19:11:26.803545,"(4.6, 6.2, 6.107692307692308)","(2.7, 3.7, 3.6689655172413795)","(5.0, 6.2, 6.08235294117647)","(4.0, 4.9, 4.81875)","(51.0, 70.0, 67.5)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.186274509803921)","(11.0, 15.5, 15.220930232558139)"
10-01-2023 19:11:27.842075,"(4.6, 6.2, 6.066666666666666)","(2.7, 3.7, 3.673529411764706)","(5.0, 6.2, 6.0625)","(4.0, 4.9, 4.81875)","(51.0, 70.0, 67.5)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.285714285714286)","(11.0, 15.5, 15.220930232558139)"
10-01-2023 19:11:28.881903,"(4.6, 6.2, 6.066666666666666)","(2.7, 3.7, 3.673529411764706)","(5.0, 6.2, 6.044444444444444)","(4.0, 4.9, 4.973239436619718)","(51.0, 70.0, 67.5)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.264705882352942)","(11.0, 15.5, 15.220930232558139)"
10-01-2023 19:11:29.968944,"(4.6, 6.2, 6.066666666666666)","(2.7, 3.7, 3.6625)","(5.0, 6.2, 6.013793103448276)","(4.0, 5.1, 4.969230769230769)","(51.0, 70.0, 65.45454545454545)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.264705882352942)","(11.0, 15.5, 15.220930232558139)"
10-01-2023 19:11:31.035345,"(4.6, 6.2, 6.03)","(2.7, 3.7, 3.6571428571428575)","(5.0, 6.2, 6.013793103448276)","(4.0, 5.0, 4.78125)","(51.0, 80.0, 64.61538461538461)","(21.0, 30.0, 29.8125)","(12.0, 14.5, 14.645833333333334)","(11.0, 15.5, 15.22340425531915)"
10-01-2023 19:11:32.013507,"(4.6, 6.2, 6.03)","(2.7, 3.7, 3.6833333333333336)","(5.0, 6.2, 6.013793103448276)","(4.0, 4.9, 4.78125)","(51.0, 80.0, 64.61538461538461)","(21.0, 30.0, 29.8125)","(12.0, 15.0, 14.676470588235293)","(11.0, 15.5, 15.22340425531915)"
10-01-2023 19:11:32.993249,"(4.6, 6.2, 6.003125000000001)","(2.7, 3.75, 3.7051724137931035)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.817391304347826)","(51.0, 80.0, 64.61538461538461)","(21.0, 30.0, 29.8125)","(12.0, 15.0, 14.847826086956522)","(11.0, 15.5, 15.22340425531915)"
10-01-2023 19:11:34.007491,"(4.6, 6.2, 5.985714285714286)","(2.7, 3.7, 3.692105263157895)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.826666666666666)","(51.0, 70.0, 62.5)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.847826086956522)","(11.0, 15.5, 15.22340425531915)"
10-01-2023 19:11:35.055911,"(4.6, 6.2, 5.985714285714286)","(2.7, 3.7, 3.692105263157895)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.842105263157895)","(51.0, 70.0, 62.5)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.847826086956522)","(11.0, 15.5, 15.22340425531915)"
10-01-2023 19:11:36.145922,"(4.6, 6.2, 6.002857142857144)","(2.7, 3.7, 3.672727272727273)","(5.0, 6.2, 6.013793103448276)","(4.0, 4.9, 4.842105263157895)","(51.0, 70.0, 62.5)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.847826086956522)","(11.0, 15.5, 15.22340425531915)"
10-01-2023 19:11:37.165007,"(4.6, 6.2, 6.00909090909091)","(2.7, 3.7, 3.6722222222222225)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.842105263157895)","(51.0, 70.0, 62.5)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.9)","(11.0, 15.5, 15.217391304347826)"
10-01-2023 19:11:38.226785,"(4.6, 6.2, 5.9972972972972975)","(2.7, 3.7, 3.6722222222222225)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.84)","(51.0, 70.0, 63.0)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.9)","(11.0, 15.5, 15.22340425531915)"
10-01-2023 19:11:39.218592,"(4.6, 6.2, 5.9972972972972975)","(2.7, 3.7, 3.6722222222222225)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.84)","(51.0, 70.0, 63.0)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.9)","(11.0, 15.5, 15.23913043478261)"
10-01-2023 19:11:40.257391,"(4.6, 6.2, 5.9972972972972975)","(2.7, 3.7, 3.6722222222222225)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.834782608695652)","(51.0, 70.0, 62.72727272727273)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.9)","(11.0, 15.5, 15.23913043478261)"
10-01-2023 19:11:41.283901,"(4.6, 6.2, 6.04)","(2.7, 3.7, 3.6722222222222225)","(5.0, 6.2, 6.032)","(4.0, 4.9, 4.834782608695652)","(51.0, 70.0, 63.0)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.807692307692308)","(11.0, 15.5, 15.23913043478261)"
10-01-2023 19:11:42.344508,"(4.6, 6.2, 6.04)","(2.7, 3.7, 3.6738095238095236)","(5.0, 6.2, 6.013793103448276)","(4.0, 4.9, 4.821052631578947)","(51.0, 65.0, 52.5531914893617)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.9)","(11.0, 15.5, 15.23913043478261)"
10-01-2023 19:11:43.408766,"(4.6, 6.2, 6.044444444444444)","(2.7, 3.7, 3.675609756097561)","(5.0, 6.2, 6.013793103448276)","(4.0, 4.9, 4.82)","(51.0, 65.0, 52.5531914893617)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.9)","(11.0, 15.5, 14.642857142857142)"
10-01-2023 19:11:44.481694,"(4.6, 6.2, 6.053333333333334)","(2.7, 3.7, 3.675609756097561)","(5.0, 6.2, 6.12)","(4.0, 4.9, 4.811111111111112)","(51.0, 65.0, 52.5531914893617)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.981481481481481)","(11.0, 15.0, 14.315384615384616)"
10-01-2023 19:11:45.502608,"(4.6, 6.2, 6.07)","(2.7, 3.7, 3.69375)","(5.0, 6.2, 6.127272727272727)","(4.0, 4.9, 4.811111111111112)","(51.0, 65.0, 52.5531914893617)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.964285714285714)","(11.0, 14.5, 14.359649122807017)"
10-01-2023 19:11:46.513032,"(4.6, 6.2, 6.07)","(2.7, 3.75, 3.710714285714286)","(5.0, 6.2, 6.175)","(4.0, 4.9, 4.768965517241379)","(51.0, 65.0, 51.09756097560975)","(21.0, 30.0, 29.8125)","(12.0, 15.5, 14.964285714285714)","(11.0, 14.5, 14.318181818181818)"
10-01-2023 19:11:47.474073,"(4.6, 6.2, 6.07)","(2.7, 3.75, 3.704838709677419)","(5.0, 6.4, 6.139130434782609)","(4.0, 4.9, 4.768965517241379)","(51.0, 65.0, 51.09756097560975)","(21.0, 30.0, 29.823529411764707)","(12.0, 15.5, 14.964285714285714)","(11.0, 14.5, 13.946808510638299)"
