,All Inn Aussie,Kaidee Dixie,Be Good Beach,Miss Billy Cargo,Smokin Ziggy,Japanese Black,Aeroplane Lucy,Pepper Sauce
15-12-2022 15:07:35.323124,"(2.25, 2.76, 2.7466666666666666)","(4.8, 6.4, 6.181818181818182)","(16.0, 21.0, 18.946428571428573)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.439130434782609)","(17.0, 27.0, 22.833333333333332)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:36.395977,"(2.25, 2.76, 2.73)","(4.8, 6.4, 6.300000000000001)","(16.0, 21.0, 18.604166666666668)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.439130434782609)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:37.612699,"(2.25, 2.78, 2.7133333333333334)","(4.8, 6.4, 6.228571428571429)","(16.0, 21.0, 18.946428571428573)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.5291666666666663)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:38.707950,"(2.35, 2.78, 2.7072727272727275)","(5.0, 6.4, 6.1)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.55, 3.4395833333333337)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:39.799556,"(2.35, 2.76, 2.753333333333333)","(5.0, 6.4, 6.25)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.4395833333333337)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:40.846274,"(2.35, 2.76, 2.74)","(5.0, 6.4, 6.314285714285715)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.438372093023256)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:41.882733,"(2.35, 2.78, 2.725)","(5.0, 6.4, 6.314285714285715)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.438372093023256)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:43.162957,"(2.35, 2.78, 2.71125)","(5.0, 6.4, 6.314285714285715)","(16.0, 21.0, 18.586206896551722)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.438372093023256)","(17.0, 27.0, 22.833333333333332)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:44.378610,"(2.35, 2.78, 2.7221052631578946)","(5.0, 6.4, 6.236363636363636)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.3954545454545455)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:45.439965,"(2.35, 2.76, 2.73)","(5.0, 6.4, 6.236363636363636)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.3954545454545455)","(17.0, 27.0, 22.833333333333332)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:46.683833,"(2.35, 2.76, 2.7075)","(5.0, 6.4, 6.072727272727272)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.3807692307692307)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:47.900257,"(2.35, 2.76, 2.702727272727273)","(5.0, 6.4, 6.1)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.39)","(17.0, 27.0, 24.272727272727273)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:49.121920,"(2.35, 2.76, 2.727692307692308)","(5.0, 6.4, 6.258823529411765)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.35)","(17.0, 27.0, 24.272727272727273)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:50.317425,"(2.35, 2.76, 2.727692307692308)","(5.0, 6.4, 6.314285714285715)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.3136363636363635)","(17.0, 27.0, 24.272727272727273)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:51.463784,"(2.35, 2.76, 2.727692307692308)","(5.0, 6.4, 6.314285714285715)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.3136363636363635)","(17.0, 27.0, 24.272727272727273)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:52.534514,"(2.35, 2.76, 2.753333333333333)","(5.0, 6.4, 6.314285714285715)","(16.0, 21.0, 18.586206896551722)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.3136363636363635)","(17.0, 27.0, 24.36842105263158)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:53.577420,"(2.35, 2.78, 2.7254545454545456)","(5.0, 6.4, 6.266666666666667)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 380.0, 304.1666666666667)","(2.9, 3.45, 3.3136363636363635)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:54.652012,"(2.35, 2.72, 2.6836363636363636)","(5.0, 7.6, 6.672727272727273)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 43.61904761904762)","(91.0, 370.0, 290.0)","(2.9, 3.4, 3.3093749999999997)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:55.844790,"(2.35, 2.72, 2.683025210084034)","(5.0, 7.6, 6.75)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 370.0, 290.0)","(2.9, 3.45, 3.3093749999999997)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:56.987751,"(2.35, 2.64, 2.621081081081081)","(5.0, 7.2, 6.7124999999999995)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 43.61904761904762)","(91.0, 370.0, 290.0)","(2.9, 3.35, 3.334375)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.045454545454547)"
15-12-2022 15:07:58.176159,"(2.35, 2.66, 2.62)","(5.0, 7.2, 6.81)","(16.0, 21.0, 18.8125)","(21.0, 46.0, 45.333333333333336)","(91.0, 370.0, 290.0)","(2.9, 3.35, 3.338888888888889)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.217391304347828)"
15-12-2022 15:07:59.290325,"(2.35, 2.64, 2.601818181818182)","(5.0, 7.2, 6.977777777777778)","(16.0, 21.0, 19.0)","(21.0, 46.0, 45.333333333333336)","(91.0, 370.0, 290.0)","(2.9, 3.45, 3.338888888888889)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.217391304347828)"
15-12-2022 15:08:00.387860,"(2.35, 2.64, 2.601818181818182)","(5.0, 7.2, 6.977777777777778)","(16.0, 21.0, 19.0)","(21.0, 46.0, 45.333333333333336)","(91.0, 370.0, 290.0)","(2.9, 3.45, 3.338888888888889)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.217391304347828)"
15-12-2022 15:08:01.443567,"(2.35, 2.64, 2.601818181818182)","(5.0, 7.2, 6.977777777777778)","(16.0, 21.0, 19.0)","(21.0, 46.0, 45.333333333333336)","(101.0, 370.0, 290.0)","(2.9, 3.45, 3.338888888888889)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.217391304347828)"
15-12-2022 15:08:02.478075,"(2.35, 2.62, 2.6)","(5.0, 7.2, 6.933333333333334)","(16.0, 21.0, 18.87878787878788)","(21.0, 46.0, 45.529411764705884)","(101.0, 370.0, 290.0)","(2.9, 3.6, 3.555)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.333333333333332)"
15-12-2022 15:08:03.796030,"(2.35, 2.62, 2.6145454545454547)","(5.0, 7.2, 7.155555555555555)","(16.0, 21.0, 19.25)","(21.0, 46.0, 45.529411764705884)","(101.0, 370.0, 290.0)","(2.9, 3.6, 3.5363636363636366)","(17.0, 27.0, 24.058823529411764)","(12.0, 19.0, 18.217391304347828)"
15-12-2022 15:08:05.159736,"(2.35, 2.6, 2.5714285714285716)","(5.0, 7.4, 6.754838709677419)","(16.0, 21.0, 19.526315789473685)","(21.0, 46.0, 45.529411764705884)","(101.0, 360.0, 242.1875)","(2.9, 3.55, 3.411111111111111)","(17.0, 27.0, 24.727272727272727)","(12.0, 19.0, 18.5)"
15-12-2022 15:08:06.436458,"(2.35, 2.64, 2.59)","(5.0, 7.4, 6.699999999999999)","(16.0, 21.0, 19.181818181818183)","(21.0, 46.0, 45.529411764705884)","(101.0, 350.0, 242.1875)","(2.9, 3.55, 3.400877192982456)","(17.0, 27.0, 25.57142857142857)","(12.0, 19.0, 18.586206896551722)"
15-12-2022 15:08:07.660787,"(2.35, 2.62, 2.5914285714285716)","(5.0, 7.4, 6.699999999999999)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.529411764705884)","(101.0, 350.0, 242.1875)","(2.9, 3.55, 3.425925925925926)","(17.0, 27.0, 25.57142857142857)","(12.0, 19.0, 18.586206896551722)"
15-12-2022 15:08:08.806652,"(2.35, 2.62, 2.6075)","(5.0, 7.4, 6.699999999999999)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.529411764705884)","(101.0, 350.0, 245.45454545454544)","(2.9, 3.5, 3.43421052631579)","(17.0, 27.0, 25.57142857142857)","(12.0, 19.0, 18.678571428571427)"
15-12-2022 15:08:09.920298,"(2.35, 2.62, 2.5927272727272728)","(5.0, 7.4, 6.794594594594594)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.529411764705884)","(101.0, 350.0, 245.45454545454544)","(2.9, 3.45, 3.3653846153846154)","(17.0, 27.0, 25.57142857142857)","(12.0, 19.0, 18.678571428571427)"
15-12-2022 15:08:10.984816,"(2.35, 2.62, 2.5942857142857143)","(5.0, 7.4, 6.84)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.63636363636364)","(101.0, 350.0, 245.45454545454544)","(2.9, 3.45, 3.3772727272727274)","(17.0, 27.0, 25.57142857142857)","(12.0, 19.0, 18.76923076923077)"
15-12-2022 15:08:12.102878,"(2.35, 2.62, 2.595)","(5.0, 7.0, 6.68)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.63636363636364)","(101.0, 350.0, 185.0)","(2.9, 3.45, 3.3772727272727274)","(17.0, 27.0, 25.666666666666668)","(12.0, 19.0, 18.76923076923077)"
15-12-2022 15:08:13.249933,"(2.35, 2.62, 2.610344827586207)","(5.0, 7.0, 6.645714285714285)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.63636363636364)","(101.0, 350.0, 185.55555555555554)","(2.9, 3.45, 3.3545454545454545)","(17.0, 27.0, 25.666666666666668)","(12.0, 19.0, 18.76923076923077)"
15-12-2022 15:08:14.409507,"(2.35, 2.62, 2.6133333333333333)","(5.0, 7.0, 6.664)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.63636363636364)","(101.0, 330.0, 185.55555555555554)","(2.9, 3.45, 3.3642857142857143)","(17.0, 27.0, 25.666666666666668)","(12.0, 19.0, 18.76923076923077)"
15-12-2022 15:08:15.526838,"(2.35, 2.62, 2.6094736842105264)","(5.0, 7.0, 6.655172413793103)","(16.0, 20.0, 19.181818181818183)","(21.0, 46.0, 45.63636363636364)","(101.0, 330.0, 177.36842105263156)","(2.9, 3.45, 3.386842105263158)","(17.0, 27.0, 25.666666666666668)","(12.0, 19.0, 18.76923076923077)"
15-12-2022 15:08:16.662071,"(2.35, 2.62, 2.6094736842105264)","(5.0, 7.0, 6.655172413793103)","(16.0, 20.0, 19.166666666666668)","(21.0, 46.0, 45.63636363636364)","(101.0, 310.0, 177.36842105263156)","(2.9, 3.45, 3.382978723404255)","(17.0, 27.0, 25.7)","(12.0, 19.0, 18.76923076923077)"
15-12-2022 15:08:17.760647,"(2.35, 2.62, 2.612)","(5.0, 7.0, 6.666666666666666)","(16.0, 20.0, 19.166666666666668)","(21.0, 46.0, 45.63636363636364)","(101.0, 310.0, 205.0)","(2.9, 3.45, 3.382978723404255)","(17.0, 27.0, 25.73170731707317)","(12.0, 19.0, 18.8125)"
15-12-2022 15:08:18.812308,"(2.35, 2.64, 2.5910526315789473)","(5.0, 7.0, 6.703703703703703)","(16.0, 20.0, 19.153846153846153)","(21.0, 46.0, 45.63636363636364)","(101.0, 310.0, 205.0)","(2.9, 3.45, 3.3964285714285714)","(17.0, 27.0, 25.63157894736842)","(12.0, 19.0, 19.423076923076923)"
15-12-2022 15:08:19.959145,"(2.35, 2.64, 2.5846153846153848)","(5.0, 7.0, 6.703703703703703)","(16.0, 20.0, 19.153846153846153)","(21.0, 46.0, 45.63636363636364)","(101.0, 310.0, 177.36842105263156)","(2.9, 3.45, 3.3964285714285714)","(17.0, 27.0, 25.63157894736842)","(12.0, 19.5, 19.423076923076923)"
15-12-2022 15:08:21.106386,"(2.35, 2.64, 2.5846153846153848)","(5.0, 7.0, 6.703703703703703)","(16.0, 20.0, 19.153846153846153)","(21.0, 46.0, 45.63636363636364)","(101.0, 310.0, 223.10344827586206)","(2.9, 3.45, 3.3892857142857142)","(17.0, 27.0, 25.63157894736842)","(12.0, 19.5, 19.4)"
15-12-2022 15:08:22.205267,"(2.35, 2.62, 2.603448275862069)","(5.0, 7.0, 6.7749999999999995)","(16.0, 20.0, 19.153846153846153)","(21.0, 46.0, 45.63636363636364)","(101.0, 310.0, 218.46153846153845)","(2.9, 3.4, 3.3642857142857143)","(17.0, 27.0, 25.63157894736842)","(12.0, 19.5, 19.46153846153846)"
15-12-2022 15:08:23.241489,"(2.35, 2.62, 2.5873913043478263)","(5.0, 7.0, 6.751724137931034)","(16.0, 20.0, 19.153846153846153)","(21.0, 46.0, 45.63636363636364)","(101.0, 310.0, 215.0)","(2.9, 3.4, 3.3794117647058823)","(17.0, 27.0, 25.63157894736842)","(12.0, 19.5, 19.46153846153846)"
15-12-2022 15:08:24.402937,"(2.35, 2.66, 2.5845714285714285)","(5.0, 7.0, 6.725714285714285)","(16.0, 20.0, 19.227272727272727)","(21.0, 46.0, 45.63636363636364)","(101.0, 290.0, 237.5)","(2.9, 3.4, 3.3754545454545455)","(17.0, 27.0, 25.325581395348838)","(12.0, 19.5, 19.46153846153846)"
15-12-2022 15:08:25.469325,"(2.35, 2.66, 2.6329032258064515)","(5.0, 7.0, 6.725714285714285)","(16.0, 20.0, 19.227272727272727)","(21.0, 46.0, 45.63636363636364)","(101.0, 290.0, 237.5)","(2.9, 3.4, 3.368918918918919)","(17.0, 27.0, 25.272727272727273)","(12.0, 19.5, 19.46153846153846)"
15-12-2022 15:08:26.662078,"(2.35, 2.66, 2.64)","(5.0, 7.0, 6.644444444444444)","(16.0, 20.0, 19.227272727272727)","(21.0, 46.0, 45.63636363636364)","(101.0, 290.0, 237.5)","(2.9, 3.4, 3.3680555555555554)","(17.0, 27.0, 25.272727272727273)","(12.0, 19.5, 19.47222222222222)"
15-12-2022 15:08:27.830622,"(2.35, 2.66, 2.638823529411765)","(5.0, 7.0, 6.644444444444444)","(16.0, 20.0, 19.227272727272727)","(21.0, 46.0, 45.529411764705884)","(101.0, 290.0, 237.5)","(2.9, 3.4, 3.3680555555555554)","(17.0, 27.0, 25.272727272727273)","(12.0, 19.5, 19.47222222222222)"
15-12-2022 15:08:29.007863,"(2.35, 2.66, 2.6342857142857143)","(5.0, 7.0, 6.644444444444444)","(16.0, 20.0, 19.227272727272727)","(21.0, 46.0, 45.61904761904762)","(101.0, 290.0, 237.5)","(2.9, 3.4, 3.3718749999999997)","(17.0, 27.0, 25.272727272727273)","(12.0, 19.5, 19.95)"
15-12-2022 15:08:30.109217,"(2.35, 2.66, 2.6274074074074076)","(5.0, 7.0, 6.6421052631578945)","(16.0, 20.0, 19.384615384615383)","(21.0, 46.0, 45.61904761904762)","(101.0, 290.0, 237.5)","(2.9, 3.4, 3.35990099009901)","(17.0, 27.0, 25.272727272727273)","(12.0, 20.0, 19.95)"
15-12-2022 15:08:31.222905,"(2.35, 2.66, 2.6441860465116283)","(5.0, 7.0, 6.6421052631578945)","(16.0, 20.0, 20.833333333333332)","(21.0, 46.0, 45.61904761904762)","(101.0, 290.0, 222.72727272727272)","(2.9, 3.4, 3.3582474226804124)","(17.0, 27.0, 25.564102564102562)","(12.0, 20.0, 20.714285714285715)"
15-12-2022 15:08:32.233619,"(2.35, 2.66, 2.6441860465116283)","(5.0, 7.0, 6.6421052631578945)","(16.0, 21.0, 20.833333333333332)","(21.0, 46.0, 45.61904761904762)","(101.0, 280.0, 222.72727272727272)","(2.9, 3.4, 3.34873417721519)","(17.0, 27.0, 25.272727272727273)","(12.0, 21.0, 20.714285714285715)"
15-12-2022 15:08:33.328725,"(2.35, 2.66, 2.63283950617284)","(5.0, 6.8, 6.653333333333333)","(16.0, 21.0, 20.90909090909091)","(21.0, 46.0, 44.89655172413793)","(101.0, 280.0, 222.72727272727272)","(2.9, 3.4, 3.356849315068493)","(17.0, 27.0, 25.272727272727273)","(12.0, 21.0, 20.88888888888889)"
15-12-2022 15:08:34.495758,"(2.35, 2.66, 2.6294444444444447)","(5.0, 6.8, 6.653333333333333)","(16.0, 21.0, 20.916666666666668)","(21.0, 48.0, 44.89655172413793)","(101.0, 280.0, 222.72727272727272)","(2.9, 3.4, 3.351298701298701)","(17.0, 27.0, 25.272727272727273)","(12.0, 21.0, 20.8)"
15-12-2022 15:08:35.703871,"(2.35, 2.62, 2.6133333333333333)","(5.0, 6.8, 6.694736842105263)","(16.0, 21.0, 20.916666666666668)","(21.0, 48.0, 44.45161290322581)","(101.0, 280.0, 222.72727272727272)","(2.9, 3.4, 3.3223076923076924)","(17.0, 27.0, 25.272727272727273)","(12.0, 21.0, 19.88888888888889)"
15-12-2022 15:08:36.918147,"(2.35, 2.64, 2.632857142857143)","(5.0, 7.0, 6.688888888888888)","(16.0, 21.0, 20.916666666666668)","(21.0, 48.0, 45.1764705882353)","(101.0, 280.0, 155.6)","(2.9, 3.35, 3.307692307692308)","(17.0, 27.0, 25.272727272727273)","(12.0, 20.0, 20.5)"
15-12-2022 15:08:38.129781,"(2.35, 2.64, 2.632857142857143)","(5.0, 7.0, 6.684210526315789)","(16.0, 21.0, 20.916666666666668)","(21.0, 48.0, 44.714285714285715)","(101.0, 270.0, 183.14285714285714)","(2.9, 3.35, 3.3)","(17.0, 27.0, 25.272727272727273)","(12.0, 21.0, 20.5)"
15-12-2022 15:08:39.277866,"(2.35, 2.64, 2.6184615384615384)","(5.0, 7.0, 6.678571428571428)","(16.0, 21.0, 20.916666666666668)","(21.0, 46.0, 44.714285714285715)","(101.0, 250.0, 178.1578947368421)","(2.9, 3.35, 3.3051724137931036)","(17.0, 27.0, 25.564102564102562)","(12.0, 21.0, 20.857142857142858)"
15-12-2022 15:08:40.384121,"(2.35, 2.62, 2.585901639344262)","(5.0, 7.0, 6.678571428571428)","(16.0, 22.0, 21.238095238095237)","(21.0, 46.0, 44.4)","(101.0, 250.0, 183.41463414634148)","(2.9, 3.35, 3.3051724137931036)","(17.0, 27.0, 25.564102564102562)","(12.0, 21.0, 20.866666666666667)"
15-12-2022 15:08:41.559785,"(2.3, 2.62, 2.5856250000000003)","(5.0, 7.0, 6.68)","(16.0, 22.0, 21.238095238095237)","(21.0, 46.0, 44.4)","(101.0, 250.0, 183.14285714285714)","(2.9, 3.35, 3.301923076923077)","(17.0, 27.0, 25.634146341463413)","(12.0, 21.0, 20.473684210526315)"
15-12-2022 15:08:42.684485,"(2.3, 2.62, 2.585294117647059)","(5.0, 7.0, 6.68)","(16.0, 22.0, 21.75)","(21.0, 46.0, 44.714285714285715)","(101.0, 250.0, 183.14285714285714)","(2.9, 3.35, 3.318888888888889)","(17.0, 27.0, 25.42105263157895)","(12.0, 21.0, 20.473684210526315)"
15-12-2022 15:08:43.908117,"(2.3, 2.62, 2.568695652173913)","(5.0, 7.0, 6.748148148148148)","(16.0, 22.0, 21.875)","(21.0, 46.0, 44.4)","(101.0, 250.0, 183.14285714285714)","(2.9, 3.35, 3.256818181818182)","(17.0, 27.0, 25.09090909090909)","(12.0, 21.0, 20.523809523809526)"
15-12-2022 15:08:45.109646,"(2.3, 2.58, 2.553)","(5.0, 7.0, 6.730612244897959)","(16.0, 22.0, 21.875)","(21.0, 46.0, 44.4)","(101.0, 250.0, 188.42105263157896)","(2.9, 3.3, 3.216695205479452)","(17.0, 27.0, 25.916666666666668)","(12.0, 21.0, 20.696969696969695)"
15-12-2022 15:08:46.268385,"(2.3, 2.56, 2.545)","(5.0, 7.0, 6.872222222222222)","(16.0, 23.0, 21.77777777777778)","(21.0, 46.0, 44.4)","(101.0, 250.0, 188.42105263157896)","(2.9, 3.25, 3.216695205479452)","(17.0, 27.0, 25.916666666666668)","(12.0, 21.0, 20.696969696969695)"
15-12-2022 15:08:47.405282,"(2.3, 2.56, 2.533333333333333)","(5.0, 7.0, 7.085714285714285)","(16.0, 23.0, 21.823529411764707)","(21.0, 46.0, 46.72727272727273)","(101.0, 250.0, 190.27027027027026)","(2.9, 3.25, 3.214549180327869)","(17.0, 27.0, 26.2)","(12.0, 21.0, 21.8)"
15-12-2022 15:08:48.565750,"(2.3, 2.56, 2.5245205479452055)","(5.0, 7.2, 7.154285714285715)","(16.0, 22.0, 21.53846153846154)","(21.0, 48.0, 45.666666666666664)","(101.0, 250.0, 194.28571428571428)","(2.9, 3.25, 3.215068493150685)","(17.0, 27.0, 26.142857142857142)","(12.0, 22.0, 21.8)"
15-12-2022 15:08:49.791734,"(2.3, 2.56, 2.5211428571428574)","(5.0, 7.2, 7.163636363636364)","(16.0, 22.0, 21.88888888888889)","(26.0, 48.0, 45.666666666666664)","(101.0, 250.0, 194.28571428571428)","(2.9, 3.25, 3.2157894736842105)","(18.0, 27.0, 25.875)","(12.0, 22.0, 21.8)"
15-12-2022 15:08:51.040080,"(2.3, 2.56, 2.538918918918919)","(5.0, 7.4, 7.13134328358209)","(16.0, 22.0, 22.0)","(26.0, 48.0, 45.81818181818182)","(101.0, 250.0, 194.28571428571428)","(2.9, 3.25, 3.2164179104477615)","(18.0, 27.0, 25.875)","(12.0, 22.0, 21.384615384615383)"
15-12-2022 15:08:52.255894,"(2.3, 2.54, 2.5399004975124377)","(5.0, 7.4, 7.2046511627906975)","(16.0, 23.0, 21.46153846153846)","(26.0, 48.0, 45.6)","(101.0, 250.0, 196.47058823529412)","(2.9, 3.25, 3.216992665036675)","(18.0, 27.0, 25.838709677419356)","(12.0, 22.0, 21.466666666666665)"
15-12-2022 15:08:53.446290,"(2.3, 2.56, 2.5431818181818184)","(5.0, 7.2, 7.076923076923077)","(16.0, 22.0, 21.53846153846154)","(26.0, 48.0, 45.5)","(101.0, 250.0, 196.47058823529412)","(2.9, 3.25, 3.2176549865229114)","(18.0, 27.0, 27.714285714285715)","(12.0, 22.0, 21.5)"
15-12-2022 15:08:54.565600,"(2.3, 2.56, 2.541818181818182)","(5.0, 7.2, 7.089655172413793)","(16.0, 22.0, 21.53846153846154)","(26.0, 48.0, 45.857142857142854)","(101.0, 250.0, 215.65217391304347)","(2.9, 3.25, 3.207116104868914)","(18.0, 28.0, 27.363636363636363)","(12.0, 22.0, 21.0)"
15-12-2022 15:08:55.675177,"(2.3, 2.62, 2.613731343283582)","(5.0, 7.4, 7.1)","(16.0, 21.0, 20.727272727272727)","(26.0, 48.0, 45.857142857142854)","(101.0, 230.0, 189.25925925925927)","(2.9, 3.25, 3.205776892430279)","(18.0, 28.0, 26.6875)","(12.0, 22.0, 20.272727272727273)"
15-12-2022 15:08:56.825291,"(2.3, 2.6, 2.5992792792792794)","(5.0, 7.2, 7.175824175824176)","(16.0, 21.0, 20.714285714285715)","(26.0, 48.0, 45.857142857142854)","(101.0, 230.0, 186.66666666666669)","(2.9, 3.25, 3.204878048780488)","(18.0, 28.0, 26.875)","(12.0, 22.0, 20.31578947368421)"
15-12-2022 15:08:57.992087,"(2.3, 2.6, 2.5977551020408165)","(5.0, 7.2, 7.175824175824176)","(16.0, 21.0, 20.5)","(26.0, 48.0, 45.76744186046512)","(101.0, 230.0, 186.66666666666669)","(2.9, 3.25, 3.204038461538462)","(18.0, 28.0, 26.6)","(12.0, 22.0, 20.26086956521739)"
15-12-2022 15:08:59.197155,"(2.3, 2.58, 2.5792592592592594)","(5.0, 7.4, 7.333944954128441)","(16.0, 21.0, 20.347826086956523)","(26.0, 48.0, 45.857142857142854)","(101.0, 230.0, 184.70588235294116)","(2.9, 3.25, 3.204816513761468)","(18.0, 28.0, 26.764705882352942)","(12.0, 22.0, 20.26086956521739)"
15-12-2022 15:09:00.388752,"(2.3, 2.58, 2.576)","(5.0, 7.4, 7.242857142857143)","(16.0, 21.0, 20.0625)","(26.0, 48.0, 45.951219512195124)","(101.0, 230.0, 184.70588235294116)","(2.9, 3.25, 3.2042222222222225)","(18.0, 28.0, 26.764705882352942)","(12.0, 22.0, 20.272727272727273)"
15-12-2022 15:09:01.582209,"(2.3, 2.56, 2.5566666666666666)","(5.0, 7.4, 7.333333333333334)","(16.0, 21.0, 20.047619047619047)","(26.0, 48.0, 45.951219512195124)","(101.0, 230.0, 193.33333333333331)","(2.8, 3.25, 3.2052486187845304)","(18.0, 28.0, 26.764705882352942)","(12.0, 22.0, 20.526315789473685)"
15-12-2022 15:09:02.824665,"(2.3, 2.58, 2.5425806451612902)","(5.0, 7.4, 7.333333333333334)","(16.0, 21.0, 20.047619047619047)","(26.0, 48.0, 45.951219512195124)","(101.0, 230.0, 193.33333333333331)","(2.8, 3.25, 3.21)","(18.0, 28.0, 27.142857142857142)","(12.0, 22.0, 21.0)"
15-12-2022 15:09:04.037808,"(2.3, 2.56, 2.545)","(5.0, 7.4, 7.3500000000000005)","(16.0, 21.0, 20.047619047619047)","(26.0, 48.0, 45.951219512195124)","(101.0, 230.0, 193.33333333333331)","(2.8, 3.25, 3.207035175879397)","(18.0, 28.0, 26.875)","(12.0, 22.0, 21.047619047619047)"
15-12-2022 15:09:05.204977,"(2.15, 2.58, 2.5416666666666665)","(5.5, 7.4, 7.34)","(16.0, 21.0, 20.047619047619047)","(26.0, 48.0, 45.951219512195124)","(101.0, 230.0, 193.33333333333331)","(2.8, 3.25, 3.207253886010363)","(19.0, 28.0, 26.875)","(14.0, 22.0, 21.1)"
15-12-2022 15:09:06.357900,"(2.15, 2.58, 2.5408)","(5.5, 7.4, 7.34)","(16.0, 21.0, 20.047619047619047)","(26.0, 48.0, 45.4468085106383)","(101.0, 230.0, 193.33333333333331)","(2.8, 3.25, 3.207253886010363)","(19.0, 28.0, 26.875)","(14.0, 22.0, 21.1)"
