,Thunder Pie,Diversify,Thunder Struck,Eadie,Aston Texan,Caveman,Tinker Dan,Spicy Girl
12-01-2023 10:10:33.012531,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:34.053732,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:35.076088,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:36.082766,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:37.128954,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:38.192708,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:39.207775,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:40.198231,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:41.205586,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:42.282374,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:43.385420,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:44.496563,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:45.569561,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:46.540298,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:47.562916,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:48.598367,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:49.688746,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:50.771539,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:51.801495,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:52.789769,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:53.857068,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:54.978338,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:56.088893,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:57.138240,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:58.196952,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:10:59.291373,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:00.417049,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:01.478265,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:02.582968,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:03.643213,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:04.616579,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:05.652395,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:06.679919,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:07.767481,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:08.722985,"(6.5, 16.0, 9.733333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:09.711915,"(6.5, 16.0, 12.866666666666667)","(9.0, 18.0, 16.363636363636363)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:10.729346,"(6.5, 16.0, 11.3)","(9.0, 18.0, 16.363636363636363)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:11.860473,"(6.5, 16.0, 11.3)","(9.0, 18.0, 16.363636363636363)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:12.921352,"(6.5, 16.0, 11.3)","(9.0, 18.0, 16.363636363636363)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:13.946853,"(6.5, 16.0, 11.3)","(9.0, 18.0, 16.363636363636363)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:14.991114,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:16.238916,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:17.371834,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:18.499747,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 22.0, 18.9)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:19.616458,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 22.0, 29.733333333333334)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:20.698206,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 40.0, 29.733333333333334)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:21.754554,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 42.0, 27.09090909090909)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:22.798145,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 42.0, 27.09090909090909)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:23.906083,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 55.0, 36.4)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:24.986209,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 50.0, 36.4)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:26.131155,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 50.0, 36.4)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:27.250286,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 50.0, 36.4)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:28.379338,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 50.0, 36.4)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:29.473983,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 50.0, 36.4)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:30.500389,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.74285714285714)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:31.572352,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:32.651372,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:33.756901,"(6.5, 16.0, 11.3)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:34.841446,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:35.947873,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:36.948092,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:37.979525,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:38.971146,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:39.988765,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:41.007275,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:41.925912,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:42.934833,"(6.5, 16.0, 14.16)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:44.044795,"(6.5, 16.0, 14.218181818181819)","(9.0, 18.5, 15.107142857142858)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:45.077979,"(6.5, 16.0, 11.2)","(9.0, 18.5, 15.53125)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:11:46.126109,"(6.5, 16.0, 11.2)","(9.0, 18.5, 15.53125)","(9.0, 25.0, 22.771428571428572)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:47.180980,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.029411764705882)","(9.0, 25.0, 23.44)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:48.230356,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.029411764705882)","(9.0, 25.0, 23.44)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:49.248615,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.029411764705882)","(9.0, 25.0, 23.44)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:50.387974,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.029411764705882)","(9.0, 25.0, 23.44)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:51.543814,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.029411764705882)","(9.0, 25.0, 23.44)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:52.659770,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.029411764705882)","(9.0, 25.0, 23.44)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:53.842473,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.5)","(9.0, 25.0, 22.82857142857143)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:54.933991,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.5)","(9.0, 25.0, 22.82857142857143)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:55.930203,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.5)","(9.0, 25.0, 22.82857142857143)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:57.065939,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.5)","(9.0, 25.0, 22.82857142857143)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:58.191801,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.5)","(9.0, 25.0, 22.82857142857143)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 5.942857142857143)","(51.0, 280.0, 131.25)"
12-01-2023 10:11:59.301803,"(6.5, 16.0, 11.2)","(9.0, 18.5, 14.5)","(9.0, 25.0, 22.82857142857143)","(5.0, 7.8, 6.3)","(13.0, 26.0, 21.333333333333336)","(2.5, 4.0, 3.2444444444444445)","(3.9, 6.8, 5.942857142857143)","(51.0, 280.0, 131.25)"
