,Emiko,Chief Bronie,Not Today,Zulu Boy,Casual Glance,Sketchy Zara,Fernandos Gal,Murphey
05-01-2023 14:40:12.376118,"(12.0, 25.0, 24.666666666666668)","(101.0, 350.0, 335.0)","(7.0, 13.0, 12.818181818181818)","(61.0, 120.0, 115.71428571428571)","(1.22, 1.39, 1.3938172043010753)","(71.0, 110.0, 108.125)","(31.0, 70.0, 65.71428571428571)","(6.5, 8.4, 8.323809523809524)"
05-01-2023 14:40:13.454744,"(12.0, 25.0, 24.272727272727273)","(101.0, 350.0, 335.0)","(7.0, 13.0, 12.818181818181818)","(61.0, 120.0, 117.5)","(1.22, 1.4, 1.391726618705036)","(71.0, 110.0, 108.125)","(31.0, 70.0, 66.0)","(6.5, 8.4, 8.333333333333334)"
05-01-2023 14:40:14.524291,"(12.0, 24.0, 23.785714285714285)","(101.0, 350.0, 320.0)","(7.0, 13.0, 12.715909090909092)","(61.0, 120.0, 117.5)","(1.22, 1.4, 1.391726618705036)","(71.0, 110.0, 108.125)","(31.0, 70.0, 66.0)","(6.5, 8.4, 8.333333333333334)"
05-01-2023 14:40:15.553247,"(12.0, 24.0, 23.636363636363637)","(101.0, 410.0, 365.0)","(7.0, 13.0, 12.75)","(61.0, 120.0, 117.5)","(1.22, 1.4, 1.3910852713178294)","(71.0, 110.0, 108.125)","(31.0, 70.0, 66.0)","(6.5, 8.4, 8.333333333333334)"
05-01-2023 14:40:16.582691,"(12.0, 24.0, 23.636363636363637)","(101.0, 410.0, 365.0)","(7.0, 13.0, 12.75)","(61.0, 120.0, 117.5)","(1.22, 1.4, 1.3910852713178294)","(71.0, 110.0, 108.125)","(31.0, 70.0, 66.0)","(6.5, 8.4, 8.318518518518518)"
05-01-2023 14:40:17.623322,"(12.0, 25.0, 24.294117647058822)","(101.0, 390.0, 370.0)","(7.0, 13.0, 12.75)","(61.0, 120.0, 115.0)","(1.22, 1.39, 1.3809090909090909)","(71.0, 110.0, 107.85714285714286)","(31.0, 70.0, 65.29411764705883)","(6.5, 8.6, 8.461538461538462)"
05-01-2023 14:40:18.779507,"(12.0, 24.0, 23.833333333333332)","(101.0, 350.0, 317.5)","(7.0, 13.0, 12.79746835443038)","(61.0, 120.0, 116.25)","(1.22, 1.4, 1.3863541666666666)","(71.0, 110.0, 107.85714285714286)","(31.0, 70.0, 63.333333333333336)","(6.5, 8.6, 8.461538461538462)"
05-01-2023 14:40:19.863177,"(12.0, 24.0, 23.88235294117647)","(101.0, 350.0, 317.5)","(7.0, 13.0, 12.759036144578314)","(61.0, 120.0, 116.0)","(1.22, 1.39, 1.3892424242424242)","(71.0, 110.0, 108.125)","(31.0, 70.0, 65.55555555555556)","(6.5, 8.6, 8.518181818181818)"
05-01-2023 14:40:21.005321,"(12.0, 24.0, 23.88235294117647)","(101.0, 350.0, 317.5)","(7.0, 13.0, 12.79746835443038)","(61.0, 120.0, 126.0)","(1.22, 1.39, 1.3885915492957746)","(71.0, 110.0, 108.125)","(31.0, 70.0, 65.55555555555556)","(6.5, 8.6, 8.518181818181818)"
05-01-2023 14:40:22.164841,"(12.0, 24.0, 23.88235294117647)","(101.0, 350.0, 317.5)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 125.71428571428572)","(1.22, 1.39, 1.3892424242424242)","(71.0, 110.0, 108.125)","(31.0, 70.0, 65.55555555555556)","(6.5, 8.6, 8.4875)"
05-01-2023 14:40:23.329363,"(12.0, 24.0, 23.88235294117647)","(101.0, 350.0, 317.5)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 126.0)","(1.22, 1.39, 1.3892424242424242)","(71.0, 110.0, 108.125)","(31.0, 70.0, 65.55555555555556)","(6.5, 8.6, 8.3)"
05-01-2023 14:40:24.361212,"(12.0, 25.0, 24.6)","(101.0, 350.0, 317.5)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 126.0)","(1.22, 1.39, 1.3891228070175439)","(71.0, 110.0, 108.42105263157895)","(31.0, 70.0, 63.333333333333336)","(6.5, 8.4, 8.3)"
05-01-2023 14:40:25.394937,"(12.0, 25.0, 24.466666666666665)","(91.0, 380.0, 288.57142857142856)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 126.0)","(1.22, 1.39, 1.385531914893617)","(71.0, 110.0, 108.42105263157895)","(31.0, 70.0, 65.29411764705883)","(6.5, 8.4, 8.3)"
05-01-2023 14:40:26.518683,"(12.0, 25.0, 24.428571428571427)","(91.0, 370.0, 310.0)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 126.0)","(1.22, 1.4, 1.385531914893617)","(71.0, 110.0, 115.23809523809524)","(31.0, 70.0, 63.333333333333336)","(6.5, 8.4, 8.3)"
05-01-2023 14:40:27.568655,"(12.0, 25.0, 24.428571428571427)","(91.0, 370.0, 270.0)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 126.0)","(1.22, 1.4, 1.385531914893617)","(71.0, 120.0, 113.33333333333333)","(31.0, 70.0, 65.55555555555556)","(6.5, 8.4, 8.312)"
05-01-2023 14:40:28.665355,"(12.0, 26.0, 24.580645161290324)","(91.0, 350.0, 317.5)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 126.25)","(1.22, 1.39, 1.3891228070175439)","(71.0, 120.0, 113.33333333333333)","(31.0, 70.0, 65.55555555555556)","(6.5, 8.4, 8.312)"
05-01-2023 14:40:29.860143,"(12.0, 26.0, 24.705882352941178)","(91.0, 350.0, 317.5)","(7.0, 13.0, 12.79746835443038)","(61.0, 130.0, 126.0)","(1.22, 1.39, 1.381780821917808)","(71.0, 120.0, 113.33333333333333)","(31.0, 70.0, 65.55555555555556)","(6.5, 8.4, 8.321428571428571)"
05-01-2023 14:40:31.049187,"(13.0, 26.0, 24.96)","(91.0, 360.0, 280.0)","(7.5, 13.0, 12.79746835443038)","(71.0, 130.0, 126.0)","(1.22, 1.39, 1.381780821917808)","(81.0, 120.0, 113.33333333333333)","(31.0, 70.0, 65.55555555555556)","(7.0, 8.4, 8.321428571428571)"
05-01-2023 14:40:32.147908,"(13.0, 26.0, 25.0)","(91.0, 350.0, 268.75)","(7.5, 13.0, 12.818181818181818)","(71.0, 130.0, 126.25)","(1.22, 1.39, 1.3786486486486487)","(81.0, 120.0, 113.33333333333333)","(31.0, 70.0, 65.55555555555556)","(7.0, 8.4, 8.45)"
05-01-2023 14:40:33.188091,"(13.0, 26.0, 25.133333333333333)","(91.0, 350.0, 263.3333333333333)","(7.5, 13.0, 12.818181818181818)","(71.0, 130.0, 126.0)","(1.22, 1.38, 1.377659574468085)","(81.0, 120.0, 112.94117647058823)","(31.0, 70.0, 64.44444444444444)","(7.0, 8.6, 8.45)"
05-01-2023 14:40:34.285372,"(13.0, 26.0, 25.0)","(91.0, 350.0, 263.3333333333333)","(7.5, 13.0, 12.818181818181818)","(71.0, 130.0, 126.0)","(1.22, 1.39, 1.3771111111111112)","(81.0, 120.0, 112.94117647058823)","(31.0, 70.0, 64.44444444444444)","(7.0, 8.6, 8.45)"
05-01-2023 14:40:35.408799,"(13.0, 26.0, 25.0)","(91.0, 350.0, 263.3333333333333)","(7.5, 13.0, 12.818181818181818)","(71.0, 130.0, 126.0)","(1.22, 1.39, 1.3771111111111112)","(81.0, 120.0, 111.42857142857143)","(31.0, 70.0, 66.42857142857143)","(7.0, 8.6, 8.45)"
05-01-2023 14:40:36.555758,"(13.0, 26.0, 25.0)","(91.0, 350.0, 263.3333333333333)","(7.5, 13.0, 12.818181818181818)","(71.0, 130.0, 126.25)","(1.22, 1.39, 1.3776190476190475)","(81.0, 120.0, 112.94117647058823)","(31.0, 70.0, 65.83333333333333)","(7.0, 8.6, 8.518181818181818)"
05-01-2023 14:40:37.706480,"(13.0, 26.0, 25.76923076923077)","(91.0, 350.0, 247.14285714285714)","(7.5, 13.0, 12.61111111111111)","(71.0, 130.0, 126.25)","(1.22, 1.38, 1.3619014084507044)","(81.0, 120.0, 112.94117647058823)","(31.0, 70.0, 65.83333333333333)","(7.0, 8.6, 8.568421052631578)"
05-01-2023 14:40:38.864097,"(13.0, 27.0, 26.5)","(91.0, 350.0, 247.14285714285714)","(7.5, 13.0, 12.952380952380953)","(71.0, 130.0, 106.66666666666667)","(1.22, 1.37, 1.3615606936416187)","(81.0, 120.0, 110.0)","(31.0, 70.0, 65.83333333333333)","(7.0, 8.6, 8.568421052631578)"
05-01-2023 14:40:40.062645,"(13.0, 27.0, 26.571428571428573)","(91.0, 350.0, 247.14285714285714)","(7.5, 13.0, 12.952380952380953)","(71.0, 130.0, 103.33333333333333)","(1.22, 1.37, 1.3615606936416187)","(81.0, 120.0, 112.94117647058823)","(31.0, 70.0, 65.83333333333333)","(7.0, 8.6, 8.568421052631578)"
05-01-2023 14:40:41.193294,"(13.0, 27.0, 26.571428571428573)","(91.0, 330.0, 280.0)","(7.5, 13.5, 13.183333333333334)","(71.0, 120.0, 98.57142857142857)","(1.22, 1.37, 1.3612796208530806)","(81.0, 120.0, 112.94117647058823)","(31.0, 70.0, 65.83333333333333)","(7.0, 8.6, 8.568421052631578)"
05-01-2023 14:40:42.294507,"(13.0, 27.0, 26.571428571428573)","(91.0, 330.0, 280.0)","(7.5, 13.5, 13.23611111111111)","(71.0, 120.0, 98.57142857142857)","(1.22, 1.37, 1.3627753303964758)","(81.0, 120.0, 109.0909090909091)","(31.0, 70.0, 66.42857142857143)","(7.0, 8.6, 8.472)"
05-01-2023 14:40:43.455834,"(13.0, 27.0, 26.625)","(91.0, 330.0, 302.5)","(7.5, 13.5, 12.972222222222221)","(71.0, 120.0, 98.57142857142857)","(1.22, 1.37, 1.3627753303964758)","(81.0, 120.0, 112.5)","(31.0, 70.0, 66.42857142857143)","(7.0, 8.6, 8.472)"
05-01-2023 14:40:44.454695,"(13.0, 27.0, 26.6)","(91.0, 330.0, 250.0)","(7.5, 13.5, 13.0)","(71.0, 120.0, 98.57142857142857)","(1.22, 1.37, 1.3625791855203622)","(81.0, 120.0, 112.94117647058823)","(31.0, 70.0, 72.0)","(7.0, 8.6, 8.476923076923077)"
05-01-2023 14:40:45.576862,"(13.0, 27.0, 26.5)","(91.0, 330.0, 241.11111111111111)","(7.5, 13.5, 13.0)","(71.0, 120.0, 105.0)","(1.22, 1.37, 1.3637089201877934)","(81.0, 120.0, 110.0)","(31.0, 75.0, 73.92857142857143)","(7.0, 8.6, 8.523809523809524)"
05-01-2023 14:40:46.735173,"(13.0, 29.0, 28.25)","(91.0, 330.0, 246.66666666666666)","(7.5, 13.5, 13.036585365853659)","(71.0, 120.0, 101.25)","(1.22, 1.37, 1.3628169014084508)","(81.0, 120.0, 110.0)","(31.0, 75.0, 73.92857142857143)","(7.0, 8.6, 8.523809523809524)"
05-01-2023 14:40:47.865607,"(13.0, 29.0, 27.95)","(91.0, 330.0, 246.66666666666666)","(7.5, 13.5, 13.036585365853659)","(71.0, 120.0, 101.25)","(1.22, 1.37, 1.3628169014084508)","(81.0, 120.0, 112.94117647058823)","(31.0, 75.0, 72.0)","(7.0, 8.6, 8.523809523809524)"
05-01-2023 14:40:49.021806,"(13.0, 29.0, 27.95)","(91.0, 330.0, 246.66666666666666)","(7.5, 13.5, 13.068181818181818)","(71.0, 120.0, 101.25)","(1.22, 1.37, 1.3628169014084508)","(81.0, 120.0, 110.0)","(31.0, 75.0, 73.5)","(7.0, 8.6, 8.523809523809524)"
05-01-2023 14:40:50.225707,"(13.0, 29.0, 28.05263157894737)","(91.0, 330.0, 246.66666666666666)","(7.5, 13.5, 13.068181818181818)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.3640816326530614)","(81.0, 120.0, 109.0909090909091)","(31.0, 75.0, 73.92857142857143)","(7.0, 8.6, 8.174468085106382)"
05-01-2023 14:40:51.426574,"(13.0, 29.0, 27.833333333333332)","(91.0, 330.0, 261.25)","(7.5, 13.5, 13.068181818181818)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.3640816326530614)","(81.0, 120.0, 112.5)","(31.0, 75.0, 73.92857142857143)","(7.0, 8.2, 8.184269662921348)"
05-01-2023 14:40:52.531079,"(13.0, 28.0, 27.81818181818182)","(91.0, 330.0, 261.25)","(7.5, 13.5, 13.068181818181818)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.3642763157894737)","(81.0, 120.0, 112.5)","(31.0, 75.0, 72.0)","(7.0, 8.4, 8.184269662921348)"
05-01-2023 14:40:53.643464,"(13.0, 29.0, 27.764705882352942)","(91.0, 330.0, 261.25)","(7.5, 13.5, 13.068181818181818)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.3629411764705883)","(81.0, 120.0, 110.0)","(31.0, 75.0, 73.5)","(7.0, 8.4, 8.264788732394365)"
05-01-2023 14:40:54.737210,"(13.0, 29.0, 27.90909090909091)","(91.0, 330.0, 246.66666666666666)","(7.5, 13.5, 13.08695652173913)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.3632240437158472)","(81.0, 120.0, 112.94117647058823)","(31.0, 75.0, 73.33333333333333)","(7.0, 8.4, 8.392857142857142)"
05-01-2023 14:40:55.782306,"(13.0, 29.0, 28.0)","(91.0, 330.0, 271.6666666666667)","(7.5, 13.5, 13.033333333333333)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.3632240437158472)","(81.0, 120.0, 112.94117647058823)","(31.0, 75.0, 72.0)","(7.0, 8.4, 8.346153846153847)"
05-01-2023 14:40:56.930987,"(13.0, 29.0, 28.142857142857142)","(91.0, 330.0, 271.6666666666667)","(7.5, 13.5, 11.421052631578947)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.379230769230769)","(81.0, 120.0, 106.36363636363636)","(31.0, 75.0, 70.38461538461539)","(7.0, 8.4, 8.339130434782609)"
05-01-2023 14:40:58.098738,"(13.0, 29.0, 28.81818181818182)","(91.0, 330.0, 283.3333333333333)","(7.5, 11.5, 11.545454545454545)","(71.0, 120.0, 103.33333333333333)","(1.22, 1.38, 1.3797826086956522)","(81.0, 120.0, 108.33333333333333)","(31.0, 75.0, 67.5)","(7.0, 8.4, 8.458064516129031)"
05-01-2023 14:40:59.275643,"(13.0, 30.0, 29.785714285714285)","(91.0, 330.0, 283.3333333333333)","(7.5, 12.0, 11.545454545454545)","(71.0, 120.0, 114.0)","(1.22, 1.38, 1.3798461538461537)","(81.0, 120.0, 108.07692307692308)","(31.0, 75.0, 65.0)","(7.0, 8.6, 8.466666666666667)"
05-01-2023 14:41:00.436552,"(13.0, 30.0, 29.727272727272727)","(91.0, 330.0, 305.55555555555554)","(7.5, 11.5, 11.285714285714286)","(71.0, 120.0, 106.0)","(1.22, 1.38, 1.382214765100671)","(81.0, 110.0, 100.0)","(31.0, 80.0, 68.96551724137932)","(7.0, 8.6, 8.466666666666667)"
05-01-2023 14:41:01.553414,"(13.0, 30.0, 29.727272727272727)","(91.0, 320.0, 297.77777777777777)","(7.5, 11.5, 11.14)","(71.0, 110.0, 106.0)","(1.22, 1.39, 1.371965811965812)","(81.0, 110.0, 100.0)","(31.0, 80.0, 68.96551724137932)","(7.0, 8.6, 8.494736842105263)"
05-01-2023 14:41:02.720078,"(13.0, 29.0, 28.88235294117647)","(91.0, 320.0, 295.0)","(7.5, 12.0, 11.708333333333334)","(71.0, 110.0, 103.33333333333333)","(1.22, 1.38, 1.3686585365853658)","(81.0, 110.0, 100.0)","(31.0, 80.0, 72.25806451612902)","(7.0, 8.6, 8.51304347826087)"
05-01-2023 14:41:03.870859,"(13.0, 32.0, 30.727272727272727)","(91.0, 320.0, 304.61538461538464)","(7.5, 12.0, 11.6875)","(71.0, 120.0, 116.0)","(1.22, 1.37, 1.3684313725490198)","(81.0, 110.0, 100.0)","(31.0, 80.0, 71.875)","(7.0, 8.8, 8.537634408602152)"
05-01-2023 14:41:05.061434,"(14.0, 32.0, 30.5)","(91.0, 320.0, 304.61538461538464)","(7.5, 12.0, 11.826086956521738)","(71.0, 120.0, 103.33333333333333)","(1.22, 1.37, 1.3670618556701033)","(81.0, 110.0, 100.0)","(31.0, 80.0, 70.85714285714286)","(7.0, 8.8, 8.58235294117647)"
05-01-2023 14:41:06.173126,"(14.0, 32.0, 30.444444444444443)","(91.0, 350.0, 339.1666666666667)","(7.5, 12.0, 11.84)","(71.0, 120.0, 103.33333333333333)","(1.22, 1.37, 1.3685185185185187)","(81.0, 110.0, 108.33333333333334)","(31.0, 80.0, 69.33333333333333)","(7.0, 8.6, 8.538461538461538)"
05-01-2023 14:41:07.352091,"(14.0, 32.0, 30.392857142857142)","(91.0, 350.0, 335.55555555555554)","(7.5, 12.0, 11.84)","(71.0, 120.0, 103.33333333333333)","(1.22, 1.37, 1.3635096153846156)","(81.0, 110.0, 108.66666666666666)","(31.0, 80.0, 70.85714285714286)","(7.0, 8.6, 8.534615384615385)"
05-01-2023 14:41:08.468047,"(14.0, 32.0, 30.9)","(91.0, 350.0, 339.1666666666667)","(7.5, 12.0, 11.907407407407407)","(71.0, 120.0, 99.16666666666667)","(1.22, 1.37, 1.3635096153846156)","(81.0, 110.0, 108.66666666666666)","(31.0, 80.0, 68.96551724137932)","(7.0, 8.8, 8.545833333333334)"
05-01-2023 14:41:09.642312,"(14.0, 32.0, 30.78125)","(91.0, 350.0, 324.0)","(7.5, 12.5, 11.30952380952381)","(71.0, 120.0, 107.5)","(1.22, 1.37, 1.3701818181818184)","(81.0, 120.0, 109.28571428571429)","(31.0, 80.0, 71.72413793103448)","(7.0, 8.8, 8.644736842105264)"
05-01-2023 14:41:10.857088,"(14.0, 28.0, 27.458333333333332)","(91.0, 350.0, 335.55555555555554)","(7.5, 11.5, 11.261363636363637)","(71.0, 120.0, 115.0)","(1.22, 1.38, 1.385956678700361)","(81.0, 120.0, 103.33333333333333)","(31.0, 80.0, 72.8)","(7.0, 8.8, 8.544578313253012)"
05-01-2023 14:41:12.010266,"(14.0, 27.0, 26.375)","(91.0, 350.0, 335.55555555555554)","(7.5, 11.5, 11.157407407407407)","(71.0, 120.0, 115.0)","(1.22, 1.39, 1.3824087591240874)","(81.0, 120.0, 109.28571428571429)","(31.0, 80.0, 74.19354838709677)","(7.0, 8.8, 8.531818181818183)"
05-01-2023 14:41:13.117388,"(14.0, 27.0, 26.916666666666668)","(91.0, 350.0, 339.1666666666667)","(7.5, 11.5, 11.157407407407407)","(71.0, 120.0, 118.0)","(1.22, 1.39, 1.3866129032258063)","(81.0, 120.0, 109.28571428571429)","(31.0, 80.0, 75.78125)","(7.0, 8.8, 8.665116279069768)"
05-01-2023 14:41:14.241175,"(14.0, 27.0, 26.875)","(91.0, 350.0, 333.75)","(7.5, 11.0, 10.758064516129032)","(71.0, 120.0, 118.0)","(1.22, 1.39, 1.3867955801104972)","(81.0, 120.0, 109.28571428571428)","(31.0, 80.0, 74.8076923076923)","(7.0, 8.8, 8.663529411764706)"
05-01-2023 14:41:15.453895,"(14.0, 27.0, 26.5)","(91.0, 350.0, 320.625)","(7.5, 11.0, 10.821428571428571)","(71.0, 120.0, 116.66666666666667)","(1.22, 1.39, 1.3879220779220778)","(81.0, 120.0, 103.63636363636364)","(31.0, 80.0, 73.86363636363636)","(7.0, 8.8, 8.663529411764706)"
05-01-2023 14:41:16.607291,"(14.0, 27.0, 26.0)","(91.0, 330.0, 320.625)","(7.5, 11.0, 10.696969696969697)","(71.0, 120.0, 118.0)","(1.22, 1.39, 1.3873529411764705)","(81.0, 120.0, 110.0)","(31.0, 80.0, 75.17857142857143)","(7.0, 8.8, 8.851851851851853)"
05-01-2023 14:41:17.736090,"(14.0, 27.0, 26.0)","(91.0, 330.0, 306.66666666666663)","(7.5, 11.0, 10.696969696969697)","(71.0, 120.0, 118.0)","(1.22, 1.39, 1.3900729927007298)","(81.0, 120.0, 111.17647058823529)","(31.0, 80.0, 74.0)","(7.0, 9.0, 9.241860465116279)"
05-01-2023 14:41:18.937531,"(14.0, 27.0, 25.4)","(91.0, 340.0, 315.0)","(7.5, 10.5, 10.042857142857143)","(71.0, 120.0, 118.0)","(1.22, 1.4, 1.3909090909090909)","(81.0, 120.0, 112.10526315789474)","(31.0, 80.0, 72.5925925925926)","(7.0, 9.4, 9.26)"
05-01-2023 14:41:20.147512,"(14.0, 27.0, 25.2)","(91.0, 340.0, 315.0)","(7.5, 10.5, 10.053191489361703)","(71.0, 120.0, 118.0)","(1.22, 1.4, 1.3910852713178294)","(81.0, 120.0, 112.10526315789474)","(31.0, 80.0, 62.22222222222222)","(7.0, 9.4, 9.241860465116279)"
05-01-2023 14:41:21.284201,"(14.0, 27.0, 25.2)","(91.0, 330.0, 306.66666666666663)","(7.5, 10.5, 10.295833333333334)","(71.0, 120.0, 118.57142857142857)","(1.22, 1.4, 1.3936842105263156)","(81.0, 120.0, 112.85714285714286)","(31.0, 80.0, 73.84615384615384)","(7.0, 9.4, 9.285714285714285)"
05-01-2023 14:41:22.411655,"(14.0, 27.0, 25.22222222222222)","(91.0, 330.0, 316.0)","(7.5, 10.0, 9.922222222222222)","(71.0, 120.0, 118.57142857142857)","(1.22, 1.4, 1.3927710843373493)","(81.0, 120.0, 112.85714285714286)","(31.0, 80.0, 73.84615384615384)","(7.0, 9.4, 9.458823529411765)"
05-01-2023 14:41:23.545031,"(14.0, 27.0, 25.22222222222222)","(91.0, 330.0, 316.0)","(7.5, 10.0, 9.922222222222222)","(71.0, 120.0, 118.0)","(1.22, 1.4, 1.391320754716981)","(81.0, 120.0, 112.10526315789474)","(31.0, 80.0, 72.0)","(7.0, 9.6, 9.437837837837836)"
05-01-2023 14:41:24.651252,"(14.0, 27.0, 25.22222222222222)","(91.0, 330.0, 306.66666666666663)","(7.5, 10.0, 9.922222222222222)","(71.0, 120.0, 118.0)","(1.22, 1.4, 1.391320754716981)","(81.0, 120.0, 112.10526315789474)","(31.0, 80.0, 72.0)","(7.0, 9.6, 9.437837837837836)"
05-01-2023 14:41:25.764197,"(14.0, 27.0, 26.04)","(91.0, 330.0, 306.66666666666663)","(7.5, 10.0, 9.869565217391305)","(71.0, 120.0, 118.57142857142857)","(1.22, 1.4, 1.390551181102362)","(81.0, 120.0, 112.85714285714286)","(31.0, 80.0, 74.83870967741936)","(7.0, 9.6, 9.559999999999999)"
05-01-2023 14:41:26.954903,"(14.0, 27.0, 26.18181818181818)","(91.0, 330.0, 316.0)","(7.5, 10.0, 9.80909090909091)","(71.0, 120.0, 118.57142857142857)","(1.22, 1.4, 1.3916376306620208)","(81.0, 120.0, 112.85714285714286)","(31.0, 80.0, 74.83870967741936)","(7.0, 9.6, 9.575)"
05-01-2023 14:41:28.092753,"(14.0, 26.0, 25.88235294117647)","(91.0, 330.0, 316.0)","(7.5, 10.0, 9.806451612903226)","(71.0, 120.0, 118.0)","(1.22, 1.4, 1.4025106382978723)","(81.0, 120.0, 112.10526315789474)","(31.0, 80.0, 73.6)","(7.0, 9.6, 9.366666666666667)"
05-01-2023 14:41:29.228825,"(14.0, 24.0, 23.705882352941178)","(91.0, 310.0, 250.0)","(7.0, 10.0, 9.657142857142857)","(71.0, 120.0, 118.0)","(1.22, 1.41, 1.4025106382978723)","(81.0, 120.0, 112.10526315789474)","(31.0, 80.0, 73.6)","(7.0, 9.4, 9.366666666666667)"
05-01-2023 14:41:30.382760,"(14.0, 24.0, 23.533333333333335)","(91.0, 310.0, 250.0)","(7.0, 10.0, 9.758333333333333)","(71.0, 120.0, 118.0)","(1.22, 1.41, 1.4065217391304348)","(81.0, 120.0, 112.10526315789474)","(31.0, 80.0, 73.6)","(7.0, 9.6, 9.45531914893617)"
05-01-2023 14:41:31.533211,"(14.0, 24.0, 23.294117647058822)","(91.0, 310.0, 290.0)","(7.0, 10.0, 9.758139534883721)","(71.0, 120.0, 118.18181818181819)","(1.22, 1.41, 1.409438202247191)","(81.0, 120.0, 112.85714285714286)","(31.0, 80.0, 72.5)","(7.0, 9.6, 9.327272727272728)"
05-01-2023 14:41:32.699180,"(14.0, 23.0, 22.666666666666668)","(91.0, 310.0, 296.6666666666667)","(7.0, 9.8, 9.683333333333334)","(71.0, 120.0, 118.18181818181819)","(1.22, 1.42, 1.4157657657657656)","(81.0, 120.0, 112.85714285714286)","(31.0, 80.0, 72.5)","(7.0, 9.4, 9.327272727272728)"
05-01-2023 14:41:33.998172,"(14.0, 23.0, 22.272727272727273)","(91.0, 290.0, 273.33333333333337)","(7.0, 9.6, 9.637837837837838)","(71.0, 120.0, 118.0)","(1.22, 1.42, 1.4253846153846153)","(81.0, 110.0, 104.73684210526315)","(31.0, 80.0, 72.5)","(7.0, 9.2, 8.928571428571429)"
05-01-2023 14:41:35.402475,"(14.0, 23.0, 22.40740740740741)","(91.0, 290.0, 278.8888888888889)","(7.0, 9.8, 9.651428571428571)","(71.0, 120.0, 118.0)","(1.22, 1.43, 1.4256363636363636)","(81.0, 110.0, 105.23809523809524)","(31.0, 80.0, 73.79310344827586)","(7.0, 9.0, 8.947826086956521)"
05-01-2023 14:41:36.687877,"(14.0, 23.0, 22.916666666666668)","(91.0, 290.0, 232.30769230769232)","(7.0, 9.8, 9.787500000000001)","(71.0, 120.0, 116.36363636363636)","(1.22, 1.43, 1.4062025316455695)","(81.0, 110.0, 103.84615384615384)","(31.0, 80.0, 71.5625)","(7.0, 9.0, 9.24)"
05-01-2023 14:41:37.976161,"(14.0, 23.0, 22.916666666666668)","(91.0, 300.0, 277.77777777777777)","(7.0, 9.8, 9.683333333333334)","(71.0, 130.0, 127.0)","(1.22, 1.42, 1.4017981072555203)","(81.0, 110.0, 106.25)","(31.0, 80.0, 74.70588235294117)","(7.0, 9.4, 9.328888888888889)"
05-01-2023 14:41:39.244969,"(14.0, 24.0, 23.304347826086957)","(91.0, 300.0, 277.77777777777777)","(7.0, 9.8, 9.65)","(71.0, 130.0, 120.0)","(1.22, 1.41, 1.40126213592233)","(81.0, 110.0, 106.84210526315789)","(31.0, 80.0, 75.9090909090909)","(7.0, 9.4, 9.34)"
05-01-2023 14:41:40.476764,"(14.0, 24.0, 23.428571428571427)","(91.0, 300.0, 277.77777777777777)","(7.0, 9.8, 9.65)","(71.0, 130.0, 120.0)","(1.22, 1.41, 1.4014814814814813)","(81.0, 110.0, 106.84210526315789)","(31.0, 80.0, 75.9090909090909)","(7.0, 9.4, 9.448)"
05-01-2023 14:41:41.674006,"(14.0, 24.0, 23.428571428571427)","(91.0, 300.0, 277.77777777777777)","(7.0, 9.8, 9.65)","(71.0, 130.0, 126.66666666666667)","(1.22, 1.41, 1.401699604743083)","(81.0, 110.0, 107.77777777777777)","(31.0, 80.0, 73.33333333333333)","(7.0, 9.6, 9.45)"
05-01-2023 14:41:42.755041,"(14.0, 24.0, 23.142857142857142)","(91.0, 300.0, 240.0)","(7.0, 9.8, 9.65)","(71.0, 130.0, 126.66666666666667)","(1.22, 1.41, 1.3920754716981132)","(81.0, 110.0, 112.85714285714286)","(31.0, 80.0, 73.82352941176471)","(7.0, 9.6, 9.434782608695652)"
05-01-2023 14:41:43.825357,"(14.0, 24.0, 23.142857142857142)","(91.0, 300.0, 282.0)","(7.0, 10.0, 9.838095238095239)","(71.0, 130.0, 120.0)","(1.22, 1.4, 1.3920754716981132)","(81.0, 120.0, 112.85714285714286)","(31.0, 80.0, 73.82352941176471)","(7.0, 9.6, 9.434782608695652)"
05-01-2023 14:41:45.012448,"(14.0, 24.0, 23.384615384615383)","(91.0, 300.0, 286.1538461538462)","(7.0, 10.5, 9.842)","(71.0, 130.0, 120.0)","(1.22, 1.4, 1.3906367041198502)","(81.0, 120.0, 117.05882352941177)","(31.0, 80.0, 75.43478260869566)","(7.0, 9.6, 9.517391304347827)"
