,Whitestarchristian,Bettor Be Lively,Longtan Cassanova,Dont Tell Alice,Shazzam,Uncle Leo,Joonior Brown
12-01-2023 13:42:34.499438,"(2.0, 2.14, 2.1344827586206896)","(12.0, 17.0, 15.68)","(5.0, 8.0, 7.84)","(31.0, 60.0, 55.42857142857143)","(8.5, 11.5, 10.636363636363637)","(16.0, 42.0, 36.22222222222222)","(4.0, 5.5, 5.28888888888889)"
12-01-2023 13:42:35.702848,"(2.0, 2.14, 2.1360869565217393)","(12.0, 16.5, 15.166666666666666)","(5.0, 8.4, 8.25)","(31.0, 55.0, 49.0)","(8.5, 11.5, 10.744186046511627)","(16.0, 42.0, 36.857142857142854)","(4.0, 5.4, 5.1692307692307695)"
12-01-2023 13:42:36.789119,"(2.0, 2.14, 2.1348000000000003)","(12.0, 16.5, 15.166666666666666)","(5.0, 8.4, 8.25)","(31.0, 55.0, 49.0)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 5.4, 5.1692307692307695)"
12-01-2023 13:42:37.916736,"(2.0, 2.14, 2.1360869565217393)","(12.0, 16.5, 15.166666666666666)","(5.0, 8.4, 8.25)","(31.0, 55.0, 50.666666666666664)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 5.4, 5.08421052631579)"
12-01-2023 13:42:39.039794,"(2.0, 2.14, 2.1360869565217393)","(12.0, 16.5, 14.7)","(5.0, 8.4, 8.25)","(31.0, 60.0, 50.666666666666664)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 5.4, 5.052173913043479)"
12-01-2023 13:42:40.260987,"(2.0, 2.14, 2.1361702127659576)","(12.0, 16.5, 14.7)","(5.0, 8.6, 8.329032258064515)","(31.0, 60.0, 49.5)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 5.4, 5.052173913043479)"
12-01-2023 13:42:41.514870,"(2.0, 2.14, 2.1322388059701494)","(12.0, 16.5, 14.7)","(5.0, 8.6, 8.329032258064515)","(31.0, 60.0, 49.5)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 5.4, 5.052173913043479)"
12-01-2023 13:42:42.739779,"(2.0, 2.14, 2.1193548387096777)","(12.0, 16.0, 14.6)","(5.0, 8.6, 8.329032258064515)","(31.0, 60.0, 53.0)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 5.4, 4.955555555555556)"
12-01-2023 13:42:43.947939,"(2.0, 2.18, 2.1692857142857145)","(12.0, 16.0, 15.25)","(5.0, 8.6, 8.329032258064515)","(31.0, 60.0, 53.0)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 5.2, 4.766666666666667)"
12-01-2023 13:42:45.231402,"(2.0, 2.18, 2.135505617977528)","(12.0, 16.0, 15.666666666666666)","(5.0, 8.6, 8.424999999999999)","(31.0, 60.0, 56.0)","(8.5, 11.0, 10.695652173913043)","(16.0, 40.0, 36.857142857142854)","(4.0, 4.9, 4.800000000000001)"
12-01-2023 13:42:46.525812,"(2.0, 2.12, 2.0909473684210527)","(12.0, 16.0, 15.666666666666666)","(5.0, 8.6, 8.424999999999999)","(31.0, 60.0, 56.0)","(8.5, 11.0, 10.380952380952381)","(16.0, 40.0, 33.333333333333336)","(4.0, 4.9, 4.8375)"
12-01-2023 13:42:47.646554,"(1.9, 2.12, 2.0921212121212123)","(12.0, 16.0, 15.2)","(5.5, 8.8, 8.74)","(31.0, 60.0, 56.5)","(8.5, 10.5, 10.372093023255815)","(17.0, 40.0, 34.0)","(4.0, 4.9, 4.82)"
12-01-2023 13:42:48.801227,"(1.9, 2.12, 2.0929133858267717)","(12.0, 16.0, 15.333333333333334)","(5.5, 8.8, 8.623529411764705)","(31.0, 60.0, 52.0)","(8.5, 10.5, 10.104347826086958)","(17.0, 38.0, 36.0)","(4.0, 4.9, 4.82)"
12-01-2023 13:42:49.993036,"(1.9, 2.12, 2.0929133858267717)","(12.0, 16.0, 15.333333333333334)","(5.5, 8.8, 8.623529411764705)","(31.0, 60.0, 52.0)","(8.5, 10.5, 10.104347826086958)","(17.0, 38.0, 35.6)","(4.0, 4.9, 4.82)"
12-01-2023 13:42:51.126595,"(1.9, 2.12, 2.093125)","(12.0, 16.0, 15.333333333333334)","(5.5, 8.6, 8.48235294117647)","(31.0, 60.0, 52.0)","(8.5, 10.5, 9.9875)","(17.0, 38.0, 34.0)","(4.0, 4.9, 4.977777777777778)"
12-01-2023 13:42:52.220398,"(1.9, 2.06, 2.047008547008547)","(12.0, 17.5, 16.52777777777778)","(5.5, 9.4, 8.672727272727272)","(31.0, 55.0, 51.5)","(8.5, 10.0, 9.933333333333334)","(17.0, 36.0, 34.0)","(4.0, 5.1, 5.136842105263158)"
12-01-2023 13:42:53.380229,"(1.9, 2.12, 2.0674809160305343)","(12.0, 17.5, 16.31578947368421)","(5.5, 9.2, 8.8)","(31.0, 55.0, 53.833333333333336)","(8.5, 10.0, 9.781818181818181)","(17.0, 36.0, 34.0)","(4.0, 5.2, 5.129411764705883)"
12-01-2023 13:42:54.560957,"(1.9, 2.1, 2.0711627906976746)","(12.0, 18.0, 16.676470588235293)","(5.5, 9.2, 8.8)","(31.0, 55.0, 53.833333333333336)","(8.5, 10.0, 9.5)","(17.0, 36.0, 34.0)","(4.0, 5.2, 5.133333333333334)"
12-01-2023 13:42:55.781078,"(1.9, 2.1, 2.0751181102362204)","(12.0, 18.5, 17.821428571428573)","(5.5, 9.2, 9.488)","(31.0, 55.0, 46.08)","(8.5, 9.8, 9.44)","(17.0, 36.0, 37.0)","(4.0, 5.2, 4.857142857142858)"
12-01-2023 13:42:57.104417,"(1.85, 2.12, 2.104166666666667)","(12.0, 18.0, 17.357142857142858)","(6.0, 10.5, 9.822222222222223)","(31.0, 48.0, 38.4)","(8.5, 10.0, 9.3)","(19.0, 42.0, 36.0)","(4.2, 4.9, 4.942857142857143)"
12-01-2023 13:42:58.255827,"(1.85, 2.1, 2.0563636363636366)","(12.0, 17.5, 17.166666666666668)","(6.0, 10.0, 8.9)","(31.0, 48.0, 37.5)","(8.5, 9.8, 9.5)","(19.0, 40.0, 34.75)","(4.2, 5.2, 5.068421052631579)"
12-01-2023 13:42:59.496893,"(1.85, 2.08, 2.051304347826087)","(12.0, 17.5, 17.333333333333332)","(6.0, 10.0, 8.763636363636364)","(31.0, 48.0, 37.5)","(8.5, 10.5, 9.7)","(19.0, 40.0, 36.5)","(4.2, 5.1, 4.98)"
12-01-2023 13:43:00.828340,"(1.85, 2.08, 2.0584615384615383)","(12.0, 17.5, 17.333333333333332)","(6.0, 9.2, 8.494736842105263)","(31.0, 48.0, 35.354838709677416)","(8.5, 10.5, 9.75)","(19.0, 40.0, 36.72727272727273)","(4.2, 5.1, 4.963636363636364)"
12-01-2023 13:43:02.108870,"(1.85, 2.1, 2.071764705882353)","(12.0, 17.5, 18.25)","(6.0, 9.0, 8.696)","(31.0, 48.0, 43.6)","(8.5, 10.5, 9.714285714285715)","(19.0, 40.0, 37.0)","(4.2, 5.1, 4.992307692307692)"
12-01-2023 13:43:03.405583,"(1.85, 2.1, 2.0742857142857143)","(12.0, 18.5, 18.25)","(6.0, 9.0, 8.733333333333333)","(31.0, 46.0, 43.33333333333333)","(8.5, 10.5, 9.673684210526314)","(19.0, 40.0, 33.333333333333336)","(4.2, 5.1, 5.1000000000000005)"
12-01-2023 13:43:04.778459,"(1.85, 2.1, 2.066315789473684)","(12.0, 19.0, 17.5)","(6.0, 9.0, 8.733333333333333)","(31.0, 46.0, 39.0)","(8.5, 11.0, 9.827906976744185)","(19.0, 40.0, 33.333333333333336)","(4.2, 5.2, 5.1000000000000005)"
12-01-2023 13:43:06.283919,"(1.85, 2.1, 2.0674576271186442)","(12.0, 19.0, 18.5)","(6.0, 9.0, 8.733333333333333)","(31.0, 46.0, 39.0)","(8.5, 11.0, 9.620000000000001)","(20.0, 40.0, 33.333333333333336)","(4.2, 5.2, 5.1000000000000005)"
12-01-2023 13:43:07.444495,"(1.85, 2.1, 2.08713567839196)","(12.0, 20.0, 18.5)","(6.0, 9.0, 8.466666666666667)","(31.0, 44.0, 39.0)","(8.5, 10.5, 9.76923076923077)","(20.0, 40.0, 33.333333333333336)","(4.2, 5.2, 4.9411764705882355)"
12-01-2023 13:43:08.630196,"(1.85, 2.08, 2.0533333333333332)","(12.0, 20.0, 18.5)","(6.0, 9.0, 8.304347826086955)","(31.0, 44.0, 34.833333333333336)","(8.5, 10.0, 10.16842105263158)","(20.0, 40.0, 34.285714285714285)","(4.2, 5.0, 5.118181818181818)"
12-01-2023 13:43:09.814672,"(1.85, 2.1, 2.063076923076923)","(12.0, 19.5, 18.5)","(6.0, 9.0, 8.304347826086955)","(31.0, 44.0, 36.666666666666664)","(8.5, 10.5, 10.16842105263158)","(20.0, 40.0, 34.285714285714285)","(4.2, 5.2, 4.95)"
12-01-2023 13:43:10.944125,"(1.85, 2.1, 2.0803076923076924)","(12.0, 20.0, 19.25)","(6.0, 9.0, 8.304347826086955)","(31.0, 42.0, 36.666666666666664)","(8.5, 10.5, 10.16842105263158)","(20.0, 40.0, 35.714285714285715)","(4.2, 5.2, 4.95)"
12-01-2023 13:43:12.096499,"(1.85, 2.1, 2.0803076923076924)","(12.0, 20.0, 19.25)","(6.0, 9.0, 8.292307692307691)","(31.0, 42.0, 36.666666666666664)","(8.5, 10.5, 9.876923076923077)","(20.0, 40.0, 35.714285714285715)","(4.2, 5.2, 5.140000000000001)"
12-01-2023 13:43:13.219986,"(1.85, 2.1, 2.0637735849056607)","(12.0, 19.5, 18.25)","(6.0, 9.0, 8.292307692307691)","(31.0, 42.0, 36.666666666666664)","(8.5, 10.0, 9.876923076923077)","(20.0, 40.0, 35.714285714285715)","(4.2, 5.2, 5.140000000000001)"
12-01-2023 13:43:14.387028,"(1.85, 2.1, 2.059148936170213)","(12.0, 19.5, 18.25)","(6.0, 9.0, 8.292307692307691)","(31.0, 42.0, 36.666666666666664)","(8.5, 10.0, 10.340909090909092)","(20.0, 40.0, 35.714285714285715)","(4.2, 5.2, 5.0636363636363635)"
12-01-2023 13:43:15.601564,"(1.85, 2.1, 2.059148936170213)","(12.0, 19.0, 17.9)","(6.0, 9.0, 8.285714285714285)","(31.0, 42.0, 36.666666666666664)","(8.5, 10.5, 10.348837209302326)","(20.0, 40.0, 35.714285714285715)","(4.2, 5.2, 5.0636363636363635)"
12-01-2023 13:43:16.867884,"(1.85, 2.1, 2.065714285714286)","(12.0, 18.5, 17.9)","(6.0, 9.0, 8.285714285714285)","(31.0, 42.0, 36.666666666666664)","(8.5, 11.0, 10.470588235294118)","(20.0, 40.0, 35.0)","(4.2, 5.2, 4.960869565217392)"
12-01-2023 13:43:18.077649,"(1.85, 2.08, 2.048)","(12.0, 18.5, 17.9)","(6.0, 9.0, 8.56)","(31.0, 42.0, 38.0)","(8.5, 10.5, 10.771428571428572)","(20.0, 40.0, 35.5)","(4.2, 5.2, 4.7631578947368425)"
12-01-2023 13:43:19.263928,"(1.85, 2.12, 2.0773333333333333)","(12.0, 19.5, 18.875)","(6.0, 8.8, 8.4)","(31.0, 42.0, 34.625)","(8.5, 11.0, 10.48125)","(20.0, 40.0, 35.5)","(4.2, 5.3, 4.9)"
12-01-2023 13:43:20.555269,"(1.85, 2.12, 2.0725925925925925)","(12.0, 20.0, 18.833333333333332)","(6.0, 8.8, 8.2)","(31.0, 44.0, 34.625)","(8.5, 10.5, 10.477941176470589)","(20.0, 40.0, 35.5)","(4.2, 5.3, 4.873333333333333)"
12-01-2023 13:43:21.807000,"(1.85, 2.12, 2.0725925925925925)","(12.0, 20.0, 18.833333333333332)","(6.0, 8.6, 7.8)","(31.0, 44.0, 34.833333333333336)","(8.5, 10.5, 10.47517730496454)","(20.0, 40.0, 37.2)","(4.2, 5.3, 4.927906976744186)"
12-01-2023 13:43:23.012755,"(1.85, 2.08, 2.0363636363636366)","(12.0, 22.0, 19.25)","(6.0, 8.2, 7.5)","(31.0, 44.0, 34.833333333333336)","(8.5, 11.0, 10.591160220994475)","(20.0, 42.0, 37.2)","(4.2, 5.3, 4.8428571428571425)"
12-01-2023 13:43:24.198847,"(1.85, 2.08, 2.0363636363636366)","(12.0, 21.0, 19.25)","(6.0, 8.0, 7.5)","(31.0, 44.0, 34.833333333333336)","(8.5, 11.0, 10.591160220994475)","(20.0, 42.0, 37.2)","(4.2, 5.3, 4.9363636363636365)"
12-01-2023 13:43:25.388418,"(1.85, 2.06, 2.0512)","(12.0, 21.0, 19.25)","(6.0, 8.0, 7.999999999999999)","(31.0, 44.0, 37.333333333333336)","(8.5, 11.0, 10.679487179487179)","(20.0, 42.0, 38.0)","(4.2, 5.3, 4.9852459016393444)"
12-01-2023 13:43:26.444900,"(1.85, 2.08, 2.0282758620689654)","(12.0, 20.0, 18.857142857142858)","(6.0, 8.2, 7.999999999999999)","(31.0, 44.0, 37.333333333333336)","(8.5, 11.0, 10.715384615384615)","(20.0, 42.0, 39.0)","(4.2, 5.3, 4.889743589743589)"
12-01-2023 13:43:27.588504,"(1.85, 2.06, 2.046666666666667)","(12.0, 20.0, 18.25)","(6.0, 8.2, 8.018181818181818)","(31.0, 44.0, 36.666666666666664)","(8.5, 11.0, 10.715384615384615)","(20.0, 42.0, 40.0)","(4.2, 5.3, 4.9190476190476184)"
12-01-2023 13:43:28.794733,"(1.85, 2.06, 2.0487719298245612)","(12.0, 20.0, 18.25)","(6.0, 8.2, 7.709090909090909)","(31.0, 44.0, 37.888888888888886)","(8.5, 11.0, 10.715384615384615)","(20.0, 42.0, 40.0)","(4.2, 5.3, 4.963157894736843)"
12-01-2023 13:43:29.887546,"(1.85, 2.06, 2.041714285714286)","(12.0, 20.0, 18.25)","(6.0, 8.0, 7.709090909090909)","(31.0, 44.0, 37.888888888888886)","(8.5, 11.0, 10.715384615384615)","(20.0, 44.0, 40.0)","(4.2, 5.3, 4.963157894736843)"
12-01-2023 13:43:30.975460,"(1.85, 2.06, 2.041714285714286)","(12.0, 20.0, 18.25)","(6.0, 8.0, 7.709090909090909)","(31.0, 44.0, 38.11764705882353)","(9.0, 11.0, 10.76984126984127)","(20.0, 44.0, 41.333333333333336)","(4.2, 5.3, 4.880645161290323)"
12-01-2023 13:43:32.138635,"(1.85, 2.06, 2.039047619047619)","(12.0, 21.0, 20.166666666666668)","(6.0, 8.2, 8.133333333333335)","(31.0, 44.0, 37.45454545454545)","(9.0, 11.0, 10.788135593220339)","(20.0, 44.0, 41.0)","(4.2, 5.3, 5.005454545454546)"
12-01-2023 13:43:33.611307,"(1.85, 2.04, 2.026341463414634)","(12.0, 21.0, 19.0)","(6.0, 8.8, 8.184615384615386)","(31.0, 44.0, 37.45454545454545)","(9.0, 11.0, 10.861702127659575)","(20.0, 46.0, 41.0)","(4.2, 5.3, 4.866666666666666)"
12-01-2023 13:43:34.971011,"(1.85, 2.04, 2.0208219178082194)","(12.0, 21.0, 19.75)","(6.0, 8.8, 7.555555555555556)","(31.0, 44.0, 37.45454545454545)","(9.0, 11.0, 10.861702127659575)","(20.0, 46.0, 43.0)","(4.2, 5.3, 5.004545454545454)"
12-01-2023 13:43:36.905846,"(1.85, 2.04, 2.0208219178082194)","(12.0, 22.0, 19.6)","(6.0, 8.8, 8.16)","(31.0, 44.0, 37.45454545454545)","(9.0, 11.0, 10.861702127659575)","(21.0, 50.0, 40.8)","(4.2, 5.3, 5.157142857142857)"
12-01-2023 13:43:38.752582,"(1.85, 2.04, 2.0105263157894737)","(12.0, 21.0, 18.666666666666668)","(6.0, 8.4, 8.16)","(31.0, 44.0, 37.45454545454545)","(9.0, 11.0, 10.543478260869565)","(21.0, 48.0, 40.8)","(4.2, 5.3, 5.157142857142857)"
12-01-2023 13:43:39.909637,"(1.85, 2.04, 2.031641791044776)","(12.0, 21.0, 19.0)","(6.0, 8.4, 8.16)","(31.0, 44.0, 39.0)","(9.0, 11.0, 10.543478260869565)","(21.0, 48.0, 43.0)","(4.2, 5.3, 5.1617021276595745)"
12-01-2023 13:43:41.061654,"(1.85, 2.04, 2.0073202614379086)","(12.0, 21.0, 19.0)","(6.0, 8.2, 8.04)","(31.0, 42.0, 39.0)","(9.0, 11.0, 10.543478260869565)","(21.0, 48.0, 43.0)","(4.2, 5.3, 5.1617021276595745)"
12-01-2023 13:43:42.180135,"(1.85, 2.04, 2.007889908256881)","(12.0, 21.0, 19.0)","(6.0, 8.2, 8.04)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.662337662337663)","(21.0, 48.0, 46.333333333333336)","(4.2, 5.3, 5.2)"
12-01-2023 13:43:43.365586,"(1.85, 2.02, 2.0164102564102566)","(12.0, 21.0, 19.0)","(6.0, 8.2, 8.04)","(31.0, 42.0, 40.4)","(9.0, 11.0, 10.662337662337663)","(21.0, 48.0, 45.5)","(4.2, 5.4, 5.342307692307693)"
12-01-2023 13:43:44.553733,"(1.85, 2.02, 2.0164102564102566)","(12.0, 21.0, 19.0)","(6.0, 8.2, 7.90909090909091)","(31.0, 42.0, 38.0)","(9.0, 11.0, 10.698412698412698)","(21.0, 50.0, 47.33333333333333)","(4.2, 5.4, 5.305263157894737)"
12-01-2023 13:43:45.753938,"(1.85, 2.04, 2.025320197044335)","(12.0, 22.0, 19.0)","(6.0, 8.8, 7.90909090909091)","(31.0, 40.0, 38.0)","(9.0, 11.0, 10.568181818181818)","(21.0, 50.0, 43.333333333333336)","(4.2, 5.4, 5.381927710843374)"
12-01-2023 13:43:46.979345,"(1.8, 2.04, 2.0360526315789476)","(13.0, 22.0, 19.0)","(6.0, 8.8, 7.781818181818182)","(31.0, 40.0, 38.8)","(9.0, 11.0, 10.568181818181818)","(21.0, 50.0, 43.0)","(4.2, 5.4, 5.266666666666667)"
12-01-2023 13:43:48.259080,"(1.8, 2.04, 2.0214876033057854)","(13.0, 22.0, 19.0)","(6.0, 8.8, 7.555555555555556)","(31.0, 40.0, 38.8)","(9.0, 11.0, 10.571428571428571)","(21.0, 55.0, 43.333333333333336)","(4.2, 5.4, 5.266666666666667)"
12-01-2023 13:43:49.480590,"(1.8, 2.04, 2.0214876033057854)","(13.0, 22.0, 19.0)","(6.0, 8.8, 7.555555555555556)","(31.0, 40.0, 38.8)","(9.0, 11.0, 10.571428571428571)","(21.0, 50.0, 43.333333333333336)","(4.2, 5.4, 5.266666666666667)"
12-01-2023 13:43:50.666459,"(1.8, 2.04, 2.022008032128514)","(13.0, 21.0, 19.333333333333332)","(6.0, 8.8, 7.555555555555556)","(31.0, 40.0, 38.8)","(9.0, 11.0, 10.581395348837209)","(21.0, 50.0, 43.0)","(4.2, 5.4, 5.325)"
12-01-2023 13:43:51.952527,"(1.8, 2.04, 2.0205217391304346)","(13.0, 21.0, 19.333333333333332)","(6.0, 7.2, 7.733333333333333)","(31.0, 40.0, 38.0)","(9.0, 11.0, 10.608695652173912)","(21.0, 55.0, 43.333333333333336)","(4.4, 5.4, 5.3100000000000005)"
12-01-2023 13:43:53.201170,"(1.8, 2.04, 2.0225174825174825)","(13.0, 19.5, 19.15)","(6.0, 8.8, 7.768421052631579)","(31.0, 44.0, 39.2)","(9.0, 11.0, 10.63265306122449)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:43:54.390061,"(1.8, 2.04, 2.0214814814814814)","(13.0, 19.5, 19.15)","(6.0, 8.8, 7.768421052631579)","(31.0, 44.0, 39.2)","(9.0, 11.0, 10.63265306122449)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:43:55.624877,"(1.8, 2.04, 2.032)","(13.0, 19.5, 19.15)","(6.0, 8.8, 7.983333333333334)","(31.0, 44.0, 39.2)","(9.0, 11.0, 10.594202898550725)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:43:56.884207,"(1.8, 2.04, 2.027537688442211)","(13.0, 19.5, 19.15)","(6.0, 8.8, 7.75)","(31.0, 44.0, 40.5)","(9.0, 11.0, 10.674418604651162)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:43:58.080277,"(1.8, 2.0, 1.993257328990228)","(13.0, 19.5, 19.15)","(6.0, 8.8, 7.91578947368421)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:43:59.244957,"(1.8, 2.04, 2.0151724137931035)","(13.0, 19.5, 19.0)","(6.0, 8.8, 7.768421052631579)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:44:00.427877,"(1.8, 2.04, 2.0151724137931035)","(13.0, 19.5, 18.666666666666668)","(6.0, 8.8, 8.016)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:44:01.663610,"(1.8, 2.04, 2.0151724137931035)","(13.0, 19.5, 18.666666666666668)","(6.0, 8.8, 8.016)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 50.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:44:02.873268,"(1.8, 2.04, 2.0151724137931035)","(13.0, 19.5, 19.083333333333332)","(6.0, 8.8, 8.100000000000001)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 50.0, 43.0)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:44:04.080903,"(1.8, 2.02, 2.0070503597122302)","(13.0, 19.5, 19.0)","(6.0, 8.8, 8.100000000000001)","(31.0, 42.0, 39.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 55.0, 43.333333333333336)","(4.4, 5.4, 5.333333333333334)"
12-01-2023 13:44:05.345966,"(1.8, 2.02, 2.0010526315789474)","(13.0, 19.5, 18.5)","(6.0, 8.8, 7.925)","(31.0, 42.0, 39.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 50.0, 37.2)","(4.4, 5.4, 5.383333333333334)"
12-01-2023 13:44:06.421254,"(1.8, 2.02, 1.999493670886076)","(13.0, 19.5, 18.666666666666668)","(6.0, 8.8, 7.925)","(31.0, 42.0, 38.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 38.0, 38.5)","(4.4, 5.4, 5.383333333333334)"
12-01-2023 13:44:07.487700,"(1.8, 2.02, 1.9993457943925235)","(13.0, 19.5, 18.833333333333332)","(6.0, 8.8, 7.866666666666666)","(31.0, 40.0, 38.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 46.0, 38.5)","(4.4, 5.4, 5.383333333333334)"
12-01-2023 13:44:08.636340,"(1.8, 2.02, 1.9993457943925235)","(13.0, 19.5, 18.833333333333332)","(6.0, 8.8, 7.866666666666666)","(31.0, 40.0, 38.0)","(9.0, 11.0, 10.674418604651162)","(21.0, 46.0, 38.5)","(4.4, 5.4, 5.383333333333334)"
12-01-2023 13:44:09.802818,"(1.8, 2.02, 1.9993457943925235)","(13.0, 19.5, 18.833333333333332)","(6.0, 8.8, 7.779310344827586)","(31.0, 40.0, 37.333333333333336)","(9.0, 11.0, 10.708333333333334)","(21.0, 46.0, 39.333333333333336)","(4.4, 5.4, 5.440625)"
12-01-2023 13:44:10.883780,"(1.8, 2.02, 2.0003806228373704)","(13.0, 22.0, 20.25)","(6.0, 7.8, 8.088888888888889)","(31.0, 44.0, 37.6)","(9.0, 11.0, 10.743589743589745)","(21.0, 46.0, 40.666666666666664)","(4.4, 5.6, 5.61578947368421)"
12-01-2023 13:44:12.020752,"(1.8, 2.02, 2.002)","(13.0, 23.0, 20.25)","(6.0, 8.4, 7.816666666666666)","(31.0, 44.0, 37.6)","(9.0, 11.0, 10.743589743589745)","(21.0, 50.0, 41.0)","(4.4, 5.7, 5.666666666666667)"
12-01-2023 13:44:13.130206,"(1.8, 2.02, 1.995328947368421)","(13.0, 22.0, 20.666666666666668)","(6.0, 8.4, 7.4148148148148145)","(31.0, 44.0, 37.6)","(9.0, 11.0, 10.743589743589745)","(21.0, 46.0, 39.333333333333336)","(4.4, 5.7, 5.645161290322581)"
12-01-2023 13:44:14.277595,"(1.8, 1.98, 1.9732515337423313)","(13.0, 22.0, 20.666666666666668)","(6.0, 8.4, 7.942857142857143)","(31.0, 44.0, 38.18181818181818)","(9.0, 11.0, 10.534883720930232)","(21.0, 46.0, 41.0)","(4.4, 5.8, 5.272413793103448)"
12-01-2023 13:44:15.548778,"(1.8, 1.98, 1.9704524886877828)","(13.0, 22.0, 20.666666666666668)","(6.0, 8.0, 7.7)","(31.0, 44.0, 37.6)","(9.0, 11.0, 10.777777777777779)","(21.0, 46.0, 39.333333333333336)","(4.4, 5.3, 5.38)"
12-01-2023 13:44:16.739111,"(1.8, 1.99, 1.982437275985663)","(13.0, 22.0, 20.666666666666668)","(6.0, 8.0, 7.7)","(31.0, 44.0, 39.0)","(9.0, 11.0, 10.777777777777779)","(21.0, 46.0, 39.333333333333336)","(4.4, 5.5, 5.2785714285714285)"
12-01-2023 13:44:17.908194,"(1.8, 2.02, 1.9942222222222221)","(13.0, 22.0, 20.666666666666668)","(6.0, 8.0, 7.236363636363636)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.783783783783784)","(21.0, 46.0, 39.625)","(4.4, 5.3, 5.62)"
12-01-2023 13:44:18.984890,"(1.8, 2.02, 1.9991397849462365)","(13.0, 18.0, 17.608695652173914)","(6.0, 8.0, 7.447368421052632)","(31.0, 42.0, 40.0)","(9.0, 11.0, 10.783783783783784)","(21.0, 46.0, 38.714285714285715)","(4.4, 5.7, 5.644444444444445)"
12-01-2023 13:44:20.182802,"(1.8, 2.02, 1.9978285714285715)","(13.0, 19.5, 17.833333333333332)","(6.0, 8.0, 7.328)","(31.0, 42.0, 41.76)","(9.0, 11.0, 10.783783783783784)","(21.0, 46.0, 39.625)","(4.4, 5.7, 5.585714285714285)"
12-01-2023 13:44:21.345219,"(1.8, 2.02, 1.9978285714285715)","(13.0, 18.0, 17.833333333333332)","(6.0, 8.0, 7.328)","(31.0, 42.0, 41.81818181818182)","(9.0, 11.0, 10.789115646258503)","(21.0, 46.0, 40.333333333333336)","(4.4, 5.7, 5.361538461538462)"
12-01-2023 13:44:22.558258,"(1.8, 2.0, 1.9809411764705882)","(13.0, 22.0, 20.0)","(6.0, 8.4, 7.7125)","(31.0, 44.0, 42.06060606060606)","(9.0, 11.0, 10.571428571428571)","(21.0, 46.0, 41.85714285714286)","(4.4, 5.8, 5.3875)"
12-01-2023 13:44:23.656137,"(1.8, 2.0, 1.9335863377609108)","(14.0, 22.0, 20.666666666666668)","(5.5, 8.4, 7.7125)","(31.0, 44.0, 39.63636363636363)","(9.0, 11.0, 10.608695652173912)","(21.0, 44.0, 42.125)","(4.4, 5.5, 5.539130434782609)"
12-01-2023 13:44:24.787585,"(1.8, 2.0, 1.9327648114901257)","(14.0, 19.0, 18.31578947368421)","(5.5, 8.4, 7.816666666666667)","(31.0, 44.0, 42.25)","(9.0, 11.0, 10.384615384615385)","(21.0, 44.0, 46.0)","(4.4, 5.8, 5.86)"
12-01-2023 13:44:25.944343,"(1.8, 1.91, 1.9012714776632302)","(14.0, 19.0, 18.571428571428573)","(5.5, 8.6, 8.545454545454545)","(31.0, 48.0, 40.333333333333336)","(9.0, 10.5, 10.386363636363637)","(21.0, 50.0, 44.0)","(4.4, 5.9, 5.83125)"
