,Olsen Gang,Surface,Radley Erskin,Cosmic Journey,Sadie Seahorse,Arctic Blizzard,Willina Charm,Twist And Shake
14-12-2022 13:25:53.952604,"(61.0, 130.0, 86.25)","(101.0, 350.0, 270.0)","(3.3, 4.1, 4.0442857142857145)","(12.0, 16.0, 14.61111111111111)","(8.5, 12.5, 11.919354838709678)","(15.0, 19.5, 18.441176470588236)","(6.0, 8.0, 7.828571428571428)","(2.1, 2.5, 2.483076923076923)"
14-12-2022 13:25:55.169552,"(61.0, 130.0, 86.25)","(101.0, 350.0, 270.0)","(3.3, 4.1, 4.0442857142857145)","(12.0, 16.0, 15.375)","(8.5, 12.5, 11.919354838709678)","(15.0, 19.5, 18.441176470588236)","(6.0, 8.0, 7.828571428571428)","(2.1, 2.5, 2.483076923076923)"
14-12-2022 13:25:56.393742,"(61.0, 130.0, 86.25)","(101.0, 340.0, 220.0)","(3.3, 4.1, 4.030487804878049)","(12.0, 16.0, 15.166666666666666)","(8.5, 12.5, 11.919354838709678)","(15.0, 19.5, 18.441176470588236)","(6.0, 8.0, 7.788235294117647)","(2.1, 2.5, 2.47875)"
14-12-2022 13:25:57.675714,"(61.0, 130.0, 86.25)","(101.0, 340.0, 188.0)","(3.3, 4.1, 4.030487804878049)","(12.0, 16.0, 15.166666666666666)","(8.5, 12.5, 11.919354838709678)","(15.0, 19.5, 18.441176470588236)","(6.0, 7.8, 7.788235294117647)","(2.1, 2.5, 2.4780645161290322)"
14-12-2022 13:25:58.932984,"(61.0, 130.0, 86.25)","(101.0, 340.0, 285.0)","(3.3, 4.1, 4.030487804878049)","(12.0, 16.0, 15.166666666666666)","(8.5, 12.5, 12.136363636363637)","(15.0, 19.5, 18.441176470588236)","(6.0, 7.8, 7.788235294117647)","(2.1, 2.5, 2.4780645161290322)"
14-12-2022 13:26:00.130765,"(61.0, 130.0, 82.77777777777777)","(101.0, 330.0, 300.0)","(3.3, 4.1, 4.030487804878049)","(12.0, 16.0, 15.166666666666666)","(8.5, 12.5, 12.241935483870968)","(15.0, 19.5, 18.6)","(6.0, 7.8, 7.7846153846153845)","(2.1, 2.5, 2.4518518518518517)"
14-12-2022 13:26:01.208644,"(61.0, 130.0, 82.17391304347827)","(101.0, 320.0, 235.0)","(3.3, 4.1, 4.025)","(12.0, 16.0, 15.28)","(8.5, 12.5, 12.198630136986301)","(15.0, 19.5, 18.32758620689655)","(6.0, 7.8, 7.76)","(2.1, 2.48, 2.471764705882353)"
14-12-2022 13:26:02.279727,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 218.0)","(3.3, 3.95, 3.89)","(12.0, 16.0, 15.28)","(8.5, 13.0, 12.198630136986301)","(15.0, 19.5, 18.32758620689655)","(6.0, 8.0, 7.828571428571428)","(2.1, 2.48, 2.489411764705882)"
14-12-2022 13:26:03.369426,"(61.0, 130.0, 78.05555555555556)","(101.0, 320.0, 248.0769230769231)","(3.3, 3.95, 3.8875)","(12.0, 16.0, 15.428571428571429)","(8.5, 13.0, 12.224489795918368)","(15.0, 19.5, 18.7)","(6.0, 7.8, 7.842553191489361)","(2.1, 2.5, 2.484)"
14-12-2022 13:26:04.534626,"(61.0, 130.0, 89.73684210526315)","(101.0, 320.0, 248.0769230769231)","(3.3, 3.95, 3.9405797101449274)","(12.0, 15.5, 15.428571428571429)","(8.5, 13.0, 12.516666666666667)","(15.0, 19.0, 18.22)","(6.0, 8.2, 7.991304347826087)","(2.1, 2.5, 2.4019354838709677)"
14-12-2022 13:26:05.730396,"(61.0, 130.0, 99.4)","(101.0, 320.0, 245.2)","(3.3, 4.1, 4.004347826086956)","(12.0, 15.5, 14.758620689655173)","(8.5, 13.0, 12.52)","(15.0, 19.0, 18.120689655172413)","(6.0, 8.2, 7.971428571428571)","(2.1, 2.44, 2.401818181818182)"
14-12-2022 13:26:06.920145,"(61.0, 130.0, 99.4)","(101.0, 320.0, 245.2)","(3.3, 4.1, 4.02280701754386)","(12.0, 16.0, 14.758620689655173)","(8.5, 13.0, 12.314285714285715)","(15.0, 19.0, 18.15)","(6.0, 8.2, 7.890322580645161)","(2.1, 2.42, 2.3856521739130434)"
14-12-2022 13:26:08.207746,"(61.0, 130.0, 91.75)","(101.0, 320.0, 245.2)","(3.3, 4.1, 4.0424999999999995)","(12.0, 16.0, 15.052631578947368)","(8.5, 13.0, 12.696629213483146)","(15.0, 19.0, 18.29032258064516)","(6.0, 8.2, 7.745454545454545)","(2.1, 2.42, 2.391063829787234)"
14-12-2022 13:26:09.378636,"(61.0, 130.0, 91.75)","(101.0, 320.0, 245.2)","(3.3, 4.1, 4.0424999999999995)","(12.0, 16.0, 15.052631578947368)","(8.5, 13.0, 12.720930232558139)","(15.0, 19.0, 18.321428571428573)","(6.0, 7.8, 7.846153846153846)","(2.1, 2.42, 2.3929411764705883)"
14-12-2022 13:26:10.538807,"(61.0, 130.0, 96.73913043478261)","(101.0, 320.0, 242.08333333333331)","(3.3, 4.1, 4.051111111111111)","(12.0, 16.0, 14.923076923076923)","(8.5, 13.0, 12.720930232558139)","(15.0, 19.0, 18.321428571428573)","(6.0, 8.0, 7.846153846153846)","(2.1, 2.4, 2.393333333333333)"
14-12-2022 13:26:11.685761,"(61.0, 130.0, 85.26315789473685)","(101.0, 320.0, 242.08333333333331)","(3.3, 4.1, 4.051111111111111)","(12.0, 16.0, 14.923076923076923)","(8.5, 13.0, 12.720930232558139)","(15.0, 19.0, 18.321428571428573)","(6.0, 8.0, 7.846153846153846)","(2.1, 2.42, 2.400952380952381)"
14-12-2022 13:26:12.876329,"(61.0, 130.0, 85.26315789473685)","(101.0, 320.0, 242.08333333333331)","(3.3, 4.1, 4.041071428571429)","(12.0, 16.0, 15.147058823529411)","(8.5, 13.0, 12.720930232558139)","(15.0, 19.0, 18.466666666666665)","(6.0, 8.0, 7.846153846153846)","(2.1, 2.42, 2.395483870967742)"
14-12-2022 13:26:14.164494,"(61.0, 130.0, 85.26315789473685)","(101.0, 320.0, 242.08333333333331)","(3.3, 4.1, 4.041071428571429)","(12.0, 15.5, 14.7)","(8.5, 13.0, 12.654761904761905)","(15.0, 19.0, 18.428571428571427)","(6.0, 8.0, 7.828571428571428)","(2.1, 2.42, 2.405238095238095)"
14-12-2022 13:26:15.465297,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 242.08333333333331)","(3.3, 4.1, 4.040350877192982)","(12.0, 15.5, 14.673913043478262)","(8.5, 13.0, 12.654761904761905)","(15.0, 19.0, 18.448275862068964)","(6.0, 8.0, 7.8)","(2.1, 2.44, 2.4157142857142855)"
14-12-2022 13:26:16.861398,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 202.66666666666666)","(3.3, 4.1, 3.9696428571428575)","(12.0, 15.5, 14.887096774193548)","(8.5, 13.0, 12.654761904761905)","(15.0, 19.0, 18.61904761904762)","(6.0, 8.0, 7.7368421052631575)","(2.1, 2.44, 2.456216216216216)"
14-12-2022 13:26:18.213206,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 202.66666666666666)","(3.3, 4.0, 4.014814814814815)","(12.0, 15.5, 14.887096774193548)","(8.5, 13.0, 12.654761904761905)","(15.0, 19.0, 18.61904761904762)","(6.0, 7.8, 7.666666666666667)","(2.1, 2.48, 2.4593548387096775)"
14-12-2022 13:26:19.499295,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 202.66666666666666)","(3.3, 4.1, 4.007065217391304)","(12.0, 15.5, 14.796296296296296)","(8.5, 13.0, 12.654761904761905)","(15.0, 19.0, 19.575757575757574)","(6.0, 7.8, 7.647619047619048)","(2.1, 2.48, 2.4593548387096775)"
14-12-2022 13:26:21.048287,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 202.66666666666666)","(3.3, 4.1, 4.007065217391304)","(12.0, 15.5, 14.796296296296296)","(8.5, 13.0, 12.654761904761905)","(15.0, 22.0, 19.575757575757574)","(6.0, 7.8, 7.647619047619048)","(2.1, 2.48, 2.4593548387096775)"
14-12-2022 13:26:22.569892,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.1, 4.0625)","(12.0, 15.5, 15.0625)","(8.5, 13.0, 12.677777777777777)","(15.0, 21.0, 20.071428571428573)","(6.0, 7.8, 7.878260869565217)","(2.1, 2.48, 2.3685714285714283)"
14-12-2022 13:26:23.967949,"(61.0, 130.0, 82.77777777777777)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.1, 4.115483870967742)","(12.0, 15.5, 13.872727272727273)","(8.5, 13.0, 12.662790697674419)","(15.0, 21.0, 20.454545454545453)","(6.0, 8.0, 7.928571428571429)","(2.1, 2.38, 2.3705)"
14-12-2022 13:26:25.327348,"(61.0, 130.0, 97.3076923076923)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.2, 4.124836601307189)","(12.0, 14.0, 13.743243243243244)","(8.5, 13.0, 12.695121951219512)","(15.0, 21.0, 20.697674418604652)","(6.0, 8.0, 7.952)","(2.1, 2.38, 2.357254901960784)"
14-12-2022 13:26:26.721009,"(61.0, 130.0, 97.3076923076923)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.2, 4.121768707482993)","(12.0, 14.0, 13.797101449275363)","(9.0, 13.0, 12.695121951219512)","(15.0, 22.0, 20.58823529411765)","(6.0, 8.2, 7.974193548387096)","(2.1, 2.38, 2.353333333333333)"
14-12-2022 13:26:27.967214,"(61.0, 130.0, 89.52380952380952)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.2, 4.121768707482993)","(12.0, 14.0, 13.78125)","(9.0, 13.0, 12.488372093023255)","(15.0, 22.0, 20.714285714285715)","(6.0, 8.2, 8.019354838709678)","(2.1, 2.38, 2.353333333333333)"
14-12-2022 13:26:29.236053,"(61.0, 130.0, 89.52380952380952)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.2, 4.112878787878787)","(12.0, 14.0, 13.78125)","(9.0, 13.0, 12.25)","(15.0, 22.0, 20.714285714285715)","(6.0, 8.2, 8.017391304347827)","(2.1, 2.38, 2.379583333333333)"
14-12-2022 13:26:30.528257,"(61.0, 130.0, 89.52380952380952)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.2, 4.112686567164179)","(12.0, 14.0, 13.818181818181818)","(9.0, 12.5, 11.914634146341463)","(15.0, 22.0, 21.047619047619047)","(6.0, 8.2, 8.021052631578947)","(2.1, 2.38, 2.381818181818182)"
14-12-2022 13:26:31.768012,"(61.0, 130.0, 96.73913043478261)","(101.0, 320.0, 227.36842105263156)","(3.3, 4.2, 4.133720930232558)","(12.0, 14.0, 12.428571428571429)","(9.0, 12.0, 11.96)","(15.0, 22.0, 21.083333333333332)","(6.0, 8.2, 8.136585365853659)","(2.1, 2.4, 2.409473684210526)"
14-12-2022 13:26:32.971680,"(61.0, 130.0, 104.5)","(101.0, 320.0, 232.0)","(3.3, 4.2, 4.133720930232558)","(12.0, 13.0, 12.428571428571429)","(9.0, 12.0, 12.121621621621621)","(16.0, 22.0, 21.476190476190474)","(6.0, 8.2, 8.142222222222221)","(2.1, 2.42, 2.4006896551724135)"
14-12-2022 13:26:34.189187,"(61.0, 130.0, 104.5)","(101.0, 320.0, 232.0)","(3.3, 4.2, 4.132544378698225)","(12.0, 13.0, 12.465753424657533)","(9.0, 12.5, 12.067567567567568)","(16.0, 22.0, 21.333333333333332)","(6.0, 8.2, 8.406896551724138)","(2.1, 2.42, 2.4105454545454545)"
14-12-2022 13:26:35.385601,"(61.0, 130.0, 104.5)","(101.0, 320.0, 232.0)","(3.3, 4.2, 4.135164835164835)","(12.0, 13.0, 12.357142857142858)","(9.0, 12.5, 11.987179487179487)","(16.0, 22.0, 21.333333333333332)","(6.0, 8.6, 8.45)","(2.1, 2.42, 2.413191489361702)"
14-12-2022 13:26:36.613760,"(61.0, 130.0, 102.67857142857143)","(101.0, 320.0, 232.0)","(3.3, 4.2, 4.135164835164835)","(12.0, 13.0, 12.347826086956522)","(9.0, 12.0, 11.922222222222222)","(16.0, 22.0, 21.454545454545453)","(6.0, 8.6, 8.466666666666667)","(2.1, 2.42, 2.415177304964539)"
14-12-2022 13:26:37.724011,"(61.0, 130.0, 102.67857142857143)","(101.0, 320.0, 194.28571428571428)","(3.3, 4.2, 4.135164835164835)","(12.0, 13.0, 12.347826086956522)","(9.0, 12.0, 11.922222222222222)","(16.0, 22.0, 21.454545454545453)","(6.0, 8.6, 8.466666666666667)","(2.1, 2.42, 2.415177304964539)"
14-12-2022 13:26:38.953002,"(61.0, 130.0, 102.67857142857143)","(101.0, 320.0, 194.28571428571428)","(3.3, 4.2, 4.124358974358974)","(12.0, 13.0, 12.347826086956522)","(9.0, 12.0, 11.841463414634147)","(16.0, 22.0, 21.75)","(6.0, 8.6, 8.48)","(2.1, 2.42, 2.418181818181818)"
14-12-2022 13:26:40.266920,"(61.0, 130.0, 102.67857142857143)","(101.0, 320.0, 222.22222222222223)","(3.3, 4.2, 4.134269662921348)","(12.0, 13.0, 12.347826086956522)","(9.0, 12.0, 11.705882352941176)","(16.0, 23.0, 21.94736842105263)","(6.0, 8.6, 8.466666666666667)","(2.1, 2.42, 2.4386813186813185)"
14-12-2022 13:26:41.476915,"(61.0, 130.0, 102.67857142857143)","(101.0, 320.0, 216.47058823529412)","(3.3, 4.1, 3.9869565217391303)","(12.0, 13.0, 12.314814814814815)","(9.0, 12.0, 11.625)","(16.0, 22.0, 21.513513513513512)","(6.0, 8.8, 8.68)","(2.1, 2.44, 2.46)"
14-12-2022 13:26:42.820931,"(61.0, 130.0, 102.67857142857143)","(101.0, 320.0, 184.6153846153846)","(3.3, 3.95, 3.8758620689655174)","(12.0, 13.0, 12.402985074626866)","(9.0, 12.0, 11.761904761904763)","(16.0, 22.0, 21.513513513513512)","(6.0, 8.8, 8.742857142857144)","(2.1, 2.48, 2.468947368421053)"
14-12-2022 13:26:43.983558,"(61.0, 120.0, 102.5)","(101.0, 300.0, 216.0)","(3.3, 3.9, 3.8992537313432836)","(12.0, 13.0, 12.411764705882353)","(9.0, 12.0, 11.595744680851064)","(16.0, 22.0, 21.513513513513512)","(6.0, 8.8, 8.633333333333333)","(2.1, 2.48, 2.4805882352941175)"
14-12-2022 13:26:45.176852,"(61.0, 120.0, 99.8076923076923)","(101.0, 290.0, 220.0)","(3.3, 3.95, 3.882)","(12.0, 13.0, 12.420289855072463)","(9.0, 12.0, 11.773684210526316)","(16.0, 22.0, 21.6)","(6.0, 9.0, 8.685714285714285)","(2.1, 2.5, 2.4805882352941175)"
14-12-2022 13:26:46.501530,"(61.0, 120.0, 99.25925925925927)","(101.0, 290.0, 211.42857142857144)","(3.3, 3.95, 3.913157894736842)","(12.0, 13.0, 12.323529411764707)","(9.0, 12.0, 11.773684210526316)","(16.0, 22.0, 21.513513513513512)","(6.0, 8.8, 8.66)","(2.1, 2.5, 2.4806666666666666)"
14-12-2022 13:26:47.703678,"(61.0, 120.0, 99.25925925925927)","(101.0, 280.0, 211.42857142857144)","(3.3, 3.95, 3.913157894736842)","(12.0, 12.5, 12.323529411764707)","(9.0, 12.0, 11.746192893401016)","(16.0, 22.0, 21.6)","(6.0, 8.8, 8.692307692307692)","(2.1, 2.5, 2.5036363636363634)"
14-12-2022 13:26:48.916549,"(61.0, 120.0, 99.25925925925927)","(101.0, 280.0, 211.42857142857144)","(3.3, 3.95, 3.908426966292135)","(12.0, 12.0, 11.944444444444445)","(9.0, 12.0, 11.746192893401016)","(16.0, 22.0, 21.526315789473685)","(6.0, 8.8, 8.66)","(2.1, 2.52, 2.5273015873015874)"
14-12-2022 13:26:50.059748,"(61.0, 120.0, 99.25925925925927)","(101.0, 280.0, 211.42857142857144)","(3.3, 3.95, 3.908426966292135)","(12.0, 12.0, 11.911214953271028)","(9.0, 12.0, 11.746192893401016)","(16.0, 22.0, 21.633333333333333)","(6.0, 8.8, 8.65)","(2.1, 2.54, 2.521904761904762)"
14-12-2022 13:26:51.185540,"(61.0, 120.0, 99.25925925925927)","(101.0, 280.0, 217.14285714285714)","(3.3, 3.95, 3.8955882352941176)","(11.0, 12.0, 11.896396396396396)","(9.0, 12.0, 11.545454545454545)","(16.0, 22.0, 22.1)","(6.5, 8.8, 8.792592592592593)","(2.1, 2.54, 2.4933812949640286)"
14-12-2022 13:26:52.369691,"(61.0, 120.0, 99.25925925925927)","(101.0, 280.0, 217.14285714285714)","(3.3, 3.8, 3.7806818181818183)","(11.0, 12.0, 11.900862068965518)","(9.0, 12.0, 11.537037037037036)","(16.0, 23.0, 22.37142857142857)","(6.5, 8.8, 8.205555555555556)","(2.1, 2.5, 2.5853658536585367)"
14-12-2022 13:26:53.543318,"(61.0, 120.0, 99.25925925925927)","(101.0, 280.0, 217.14285714285714)","(3.3, 3.8, 3.783695652173913)","(11.0, 12.0, 11.863636363636363)","(9.0, 12.0, 11.510204081632653)","(16.0, 23.0, 22.29032258064516)","(6.5, 8.4, 8.19047619047619)","(2.1, 2.6, 2.576)"
14-12-2022 13:26:54.665884,"(61.0, 120.0, 96.13636363636364)","(101.0, 280.0, 185.71428571428572)","(3.3, 3.8, 3.769387755102041)","(11.0, 12.0, 11.856435643564357)","(9.0, 12.0, 11.757575757575758)","(16.0, 23.0, 22.243243243243242)","(6.5, 8.2, 8.14375)","(2.1, 2.58, 2.5658064516129033)"
14-12-2022 13:26:55.903847,"(61.0, 120.0, 87.1875)","(101.0, 280.0, 207.27272727272728)","(3.3, 3.85, 3.8033057851239667)","(11.0, 12.0, 11.856435643564357)","(9.0, 12.0, 11.77319587628866)","(16.0, 23.0, 22.314285714285713)","(6.5, 8.4, 8.136296296296296)","(2.1, 2.58, 2.5704000000000002)"
14-12-2022 13:26:57.091575,"(61.0, 120.0, 87.91666666666667)","(101.0, 280.0, 207.27272727272728)","(3.3, 3.85, 3.8032)","(11.0, 12.0, 11.877450980392156)","(9.0, 12.0, 11.794736842105262)","(16.0, 23.0, 22.314285714285713)","(6.5, 8.4, 8.131428571428572)","(2.1, 2.58, 2.57125)"
14-12-2022 13:26:58.283125,"(61.0, 120.0, 87.91666666666667)","(101.0, 280.0, 207.27272727272728)","(3.3, 3.85, 3.809090909090909)","(11.0, 12.0, 11.895833333333334)","(9.0, 12.0, 11.6875)","(16.0, 23.0, 22.11111111111111)","(6.5, 8.4, 8.125984251968504)","(2.1, 2.6, 2.5551219512195122)"
14-12-2022 13:26:59.440352,"(61.0, 110.0, 97.5)","(101.0, 270.0, 250.0)","(3.3, 3.85, 3.815942028985507)","(11.0, 12.0, 11.876344086021506)","(9.0, 12.0, 11.519480519480519)","(16.0, 23.0, 22.069767441860463)","(6.5, 8.4, 8.116666666666667)","(2.1, 2.56, 2.566153846153846)"
14-12-2022 13:27:00.557659,"(61.0, 110.0, 97.5)","(101.0, 270.0, 222.0)","(3.3, 3.95, 3.8817307692307694)","(11.0, 12.0, 12.05)","(9.0, 12.0, 11.528169014084508)","(16.0, 23.0, 22.38095238095238)","(6.5, 8.2, 8.059259259259258)","(2.1, 2.58, 2.536923076923077)"
14-12-2022 13:27:01.751408,"(61.0, 120.0, 88.88888888888889)","(101.0, 270.0, 207.0)","(3.3, 4.0, 3.927659574468085)","(11.0, 12.5, 12.117647058823529)","(9.0, 12.0, 11.574626865671641)","(16.0, 23.0, 22.40909090909091)","(6.5, 8.4, 7.925714285714285)","(2.1, 2.54, 2.5420689655172413)"
14-12-2022 13:27:02.865380,"(61.0, 120.0, 87.91666666666667)","(101.0, 270.0, 207.0)","(3.3, 4.0, 3.927659574468085)","(11.0, 12.5, 12.117647058823529)","(9.0, 12.0, 11.573529411764707)","(16.0, 23.0, 22.3)","(6.5, 8.0, 7.892307692307692)","(2.1, 2.56, 2.5533333333333332)"
14-12-2022 13:27:03.948020,"(61.0, 120.0, 87.91666666666667)","(101.0, 270.0, 225.0)","(3.3, 4.0, 3.927659574468085)","(11.0, 12.5, 12.117647058823529)","(9.0, 12.0, 11.732718894009217)","(16.0, 23.0, 22.3)","(6.5, 8.0, 7.892307692307692)","(2.1, 2.6, 2.5533333333333332)"
14-12-2022 13:27:05.030918,"(61.0, 120.0, 105.74074074074073)","(101.0, 270.0, 225.0)","(3.3, 4.0, 3.9170731707317072)","(11.0, 12.5, 12.085365853658537)","(9.0, 12.0, 11.736363636363636)","(16.0, 22.0, 21.8125)","(6.5, 8.0, 7.847368421052631)","(2.1, 2.58, 2.5616)"
14-12-2022 13:27:06.046201,"(61.0, 120.0, 106.25)","(101.0, 270.0, 207.0)","(3.3, 3.9, 3.877083333333333)","(11.0, 12.5, 12.072916666666666)","(9.0, 12.0, 11.736363636363636)","(16.0, 23.0, 21.962962962962962)","(6.5, 8.0, 7.917948717948718)","(2.1, 2.6, 2.5854545454545454)"
14-12-2022 13:27:07.090989,"(61.0, 120.0, 95.9375)","(101.0, 270.0, 232.5)","(3.3, 3.85, 3.819230769230769)","(11.0, 12.5, 12.215686274509803)","(9.0, 12.0, 11.72)","(16.0, 22.0, 21.08)","(6.5, 8.2, 8.187999999999999)","(2.1, 2.62, 2.5965517241379312)"
14-12-2022 13:27:08.113059,"(61.0, 120.0, 102.5)","(101.0, 270.0, 213.75)","(3.3, 3.85, 3.8172413793103446)","(11.0, 12.5, 12.215686274509803)","(9.0, 12.0, 11.987878787878788)","(16.0, 22.0, 21.06451612903226)","(6.5, 8.4, 8.15111111111111)","(2.1, 2.62, 2.638608695652174)"
14-12-2022 13:27:09.173017,"(61.0, 120.0, 102.5)","(101.0, 270.0, 213.75)","(3.3, 3.8, 3.7629032258064514)","(11.0, 12.5, 12.097345132743364)","(9.0, 11.5, 11.708542713567839)","(16.0, 22.0, 21.06451612903226)","(6.5, 8.2, 8.15111111111111)","(2.1, 2.64, 2.65739837398374)"
14-12-2022 13:27:10.272311,"(61.0, 120.0, 102.5)","(101.0, 270.0, 232.5)","(3.3, 3.8, 3.72)","(11.0, 12.5, 12.066666666666666)","(9.0, 12.0, 11.535714285714286)","(16.0, 22.0, 20.142857142857142)","(6.5, 8.2, 8.124137931034483)","(2.1, 2.66, 2.6576470588235295)"
14-12-2022 13:27:11.355080,"(61.0, 120.0, 102.5)","(101.0, 270.0, 213.75)","(3.3, 3.8, 3.7342857142857144)","(11.0, 12.5, 12.066666666666666)","(9.0, 12.0, 11.640845070422536)","(16.0, 21.0, 19.3)","(6.5, 8.2, 8.088)","(2.1, 2.66, 2.648421052631579)"
14-12-2022 13:27:12.652080,"(61.0, 120.0, 95.0)","(101.0, 270.0, 213.75)","(3.3, 3.75, 3.7314285714285713)","(11.0, 12.5, 12.066666666666666)","(9.0, 12.0, 11.640845070422536)","(16.0, 20.0, 18.923076923076923)","(6.5, 8.2, 8.035294117647059)","(2.15, 2.66, 2.6470588235294117)"
14-12-2022 13:27:13.965912,"(61.0, 120.0, 103.59375)","(101.0, 270.0, 213.75)","(3.2, 3.8, 3.717857142857143)","(10.0, 12.5, 12.55)","(8.5, 12.0, 11.664285714285715)","(16.0, 19.5, 18.833333333333332)","(6.5, 8.2, 8.085714285714285)","(2.15, 2.66, 2.6492307692307695)"
14-12-2022 13:27:15.188742,"(61.0, 120.0, 103.59375)","(101.0, 270.0, 213.75)","(3.2, 3.75, 3.717857142857143)","(10.0, 13.0, 12.583333333333334)","(8.5, 12.0, 11.628205128205128)","(16.0, 19.5, 18.25)","(6.5, 8.2, 8.05)","(2.15, 2.66, 2.661538461538462)"
14-12-2022 13:27:16.536314,"(61.0, 160.0, 132.22222222222223)","(101.0, 270.0, 213.75)","(3.2, 3.75, 3.7147058823529413)","(10.0, 13.0, 12.575471698113208)","(8.5, 12.0, 11.628205128205128)","(16.0, 18.5, 18.25)","(6.5, 8.2, 8.05)","(2.15, 2.68, 2.6792857142857143)"
14-12-2022 13:27:17.780814,"(61.0, 160.0, 132.22222222222223)","(101.0, 270.0, 213.75)","(3.2, 3.75, 3.7147058823529413)","(10.0, 13.0, 12.575471698113208)","(8.5, 12.0, 11.628205128205128)","(16.0, 18.5, 18.25)","(6.5, 8.2, 8.127272727272727)","(2.15, 2.68, 2.6533333333333333)"
14-12-2022 13:27:18.908208,"(61.0, 160.0, 110.0)","(101.0, 270.0, 213.75)","(3.2, 3.75, 3.7147058823529413)","(10.0, 13.0, 12.575471698113208)","(8.5, 12.0, 11.628205128205128)","(16.0, 18.5, 18.25)","(6.5, 8.2, 8.083870967741936)","(2.15, 2.66, 2.644)"
14-12-2022 13:27:20.089690,"(61.0, 160.0, 113.33333333333333)","(101.0, 270.0, 213.75)","(3.2, 3.75, 3.7192307692307693)","(10.0, 13.0, 12.25)","(8.5, 12.0, 11.628205128205128)","(16.0, 18.5, 18.153846153846153)","(6.5, 8.2, 8.089655172413792)","(2.15, 2.66, 2.647777777777778)"
14-12-2022 13:27:21.287648,"(61.0, 160.0, 122.66666666666667)","(101.0, 270.0, 213.75)","(3.2, 3.75, 3.7192307692307693)","(10.0, 12.5, 12.25)","(8.5, 12.0, 11.628205128205128)","(16.0, 18.5, 18.05)","(6.5, 8.2, 8.051162790697674)","(2.15, 2.66, 2.6917142857142857)"
14-12-2022 13:27:22.530836,"(61.0, 160.0, 99.33333333333333)","(101.0, 270.0, 260.0)","(3.2, 3.75, 3.7867977528089884)","(10.0, 12.5, 12.4)","(8.5, 12.0, 11.761316872427983)","(16.0, 18.5, 17.25)","(6.5, 8.2, 8.155963302752292)","(2.15, 2.7, 2.696603773584906)"
14-12-2022 13:27:23.721333,"(61.0, 110.0, 96.66666666666667)","(101.0, 270.0, 260.0)","(3.2, 3.8, 3.7905759162303663)","(10.0, 12.5, 12.296875)","(8.5, 12.0, 11.525862068965518)","(16.0, 18.0, 17.25)","(6.5, 8.2, 8.157894736842104)","(2.15, 2.72, 2.6182608695652174)"
14-12-2022 13:27:24.918542,"(61.0, 130.0, 123.33333333333334)","(101.0, 270.0, 260.0)","(3.2, 3.8, 3.8049999999999997)","(10.0, 12.5, 12.395833333333334)","(8.5, 12.0, 11.573529411764707)","(16.0, 18.0, 17.0)","(6.5, 8.2, 8.193617021276596)","(2.15, 2.62, 2.6541463414634148)"
14-12-2022 13:27:26.029671,"(61.0, 130.0, 123.33333333333334)","(101.0, 270.0, 260.0)","(3.2, 3.85, 3.8027027027027027)","(10.0, 13.0, 12.375)","(8.5, 12.0, 11.74561403508772)","(16.0, 17.5, 16.833333333333332)","(6.5, 8.4, 8.084552845528455)","(2.15, 2.66, 2.6695522388059705)"
14-12-2022 13:27:27.115843,"(61.0, 130.0, 123.33333333333334)","(101.0, 270.0, 257.5)","(3.2, 3.9, 3.8027027027027027)","(10.0, 13.0, 9998.5)","(8.5, 12.0, 9998.5)","(16.0, 17.5, 9998.5)","(6.5, 8.4, 9998.5)","(2.15, 2.74, 9998.5)"
14-12-2022 13:27:28.215862,"(61.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.15, 99998, 9998.5)"
14-12-2022 13:27:29.285879,"(61.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.15, 99998, 9998.5)"
14-12-2022 13:27:30.531583,"(61.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(10.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.15, 99998, 9998.5)"
