,Chi Lin,Big Time Pacman,Big Time Brynley,Big Time Express,Joan Jet,Big Time Foxy,Opawa Andy
16-12-2022 12:48:09.797448,"(21.0, 120.0, 69.33333333333333)","(2.15, 2.38, 2.360444444444444)","(2.35, 3.7, 3.5714285714285716)","(7.5, 11.5, 9.299999999999999)","(41.0, 400.0, 367.8181818181818)","(21.0, 150.0, 110.32)","(7.0, 15.0, 12.814285714285713)"
16-12-2022 12:48:10.965106,"(21.0, 120.0, 69.33333333333333)","(2.15, 2.38, 2.360444444444444)","(2.35, 3.7, 3.5714285714285716)","(7.5, 11.5, 9.299999999999999)","(41.0, 400.0, 329.6)","(21.0, 150.0, 58.5)","(7.0, 15.0, 9.780000000000001)"
16-12-2022 12:48:12.031227,"(21.0, 120.0, 59.57142857142857)","(2.15, 2.38, 2.360729927007299)","(2.35, 3.6, 3.5)","(7.5, 11.5, 9.088888888888889)","(41.0, 400.0, 329.6)","(21.0, 150.0, 58.5)","(7.0, 13.0, 9.780000000000001)"
16-12-2022 12:48:13.245086,"(21.0, 120.0, 50.25)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.5)","(7.5, 11.5, 9.7)","(41.0, 400.0, 384.69565217391306)","(21.0, 150.0, 81.375)","(7.0, 13.0, 9.376470588235295)"
16-12-2022 12:48:14.361650,"(21.0, 120.0, 67.6875)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.5185185185185186)","(7.5, 11.0, 9.483333333333334)","(41.0, 400.0, 313.75)","(21.0, 150.0, 81.375)","(7.0, 13.0, 10.066666666666666)"
16-12-2022 12:48:15.489462,"(21.0, 120.0, 67.6875)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.5185185185185186)","(7.5, 11.0, 9.2125)","(41.0, 400.0, 342.5)","(21.0, 150.0, 102.66666666666667)","(7.0, 13.0, 10.066666666666666)"
16-12-2022 12:48:16.522302,"(21.0, 110.0, 99.625)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.5185185185185186)","(7.5, 11.0, 9.2125)","(41.0, 400.0, 230.0)","(21.0, 140.0, 79.5)","(7.0, 13.0, 11.76)"
16-12-2022 12:48:17.562329,"(21.0, 110.0, 69.0)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.473076923076923)","(7.5, 11.0, 8.784615384615384)","(41.0, 400.0, 286.66666666666663)","(21.0, 130.0, 104.75)","(7.0, 12.5, 10.5)"
16-12-2022 12:48:18.861997,"(21.0, 110.0, 77.6)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.440625)","(7.5, 11.0, 9.075)","(41.0, 400.0, 286.66666666666663)","(21.0, 130.0, 110.0)","(7.0, 12.5, 10.75)"
16-12-2022 12:48:19.928986,"(21.0, 110.0, 92.0)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.440625)","(7.5, 10.5, 8.705555555555556)","(41.0, 400.0, 316.25)","(21.0, 130.0, 50.0)","(7.0, 12.5, 10.4)"
16-12-2022 12:48:20.984150,"(21.0, 110.0, 92.0)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.6, 3.440625)","(7.5, 10.5, 8.705555555555556)","(41.0, 400.0, 344.1666666666667)","(21.0, 130.0, 50.0)","(7.0, 12.5, 11.8)"
16-12-2022 12:48:22.063576,"(21.0, 110.0, 92.0)","(2.15, 2.38, 2.3585915492957743)","(2.35, 3.55, 3.4057692307692307)","(7.5, 10.5, 8.705555555555556)","(41.0, 400.0, 344.1666666666667)","(21.0, 130.0, 50.0)","(7.0, 12.5, 11.8)"
16-12-2022 12:48:23.293305,"(21.0, 110.0, 92.0)","(2.15, 2.38, 2.4535483870967743)","(2.35, 3.5, 3.29)","(7.5, 10.5, 8.705555555555556)","(41.0, 400.0, 344.1666666666667)","(21.0, 130.0, 50.0)","(7.0, 12.5, 11.8)"
16-12-2022 12:48:24.496427,"(21.0, 110.0, 98.42857142857143)","(2.15, 2.5, 2.4535483870967743)","(2.35, 3.5, 3.185)","(7.5, 10.5, 8.69047619047619)","(41.0, 400.0, 344.1666666666667)","(21.0, 130.0, 50.0)","(7.0, 12.5, 9.961538461538462)"
16-12-2022 12:48:25.629320,"(21.0, 110.0, 98.42857142857143)","(2.15, 2.5, 2.42)","(2.35, 3.45, 3.185)","(7.5, 10.5, 8.69047619047619)","(41.0, 400.0, 369.5454545454545)","(21.0, 130.0, 80.0)","(7.0, 12.5, 10.614285714285714)"
16-12-2022 12:48:27.105589,"(21.0, 110.0, 103.76923076923077)","(2.15, 2.5, 2.434)","(2.35, 3.45, 3.288)","(7.5, 10.5, 8.69047619047619)","(41.0, 400.0, 369.5454545454545)","(21.0, 130.0, 80.0)","(7.0, 12.5, 10.024999999999999)"
16-12-2022 12:48:28.341971,"(20.0, 110.0, 103.76923076923077)","(2.1, 2.5, 2.434)","(2.45, 3.4, 3.2545454545454544)","(7.0, 10.5, 8.69047619047619)","(31.0, 400.0, 369.5454545454545)","(21.0, 130.0, 105.5)","(7.0, 12.5, 10.024999999999999)"
16-12-2022 12:48:29.499394,"(20.0, 110.0, 103.76923076923077)","(2.1, 2.5, 2.434)","(2.45, 3.4, 3.2883720930232556)","(7.0, 10.5, 8.69047619047619)","(31.0, 400.0, 369.5454545454545)","(21.0, 130.0, 116.0)","(7.0, 12.5, 10.614285714285714)"
16-12-2022 12:48:30.573450,"(20.0, 110.0, 103.76923076923077)","(2.1, 2.5, 2.434)","(2.45, 3.4, 3.2883720930232556)","(7.0, 10.5, 8.69047619047619)","(31.0, 400.0, 335.8333333333333)","(21.0, 130.0, 117.75)","(7.0, 12.5, 10.614285714285714)"
16-12-2022 12:48:31.617157,"(20.0, 110.0, 105.5)","(2.1, 2.5, 2.434)","(2.45, 3.4, 3.0933333333333333)","(7.0, 10.5, 8.945454545454545)","(31.0, 390.0, 268.125)","(21.0, 130.0, 79.25)","(7.0, 12.5, 10.1)"
16-12-2022 12:48:32.800671,"(20.0, 140.0, 63.84615384615385)","(2.1, 2.5, 2.434)","(2.45, 3.3, 3.2279999999999998)","(7.0, 9.6, 8.133333333333333)","(31.0, 390.0, 297.1428571428571)","(21.0, 140.0, 79.25)","(7.0, 12.5, 10.1)"
16-12-2022 12:48:34.046525,"(20.0, 140.0, 42.8)","(2.1, 2.5, 2.4435294117647057)","(2.45, 3.3, 3.2373913043478257)","(7.0, 9.6, 8.133333333333333)","(31.0, 390.0, 297.1428571428571)","(21.0, 140.0, 93.71428571428572)","(7.0, 12.5, 10.85)"
16-12-2022 12:48:35.138717,"(20.0, 140.0, 74.0)","(2.1, 2.5, 2.4435294117647057)","(2.45, 3.3, 3.253548387096774)","(7.0, 9.6, 8.06)","(31.0, 390.0, 379.0625)","(21.0, 140.0, 93.71428571428572)","(7.0, 12.5, 10.85)"
16-12-2022 12:48:36.191949,"(20.0, 140.0, 74.0)","(2.1, 2.5, 2.4435294117647057)","(2.45, 3.3, 3.253548387096774)","(7.0, 9.6, 8.5)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 93.71428571428572)","(7.0, 12.5, 11.23076923076923)"
16-12-2022 12:48:37.309482,"(20.0, 140.0, 74.0)","(2.1, 2.5, 2.4852307692307694)","(2.45, 3.3, 3.2039999999999997)","(7.0, 9.6, 8.06)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 93.71428571428572)","(7.0, 12.5, 11.6)"
16-12-2022 12:48:38.373239,"(20.0, 140.0, 74.0)","(2.1, 2.5, 2.4852307692307694)","(2.45, 3.3, 3.2039999999999997)","(7.0, 9.6, 8.06)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 93.71428571428572)","(7.0, 12.5, 10.85)"
16-12-2022 12:48:39.677894,"(20.0, 140.0, 90.5)","(2.1, 2.5, 2.4852307692307694)","(2.45, 3.3, 3.2039999999999997)","(7.0, 9.6, 8.415384615384616)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 93.71428571428572)","(7.0, 12.5, 11.6)"
16-12-2022 12:48:40.889801,"(20.0, 140.0, 90.5)","(2.1, 2.5, 2.4852307692307694)","(2.45, 3.3, 3.2039999999999997)","(7.0, 9.6, 8.4)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 53.27272727272727)","(7.0, 12.5, 12.026666666666667)"
16-12-2022 12:48:42.029038,"(20.0, 140.0, 90.5)","(2.1, 2.5, 2.4852307692307694)","(2.45, 3.3, 3.2039999999999997)","(7.0, 9.6, 8.4)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 73.14285714285714)","(7.0, 14.5, 12.733333333333334)"
16-12-2022 12:48:43.312440,"(20.0, 140.0, 90.5)","(2.1, 2.5, 2.4852307692307694)","(2.45, 3.3, 3.2039999999999997)","(7.0, 9.6, 8.4)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 77.6)","(7.0, 14.5, 13.657142857142858)"
16-12-2022 12:48:44.580215,"(20.0, 140.0, 100.4)","(2.1, 2.5, 2.45)","(2.45, 3.3, 3.088260869565217)","(7.0, 9.6, 8.214814814814815)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 60.5)","(7.0, 14.0, 13.657142857142858)"
16-12-2022 12:48:45.847709,"(20.0, 140.0, 92.85714285714286)","(2.1, 2.94, 2.645)","(2.45, 3.25, 3.0820833333333333)","(7.0, 9.6, 8.299999999999999)","(31.0, 400.0, 379.0625)","(21.0, 140.0, 92.3)","(7.0, 14.0, 13.657142857142858)"
16-12-2022 12:48:47.055903,"(21.0, 140.0, 100.4)","(2.15, 2.92, 2.62)","(2.35, 3.25, 3.098888888888889)","(7.5, 9.6, 7.92)","(41.0, 400.0, 317.5)","(21.0, 140.0, 98.66666666666666)","(7.0, 14.0, 9.911111111111111)"
16-12-2022 12:48:48.389027,"(21.0, 130.0, 110.4)","(2.15, 2.86, 2.62)","(2.35, 3.2, 3.0700000000000003)","(7.5, 9.6, 7.92)","(41.0, 400.0, 290.0)","(21.0, 130.0, 111.2)","(7.0, 14.0, 9.706666666666667)"
16-12-2022 12:48:49.476055,"(21.0, 130.0, 97.33333333333333)","(2.15, 2.86, 2.62)","(2.35, 3.2, 3.0700000000000003)","(7.5, 9.6, 7.92)","(41.0, 400.0, 290.0)","(21.0, 130.0, 98.66666666666666)","(7.0, 14.0, 9.706666666666667)"
16-12-2022 12:48:50.596435,"(21.0, 130.0, 97.33333333333333)","(2.15, 2.86, 2.62)","(2.45, 3.2, 3.0700000000000003)","(7.5, 9.6, 7.92)","(41.0, 400.0, 317.5)","(21.0, 130.0, 98.66666666666666)","(7.0, 14.0, 11.2)"
16-12-2022 12:48:51.614030,"(21.0, 130.0, 114.0)","(2.15, 2.84, 2.59)","(2.45, 3.15, 3.0555)","(7.5, 9.6, 7.92)","(41.0, 400.0, 317.5)","(21.0, 130.0, 111.2)","(7.0, 13.0, 12.433333333333334)"
16-12-2022 12:48:52.666930,"(21.0, 130.0, 122.0)","(2.15, 2.8, 2.572)","(2.45, 3.1, 3.037777777777778)","(7.5, 9.4, 7.914285714285715)","(41.0, 400.0, 335.0)","(21.0, 130.0, 98.66666666666666)","(7.0, 13.0, 12.433333333333334)"
16-12-2022 12:48:53.787104,"(21.0, 130.0, 122.0)","(2.15, 2.8, 2.535151515151515)","(2.45, 3.1, 3.02)","(7.5, 9.4, 7.888888888888888)","(41.0, 400.0, 367.5)","(21.0, 130.0, 120.60000000000001)","(7.0, 13.0, 12.433333333333334)"
16-12-2022 12:48:54.932390,"(21.0, 130.0, 122.0)","(2.15, 2.8, 2.6199999999999997)","(2.45, 3.1, 3.02)","(7.5, 9.4, 7.906666666666666)","(41.0, 400.0, 334.0909090909091)","(21.0, 130.0, 120.60000000000001)","(7.0, 13.0, 12.433333333333334)"
16-12-2022 12:48:56.095705,"(21.0, 130.0, 122.0)","(2.15, 2.78, 2.6870967741935483)","(2.45, 3.1, 3.02)","(7.5, 9.4, 7.906666666666666)","(41.0, 360.0, 334.0909090909091)","(21.0, 130.0, 123.73333333333333)","(7.0, 13.0, 11.457142857142857)"
16-12-2022 12:48:57.189537,"(21.0, 130.0, 122.0)","(2.15, 2.76, 2.51)","(2.45, 3.1, 3.02)","(7.5, 9.4, 7.906666666666666)","(41.0, 360.0, 334.0909090909091)","(21.0, 130.0, 123.73333333333333)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:48:58.263278,"(21.0, 130.0, 122.0)","(2.15, 2.74, 2.5275)","(2.45, 3.1, 2.631707317073171)","(7.5, 9.4, 7.945454545454545)","(41.0, 360.0, 334.0909090909091)","(21.0, 130.0, 123.73333333333333)","(7.0, 13.5, 12.259090909090908)"
16-12-2022 12:48:59.326443,"(21.0, 130.0, 122.0)","(2.15, 2.72, 2.5075862068965518)","(2.45, 3.05, 3.0271999999999997)","(7.5, 9.4, 7.945454545454545)","(41.0, 360.0, 334.0909090909091)","(21.0, 130.0, 123.73333333333333)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:49:00.424357,"(21.0, 130.0, 122.0)","(2.15, 2.72, 2.4993939393939395)","(2.45, 3.0, 2.942222222222222)","(7.5, 9.4, 7.945454545454545)","(41.0, 360.0, 334.0909090909091)","(21.0, 130.0, 123.73333333333333)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:49:01.578405,"(21.0, 130.0, 122.0)","(2.15, 2.72, 2.4993939393939395)","(2.45, 3.0, 2.896)","(7.5, 9.4, 7.7272727272727275)","(41.0, 360.0, 334.0909090909091)","(21.0, 130.0, 103.60000000000001)","(7.0, 13.5, 12.259090909090908)"
16-12-2022 12:49:02.639397,"(21.0, 140.0, 92.3)","(2.15, 2.72, 2.4993939393939395)","(2.45, 3.0, 2.9257142857142857)","(7.5, 8.6, 7.7272727272727275)","(41.0, 360.0, 334.0909090909091)","(21.0, 140.0, 115.52941176470588)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:49:03.614881,"(21.0, 140.0, 101.84)","(2.15, 2.72, 2.4993939393939395)","(2.45, 3.0, 2.9257142857142857)","(7.5, 8.6, 8.133333333333333)","(41.0, 360.0, 342.1875)","(21.0, 140.0, 116.60000000000001)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:49:04.610886,"(21.0, 140.0, 101.84)","(2.15, 2.72, 2.4993939393939395)","(2.45, 3.0, 2.870967741935484)","(7.5, 8.6, 8.133333333333333)","(41.0, 360.0, 342.1875)","(21.0, 160.0, 116.60000000000001)","(7.0, 13.5, 12.259090909090908)"
16-12-2022 12:49:05.612437,"(21.0, 140.0, 101.84)","(2.15, 2.72, 2.4993939393939395)","(2.45, 3.0, 2.632)","(7.5, 8.6, 8.04)","(41.0, 410.0, 389.0625)","(21.0, 160.0, 116.60000000000001)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:49:06.607688,"(21.0, 140.0, 101.84)","(2.15, 2.72, 2.4993939393939395)","(2.45, 3.0, 2.8646153846153846)","(7.5, 8.6, 8.04)","(41.0, 410.0, 389.0625)","(21.0, 160.0, 116.60000000000001)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:49:07.607482,"(21.0, 140.0, 101.84)","(2.15, 2.7, 2.5142857142857142)","(2.45, 3.0, 2.7653333333333334)","(7.5, 8.6, 7.622222222222222)","(41.0, 410.0, 389.0625)","(21.0, 160.0, 116.60000000000001)","(7.0, 13.5, 12.259090909090908)"
16-12-2022 12:49:08.736043,"(21.0, 140.0, 101.84)","(2.15, 2.68, 2.4971428571428573)","(2.4, 3.0, 2.8830769230769233)","(7.5, 8.6, 7.3428571428571425)","(41.0, 410.0, 389.0625)","(21.0, 160.0, 112.76190476190476)","(7.0, 13.5, 13.041176470588235)"
16-12-2022 12:49:09.805398,"(21.0, 140.0, 101.84)","(2.15, 2.68, 2.4971428571428573)","(2.4, 3.0, 2.8830769230769233)","(7.5, 8.6, 8.4)","(41.0, 410.0, 389.0625)","(21.0, 160.0, 112.76190476190476)","(7.0, 13.5, 12.259090909090908)"
16-12-2022 12:49:10.913259,"(21.0, 140.0, 101.84)","(2.15, 2.64, 2.621818181818182)","(2.4, 3.0, 2.7685714285714287)","(7.5, 8.6, 8.415384615384616)","(41.0, 410.0, 389.0625)","(21.0, 160.0, 112.76190476190476)","(7.0, 13.5, 12.442857142857143)"
16-12-2022 12:49:11.962339,"(21.0, 140.0, 101.84)","(2.15, 2.58, 2.5672727272727274)","(2.4, 3.0, 2.8294736842105266)","(7.0, 8.6, 8.12)","(41.0, 410.0, 389.0625)","(26.0, 160.0, 112.76190476190476)","(7.0, 13.5, 12.442857142857143)"
16-12-2022 12:49:13.037234,"(21.0, 140.0, 101.84)","(2.15, 2.58, 2.5672727272727274)","(2.4, 2.94, 2.79)","(7.0, 8.6, 8.3)","(41.0, 410.0, 389.0625)","(26.0, 160.0, 112.76190476190476)","(7.0, 13.5, 12.442857142857143)"
16-12-2022 12:49:14.145661,"(21.0, 140.0, 101.84)","(2.15, 2.58, 2.5672727272727274)","(2.4, 2.94, 2.876842105263158)","(7.0, 8.6, 8.378947368421052)","(41.0, 410.0, 389.0625)","(26.0, 160.0, 112.76190476190476)","(7.0, 13.5, 12.442857142857143)"
16-12-2022 12:49:15.160037,"(21.0, 140.0, 101.84)","(2.15, 2.58, 2.4819354838709677)","(2.4, 2.92, 2.8610526315789473)","(7.0, 8.6, 8.378947368421052)","(41.0, 410.0, 389.0625)","(26.0, 160.0, 112.76190476190476)","(7.0, 13.5, 11.976470588235294)"
16-12-2022 12:49:16.152033,"(21.0, 140.0, 101.84)","(2.15, 2.58, 2.4819354838709677)","(2.4, 2.92, 2.7955555555555556)","(7.0, 8.6, 8.378947368421052)","(41.0, 410.0, 242.5)","(26.0, 160.0, 94.0)","(7.0, 13.5, 12.5)"
16-12-2022 12:49:17.114827,"(21.0, 130.0, 83.0)","(2.15, 2.56, 2.4963636363636366)","(2.4, 2.9, 2.86)","(7.0, 8.6, 8.378947368421052)","(41.0, 410.0, 327.5)","(26.0, 150.0, 127.6)","(7.0, 13.5, 11.458333333333334)"
16-12-2022 12:49:18.105026,"(21.0, 130.0, 107.0)","(2.15, 2.56, 2.4470588235294115)","(2.4, 2.9, 2.765)","(7.0, 8.6, 8.3)","(41.0, 410.0, 368.75)","(26.0, 150.0, 112.66666666666667)","(7.0, 13.5, 12.5)"
16-12-2022 12:49:19.133522,"(21.0, 130.0, 114.66666666666667)","(2.15, 2.56, 2.4470588235294115)","(2.4, 2.9, 2.765)","(7.0, 8.6, 8.342857142857143)","(41.0, 410.0, 355.8333333333333)","(26.0, 150.0, 112.66666666666667)","(7.0, 13.5, 12.5)"
16-12-2022 12:49:20.107940,"(21.0, 130.0, 114.66666666666667)","(2.15, 2.56, 2.4470588235294115)","(2.4, 2.9, 2.792)","(7.0, 8.6, 8.342857142857143)","(41.0, 410.0, 355.8333333333333)","(26.0, 150.0, 95.375)","(7.0, 13.5, 11.458333333333334)"
16-12-2022 12:49:21.103453,"(21.0, 130.0, 114.66666666666667)","(2.15, 2.54, 2.5166666666666666)","(2.4, 2.9, 2.792)","(7.0, 8.6, 8.342857142857143)","(41.0, 410.0, 355.8333333333333)","(26.0, 140.0, 98.0)","(7.0, 13.5, 11.166666666666666)"
16-12-2022 12:49:22.157384,"(21.0, 130.0, 114.66666666666667)","(2.15, 2.54, 2.4608695652173913)","(2.4, 2.9, 2.88)","(7.0, 8.6, 7.88)","(41.0, 410.0, 355.8333333333333)","(26.0, 140.0, 98.0)","(7.0, 13.5, 11.615384615384615)"
16-12-2022 12:49:23.144433,"(21.0, 130.0, 114.66666666666667)","(2.15, 2.54, 2.4608695652173913)","(2.4, 2.9, 2.88)","(7.0, 8.6, 7.6000000000000005)","(41.0, 440.0, 282.22222222222223)","(26.0, 140.0, 98.0)","(7.0, 13.5, 12.625)"
16-12-2022 12:49:24.100396,"(21.0, 130.0, 121.63636363636363)","(2.15, 2.52, 2.46)","(2.4, 2.9, 2.792)","(7.0, 8.6, 7.6000000000000005)","(41.0, 440.0, 282.22222222222223)","(26.0, 140.0, 98.0)","(7.0, 13.5, 11.615384615384615)"
16-12-2022 12:49:25.148729,"(21.0, 130.0, 121.63636363636363)","(2.15, 2.46, 2.45)","(2.4, 2.9, 2.792)","(7.0, 8.6, 8.15)","(41.0, 440.0, 282.22222222222223)","(26.0, 140.0, 98.0)","(7.0, 13.5, 12.625)"
16-12-2022 12:49:26.133414,"(21.0, 130.0, 121.63636363636363)","(2.15, 2.46, 2.45)","(2.4, 2.88, 2.725714285714286)","(7.0, 8.6, 8.15)","(41.0, 440.0, 338.57142857142856)","(26.0, 140.0, 98.0)","(7.0, 13.5, 11.4)"
16-12-2022 12:49:27.028562,"(21.0, 130.0, 121.63636363636363)","(2.15, 2.46, 2.44)","(2.4, 2.88, 2.7782608695652176)","(7.0, 8.6, 8.15)","(41.0, 440.0, 407.72727272727275)","(26.0, 140.0, 98.0)","(7.0, 13.5, 12.3)"
16-12-2022 12:49:28.030144,"(21.0, 130.0, 121.63636363636363)","(2.15, 2.46, 2.45)","(2.4, 2.88, 2.75)","(7.0, 8.6, 8.15)","(41.0, 440.0, 380.4545454545455)","(26.0, 140.0, 107.54545454545455)","(7.0, 13.5, 12.3)"
16-12-2022 12:49:29.087166,"(21.0, 130.0, 121.63636363636363)","(2.15, 2.46, 2.45)","(2.4, 2.88, 2.773636363636364)","(7.0, 8.6, 8.15)","(41.0, 410.0, 380.4545454545455)","(26.0, 140.0, 107.54545454545455)","(7.0, 13.5, 11.4)"
16-12-2022 12:49:30.123320,"(21.0, 130.0, 121.63636363636363)","(2.15, 2.46, 2.4442105263157896)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(41.0, 410.0, 380.4545454545455)","(26.0, 140.0, 107.54545454545455)","(7.0, 13.5, 12.3)"
16-12-2022 12:49:31.153009,"(26.0, 130.0, 124.25)","(2.15, 2.46, 2.4514285714285715)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 380.4545454545455)","(26.0, 140.0, 104.3)","(7.5, 13.5, 11.4)"
16-12-2022 12:49:32.163765,"(26.0, 140.0, 116.0)","(2.15, 2.46, 2.4423529411764706)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 380.4545454545455)","(26.0, 140.0, 104.3)","(7.5, 13.5, 12.3)"
16-12-2022 12:49:33.268093,"(26.0, 140.0, 116.0)","(2.15, 2.46, 2.4423529411764706)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 386.7857142857143)","(26.0, 140.0, 104.3)","(7.5, 13.5, 11.4)"
16-12-2022 12:49:34.360575,"(26.0, 140.0, 116.0)","(2.15, 2.46, 2.4423529411764706)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 386.7857142857143)","(26.0, 140.0, 104.3)","(7.5, 13.5, 12.642857142857142)"
16-12-2022 12:49:35.418139,"(26.0, 140.0, 116.0)","(2.15, 2.46, 2.4514285714285715)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 386.7857142857143)","(26.0, 140.0, 104.3)","(7.5, 13.5, 12.642857142857142)"
16-12-2022 12:49:36.424195,"(26.0, 140.0, 116.0)","(2.15, 2.46, 2.4514285714285715)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 386.7857142857143)","(26.0, 140.0, 131.29411764705884)","(7.5, 13.5, 11.75)"
16-12-2022 12:49:37.409675,"(26.0, 140.0, 116.0)","(2.15, 2.46, 2.4423529411764706)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 388.33333333333337)","(26.0, 160.0, 131.29411764705884)","(7.5, 13.5, 12.642857142857142)"
16-12-2022 12:49:38.458318,"(26.0, 140.0, 116.0)","(2.15, 2.46, 2.4507692307692306)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 131.29411764705884)","(7.5, 13.5, 12.264705882352942)"
16-12-2022 12:49:39.426505,"(26.0, 140.0, 118.52631578947368)","(2.15, 2.46, 2.435)","(2.4, 2.88, 2.7933333333333334)","(7.0, 8.6, 8.15)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 131.29411764705884)","(7.5, 13.5, 12.5)"
16-12-2022 12:49:40.586920,"(26.0, 140.0, 118.52631578947368)","(2.15, 2.46, 2.4507692307692306)","(2.4, 2.88, 2.8057142857142856)","(7.0, 8.6, 8.15)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 131.29411764705884)","(7.5, 13.5, 12.5)"
16-12-2022 12:49:41.698409,"(26.0, 140.0, 118.52631578947368)","(2.15, 2.52, 2.44258064516129)","(2.4, 2.88, 2.7842105263157895)","(7.0, 8.6, 7.88)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 113.52380952380952)","(7.5, 13.5, 12.333333333333334)"
16-12-2022 12:49:42.824731,"(26.0, 140.0, 118.52631578947368)","(2.15, 2.52, 2.4455172413793105)","(2.4, 2.88, 2.8177777777777777)","(7.0, 8.6, 7.618181818181818)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 113.52380952380952)","(7.5, 13.5, 13.0)"
16-12-2022 12:49:43.905729,"(26.0, 140.0, 118.52631578947368)","(2.15, 2.52, 2.4455172413793105)","(2.4, 2.88, 2.8177777777777777)","(7.0, 8.6, 7.618181818181818)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 113.52380952380952)","(7.5, 13.5, 12.333333333333334)"
16-12-2022 12:49:44.965917,"(26.0, 140.0, 118.52631578947368)","(2.15, 2.52, 2.4455172413793105)","(2.4, 2.88, 2.793846153846154)","(7.0, 8.6, 7.371428571428572)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 113.52380952380952)","(7.5, 13.5, 12.625)"
16-12-2022 12:49:46.033314,"(26.0, 140.0, 118.52631578947368)","(2.15, 2.52, 2.4455172413793105)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 7.371428571428572)","(51.0, 410.0, 389.6875)","(26.0, 160.0, 113.33333333333333)","(7.5, 13.5, 13.166666666666666)"
16-12-2022 12:49:47.183024,"(26.0, 130.0, 85.0)","(2.15, 2.52, 2.4455172413793105)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 7.963636363636364)","(51.0, 410.0, 303.33333333333337)","(26.0, 150.0, 113.33333333333333)","(7.5, 13.5, 12.625)"
16-12-2022 12:49:48.300856,"(26.0, 130.0, 85.0)","(2.15, 2.52, 2.4455172413793105)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 7.963636363636364)","(51.0, 410.0, 303.33333333333337)","(26.0, 150.0, 128.0)","(7.5, 13.5, 12.625)"
16-12-2022 12:49:49.340899,"(26.0, 130.0, 85.0)","(2.15, 2.52, 2.447142857142857)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 7.963636363636364)","(51.0, 410.0, 303.33333333333337)","(26.0, 150.0, 113.33333333333333)","(7.5, 13.5, 13.166666666666666)"
16-12-2022 12:49:50.404220,"(26.0, 130.0, 112.4)","(2.15, 2.52, 2.447142857142857)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 8.133333333333333)","(51.0, 410.0, 370.0)","(26.0, 150.0, 128.0)","(7.5, 13.5, 12.625)"
16-12-2022 12:49:51.643831,"(26.0, 130.0, 112.4)","(2.15, 2.52, 2.447142857142857)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 7.930434782608696)","(51.0, 410.0, 370.0)","(26.0, 150.0, 128.0)","(7.5, 13.5, 12.625)"
